company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2012.0,FY,2012-01-01,2012-12-31,2014-03-14 12:50:19+00:00,-2513000.0,102000.0,0.0,940000.0,7031000.0,,84644000.0,206154000.0,216256000.0,180973000.0,-190949000.0,16488000.0,180973000.0,-190949000.0,16488000.0,6512000.0,17570000.0,17570000.0,,-92859000.0,-354000.0,,,-206653000.0,-497426000.0,-41493000.0,-34430000.0,,,349162000.0,1321000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2012.0,Q3,2012-07-01,2012-09-30,,,,,,-115000000.0,,166000000.0,,-293000000.0,579000000.0,-12000000.0,-387000000.0,579000000.0,-12000000.0,-387000000.0,180000000.0,-636000000.0,-636000000.0,,198000000.0,111000000.0,-12000000.0,,104000000.0,,,557000000.0,100000000.0,,,
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2012.0,Q2,2012-04-01,2012-06-30,,110000.0,,,,113116000.0,,-185718000.0,,293000000.0,-578995000.0,13188000.0,386044000.0,-578995000.0,13188000.0,386044000.0,-179763000.0,634326000.0,634326000.0,,-175680000.0,-111000000.0,12000000.0,,-104000000.0,,1078000.0,-556995000.0,-100000000.0,,,
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2012.0,Q1,2012-01-01,2012-03-31,2013-05-15 15:50:57+00:00,-110000.0,0.0,,,1884000.0,,19718000.0,,0.0,-5000.0,-1188000.0,956000.0,-5000.0,-1188000.0,956000.0,-237000.0,1674000.0,1674000.0,,-22320000.0,,0.0,,0.0,0.0,-1078000.0,-5000.0,,,0.0,
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2013.0,Q4,2013-10-01,2013-12-31,,-2661000.0,381000.0,18000.0,3356000.0,8687000.0,,8749000.0,,120620000.0,-55640000.0,6358000.0,50680000.0,-55640000.0,6358000.0,50680000.0,1398000.0,,,,32863000.0,784000.0,,,-39601000.0,-844359000.0,-113590000.0,-137443000.0,,,966671000.0,297000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2013.0,FY,2013-01-01,2013-12-31,2014-03-14 12:50:19+00:00,-2661000.0,381000.0,18000.0,3356000.0,8687000.0,,8749000.0,0.0,120620000.0,-55640000.0,6358000.0,50680000.0,-55640000.0,6358000.0,50680000.0,1398000.0,,,,32863000.0,784000.0,,,-39601000.0,-844359000.0,-113590000.0,-137443000.0,,,966671000.0,297000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 15:25:15+00:00,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2013.0,Q3TTM,2012-10-01,2013-09-30,,-2513000.0,102000.0,,940000.0,7031000.0,,84644000.0,206154000.0,216256000.0,180973000.0,-190949000.0,16488000.0,180973000.0,-190949000.0,16488000.0,6512000.0,17570000.0,17570000.0,,-92859000.0,-354000.0,,,-206653000.0,-497426000.0,-41493000.0,-34430000.0,,,349162000.0,1321000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2013.0,Q3,2013-07-01,2013-09-30,,850000.0,-190000.0,,,-3658000.0,,-13808000.0,,-49210000.0,22246000.0,5530000.0,-37512000.0,22246000.0,5530000.0,-37512000.0,-9736000.0,,,,-19856000.0,,,,19144000.0,512863000.0,57050000.0,52312000.0,,,-565233000.0,
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2013.0,Q2TTM,2012-07-01,2013-06-30,,-3363000.0,292000.0,,940000.0,-104311000.0,,264452000.0,206154000.0,-27534000.0,737727000.0,-208479000.0,-333000000.0,737727000.0,-208479000.0,-333000000.0,196248000.0,-618430000.0,-618430000.0,,124997000.0,110646000.0,-12000000.0,,-121797000.0,-1010289000.0,-98543000.0,470258000.0,100000000.0,,914395000.0,1321000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2013.0,Q2,2013-04-01,2013-06-30,,-536000.0,95000.0,,,1837000.0,,984000.0,,26200000.0,-9579000.0,-3675000.0,20417000.0,-9579000.0,-3675000.0,20417000.0,7163000.0,,,,17501000.0,,,,-9572000.0,-199964000.0,-29512000.0,-26207000.0,,,226337000.0,
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-08 16:37:37+00:00,-850000.0,190000.0,,,3658000.0,,13808000.0,,49210000.0,-22246000.0,-5530000.0,37512000.0,-22246000.0,-5530000.0,37512000.0,9736000.0,,,,19856000.0,,,,-19144000.0,-512863000.0,-57050000.0,-52312000.0,,,565233000.0,0.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2013.0,Q1TTM,2012-04-01,2013-03-31,,-2717000.0,197000.0,,940000.0,6968000.0,,77750000.0,206154000.0,239266000.0,168311000.0,-191616000.0,32627000.0,168311000.0,-191616000.0,32627000.0,9322000.0,15896000.0,15896000.0,,-68184000.0,-354000.0,,,-216225000.0,-810325000.0,-67953000.0,-60530000.0,,,688058000.0,1321000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 14:14:15+00:00,-314000.0,95000.0,,,1821000.0,,12824000.0,,23010000.0,-12667000.0,-1855000.0,17095000.0,-12667000.0,-1855000.0,17095000.0,2573000.0,,,,2355000.0,,,,-9572000.0,-312899000.0,-27538000.0,-26105000.0,,,338896000.0,0.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2014.0,Q3TTM,2013-10-01,2014-08-31,,-2661000.0,381000.0,18000.0,7872000.0,8687000.0,,8749000.0,,120620000.0,-55640000.0,6358000.0,50680000.0,-55640000.0,6358000.0,50680000.0,1398000.0,,,,32863000.0,784000.0,,,-39601000.0,-844359000.0,-113590000.0,-137443000.0,,,966671000.0,297000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2014.0,Q3,2013-10-01,2014-08-31,,3378000.0,-226000.0,,4516000.0,-6659000.0,,9186000.0,,-76030000.0,-28473000.0,41673000.0,-11819000.0,-28473000.0,41673000.0,-11819000.0,1381000.0,,,,-14120000.0,,,,21677000.0,,64264000.0,25880000.0,,,-25952000.0,-17000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2014.0,Q3YTD,2014-01-01,2014-08-31,2015-02-27 15:23:58+00:00,,,,4516000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2014.0,Q2TTM,2013-07-01,2014-06-30,,-5189000.0,417000.0,18000.0,3356000.0,11688000.0,,-14245000.0,,147440000.0,-4921000.0,-29785000.0,24987000.0,-4921000.0,-29785000.0,24987000.0,-9719000.0,,,,27127000.0,784000.0,,,-42134000.0,-331496000.0,-120804000.0,-111011000.0,,,427390000.0,314000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2014.0,Q2,2014-04-01,2014-06-30,,-588000.0,130000.0,,,3333000.0,,213000.0,,2240000.0,-8795000.0,-36428000.0,46035000.0,-8795000.0,-36428000.0,46035000.0,812000.0,,,,42359000.0,,,,-11027000.0,,-35840000.0,-8000.0,,,,
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2014.0,Q2YTD,2014-01-01,2014-06-30,2014-08-08 16:37:37+00:00,-3378000.0,226000.0,,,6659000.0,,-9186000.0,,76030000.0,28473000.0,-41673000.0,11819000.0,28473000.0,-41673000.0,11819000.0,-1381000.0,,,,14120000.0,,,,-21677000.0,0.0,-64264000.0,-25880000.0,,,25952000.0,17000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2014.0,Q1TTM,2013-04-01,2014-03-31,,-5137000.0,382000.0,18000.0,3356000.0,10192000.0,,-13474000.0,,171400000.0,-5705000.0,2968000.0,-631000.0,-5705000.0,2968000.0,-631000.0,-3368000.0,,,,2269000.0,784000.0,,,-40679000.0,-531460000.0,-114476000.0,-137210000.0,,,653727000.0,314000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2014.0,Q1,2014-01-01,2014-03-31,2014-05-09 14:14:15+00:00,-2790000.0,96000.0,,,3326000.0,,-9399000.0,,73790000.0,37268000.0,-5245000.0,-34216000.0,37268000.0,-5245000.0,-34216000.0,-2193000.0,,,,-28239000.0,,,,-10650000.0,0.0,-28424000.0,-25872000.0,,,25952000.0,17000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-09 16:04:53+00:00,-99701000.0,2291000.0,,,202927000.0,,-39962000.0,213139000.0,2574636000.0,1743910000.0,-2172454000.0,349587000.0,1743910000.0,-2172454000.0,349587000.0,-78957000.0,177551000.0,177551000.0,,6780000.0,0.0,-1741855000.0,,-268980000.0,,-342429000.0,-774885000.0,,,,11531000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2015.0,Q3,2015-07-01,2015-09-30,,-32124000.0,1089000.0,,,65984000.0,,124032000.0,213139000.0,1241020000.0,833351000.0,-1135188000.0,228695000.0,833351000.0,-1135188000.0,228695000.0,-73142000.0,34711000.0,34711000.0,,2879000.0,,-966855000.0,,-57028000.0,,-140768000.0,-563780000.0,,,,4559000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 17:04:25+00:00,-67577000.0,1202000.0,,,136943000.0,,-163994000.0,,1333616000.0,910559000.0,-1037266000.0,120892000.0,910559000.0,-1037266000.0,120892000.0,-5815000.0,142840000.0,142840000.0,,3901000.0,,-775000000.0,,-211952000.0,,-201661000.0,-211105000.0,,,,6972000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2015.0,Q2,2015-04-01,2015-06-30,,-40375000.0,821000.0,,,70200000.0,,-71633000.0,,910053000.0,842357000.0,-920071000.0,95496000.0,842357000.0,-920071000.0,95496000.0,17782000.0,93534000.0,93534000.0,,2574000.0,,-775000000.0,,-10796000.0,,-100629000.0,-56900000.0,,,,-4067000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 17:10:16+00:00,-27202000.0,381000.0,,,66743000.0,,-92361000.0,,423563000.0,68202000.0,-117195000.0,25396000.0,68202000.0,-117195000.0,25396000.0,-23597000.0,49306000.0,49306000.0,,1327000.0,,,,-201156000.0,,-101032000.0,-154205000.0,,,,11039000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-07 16:43:31+00:00,-210000000.0,8000000.0,,,85000000.0,,-24000000.0,61000000.0,5270000000.0,2474000000.0,-248000000.0,172000000.0,2474000000.0,-248000000.0,172000000.0,19000000.0,179000000.0,155000000.0,24000000.0,-52000000.0,,,-2379000000.0,-336000000.0,,-44000000.0,-2521000000.0,,,,6000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2016.0,Q3,2016-07-01,2016-09-30,,-183000000.0,4000000.0,,,31000000.0,,103000000.0,61000000.0,907000000.0,142000000.0,-201000000.0,112000000.0,142000000.0,-201000000.0,112000000.0,,45000000.0,33000000.0,12000000.0,-59000000.0,-61000000.0,,-53000000.0,-102000000.0,,-19000000.0,-663000000.0,,,,1000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-09 14:12:21+00:00,-27000000.0,4000000.0,,,54000000.0,,-127000000.0,0.0,4363000000.0,2332000000.0,-47000000.0,60000000.0,2332000000.0,-47000000.0,60000000.0,19000000.0,134000000.0,122000000.0,12000000.0,7000000.0,61000000.0,,-2326000000.0,-234000000.0,,-25000000.0,-1858000000.0,,,,5000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2016.0,Q2,2016-04-01,2016-06-30,,-13000000.0,3000000.0,,,-24000000.0,,-144000000.0,,1649000000.0,182000000.0,2261000000.0,-102000000.0,182000000.0,2261000000.0,-102000000.0,15000000.0,72000000.0,60000000.0,12000000.0,3000000.0,,2200000000.0,-2326000000.0,-97000000.0,,71000000.0,-1370000000.0,,,,3000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 11:58:40+00:00,-14000000.0,1000000.0,,,78000000.0,,17000000.0,0.0,2714000000.0,2150000000.0,-2308000000.0,162000000.0,2150000000.0,-2308000000.0,162000000.0,4000000.0,62000000.0,62000000.0,,4000000.0,61000000.0,-2200000000.0,,-137000000.0,,-96000000.0,-488000000.0,,,,2000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 13:30:15+00:00,-39000000.0,15000000.0,0.0,209000000.0,169000000.0,,-321000000.0,333000000.0,2653000000.0,-339000000.0,-132000000.0,303000000.0,-339000000.0,-132000000.0,303000000.0,-75000000.0,149000000.0,326000000.0,-177000000.0,114000000.0,3000000.0,0.0,93000000.0,-431000000.0,,-103000000.0,-2897000000.0,0.0,0.0,,10000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 12:38:39+00:00,-13000000.0,4000000.0,,,54000000.0,,-103000000.0,333000000.0,618000000.0,-96000000.0,-37000000.0,-14000000.0,-96000000.0,-37000000.0,-14000000.0,-46000000.0,1000000.0,12000000.0,-11000000.0,19000000.0,,-24000000.0,101000000.0,-104000000.0,,,-943000000.0,0.0,0.0,,0.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 13:30:15+00:00,-403000000.0,6000000.0,501000000.0,140000000.0,182000000.0,,-24000000.0,0.0,4990000000.0,-2684000000.0,-469000000.0,447000000.0,-2684000000.0,-469000000.0,447000000.0,28000000.0,-207000000.0,58000000.0,-265000000.0,225000000.0,0.0,0.0,2734000000.0,-383000000.0,,-103000000.0,-6448000000.0,-540000000.0,-303000000.0,,37000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2018.0,Q4,2018-10-01,2018-12-31,,-199000000.0,2000000.0,501000000.0,140000000.0,50000000.0,,32000000.0,,690000000.0,102000000.0,-229000000.0,172000000.0,102000000.0,-229000000.0,172000000.0,41000000.0,-72000000.0,-72000000.0,,160000000.0,,62000000.0,-4000000.0,-88000000.0,,-103000000.0,-500000000.0,,,,11000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-07 13:25:16+00:00,-204000000.0,4000000.0,,,132000000.0,,-56000000.0,,4300000000.0,-2786000000.0,-240000000.0,275000000.0,-2786000000.0,-240000000.0,275000000.0,-13000000.0,-135000000.0,130000000.0,-265000000.0,65000000.0,0.0,-62000000.0,2738000000.0,-295000000.0,,,-5948000000.0,-540000000.0,-303000000.0,,26000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2018.0,Q3,2018-07-01,2018-09-30,,-92000000.0,4000000.0,,,42000000.0,,-14000000.0,,4300000000.0,-2786000000.0,-240000000.0,275000000.0,-2786000000.0,-240000000.0,275000000.0,-13000000.0,112000000.0,114000000.0,-2000000.0,129000000.0,,-174000000.0,2738000000.0,-295000000.0,,,-5948000000.0,-540000000.0,-303000000.0,,26000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2018.0,Q2,2018-04-01,2018-06-30,,-111000000.0,-2000000.0,,,41000000.0,,-419000000.0,,-2614000000.0,3093000000.0,17000000.0,-440000000.0,3093000000.0,17000000.0,-440000000.0,-70000000.0,-189000000.0,311000000.0,-500000000.0,-371000000.0,,131000000.0,-2740000000.0,121000000.0,,,4743000000.0,540000000.0,303000000.0,,-3000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 12:05:38+00:00,-1000000.0,2000000.0,,,49000000.0,,377000000.0,,2614000000.0,-3093000000.0,-17000000.0,440000000.0,-3093000000.0,-17000000.0,440000000.0,70000000.0,-58000000.0,-295000000.0,237000000.0,307000000.0,,-19000000.0,2740000000.0,-121000000.0,,,-4743000000.0,-540000000.0,-303000000.0,,3000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2018.0,Q1TTM,2017-04-01,2018-03-31,,-27000000.0,13000000.0,,209000000.0,164000000.0,,159000000.0,,4649000000.0,-3336000000.0,-112000000.0,757000000.0,-3336000000.0,-112000000.0,757000000.0,41000000.0,90000000.0,19000000.0,71000000.0,402000000.0,3000000.0,5000000.0,2732000000.0,-448000000.0,,-103000000.0,-6697000000.0,-540000000.0,-303000000.0,,13000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 13:30:15+00:00,-5000000.0,7000000.0,38000000.0,161000000.0,183000000.0,,-68000000.0,0.0,3043000000.0,-306000000.0,-164000000.0,435000000.0,-306000000.0,-164000000.0,435000000.0,-35000000.0,313000000.0,313000000.0,0.0,0.0,0.0,-41000000.0,0.0,-353000000.0,,-148000000.0,-2996000000.0,0.0,0.0,,30000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-08 12:54:09+00:00,0.0,3000000.0,,,92000000.0,0.0,-31000000.0,,1664000000.0,-169000000.0,-35000000.0,184000000.0,-169000000.0,-35000000.0,184000000.0,-20000000.0,164000000.0,164000000.0,0.0,-44000000.0,-1000000.0,-57000000.0,0.0,-175000000.0,,,-1657000000.0,0.0,0.0,,22000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2019.0,Q2,2019-04-01,2019-06-30,,5000000.0,2000000.0,,,47000000.0,,48000000.0,,371000000.0,-124000000.0,-10000000.0,147000000.0,-124000000.0,-10000000.0,147000000.0,13000000.0,55000000.0,55000000.0,,-5000000.0,-1000000.0,-57000000.0,,-88000000.0,,26000000.0,-406000000.0,,,,16000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 16:20:27+00:00,-5000000.0,1000000.0,,,45000000.0,,-79000000.0,,1293000000.0,-45000000.0,-25000000.0,37000000.0,-45000000.0,-25000000.0,37000000.0,-33000000.0,109000000.0,109000000.0,,-39000000.0,,0.0,,-87000000.0,,-26000000.0,-1251000000.0,,,0.0,6000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2019.0,Q1TTM,2018-04-01,2019-03-31,,-407000000.0,5000000.0,501000000.0,140000000.0,178000000.0,,-480000000.0,,3669000000.0,364000000.0,-477000000.0,44000000.0,364000000.0,-477000000.0,44000000.0,-75000000.0,-40000000.0,462000000.0,-502000000.0,-121000000.0,,19000000.0,-6000000.0,-349000000.0,,-129000000.0,-2956000000.0,,,,40000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2020.0,Q1TTM,2019-04-01,2020-03-31,,,8000000.0,38000000.0,161000000.0,183000000.0,,-102000000.0,,2203000000.0,-249000000.0,-179000000.0,436000000.0,-249000000.0,-179000000.0,436000000.0,8000000.0,76000000.0,76000000.0,,271000000.0,,-45000000.0,,-354000000.0,,-163000000.0,-2098000000.0,,,3000000.0,26000000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 16:20:27+00:00,0.0,2000000.0,,,45000000.0,,-113000000.0,,453000000.0,12000000.0,-40000000.0,38000000.0,12000000.0,-40000000.0,38000000.0,10000000.0,-128000000.0,-128000000.0,,232000000.0,,-4000000.0,,-88000000.0,,-41000000.0,-353000000.0,,,3000000.0,2000000.0
