company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 09:34:49+00:00,1887000.0,0.64,0.64,0.01,0.63,16179000.0,30364000.0,30364000.0,,30364000.0,,255538000.0,363927000.0,-721000.0,10695000.0,44631000.0,255538000.0,108389000.0,3912000.0,57213000.0,51176000.0,-4633000.0,46543000.0,363927000.0,47400000.0,47461000.0,47895000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2011.0,Q4,2011-10-01,2011-12-31,,4447000.0,0.48,0.48,0.02,0.48,23579000.0,46263000.0,46263000.0,,46263000.0,,387305000.0,534639000.0,1099000.0,9279000.0,61099000.0,387305000.0,147334000.0,3766000.0,74825000.0,72509000.0,-2667000.0,69842000.0,534639000.0,96100000.0,95639000.0,96657000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 16:09:45+00:00,14996000.0,1.77,1.77,0.04,1.76,85165000.0,170149000.0,170149000.0,,170149000.0,,1397213000.0,1967637000.0,-380000.0,37193000.0,247534000.0,1397213000.0,570424000.0,15007000.0,299723000.0,270701000.0,-15387000.0,255314000.0,1967637000.0,96100000.0,95639000.0,96657000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2011.0,Q3YTD,2011-01-01,2011-09-30,,10549000.0,2.59,2.59,0.05,2.59,61586000.0,123886000.0,123886000.0,,123886000.0,,1009908000.0,1432998000.0,-1479000.0,27914000.0,186435000.0,1009908000.0,423090000.0,11241000.0,224898000.0,198192000.0,-12720000.0,185472000.0,1432998000.0,48000000.0,47874000.0,48366000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2011.0,Q3TTM,2010-10-01,2011-09-30,,14053000.0,3.23,3.23,0.06,3.23,78398000.0,154866000.0,154866000.0,,154866000.0,,1285161000.0,1826239000.0,-1113000.0,37635000.0,239849000.0,1285161000.0,541078000.0,15164000.0,291537000.0,249541000.0,-16277000.0,233264000.0,1826239000.0,48000000.0,47874000.0,48366000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 11:59:06+00:00,4128000.0,0.97,0.97,,0.96,23560000.0,46600000.0,46600000.0,,46600000.0,,351689000.0,498840000.0,-1529000.0,9894000.0,57676000.0,351689000.0,147151000.0,3764000.0,71698000.0,75453000.0,-5293000.0,70160000.0,498840000.0,48000000.0,47874000.0,48366000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2011.0,Q2YTD,2011-01-01,2011-06-30,,6421000.0,1.61,1.61,0.02,1.61,38026000.0,77286000.0,77286000.0,,77286000.0,,658219000.0,934158000.0,50000.0,18020000.0,128759000.0,658219000.0,275939000.0,7477000.0,153200000.0,122739000.0,-7427000.0,115312000.0,934158000.0,48400000.0,47950000.0,48463000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2011.0,Q2TTM,2010-07-01,2011-06-30,,12563000.0,2.89,2.89,0.04,2.89,70140000.0,138810000.0,138810000.0,,138810000.0,,1199942000.0,1703106000.0,-375000.0,37103000.0,228777000.0,1199942000.0,503164000.0,15396000.0,278443000.0,224721000.0,-15771000.0,208950000.0,1703106000.0,48400000.0,47950000.0,48463000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2011.0,Q2,2011-04-01,2011-06-30,2012-08-02 14:47:13+00:00,3307000.0,0.75,0.75,,0.75,15825000.0,36334000.0,36334000.0,,36334000.0,,336155000.0,478899000.0,-410000.0,9132000.0,73943000.0,336155000.0,142744000.0,3793000.0,86382000.0,56362000.0,-4203000.0,52159000.0,478899000.0,48400000.0,47950000.0,48463000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2011.0,Q1TTM,2010-04-01,2011-03-31,,11400000.0,2.8,2.8,0.04,2.8,69750000.0,133687000.0,133687000.0,,133687000.0,,1124460000.0,1598344000.0,1121000.0,38396000.0,206077000.0,1124460000.0,473884000.0,15695000.0,255873000.0,218011000.0,-14574000.0,203437000.0,1598344000.0,48200000.0,47738000.0,48251000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 10:40:57+00:00,3114000.0,0.85,0.85,0.01,0.85,22201000.0,40952000.0,40952000.0,,40952000.0,,322064000.0,455259000.0,460000.0,8888000.0,54816000.0,322064000.0,133195000.0,3684000.0,66818000.0,66377000.0,-3224000.0,63153000.0,455259000.0,48200000.0,47738000.0,48251000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2012.0,Q4,2012-10-01,2012-12-31,,4984000.0,0.68,0.68,0.03,0.68,32363000.0,64765000.0,64765000.0,,64765000.0,,429920000.0,610400000.0,614000.0,10260000.0,64774000.0,429920000.0,180480000.0,3948000.0,80018000.0,100462000.0,-3334000.0,97128000.0,610400000.0,96100000.0,95469000.0,96742000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 14:12:04+00:00,15272000.0,2.62,2.62,0.08,2.6,125626000.0,251732000.0,251732000.0,,251732000.0,,1696555000.0,2391122000.0,-670000.0,41307000.0,245709000.0,1696555000.0,694567000.0,14251000.0,302288000.0,392279000.0,-14921000.0,377358000.0,2391122000.0,96100000.0,95469000.0,96742000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2012.0,Q3YTD,2012-01-01,2012-09-30,,10288000.0,1.96,1.96,0.06,1.96,93263000.0,186967000.0,186967000.0,,186967000.0,,1266635000.0,1780722000.0,-1284000.0,31047000.0,180935000.0,1266635000.0,514087000.0,10303000.0,222270000.0,291817000.0,-11587000.0,280230000.0,1780722000.0,95400000.0,95286000.0,96542000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2012.0,Q3TTM,2011-10-01,2012-09-30,,14735000.0,2.45,2.45,0.07,2.45,116842000.0,233230000.0,233230000.0,,233230000.0,,1653940000.0,2315361000.0,-185000.0,40326000.0,242034000.0,1653940000.0,661421000.0,14069000.0,297095000.0,364326000.0,-14254000.0,350072000.0,2315361000.0,95400000.0,95286000.0,96542000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2012.0,Q3,2012-07-01,2012-09-30,2013-10-31 17:14:17+00:00,3941000.0,0.66,0.66,,0.65,29385000.0,62994000.0,62994000.0,,62994000.0,,416314000.0,587593000.0,-1393000.0,10753000.0,59743000.0,416314000.0,171279000.0,3070000.0,74437000.0,96842000.0,-4463000.0,92379000.0,587593000.0,95400000.0,95286000.0,96542000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2012.0,Q2YTD,2012-01-01,2012-06-30,,6347000.0,1.3,1.3,0.03,1.3,63878000.0,123973000.0,123973000.0,,123973000.0,,850321000.0,1193129000.0,109000.0,20294000.0,121192000.0,850321000.0,342808000.0,7233000.0,147833000.0,194975000.0,-7124000.0,187851000.0,1193129000.0,96600000.0,95671000.0,96844000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2012.0,Q2TTM,2011-07-01,2012-06-30,,14922000.0,2.27,2.27,0.06,2.27,111017000.0,216836000.0,216836000.0,,216836000.0,,1589315000.0,2226608000.0,-321000.0,39467000.0,239967000.0,1589315000.0,637293000.0,14763000.0,294356000.0,342937000.0,-15084000.0,327853000.0,2226608000.0,96600000.0,95671000.0,96844000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2012.0,Q2,2012-04-01,2012-06-30,2013-07-26 17:12:20+00:00,3254000.0,0.67,0.67,,0.67,32867000.0,64712000.0,64712000.0,,64712000.0,,436393000.0,609820000.0,223000.0,10145000.0,59163000.0,436393000.0,173427000.0,3509000.0,72562000.0,100865000.0,-3286000.0,97579000.0,609820000.0,96600000.0,95671000.0,96844000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2012.0,Q1TTM,2011-04-01,2012-03-31,,14975000.0,3.95,3.95,0.1,3.95,93975000.0,188458000.0,188458000.0,,188458000.0,,1489077000.0,2095687000.0,-954000.0,38454000.0,254747000.0,1489077000.0,606610000.0,15047000.0,308176000.0,298434000.0,-16001000.0,282433000.0,2095687000.0,47800000.0,47707000.0,48341000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 14:43:39+00:00,3093000.0,1.24,1.24,0.03,1.22,31011000.0,59261000.0,59261000.0,,59261000.0,,413928000.0,583309000.0,-114000.0,10149000.0,62029000.0,413928000.0,169381000.0,3724000.0,75271000.0,94110000.0,-3838000.0,90272000.0,583309000.0,47800000.0,47707000.0,48341000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 14:03:28+00:00,17710000.0,3.05,3.05,0.13,3.01,128852000.0,292235000.0,292235000.0,,292235000.0,,1802365000.0,2566392000.0,-882000.0,46300000.0,262718000.0,1802365000.0,764027000.0,15341000.0,326728000.0,437310000.0,-16223000.0,421087000.0,2566392000.0,95800000.0,95463000.0,96832000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2013.0,Q4,2013-10-01,2013-12-31,,5011000.0,0.78,0.78,0.04,0.78,33501000.0,74041000.0,74041000.0,,74041000.0,,481357000.0,681482000.0,951000.0,12765000.0,71142000.0,481357000.0,200125000.0,4627000.0,88918000.0,111218000.0,-3676000.0,107542000.0,681482000.0,95800000.0,95463000.0,96832000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2013.0,Q3YTD,2013-01-01,2013-09-30,,12699000.0,2.28,2.28,0.09,2.28,95351000.0,218194000.0,218194000.0,,218194000.0,,1321008000.0,1884910000.0,-1833000.0,33535000.0,191576000.0,1321008000.0,563902000.0,10714000.0,237810000.0,326092000.0,-12547000.0,313545000.0,1884910000.0,96000000.0,95848000.0,97174000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2013.0,Q3TTM,2012-10-01,2013-09-30,,17683000.0,2.95,2.95,0.12,2.95,127714000.0,282959000.0,282959000.0,,282959000.0,,1750928000.0,2495310000.0,-1219000.0,43795000.0,256350000.0,1750928000.0,744382000.0,14662000.0,317828000.0,426554000.0,-15881000.0,410673000.0,2495310000.0,96000000.0,95848000.0,97174000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2013.0,Q3,2013-07-01,2013-09-30,2014-10-30 15:53:44+00:00,3939000.0,0.77,0.77,,0.76,30441000.0,73943000.0,73943000.0,,73943000.0,,443265000.0,631398000.0,-1658000.0,10921000.0,63402000.0,443265000.0,188133000.0,3829000.0,78262000.0,109871000.0,-5487000.0,104384000.0,631398000.0,96000000.0,95848000.0,97174000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2013.0,Q2YTD,2013-01-01,2013-06-30,,8760000.0,1.51,1.51,0.05,1.51,64910000.0,144251000.0,144251000.0,,144251000.0,,877743000.0,1253512000.0,-175000.0,22614000.0,128174000.0,877743000.0,375769000.0,6885000.0,159548000.0,216221000.0,-7060000.0,209161000.0,1253512000.0,95700000.0,95762000.0,97102000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2013.0,Q2TTM,2012-07-01,2013-06-30,,17685000.0,2.84,2.84,0.1,2.84,126658000.0,272010000.0,272010000.0,,272010000.0,,1723977000.0,2451505000.0,-954000.0,43627000.0,252691000.0,1723977000.0,727528000.0,13903000.0,314003000.0,413525000.0,-14857000.0,398668000.0,2451505000.0,95700000.0,95762000.0,97102000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 15:27:13+00:00,5173000.0,0.78,0.78,,0.77,35051000.0,74638000.0,74638000.0,,74638000.0,,445121000.0,638002000.0,406000.0,11280000.0,63874000.0,445121000.0,192881000.0,3271000.0,80327000.0,112554000.0,-2865000.0,109689000.0,638002000.0,95700000.0,95762000.0,97102000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2013.0,Q1TTM,2012-04-01,2013-03-31,,15766000.0,2.76,2.76,0.09,2.76,124474000.0,262084000.0,262084000.0,,262084000.0,,1715249000.0,2423323000.0,-1137000.0,42492000.0,247980000.0,1715249000.0,708074000.0,14141000.0,306238000.0,401836000.0,-15278000.0,386558000.0,2423323000.0,95400000.0,95025000.0,96572000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 15:33:48+00:00,3587000.0,0.73,0.73,0.025,0.72,29859000.0,69613000.0,69613000.0,,69613000.0,,432622000.0,615510000.0,-581000.0,11334000.0,64300000.0,432622000.0,182888000.0,3614000.0,79221000.0,103667000.0,-4195000.0,99472000.0,615510000.0,95400000.0,95025000.0,96572000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 09:55:44+00:00,22448000.0,3.66,3.66,0.2,3.62,156175000.0,351680000.0,351680000.0,,351680000.0,0.0,2108472000.0,3044454000.0,-1680000.0,61900000.0,324539000.0,2108472000.0,935982000.0,17574000.0,408887000.0,527109000.0,-19254000.0,507855000.0,3044454000.0,96100000.0,95781000.0,96885000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2014.0,Q4,2014-10-01,2014-12-31,,5889000.0,0.97,0.97,0.06,0.97,38520000.0,92686000.0,92686000.0,,92686000.0,,566569000.0,820866000.0,-1752000.0,18342000.0,93117000.0,566569000.0,254297000.0,4005000.0,117348000.0,136963000.0,-5757000.0,131206000.0,820866000.0,96100000.0,95781000.0,96885000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 14:18:13+00:00,6731000.0,0.94,0.94,,0.93,41074000.0,90155000.0,90155000.0,,90155000.0,,549813000.0,797271000.0,-154000.0,16391000.0,88359000.0,549813000.0,247458000.0,4594000.0,111481000.0,135977000.0,-4748000.0,131229000.0,797271000.0,95900000.0,95935000.0,97004000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2014.0,Q3YTD,2014-01-01,2014-09-30,,16559000.0,2.7,2.7,0.19,2.7,117655000.0,258994000.0,258994000.0,,258994000.0,,1541903000.0,2223588000.0,72000.0,43558000.0,231422000.0,1541903000.0,681685000.0,13569000.0,291539000.0,390146000.0,-13497000.0,376649000.0,2223588000.0,95900000.0,95935000.0,97004000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2014.0,Q3TTM,2013-10-01,2014-09-30,,21570000.0,3.47,3.47,0.23,3.47,151156000.0,333035000.0,333035000.0,,333035000.0,,2023260000.0,2905070000.0,1023000.0,56323000.0,302564000.0,2023260000.0,881810000.0,18196000.0,380457000.0,501364000.0,-17173000.0,484191000.0,2905070000.0,95900000.0,95935000.0,97004000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2014.0,Q2YTD,2014-01-01,2014-06-30,,9828000.0,1.76,1.76,0.13,1.76,76581000.0,168839000.0,168839000.0,,168839000.0,,992090000.0,1426317000.0,226000.0,27167000.0,143063000.0,992090000.0,434227000.0,8975000.0,180058000.0,254169000.0,-8749000.0,245420000.0,1426317000.0,96400000.0,96048000.0,97058000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2014.0,Q2TTM,2013-07-01,2014-06-30,,18778000.0,3.3,3.3,0.21,3.3,140523000.0,316823000.0,316823000.0,,316823000.0,,1916712000.0,2739197000.0,-481000.0,50853000.0,277607000.0,1916712000.0,822485000.0,17431000.0,347238000.0,475258000.0,-17912000.0,457346000.0,2739197000.0,96400000.0,96048000.0,97058000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 13:59:11+00:00,5132000.0,0.92,0.92,,0.91,39336000.0,88705000.0,88705000.0,,88705000.0,,506410000.0,731068000.0,243000.0,14221000.0,72982000.0,506410000.0,224658000.0,4525000.0,92335000.0,132323000.0,-4282000.0,128041000.0,731068000.0,96400000.0,96048000.0,97058000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2014.0,Q1TTM,2013-04-01,2014-03-31,,18819000.0,3.17,3.17,0.19,3.17,136238000.0,302756000.0,302756000.0,,302756000.0,,1855423000.0,2646131000.0,-318000.0,47912000.0,268499000.0,1855423000.0,790708000.0,16177000.0,335230000.0,455489000.0,-16495000.0,438994000.0,2646131000.0,95400000.0,95529000.0,96805000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 12:14:06+00:00,4696000.0,0.84,0.84,0.04,0.83,37245000.0,80134000.0,80134000.0,,80134000.0,,485680000.0,695249000.0,-17000.0,12946000.0,70081000.0,485680000.0,209569000.0,4450000.0,87723000.0,121846000.0,-4467000.0,117379000.0,695249000.0,95400000.0,95529000.0,96805000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 16:30:27+00:00,21700000.0,4.14,4.14,0.28,4.1,186740000.0,398628000.0,398628000.0,,398628000.0,0.0,2260182000.0,3307998000.0,-5311000.0,71200000.0,347373000.0,2260182000.0,1047816000.0,16888000.0,440273000.0,607567000.0,-22199000.0,585368000.0,3307998000.0,96300000.0,96074000.0,97006000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2015.0,Q4,2015-10-01,2015-12-31,,5691000.0,1.06,1.06,0.22,1.05,47619000.0,101779000.0,101779000.0,,101779000.0,,565221000.0,832849000.0,2379000.0,19348000.0,91404000.0,565221000.0,267628000.0,4190000.0,116443000.0,151209000.0,-1811000.0,149398000.0,832849000.0,96300000.0,96074000.0,97006000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2015.0,Q3,2015-07-01,2015-09-30,2016-11-07 15:09:47+00:00,5546000.0,1.03,1.03,,1.02,45609000.0,99181000.0,99181000.0,,99181000.0,,552458000.0,809527000.0,-2937000.0,17239000.0,82206000.0,552458000.0,257069000.0,4351000.0,104991000.0,152078000.0,-7288000.0,144790000.0,809527000.0,96300000.0,96369000.0,97368000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2015.0,Q3YTD,2015-01-01,2015-09-30,,16009000.0,3.08,3.08,0.2,3.08,139121000.0,296849000.0,296849000.0,,296849000.0,,1694961000.0,2475149000.0,-7690000.0,51852000.0,255969000.0,1694961000.0,780188000.0,12698000.0,323830000.0,456358000.0,-20388000.0,435970000.0,2475149000.0,96300000.0,96369000.0,97368000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2015.0,Q3TTM,2014-10-01,2015-09-30,,21898000.0,4.04,4.04,0.26,4.04,177641000.0,389535000.0,389535000.0,,389535000.0,,2261530000.0,3296015000.0,-9442000.0,70194000.0,349086000.0,2261530000.0,1034485000.0,16703000.0,441178000.0,593321000.0,-26145000.0,567176000.0,3296015000.0,96300000.0,96369000.0,97368000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 14:58:16+00:00,5162000.0,1.05,1.05,,1.04,48428000.0,101504000.0,101504000.0,,101504000.0,,579264000.0,847028000.0,-1887000.0,17750000.0,88992000.0,579264000.0,267764000.0,4041000.0,111904000.0,155860000.0,-5928000.0,149932000.0,847028000.0,96700000.0,96338000.0,97435000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2015.0,Q2YTD,2015-01-01,2015-06-30,,10463000.0,2.05,2.05,0.12,2.05,93512000.0,197668000.0,197668000.0,,197668000.0,,1142503000.0,1665622000.0,-4753000.0,34613000.0,173763000.0,1142503000.0,523119000.0,8347000.0,218839000.0,304280000.0,-13100000.0,291180000.0,1665622000.0,96700000.0,96338000.0,97435000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2015.0,Q2TTM,2014-07-01,2015-06-30,,23083000.0,3.95,3.95,0.24,3.95,173106000.0,380509000.0,380509000.0,,380509000.0,,2258885000.0,3283759000.0,-6659000.0,69346000.0,355239000.0,2258885000.0,1024874000.0,16946000.0,447668000.0,577220000.0,-23605000.0,553615000.0,3283759000.0,96700000.0,96338000.0,97435000.0
