company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentemployeebenefitliabilities,customerdeposits,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othernoncurrentassets,othernoncurrentliabilities,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2012.0,Q1,,2012-03-31,2012-05-03 10:40:57+00:00,236002000.0,396490000.0,173542000.0,298083000.0,-49672000.0,269304000.0,,364591000.0,87536000.0,57331000.0,38435000.0,,593559000.0,523105000.0,254312000.0,385831000.0,370740000.0,225022000.0,2885000.0,80000.0,74963000.0,63789000.0,20157000.0,32579000.0,35553000.0,,1111529000.0,43000.0,2219574000.0,1120995000.0,1114022000.0,535558000.0,1120995000.0,1123880000.0,1095694000.0,2219574000.0,880530000.0,560136000.0,0.0,-305453000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2013.0,FY,,2013-12-31,2015-02-20 14:12:04+00:00,326666000.0,554503000.0,128682000.0,321662000.0,-34856000.0,285760000.0,,416382000.0,,50622000.0,57058000.0,66573000.0,786433000.0,597740000.0,385679000.0,450288000.0,403229000.0,276078000.0,1908000.0,,114486000.0,50003000.0,38933000.0,40760000.0,40653000.0,,1576702000.0,421000.0,2821997000.0,1585259000.0,1333047000.0,579400000.0,1585259000.0,1587167000.0,1234830000.0,2821997000.0,1212872000.0,655430000.0,0.0,-372969000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2013.0,Q3,,2013-09-30,2013-10-31 17:14:17+00:00,288026000.0,570276000.0,131143000.0,318405000.0,-52079000.0,281007000.0,,403850000.0,70896000.0,61208000.0,51608000.0,,790756000.0,585355000.0,376137000.0,539606000.0,400295000.0,266950000.0,4376000.0,,118460000.0,60304000.0,31648000.0,38703000.0,39803000.0,,1506505000.0,85000.0,2816980000.0,1512673000.0,1344434000.0,541758000.0,1512673000.0,1517049000.0,1299931000.0,2816980000.0,1205596000.0,758173000.0,,-345603000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2013.0,Q2,,2013-06-30,2013-07-26 17:12:20+00:00,272519000.0,488449000.0,125049000.0,308607000.0,-86113000.0,214505000.0,,392120000.0,80470000.0,60376000.0,46191000.0,,714954000.0,549573000.0,329834000.0,396915000.0,405938000.0,240966000.0,4446000.0,,87735000.0,62990000.0,20717000.0,40651000.0,38772000.0,,1436566000.0,43000.0,2516390000.0,1401260000.0,1189985000.0,524272000.0,1401260000.0,1405706000.0,1110684000.0,2516390000.0,1085439000.0,586412000.0,,-341313000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2013.0,Q1,,2013-03-31,2013-05-02 14:43:39+00:00,267445000.0,432797000.0,163949000.0,320784000.0,-79304000.0,225338000.0,,382691000.0,84450000.0,60907000.0,45094000.0,,728021000.0,563500000.0,325297000.0,417527000.0,428584000.0,242716000.0,4887000.0,,89561000.0,63650000.0,21360000.0,41155000.0,43188000.0,,1364999000.0,43000.0,2506175000.0,1326381000.0,1168986000.0,560981000.0,1326381000.0,1331268000.0,1174907000.0,2506175000.0,1094473000.0,613926000.0,,-342005000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2014.0,FY,,2014-12-31,2016-02-19 14:03:28+00:00,399845000.0,631264000.0,155511000.0,343923000.0,-159486000.0,425849000.0,,449854000.0,,43953000.0,70857000.0,111797000.0,862338000.0,683034000.0,422811000.0,520403000.0,510949000.0,339111000.0,1056000.0,,112915000.0,81908000.0,25887000.0,41717000.0,41515000.0,,1909136000.0,792000.0,3303841000.0,1807242000.0,1637864000.0,738802000.0,1807242000.0,1808298000.0,1495543000.0,3303841000.0,1326866000.0,756741000.0,0.0,-392262000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2014.0,Q3,,2014-09-30,2014-10-30 15:53:44+00:00,389284000.0,715108000.0,145440000.0,339932000.0,-84285000.0,212541000.0,,443192000.0,,52240000.0,64168000.0,74901000.0,864460000.0,682297000.0,449533000.0,521087000.0,489053000.0,342365000.0,952000.0,,143549000.0,62371000.0,64866000.0,38221000.0,37023000.0,,1822225000.0,955000.0,3228387000.0,1788657000.0,1533808000.0,674748000.0,1788657000.0,1789609000.0,1438778000.0,3228387000.0,1352214000.0,764030000.0,0.0,-392475000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2014.0,Q2,,2014-06-30,2014-07-31 15:27:13+00:00,397371000.0,717050000.0,141621000.0,336363000.0,-25960000.0,225907000.0,,435521000.0,72369000.0,52517000.0,56374000.0,,821572000.0,679517000.0,435429000.0,500219000.0,481507000.0,343154000.0,1376000.0,,135565000.0,47973000.0,49870000.0,36862000.0,46003000.0,,1737850000.0,681000.0,3163868000.0,1764316000.0,1526851000.0,668416000.0,1764316000.0,1765692000.0,1398176000.0,3163868000.0,1293863000.0,729760000.0,0.0,-383095000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2014.0,Q1,,2014-03-31,2014-05-01 15:33:48+00:00,345312000.0,636654000.0,116936000.0,324622000.0,-34063000.0,295103000.0,,429291000.0,67066000.0,51905000.0,51205000.0,,787610000.0,598269000.0,380541000.0,450247000.0,420058000.0,273647000.0,1361000.0,,118184000.0,49632000.0,30458000.0,40543000.0,37163000.0,,1653008000.0,386000.0,2916519000.0,1679027000.0,1434178000.0,580905000.0,1679027000.0,1680388000.0,1236131000.0,2916519000.0,1208694000.0,655226000.0,0.0,-369209000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2015.0,FY,,2015-12-31,2017-02-28 09:55:44+00:00,319525000.0,598789000.0,168799000.0,364102000.0,-276719000.0,226191000.0,,470649000.0,,,69892000.0,106100000.0,858532000.0,717295000.0,440534000.0,691805000.0,478574000.0,353193000.0,1732000.0,,72519000.0,55765000.0,236466000.0,37234000.0,43309000.0,,2280801000.0,433000.0,3229513000.0,1699607000.0,1540020000.0,664776000.0,1699607000.0,1701339000.0,1528174000.0,3229513000.0,1336300000.0,863398000.0,0.0,-775124000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2015.0,Q3,,2015-09-30,2015-10-29 14:18:13+00:00,319225000.0,625344000.0,156627000.0,356691000.0,-257208000.0,208241000.0,,464474000.0,,46025000.0,71478000.0,106889000.0,852995000.0,707925000.0,436991000.0,450589000.0,517486000.0,351234000.0,1294000.0,,113758000.0,78437000.0,252995000.0,34771000.0,43208000.0,,2186673000.0,430000.0,3326082000.0,1984147000.0,1650091000.0,654649000.0,1984147000.0,1985441000.0,1340641000.0,3326082000.0,1324757000.0,685992000.0,0.0,-409792000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2015.0,Q2,,2015-06-30,2015-07-30 13:59:11+00:00,377457000.0,680269000.0,156037000.0,354996000.0,-209696000.0,264844000.0,,457821000.0,,44208000.0,66919000.0,98636000.0,864921000.0,711966000.0,454533000.0,400348000.0,535002000.0,356970000.0,984000.0,,118396000.0,79434000.0,55643000.0,41733000.0,44086000.0,,2095224000.0,478000.0,3298123000.0,1955348000.0,1579966000.0,699527000.0,1955348000.0,1956332000.0,1341791000.0,3298123000.0,1361187000.0,642264000.0,0.0,-388001000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2015.0,Q1,,2015-03-31,2015-04-30 12:14:06+00:00,381285000.0,665669000.0,144151000.0,344913000.0,-245585000.0,249135000.0,,450919000.0,,44416000.0,62873000.0,106881000.0,834157000.0,693956000.0,441363000.0,420406000.0,515945000.0,349043000.0,1107000.0,,113788000.0,78059000.0,28768000.0,39011000.0,42131000.0,,1999519000.0,579000.0,3167507000.0,1816247000.0,1503933000.0,695769000.0,1816247000.0,1817354000.0,1350153000.0,3167507000.0,1314531000.0,654384000.0,0.0,-388606000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2016.0,FY,,2016-12-31,2018-02-26 16:30:27+00:00,530211000.0,942508000.0,384704000.0,393854000.0,-379605000.0,398484000.0,0.0,871274000.0,,,145324000.0,256591000.0,2078765000.0,912230000.0,1053860000.0,1762967000.0,658510000.0,518376000.0,770848000.0,,245680000.0,110597000.0,868129000.0,62386000.0,38310000.0,,2553258000.0,129809000.0,6581018000.0,2205977000.0,2867631000.0,1446639000.0,2205977000.0,2976825000.0,3604193000.0,6581018000.0,3195011000.0,2157554000.0,0.0,-838950000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2016.0,Q3,,2016-09-30,2016-11-07 15:09:47+00:00,276539000.0,624200000.0,184560000.0,392577000.0,-286055000.0,250382000.0,0.0,472231000.0,,75741000.0,54984000.0,108700000.0,877054000.0,750547000.0,457262000.0,819770000.0,495998000.0,357970000.0,3417000.0,,156900000.0,55609000.0,248785000.0,40739000.0,40452000.0,,2524354000.0,134000.0,3428157000.0,1727074000.0,1695132000.0,624935000.0,1727074000.0,1730491000.0,1697666000.0,3428157000.0,1375055000.0,1072731000.0,0.0,-983456000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2016.0,Q2,,2016-06-30,2016-07-28 14:58:16+00:00,305160000.0,586351000.0,186247000.0,381400000.0,-290346000.0,302935000.0,,467876000.0,,75705000.0,62062000.0,111000000.0,860027000.0,730050000.0,430331000.0,744139000.0,493442000.0,348650000.0,3302000.0,,145572000.0,56487000.0,241925000.0,39830000.0,42607000.0,,2450884000.0,115000.0,3379196000.0,1722537000.0,1700358000.0,664552000.0,1722537000.0,1725839000.0,1653357000.0,3379196000.0,1330188000.0,988805000.0,0.0,-905877000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2016.0,Q1,,2016-03-31,2016-04-28 12:11:12+00:00,304247000.0,619759000.0,193368000.0,376658000.0,-249097000.0,262774000.0,,464137000.0,,72244000.0,59212000.0,100740000.0,867623000.0,730531000.0,437149000.0,801883000.0,478723000.0,353873000.0,1825000.0,,141338000.0,59553000.0,253038000.0,35575000.0,41957000.0,,2367609000.0,101000.0,3380785000.0,1676561000.0,1686565000.0,657668000.0,1676561000.0,1678386000.0,1702399000.0,3380785000.0,1340347000.0,1044731000.0,0.0,-906088000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2017.0,FY,,2017-12-31,2019-02-27 13:55:48+00:00,552525000.0,1166787000.0,439654000.0,452074000.0,-44992000.0,233401000.0,0.0,907939000.0,,,164210000.0,369716000.0,2460103000.0,1026046000.0,1204432000.0,1823303000.0,742634000.0,573972000.0,19664000.0,,175902000.0,103734000.0,122291000.0,76360000.0,75179000.0,0.0,2773300000.0,47225000.0,6579980000.0,2808868000.0,2265113000.0,1573330000.0,2808868000.0,2828532000.0,3751448000.0,6579980000.0,3740895000.0,2178118000.0,0.0,-827379000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2017.0,Q3,,2017-09-30,2017-11-01 14:59:34+00:00,512905000.0,1144326000.0,377020000.0,437856000.0,-91930000.0,228080000.0,0.0,901859000.0,,,151952000.0,373800000.0,2384758000.0,988223000.0,1140387000.0,1824156000.0,764781000.0,550367000.0,18667000.0,,282557000.0,108182000.0,139925000.0,97013000.0,32946000.0,,2735876000.0,49748000.0,6449650000.0,2717702000.0,2277125000.0,1465440000.0,2717702000.0,2736369000.0,3713281000.0,6449650000.0,3622158000.0,2247841000.0,0.0,-828103000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2017.0,Q2,,2017-06-30,2017-08-03 09:44:08+00:00,548150000.0,1129027000.0,363358000.0,427757000.0,-184550000.0,328522000.0,0.0,899782000.0,,,146537000.0,373361000.0,2343608000.0,975599000.0,1129365000.0,1934604000.0,746236000.0,547842000.0,17514000.0,,287377000.0,112930000.0,141060000.0,73116000.0,37359000.0,,2679995000.0,50693000.0,6438740000.0,2566857000.0,2344809000.0,1482099000.0,2566857000.0,2584371000.0,3854369000.0,6438740000.0,3546089000.0,2372270000.0,0.0,-828370000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2017.0,Q1,,2017-03-31,2017-05-04 16:58:20+00:00,512230000.0,1051558000.0,378443000.0,411841000.0,-331652000.0,280179000.0,0.0,895700000.0,,,141762000.0,351599000.0,2188503000.0,935900000.0,1089112000.0,1782624000.0,703881000.0,524059000.0,17177000.0,,258228000.0,110120000.0,130631000.0,62992000.0,39752000.0,,2617575000.0,87373000.0,6030899000.0,2351591000.0,2166233000.0,1471407000.0,2351591000.0,2368768000.0,3662131000.0,6030899000.0,3340607000.0,2190724000.0,0.0,-830032000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2018.0,FY,,2018-12-31,2020-02-24 15:43:54+00:00,589400000.0,1146800000.0,446400000.0,472800000.0,-256600000.0,580900000.0,0.0,915900000.0,,,173200000.0,373500000.0,2396500000.0,1036600000.0,1129900000.0,3792800000.0,844900000.0,563800000.0,3900000.0,,198300000.0,95400000.0,115600000.0,109400000.0,47000000.0,1761400000.0,3022000000.0,64100000.0,8649200000.0,2865200000.0,4449600000.0,1646600000.0,2865200000.0,2869100000.0,5780100000.0,8649200000.0,3635800000.0,4133500000.0,0.0,-816100000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2018.0,Q3,,2018-09-30,2018-10-30 16:16:50+00:00,557449000.0,1240521000.0,386512000.0,468761000.0,-205733000.0,411381000.0,0.0,918091000.0,,,165190000.0,374104000.0,2412554000.0,1026184000.0,1157424000.0,3818061000.0,866205000.0,557423000.0,15182000.0,,153549000.0,95310000.0,111441000.0,72277000.0,45661000.0,1724000000.0,2999139000.0,47038000.0,8553226000.0,2895170000.0,4353548000.0,1530293000.0,2895170000.0,2910352000.0,5642874000.0,8553226000.0,3642255000.0,4112581000.0,0.0,-816327000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2018.0,Q2,,2018-06-30,2018-07-31 15:58:30+00:00,615677000.0,1213234000.0,409970000.0,453364000.0,-156201000.0,245574000.0,0.0,911673000.0,,,163580000.0,390126000.0,2428591000.0,1009198000.0,1174400000.0,1857806000.0,863793000.0,555834000.0,17348000.0,,155611000.0,98742000.0,124286000.0,71894000.0,84351000.0,,2922986000.0,27115000.0,6677606000.0,2857280000.0,2446887000.0,1606468000.0,2857280000.0,2874628000.0,3802978000.0,6677606000.0,3674885000.0,2196510000.0,0.0,-821178000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2018.0,Q1,,2018-03-31,2018-05-04 16:52:21+00:00,608316000.0,1268697000.0,441506000.0,454543000.0,34016000.0,249886000.0,0.0,909124000.0,,,170511000.0,378158000.0,2528819000.0,1027944000.0,1231727000.0,1871076000.0,829276000.0,573401000.0,19111000.0,,182780000.0,105556000.0,117955000.0,76020000.0,80092000.0,,2850135000.0,49557000.0,6875781000.0,2969118000.0,2465814000.0,1648048000.0,2969118000.0,2988229000.0,3887552000.0,6875781000.0,3836566000.0,2239504000.0,0.0,-824157000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2019.0,FY,,2019-12-31,2020-05-06 11:45:49+00:00,1157500000.0,1663900000.0,1056800000.0,560200000.0,-382600000.0,604200000.0,0.0,7879200000.0,,,343800000.0,604200000.0,8360600000.0,2216000000.0,4104000000.0,4333600000.0,1773100000.0,1655800000.0,37100000.0,,145300000.0,113000000.0,150900000.0,631700000.0,1100700000.0,,3267000000.0,95700000.0,18944200000.0,9956500000.0,4192100000.0,3258000000.0,9956500000.0,9993600000.0,8950600000.0,18944200000.0,13096300000.0,5692600000.0,0.0,-807100000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2019.0,Q3,,2019-09-30,2019-11-01 12:05:24+00:00,1146200000.0,1673300000.0,982400000.0,554400000.0,-468600000.0,587400000.0,0.0,7817800000.0,,,287900000.0,670600000.0,8103200000.0,2177100000.0,4207000000.0,4633500000.0,1957300000.0,1622700000.0,33000000.0,,72600000.0,92600000.0,192400000.0,557600000.0,1173900000.0,0.0,3154800000.0,111800000.0,18900900000.0,9696400000.0,4410400000.0,3198900000.0,9696400000.0,9729400000.0,9171500000.0,18900900000.0,12867800000.0,5972600000.0,0.0,-807600000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2019.0,Q2,,2019-06-30,2019-08-01 13:25:23+00:00,1232597000.0,1707409000.0,937929000.0,524521000.0,-289180000.0,461371000.0,0.0,7809090000.0,,,287873000.0,648503000.0,8150671000.0,2170618000.0,4364356000.0,4528768000.0,1881791000.0,1646097000.0,33397000.0,,169861000.0,95625000.0,178569000.0,552329000.0,1101867000.0,0.0,3087468000.0,104413000.0,18942593000.0,9801760000.0,4229140000.0,3211315000.0,9801760000.0,9835157000.0,9107436000.0,18942593000.0,13067356000.0,5896121000.0,0.0,-805618000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2019.0,Q1,,2019-03-31,2019-05-09 12:29:40+00:00,1187261000.0,1726824000.0,899173000.0,498812000.0,-309000000.0,512870000.0,0.0,7798251000.0,,,273449000.0,573244000.0,8142473000.0,2133778000.0,4364021000.0,4641286000.0,1947220000.0,1634966000.0,92600000.0,,176116000.0,96533000.0,194223000.0,555308000.0,1129089000.0,0.0,3005809000.0,321308000.0,19077905000.0,9687846000.0,4381137000.0,3254435000.0,9687846000.0,9780446000.0,9297459000.0,19077905000.0,13061802000.0,6043024000.0,0.0,-807214000.0
Westinghouse Air Brake Technologies Corp,WAB,06BTX5UWZD0GQ5N5Y745,943452,2020.0,Q1,,2020-03-31,2020-05-06 11:45:49+00:00,1087200000.0,1672000000.0,941400000.0,585900000.0,-560600000.0,615900000.0,0.0,7877000000.0,,,257400000.0,602800000.0,8273700000.0,2208900000.0,4010000000.0,4655100000.0,1785700000.0,1623000000.0,35900000.0,,151400000.0,109200000.0,167500000.0,625300000.0,1078100000.0,,3355600000.0,92800000.0,18773100000.0,9761800000.0,4241100000.0,2981600000.0,9761800000.0,9797700000.0,8975400000.0,18773100000.0,12909000000.0,5993800000.0,0.0,-910200000.0
