company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-04 16:16:24+00:00,-1590000.0,935000.0,134478000.0,,59649000.0,-161634000.0,,,-247530000.0,-863973000.0,545547000.0,,-247530000.0,-863973000.0,545547000.0,-506307000.0,571630000.0,571630000.0,,138000.0,-3507000.0,2861000.0,-110885000.0,-1520272000.0,-174873000.0,-19226000.0,-113912000.0,805156000.0,24745000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2009.0,Q2TTM,2008-07-01,2009-06-30,,-13535000.0,8002000.0,171668000.0,,-66427000.0,-174966000.0,-88000.0,-999000.0,-382966000.0,-540394000.0,686098000.0,,-382966000.0,-540394000.0,686098000.0,-303689000.0,784313000.0,784313000.0,,-102919000.0,-18463000.0,1228000.0,-119984000.0,-1539683000.0,-293107000.0,-181799000.0,-61633000.0,1259293000.0,45410000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2009.0,Q2,2009-04-01,2009-06-30,,-585000.0,297000.0,44946000.0,,39296000.0,84796000.0,,-240000.0,-40028000.0,-596419000.0,308719000.0,,-40028000.0,-596419000.0,308719000.0,-288432000.0,176339000.0,176339000.0,,2341000.0,-4831000.0,-558000.0,-30307000.0,-700138000.0,-67444000.0,-3494000.0,-1156000.0,165285000.0,7021000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-07-27 14:20:52+00:00,-1039000.0,637000.0,88633000.0,,38772000.0,-110546000.0,,,-139149000.0,-936857000.0,384804000.0,,-139149000.0,-936857000.0,384804000.0,-652430000.0,397626000.0,397626000.0,,8454000.0,-4916000.0,2011000.0,-59716000.0,-1258250000.0,-120593000.0,-13258000.0,-61259000.0,423826000.0,17188000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2009.0,Q1,2009-01-01,2009-03-31,2010-05-10 16:21:35+00:00,-454000.0,340000.0,43687000.0,,-524000.0,-195342000.0,,240000.0,-99121000.0,-340438000.0,76085000.0,,-99121000.0,-340438000.0,76085000.0,-363998000.0,221287000.0,221287000.0,,6113000.0,-85000.0,2569000.0,-29409000.0,-558112000.0,-53149000.0,-9764000.0,-60103000.0,258541000.0,10167000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2010.0,Q4,2010-10-01,2010-12-31,,,300000.0,50121000.0,,31809000.0,171214000.0,,,-200778000.0,-13677000.0,340498000.0,,-200778000.0,-13677000.0,340498000.0,157852000.0,139081000.0,139081000.0,,-20218000.0,11998000.0,5222000.0,-50611000.0,-145983000.0,-54063000.0,-4178000.0,-157987000.0,166634000.0,14513000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2010.0,FY,2010-01-01,2010-12-31,2013-02-20 16:26:17+00:00,,1234000.0,189350000.0,,68497000.0,-126563000.0,1000000.0,,-389872000.0,218430000.0,550914000.0,,-389872000.0,218430000.0,550914000.0,447969000.0,441082000.0,441082000.0,,45811000.0,8034000.0,2646000.0,-173749000.0,-863657000.0,-265410000.0,-50099000.0,-175058000.0,1291159000.0,53692000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2010.0,Q3TTM,2009-10-01,2010-09-30,,1590000.0,1161000.0,185600000.0,,65787000.0,-159713000.0,1000000.0,,-264561000.0,278021000.0,569881000.0,,-264561000.0,278021000.0,569881000.0,649128000.0,463246000.0,463246000.0,,79587000.0,-2192000.0,-2941000.0,-178672000.0,-862096000.0,-269587000.0,-56119000.0,-28578000.0,1359053000.0,52002000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2010.0,Q3,2010-07-01,2010-09-30,,,297000.0,47732000.0,,65509000.0,433612000.0,,,-43564000.0,80282000.0,437800000.0,,-43564000.0,80282000.0,437800000.0,540027000.0,-30088000.0,-30088000.0,,-13753000.0,677000.0,1060000.0,-44786000.0,-163913000.0,-87936000.0,545000.0,,308676000.0,22395000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-03 16:16:50+00:00,,934000.0,139229000.0,,36688000.0,-297777000.0,1000000.0,,-189094000.0,232107000.0,210416000.0,,-189094000.0,232107000.0,210416000.0,290117000.0,302001000.0,302001000.0,,66029000.0,-3964000.0,-2576000.0,-123138000.0,-717674000.0,-211347000.0,-45921000.0,-17071000.0,1124525000.0,39179000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2010.0,Q2TTM,2009-07-01,2010-06-30,,1039000.0,1162000.0,183713000.0,,21155000.0,-644413000.0,1000000.0,,-329378000.0,270623000.0,292824000.0,,-329378000.0,270623000.0,292824000.0,255224000.0,667338000.0,667338000.0,,85024000.0,-1460000.0,-3151000.0,-185055000.0,-960205000.0,-235931000.0,-62632000.0,-81231000.0,1431707000.0,37164000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2010.0,Q2,2010-04-01,2010-06-30,,,266000.0,45549000.0,,-33676000.0,-253414000.0,,,-72658000.0,-84220000.0,18683000.0,,-72658000.0,-84220000.0,18683000.0,-171871000.0,178417000.0,178417000.0,,47865000.0,968000.0,1321000.0,-38550000.0,-353297000.0,-75413000.0,-35076000.0,,335963000.0,7206000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-04 16:18:20+00:00,,637000.0,91497000.0,,-28821000.0,-731389000.0,1000000.0,,-145530000.0,151825000.0,-227384000.0,,-145530000.0,151825000.0,-227384000.0,-249910000.0,332089000.0,332089000.0,,79782000.0,-4641000.0,-3636000.0,-78352000.0,-553761000.0,-123411000.0,-46466000.0,-17071000.0,815849000.0,16784000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2010.0,Q1TTM,2009-04-01,2010-03-31,,454000.0,1193000.0,183110000.0,,94127000.0,-306203000.0,1000000.0,-240000.0,-296748000.0,-241576000.0,582860000.0,,-296748000.0,-241576000.0,582860000.0,138663000.0,665260000.0,665260000.0,,39500000.0,-7259000.0,-5030000.0,-176812000.0,-1307046000.0,-227962000.0,-31050000.0,-82387000.0,1261029000.0,36979000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 16:17:32+00:00,,371000.0,45948000.0,,4855000.0,-477975000.0,1000000.0,,-72872000.0,236045000.0,-246067000.0,,-72872000.0,236045000.0,-246067000.0,-78039000.0,153672000.0,153672000.0,,31917000.0,-5609000.0,-4957000.0,-39802000.0,-200464000.0,-47998000.0,-11390000.0,-17071000.0,479886000.0,9578000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2011.0,Q4,2011-10-01,2011-12-31,,-12026000.0,404000.0,51323000.0,-11016000.0,24651000.0,-19516000.0,200000.0,,-96357000.0,-331762000.0,178590000.0,,-96357000.0,-331762000.0,178590000.0,-224878000.0,183826000.0,183826000.0,,-37447000.0,482000.0,25000.0,-52716000.0,-300305000.0,-100763000.0,-4658000.0,-39665000.0,82190000.0,10133000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2011.0,FY,2011-01-01,2011-12-31,2014-02-18 16:27:01+00:00,-27326000.0,2574000.0,199365000.0,,-31106000.0,-27455000.0,22789000.0,495595000.0,-395825000.0,-436424000.0,889769000.0,,-395825000.0,-436424000.0,889769000.0,26414000.0,698087000.0,698087000.0,,17198000.0,2676000.0,5768000.0,-191337000.0,-865876000.0,-338167000.0,-85992000.0,-639556000.0,735425000.0,53752000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2011.0,Q3TTM,2010-10-01,2011-09-30,,-15300000.0,2470000.0,198163000.0,11016000.0,-23948000.0,163275000.0,22589000.0,495595000.0,-500246000.0,-118339000.0,1051677000.0,,-500246000.0,-118339000.0,1051677000.0,409144000.0,653342000.0,653342000.0,,34427000.0,14192000.0,10965000.0,-189232000.0,-711554000.0,-291467000.0,-85512000.0,-757878000.0,819869000.0,58132000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2011.0,Q3,2011-07-01,2011-09-30,,-15300000.0,228000.0,50367000.0,,-106224000.0,40044000.0,,495595000.0,176387000.0,86892000.0,283269000.0,,176387000.0,86892000.0,283269000.0,440324000.0,161589000.0,161589000.0,,31041000.0,-16791000.0,3380000.0,-54165000.0,-154367000.0,-79443000.0,-7016000.0,-241236000.0,317694000.0,14928000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-01 16:19:23+00:00,-15300000.0,2170000.0,148042000.0,11016000.0,-55757000.0,-7939000.0,22589000.0,495595000.0,-299468000.0,-104662000.0,711179000.0,,-299468000.0,-104662000.0,711179000.0,251292000.0,514261000.0,514261000.0,,54645000.0,2194000.0,5743000.0,-138621000.0,-565571000.0,-237404000.0,-81334000.0,-599891000.0,653235000.0,43619000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2011.0,Q2TTM,2010-07-01,2011-06-30,,,2539000.0,195528000.0,11016000.0,147785000.0,556843000.0,22589000.0,,-720197000.0,-124949000.0,1206208000.0,,-720197000.0,-124949000.0,1206208000.0,508847000.0,461665000.0,461665000.0,,-10367000.0,31660000.0,8645000.0,-179853000.0,-721100000.0,-299960000.0,-77951000.0,-516642000.0,810851000.0,65599000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2011.0,Q2,2011-04-01,2011-06-30,,,1614000.0,49198000.0,11016000.0,15507000.0,-194933000.0,22540000.0,,-160418000.0,-158166000.0,57377000.0,,-160418000.0,-158166000.0,57377000.0,-245700000.0,191459000.0,191459000.0,,10039000.0,6091000.0,-1399000.0,-34496000.0,-233789000.0,-102329000.0,-41483000.0,-113070000.0,152527000.0,15808000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-02 16:23:33+00:00,,1942000.0,97675000.0,11016000.0,50467000.0,-47983000.0,22589000.0,,-475855000.0,-191554000.0,427910000.0,,-475855000.0,-191554000.0,427910000.0,-189032000.0,352672000.0,352672000.0,,23604000.0,18985000.0,2363000.0,-84456000.0,-411204000.0,-157961000.0,-74318000.0,-358655000.0,335541000.0,28691000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2011.0,Q1TTM,2010-04-01,2011-03-31,,,1191000.0,191879000.0,,98602000.0,498362000.0,49000.0,,-632437000.0,-51003000.0,1167514000.0,,-632437000.0,-51003000.0,1167514000.0,582676000.0,448623000.0,448623000.0,,27459000.0,26537000.0,11365000.0,-183907000.0,-840608000.0,-273044000.0,-71544000.0,-403572000.0,994287000.0,56997000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 16:19:30+00:00,,328000.0,48477000.0,,34960000.0,146950000.0,49000.0,,-315437000.0,-33388000.0,370533000.0,,-315437000.0,-33388000.0,370533000.0,56668000.0,161213000.0,161213000.0,,13565000.0,12894000.0,3762000.0,-49960000.0,-177415000.0,-55632000.0,-32835000.0,-245585000.0,183014000.0,12883000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2012.0,FY,2012-01-01,2012-12-31,2015-02-18 07:58:00+00:00,-19337000.0,1940000.0,210441000.0,,19725000.0,-158869000.0,2665000.0,5766000.0,-616626000.0,-13740000.0,603771000.0,,-616626000.0,-13740000.0,603771000.0,-6870000.0,571067000.0,571067000.0,,-20808000.0,4204000.0,-9677000.0,-229273000.0,-952806000.0,-254747000.0,-10755000.0,-389233000.0,1120448000.0,102379000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2012.0,Q4,2012-10-01,2012-12-31,,,401000.0,54944000.0,,-186000.0,44810000.0,-888000.0,-1079000.0,-327148000.0,237380000.0,93469000.0,,-327148000.0,237380000.0,93469000.0,3515000.0,29033000.0,29033000.0,,-35719000.0,1427000.0,-1980000.0,-91710000.0,-127338000.0,-65871000.0,-10755000.0,-225046000.0,395813000.0,36756000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2012.0,Q3TTM,2011-10-01,2012-09-30,,-31363000.0,1943000.0,206820000.0,-11016000.0,44562000.0,-223195000.0,3753000.0,6845000.0,-385835000.0,-582882000.0,688892000.0,,-385835000.0,-582882000.0,688892000.0,-235263000.0,725860000.0,725860000.0,,-22536000.0,3259000.0,-7672000.0,-190279000.0,-1125773000.0,-289639000.0,-4658000.0,-203852000.0,806825000.0,75756000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2012.0,Q3,2012-07-01,2012-09-30,,-19337000.0,735000.0,52472000.0,,14845000.0,190586000.0,,,-74757000.0,-21270000.0,428639000.0,,-74757000.0,-21270000.0,428639000.0,347457000.0,172338000.0,172338000.0,,12508000.0,,-3204000.0,,-177063000.0,-68451000.0,,,231774000.0,15011000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-31 16:19:29+00:00,-19337000.0,1539000.0,155497000.0,,19911000.0,-203679000.0,3553000.0,6845000.0,-289478000.0,-251120000.0,510302000.0,,-289478000.0,-251120000.0,510302000.0,-10385000.0,542034000.0,542034000.0,,14911000.0,2777000.0,-7697000.0,-137563000.0,-825468000.0,-188876000.0,,-164187000.0,724635000.0,65623000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2012.0,Q2TTM,2011-07-01,2012-06-30,,-27326000.0,1436000.0,204715000.0,-11016000.0,-76507000.0,-373737000.0,3587000.0,501412000.0,-134691000.0,-474720000.0,543522000.0,,-134691000.0,-474720000.0,543522000.0,-142396000.0,715111000.0,715111000.0,,-4003000.0,-18297000.0,-1088000.0,-195626000.0,-1103077000.0,-300631000.0,-11977000.0,-413790000.0,892745000.0,75673000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2012.0,Q2,2012-04-01,2012-06-30,,,403000.0,51270000.0,,-19282000.0,-136878000.0,1987000.0,7000.0,-150536000.0,-77640000.0,128741000.0,,-150536000.0,-77640000.0,128741000.0,-118717000.0,192521000.0,192521000.0,,21425000.0,469000.0,-2918000.0,-47590000.0,-316524000.0,-66106000.0,-2000.0,-105407000.0,294544000.0,13364000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-01 07:43:24+00:00,,804000.0,103025000.0,,5066000.0,-394265000.0,3387000.0,5817000.0,-214721000.0,-229850000.0,81663000.0,,-214721000.0,-229850000.0,81663000.0,-357842000.0,369696000.0,369696000.0,,2403000.0,-1988000.0,-4493000.0,-88745000.0,-648405000.0,-120425000.0,-303000.0,-132889000.0,492861000.0,50612000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2012.0,Q1TTM,2011-04-01,2012-03-31,,-27326000.0,2647000.0,202643000.0,,-41718000.0,-431792000.0,24140000.0,501405000.0,-144573000.0,-555246000.0,472158000.0,,-144573000.0,-555246000.0,472158000.0,-269379000.0,714049000.0,714049000.0,,-15389000.0,-12675000.0,431000.0,-182532000.0,-1020342000.0,-336854000.0,-53458000.0,-421453000.0,750728000.0,78117000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 16:17:51+00:00,,401000.0,51755000.0,,24348000.0,-257387000.0,1400000.0,5810000.0,-64185000.0,-152210000.0,-47078000.0,,-64185000.0,-152210000.0,-47078000.0,-239125000.0,177175000.0,177175000.0,,-19022000.0,-2457000.0,-1575000.0,-41155000.0,-331881000.0,-54319000.0,-301000.0,-27482000.0,198317000.0,37248000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2013.0,FY,2013-01-01,2013-12-31,2016-02-18 16:33:56+00:00,-23075000.0,767000.0,206331000.0,3005000.0,-55686000.0,-279672000.0,1697000.0,10688000.0,-369569000.0,-234610000.0,788906000.0,,-369569000.0,-234610000.0,788906000.0,129041000.0,823026000.0,823026000.0,,38454000.0,48102000.0,37233000.0,-203569000.0,-519690000.0,-288487000.0,-26435000.0,-200052000.0,482376000.0,74028000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2013.0,Q4,2013-10-01,2013-12-31,,-15401000.0,191000.0,44067000.0,,-5620000.0,-154181000.0,148000.0,4221000.0,-233854000.0,-100877000.0,86363000.0,,-233854000.0,-100877000.0,86363000.0,-253988000.0,185079000.0,185079000.0,,11207000.0,33392000.0,3570000.0,-71563000.0,-133201000.0,-107428000.0,,-200052000.0,121292000.0,30291000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2013.0,Q3TTM,2012-10-01,2013-09-30,,-7674000.0,977000.0,217208000.0,3005000.0,-50252000.0,-80681000.0,661000.0,5388000.0,-462863000.0,103647000.0,796012000.0,,-462863000.0,103647000.0,796012000.0,386544000.0,666980000.0,666980000.0,,-8472000.0,16137000.0,31683000.0,-223716000.0,-513827000.0,-246930000.0,-37190000.0,-225046000.0,756897000.0,80493000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2013.0,Q3,2013-07-01,2013-09-30,,,131000.0,53483000.0,,2957000.0,187414000.0,87000.0,6467000.0,-42209000.0,4735000.0,467011000.0,,-42209000.0,4735000.0,467011000.0,432494000.0,217351000.0,217351000.0,,8632000.0,10642000.0,6425000.0,-59991000.0,-29225000.0,-59267000.0,586000.0,,75541000.0,11261000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-30 16:18:37+00:00,-7674000.0,576000.0,162264000.0,3005000.0,-50066000.0,-125491000.0,1549000.0,6467000.0,-135715000.0,-133733000.0,702543000.0,,-135715000.0,-133733000.0,702543000.0,383029000.0,637947000.0,637947000.0,,27247000.0,14710000.0,33663000.0,-132006000.0,-386489000.0,-181059000.0,-26435000.0,,361084000.0,43737000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2013.0,Q2TTM,2012-07-01,2013-06-30,,-27011000.0,1581000.0,216197000.0,3005000.0,-38364000.0,-77509000.0,740000.0,-51000.0,-495411000.0,77642000.0,757640000.0,,-495411000.0,77642000.0,757640000.0,301507000.0,621967000.0,621967000.0,,-4596000.0,10260000.0,22054000.0,-212543000.0,-661665000.0,-256114000.0,-37473000.0,-256344000.0,913130000.0,84243000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2013.0,Q2,2013-04-01,2013-06-30,,,132000.0,54155000.0,3005000.0,-30449000.0,-13874000.0,1260000.0,-2800000.0,-50402000.0,-86129000.0,257256000.0,,-50402000.0,-86129000.0,257256000.0,90276000.0,207340000.0,207340000.0,,9503000.0,5871000.0,-1783000.0,-54073000.0,-217150000.0,-64886000.0,-660000.0,,177911000.0,16774000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 16:28:03+00:00,-7674000.0,445000.0,108781000.0,3005000.0,-53023000.0,-312905000.0,1462000.0,,-93506000.0,-138468000.0,235532000.0,,-93506000.0,-138468000.0,235532000.0,-49465000.0,420596000.0,420596000.0,,18615000.0,4068000.0,27238000.0,-72015000.0,-357264000.0,-121792000.0,-27021000.0,,285543000.0,32476000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2013.0,Q1TTM,2012-04-01,2013-03-31,,-27011000.0,1852000.0,213312000.0,,-27197000.0,-200513000.0,1467000.0,2756000.0,-595545000.0,86131000.0,629125000.0,,-595545000.0,86131000.0,629125000.0,92514000.0,607148000.0,607148000.0,,7326000.0,4858000.0,20919000.0,-206060000.0,-761039000.0,-257334000.0,-36815000.0,-361751000.0,1029763000.0,80833000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 16:25:23+00:00,-7674000.0,313000.0,54626000.0,,-22574000.0,-299031000.0,202000.0,2800000.0,-43104000.0,-52339000.0,-21724000.0,,-43104000.0,-52339000.0,-21724000.0,-139741000.0,213256000.0,213256000.0,,9112000.0,-1803000.0,29021000.0,-17942000.0,-140114000.0,-56906000.0,-26361000.0,,107632000.0,15702000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 07:58:44+00:00,,893000.0,191701000.0,44000000.0,-67500000.0,-388729000.0,3336000.0,494669000.0,-666416000.0,-199115000.0,650632000.0,-8058000.0,-666416000.0,-199115000.0,642574000.0,-290457000.0,647543000.0,852094000.0,-204551000.0,-5327000.0,16803000.0,5514000.0,-264259000.0,-449195000.0,-324704000.0,-10734000.0,-906083000.0,419398000.0,105872000.0
