company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 07:14:55+00:00,0.24,0.24,0.14,0.24,24000000.0,57700000.0,57700000.0,57400000.0,300000.0,707900000.0,1348200000.0,,26500000.0,516300000.0,707900000.0,640300000.0,15800000.0,542800000.0,97500000.0,-15800000.0,81700000.0,1348200000.0,239200000.0,236100000.0,238100000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2010.0,Q4,2010-10-01,2010-12-31,,0.56,0.56,0.17,0.55,57800000.0,131600000.0,131600000.0,131300000.0,300000.0,783700000.0,1575500000.0,,8500000.0,579700000.0,783700000.0,791800000.0,14200000.0,588200000.0,203600000.0,-14200000.0,189400000.0,1575500000.0,233600000.0,233400000.0,237600000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 16:44:35+00:00,2.27,2.27,0.64,2.23,216600000.0,531100000.0,531100000.0,530300000.0,800000.0,3013800000.0,6089700000.0,,7500000.0,2261600000.0,3013800000.0,3075900000.0,59100000.0,2269100000.0,806800000.0,-59100000.0,747700000.0,6089700000.0,233600000.0,233400000.0,237600000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2010.0,Q3,2010-07-01,2010-09-30,2010-11-04 16:33:55+00:00,0.75,0.75,0.155,0.74,55900000.0,174300000.0,174300000.0,174200000.0,100000.0,763400000.0,1561900000.0,,-5100000.0,558500000.0,763400000.0,798500000.0,14900000.0,553400000.0,245100000.0,-14900000.0,230200000.0,1561900000.0,232300000.0,232800000.0,237000000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.71,1.71,0.47,1.68,158800000.0,399500000.0,399500000.0,399000000.0,500000.0,2230100000.0,4514200000.0,,-1000000.0,1681900000.0,2230100000.0,2284100000.0,44900000.0,1680900000.0,603200000.0,-44900000.0,558300000.0,4514200000.0,232300000.0,232800000.0,237000000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2010.0,Q3TTM,2009-10-01,2010-09-30,,2.2,2.2,0.62,2.17,223200000.0,515800000.0,515800000.0,514800000.0,1000000.0,3011200000.0,6078700000.0,,9200000.0,2259300000.0,3011200000.0,3067500000.0,60000000.0,2268500000.0,799000000.0,-60000000.0,739000000.0,6078700000.0,232300000.0,232800000.0,237000000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2010.0,Q2,2010-04-01,2010-06-30,2010-08-05 06:03:00+00:00,0.55,0.55,0.155,0.54,59800000.0,129500000.0,129500000.0,129300000.0,200000.0,750000000.0,1520200000.0,,600000.0,565300000.0,750000000.0,770200000.0,15000000.0,565900000.0,204300000.0,-15000000.0,189300000.0,1520200000.0,235100000.0,233400000.0,237400000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.96,0.96,0.31,0.94,102900000.0,225200000.0,225200000.0,224800000.0,400000.0,1466700000.0,2952300000.0,,4100000.0,1123400000.0,1466700000.0,1485600000.0,30000000.0,1127500000.0,358100000.0,-30000000.0,328100000.0,2952300000.0,235100000.0,233400000.0,237400000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2010.0,Q2TTM,2009-07-01,2010-06-30,,2.06,2.06,0.61,2.03,230000000.0,486700000.0,486700000.0,485600000.0,1100000.0,3011700000.0,6063200000.0,,19700000.0,2254900000.0,3011700000.0,3051500000.0,60200000.0,2274600000.0,776900000.0,-60200000.0,716700000.0,6063200000.0,235100000.0,233400000.0,237400000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2010.0,Q1,2010-01-01,2010-03-31,2010-05-06 07:14:55+00:00,0.41,0.41,0.155,0.4,43100000.0,95700000.0,95700000.0,95500000.0,200000.0,716700000.0,1432100000.0,,3500000.0,558100000.0,716700000.0,715400000.0,15000000.0,561600000.0,153800000.0,-15000000.0,138800000.0,1432100000.0,232900000.0,235400000.0,239000000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2010.0,Q1TTM,2009-04-01,2010-03-31,,1.93,1.93,0.59,1.9,220500000.0,456700000.0,456700000.0,455400000.0,1300000.0,2986800000.0,5984500000.0,,44100000.0,2216000000.0,2986800000.0,2997700000.0,60400000.0,2260100000.0,737600000.0,-60400000.0,677200000.0,5984500000.0,232900000.0,235400000.0,239000000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q4,2011-10-01,2011-12-31,,0.34,0.34,0.2,0.33,41000000.0,88800000.0,88800000.0,88700000.0,100000.0,966500000.0,1845300000.0,,63000000.0,651600000.0,966500000.0,878800000.0,34400000.0,714600000.0,164200000.0,-34400000.0,129800000.0,1845300000.0,237200000.0,236900000.0,242100000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 07:52:07+00:00,1.95,1.95,0.725,1.91,216300000.0,463300000.0,463300000.0,462500000.0,800000.0,3475600000.0,6798500000.0,,131000000.0,2438100000.0,3475600000.0,3322900000.0,74200000.0,2569100000.0,753800000.0,-74200000.0,679600000.0,6798500000.0,237200000.0,236900000.0,242100000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q3,2011-07-01,2011-09-30,2012-10-30 16:35:25+00:00,0.67,0.67,0.175,0.65,71900000.0,154500000.0,154500000.0,154300000.0,200000.0,877900000.0,1736100000.0,,23300000.0,595300000.0,877900000.0,858200000.0,13200000.0,618600000.0,239600000.0,-13200000.0,226400000.0,1736100000.0,230300000.0,231900000.0,236100000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.61,1.61,0.52,1.58,175300000.0,374500000.0,374500000.0,373800000.0,700000.0,2509100000.0,4953200000.0,,68000000.0,1786500000.0,2509100000.0,2444100000.0,39800000.0,1854500000.0,589600000.0,-39800000.0,549800000.0,4953200000.0,230300000.0,231900000.0,236100000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.17,2.17,0.7,2.13,233100000.0,506100000.0,506100000.0,505100000.0,1000000.0,3292800000.0,6528700000.0,,76500000.0,2366200000.0,3292800000.0,3235900000.0,54000000.0,2442700000.0,793200000.0,-54000000.0,739200000.0,6528700000.0,230300000.0,231900000.0,236100000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q2,2011-04-01,2011-06-30,2011-08-04 16:31:44+00:00,0.54,0.54,0.175,0.53,59000000.0,126200000.0,126200000.0,125900000.0,300000.0,860800000.0,1698800000.0,,30100000.0,609600000.0,860800000.0,838000000.0,13100000.0,639700000.0,198300000.0,-13100000.0,185200000.0,1698800000.0,233100000.0,231600000.0,236100000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.94,0.94,0.35,0.93,103400000.0,220000000.0,220000000.0,219500000.0,500000.0,1631200000.0,3217100000.0,,44700000.0,1191200000.0,1631200000.0,1585900000.0,26600000.0,1235900000.0,350000000.0,-26600000.0,323400000.0,3217100000.0,233100000.0,231600000.0,236100000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.25,2.25,0.68,2.22,217100000.0,525900000.0,525900000.0,525000000.0,900000.0,3178300000.0,6354500000.0,,48100000.0,2329400000.0,3178300000.0,3176200000.0,55700000.0,2377500000.0,798700000.0,-55700000.0,743000000.0,6354500000.0,233100000.0,231600000.0,236100000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q1,2011-01-01,2011-03-31,2011-05-05 07:31:11+00:00,0.4,0.4,0.175,0.4,44400000.0,93800000.0,93800000.0,93600000.0,200000.0,770400000.0,1518300000.0,,14600000.0,581600000.0,770400000.0,747900000.0,13500000.0,596200000.0,151700000.0,-13500000.0,138200000.0,1518300000.0,234000000.0,232000000.0,235900000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.26,2.26,0.66,2.23,217900000.0,529200000.0,529200000.0,528400000.0,800000.0,3067500000.0,6175900000.0,,18600000.0,2285100000.0,3067500000.0,3108400000.0,57600000.0,2303700000.0,804700000.0,-57600000.0,747100000.0,6175900000.0,234000000.0,232000000.0,235900000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q4,2012-10-01,2012-12-31,,0.8,0.8,0.23,0.76,98800000.0,234500000.0,234500000.0,231400000.0,3100000.0,1546100000.0,3045800000.0,,34700000.0,1069200000.0,1546100000.0,1499700000.0,62500000.0,1103900000.0,395800000.0,-62500000.0,333300000.0,3045800000.0,292000000.0,292500000.0,298900000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 08:50:20+00:00,2.41,2.41,0.83,2.35,311300000.0,701300000.0,701300000.0,703600000.0,-2300000.0,6385400000.0,11838700000.0,,145700000.0,4018300000.0,6385400000.0,5453300000.0,276700000.0,4164000000.0,1289300000.0,-276700000.0,1012600000.0,11838700000.0,292000000.0,292500000.0,298900000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q3,2012-07-01,2012-09-30,2012-10-30 16:35:25+00:00,0.81,0.81,0.2,0.8,97700000.0,239300000.0,239300000.0,238000000.0,1300000.0,1616400000.0,3023300000.0,,28000000.0,977700000.0,1616400000.0,1406900000.0,64200000.0,1005700000.0,401200000.0,-64200000.0,337000000.0,3023300000.0,293800000.0,292700000.0,298600000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.61,1.61,0.6,1.59,212500000.0,466800000.0,466800000.0,472200000.0,-5400000.0,4839300000.0,8792900000.0,,111000000.0,2949100000.0,4839300000.0,3953600000.0,214200000.0,3060100000.0,893500000.0,-214200000.0,679300000.0,8792900000.0,293800000.0,292700000.0,298600000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.95,1.95,0.8,1.92,253500000.0,555600000.0,555600000.0,560900000.0,-5300000.0,5805800000.0,10638200000.0,,174000000.0,3600700000.0,5805800000.0,4832400000.0,248600000.0,3774700000.0,1057700000.0,-248600000.0,809100000.0,10638200000.0,293800000.0,292700000.0,298600000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q2,2012-04-01,2012-06-30,2012-08-02 07:37:52+00:00,0.63,0.63,0.2,0.62,79200000.0,183400000.0,183400000.0,184500000.0,-1100000.0,1608900000.0,2958700000.0,,41600000.0,981700000.0,1608900000.0,1349800000.0,63900000.0,1023300000.0,326500000.0,-63900000.0,262600000.0,2958700000.0,292900000.0,291900000.0,298200000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.8,0.8,0.4,0.79,114800000.0,227500000.0,227500000.0,234200000.0,-6700000.0,3222900000.0,5769600000.0,,83000000.0,1971400000.0,3222900000.0,2546700000.0,150000000.0,2054400000.0,492300000.0,-150000000.0,342300000.0,5769600000.0,292900000.0,291900000.0,298200000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.81,1.81,0.77,1.77,227700000.0,470800000.0,470800000.0,477200000.0,-6400000.0,5067300000.0,9351000000.0,,169300000.0,3218300000.0,5067300000.0,4283700000.0,197600000.0,3387600000.0,896100000.0,-197600000.0,698500000.0,9351000000.0,292900000.0,291900000.0,298200000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q1,2012-01-01,2012-03-31,2012-05-03 07:01:54+00:00,0.17,0.17,0.2,0.17,35600000.0,44100000.0,44100000.0,49700000.0,-5600000.0,1614000000.0,2810900000.0,,41400000.0,989700000.0,1614000000.0,1196900000.0,86100000.0,1031100000.0,165800000.0,-86100000.0,79700000.0,2810900000.0,292400000.0,291500000.0,297900000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.72,1.72,0.75,1.68,207500000.0,413600000.0,413600000.0,418600000.0,-5000000.0,4319200000.0,8091100000.0,,157800000.0,2846200000.0,4319200000.0,3771900000.0,146800000.0,3004000000.0,767900000.0,-146800000.0,621100000.0,8091100000.0,292400000.0,291500000.0,297900000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q4,2013-10-01,2013-12-31,,0.96,0.96,0.28,0.94,113400000.0,289600000.0,289600000.0,287100000.0,2500000.0,1884900000.0,3559500000.0,,20200000.0,1183800000.0,1884900000.0,1674600000.0,67600000.0,1204000000.0,470600000.0,-67600000.0,403000000.0,3559500000.0,299600000.0,299900000.0,305900000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 08:50:20+00:00,3.23,3.23,0.965,3.16,324700000.0,973600000.0,973600000.0,967800000.0,5800000.0,7161200000.0,13253400000.0,,171300000.0,4360300000.0,7161200000.0,6092200000.0,262300000.0,4531600000.0,1560600000.0,-262300000.0,1298300000.0,13253400000.0,299600000.0,299900000.0,305900000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q3,2013-07-01,2013-09-30,2013-10-31 16:35:26+00:00,1.02,1.02,0.23,1.0,101800000.0,307200000.0,307200000.0,308000000.0,-800000.0,1882800000.0,3484000000.0,,27800000.0,1097400000.0,1882800000.0,1601200000.0,67000000.0,1125200000.0,476000000.0,-67000000.0,409000000.0,3484000000.0,302000000.0,301200000.0,307200000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.27,2.27,0.69,2.22,211300000.0,684000000.0,684000000.0,680700000.0,3300000.0,5276300000.0,9693900000.0,,151100000.0,3176500000.0,5276300000.0,4417600000.0,194700000.0,3327600000.0,1090000000.0,-194700000.0,895300000.0,9693900000.0,302000000.0,301200000.0,307200000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q3TTM,2012-10-01,2013-09-30,,3.07,3.07,0.92,2.98,310100000.0,918500000.0,918500000.0,912100000.0,6400000.0,6822400000.0,12739700000.0,,185800000.0,4245700000.0,6822400000.0,5917300000.0,257200000.0,4431500000.0,1485800000.0,-257200000.0,1228600000.0,12739700000.0,302000000.0,301200000.0,307200000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q2,2013-04-01,2013-06-30,2013-08-01 07:48:37+00:00,0.71,0.71,0.23,0.69,70300000.0,215800000.0,215800000.0,213100000.0,2700000.0,1828600000.0,3337800000.0,,73600000.0,1083300000.0,1828600000.0,1509200000.0,66200000.0,1156900000.0,352300000.0,-66200000.0,286100000.0,3337800000.0,300100000.0,301500000.0,307400000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.25,1.25,0.46,1.22,109500000.0,376800000.0,376800000.0,372700000.0,4100000.0,3393500000.0,6209900000.0,,123300000.0,2079100000.0,3393500000.0,2816400000.0,127700000.0,2202400000.0,614000000.0,-127700000.0,486300000.0,6209900000.0,300100000.0,301500000.0,307400000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.86,2.86,0.89,2.78,306000000.0,850600000.0,850600000.0,842100000.0,8500000.0,6556000000.0,12279000000.0,,186000000.0,4126000000.0,6556000000.0,5723000000.0,254400000.0,4312000000.0,1411000000.0,-254400000.0,1156600000.0,12279000000.0,300100000.0,301500000.0,307400000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q1,2013-01-01,2013-03-31,2013-05-02 06:37:18+00:00,0.54,0.54,0.23,0.53,39200000.0,161000000.0,161000000.0,159600000.0,1400000.0,1564900000.0,2872100000.0,,49700000.0,995800000.0,1564900000.0,1307200000.0,61500000.0,1045500000.0,261700000.0,-61500000.0,200200000.0,2872100000.0,295600000.0,295400000.0,300900000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.78,2.78,0.86,2.71,314900000.0,818200000.0,818200000.0,813500000.0,4700000.0,6336300000.0,11899900000.0,,154000000.0,4024400000.0,6336300000.0,5563600000.0,252100000.0,4178400000.0,1385200000.0,-252100000.0,1133100000.0,11899900000.0,295600000.0,295400000.0,300900000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 08:25:17+00:00,4.01,4.01,1.155,3.93,476200000.0,1222200000.0,1222200000.0,1202800000.0,19400000.0,7679100000.0,14280500000.0,,68800000.0,4577600000.0,7679100000.0,6601400000.0,256600000.0,4646400000.0,1955000000.0,-256600000.0,1698400000.0,14280500000.0,300000000.0,300100000.0,305900000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2014.0,Q4,2014-10-01,2014-12-31,,1.11,1.11,0.33,1.1,115200000.0,343300000.0,343300000.0,335500000.0,7800000.0,1979900000.0,3680800000.0,,38300000.0,1142100000.0,1979900000.0,1700900000.0,62000000.0,1180400000.0,520500000.0,-62000000.0,458500000.0,3680800000.0,300000000.0,300100000.0,305900000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2014.0,Q3,2014-07-01,2014-09-30,2015-11-02 16:33:02+00:00,1.22,1.22,0.275,1.19,138700000.0,369400000.0,369400000.0,364900000.0,4500000.0,1970600000.0,3694900000.0,,7000000.0,1145900000.0,1970600000.0,1724300000.0,63300000.0,1152900000.0,571400000.0,-63300000.0,508100000.0,3694900000.0,299100000.0,300000000.0,305700000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.9,2.9,0.83,2.83,361000000.0,878900000.0,878900000.0,867300000.0,11600000.0,5699200000.0,10599700000.0,,30500000.0,3435500000.0,5699200000.0,4900500000.0,194600000.0,3466000000.0,1434500000.0,-194600000.0,1239900000.0,10599700000.0,299100000.0,300000000.0,305700000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.86,3.86,1.1,3.77,474400000.0,1168500000.0,1168500000.0,1154400000.0,14100000.0,7584100000.0,14159200000.0,,50700000.0,4619300000.0,7584100000.0,6575100000.0,262200000.0,4670000000.0,1905100000.0,-262200000.0,1642900000.0,14159200000.0,299100000.0,300000000.0,305700000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.68,1.68,0.55,1.64,222300000.0,509500000.0,509500000.0,502400000.0,7100000.0,3728600000.0,6904800000.0,,23500000.0,2289600000.0,3728600000.0,3176200000.0,131300000.0,2313100000.0,863100000.0,-131300000.0,731800000.0,6904800000.0,299400000.0,299600000.0,305200000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.66,3.66,1.06,3.58,437500000.0,1106300000.0,1106300000.0,1097500000.0,8800000.0,7496300000.0,13948300000.0,,71500000.0,4570800000.0,7496300000.0,6452000000.0,265900000.0,4642300000.0,1809700000.0,-265900000.0,1543800000.0,13948300000.0,299400000.0,299600000.0,305200000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 08:43:57+00:00,1.04,1.04,0.275,1.02,131000000.0,315000000.0,315000000.0,311400000.0,3600000.0,1909400000.0,3568200000.0,,-6100000.0,1152700000.0,1909400000.0,1658800000.0,66200000.0,1146600000.0,512200000.0,-66200000.0,446000000.0,3568200000.0,299400000.0,299600000.0,305200000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2014.0,Q1,2014-01-01,2014-03-31,2014-05-08 07:31:53+00:00,0.64,0.64,0.275,0.62,91300000.0,194500000.0,194500000.0,191000000.0,3500000.0,1819200000.0,3336600000.0,,29600000.0,1136900000.0,1819200000.0,1517400000.0,65100000.0,1166500000.0,350900000.0,-65100000.0,285800000.0,3336600000.0,298400000.0,300600000.0,306500000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.33,3.33,1.01,3.25,376800000.0,1007100000.0,1007100000.0,999200000.0,7900000.0,7415500000.0,13717900000.0,,151200000.0,4501400000.0,7415500000.0,6302400000.0,265900000.0,4652600000.0,1649800000.0,-265900000.0,1383900000.0,13717900000.0,298400000.0,300600000.0,306500000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 08:46:10+00:00,3.38,3.38,1.34,3.32,300500000.0,1017200000.0,1017200000.0,1002100000.0,15100000.0,7223500000.0,13545100000.0,,414800000.0,4345500000.0,7223500000.0,6321600000.0,243600000.0,4760300000.0,1561300000.0,-243600000.0,1317700000.0,13545100000.0,296500000.0,296400000.0,301400000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2015.0,Q4,2015-10-01,2015-12-31,,0.71,0.71,0.35,0.69,37600000.0,222900000.0,222900000.0,208900000.0,14000000.0,1831700000.0,3412000000.0,,198700000.0,1058800000.0,1831700000.0,1580300000.0,62300000.0,1257500000.0,322800000.0,-62300000.0,260500000.0,3412000000.0,296500000.0,296400000.0,301400000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 16:32:00+00:00,0.87,0.87,0.33,0.86,105300000.0,250100000.0,250100000.0,257800000.0,-7700000.0,1820000000.0,3446400000.0,,142700000.0,1070700000.0,1820000000.0,1626400000.0,57600000.0,1213400000.0,413000000.0,-57600000.0,355400000.0,3446400000.0,296300000.0,295200000.0,300000000.0
