company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-22 06:57:46+00:00,-129000000.0,-92000000.0,-312000000.0,396000000.0,,-3000000.0,-305000000.0,1801000000.0,277000000.0,-27000000.0,-326000000.0,339000000.0,-27000000.0,-326000000.0,339000000.0,-17000000.0,-9000000.0,-9000000.0,,257000000.0,-213000000.0,1000000.0,,,-114000000.0,-84000000.0,-1892000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2011.0,Q2TTM,2010-07-01,2011-06-30,,-172000000.0,-130000000.0,-551000000.0,552000000.0,-5000000.0,33000000.0,-337000000.0,1801000000.0,1350000000.0,-69000000.0,-445000000.0,484000000.0,-69000000.0,-445000000.0,484000000.0,3000000.0,-97000000.0,-95000000.0,-2000000.0,364000000.0,-309000000.0,3000000.0,,-2000000.0,-113000000.0,-158000000.0,-2909000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2011.0,Q2,2011-04-01,2011-06-30,,-44000000.0,32000000.0,136000000.0,135000000.0,3000000.0,5000000.0,-88000000.0,,,-28000000.0,-121000000.0,122000000.0,-28000000.0,-121000000.0,122000000.0,-22000000.0,69000000.0,69000000.0,,6000000.0,-1000000.0,2000000.0,,,-36000000.0,-46000000.0,-27000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-25 06:49:36+00:00,-76000000.0,63000000.0,229000000.0,271000000.0,3000000.0,20000000.0,-329000000.0,1801000000.0,289000000.0,97000000.0,-234000000.0,70000000.0,97000000.0,-234000000.0,70000000.0,-47000000.0,-112000000.0,-112000000.0,,240000000.0,-215000000.0,1000000.0,,,-96000000.0,-66000000.0,-1778000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2011.0,Q1,2011-01-01,2011-03-31,2012-04-25 06:15:31+00:00,-32000000.0,31000000.0,93000000.0,136000000.0,,15000000.0,-241000000.0,1801000000.0,289000000.0,125000000.0,-113000000.0,-52000000.0,125000000.0,-113000000.0,-52000000.0,-25000000.0,-181000000.0,-181000000.0,,234000000.0,-214000000.0,-1000000.0,,,-60000000.0,-20000000.0,-1751000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2012.0,Q4,2012-10-01,2012-12-31,,-76000000.0,212000000.0,657000000.0,132000000.0,,1000000.0,31000000.0,29000000.0,717000000.0,-218000000.0,-160000000.0,340000000.0,-218000000.0,-160000000.0,340000000.0,-37000000.0,36000000.0,36000000.0,,141000000.0,-28000000.0,,,,-24000000.0,-60000000.0,-936000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 06:05:38+00:00,-230000000.0,124000000.0,384000000.0,520000000.0,,5000000.0,-186000000.0,29000000.0,2001000000.0,-298000000.0,-522000000.0,784000000.0,-298000000.0,-522000000.0,784000000.0,-31000000.0,272000000.0,272000000.0,,178000000.0,,,,,-160000000.0,-132000000.0,-2328000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2012.0,Q3TTM,2011-10-01,2012-09-30,,-215000000.0,-128000000.0,-407000000.0,521000000.0,5000000.0,,-133000000.0,8000000.0,1284000000.0,-303000000.0,-522000000.0,746000000.0,-303000000.0,-522000000.0,746000000.0,-79000000.0,332000000.0,331000000.0,1000000.0,27000000.0,241000000.0,-2000000.0,,,-145000000.0,-165000000.0,-1836000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2012.0,Q3,2012-07-01,2012-09-30,,-52000000.0,-26000000.0,-72000000.0,130000000.0,,4000000.0,82000000.0,,-148000000.0,-157000000.0,-136000000.0,331000000.0,-157000000.0,-136000000.0,331000000.0,42000000.0,106000000.0,106000000.0,,13000000.0,15000000.0,,,,-62000000.0,-22000000.0,-24000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-23 07:10:49+00:00,-154000000.0,-88000000.0,-273000000.0,388000000.0,,4000000.0,-217000000.0,,1284000000.0,-80000000.0,-362000000.0,444000000.0,-80000000.0,-362000000.0,444000000.0,6000000.0,236000000.0,236000000.0,,37000000.0,28000000.0,,,,-136000000.0,-72000000.0,-1392000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2012.0,Q2TTM,2011-07-01,2012-06-30,,-216000000.0,-257000000.0,-876000000.0,516000000.0,2000000.0,-27000000.0,-191000000.0,8000000.0,1420000000.0,-270000000.0,-478000000.0,684000000.0,-270000000.0,-478000000.0,684000000.0,-91000000.0,329000000.0,328000000.0,1000000.0,31000000.0,228000000.0,-2000000.0,,,-101000000.0,-161000000.0,-1926000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2012.0,Q2,2012-04-01,2012-06-30,,-62000000.0,-39000000.0,-126000000.0,127000000.0,,-7000000.0,-112000000.0,,97000000.0,7000000.0,-128000000.0,116000000.0,7000000.0,-128000000.0,116000000.0,-12000000.0,105000000.0,105000000.0,,-4000000.0,7000000.0,,,,-58000000.0,-8000000.0,-97000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-30 08:06:07+00:00,-102000000.0,-62000000.0,-201000000.0,258000000.0,,,-299000000.0,,1432000000.0,77000000.0,-226000000.0,113000000.0,77000000.0,-226000000.0,113000000.0,-36000000.0,130000000.0,130000000.0,,24000000.0,13000000.0,,,,-74000000.0,-50000000.0,-1368000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2012.0,Q1TTM,2011-04-01,2012-03-31,,-198000000.0,-186000000.0,-614000000.0,524000000.0,5000000.0,-15000000.0,-167000000.0,8000000.0,1323000000.0,-305000000.0,-471000000.0,690000000.0,-305000000.0,-471000000.0,690000000.0,-101000000.0,293000000.0,292000000.0,1000000.0,41000000.0,220000000.0,,,,-79000000.0,-199000000.0,-1856000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 07:08:46+00:00,-40000000.0,-23000000.0,-75000000.0,131000000.0,,7000000.0,-187000000.0,,1335000000.0,70000000.0,-98000000.0,-3000000.0,70000000.0,-98000000.0,-3000000.0,-24000000.0,25000000.0,25000000.0,,28000000.0,6000000.0,,,,-16000000.0,-42000000.0,-1271000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 06:32:40+00:00,-244000000.0,147000000.0,304000000.0,521000000.0,935000000.0,-21000000.0,-155000000.0,85000000.0,2485000000.0,83000000.0,-687000000.0,901000000.0,83000000.0,-687000000.0,901000000.0,276000000.0,736000000.0,736000000.0,,-201000000.0,,1000000.0,,-265000000.0,-1249000000.0,-130000000.0,-2211000000.0,-11000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2013.0,Q4,2013-10-01,2013-12-31,,-68000000.0,46000000.0,103000000.0,146000000.0,1000000.0,-2000000.0,-11000000.0,26000000.0,-12000000.0,-327000000.0,-164000000.0,320000000.0,-327000000.0,-164000000.0,320000000.0,-173000000.0,145000000.0,448000000.0,-303000000.0,-263000000.0,,1000000.0,,-76000000.0,-47000000.0,-51000000.0,-254000000.0,-11000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2013.0,Q3TTM,2012-10-01,2013-09-30,,-252000000.0,313000000.0,858000000.0,507000000.0,934000000.0,-18000000.0,-113000000.0,88000000.0,3214000000.0,192000000.0,-683000000.0,921000000.0,192000000.0,-683000000.0,921000000.0,412000000.0,627000000.0,324000000.0,303000000.0,203000000.0,-28000000.0,,,-189000000.0,-1226000000.0,-139000000.0,-2893000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2013.0,Q3,2013-07-01,2013-09-30,,-61000000.0,35000000.0,355000000.0,117000000.0,,3000000.0,65000000.0,8000000.0,626000000.0,524000000.0,-1268000000.0,321000000.0,524000000.0,-1268000000.0,321000000.0,-420000000.0,131000000.0,131000000.0,,8000000.0,,,,-74000000.0,-1183000000.0,-24000000.0,-36000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-23 07:00:57+00:00,-176000000.0,101000000.0,201000000.0,375000000.0,934000000.0,-19000000.0,-144000000.0,59000000.0,2497000000.0,410000000.0,-523000000.0,581000000.0,410000000.0,-523000000.0,581000000.0,449000000.0,591000000.0,288000000.0,303000000.0,62000000.0,,,,-189000000.0,-1202000000.0,-79000000.0,-1957000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2013.0,Q2TTM,2012-07-01,2013-06-30,,-243000000.0,252000000.0,431000000.0,520000000.0,934000000.0,-17000000.0,-96000000.0,80000000.0,2440000000.0,-489000000.0,449000000.0,931000000.0,-489000000.0,449000000.0,931000000.0,874000000.0,602000000.0,299000000.0,303000000.0,208000000.0,-13000000.0,,,-115000000.0,-105000000.0,-137000000.0,-2881000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2013.0,Q2,2013-04-01,2013-06-30,,-54000000.0,95000000.0,-98000000.0,130000000.0,934000000.0,-7000000.0,-60000000.0,35000000.0,-51000000.0,-102000000.0,827000000.0,206000000.0,-102000000.0,827000000.0,206000000.0,924000000.0,426000000.0,124000000.0,302000000.0,12000000.0,,1000000.0,,-59000000.0,-8000000.0,-46000000.0,-27000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-29 07:09:31+00:00,-115000000.0,66000000.0,-154000000.0,258000000.0,934000000.0,-22000000.0,-209000000.0,51000000.0,1871000000.0,-114000000.0,745000000.0,260000000.0,-114000000.0,745000000.0,260000000.0,869000000.0,460000000.0,157000000.0,303000000.0,54000000.0,,,,-115000000.0,-19000000.0,-55000000.0,-1921000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2013.0,Q1TTM,2012-04-01,2013-03-31,,-251000000.0,118000000.0,403000000.0,517000000.0,,-17000000.0,-148000000.0,45000000.0,2588000000.0,-380000000.0,-506000000.0,841000000.0,-380000000.0,-506000000.0,841000000.0,-62000000.0,281000000.0,280000000.0,1000000.0,192000000.0,-6000000.0,-1000000.0,,-56000000.0,-155000000.0,-99000000.0,-2951000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 07:01:14+00:00,-61000000.0,-29000000.0,-56000000.0,128000000.0,,-15000000.0,-149000000.0,16000000.0,1922000000.0,-12000000.0,-82000000.0,54000000.0,-12000000.0,-82000000.0,54000000.0,-55000000.0,34000000.0,33000000.0,1000000.0,42000000.0,,-1000000.0,,-56000000.0,-11000000.0,-9000000.0,-1894000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 06:32:19+00:00,-255000000.0,154000000.0,294000000.0,573000000.0,,-67000000.0,-87000000.0,103000000.0,4824000000.0,-585000000.0,-732000000.0,1093000000.0,-585000000.0,-732000000.0,1093000000.0,-291000000.0,381000000.0,381000000.0,,226000000.0,,,,-356000000.0,-314000000.0,-163000000.0,-4690000000.0,-466000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2014.0,Q4,2014-10-01,2014-12-31,,-77000000.0,37000000.0,111000000.0,148000000.0,,-33000000.0,37000000.0,23000000.0,280000000.0,-209000000.0,-255000000.0,401000000.0,-209000000.0,-255000000.0,401000000.0,-96000000.0,158000000.0,158000000.0,,58000000.0,,,,-95000000.0,-111000000.0,-67000000.0,-26000000.0,-391000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-21 06:36:17+00:00,-178000000.0,117000000.0,183000000.0,425000000.0,,-34000000.0,-124000000.0,80000000.0,4544000000.0,-376000000.0,-477000000.0,692000000.0,-376000000.0,-477000000.0,692000000.0,-195000000.0,223000000.0,223000000.0,,168000000.0,,,,-261000000.0,-203000000.0,-96000000.0,-4664000000.0,-75000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2014.0,Q3TTM,2013-10-01,2014-09-30,,-246000000.0,163000000.0,286000000.0,571000000.0,1000000.0,-36000000.0,-135000000.0,106000000.0,4532000000.0,-703000000.0,-641000000.0,1012000000.0,-703000000.0,-641000000.0,1012000000.0,-368000000.0,368000000.0,671000000.0,-303000000.0,-95000000.0,,1000000.0,,-337000000.0,-250000000.0,-147000000.0,-4918000000.0,-86000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2014.0,Q3,2014-07-01,2014-09-30,,-61000000.0,48000000.0,36000000.0,139000000.0,,-17000000.0,96000000.0,23000000.0,771000000.0,-202000000.0,-114000000.0,392000000.0,-202000000.0,-114000000.0,392000000.0,59000000.0,92000000.0,92000000.0,,65000000.0,,,,-94000000.0,-11000000.0,-42000000.0,-875000000.0,-27000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2014.0,Q2TTM,2013-07-01,2014-06-30,,-246000000.0,150000000.0,605000000.0,549000000.0,1000000.0,-16000000.0,-166000000.0,91000000.0,4387000000.0,23000000.0,-1795000000.0,941000000.0,23000000.0,-1795000000.0,941000000.0,-847000000.0,407000000.0,710000000.0,-303000000.0,-152000000.0,,1000000.0,,-317000000.0,-1422000000.0,-129000000.0,-4079000000.0,-59000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2014.0,Q2,2014-04-01,2014-06-30,,-54000000.0,37000000.0,113000000.0,145000000.0,,,-73000000.0,46000000.0,3743000000.0,-99000000.0,-102000000.0,210000000.0,-99000000.0,-102000000.0,210000000.0,9000000.0,76000000.0,76000000.0,,62000000.0,,,,-93000000.0,-8000000.0,-40000000.0,-3763000000.0,-32000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-28 06:31:15+00:00,-117000000.0,69000000.0,147000000.0,286000000.0,,-17000000.0,-220000000.0,57000000.0,3773000000.0,-174000000.0,-363000000.0,300000000.0,-174000000.0,-363000000.0,300000000.0,-254000000.0,131000000.0,131000000.0,,103000000.0,,,,-167000000.0,-192000000.0,-54000000.0,-3789000000.0,-48000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2014.0,Q1TTM,2013-04-01,2014-03-31,,-246000000.0,208000000.0,394000000.0,534000000.0,935000000.0,-23000000.0,-153000000.0,80000000.0,593000000.0,20000000.0,-866000000.0,937000000.0,20000000.0,-866000000.0,937000000.0,68000000.0,757000000.0,758000000.0,-1000000.0,-202000000.0,,2000000.0,,-283000000.0,-1422000000.0,-135000000.0,-343000000.0,-27000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2014.0,Q1,2014-01-01,2014-03-31,2015-04-22 06:31:03+00:00,-63000000.0,32000000.0,34000000.0,141000000.0,,-17000000.0,-147000000.0,11000000.0,30000000.0,-75000000.0,-261000000.0,90000000.0,-75000000.0,-261000000.0,90000000.0,-263000000.0,55000000.0,55000000.0,,41000000.0,,,,-74000000.0,-184000000.0,-14000000.0,-26000000.0,-16000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2015.0,FY,2015-01-01,2015-12-31,2018-02-08 06:55:45+00:00,-274000000.0,159000000.0,296000000.0,574000000.0,30000000.0,-52000000.0,175000000.0,72000000.0,747000000.0,-492000000.0,-581000000.0,1209000000.0,-492000000.0,-581000000.0,1209000000.0,84000000.0,575000000.0,575000000.0,,-115000000.0,,36000000.0,,-408000000.0,-246000000.0,-134000000.0,-236000000.0,-667000000.0,7000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2015.0,Q4,2015-10-01,2015-12-31,,-68000000.0,54000000.0,126000000.0,142000000.0,30000000.0,-7000000.0,190000000.0,32000000.0,1000000.0,-318000000.0,-77000000.0,401000000.0,-318000000.0,-77000000.0,401000000.0,-1000000.0,254000000.0,254000000.0,,-185000000.0,,36000000.0,,-101000000.0,-48000000.0,-34000000.0,-76000000.0,-174000000.0,7000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-25 06:34:55+00:00,-206000000.0,105000000.0,170000000.0,432000000.0,,-45000000.0,-15000000.0,40000000.0,746000000.0,-174000000.0,-504000000.0,808000000.0,-174000000.0,-504000000.0,808000000.0,85000000.0,321000000.0,321000000.0,,70000000.0,,,,-307000000.0,-198000000.0,-100000000.0,-160000000.0,-493000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2015.0,Q3TTM,2014-10-01,2015-09-30,,-283000000.0,142000000.0,281000000.0,580000000.0,,-78000000.0,22000000.0,63000000.0,1026000000.0,-383000000.0,-759000000.0,1209000000.0,-383000000.0,-759000000.0,1209000000.0,-11000000.0,479000000.0,479000000.0,,128000000.0,,,,-402000000.0,-309000000.0,-167000000.0,-186000000.0,-884000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2015.0,Q3,2015-07-01,2015-09-30,,-76000000.0,40000000.0,30000000.0,144000000.0,,-15000000.0,160000000.0,14000000.0,,-301000000.0,-111000000.0,454000000.0,-301000000.0,-111000000.0,454000000.0,27000000.0,142000000.0,142000000.0,,8000000.0,,-3000000.0,,-115000000.0,-1000000.0,-31000000.0,-27000000.0,-173000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-26 06:31:46+00:00,-130000000.0,65000000.0,140000000.0,288000000.0,,-30000000.0,-175000000.0,26000000.0,746000000.0,127000000.0,-393000000.0,354000000.0,127000000.0,-393000000.0,354000000.0,58000000.0,179000000.0,179000000.0,,62000000.0,,3000000.0,,-192000000.0,-197000000.0,-69000000.0,-133000000.0,-320000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2015.0,Q2TTM,2014-07-01,2015-06-30,,-268000000.0,150000000.0,287000000.0,575000000.0,,-80000000.0,-42000000.0,72000000.0,1797000000.0,-284000000.0,-762000000.0,1147000000.0,-284000000.0,-762000000.0,1147000000.0,21000000.0,429000000.0,429000000.0,,185000000.0,,3000000.0,,-381000000.0,-319000000.0,-178000000.0,-1034000000.0,-738000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2015.0,Q2,2015-04-01,2015-06-30,,-61000000.0,36000000.0,124000000.0,146000000.0,,-2000000.0,-31000000.0,20000000.0,,-161000000.0,-102000000.0,253000000.0,-161000000.0,-102000000.0,253000000.0,-12000000.0,116000000.0,116000000.0,,22000000.0,,1000000.0,,-102000000.0,-6000000.0,-36000000.0,100000000.0,-179000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2015.0,Q1,2015-01-01,2015-03-31,2016-04-20 06:42:56+00:00,-69000000.0,29000000.0,16000000.0,142000000.0,,-28000000.0,-144000000.0,6000000.0,746000000.0,288000000.0,-291000000.0,101000000.0,288000000.0,-291000000.0,101000000.0,70000000.0,63000000.0,63000000.0,,40000000.0,,2000000.0,,-90000000.0,-191000000.0,-33000000.0,-233000000.0,-141000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2015.0,Q1TTM,2014-04-01,2015-03-31,,-261000000.0,151000000.0,276000000.0,574000000.0,,-78000000.0,-84000000.0,98000000.0,5540000000.0,-222000000.0,-762000000.0,1104000000.0,-222000000.0,-762000000.0,1104000000.0,42000000.0,389000000.0,389000000.0,,225000000.0,,2000000.0,,-372000000.0,-321000000.0,-182000000.0,-4897000000.0,-591000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 07:01:24+00:00,-324000000.0,157000000.0,319000000.0,603000000.0,34000000.0,-9000000.0,165000000.0,82000000.0,2502000000.0,-248000000.0,-642000000.0,1296000000.0,-248000000.0,-642000000.0,1296000000.0,397000000.0,507000000.0,507000000.0,,21000000.0,,,,-434000000.0,-285000000.0,-109000000.0,-1980000000.0,-418000000.0,42000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2016.0,Q4,2016-10-01,2016-12-31,,-83000000.0,50000000.0,128000000.0,153000000.0,34000000.0,-26000000.0,252000000.0,10000000.0,1813000000.0,-158000000.0,-51000000.0,543000000.0,-158000000.0,-51000000.0,543000000.0,308000000.0,160000000.0,160000000.0,,-22000000.0,,4000000.0,,-111000000.0,-22000000.0,-26000000.0,-1846000000.0,-24000000.0,42000000.0
