company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,customerandotherreceivables,deferredacquisitioncost,intangibleassets,interestbearingdeposits,longtermdebt,netpremisesandequipment,noncontrollinginterests,otherassets,otherequity,otherlongtermliabilities,othershorttermpayables,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities
Vornado Realty Trust,VNO,,899689,2012.0,FY,,2012-12-31,2014-02-24 16:35:59+00:00,-18946000.0,960319000.0,0.0,7202878000.0,0.0,,820334000.0,487271000.0,9957230000.0,15165949000.0,1053209000.0,4537003000.0,,1117506000.0,484746000.0,944152000.0,183256000.0,-1573275000.0,1170000000.0,22065049000.0,5610657000.0,6850935000.0,7904144000.0,13216753000.0,22065049000.0,1240278000.0,398188000.0
Vornado Realty Trust,VNO,,899689,2013.0,FY,,2013-12-31,2015-02-17 16:35:06+00:00,71537000.0,583290000.0,0.0,7151309000.0,0.0,,712343000.0,,9682848000.0,14122229000.0,829512000.0,4225005000.0,,1097866000.0,422276000.0,1003620000.0,262440000.0,-1734839000.0,295870000.0,20097224000.0,5488007000.0,6765232000.0,7594744000.0,11498860000.0,20097224000.0,1277225000.0,191917000.0
Vornado Realty Trust,VNO,,899689,2013.0,Q3,,2013-09-30,2013-11-04 16:30:49+00:00,83327000.0,872323000.0,0.0,7191100000.0,,,676220000.0,0.0,9917351000.0,14430017000.0,803615000.0,3765228000.0,,1052433000.0,442623000.0,951098000.0,320979000.0,-1527663000.0,83982000.0,20275321000.0,5746764000.0,7024219000.0,7827834000.0,11496389000.0,20275321000.0,1277455000.0,210554000.0
Vornado Realty Trust,VNO,,899689,2013.0,Q2,,2013-06-30,2013-08-05 16:43:06+00:00,132894000.0,781655000.0,0.0,7197786000.0,,,701805000.0,2677000.0,9940755000.0,14390155000.0,784735000.0,3744610000.0,,1050240000.0,393362000.0,940988000.0,312071000.0,-1471643000.0,83982000.0,20333231000.0,5859037000.0,7136492000.0,7921227000.0,11471016000.0,20333231000.0,1277455000.0,402935000.0
Vornado Realty Trust,VNO,,899689,2013.0,Q1,,2013-03-31,2013-05-06 16:50:24+00:00,120953000.0,585823000.0,0.0,7175406000.0,,,804901000.0,103609000.0,10421179000.0,15211314000.0,925828000.0,3972723000.0,,1159026000.0,426621000.0,995082000.0,168379000.0,-1479296000.0,0.0,21126127000.0,5817063000.0,7094782000.0,8020610000.0,12110435000.0,21126127000.0,1277719000.0,382987000.0
Vornado Realty Trust,VNO,,899689,2014.0,FY,,2014-12-31,2016-02-16 16:23:29+00:00,93267000.0,1198477000.0,0.0,6880518000.0,,,607588000.0,,9530337000.0,13660725000.0,743956000.0,5308663000.0,,2352736000.0,447745000.0,1337780000.0,176204000.0,-1505385000.0,0.0,21157980000.0,5468400000.0,6745426000.0,7489382000.0,12330818000.0,21157980000.0,1277026000.0,206323000.0
Vornado Realty Trust,VNO,,899689,2014.0,Q3,,2014-09-30,2014-11-03 16:34:55+00:00,69580000.0,1683142000.0,0.0,7048025000.0,0.0,,764109000.0,0.0,11065199000.0,14942827000.0,708413000.0,3265435000.0,,983642000.0,498565000.0,1140052000.0,160848000.0,-1878125000.0,88138000.0,21000515000.0,5239480000.0,6516506000.0,7224919000.0,12635544000.0,21000515000.0,1277026000.0,184154000.0
Vornado Realty Trust,VNO,,899689,2014.0,Q2,,2014-06-30,2014-08-04 16:42:52+00:00,92221000.0,1371226000.0,0.0,6957147000.0,0.0,-3527372000.0,756930000.0,0.0,10780657000.0,18253595000.0,744210000.0,3515130000.0,,996031000.0,452641000.0,1220958000.0,160353000.0,-1872250000.0,88138000.0,20736779000.0,5177118000.0,6454144000.0,7198354000.0,12317467000.0,20736779000.0,1277026000.0,206917000.0
Vornado Realty Trust,VNO,,899689,2014.0,Q1,,2014-03-31,2014-05-05 16:28:52+00:00,77626000.0,1156727000.0,0.0,7025085000.0,0.0,,736815000.0,0.0,10256800000.0,14638919000.0,839000000.0,3421665000.0,,1016398000.0,457858000.0,1140831000.0,210184000.0,-1809609000.0,88138000.0,20369352000.0,5293102000.0,6570327000.0,7409327000.0,11819194000.0,20369352000.0,1277225000.0,205042000.0
Vornado Realty Trust,VNO,,899689,2015.0,FY,,2015-12-31,2017-02-13 16:19:12+00:00,46921000.0,1835707000.0,0.0,7140500000.0,,,708322000.0,,10541010000.0,14671870000.0,778483000.0,3668598000.0,,903029000.0,443955000.0,1229221000.0,107799000.0,-1766780000.0,550000000.0,21143293000.0,5420641000.0,6697595000.0,7476078000.0,12437994000.0,21143293000.0,1276954000.0,150997000.0
Vornado Realty Trust,VNO,,899689,2015.0,Q3,,2015-09-30,2015-11-02 16:34:18+00:00,43593000.0,788137000.0,0.0,7240285000.0,,,814783000.0,,10007007000.0,14479784000.0,762354000.0,3628330000.0,,941488000.0,465045000.0,1113885000.0,107965000.0,-1878716000.0,,19971926000.0,5405162000.0,6682147000.0,7444501000.0,11413540000.0,19971926000.0,1276985000.0,152927000.0
Vornado Realty Trust,VNO,,899689,2015.0,Q2,,2015-06-30,2015-08-03 16:21:45+00:00,50613000.0,516337000.0,0.0,7168667000.0,,,774025000.0,,9409777000.0,14326669000.0,767566000.0,3681028000.0,,940113000.0,437813000.0,1092894000.0,127857000.0,-1958546000.0,400000000.0,19585907000.0,5260734000.0,6537744000.0,7305310000.0,11187703000.0,19585907000.0,1277010000.0,159991000.0
Vornado Realty Trust,VNO,,899689,2015.0,Q1,,2015-03-31,2015-05-04 16:22:06+00:00,72609000.0,1067568000.0,0.0,6942714000.0,,,708086000.0,,9164125000.0,13832265000.0,757750000.0,3269469000.0,,915518000.0,432970000.0,1304790000.0,198672000.0,-2006439000.0,400000000.0,19261051000.0,5008884000.0,6285898000.0,7043648000.0,10912613000.0,19261051000.0,1277014000.0,184991000.0
Vornado Realty Trust,VNO,,899689,2016.0,FY,,2016-12-31,2018-02-12 16:29:00+00:00,118972000.0,1501027000.0,0.0,7160874000.0,,,544665000.0,,9331040000.0,11606306000.0,719977000.0,6864113000.0,,2074101000.0,397134000.0,1278446000.0,95032000.0,-1419382000.0,115630000.0,20814847000.0,5860464000.0,6898519000.0,7618496000.0,11917905000.0,20814847000.0,1038055000.0,203704000.0
Vornado Realty Trust,VNO,,899689,2016.0,Q3,,2016-09-30,2016-10-31 16:17:04+00:00,82374000.0,1352697000.0,0.0,7146757000.0,,,663629000.0,,11084608000.0,14836730000.0,753155000.0,3696207000.0,,880588000.0,461234000.0,1248323000.0,111941000.0,-1951411000.0,115630000.0,20859369000.0,5277720000.0,6315831000.0,7068986000.0,12542060000.0,20859369000.0,1038111000.0,198165000.0
Vornado Realty Trust,VNO,,899689,2016.0,Q2,,2016-06-30,2016-08-01 16:18:53+00:00,72556000.0,1644067000.0,0.0,7143102000.0,,,672659000.0,,10963141000.0,14734699000.0,753468000.0,3733188000.0,,921793000.0,480094000.0,1245497000.0,94628000.0,-1898505000.0,115630000.0,21073730000.0,5317153000.0,6594107000.0,7347575000.0,12480658000.0,21073730000.0,1276954000.0,194489000.0
Vornado Realty Trust,VNO,,899689,2016.0,Q1,,2016-03-31,2016-05-02 16:19:52+00:00,53399000.0,1673566000.0,0.0,7194565000.0,,,703671000.0,,11059832000.0,14585566000.0,774632000.0,3639333000.0,,888602000.0,447700000.0,1177684000.0,109147000.0,-1999994000.0,0.0,20873374000.0,5247970000.0,6524924000.0,7299556000.0,12396134000.0,20873374000.0,1276954000.0,162091000.0
Vornado Realty Trust,VNO,,899689,2017.0,FY,,2017-12-31,2019-02-11 16:26:42+00:00,128682000.0,1817655000.0,0.0,7500235000.0,,,562752000.0,,10185001000.0,11871012000.0,670049000.0,2866606000.0,0.0,804501000.0,415794000.0,984937000.0,97157000.0,-4183253000.0,0.0,17397934000.0,3445664000.0,4337652000.0,5007701000.0,11405296000.0,17397934000.0,891988000.0,182752000.0
Vornado Realty Trust,VNO,,899689,2017.0,Q3,,2017-09-30,2017-10-30 16:24:21+00:00,121801000.0,1282230000.0,0.0,7509394000.0,,,520771000.0,,9351601000.0,11777539000.0,716494000.0,2964882000.0,,820142000.0,412100000.0,970704000.0,103553000.0,-4098127000.0,0.0,16842120000.0,3533068000.0,4571079000.0,5287573000.0,10583843000.0,16842120000.0,1038011000.0,193145000.0
Vornado Realty Trust,VNO,,899689,2017.0,Q2,,2017-06-30,2017-07-31 16:25:06+00:00,115839000.0,1471303000.0,0.0,7287390000.0,,,626220000.0,,10721955000.0,14912587000.0,727796000.0,3605305000.0,,802990000.0,427401000.0,1177084000.0,86386000.0,-1524806000.0,115630000.0,20889290000.0,5878423000.0,6916434000.0,7644230000.0,12067976000.0,20889290000.0,1038011000.0,187489000.0
Vornado Realty Trust,VNO,,899689,2017.0,Q1,,2017-03-31,2017-05-01 16:18:35+00:00,119019000.0,1484814000.0,0.0,7190875000.0,,,636196000.0,,10499807000.0,14861987000.0,721620000.0,3461565000.0,,835454000.0,451156000.0,1266074000.0,98191000.0,-1506236000.0,115630000.0,20731448000.0,5803658000.0,6841707000.0,7563327000.0,11902047000.0,20731448000.0,1038049000.0,188695000.0
Vornado Realty Trust,VNO,,899689,2018.0,FY,,2018-12-31,2020-02-18 16:34:43+00:00,7664000.0,570916000.0,0.0,7733457000.0,,,537094000.0,,9756621000.0,12612015000.0,642652000.0,3162582000.0,0.0,1021752000.0,430976000.0,783562000.0,145989000.0,-4167184000.0,80000000.0,17180794000.0,3573937000.0,4465231000.0,5107883000.0,11289349000.0,17180794000.0,891294000.0,152198000.0
Vornado Realty Trust,VNO,,899689,2018.0,Q3,,2018-09-30,2018-10-29 16:15:21+00:00,34173000.0,772524000.0,0.0,7588052000.0,,,583344000.0,,9712659000.0,11966789000.0,659592000.0,3050126000.0,,507739000.0,415531000.0,924582000.0,147286000.0,-4135602000.0,80000000.0,16678020000.0,3486623000.0,4377917000.0,5037509000.0,10715929000.0,16678020000.0,891294000.0,157951000.0
Vornado Realty Trust,VNO,,899689,2018.0,Q2,,2018-06-30,2018-07-30 16:17:45+00:00,33351000.0,1090791000.0,0.0,7563580000.0,,,590229000.0,,9701529000.0,12012423000.0,661712000.0,2885822000.0,,808847000.0,394079000.0,938041000.0,121168000.0,-4206381000.0,80000000.0,16866083000.0,3390550000.0,4281875000.0,4943587000.0,10984455000.0,16866083000.0,891325000.0,165650000.0
Vornado Realty Trust,VNO,,899689,2018.0,Q1,,2018-03-31,2018-04-30 16:17:18+00:00,30258000.0,1327384000.0,0.0,7636597000.0,,,558043000.0,,9694477000.0,11963354000.0,664786000.0,2775252000.0,,777008000.0,431094000.0,857026000.0,90684000.0,-4198088000.0,80000000.0,16864483000.0,3468767000.0,4360092000.0,5024878000.0,10982579000.0,16864483000.0,891325000.0,149766000.0
Vornado Realty Trust,VNO,,899689,2019.0,FY,,2019-12-31,2020-05-04 16:32:38+00:00,-40233000.0,1515012000.0,0.0,7835315000.0,,,384951000.0,,6831609000.0,9143094000.0,578948000.0,7118524000.0,0.0,1842170000.0,838341000.0,888915000.0,92119000.0,-1954266000.0,575000000.0,18287013000.0,5840816000.0,6732030000.0,7310978000.0,10087120000.0,18287013000.0,891214000.0,33313000.0
Vornado Realty Trust,VNO,,899689,2019.0,Q3,,2019-09-30,2019-10-28 16:18:41+00:00,-47359000.0,1132491000.0,0.0,7880210000.0,,-2945107000.0,391381000.0,,6832148000.0,12417999000.0,635184000.0,7070519000.0,0.0,1711031000.0,453331000.0,854333000.0,113065000.0,-1649035000.0,655000000.0,18216099000.0,6183816000.0,7075072000.0,7710256000.0,9651510000.0,18216099000.0,891256000.0,35751000.0
Vornado Realty Trust,VNO,,899689,2019.0,Q2,,2019-06-30,2019-07-29 16:32:19+00:00,-38066000.0,922604000.0,0.0,7853359000.0,,,389989000.0,,7447604000.0,9482961000.0,635590000.0,6922916000.0,0.0,1635466000.0,392581000.0,862062000.0,154306000.0,-1845995000.0,80000000.0,17913857000.0,5969298000.0,6860554000.0,7496144000.0,9555651000.0,17913857000.0,891256000.0,41081000.0
Vornado Realty Trust,VNO,,899689,2019.0,Q1,,2019-03-31,2019-04-29 11:23:42+00:00,-11385000.0,307047000.0,0.0,7684379000.0,,,379402000.0,,8109526000.0,9662219000.0,646900000.0,6655662000.0,0.0,2597956000.0,442496000.0,867085000.0,593759000.0,-4120265000.0,530000000.0,17637955000.0,3552729000.0,4443992000.0,5090892000.0,11679978000.0,17637955000.0,891263000.0,39866000.0
Vornado Realty Trust,VNO,,899689,2020.0,Q1,,2020-03-31,2020-05-04 16:32:38+00:00,-82719000.0,1586738000.0,0.0,8120147000.0,,,382590000.0,,6885757000.0,9146452000.0,456185000.0,7013309000.0,0.0,1924293000.0,407598000.0,623799000.0,80570000.0,-2091612000.0,1075000000.0,18209659000.0,5945816000.0,6837027000.0,7293212000.0,10292648000.0,18209659000.0,891211000.0,0.0
