company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstonetincometocommon,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,restructuringcharge,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Vornado Realty Trust,VNO,,899689,2010.0,Q1,2010-01-01,2010-03-31,2011-05-03 08:25:07+00:00,1.1,1.1,0.65,133793000.0,1.09,0.0,5580000.0,14704000.0,135727000.0,0.0,232544000.0,242114000.0,-9570000.0,200285000.0,17992000.0,-121023000.0,140519000.0,,,644387000.0,323323000.0,40927000.0,,14267000.0,,,135727000.0,14704000.0,457116000.0,825833000.0,247694000.0,704810000.0,0.0,182100000.0,181542000.0,183445000.0
Vornado Realty Trust,VNO,,899689,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 16:35:59+00:00,3.26,3.26,,516222000.0,3.23,35299000.0,23925000.0,148783000.0,519157000.0,145824000.0,740000000.0,574559000.0,165441000.0,601771000.0,77698000.0,-370374000.0,133746000.0,22886000.0,,2399097000.0,208530000.0,149631000.0,984707000.0,60531000.0,,,519157000.0,148783000.0,1890582000.0,2836554000.0,598484000.0,2466180000.0,154080000.0,184600000.0,184308000.0,186021000.0
Vornado Realty Trust,VNO,,899689,2011.0,Q4,2011-10-01,2011-12-31,,0.37,0.37,-2.07,133652000.0,0.4,12844000.0,4943000.0,53688000.0,117088000.0,44187000.0,96987000.0,87985000.0,9002000.0,69508000.0,9691000.0,-63400000.0,-35954000.0,22886000.0,,508420000.0,53668000.0,37730000.0,178280000.0,17788000.0,,,117088000.0,53688000.0,422631000.0,556073000.0,92928000.0,492673000.0,45877000.0,184600000.0,184308000.0,186021000.0
Vornado Realty Trust,VNO,,899689,2011.0,Q3,2011-07-01,2011-09-30,2012-11-01 16:26:54+00:00,0.22,0.22,0.69,126935000.0,0.22,2288000.0,6959000.0,-30011000.0,131998000.0,33419000.0,66223000.0,57779000.0,8444000.0,41135000.0,12461000.0,-162009000.0,10487000.0,,,615949000.0,46121000.0,36776000.0,262837000.0,12627000.0,,,131998000.0,-30011000.0,471600000.0,698347000.0,64738000.0,536338000.0,35135000.0,187000000.0,184398000.0,186065000.0
Vornado Realty Trust,VNO,,899689,2011.0,Q3YTD,2011-01-01,2011-09-30,,2.89,2.89,2.07,382570000.0,2.83,22455000.0,18982000.0,95095000.0,402069000.0,101637000.0,643013000.0,486574000.0,156439000.0,532263000.0,68007000.0,-306974000.0,169700000.0,,,1890677000.0,154862000.0,111901000.0,806427000.0,42743000.0,,,402069000.0,95095000.0,1467951000.0,2280481000.0,505556000.0,1973507000.0,108203000.0,187000000.0,184398000.0,186065000.0
Vornado Realty Trust,VNO,,899689,2011.0,Q3TTM,2010-10-01,2011-09-30,,4.22,4.22,0.12,479799000.0,4.15,129062000.0,25126000.0,264686000.0,517976000.0,101637000.0,925157000.0,744968000.0,180189000.0,775677000.0,93178000.0,-253290000.0,312449000.0,,,2350851000.0,-61802000.0,153506000.0,1252929000.0,56302000.0,,,517976000.0,264686000.0,1901625000.0,2925009000.0,770094000.0,2671719000.0,108203000.0,187000000.0,184398000.0,186065000.0
Vornado Realty Trust,VNO,,899689,2011.0,Q2,2011-04-01,2011-06-30,2012-08-06 17:12:43+00:00,0.5,0.5,0.69,125802000.0,0.49,1897000.0,5641000.0,7998000.0,135361000.0,29940000.0,130969000.0,120600000.0,10369000.0,91913000.0,22388000.0,-127363000.0,22228000.0,,,622807000.0,49795000.0,40862000.0,257228000.0,16668000.0,,,135361000.0,7998000.0,464662000.0,718266000.0,126241000.0,590903000.0,32369000.0,183800000.0,184268000.0,186144000.0
Vornado Realty Trust,VNO,,899689,2011.0,Q2YTD,2011-01-01,2011-06-30,,2.67,2.67,1.38,255635000.0,2.61,20167000.0,12023000.0,125106000.0,270071000.0,68218000.0,576790000.0,428795000.0,147995000.0,491128000.0,55546000.0,-144965000.0,159213000.0,,,1274728000.0,108741000.0,75125000.0,543590000.0,30116000.0,,,270071000.0,125106000.0,996351000.0,1582134000.0,440818000.0,1437169000.0,73068000.0,183800000.0,184268000.0,186144000.0
Vornado Realty Trust,VNO,,899689,2011.0,Q2TTM,2010-07-01,2011-06-30,,4.52,4.52,0.08,483463000.0,4.45,127695000.0,23616000.0,341793000.0,531539000.0,68218000.0,975066000.0,806988000.0,168078000.0,829734000.0,92597000.0,-189746000.0,300347000.0,,,2389761000.0,-52723000.0,148996000.0,1265169000.0,52735000.0,,,531539000.0,341793000.0,1891822000.0,2912172000.0,830604000.0,2722426000.0,73068000.0,183800000.0,184268000.0,186144000.0
Vornado Realty Trust,VNO,,899689,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 16:35:17+00:00,2.17,2.17,0.69,129833000.0,2.12,18270000.0,6382000.0,117108000.0,134710000.0,38278000.0,445821000.0,308195000.0,137626000.0,399215000.0,33158000.0,-17602000.0,136985000.0,,,651921000.0,58946000.0,34263000.0,286362000.0,13448000.0,,,134710000.0,117108000.0,531689000.0,863868000.0,314577000.0,846266000.0,40699000.0,184000000.0,183988000.0,191529000.0
Vornado Realty Trust,VNO,,899689,2011.0,Q1TTM,2010-04-01,2011-03-31,,4.34,4.34,0.04,490938000.0,4.27,127728000.0,22939000.0,337671000.0,538353000.0,38278000.0,921308000.0,767280000.0,154028000.0,795661000.0,75314000.0,-200682000.0,264877000.0,,,2418786000.0,-52978000.0,140291000.0,1269786000.0,50333000.0,,,538353000.0,337671000.0,1873752000.0,2864653000.0,790219000.0,2663971000.0,40699000.0,184000000.0,183988000.0,191529000.0
Vornado Realty Trust,VNO,,899689,2012.0,FY,2012-01-01,2012-12-31,2014-02-24 16:35:59+00:00,2.95,2.95,,510383000.0,2.94,114886000.0,8132000.0,-260945000.0,493713000.0,226619000.0,694541000.0,402188000.0,292353000.0,549271000.0,77281000.0,-754658000.0,436473000.0,63936000.0,,2356645000.0,202444000.0,144353000.0,1017331000.0,67989000.0,,,493713000.0,-260945000.0,2071663000.0,3172705000.0,410320000.0,2418047000.0,235234000.0,186200000.0,185810000.0,186530000.0
Vornado Realty Trust,VNO,,899689,2012.0,Q4,2012-10-01,2012-12-31,,0.34,0.34,1.93,128229000.0,0.34,110572000.0,-9187000.0,-237961000.0,120004000.0,49492000.0,91893000.0,47225000.0,44668000.0,62633000.0,5758000.0,-357965000.0,251858000.0,63936000.0,,596323000.0,-699877000.0,38413000.0,1017331000.0,23502000.0,,,120004000.0,-237961000.0,605747000.0,937814000.0,38038000.0,579849000.0,51220000.0,186200000.0,185810000.0,186530000.0
Vornado Realty Trust,VNO,,899689,2012.0,Q3,2012-07-01,2012-09-30,2013-11-04 16:30:49+00:00,1.25,1.25,0.69,122241000.0,1.24,1070000.0,3015000.0,10523000.0,119330000.0,70431000.0,264156000.0,105712000.0,158444000.0,232393000.0,22850000.0,-108807000.0,18192000.0,,,590776000.0,309968000.0,39625000.0,,8913000.0,,,119330000.0,10523000.0,503710000.0,721244000.0,108727000.0,612437000.0,72651000.0,185900000.0,185924000.0,186655000.0
Vornado Realty Trust,VNO,,899689,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.62,2.62,2.79,382154000.0,2.62,4314000.0,17319000.0,-22984000.0,373709000.0,177127000.0,602648000.0,354963000.0,247685000.0,486638000.0,71523000.0,-396693000.0,184615000.0,,,1760322000.0,902321000.0,105940000.0,,44487000.0,,,373709000.0,-22984000.0,1465916000.0,2234891000.0,372282000.0,1838198000.0,184014000.0,185900000.0,185924000.0,186655000.0
Vornado Realty Trust,VNO,,899689,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.99,2.99,6.49,515806000.0,2.99,17158000.0,22262000.0,30704000.0,490797000.0,221314000.0,699635000.0,442948000.0,256687000.0,556146000.0,81214000.0,-460093000.0,148661000.0,22886000.0,,2268742000.0,955989000.0,143670000.0,178280000.0,62275000.0,,,490797000.0,30704000.0,1888547000.0,2790964000.0,465210000.0,2330871000.0,229891000.0,185900000.0,185924000.0,186655000.0
Vornado Realty Trust,VNO,,899689,2012.0,Q2,2012-04-01,2012-06-30,2013-08-05 16:43:06+00:00,0.11,0.11,0.69,128372000.0,0.11,2559000.0,7479000.0,-49172000.0,124320000.0,53935000.0,58228000.0,40359000.0,17869000.0,20510000.0,19931000.0,-173492000.0,18530000.0,,,588642000.0,290317000.0,33037000.0,,17787000.0,,,124320000.0,-49172000.0,475183000.0,696513000.0,47838000.0,523021000.0,56304000.0,186500000.0,185673000.0,186342000.0
Vornado Realty Trust,VNO,,899689,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.37,1.37,1.94,259913000.0,1.37,3244000.0,14304000.0,-33507000.0,254379000.0,106696000.0,338492000.0,249251000.0,89241000.0,254245000.0,48673000.0,-287886000.0,166423000.0,,,1169546000.0,592353000.0,66315000.0,,35574000.0,,,254379000.0,-33507000.0,962206000.0,1513647000.0,263555000.0,1225761000.0,111363000.0,186500000.0,185673000.0,186342000.0
Vornado Realty Trust,VNO,,899689,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.97,1.97,3.79,520500000.0,1.97,18376000.0,26206000.0,-9830000.0,503465000.0,184302000.0,501702000.0,395015000.0,106687000.0,364888000.0,70825000.0,-513295000.0,140956000.0,22886000.0,,2293915000.0,692142000.0,140821000.0,441117000.0,65989000.0,,,503465000.0,-9830000.0,1856437000.0,2768067000.0,421221000.0,2254772000.0,192375000.0,186500000.0,185673000.0,186342000.0
Vornado Realty Trust,VNO,,899689,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 16:50:24+00:00,1.26,1.26,0.69,131541000.0,1.25,685000.0,6825000.0,15665000.0,130059000.0,52761000.0,280264000.0,208892000.0,71372000.0,233735000.0,28742000.0,-114394000.0,147893000.0,,,580904000.0,302036000.0,33278000.0,,17787000.0,,,130059000.0,15665000.0,487023000.0,817134000.0,215717000.0,702740000.0,55059000.0,185500000.0,185370000.0,191886000.0
Vornado Realty Trust,VNO,,899689,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.35,2.35,3.79,517930000.0,2.35,17714000.0,24368000.0,47340000.0,514506000.0,160307000.0,574443000.0,475256000.0,99187000.0,436291000.0,73282000.0,-467166000.0,144654000.0,22886000.0,,2328080000.0,451620000.0,148646000.0,698345000.0,64870000.0,,,514506000.0,47340000.0,1845916000.0,2789820000.0,499624000.0,2322654000.0,168440000.0,185500000.0,185370000.0,191886000.0
Vornado Realty Trust,VNO,,899689,2013.0,FY,2013-01-01,2013-12-31,2016-02-16 16:23:29+00:00,2.1,2.1,,461627000.0,2.09,24857000.0,-8717000.0,-24887000.0,425782000.0,32210000.0,564740000.0,-3355000.0,568095000.0,392034000.0,88769000.0,-450669000.0,-237984000.0,,,2107236000.0,177366000.0,155571000.0,926535000.0,83937000.0,,,425782000.0,-24887000.0,1622595000.0,2061192000.0,-12072000.0,1610523000.0,36369000.0,186700000.0,186941000.0,187709000.0
Vornado Realty Trust,VNO,,899689,2013.0,Q4,2013-10-01,2013-12-31,,-0.37,-0.37,0.92,65051000.0,-0.37,18088000.0,-14889000.0,8048000.0,185566000.0,2446000.0,-38759000.0,-312049000.0,273290000.0,-68887000.0,21046000.0,-177518000.0,-245730000.0,120657000.0,-11286000.0,273785000.0,-502738000.0,-50261000.0,667367000.0,20368000.0,,,185566000.0,8048000.0,250214000.0,-19863000.0,-326938000.0,-197381000.0,2343000.0,186700000.0,186941000.0,187709000.0
Vornado Realty Trust,VNO,,899689,2013.0,Q3,2013-07-01,2013-09-30,2013-11-04 16:30:49+00:00,0.44,0.44,0.73,124079000.0,0.44,2818000.0,2222000.0,-10275000.0,119870000.0,3239000.0,132251000.0,113500000.0,18751000.0,83005000.0,28877000.0,-130145000.0,5295000.0,,,617329000.0,312672000.0,61158000.0,,20369000.0,,,119870000.0,-10275000.0,442808000.0,688675000.0,115722000.0,558530000.0,4893000.0,188600000.0,186969000.0,187724000.0
Vornado Realty Trust,VNO,,899689,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.47,2.47,3.6,396576000.0,2.47,6769000.0,6172000.0,-32935000.0,240216000.0,29764000.0,603499000.0,308694000.0,294805000.0,460921000.0,67723000.0,-273151000.0,7746000.0,-120657000.0,11286000.0,1833451000.0,680104000.0,205832000.0,259168000.0,63569000.0,,,240216000.0,-32935000.0,1372381000.0,2081055000.0,314866000.0,1807904000.0,34026000.0,188600000.0,186969000.0,187724000.0
Vornado Realty Trust,VNO,,899689,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.8,2.8,5.52,524805000.0,2.8,117341000.0,-3015000.0,-270896000.0,360220000.0,79256000.0,695392000.0,355919000.0,339473000.0,523554000.0,73481000.0,-631116000.0,259604000.0,-56721000.0,11286000.0,2429774000.0,-19773000.0,244245000.0,1276499000.0,87071000.0,,,360220000.0,-270896000.0,1978128000.0,3018869000.0,352904000.0,2387753000.0,85246000.0,188600000.0,186969000.0,187724000.0
Vornado Realty Trust,VNO,,899689,2013.0,Q2,2013-04-01,2013-06-30,2014-08-04 16:42:52+00:00,0.78,0.78,0.73,133180000.0,0.78,3350000.0,2877000.0,26415000.0,,15151000.0,182321000.0,113029000.0,69292000.0,145926000.0,24127000.0,26415000.0,86000.0,-120657000.0,,606365000.0,50305000.0,47861000.0,259168000.0,12268000.0,,,,26415000.0,461154000.0,671302000.0,115906000.0,697717000.0,16990000.0,187100000.0,186931000.0,187720000.0
Vornado Realty Trust,VNO,,899689,2013.0,Q2YTD,2013-01-01,2013-06-30,,2.02,2.02,2.66,272497000.0,2.02,3951000.0,3950000.0,-22660000.0,120346000.0,26525000.0,471248000.0,195194000.0,276054000.0,377916000.0,38846000.0,-143006000.0,2451000.0,-120657000.0,11286000.0,1216122000.0,367432000.0,144674000.0,259168000.0,43200000.0,,,120346000.0,-22660000.0,929573000.0,1392380000.0,199144000.0,1249374000.0,29133000.0,187100000.0,186931000.0,187720000.0
Vornado Realty Trust,VNO,,899689,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.6,3.6,5.42,522967000.0,3.6,115593000.0,-2222000.0,-250098000.0,359680000.0,146448000.0,827297000.0,348131000.0,479166000.0,672942000.0,67454000.0,-609778000.0,272501000.0,-56721000.0,11286000.0,2403221000.0,-22477000.0,222712000.0,1276499000.0,75615000.0,,,359680000.0,-250098000.0,2039030000.0,3051438000.0,345909000.0,2441660000.0,153004000.0,187100000.0,186931000.0,187720000.0
Vornado Realty Trust,VNO,,899689,2013.0,Q1,2013-01-01,2013-03-31,2014-05-05 16:28:52+00:00,1.24,1.24,0.73,139317000.0,1.24,601000.0,1073000.0,-49075000.0,120346000.0,11374000.0,288927000.0,82165000.0,206762000.0,231990000.0,14719000.0,-169421000.0,2365000.0,,11286000.0,609757000.0,317127000.0,96813000.0,,30932000.0,,,120346000.0,-49075000.0,468419000.0,721078000.0,83238000.0,551657000.0,12143000.0,187100000.0,186752000.0,187529000.0
Vornado Realty Trust,VNO,,899689,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.93,2.93,5.51,518159000.0,2.93,114802000.0,2380000.0,-325685000.0,484000000.0,185232000.0,703204000.0,275461000.0,427743000.0,547526000.0,63258000.0,-809685000.0,290945000.0,63936000.0,11286000.0,2385498000.0,217535000.0,207888000.0,1017331000.0,81134000.0,,,484000000.0,-325685000.0,2053059000.0,3076649000.0,277841000.0,2266964000.0,192318000.0,187100000.0,186752000.0,187529000.0
Vornado Realty Trust,VNO,,899689,2014.0,FY,2014-01-01,2014-12-31,2017-02-13 16:19:12+00:00,4.18,4.18,,481303000.0,4.15,0.0,9281000.0,38752000.0,412755000.0,,1009026000.0,423350000.0,585676000.0,783388000.0,144174000.0,-374003000.0,163034000.0,,,2157306000.0,169270000.0,155206000.0,999904000.0,81464000.0,18435000.0,,412755000.0,38752000.0,1668912000.0,2475546000.0,432631000.0,2101543000.0,,187400000.0,187572000.0,188690000.0
Vornado Realty Trust,VNO,,899689,2014.0,Q4,2014-10-01,2014-12-31,,2.74,2.74,0.9,121489000.0,2.74,-3629000.0,2498000.0,9938000.0,111713000.0,,575986000.0,107887000.0,468099000.0,513238000.0,46243000.0,-101775000.0,85208000.0,,-3860000.0,556334000.0,40906000.0,40676000.0,292857000.0,20365000.0,18435000.0,,111713000.0,9938000.0,470058000.0,682218000.0,110385000.0,580443000.0,,187400000.0,187572000.0,188690000.0
Vornado Realty Trust,VNO,,899689,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.44,1.44,3.63,359814000.0,1.44,3629000.0,6783000.0,28814000.0,301042000.0,,433040000.0,315463000.0,117577000.0,270150000.0,97931000.0,-272228000.0,77826000.0,,3860000.0,1600972000.0,128364000.0,114530000.0,707047000.0,61099000.0,,,301042000.0,28814000.0,1198854000.0,1793328000.0,322246000.0,1521100000.0,,187400000.0,187671000.0,188812000.0
Vornado Realty Trust,VNO,,899689,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.07,1.07,4.54,424865000.0,1.07,21717000.0,-8106000.0,36862000.0,486608000.0,2446000.0,394281000.0,3414000.0,390867000.0,201263000.0,118977000.0,-449746000.0,-167904000.0,120657000.0,-7426000.0,1874757000.0,-374374000.0,64269000.0,1374414000.0,81467000.0,,,486608000.0,36862000.0,1449068000.0,1773465000.0,-4692000.0,1323719000.0,2343000.0,187400000.0,187671000.0,188812000.0
