company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
J C Penney Company Inc,JCP,,1166126,2007.0,FY,2007-02-04,2008-02-02,2010-03-30 16:21:58+00:00,4.99,4.99,0.8,426000000.0,4.93,618000000.0,1111000000.0,1105000000.0,6000000.0,1111000000.0,12189000000.0,19860000000.0,,-91000000.0,46000000.0,,5402000000.0,12189000000.0,7671000000.0,165000000.0,5783000000.0,1888000000.0,-165000000.0,1723000000.0,19860000000.0,222600000.0,222600000.0,225400000.0
J C Penney Company Inc,JCP,,1166126,2008.0,FY,2008-02-03,2009-01-31,2010-03-30 16:21:58+00:00,2.58,2.58,0.8,469000000.0,2.57,343000000.0,572000000.0,567000000.0,5000000.0,572000000.0,11571000000.0,18486000000.0,,-115000000.0,31000000.0,,5395000000.0,11571000000.0,6915000000.0,225000000.0,5780000000.0,1135000000.0,-225000000.0,910000000.0,18486000000.0,221700000.0,221700000.0,222600000.0
J C Penney Company Inc,JCP,,1166126,2008.0,Q3,2008-08-03,2008-11-01,2009-12-09 17:11:21+00:00,0.56,0.56,,118000000.0,0.56,76000000.0,124000000.0,123000000.0,1000000.0,124000000.0,2654000000.0,4318000000.0,,-40000000.0,11000000.0,,1320000000.0,2654000000.0,1664000000.0,56000000.0,1409000000.0,255000000.0,-56000000.0,199000000.0,4318000000.0,221400000.0,221400000.0,221400000.0
J C Penney Company Inc,JCP,,1166126,2008.0,Q2,2008-05-04,2008-08-02,2009-09-09 16:40:08+00:00,0.52,0.52,,115000000.0,0.52,72000000.0,117000000.0,116000000.0,1000000.0,117000000.0,2676000000.0,4282000000.0,,-31000000.0,9000000.0,,1270000000.0,2676000000.0,1606000000.0,55000000.0,1363000000.0,243000000.0,-55000000.0,188000000.0,4282000000.0,225000000.0,225000000.0,225000000.0
J C Penney Company Inc,JCP,,1166126,2009.0,Q4,2009-11-01,2010-01-30,,0.86,0.86,0.8,131000000.0,0.86,120000000.0,200000000.0,198000000.0,2000000.0,200000000.0,3430000000.0,5550000000.0,,96000000.0,-27000000.0,,1537000000.0,3430000000.0,2120000000.0,65000000.0,1737000000.0,383000000.0,-65000000.0,318000000.0,5550000000.0,232400000.0,232000000.0,233100000.0
J C Penney Company Inc,JCP,,1166126,2009.0,FY,2009-02-01,2010-01-30,2012-03-27 19:58:29+00:00,1.08,1.08,0.8,495000000.0,1.08,154000000.0,251000000.0,249000000.0,2000000.0,251000000.0,10646000000.0,17556000000.0,,342000000.0,,,5410000000.0,10646000000.0,6910000000.0,260000000.0,6247000000.0,663000000.0,-260000000.0,403000000.0,17556000000.0,232400000.0,232000000.0,233100000.0
J C Penney Company Inc,JCP,,1166126,2009.0,Q3,2009-08-02,2009-10-31,2010-12-08 16:44:48+00:00,0.11,0.11,,123000000.0,0.11,16000000.0,27000000.0,27000000.0,,27000000.0,2483000000.0,4179000000.0,,86000000.0,4000000.0,,1376000000.0,2483000000.0,1696000000.0,64000000.0,1589000000.0,107000000.0,-64000000.0,43000000.0,4179000000.0,236000000.0,236000000.0,236000000.0
J C Penney Company Inc,JCP,,1166126,2009.0,Q3YTD,2009-02-01,2009-10-31,,0.22,0.22,,364000000.0,0.22,34000000.0,51000000.0,51000000.0,,51000000.0,7216000000.0,12006000000.0,,246000000.0,27000000.0,,3873000000.0,7216000000.0,4790000000.0,195000000.0,4510000000.0,280000000.0,-195000000.0,85000000.0,12006000000.0,236000000.0,236000000.0,236000000.0
J C Penney Company Inc,JCP,,1166126,2009.0,Q2,2009-05-03,2009-08-01,2009-09-09 16:40:08+00:00,0.0,0.0,,121000000.0,0.0,0.0,-1000000.0,-1000000.0,0.0,-1000000.0,2423000000.0,3943000000.0,,76000000.0,14000000.0,,1242000000.0,2423000000.0,1520000000.0,68000000.0,1453000000.0,67000000.0,-68000000.0,-1000000.0,3943000000.0,,,
J C Penney Company Inc,JCP,,1166126,2009.0,Q2YTD,2009-02-01,2009-08-01,,0.11,0.11,,241000000.0,0.11,18000000.0,24000000.0,24000000.0,,24000000.0,4733000000.0,7827000000.0,,160000000.0,23000000.0,,2497000000.0,4733000000.0,3094000000.0,131000000.0,2921000000.0,173000000.0,-131000000.0,42000000.0,7827000000.0,,,
