company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,currentdeferredrevenue,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q1,,2011-05-01,2012-06-07 14:47:50+00:00,267727000.0,512185000.0,507928000.0,213480000.0,294958000.0,1389393000.0,27812000.0,1929797000.0,,2698273000.0,2208191000.0,690537000.0,418224000.0,100324000.0,,,,137219000.0,1113196000.0,72901000.0,,892325000.0,58575000.0,6854418000.0,2482394000.0,1670905000.0,862042000.0,2670989000.0,2670989000.0,4183429000.0,6854418000.0,4765289000.0,3321387000.0,188595000.0,-12804000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,FY,,2013-02-03,2014-04-03 11:03:08+00:00,377231000.0,441324000.0,646130000.0,139882000.0,892209000.0,1697017000.0,40239000.0,1958887000.0,,2581005000.0,2211642000.0,878415000.0,561335000.0,67256000.0,,,,193454000.0,1105029000.0,157802000.0,0.0,1445673000.0,98847000.0,7731687000.0,3252569000.0,2437006000.0,1162447000.0,3252569000.0,3252569000.0,4479118000.0,7731687000.0,4733346000.0,3316671000.0,0.0,-30003000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q3,,2012-10-28,2013-12-12 15:39:53+00:00,300468000.0,607465000.0,588511000.0,31459000.0,276630000.0,1582611000.0,24473000.0,1855195000.0,,2528325000.0,1647596000.0,855359000.0,519863000.0,91740000.0,,0.0,,170469000.0,1152342000.0,80925000.0,0.0,1367673000.0,226514000.0,6985971000.0,2951769000.0,1912119000.0,1139966000.0,3046067000.0,3046067000.0,3939904000.0,6985971000.0,4553989000.0,2799938000.0,94298000.0,-29974000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q2,,2012-07-29,2013-09-12 15:29:32+00:00,372531000.0,425665000.0,554078000.0,-57524000.0,261986000.0,1570984000.0,41972000.0,1777724000.0,,2483743000.0,1715464000.0,909447000.0,484443000.0,105014000.0,,,,165640000.0,1125803000.0,117826000.0,0.0,1202722000.0,140812000.0,6731488000.0,2686530000.0,1819938000.0,1109393000.0,2780828000.0,2780828000.0,3950660000.0,6731488000.0,4427107000.0,2841267000.0,94298000.0,-29652000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q1,,2012-04-29,2013-06-13 15:55:17+00:00,255507000.0,544174000.0,507886000.0,86453000.0,238612000.0,1557764000.0,31630000.0,1845237000.0,,2561589000.0,1794862000.0,735848000.0,479486000.0,102016000.0,,,,166132000.0,1174517000.0,107303000.0,0.0,1112811000.0,186870000.0,6780397000.0,2734827000.0,1727953000.0,981893000.0,2829125000.0,2829125000.0,3951272000.0,6780397000.0,4572958000.0,2969379000.0,94298000.0,-22201000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,FY,,2014-02-02,2015-04-01 15:22:15+00:00,582900000.0,761200000.0,844200000.0,42300000.0,593200000.0,2779300000.0,33500000.0,3506800000.0,,4052200000.0,3878200000.0,1281000000.0,712100000.0,211300000.0,,,,305900000.0,1804200000.0,151900000.0,5600000.0,1574800000.0,91800000.0,11575600000.0,4335200000.0,2998600000.0,1552400000.0,4335200000.0,4335200000.0,7234800000.0,11575600000.0,7864900000.0,5682400000.0,0.0,-61200000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q2,,2013-08-04,2014-09-11 13:37:42+00:00,552300000.0,753400000.0,759000000.0,600000.0,628900000.0,2705800000.0,29200000.0,3431000000.0,,4049000000.0,4195200000.0,1338800000.0,685800000.0,114100000.0,,,,300200000.0,1836200000.0,233300000.0,5600000.0,1419100000.0,88400000.0,11534500000.0,4068600000.0,3068500000.0,1428900000.0,4068600000.0,4068600000.0,7460300000.0,11534500000.0,7780200000.0,6031400000.0,0.0,-56900000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q1,,2013-05-05,2014-06-12 16:16:40+00:00,418700000.0,819600000.0,736100000.0,35900000.0,746300000.0,2675700000.0,21700000.0,3426500000.0,,4117100000.0,4362300000.0,1135800000.0,680100000.0,129700000.0,,,,312600000.0,1813700000.0,225000000.0,5700000.0,1429300000.0,113500000.0,11592700000.0,4121000000.0,3056400000.0,1290000000.0,4121000000.0,4121000000.0,7466000000.0,11592700000.0,7856200000.0,6176000000.0,0.0,-19900000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,FY,,2015-02-01,2016-03-25 12:50:24+00:00,565300000.0,743200000.0,723800000.0,-416500000.0,479300000.0,2851800000.0,31200000.0,3259100000.0,,3781600000.0,3438700000.0,1257300000.0,725700000.0,164900000.0,,,,272700000.0,1593800000.0,141100000.0,,2001300000.0,107800000.0,10824900000.0,4364300000.0,2785800000.0,1428100000.0,4364300000.0,4364300000.0,6460600000.0,10824900000.0,7313400000.0,5032500000.0,0.0,-72300000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q3,,2014-11-02,2015-12-08 15:02:02+00:00,476200000.0,910700000.0,745600000.0,-129600000.0,365100000.0,2835300000.0,17700000.0,3435000000.0,,3926400000.0,3618700000.0,1239900000.0,707600000.0,173100000.0,,,,330000000.0,1684500000.0,177900000.0,,1949800000.0,139200000.0,11265700000.0,4583800000.0,2866700000.0,1378700000.0,4583800000.0,4583800000.0,6681900000.0,11265700000.0,7691400000.0,5303200000.0,0.0,-71700000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q2,,2014-08-03,2015-09-03 11:55:54+00:00,576700000.0,767300000.0,731800000.0,59700000.0,461100000.0,2814900000.0,31100000.0,3530300000.0,,4028500000.0,3642900000.0,1365400000.0,703600000.0,215000000.0,,,,328400000.0,1808000000.0,185700000.0,,1727200000.0,264500000.0,11585300000.0,4530300000.0,2994500000.0,1604100000.0,4530300000.0,4530300000.0,7055000000.0,11585300000.0,7887200000.0,5450900000.0,0.0,-71500000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q1,,2014-05-04,2015-06-05 14:33:12+00:00,428700000.0,855200000.0,771500000.0,143600000.0,513000000.0,2798000000.0,22100000.0,3577700000.0,,4085300000.0,3862000000.0,1177800000.0,708500000.0,207100000.0,,,,330200000.0,1821100000.0,174200000.0,,1607000000.0,244100000.0,11629000000.0,4479500000.0,2927300000.0,1466400000.0,4479500000.0,4479500000.0,7149500000.0,11629000000.0,7993200000.0,5683100000.0,0.0,-69100000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,FY,,2016-01-31,2017-03-24 13:11:02+00:00,636100000.0,685900000.0,696300000.0,-704200000.0,556400000.0,2906000000.0,32300000.0,3219300000.0,,3646400000.0,3031700000.0,1322300000.0,744600000.0,74800000.0,,14700000.0,,259000000.0,1562600000.0,150400000.0,0.0,2561200000.0,162500000.0,10673800000.0,4552300000.0,2804500000.0,1527200000.0,4552300000.0,4552300000.0,6121500000.0,10673800000.0,7124700000.0,4594300000.0,0.0,-210700000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q3,,2015-11-01,2016-12-06 14:58:35+00:00,495300000.0,866200000.0,703400000.0,-615200000.0,369900000.0,2893400000.0,16000000.0,3237100000.0,,3684800000.0,3191300000.0,1332000000.0,731800000.0,66200000.0,,0.0,0.0,285900000.0,1601200000.0,130600000.0,0.0,2427000000.0,151700000.0,10704500000.0,4545600000.0,2764900000.0,1366400000.0,4545600000.0,4545600000.0,6158900000.0,10704500000.0,7207800000.0,4792500000.0,0.0,-159600000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q2,,2015-08-02,2016-09-01 11:08:00+00:00,551000000.0,617800000.0,667200000.0,-579900000.0,466700000.0,2880600000.0,31000000.0,3220200000.0,,3700600000.0,3236800000.0,1402600000.0,708900000.0,81500000.0,,,,286700000.0,1616500000.0,147100000.0,0.0,2208200000.0,119800000.0,10632100000.0,4409800000.0,2715700000.0,1369000000.0,4409800000.0,4409800000.0,6222300000.0,10632100000.0,7207500000.0,4853300000.0,0.0,-99100000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q1,,2015-05-03,2016-06-06 15:27:58+00:00,411700000.0,765400000.0,683000000.0,-448800000.0,419300000.0,2865500000.0,22300000.0,3261000000.0,,3757600000.0,3362800000.0,1173300000.0,720900000.0,102700000.0,,,,286900000.0,1615500000.0,162600000.0,,2109200000.0,109900000.0,10649700000.0,4444500000.0,2623300000.0,1226900000.0,4444500000.0,4444500000.0,6205200000.0,10649700000.0,7305500000.0,4978300000.0,0.0,-81400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2016.0,FY,,2017-01-29,2018-03-30 12:55:26+00:00,682600000.0,641400000.0,832400000.0,-710800000.0,730100000.0,2950100000.0,30700000.0,3469900000.0,,3610000000.0,3197300000.0,1317900000.0,759900000.0,57000000.0,,,,348500000.0,1499300000.0,133200000.0,2000000.0,3098000000.0,19100000.0,11067900000.0,4804500000.0,2879600000.0,1564800000.0,4804500000.0,4804500000.0,6261400000.0,11067900000.0,7428400000.0,4696600000.0,0.0,-532800000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2016.0,Q3,,2016-10-30,2016-12-06 14:58:35+00:00,496500000.0,788400000.0,794000000.0,-699700000.0,662400000.0,2940200000.0,19100000.0,3495400000.0,,3659400000.0,3303100000.0,1258300000.0,730200000.0,49700000.0,,49100000.0,26000000.0,235500000.0,1613600000.0,140200000.0,1200000.0,2997300000.0,20800000.0,11068600000.0,4794300000.0,2948100000.0,1356400000.0,4794300000.0,4794300000.0,6273100000.0,11068600000.0,7390300000.0,4916700000.0,0.0,-443500000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2016.0,Q2,,2016-07-31,2016-09-01 11:08:00+00:00,631800000.0,594300000.0,703200000.0,-652700000.0,741700000.0,2928700000.0,33800000.0,3536100000.0,,3752000000.0,3358200000.0,1412100000.0,736000000.0,34900000.0,,,,216700000.0,1629800000.0,156000000.0,100000.0,2874100000.0,19400000.0,11179800000.0,4803500000.0,2939000000.0,1388200000.0,4803500000.0,4803500000.0,6376200000.0,11179800000.0,7504800000.0,4988000000.0,0.0,-346600000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2016.0,Q1,,2016-05-01,2016-06-06 15:27:58+00:00,497700000.0,684300000.0,706200000.0,-574900000.0,365100000.0,2916500000.0,23300000.0,3572300000.0,,3808700000.0,2991600000.0,1281400000.0,749900000.0,42900000.0,,,,226000000.0,1636300000.0,154500000.0,,2786600000.0,167700000.0,10885100000.0,4862300000.0,2528200000.0,1394900000.0,4862300000.0,4862300000.0,6022800000.0,10885100000.0,7607000000.0,4627900000.0,0.0,-265900000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2017.0,FY,,2018-02-04,2019-03-29 11:02:48+00:00,889800000.0,696400000.0,923100000.0,-321500000.0,493900000.0,3026100000.0,39200000.0,3834700000.0,,3726600000.0,3061300000.0,1591300000.0,899800000.0,64700000.0,,,,393800000.0,1414400000.0,184500000.0,2000000.0,3625200000.0,19500000.0,11885700000.0,5536400000.0,3030800000.0,1871600000.0,5536400000.0,5536400000.0,6347300000.0,11885700000.0,7955100000.0,4475700000.0,0.0,-793400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2017.0,Q3,,2017-10-29,2017-12-05 13:19:28+00:00,681300000.0,857100000.0,816100000.0,-525500000.0,612300000.0,2995600000.0,21400000.0,3685800000.0,,3650200000.0,3182700000.0,1466200000.0,821200000.0,40100000.0,,0.0,0.0,356900000.0,1496800000.0,168400000.0,2600000.0,3514700000.0,207500000.0,11658200000.0,5249800000.0,3144100000.0,1726300000.0,5249800000.0,5249800000.0,6405800000.0,11658200000.0,7692900000.0,4679500000.0,0.0,-735000000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2017.0,Q2,,2017-07-30,2017-08-31 11:32:01+00:00,767100000.0,672600000.0,811000000.0,-496600000.0,559400000.0,2979500000.0,37100000.0,3669400000.0,,3679300000.0,3185700000.0,1498600000.0,805800000.0,33100000.0,,,,363900000.0,1536700000.0,171800000.0,3100000.0,3278400000.0,18000000.0,11453900000.0,5095200000.0,2935500000.0,1633200000.0,5095200000.0,5095200000.0,6355600000.0,11453900000.0,7712600000.0,4722400000.0,0.0,-666100000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2017.0,Q1,,2017-04-30,2017-06-05 15:17:10+00:00,546700000.0,712500000.0,760800000.0,-651400000.0,490900000.0,2962100000.0,28200000.0,3545400000.0,,3618000000.0,3157100000.0,1253800000.0,751600000.0,47900000.0,,,,342100000.0,1498600000.0,150100000.0,3400000.0,3161700000.0,42500000.0,10912300000.0,4875000000.0,2655200000.0,1378200000.0,4875000000.0,4875000000.0,6033900000.0,10912300000.0,7505500000.0,4655700000.0,0.0,-597400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2018.0,FY,,2019-02-03,2020-04-01 16:56:32+00:00,924200000.0,803800000.0,891600000.0,-507900000.0,452000000.0,3102700000.0,65300000.0,3670500000.0,,3569200000.0,2819400000.0,1732400000.0,984500000.0,81700000.0,0.0,0.0,0.0,400900000.0,1322400000.0,168700000.0,200000.0,4350100000.0,12800000.0,11863700000.0,5827800000.0,3238600000.0,1893900000.0,5827800000.0,5827800000.0,6035700000.0,11863700000.0,7640600000.0,4141800000.0,0.0,-1117100000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2018.0,Q3,,2018-11-04,2018-12-10 13:45:08+00:00,752500000.0,965600000.0,830100000.0,-534300000.0,398500000.0,3088300000.0,39300000.0,3655200000.0,,3575000000.0,2878300000.0,1686900000.0,923700000.0,83400000.0,,,,369200000.0,1372300000.0,173400000.0,500000.0,4191400000.0,276700000.0,11830900000.0,5681200000.0,3307800000.0,1898600000.0,5681200000.0,5681200000.0,6149200000.0,11830900000.0,7599400000.0,4250600000.0,0.0,-1064200000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2018.0,Q2,,2018-08-05,2018-09-07 10:28:22+00:00,922600000.0,731600000.0,766700000.0,-504700000.0,431100000.0,3073000000.0,61000000.0,3678800000.0,,3605800000.0,2893500000.0,1731000000.0,881300000.0,79300000.0,,,,365800000.0,1402100000.0,193000000.0,1000000.0,3951100000.0,85400000.0,11697700000.0,5565400000.0,3166000000.0,1835700000.0,5565400000.0,5565400000.0,6131300000.0,11697700000.0,7650400000.0,4295600000.0,0.0,-954000000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2018.0,Q1,,2018-05-06,2018-06-11 12:26:49+00:00,670500000.0,812300000.0,754300000.0,-406600000.0,434500000.0,3050900000.0,47800000.0,3762400000.0,,3672500000.0,3013200000.0,1524900000.0,873500000.0,68300000.0,,,,364600000.0,1408200000.0,201600000.0,1500000.0,3788800000.0,254500000.0,11714600000.0,5564600000.0,3041600000.0,1727100000.0,5564600000.0,5564600000.0,6148500000.0,11714600000.0,7799500000.0,4421400000.0,0.0,-868500000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2019.0,FY,,2020-02-02,2020-06-11 16:48:30+00:00,882800000.0,765100000.0,929600000.0,-640100000.0,503400000.0,3161300000.0,64700000.0,3677600000.0,1026800000.0,3480700000.0,2693900000.0,1615700000.0,1026800000.0,112900000.0,363500000.0,237200000.0,57100000.0,2051700000.0,2766500000.0,159900000.0,-2000000.0,4753000000.0,63400000.0,13631000000.0,5811500000.0,3394200000.0,2361100000.0,5811500000.0,5811500000.0,7821500000.0,13631000000.0,9210000000.0,5460400000.0,0.0,-1462700000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2019.0,Q3,,2019-11-03,2019-12-09 11:51:43+00:00,780500000.0,998800000.0,951300000.0,-622600000.0,555200000.0,3147800000.0,44800000.0,3738500000.0,,3719600000.0,2738400000.0,1768100000.0,994700000.0,98700000.0,347300000.0,,,1984300000.0,2743900000.0,161300000.0,-900000.0,4820400000.0,428800000.0,14019200000.0,5985100000.0,3582100000.0,2552700000.0,5985100000.0,5985100000.0,8035000000.0,14019200000.0,9442400000.0,5482300000.0,0.0,-1360500000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2019.0,Q2,,2019-08-04,2019-09-06 09:50:54+00:00,930200000.0,808900000.0,859000000.0,-611400000.0,433500000.0,3132900000.0,68900000.0,3736900000.0,,3724200000.0,2743000000.0,1862100000.0,973400000.0,110800000.0,345200000.0,,,1987800000.0,2779100000.0,183300000.0,-600000.0,4614000000.0,224400000.0,13820900000.0,5871700000.0,3398600000.0,2427700000.0,5871700000.0,5871700000.0,7949800000.0,13820900000.0,9448900000.0,5522100000.0,0.0,-1263800000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2019.0,Q1,,2019-05-05,2019-06-10 12:08:52+00:00,696200000.0,876000000.0,789500000.0,-583700000.0,494300000.0,3118500000.0,55900000.0,3625700000.0,,3524000000.0,2759400000.0,1608400000.0,962300000.0,101300000.0,334300000.0,,,1989600000.0,2627700000.0,173400000.0,-200000.0,4423300000.0,330700000.0,13355000000.0,5761500000.0,3253400000.0,2206600000.0,5761500000.0,5761500000.0,7593700000.0,13355000000.0,9139300000.0,5387100000.0,0.0,-1196600000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2020.0,Q1,,2020-05-03,2020-06-11 16:48:30+00:00,783900000.0,566900000.0,751300000.0,-733400000.0,800700000.0,3171300000.0,51700000.0,2759100000.0,976500000.0,3385300000.0,2854200000.0,1561200000.0,976500000.0,99400000.0,399000000.0,0.0,0.0,1985000000.0,2607400000.0,160100000.0,-2400000.0,3652500000.0,335700000.0,12294200000.0,4513400000.0,3188300000.0,2321600000.0,4513400000.0,4513400000.0,7783200000.0,12294200000.0,8129400000.0,5461600000.0,0.0,-1577000000.0
