company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q4,2011-10-31,2012-01-29,,-25124000.0,33242000.0,,-16602000.0,154175000.0,12193000.0,220000.0,,-150490000.0,-77073000.0,317381000.0,-150490000.0,-77073000.0,317381000.0,73216000.0,39062000.0,39062000.0,90902000.0,7033000.0,,,-2721000.0,,-51949000.0,-167202000.0,-13000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,FY,2011-01-31,2012-01-29,2014-04-03 11:03:08+00:00,-134020000.0,132010000.0,0.0,-8720000.0,-77305000.0,24457000.0,8172000.0,,-443661000.0,-303861000.0,490721000.0,-443661000.0,-303861000.0,490721000.0,-265521000.0,275697000.0,275697000.0,160319000.0,11593000.0,0.0,,-10874000.0,,-169841000.0,-471739000.0,-5270000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q3YTD,2011-01-31,2011-10-30,2012-11-28 16:31:45+00:00,-108896000.0,98768000.0,,7882000.0,-231480000.0,12264000.0,7952000.0,,-293171000.0,-226788000.0,173340000.0,-293171000.0,-226788000.0,173340000.0,-338737000.0,236635000.0,236635000.0,69417000.0,4560000.0,,,-8153000.0,,-117892000.0,-304537000.0,-5257000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q3TTM,2010-11-01,2011-10-30,,-123031000.0,132295000.0,,2628000.0,-129706000.0,15542000.0,12158000.0,,-439236000.0,-286519000.0,391671000.0,-439236000.0,-286519000.0,391671000.0,-331456000.0,289401000.0,289401000.0,99681000.0,6134000.0,,,-10825000.0,,-163488000.0,-456985000.0,-5260000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q3,2011-08-01,2011-10-30,,-68741000.0,32321000.0,,-4177000.0,-143681000.0,703000.0,-186000.0,,-43150000.0,-112734000.0,32351000.0,-43150000.0,-112734000.0,32351000.0,-127710000.0,112239000.0,112239000.0,31472000.0,322000.0,,,-2719000.0,,-43993000.0,-41200000.0,-70000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q2YTD,2011-01-31,2011-07-31,2012-09-06 16:21:54+00:00,-40155000.0,66447000.0,,12059000.0,-87799000.0,11561000.0,8138000.0,,-250021000.0,-114054000.0,140989000.0,-250021000.0,-114054000.0,140989000.0,-211027000.0,124396000.0,124396000.0,37945000.0,4238000.0,,,-5434000.0,,-73899000.0,-263337000.0,-5187000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q2TTM,2010-08-02,2011-07-31,,-64876000.0,151344000.0,,10292000.0,-106718000.0,28437000.0,7368000.0,,-390414000.0,-210756000.0,403229000.0,-390414000.0,-210756000.0,403229000.0,-187649000.0,277010000.0,277010000.0,81593000.0,10089000.0,,,-10797000.0,,-145880000.0,-420281000.0,-5230000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q2,2011-05-02,2011-07-31,,-16835000.0,31966000.0,,-3113000.0,39824000.0,3154000.0,-59271000.0,,-98395000.0,-56267000.0,150508000.0,-98395000.0,-56267000.0,150508000.0,-7267000.0,66729000.0,66729000.0,11989000.0,1798000.0,,,-20000.0,,-39432000.0,-40924000.0,-3132000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q1TTM,2010-05-03,2011-05-01,,-2548855000.0,169552000.0,,25595000.0,-91439000.0,26658000.0,2480624000.0,188595000.0,1907495000.0,-2819985000.0,390258000.0,1907495000.0,-2819985000.0,390258000.0,-496637000.0,139657000.0,139657000.0,172488000.0,8841000.0,,,-11255000.0,-140490000.0,-130640000.0,-783002000.0,-2966000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q1,2011-01-31,2011-05-01,2012-06-07 14:47:50+00:00,-23320000.0,34481000.0,,15172000.0,-127623000.0,8407000.0,67409000.0,,-151626000.0,-57787000.0,-9519000.0,-151626000.0,-57787000.0,-9519000.0,-203760000.0,57667000.0,57667000.0,25956000.0,2440000.0,,,-5414000.0,,-34467000.0,-222413000.0,-2055000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q4,2012-10-29,2013-02-03,,-46802000.0,37856000.0,,13550000.0,123446000.0,6179000.0,570000000.0,,438149000.0,-120354000.0,284222000.0,438149000.0,-120354000.0,284222000.0,615567000.0,80708000.0,80708000.0,42212000.0,6573000.0,,,-2663000.0,,-73552000.0,-141895000.0,-45000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,FY,2012-01-30,2013-02-03,2015-04-01 15:22:15+00:00,-97500000.0,140400000.0,0.0,12600000.0,-68400000.0,13300000.0,700000000.0,,384900000.0,-308100000.0,569600000.0,384900000.0,-308100000.0,569600000.0,659000000.0,433800000.0,433800000.0,63800000.0,14900000.0,0.0,,-10900000.0,,-210600000.0,-318400000.0,-14000000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q3TTM,2011-10-31,2012-10-28,,-75822000.0,135786000.0,,-17552000.0,-37671000.0,19314000.0,130220000.0,,-203739000.0,-264819000.0,602759000.0,-203739000.0,-264819000.0,602759000.0,116649000.0,392154000.0,392154000.0,112490000.0,15360000.0,,,-10958000.0,,-188997000.0,-343707000.0,-13968000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q3,2012-07-30,2012-10-28,,-24949000.0,34752000.0,,6868000.0,-128917000.0,2744000.0,90000000.0,,10008000.0,-80312000.0,78080000.0,10008000.0,-80312000.0,78080000.0,14644000.0,167698000.0,167698000.0,4547000.0,1245000.0,,,-2747000.0,,-55363000.0,-80912000.0,-322000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q3YTD,2012-01-30,2012-10-28,2013-12-12 15:39:53+00:00,-50698000.0,102544000.0,,-950000.0,-191846000.0,7121000.0,130000000.0,,-53249000.0,-187746000.0,285378000.0,-53249000.0,-187746000.0,285378000.0,43433000.0,353092000.0,353092000.0,21588000.0,8327000.0,,,-8237000.0,,-137048000.0,-176505000.0,-13955000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q2TTM,2011-08-01,2012-07-29,,-119614000.0,133355000.0,,-28597000.0,-52435000.0,17273000.0,40034000.0,,-256897000.0,-297241000.0,557030000.0,-256897000.0,-297241000.0,557030000.0,-25705000.0,336695000.0,336695000.0,139415000.0,14437000.0,,,-10930000.0,,-177627000.0,-303995000.0,-13716000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q2,2012-04-30,2012-07-29,,-12214000.0,34333000.0,,-9751000.0,75106000.0,639000.0,-55000000.0,,-119856000.0,-54825000.0,207806000.0,-119856000.0,-54825000.0,207806000.0,23374000.0,89918000.0,89918000.0,8449000.0,4170000.0,,,-7000.0,,-42611000.0,-62207000.0,-7451000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q2YTD,2012-01-30,2012-07-29,2013-09-12 15:29:32+00:00,-25749000.0,67792000.0,,-7818000.0,-62929000.0,4377000.0,40000000.0,,-63257000.0,-107434000.0,207298000.0,-63257000.0,-107434000.0,207298000.0,28789000.0,185394000.0,185394000.0,17041000.0,7082000.0,,,-5490000.0,,-81685000.0,-95593000.0,-13633000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q1TTM,2011-05-02,2012-04-29,,-124235000.0,130988000.0,,-21959000.0,-87717000.0,19788000.0,35763000.0,,-235436000.0,-298683000.0,499732000.0,-235436000.0,-298683000.0,499732000.0,-56346000.0,313506000.0,313506000.0,142955000.0,12065000.0,,,-10943000.0,,-174448000.0,-282712000.0,-9397000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q1,2012-01-30,2012-04-29,2013-06-13 15:55:17+00:00,-13535000.0,33459000.0,,1933000.0,-138035000.0,3738000.0,95000000.0,,56599000.0,-52609000.0,-508000.0,56599000.0,-52609000.0,-508000.0,5415000.0,95476000.0,95476000.0,8592000.0,2912000.0,,,-5483000.0,,-39074000.0,-33386000.0,-6182000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,FY,2013-02-04,2014-02-02,2016-03-25 12:50:24+00:00,-1878000000.0,313600000.0,49200000.0,-8400000.0,-83500000.0,51600000.0,2993400000.0,,1354800000.0,-2057300000.0,411900000.0,1354800000.0,-2057300000.0,411900000.0,-299000000.0,143400000.0,143400000.0,38400000.0,37600000.0,8600000.0,,-12300000.0,,-237100000.0,-1654000000.0,-61500000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q4,2013-11-04,2014-02-02,,-21700000.0,70500000.0,30900000.0,-5600000.0,406400000.0,24600000.0,,,-267000000.0,-53100000.0,376400000.0,-267000000.0,-53100000.0,376400000.0,50700000.0,-37600000.0,-37600000.0,-62900000.0,14900000.0,8600000.0,,,,-70900000.0,-305500000.0,-1000000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q3TTM,2012-10-29,2013-11-03,,-1903102000.0,280956000.0,18300000.0,10750000.0,-366454000.0,33179000.0,3563400000.0,,2059949000.0,-2124554000.0,319722000.0,2059949000.0,-2124554000.0,319722000.0,265867000.0,261708000.0,261708000.0,143512000.0,29273000.0,,,-14963000.0,,-239752000.0,-1490395000.0,-60545000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q3,2013-08-05,2013-11-03,,-14300000.0,61700000.0,,7400000.0,-296000000.0,2700000.0,,,-10700000.0,-74900000.0,-8200000.0,-10700000.0,-74900000.0,-8200000.0,-86400000.0,196600000.0,196600000.0,29500000.0,7600000.0,,,-3100000.0,,-60600000.0,-14500000.0,-3400000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q3YTD,2013-02-04,2013-11-03,2014-12-11 12:05:44+00:00,-1856300000.0,243100000.0,18300000.0,-2800000.0,-489900000.0,27000000.0,2993400000.0,,1621800000.0,-2004200000.0,35500000.0,1621800000.0,-2004200000.0,35500000.0,-349700000.0,181000000.0,181000000.0,101300000.0,22700000.0,0.0,,-12300000.0,,-166200000.0,-1348500000.0,-60500000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q2TTM,2012-07-30,2013-08-04,,-1913751000.0,254008000.0,18300000.0,10218000.0,-199371000.0,33223000.0,3653400000.0,,2080657000.0,-2129966000.0,406002000.0,2080657000.0,-2129966000.0,406002000.0,366911000.0,232806000.0,232806000.0,118559000.0,22918000.0,,,-14610000.0,,-234515000.0,-1556807000.0,-57467000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q2,2013-05-06,2013-08-04,,-12500000.0,97200000.0,18300000.0,-3100000.0,72300000.0,14200000.0,,,-220900000.0,-72400000.0,179000000.0,-220900000.0,-72400000.0,179000000.0,-117400000.0,-5300000.0,-5300000.0,14800000.0,300000.0,-18300000.0,,-3100000.0,,-59900000.0,-195300000.0,-37000000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q2YTD,2013-02-04,2013-08-04,2014-09-11 13:37:42+00:00,-1842000000.0,181400000.0,18300000.0,-10200000.0,-193900000.0,24300000.0,2993400000.0,,1632500000.0,-1929300000.0,43700000.0,1632500000.0,-1929300000.0,43700000.0,-263300000.0,-15600000.0,-15600000.0,71800000.0,15100000.0,0.0,,-9200000.0,,-105600000.0,-1334000000.0,-57100000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q1TTM,2012-04-30,2013-05-05,,-1913465000.0,191141000.0,,3567000.0,-196565000.0,19662000.0,3598400000.0,,2181701000.0,-2112391000.0,434808000.0,2181701000.0,-2112391000.0,434808000.0,507685000.0,328024000.0,328024000.0,112208000.0,26788000.0,18300000.0,,-11517000.0,,-217226000.0,-1423714000.0,-27918000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q1,2013-02-04,2013-05-05,2014-06-12 16:16:40+00:00,-1829500000.0,84200000.0,,-7100000.0,-266200000.0,10100000.0,2993400000.0,,1853400000.0,-1856900000.0,-135300000.0,1853400000.0,-1856900000.0,-135300000.0,-145900000.0,-10300000.0,-10300000.0,57000000.0,14800000.0,18300000.0,,-6100000.0,,-45700000.0,-1138700000.0,-20100000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,FY,2014-02-03,2015-02-01,2017-03-24 13:11:02+00:00,-91400000.0,244700000.0,,-30800000.0,-187000000.0,13000000.0,586900000.0,,-514500000.0,-357700000.0,789100000.0,-514500000.0,-357700000.0,789100000.0,-113900000.0,438900000.0,438900000.0,292500000.0,11000000.0,-10500000.0,,-12500000.0,,-255800000.0,-1101800000.0,-11100000.0,0.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q4,2014-11-03,2015-02-01,,-15000000.0,63300000.0,,-23800000.0,175900000.0,3500000.0,-31400000.0,,-209700000.0,-117500000.0,465200000.0,-209700000.0,-117500000.0,465200000.0,114200000.0,51500000.0,51500000.0,174500000.0,1700000.0,-20200000.0,,,,-82300000.0,-182900000.0,-600000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q3YTD,2014-02-03,2014-11-02,2015-12-08 15:02:02+00:00,-76400000.0,181400000.0,,-7000000.0,-362900000.0,9500000.0,618300000.0,,-304800000.0,-240200000.0,323900000.0,-304800000.0,-240200000.0,323900000.0,-228100000.0,387400000.0,387400000.0,118000000.0,9300000.0,9700000.0,,-12500000.0,,-173500000.0,-918900000.0,-10500000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q3TTM,2013-11-04,2014-11-02,,-98100000.0,251900000.0,30900000.0,-12600000.0,43500000.0,34100000.0,618300000.0,,-571800000.0,-293300000.0,700300000.0,-571800000.0,-293300000.0,700300000.0,-177400000.0,349800000.0,349800000.0,55100000.0,24200000.0,18300000.0,,-12500000.0,,-244400000.0,-1224400000.0,-11500000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q3,2014-08-04,2014-11-02,,-18800000.0,60300000.0,,-8600000.0,-142400000.0,2800000.0,-128700000.0,,-151500000.0,-89600000.0,153700000.0,-151500000.0,-89600000.0,153700000.0,-96000000.0,225700000.0,225700000.0,10100000.0,4700000.0,,,-3100000.0,,-70800000.0,-27000000.0,-200000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q2TTM,2013-08-05,2014-08-03,,-93600000.0,253300000.0,30900000.0,3400000.0,-110100000.0,34000000.0,747000000.0,,-431000000.0,-278600000.0,538400000.0,-431000000.0,-278600000.0,538400000.0,-167800000.0,320700000.0,320700000.0,74500000.0,27100000.0,18300000.0,,-12500000.0,,-234200000.0,-1211900000.0,-14700000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q2,2014-05-05,2014-08-03,,-12400000.0,60400000.0,,-3000000.0,20100000.0,2800000.0,20400000.0,,-206100000.0,-64400000.0,221600000.0,-206100000.0,-64400000.0,221600000.0,-51900000.0,126500000.0,126500000.0,14600000.0,1500000.0,,,-6300000.0,,-52000000.0,-222100000.0,-2400000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q2YTD,2014-02-03,2014-08-03,2015-09-03 11:55:54+00:00,-57600000.0,121100000.0,,1600000.0,-220500000.0,6700000.0,747000000.0,,-153300000.0,-150600000.0,170200000.0,-153300000.0,-150600000.0,170200000.0,-132100000.0,161700000.0,161700000.0,107900000.0,4600000.0,9700000.0,,-9400000.0,,-102700000.0,-891900000.0,-10300000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q1,2014-02-03,2014-05-04,2015-06-05 14:33:12+00:00,-45200000.0,60700000.0,,4600000.0,-240600000.0,3900000.0,726600000.0,,52800000.0,-86200000.0,-51400000.0,52800000.0,-86200000.0,-51400000.0,-80200000.0,35200000.0,35200000.0,93300000.0,3100000.0,9700000.0,,-3100000.0,,-50700000.0,-669800000.0,-7900000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q1TTM,2013-05-06,2014-05-04,,-93700000.0,290100000.0,49200000.0,3300000.0,-57900000.0,45400000.0,726600000.0,,-445800000.0,-286600000.0,495800000.0,-445800000.0,-286600000.0,495800000.0,-233300000.0,188900000.0,188900000.0,74700000.0,25900000.0,,,-9300000.0,,-242100000.0,-1185100000.0,-49300000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,FY,2015-02-02,2016-01-31,2018-03-30 12:55:26+00:00,-77900000.0,257400000.0,,-22600000.0,58700000.0,7400000.0,17400000.0,,-483900000.0,-321500000.0,905100000.0,-483900000.0,-321500000.0,905100000.0,77100000.0,572400000.0,572400000.0,16600000.0,-350000000.0,20200000.0,,-12500000.0,,-263800000.0,-7800000.0,-138400000.0,0.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q4,2015-11-02,2016-01-31,,-16300000.0,70400000.0,,-11600000.0,315000000.0,1700000.0,-1700000.0,,-207800000.0,-111100000.0,517000000.0,-207800000.0,-111100000.0,517000000.0,186500000.0,134200000.0,134200000.0,-2600000.0,-355000000.0,,,,,-94800000.0,198300000.0,-51100000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q3YTD,2015-02-02,2015-11-01,2016-12-06 14:58:35+00:00,-61600000.0,187000000.0,,-11000000.0,-256300000.0,5700000.0,19100000.0,,-276100000.0,-210400000.0,388100000.0,-276100000.0,-210400000.0,388100000.0,-109400000.0,438200000.0,438200000.0,19200000.0,5000000.0,20200000.0,,-12500000.0,,-169000000.0,-206100000.0,-87300000.0,0.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q3TTM,2014-11-03,2015-11-01,,-76600000.0,250300000.0,,-34800000.0,-80400000.0,9200000.0,-12300000.0,,-485800000.0,-327900000.0,853300000.0,-485800000.0,-327900000.0,853300000.0,4800000.0,489700000.0,489700000.0,193700000.0,6700000.0,,,-12500000.0,,-251300000.0,-389000000.0,-87900000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q3,2015-08-03,2015-11-01,,-15100000.0,63000000.0,,,-225600000.0,400000.0,19100000.0,,-78700000.0,-83200000.0,65100000.0,-78700000.0,-83200000.0,65100000.0,-96800000.0,221900000.0,221900000.0,5800000.0,1600000.0,,,-3100000.0,,-68100000.0,-36200000.0,-60500000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q2YTD,2015-02-02,2015-08-02,2016-09-01 11:08:00+00:00,-46500000.0,124000000.0,,-11000000.0,-30700000.0,5300000.0,0.0,,-197400000.0,-127200000.0,323000000.0,-197400000.0,-127200000.0,323000000.0,-12600000.0,216300000.0,216300000.0,13400000.0,3400000.0,20200000.0,,-9400000.0,,-100900000.0,-169900000.0,-26800000.0,0.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q2TTM,2014-08-04,2015-08-02,,-80300000.0,247600000.0,,-43400000.0,2800000.0,11600000.0,-160100000.0,,-558600000.0,-334300000.0,941900000.0,-558600000.0,-334300000.0,941900000.0,5600000.0,493500000.0,493500000.0,198000000.0,9800000.0,,,-12500000.0,,-254000000.0,-379800000.0,-27600000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q2,2015-05-04,2015-08-02,,-12200000.0,63000000.0,,-12700000.0,86400000.0,1900000.0,-2100000.0,,-137900000.0,-64600000.0,262600000.0,-137900000.0,-64600000.0,262600000.0,47400000.0,102200000.0,102200000.0,11000000.0,1400000.0,,,-3200000.0,,-52400000.0,-118200000.0,-17700000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q1,2015-02-02,2015-05-03,2016-06-06 15:27:58+00:00,-34300000.0,61000000.0,,1700000.0,-117100000.0,3400000.0,2100000.0,,-59500000.0,-62600000.0,60400000.0,-59500000.0,-62600000.0,60400000.0,-60000000.0,114100000.0,114100000.0,2400000.0,2000000.0,20200000.0,,-6200000.0,,-48500000.0,-51700000.0,-9100000.0,
