company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2010.0,Q1,2010-02-01,2010-05-02,2011-06-09 13:44:07+00:00,-0.53,-0.53,0.075,-0.53,-3219000.0,-27613000.0,-27613000.0,-27613000.0,,302011000.0,619044000.0,-52390000.0,,287200000.0,302011000.0,317033000.0,8382000.0,107000.0,287200000.0,29833000.0,-60665000.0,-30832000.0,619044000.0,52100000.0,52100000.0,52100000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q4,2011-10-31,2012-01-29,,0.54,0.54,-0.08,0.53,-30684000.0,39062000.0,39062000.0,39062000.0,,758626000.0,1532836000.0,,,734313000.0,758626000.0,774210000.0,32432000.0,913000.0,734313000.0,39897000.0,-31519000.0,8378000.0,1532836000.0,71400000.0,71400000.0,72900000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,FY,2011-01-31,2012-01-29,2014-04-03 11:03:08+00:00,3.86,3.86,0.0375,3.78,87388000.0,275697000.0,275697000.0,275697000.0,0.0,2834735000.0,5890624000.0,,,2549850000.0,2834735000.0,3055889000.0,145588000.0,2634000.0,2549850000.0,506039000.0,-142954000.0,363085000.0,5890624000.0,71400000.0,71400000.0,72900000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q3YTD,2011-01-31,2011-10-30,,3.32,3.32,0.11,3.25,118072000.0,236635000.0,236635000.0,236635000.0,,2076109000.0,4357788000.0,,,1815537000.0,2076109000.0,2281679000.0,113156000.0,1721000.0,1815537000.0,466142000.0,-111435000.0,354707000.0,4357788000.0,71500000.0,71500000.0,72900000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q3TTM,2010-11-01,2011-10-30,,4.32,4.33,0.04,4.27,118651000.0,289401000.0,289401000.0,289401000.0,,2738016000.0,5755905000.0,,,2460305000.0,2738016000.0,3017889000.0,151895000.0,2363000.0,2460305000.0,557584000.0,-149532000.0,408052000.0,5755905000.0,71500000.0,71500000.0,72900000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q3,2011-08-01,2011-10-30,2012-11-28 16:31:45+00:00,1.57,1.57,0.0375,1.54,53061000.0,112239000.0,112239000.0,112239000.0,,825192000.0,1654160000.0,,,632982000.0,825192000.0,828968000.0,31680000.0,994000.0,632982000.0,195986000.0,-30686000.0,165300000.0,1654160000.0,71500000.0,71500000.0,72900000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q2YTD,2011-01-31,2011-07-31,,1.75,1.75,0.08,1.71,65011000.0,124396000.0,124396000.0,124396000.0,,1250917000.0,2703628000.0,,,1182555000.0,1250917000.0,1452711000.0,81476000.0,727000.0,1182555000.0,270156000.0,-80749000.0,189407000.0,2703628000.0,71000000.0,71000000.0,72500000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q2TTM,2010-08-02,2011-07-31,,4.17,4.18,0.04,4.12,102808000.0,277010000.0,277010000.0,277010000.0,,2635776000.0,5618164000.0,,,2442499000.0,2635776000.0,2982388000.0,161949000.0,1878000.0,2442499000.0,539889000.0,-160071000.0,379818000.0,5618164000.0,71000000.0,71000000.0,72500000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q2,2011-05-02,2011-07-31,2012-09-06 16:21:54+00:00,0.94,0.94,0.0,0.92,35304000.0,66729000.0,66729000.0,66729000.0,,610312000.0,1334444000.0,,,590653000.0,610312000.0,724132000.0,31799000.0,353000.0,590653000.0,133479000.0,-31446000.0,102033000.0,1334444000.0,71000000.0,71000000.0,72500000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q1TTM,2010-05-03,2011-05-01,,2.16,2.17,0.04,2.13,54757000.0,139657000.0,139657000.0,139657000.0,,2553491000.0,5386988000.0,-88100000.0,,2376483000.0,2553491000.0,2833497000.0,176506000.0,2006000.0,2376483000.0,457014000.0,-262600000.0,194414000.0,5386988000.0,71200000.0,71200000.0,73000000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2011.0,Q1,2011-01-31,2011-05-01,2012-06-07 14:47:50+00:00,0.81,0.81,0.075,0.79,29707000.0,57667000.0,57667000.0,57667000.0,,640605000.0,1369184000.0,,,591902000.0,640605000.0,728579000.0,49677000.0,374000.0,591902000.0,136677000.0,-49303000.0,87374000.0,1369184000.0,71200000.0,71200000.0,73000000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q4,2012-10-29,2013-02-03,,1.1,1.1,-0.08,1.08,-2199000.0,80708000.0,80708000.0,80708000.0,,755575000.0,1636201000.0,,,771157000.0,755575000.0,880626000.0,31971000.0,1011000.0,771157000.0,109469000.0,-30960000.0,78509000.0,1636201000.0,70400000.0,70400000.0,70400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,FY,2012-01-30,2013-02-03,2015-04-01 15:22:15+00:00,5.98,5.98,0.0375,5.87,109300000.0,433800000.0,433800000.0,433800000.0,0.0,2793800000.0,6043000000.0,,,2594300000.0,2793800000.0,3249200000.0,118700000.0,6900000.0,2594300000.0,654900000.0,-111800000.0,543100000.0,6043000000.0,70400000.0,70400000.0,70400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q3YTD,2012-01-30,2012-10-28,,4.88,4.88,0.11,4.79,111499000.0,353092000.0,353092000.0,353092000.0,,2038225000.0,4406799000.0,,,1823143000.0,2038225000.0,2368574000.0,86729000.0,5889000.0,1823143000.0,545431000.0,-80840000.0,464591000.0,4406799000.0,70586000.0,70586000.0,70586000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q3TTM,2011-10-31,2012-10-28,,5.42,5.42,0.04,5.32,80815000.0,392154000.0,392154000.0,392154000.0,,2796851000.0,5939635000.0,,,2557456000.0,2796851000.0,3142784000.0,119161000.0,6802000.0,2557456000.0,585328000.0,-112359000.0,472969000.0,5939635000.0,70586000.0,70586000.0,70586000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q3,2012-07-30,2012-10-28,2013-12-12 15:39:53+00:00,2.31,2.31,0.0375,2.27,45156000.0,167698000.0,167698000.0,167698000.0,0.0,773686000.0,1642770000.0,,,631139000.0,773686000.0,869084000.0,28660000.0,3569000.0,631139000.0,237945000.0,-25091000.0,212854000.0,1642770000.0,70586000.0,70586000.0,70586000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q2YTD,2012-01-30,2012-07-29,,2.57,2.57,0.08,2.52,66343000.0,185394000.0,185394000.0,185394000.0,,1264539000.0,2764029000.0,,,1192004000.0,1264539000.0,1499490000.0,58069000.0,2320000.0,1192004000.0,307486000.0,-55749000.0,251737000.0,2764029000.0,70403000.0,70403000.0,70403000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q2TTM,2011-08-01,2012-07-29,,4.68,4.68,0.04,4.59,88720000.0,336695000.0,336695000.0,336695000.0,,2848357000.0,5951025000.0,,,2559299000.0,2848357000.0,3102668000.0,122181000.0,4227000.0,2559299000.0,543369000.0,-117954000.0,425415000.0,5951025000.0,70403000.0,70403000.0,70403000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q2,2012-04-30,2012-07-29,2013-09-12 15:29:32+00:00,1.24,1.24,0.0,1.22,34981000.0,89918000.0,89918000.0,89918000.0,0.0,593962000.0,1336623000.0,,,589333000.0,593962000.0,742661000.0,28552000.0,123000.0,589333000.0,153328000.0,-28429000.0,124899000.0,1336623000.0,70403000.0,70403000.0,70403000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q1TTM,2011-05-02,2012-04-29,,4.38,4.38,0.04,4.29,89043000.0,313506000.0,313506000.0,313506000.0,,2864707000.0,5948846000.0,,,2560619000.0,2864707000.0,3084139000.0,125428000.0,4457000.0,2560619000.0,523520000.0,-120971000.0,402549000.0,5948846000.0,68539000.0,68539000.0,73400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2012.0,Q1,2012-01-30,2012-04-29,2013-06-13 15:55:17+00:00,1.33,1.33,0.075,1.3,31362000.0,95476000.0,95476000.0,95476000.0,0.0,670577000.0,1427406000.0,,,602671000.0,670577000.0,756829000.0,29517000.0,2197000.0,602671000.0,154158000.0,-27320000.0,126838000.0,1427406000.0,68539000.0,68539000.0,73400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,FY,2013-02-04,2014-02-02,2016-03-25 12:50:24+00:00,1.77,1.77,0.0375,1.74,185300000.0,143400000.0,143400000.0,143500000.0,-100000.0,3967100000.0,8186400000.0,,,3673500000.0,3967100000.0,4219300000.0,232600000.0,15500000.0,3673500000.0,545800000.0,-217100000.0,328700000.0,8186400000.0,81200000.0,81200000.0,81200000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q4,2013-11-04,2014-02-02,,-0.44,-0.44,-0.11,-0.43,152200000.0,-37600000.0,-37600000.0,-37500000.0,-100000.0,982800000.0,2052300000.0,,,909500000.0,982800000.0,1069500000.0,46900000.0,1500000.0,909500000.0,160000000.0,-45400000.0,114600000.0,2052300000.0,81200000.0,81200000.0,81200000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q3YTD,2013-02-04,2013-11-03,,2.21,2.21,0.15,2.17,33100000.0,181000000.0,181000000.0,181000000.0,,2984300000.0,6134100000.0,,,2764000000.0,2984300000.0,3149800000.0,185700000.0,14000000.0,2764000000.0,385800000.0,-171700000.0,214100000.0,6134100000.0,81500000.0,81500000.0,81500000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q3TTM,2012-10-29,2013-11-03,,3.31,3.31,0.08,3.25,30901000.0,261708000.0,261708000.0,261708000.0,,3739875000.0,7770301000.0,,,3535157000.0,3739875000.0,4030426000.0,217671000.0,15011000.0,3535157000.0,495269000.0,-202660000.0,292609000.0,7770301000.0,81500000.0,81500000.0,81500000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q3,2013-08-05,2013-11-03,2014-12-11 12:05:44+00:00,2.41,2.41,0.0375,2.37,6700000.0,196600000.0,196600000.0,196700000.0,-100000.0,1087300000.0,2259100000.0,,,927400000.0,1087300000.0,1171800000.0,47900000.0,6800000.0,927400000.0,244400000.0,-41100000.0,203300000.0,2259100000.0,81500000.0,81500000.0,81500000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q2YTD,2013-02-04,2013-08-04,,-0.2,-0.2,0.11,-0.2,26400000.0,-15600000.0,-15600000.0,-15700000.0,100000.0,1897000000.0,3875000000.0,,,1836600000.0,1897000000.0,1978000000.0,137800000.0,7200000.0,1836600000.0,141400000.0,-130600000.0,10800000.0,3875000000.0,77100000.0,77100000.0,77100000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q2TTM,2012-07-30,2013-08-04,,3.21,3.21,0.08,3.15,69357000.0,232806000.0,232806000.0,232706000.0,100000.0,3426261000.0,7153971000.0,,,3238896000.0,3426261000.0,3727710000.0,198431000.0,11780000.0,3238896000.0,488814000.0,-186651000.0,302163000.0,7153971000.0,77100000.0,77100000.0,77100000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q2,2013-05-06,2013-08-04,2014-09-11 13:37:42+00:00,-0.07,-0.07,0.0375,-0.07,43600000.0,-5300000.0,-5300000.0,-5400000.0,100000.0,938700000.0,1964800000.0,,,941200000.0,938700000.0,1026100000.0,49500000.0,2900000.0,941200000.0,84900000.0,-46600000.0,38300000.0,1964800000.0,77100000.0,77100000.0,77100000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q1TTM,2012-04-30,2013-05-05,,4.52,4.52,0.04,4.44,60738000.0,328024000.0,328024000.0,328024000.0,,3081523000.0,6525794000.0,,,2887029000.0,3081523000.0,3444271000.0,177483000.0,9003000.0,2887029000.0,557242000.0,-168480000.0,388762000.0,6525794000.0,80000000.0,80000000.0,80000000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2013.0,Q1,2013-02-04,2013-05-05,2014-06-12 16:16:40+00:00,-0.13,-0.13,0.075,-0.13,-17200000.0,-10300000.0,-10300000.0,-10300000.0,0.0,958300000.0,1910200000.0,,,895400000.0,958300000.0,951900000.0,88300000.0,4300000.0,895400000.0,56500000.0,-84000000.0,-27500000.0,1910200000.0,80000000.0,80000000.0,80000000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,FY,2014-02-03,2015-02-01,2017-03-24 13:11:02+00:00,5.33,5.33,0.0375,5.27,-47500000.0,438900000.0,438900000.0,439000000.0,-100000.0,3914500000.0,8241200000.0,0.0,,3713600000.0,3914500000.0,4326700000.0,236600000.0,14900000.0,3713600000.0,613100000.0,-221700000.0,391400000.0,8241200000.0,82400000.0,82400000.0,82400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q4,2014-11-03,2015-02-01,,0.62,0.62,-0.11,0.62,-77300000.0,51500000.0,51500000.0,51500000.0,,997500000.0,2068800000.0,,,1065800000.0,997500000.0,1071300000.0,32800000.0,1500000.0,1065800000.0,5500000.0,-31300000.0,-25800000.0,2068800000.0,82400000.0,82400000.0,82400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q3,2014-08-04,2014-11-02,2015-12-08 15:02:02+00:00,2.74,2.74,0.0375,2.71,22100000.0,225700000.0,225700000.0,225700000.0,0.0,1065600000.0,2233100000.0,,,892900000.0,1065600000.0,1167500000.0,33600000.0,6800000.0,892900000.0,274600000.0,-26800000.0,247800000.0,2233100000.0,82400000.0,82400000.0,82400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q3YTD,2014-02-03,2014-11-02,,4.71,4.71,0.15,4.65,29800000.0,387400000.0,387400000.0,387500000.0,-100000.0,2917000000.0,6172400000.0,,,2647800000.0,2917000000.0,3255400000.0,203800000.0,13400000.0,2647800000.0,607600000.0,-190400000.0,417200000.0,6172400000.0,82400000.0,82400000.0,82400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q3TTM,2013-11-04,2014-11-02,,4.27,4.27,0.04,4.22,182000000.0,349800000.0,349800000.0,350000000.0,-200000.0,3899800000.0,8224700000.0,,,3557300000.0,3899800000.0,4324900000.0,250700000.0,14900000.0,3557300000.0,767600000.0,-235800000.0,531800000.0,8224700000.0,82400000.0,82400000.0,82400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q2YTD,2014-02-03,2014-08-03,,1.97,1.97,0.11,1.94,7700000.0,161700000.0,161700000.0,161800000.0,-100000.0,1851400000.0,3939300000.0,,,1754900000.0,1851400000.0,2087900000.0,170200000.0,6600000.0,1754900000.0,333000000.0,-163600000.0,169400000.0,3939300000.0,82300000.0,82300000.0,82300000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q2TTM,2013-08-05,2014-08-03,,3.94,3.94,0.04,3.88,166600000.0,320700000.0,320700000.0,321000000.0,-300000.0,3921500000.0,8250700000.0,,,3591800000.0,3921500000.0,4329200000.0,265000000.0,14900000.0,3591800000.0,737400000.0,-250100000.0,487300000.0,8250700000.0,82300000.0,82300000.0,82300000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q2,2014-05-05,2014-08-03,2015-09-03 11:55:54+00:00,1.54,1.54,0.075,1.52,-1000000.0,126500000.0,126500000.0,126500000.0,0.0,920900000.0,1975600000.0,,,895800000.0,920900000.0,1054700000.0,35000000.0,1600000.0,895800000.0,158900000.0,-33400000.0,125500000.0,1975600000.0,82300000.0,82300000.0,82300000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q1TTM,2013-05-06,2014-05-04,,2.33,2.33,,2.29,211200000.0,188900000.0,188900000.0,189100000.0,-200000.0,3939300000.0,8239900000.0,,,3637200000.0,3939300000.0,4300600000.0,279500000.0,16200000.0,3637200000.0,663400000.0,-263300000.0,400100000.0,8239900000.0,82200000.0,82200000.0,82200000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2014.0,Q1,2014-02-03,2014-05-04,2015-06-05 14:33:12+00:00,0.43,0.43,0.0375,0.42,8700000.0,35200000.0,35200000.0,35300000.0,-100000.0,930500000.0,1963700000.0,,,859100000.0,930500000.0,1033200000.0,135200000.0,5000000.0,859100000.0,174100000.0,-130200000.0,43900000.0,1963700000.0,82200000.0,82200000.0,82200000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,FY,2015-02-02,2016-01-31,2018-03-30 12:55:26+00:00,6.95,6.95,0.0375,6.89,75100000.0,572400000.0,572400000.0,572400000.0,0.0,3858700000.0,8020300000.0,0.0,,3417700000.0,3858700000.0,4161600000.0,117000000.0,20600000.0,3417700000.0,743900000.0,-96400000.0,647500000.0,8020300000.0,82400000.0,82400000.0,82400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q4,2015-11-02,2016-01-31,,1.64,1.64,-0.11,1.63,14000000.0,134200000.0,134200000.0,134200000.0,,1039600000.0,2112500000.0,,8900000.0,898500000.0,1039600000.0,1072900000.0,28500000.0,11200000.0,907400000.0,165500000.0,-17300000.0,148200000.0,2112500000.0,82400000.0,82400000.0,82400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q3,2015-08-03,2015-11-01,2016-12-06 14:58:35+00:00,2.69,2.69,0.0375,2.67,4300000.0,221900000.0,221900000.0,221900000.0,0.0,1063500000.0,2164500000.0,0.0,-6400000.0,853800000.0,1063500000.0,1101000000.0,28400000.0,1000000.0,847400000.0,253600000.0,-27400000.0,226200000.0,2164500000.0,82400000.0,82400000.0,82400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q3YTD,2015-02-02,2015-11-01,,5.31,5.31,0.15,5.26,61100000.0,438200000.0,438200000.0,438200000.0,,2819100000.0,5907800000.0,,-8900000.0,2519200000.0,2819100000.0,3088700000.0,88500000.0,9400000.0,2510300000.0,578400000.0,-79100000.0,499300000.0,5907800000.0,82400000.0,82400000.0,82400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q3TTM,2014-11-03,2015-11-01,,5.93,5.93,0.04,5.88,-16200000.0,489700000.0,489700000.0,489700000.0,,3816600000.0,7976600000.0,,-8900000.0,3585000000.0,3816600000.0,4160000000.0,121300000.0,10900000.0,3576100000.0,583900000.0,-110400000.0,473500000.0,7976600000.0,82400000.0,82400000.0,82400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q2,2015-05-04,2015-08-02,2016-09-01 11:08:00+00:00,1.24,1.24,0.0375,1.22,23900000.0,102200000.0,102200000.0,102200000.0,0.0,861900000.0,1864000000.0,,-2500000.0,850500000.0,861900000.0,1002100000.0,29200000.0,1200000.0,848000000.0,154100000.0,-28000000.0,126100000.0,1864000000.0,82700000.0,82700000.0,82700000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q2YTD,2015-02-02,2015-08-02,,2.62,2.62,0.11,2.59,56800000.0,216300000.0,216300000.0,216300000.0,,1755600000.0,3743300000.0,,-2500000.0,1665400000.0,1755600000.0,1987700000.0,60100000.0,8400000.0,1662900000.0,324800000.0,-51700000.0,273100000.0,3743300000.0,82700000.0,82700000.0,82700000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q2TTM,2014-08-04,2015-08-02,,5.98,5.98,0.04,5.92,1600000.0,493500000.0,493500000.0,493500000.0,,3818700000.0,8045200000.0,,-2500000.0,3624100000.0,3818700000.0,4226500000.0,126500000.0,16700000.0,3621600000.0,604900000.0,-109800000.0,495100000.0,8045200000.0,82700000.0,82700000.0,82700000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q1,2015-02-02,2015-05-03,2016-06-06 15:27:58+00:00,1.38,1.38,0.075,1.37,32900000.0,114100000.0,114100000.0,114100000.0,,893700000.0,1879300000.0,,,814900000.0,893700000.0,985600000.0,30900000.0,7200000.0,814900000.0,170700000.0,-23700000.0,147000000.0,1879300000.0,82600000.0,82600000.0,82600000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q1TTM,2014-05-05,2015-05-03,,6.28,6.28,0.07,6.22,-23300000.0,517800000.0,517800000.0,517800000.0,,3877700000.0,8156800000.0,,,3669400000.0,3877700000.0,4279100000.0,132300000.0,17100000.0,3669400000.0,609700000.0,-115200000.0,494500000.0,8156800000.0,82600000.0,82600000.0,82600000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2016.0,FY,2016-02-01,2017-01-29,2019-03-29 11:02:48+00:00,6.84,6.84,0.15,6.79,125500000.0,548700000.0,548700000.0,549000000.0,-300000.0,3832800000.0,8203100000.0,71300000.0,-41200000.0,3677900000.0,3832800000.0,4370300000.0,136700000.0,6000000.0,3636700000.0,733600000.0,-59400000.0,674200000.0,8203100000.0,80200000.0,80200000.0,80200000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2016.0,Q4,2016-10-31,2017-01-29,,1.29,1.29,,1.29,24500000.0,100500000.0,100500000.0,100700000.0,-200000.0,969700000.0,2107700000.0,71300000.0,19900000.0,1020000000.0,969700000.0,1138000000.0,46400000.0,2000000.0,1039900000.0,98100000.0,26900000.0,125000000.0,2107700000.0,80200000.0,80200000.0,80200000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2016.0,Q3,2016-08-01,2016-10-30,2017-12-05 13:19:28+00:00,1.58,1.58,0.0375,1.56,42600000.0,126100000.0,126100000.0,126200000.0,-100000.0,1052700000.0,2244300000.0,,75700000.0,918000000.0,1052700000.0,1191600000.0,31200000.0,2000000.0,993700000.0,197900000.0,-29200000.0,168700000.0,2244300000.0,80000000.0,80000000.0,80000000.0
