company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherrevenue,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2007.0,FY,2007-01-01,2007-12-31,2010-03-01 13:04:44+00:00,298000000.0,2.76,2.76,,2.74,715000000.0,3078000000.0,3078000000.0,3078000000.0,2548000000.0,14311000000.0,309000000.0,460000000.0,3856000000.0,4089000000.0,2548000000.0,12223000000.0,496000000.0,8243000000.0,3980000000.0,-187000000.0,3793000000.0,14771000000.0,1115200000.0,1117000000.0,1123000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2008.0,FY,2008-01-01,2008-12-31,2011-02-25 16:38:48+00:00,294000000.0,3.79,3.79,,3.77,963000000.0,4052000000.0,4052000000.0,4052000000.0,2296000000.0,14687000000.0,352000000.0,316000000.0,3030000000.0,4169000000.0,2296000000.0,12707000000.0,551000000.0,7493000000.0,5214000000.0,-199000000.0,5015000000.0,15003000000.0,1069100000.0,1070000000.0,1075000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2008.0,Q3,2008-07-01,2008-09-30,2009-11-06 17:10:11+00:00,74000000.0,1.06,1.06,,1.05,291000000.0,1121000000.0,1121000000.0,1121000000.0,677000000.0,3784000000.0,62000000.0,91000000.0,729000000.0,912000000.0,677000000.0,3198000000.0,133000000.0,1715000000.0,1483000000.0,-71000000.0,1412000000.0,3875000000.0,1057500000.0,1058000000.0,1064000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2008.0,Q2,2008-04-01,2008-06-30,2009-08-07 19:09:42+00:00,73000000.0,0.84,0.84,,0.84,224000000.0,906000000.0,906000000.0,906000000.0,515000000.0,3692000000.0,88000000.0,72000000.0,809000000.0,1188000000.0,515000000.0,3249000000.0,137000000.0,2070000000.0,1179000000.0,-49000000.0,1130000000.0,3764000000.0,1078600000.0,1078000000.0,1081000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2009.0,Q4,2009-10-01,2009-12-31,,73000000.0,1.92,0.93,,0.92,144000000.0,931000000.0,931000000.0,931000000.0,538000000.0,3743000000.0,94000000.0,66000000.0,891000000.0,1184000000.0,538000000.0,3271000000.0,142000000.0,2148000000.0,1123000000.0,-48000000.0,1075000000.0,3809000000.0,1016600000.0,1016000000.0,1021000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2009.0,FY,2009-01-01,2009-12-31,2012-02-29 06:02:52+00:00,294000000.0,4.53,4.53,,4.51,599000000.0,4605000000.0,4605000000.0,4605000000.0,2091000000.0,14351000000.0,276000000.0,291000000.0,2864000000.0,3887000000.0,2091000000.0,12551000000.0,578000000.0,7045000000.0,5506000000.0,-302000000.0,5204000000.0,14642000000.0,1016600000.0,1016000000.0,1021000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2009.0,Q3YTD,2009-01-01,2009-09-30,,221000000.0,2.61,3.6,,3.59,455000000.0,3674000000.0,3674000000.0,3674000000.0,1553000000.0,10608000000.0,182000000.0,225000000.0,1973000000.0,2703000000.0,1553000000.0,9280000000.0,436000000.0,4897000000.0,4383000000.0,-254000000.0,4129000000.0,10833000000.0,1019100000.0,1016000000.0,1022000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2009.0,Q3,2009-07-01,2009-09-30,2010-11-08 15:23:00+00:00,74000000.0,1.36,1.36,,1.36,154000000.0,1386000000.0,1386000000.0,1386000000.0,545000000.0,3736000000.0,74000000.0,76000000.0,647000000.0,941000000.0,545000000.0,3267000000.0,139000000.0,1662000000.0,1605000000.0,-65000000.0,1540000000.0,3812000000.0,1019100000.0,1016000000.0,1022000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2009.0,Q2YTD,2009-01-01,2009-06-30,,147000000.0,1.25,2.24,,2.23,301000000.0,2288000000.0,2288000000.0,2288000000.0,1008000000.0,6872000000.0,108000000.0,149000000.0,1326000000.0,1762000000.0,1008000000.0,6013000000.0,297000000.0,3235000000.0,2778000000.0,-189000000.0,2589000000.0,7021000000.0,1015200000.0,1013000000.0,1017000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2009.0,Q2,2009-04-01,2009-06-30,2010-08-09 13:57:15+00:00,73000000.0,1.25,1.25,,1.25,88000000.0,1269000000.0,1269000000.0,1269000000.0,531000000.0,3634000000.0,50000000.0,79000000.0,693000000.0,959000000.0,531000000.0,3182000000.0,150000000.0,1725000000.0,1457000000.0,-100000000.0,1357000000.0,3713000000.0,1015200000.0,1013000000.0,1017000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 16:31:22+00:00,74000000.0,,0.99,,0.98,213000000.0,1019000000.0,1019000000.0,1019000000.0,477000000.0,3238000000.0,58000000.0,70000000.0,633000000.0,803000000.0,477000000.0,2831000000.0,147000000.0,1510000000.0,1321000000.0,-89000000.0,1232000000.0,3308000000.0,,1032000000.0,1037000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2010.0,Q4,2010-10-01,2010-12-31,,73000000.0,1.09,1.09,,1.08,-23000000.0,1022000000.0,1022000000.0,1022000000.0,572000000.0,3760000000.0,93000000.0,81000000.0,854000000.0,1274000000.0,572000000.0,3269000000.0,162000000.0,2201000000.0,1068000000.0,-69000000.0,999000000.0,3841000000.0,960000000.0,960000000.0,965000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 16:18:11+00:00,294000000.0,4.82,4.82,,4.79,690000000.0,4627000000.0,4627000000.0,4627000000.0,2220000000.0,14660000000.0,376000000.0,393000000.0,2894000000.0,4100000000.0,2220000000.0,12833000000.0,604000000.0,7288000000.0,5545000000.0,-228000000.0,5317000000.0,15053000000.0,960000000.0,960000000.0,965000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2010.0,Q3YTD,2010-01-01,2010-09-30,,221000000.0,3.73,3.73,,3.71,713000000.0,3605000000.0,3605000000.0,3605000000.0,1648000000.0,10900000000.0,283000000.0,312000000.0,2040000000.0,2826000000.0,1648000000.0,9564000000.0,442000000.0,5087000000.0,4477000000.0,-159000000.0,4318000000.0,11212000000.0,958100000.0,958000000.0,962000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2010.0,Q3TTM,2009-10-01,2010-09-30,,294000000.0,5.65,4.66,,4.63,857000000.0,4536000000.0,4536000000.0,4536000000.0,2186000000.0,14643000000.0,377000000.0,378000000.0,2931000000.0,4010000000.0,2186000000.0,12835000000.0,584000000.0,7235000000.0,5600000000.0,-207000000.0,5393000000.0,15021000000.0,958100000.0,958000000.0,962000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2010.0,Q3,2010-07-01,2010-09-30,2011-11-04 06:10:39+00:00,74000000.0,1.29,1.29,0.0,1.28,198000000.0,1236000000.0,1236000000.0,1236000000.0,587000000.0,3759000000.0,105000000.0,57000000.0,719000000.0,957000000.0,587000000.0,3229000000.0,150000000.0,1750000000.0,1479000000.0,-45000000.0,1434000000.0,3816000000.0,958100000.0,958000000.0,962000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2010.0,Q2YTD,2010-01-01,2010-06-30,,147000000.0,2.44,2.44,,2.43,515000000.0,2369000000.0,2369000000.0,2369000000.0,1061000000.0,7141000000.0,178000000.0,255000000.0,1321000000.0,1869000000.0,1061000000.0,6335000000.0,292000000.0,3337000000.0,2998000000.0,-114000000.0,2884000000.0,7396000000.0,961600000.0,959000000.0,964000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2010.0,Q2TTM,2009-07-01,2010-06-30,,294000000.0,5.72,4.73,,4.71,813000000.0,4686000000.0,4686000000.0,4686000000.0,2144000000.0,14620000000.0,346000000.0,397000000.0,2859000000.0,3994000000.0,2144000000.0,12873000000.0,573000000.0,7147000000.0,5726000000.0,-227000000.0,5499000000.0,15017000000.0,961600000.0,959000000.0,964000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2010.0,Q2,2010-04-01,2010-06-30,2011-08-08 14:54:26+00:00,73000000.0,1.25,1.25,,1.25,262000000.0,1202000000.0,1202000000.0,1202000000.0,553000000.0,3613000000.0,94000000.0,191000000.0,675000000.0,986000000.0,553000000.0,3251000000.0,147000000.0,1734000000.0,1517000000.0,-53000000.0,1464000000.0,3804000000.0,961600000.0,959000000.0,964000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2010.0,Q1TTM,2009-04-01,2010-03-31,,294000000.0,5.72,4.73,,4.71,639000000.0,4753000000.0,4753000000.0,4753000000.0,2122000000.0,14641000000.0,302000000.0,285000000.0,2877000000.0,3967000000.0,2122000000.0,12804000000.0,576000000.0,7138000000.0,5666000000.0,-274000000.0,5392000000.0,14926000000.0,980700000.0,982000000.0,988000000.0
