company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q2,,2011-06-30,2011-08-02 11:01:08+00:00,309800000.0,344900000.0,3687000000.0,,931500000.0,10600000.0,,3947600000.0,,,,,441900000.0,13508300000.0,4334600000.0,376700000.0,339100000.0,9821300000.0,781300000.0,1339800000.0,233500000.0,225400000.0,260900000.0,,1264500000.0,333900000.0,,206400000.0,,45500000.0,,573000000.0,13076300000.0,3947600000.0,1171900000.0,1143700000.0,3978000000.0,3978000000.0,9098300000.0,13076300000.0,2083100000.0,7954600000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2011.0,Q1,,2011-03-31,2011-05-05 14:18:11+00:00,269100000.0,425200000.0,3639100000.0,,924500000.0,236000000.0,,3904700000.0,,,,,441900000.0,13278100000.0,4339100000.0,374800000.0,284400000.0,9639000000.0,795000000.0,1267900000.0,227400000.0,278600000.0,309900000.0,,1273100000.0,359300000.0,,190100000.0,,45500000.0,,761300000.0,13188600000.0,3904700000.0,1459800000.0,1340300000.0,3935100000.0,3935100000.0,9253500000.0,13188600000.0,2089800000.0,7913200000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,FY,,2012-12-31,2014-02-27 12:33:38+00:00,368400000.0,285300000.0,4036000000.0,,868400000.0,35600000.0,0.0,4135100000.0,105300000.0,,100900000.0,,441900000.0,14608200000.0,4453800000.0,413800000.0,360700000.0,10572200000.0,709700000.0,2117000000.0,244000000.0,340200000.0,165400000.0,,1584500000.0,285200000.0,,145500000.0,,,,806700000.0,14285000000.0,4135100000.0,1272600000.0,1441400000.0,4165500000.0,4165500000.0,10119500000.0,14285000000.0,2440200000.0,8678100000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q3,,2012-09-30,2012-11-02 09:26:58+00:00,277700000.0,298600000.0,3972400000.0,,872900000.0,13000000.0,,4147200000.0,48400000.0,,101500000.0,,441900000.0,14411200000.0,4240600000.0,408900000.0,342100000.0,10438800000.0,714100000.0,1994200000.0,149600000.0,178500000.0,173500000.0,,1460300000.0,298700000.0,,194700000.0,,9500000.0,,834300000.0,13834700000.0,4147200000.0,1084800000.0,1387000000.0,4177600000.0,4177600000.0,9657100000.0,13834700000.0,2311100000.0,8270100000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q2,,2012-06-30,2012-08-02 11:42:33+00:00,267500000.0,297300000.0,3915700000.0,,906200000.0,13100000.0,,4081100000.0,,,89200000.0,,441900000.0,14256400000.0,4297500000.0,399700000.0,335000000.0,10340700000.0,727500000.0,1862500000.0,251600000.0,201500000.0,177400000.0,,1468400000.0,302400000.0,,372100000.0,,17900000.0,,894300000.0,13887600000.0,4081100000.0,1236900000.0,1428400000.0,4111500000.0,4111500000.0,9776100000.0,13887600000.0,2310000000.0,8347700000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2012.0,Q1,,2012-03-31,2012-05-03 12:34:28+00:00,239300000.0,386900000.0,3855500000.0,,911600000.0,18100000.0,,4051500000.0,,,78900000.0,,441900000.0,14090500000.0,4602800000.0,393400000.0,311600000.0,10235000000.0,740900000.0,1791200000.0,221000000.0,190300000.0,262600000.0,,1471200000.0,300000000.0,,348200000.0,,24700000.0,,591100000.0,13821300000.0,4051500000.0,1279800000.0,1171900000.0,4081900000.0,4081900000.0,9739400000.0,13821300000.0,2306500000.0,8567500000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,FY,,2013-12-31,2015-02-27 09:45:12+00:00,342600000.0,406000000.0,4257100000.0,,879100000.0,26000000.0,0.0,4233000000.0,310000000.0,,96900000.0,,441900000.0,15115900000.0,4363200000.0,438800000.0,329400000.0,10954400000.0,664200000.0,2634000000.0,173200000.0,334000000.0,177300000.0,,1431000000.0,295900000.0,,145700000.0,,,,879600000.0,14769400000.0,4233000000.0,1551100000.0,1496400000.0,4263400000.0,4263400000.0,10506000000.0,14769400000.0,2311700000.0,9009600000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q3,,2013-09-30,2013-11-01 10:38:29+00:00,296900000.0,299000000.0,4202000000.0,,830700000.0,18500000.0,,4198100000.0,230800000.0,,90800000.0,,441900000.0,15007200000.0,4370900000.0,433200000.0,367600000.0,10805200000.0,676800000.0,2470300000.0,214500000.0,161000000.0,170700000.0,,1454300000.0,289900000.0,,161300000.0,,,,732800000.0,14372800000.0,4198100000.0,1238200000.0,1291200000.0,4228500000.0,4228500000.0,10144300000.0,14372800000.0,2329400000.0,8853100000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q2,,2013-06-30,2013-08-01 08:55:04+00:00,276400000.0,327300000.0,4140300000.0,,854100000.0,21000000.0,,4195400000.0,,,75500000.0,,441900000.0,14844800000.0,4383200000.0,428800000.0,317900000.0,10704500000.0,689600000.0,2369700000.0,225200000.0,174400000.0,178300000.0,,1470700000.0,288700000.0,,430500000.0,,,,750500000.0,14317000000.0,4195400000.0,1271100000.0,1280700000.0,4225800000.0,4225800000.0,10091200000.0,14317000000.0,2341400000.0,8810500000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2013.0,Q1,,2013-03-31,2013-05-02 12:23:20+00:00,257100000.0,389000000.0,4098400000.0,,853700000.0,24700000.0,,4203600000.0,,,71700000.0,,441900000.0,14714500000.0,4441000000.0,419800000.0,266800000.0,10616100000.0,702600000.0,2275600000.0,233900000.0,246300000.0,219100000.0,,1503700000.0,276400000.0,,387000000.0,,0.0,,730200000.0,14295300000.0,4203600000.0,1313800000.0,1278100000.0,4234000000.0,4234000000.0,10061300000.0,14295300000.0,2365400000.0,8783200000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,FY,,2014-12-31,2015-11-06 14:33:24+00:00,363300000.0,643400000.0,4485100000.0,300000.0,863200000.0,61900000.0,,302400000.0,242700000.0,,95100000.0,,441900000.0,15700800000.0,4186400000.0,456900000.0,400600000.0,11299700000.0,614100000.0,2906700000.0,203800000.0,0.0,168600000.0,,1471500000.0,270400000.0,,186800000.0,,,4117000000.0,1041700000.0,15163400000.0,4419700000.0,1535400000.0,1668700000.0,4450100000.0,4450100000.0,10713300000.0,15163400000.0,2370300000.0,9044600000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q3,,2014-09-30,2014-10-31 10:33:36+00:00,315000000.0,339000000.0,4449200000.0,,839000000.0,88700000.0,,4398300000.0,165500000.0,,71400000.0,,441900000.0,15584100000.0,4569600000.0,455900000.0,379300000.0,11134900000.0,627200000.0,2752700000.0,168900000.0,159100000.0,155700000.0,,1417700000.0,273200000.0,,142900000.0,,,,523500000.0,14724900000.0,4398300000.0,1274500000.0,1065600000.0,4428700000.0,4428700000.0,10296200000.0,14724900000.0,2315500000.0,9230600000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q2,,2014-06-30,2014-08-01 11:34:52+00:00,288500000.0,404900000.0,4384400000.0,,854900000.0,33400000.0,,4367100000.0,199300000.0,,70400000.0,,441900000.0,15408400000.0,4587500000.0,452100000.0,304300000.0,11024000000.0,639700000.0,2714600000.0,169300000.0,174800000.0,166700000.0,,1416300000.0,275500000.0,,168800000.0,,,,455200000.0,14619800000.0,4367100000.0,1285500000.0,980800000.0,4397500000.0,4397500000.0,10222300000.0,14619800000.0,2310300000.0,9241500000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q1,,2014-03-31,2014-05-02 12:53:14+00:00,435000000.0,605800000.0,4323800000.0,,874400000.0,27600000.0,,4322000000.0,261400000.0,,73300000.0,,441900000.0,15265500000.0,4348800000.0,445400000.0,234900000.0,10941700000.0,651900000.0,2699000000.0,169500000.0,289200000.0,150300000.0,,1426800000.0,280200000.0,,126100000.0,,,,766000000.0,14800800000.0,4322000000.0,1545000000.0,1424600000.0,4352400000.0,4352400000.0,10448400000.0,14800800000.0,2314100000.0,9023800000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2015.0,FY,,2015-12-31,2017-02-28 13:22:19+00:00,815400000.0,1028600000.0,,4600000.0,2020400000.0,49800000.0,0.0,4350400000.0,,,169700000.0,,3023500000.0,,9124100000.0,1380900000.0,687000000.0,19189700000.0,579400000.0,4622300000.0,543100000.0,155600000.0,471200000.0,,3554300000.0,1071700000.0,,285800000.0,,,4299800000.0,1252700000.0,29355200000.0,8654800000.0,2206800000.0,2709000000.0,8685200000.0,8685200000.0,20670000000.0,29355200000.0,7958700000.0,17961000000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2015.0,Q3,,2015-09-30,2015-11-06 14:33:24+00:00,777600000.0,844700000.0,7930600000.0,11200000.0,1923800000.0,22200000.0,,4353800000.0,250800000.0,,154900000.0,,3389100000.0,26677900000.0,8727000000.0,1096400000.0,719800000.0,18823100000.0,588100000.0,4690400000.0,427700000.0,140200000.0,466800000.0,,3317000000.0,1034400000.0,,204200000.0,,,4264900000.0,1267500000.0,28769600000.0,8629900000.0,2181900000.0,2666800000.0,8711400000.0,8711400000.0,20058200000.0,28769600000.0,7802500000.0,17391400000.0,81500000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2015.0,Q2,,2015-06-30,2015-08-05 14:57:48+00:00,777100000.0,667500000.0,7857400000.0,,1313000000.0,214400000.0,,8456700000.0,236400000.0,,135700000.0,,3386500000.0,26347500000.0,8547600000.0,1169700000.0,562500000.0,18568700000.0,596200000.0,4624300000.0,428000000.0,289100000.0,592800000.0,,3252100000.0,1626900000.0,,306900000.0,,,,1434700000.0,28614500000.0,8456700000.0,2276800000.0,2940300000.0,8538200000.0,8538200000.0,20076300000.0,28614500000.0,7808300000.0,17136000000.0,81500000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2015.0,Q1,,2015-03-31,2015-05-07 12:45:57+00:00,291900000.0,437300000.0,4560800000.0,,820300000.0,65200000.0,,4510600000.0,170300000.0,,58800000.0,,441900000.0,15836100000.0,4169200000.0,464100000.0,289700000.0,11356700000.0,604700000.0,2942400000.0,203500000.0,221600000.0,219800000.0,,1587200000.0,294200000.0,,142300000.0,,,,989800000.0,15135600000.0,4510600000.0,1326400000.0,1560300000.0,4541000000.0,4541000000.0,10594600000.0,15135600000.0,2493200000.0,9034300000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2016.0,FY,,2016-12-31,2018-02-28 12:23:35+00:00,861500000.0,1241700000.0,,2900000.0,2197400000.0,37500000.0,0.0,4313000000.0,,,163800000.0,,3046200000.0,,9158200000.0,1443900000.0,587600000.0,19915500000.0,566200000.0,5146600000.0,498600000.0,97500000.0,388900000.0,,3548900000.0,1164400000.0,,204400000.0,,,4613900000.0,1017400000.0,30123200000.0,8929800000.0,2168700000.0,2431600000.0,8960200000.0,8960200000.0,21163000000.0,30123200000.0,8039000000.0,18731400000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2016.0,Q3,,2016-09-30,2016-11-04 11:11:05+00:00,663500000.0,871500000.0,8141500000.0,3700000.0,2059400000.0,25000000.0,0.0,4312000000.0,,,127800000.0,115200000.0,3046200000.0,27721500000.0,9088100000.0,1544500000.0,654300000.0,19644400000.0,569500000.0,5067000000.0,545100000.0,49500000.0,240200000.0,,3422900000.0,1167000000.0,,217400000.0,,,4575800000.0,878800000.0,29443500000.0,8891500000.0,1817700000.0,2025500000.0,8921900000.0,8921900000.0,20521600000.0,29443500000.0,8013600000.0,18496100000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2016.0,Q2,,2016-06-30,2016-08-05 10:24:39+00:00,620500000.0,914900000.0,8049100000.0,4400000.0,2087600000.0,32100000.0,0.0,4314100000.0,,,134500000.0,,3046200000.0,27414400000.0,8902100000.0,1513000000.0,494500000.0,19432500000.0,572300000.0,4938300000.0,541900000.0,89100000.0,358500000.0,,3451300000.0,1132100000.0,,235300000.0,,,4515000000.0,1023600000.0,29175300000.0,8833500000.0,1765900000.0,2137100000.0,8863900000.0,8863900000.0,20311400000.0,29175300000.0,8010500000.0,18174300000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2016.0,Q1,,2016-03-31,2016-05-06 09:47:21+00:00,584400000.0,1088100000.0,8005900000.0,4300000.0,2029400000.0,34700000.0,0.0,4324300000.0,,,102700000.0,,2999100000.0,27229900000.0,8955800000.0,1510000000.0,470700000.0,19294000000.0,576100000.0,4856500000.0,541100000.0,59500000.0,375300000.0,118600000.0,3440100000.0,1067200000.0,,243400000.0,,,4489700000.0,1048800000.0,29104600000.0,8818300000.0,1896400000.0,2229800000.0,8848700000.0,8848700000.0,20255900000.0,29104600000.0,7949200000.0,18026100000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2017.0,FY,,2017-12-31,2019-02-26 14:41:13+00:00,859900000.0,1350700000.0,,2900000.0,4336000000.0,38900000.0,,4281700000.0,,,169100000.0,,3053500000.0,,8746600000.0,1553400000.0,539000000.0,21347000000.0,543300000.0,2999800000.0,397400000.0,74900000.0,553600000.0,,3423100000.0,1206300000.0,,210000000.0,0.0,,5176800000.0,2286700000.0,31590500000.0,9461400000.0,2213500000.0,3869300000.0,9491800000.0,9491800000.0,22098700000.0,31590500000.0,8030000000.0,18229400000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2017.0,Q3,,2017-09-30,2017-11-03 11:03:10+00:00,743900000.0,948000000.0,,2400000.0,2152600000.0,18100000.0,0.0,4284600000.0,,,136800000.0,,3053500000.0,,8785800000.0,1560800000.0,672200000.0,20882900000.0,549200000.0,5616000000.0,463200000.0,43000000.0,442600000.0,,3692500000.0,1194400000.0,,142000000.0,,,4908300000.0,1702800000.0,31013000000.0,9195300000.0,1823300000.0,3026100000.0,9225700000.0,9225700000.0,21787300000.0,31013000000.0,8306800000.0,18761200000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2017.0,Q2,,2017-06-30,2017-08-04 10:10:36+00:00,724100000.0,1004300000.0,,2500000.0,2196600000.0,36500000.0,0.0,4293300000.0,,,140000000.0,,3053500000.0,,8799700000.0,1544000000.0,510000000.0,20524300000.0,554600000.0,5416100000.0,451000000.0,47300000.0,440000000.0,,3658100000.0,1171100000.0,,181600000.0,,,4857000000.0,1483200000.0,30559600000.0,9152800000.0,1779700000.0,2787300000.0,9183200000.0,9183200000.0,21376400000.0,30559600000.0,8255600000.0,18589100000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2017.0,Q1,,2017-03-31,2017-05-05 10:07:14+00:00,582300000.0,1191400000.0,,2700000.0,2194100000.0,45700000.0,0.0,4300900000.0,,,107500000.0,115100000.0,3046200000.0,,9143600000.0,1513300000.0,417100000.0,19990200000.0,561000000.0,5287400000.0,458900000.0,39300000.0,421300000.0,,3611600000.0,1161000000.0,,161800000.0,,,4822000000.0,828400000.0,30016600000.0,9125600000.0,1855300000.0,2054600000.0,9156000000.0,9156000000.0,20860600000.0,30016600000.0,8171100000.0,18806000000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2018.0,FY,,2018-12-31,2020-02-27 11:33:53+00:00,876400000.0,1280900000.0,,-2600000.0,4868000000.0,84500000.0,0.0,4253300000.0,,,185400000.0,,3052800000.0,,9994000000.0,1665300000.0,548200000.0,22000900000.0,520400000.0,3388100000.0,422800000.0,77200000.0,464800000.0,,4509200000.0,1108100000.0,,256800000.0,23400000.0,,5538200000.0,1805100000.0,33475800000.0,9788900000.0,2247600000.0,3331700000.0,9819300000.0,9819300000.0,23633100000.0,33475800000.0,9227300000.0,20301400000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2018.0,Q3,,2018-09-30,2018-11-02 12:03:13+00:00,690400000.0,1017300000.0,,2400000.0,4577700000.0,14500000.0,0.0,4264800000.0,,217400000.0,143100000.0,,3052800000.0,,9119000000.0,1613700000.0,608500000.0,21663700000.0,525900000.0,3172100000.0,489100000.0,61800000.0,393900000.0,,4392500000.0,1233400000.0,,137600000.0,37000000.0,,5508100000.0,2157700000.0,32562400000.0,9775300000.0,1839700000.0,3602500000.0,9805700000.0,9805700000.0,22719700000.0,32562400000.0,9059000000.0,19117200000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2018.0,Q2,,2018-06-30,2018-08-03 12:14:07+00:00,681000000.0,1086100000.0,,2500000.0,4576400000.0,29800000.0,0.0,4274200000.0,,213500000.0,130700000.0,,3052800000.0,21078400000.0,9209300000.0,1596600000.0,466600000.0,21078400000.0,531800000.0,3117100000.0,490400000.0,49300000.0,364500000.0,,4399400000.0,1203200000.0,,178600000.0,,,5449100000.0,1663500000.0,31937600000.0,9725800000.0,1810400000.0,3053200000.0,9756200000.0,9756200000.0,22181400000.0,31937600000.0,9048800000.0,19128200000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2018.0,Q1,,2018-03-31,2018-05-04 11:57:26+00:00,592800000.0,1356800000.0,,4600000.0,4541500000.0,48100000.0,0.0,4270500000.0,,,107400000.0,,3052800000.0,,8617500000.0,1598900000.0,376000000.0,21466300000.0,538100000.0,3069900000.0,523100000.0,34000000.0,747500000.0,,3686800000.0,1191400000.0,,165900000.0,,,5392700000.0,2158200000.0,31785600000.0,9667800000.0,1980800000.0,3605900000.0,9698200000.0,9698200000.0,22087400000.0,31785600000.0,8338500000.0,18481500000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2019.0,FY,,2019-12-31,2020-05-06 17:59:11+00:00,908100000.0,1176500000.0,,-4100000.0,4582000000.0,37500000.0,0.0,4189800000.0,,,199800000.0,,3052800000.0,,11211000000.0,1720800000.0,549800000.0,23620100000.0,497100000.0,3769300000.0,326200000.0,68000000.0,550800000.0,,4464500000.0,1128900000.0,,261800000.0,110800000.0,,5927700000.0,1524000000.0,34951800000.0,10113400000.0,2093600000.0,3182700000.0,10143800000.0,10143800000.0,24697200000.0,34951800000.0,9238100000.0,21514500000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2019.0,Q3,,2019-09-30,2019-11-06 17:46:18+00:00,769000000.0,911800000.0,,-7100000.0,4830600000.0,20000000.0,0.0,4188200000.0,,,167000000.0,,3052800000.0,,10897300000.0,1720400000.0,593300000.0,23035100000.0,502800000.0,3613800000.0,411500000.0,81800000.0,503400000.0,,4795900000.0,1116400000.0,,166100000.0,105000000.0,,5869900000.0,1379000000.0,34377200000.0,10051000000.0,1773000000.0,2818400000.0,10081400000.0,10081400000.0,24190800000.0,34377200000.0,9569100000.0,21372400000.0,30400000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2019.0,Q2,,2019-06-30,2019-08-05 17:51:03+00:00,715600000.0,1004300000.0,,-6600000.0,4875400000.0,37900000.0,0.0,4201100000.0,,,159300000.0,,3052800000.0,,9921000000.0,1696500000.0,461400000.0,22535800000.0,508700000.0,3598100000.0,414000000.0,80300000.0,457900000.0,,4810500000.0,1106800000.0,,254800000.0,101700000.0,,5821700000.0,2029200000.0,33934300000.0,10016200000.0,1838700000.0,3362000000.0,10046600000.0,10046600000.0,23786000000.0,33934300000.0,9559800000.0,20424000000.0,30400000.0
