company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2011.0,FY,2011-01-01,2011-12-31,2014-02-20 16:22:13+00:00,3320000.0,3.24,3.24,3.22,0.0,49376000.0,127797000.0,174643000.0,130343000.0,44300000.0,174643000.0,496719000.0,983488000.0,-4261000.0,,,89926000.0,2345000.0,81345000.0,496719000.0,486769000.0,,1944000.0,304733000.0,182036000.0,-2317000.0,179719000.0,983488000.0,53900000.0,53854000.0,54191000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2011.0,Q3TTM,2010-10-03,2011-10-01,,3405000.0,3.05,3.05,3.04,,54240000.0,123362000.0,167816000.0,127119000.0,40697000.0,167816000.0,490594000.0,970199000.0,-3501000.0,,-1082000.0,88488000.0,2308000.0,80181000.0,490594000.0,479605000.0,,1917000.0,296662000.0,182943000.0,-1584000.0,181359000.0,970199000.0,53600000.0,53339000.0,53628000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2011.0,Q3YTD,2011-01-01,2011-10-01,,2514000.0,2.55,2.55,2.54,,41123000.0,91420000.0,139599000.0,97484000.0,42115000.0,139599000.0,370931000.0,736180000.0,-2656000.0,,,66752000.0,2278000.0,62372000.0,370931000.0,365249000.0,,1350000.0,225336000.0,139913000.0,-1306000.0,138607000.0,736180000.0,53600000.0,53339000.0,53628000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2011.0,Q3,2011-07-03,2011-10-01,2012-11-07 13:20:50+00:00,843000.0,0.84,0.84,0.84,0.0,13795000.0,31942000.0,45001000.0,34187000.0,10814000.0,45001000.0,129785000.0,253338000.0,-1032000.0,,,22584000.0,326000.0,18978000.0,129785000.0,123553000.0,,134000.0,74673000.0,48880000.0,-898000.0,47982000.0,253338000.0,53600000.0,53339000.0,53628000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2011.0,Q2TTM,2010-07-04,2011-07-02,,3401000.0,2.67,2.67,2.66,,53856000.0,119488000.0,148966000.0,120179000.0,28787000.0,148966000.0,481369000.0,946668000.0,-2777000.0,,-1082000.0,87766000.0,1982000.0,79350000.0,481369000.0,465299000.0,,2418000.0,290905000.0,174394000.0,-359000.0,174035000.0,946668000.0,54900000.0,54546000.0,54958000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2011.0,Q2YTD,2011-01-01,2011-07-02,,1671000.0,1.71,1.71,1.7,,27328000.0,59478000.0,94598000.0,63297000.0,31301000.0,94598000.0,241146000.0,482842000.0,-1624000.0,,,44168000.0,1952000.0,43394000.0,241146000.0,241696000.0,,1216000.0,150663000.0,91033000.0,-408000.0,90625000.0,482842000.0,54900000.0,54546000.0,54958000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2011.0,Q2,2011-04-03,2011-07-02,2012-08-01 13:45:48+00:00,836000.0,0.6,0.6,0.6,,13082000.0,30950000.0,32964000.0,33169000.0,-205000.0,32964000.0,123843000.0,245541000.0,-1076000.0,,,22487000.0,66000.0,20688000.0,123843000.0,121698000.0,,656000.0,75027000.0,46671000.0,-420000.0,46251000.0,245541000.0,54900000.0,54546000.0,54958000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2011.0,Q1TTM,2010-04-04,2011-04-02,,3305000.0,2.46,2.46,2.45,,51105000.0,116220000.0,138679000.0,109195000.0,29484000.0,138679000.0,476675000.0,919685000.0,-1732000.0,,-1082000.0,85932000.0,2382000.0,76617000.0,476675000.0,443010000.0,,2396000.0,283374000.0,159636000.0,664000.0,160300000.0,919685000.0,55500000.0,55353000.0,55774000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2011.0,Q1,2011-01-01,2011-04-02,2012-05-02 13:35:08+00:00,835000.0,1.11,1.11,1.1,,14246000.0,28528000.0,61634000.0,30128000.0,31506000.0,61634000.0,117303000.0,237301000.0,-548000.0,,,21681000.0,1886000.0,22706000.0,117303000.0,119998000.0,,560000.0,75636000.0,44362000.0,12000.0,44374000.0,237301000.0,55500000.0,55353000.0,55774000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q4,2012-09-30,2012-12-31,,1463000.0,0.68,0.68,0.68,,9263000.0,33313000.0,34990000.0,34799000.0,191000.0,34990000.0,128719000.0,253179000.0,-375000.0,,,22605000.0,1997000.0,20964000.0,128719000.0,124460000.0,207000.0,526000.0,80342000.0,44118000.0,-56000.0,44062000.0,253179000.0,51600000.0,51566000.0,51843000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,FY,2012-01-01,2012-12-31,2015-03-17 17:16:17+00:00,4673000.0,2.38,2.38,2.37,9114000.0,42277000.0,129906000.0,122904000.0,121897000.0,1007000.0,122904000.0,504524000.0,996168000.0,-2455000.0,,,87364000.0,4069000.0,92167000.0,504524000.0,491644000.0,207000.0,2485000.0,327293000.0,164351000.0,-177000.0,164174000.0,996168000.0,51600000.0,51566000.0,51843000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q3TTM,2011-10-02,2012-09-29,,4016000.0,2.39,2.39,2.37,9114000.0,41267000.0,132970000.0,122958000.0,119957000.0,3001000.0,122958000.0,501593000.0,990297000.0,-3685000.0,,,87933000.0,2139000.0,90176000.0,501593000.0,488704000.0,,2553000.0,326348000.0,162356000.0,-1132000.0,161224000.0,990297000.0,51100000.0,51566000.0,51809000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q3YTD,2012-01-01,2012-09-29,,3210000.0,1.7,1.7,1.69,9114000.0,33014000.0,96593000.0,87914000.0,87098000.0,816000.0,87914000.0,375805000.0,742989000.0,-2080000.0,,,64759000.0,2072000.0,71203000.0,375805000.0,367184000.0,,1959000.0,246951000.0,120233000.0,-121000.0,120112000.0,742989000.0,51100000.0,51566000.0,51809000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q3,2012-07-01,2012-09-29,2013-11-05 15:36:09+00:00,1670000.0,0.53,0.53,0.52,9114000.0,11917000.0,32321000.0,27097000.0,26581000.0,516000.0,27097000.0,125113000.0,252037000.0,-808000.0,,,22007000.0,566000.0,22481000.0,125113000.0,126924000.0,,541000.0,88159000.0,38765000.0,-267000.0,38498000.0,252037000.0,51100000.0,51566000.0,51809000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q2TTM,2011-07-03,2012-06-30,,3189000.0,2.7,2.7,2.69,,43145000.0,132591000.0,140862000.0,127563000.0,13299000.0,140862000.0,506265000.0,991598000.0,-3909000.0,,,88510000.0,1899000.0,86673000.0,506265000.0,485333000.0,,2146000.0,312862000.0,172471000.0,-1763000.0,170708000.0,991598000.0,52000000.0,51771000.0,52030000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q2YTD,2012-01-01,2012-06-30,,1540000.0,1.17,1.17,1.17,,21097000.0,64272000.0,60817000.0,60517000.0,300000.0,60817000.0,250692000.0,490952000.0,-1272000.0,,,42752000.0,1506000.0,48722000.0,250692000.0,240260000.0,,1418000.0,158792000.0,81468000.0,146000.0,81614000.0,490952000.0,52000000.0,51771000.0,52030000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 14:16:04+00:00,770000.0,0.59,0.59,0.59,,9366000.0,32158000.0,30653000.0,30353000.0,300000.0,30653000.0,126700000.0,247077000.0,-566000.0,,,22336000.0,1252000.0,24402000.0,126700000.0,120377000.0,,826000.0,80918000.0,39459000.0,260000.0,39719000.0,247077000.0,52000000.0,51771000.0,52030000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q1TTM,2011-04-03,2012-03-31,,3255000.0,2.71,2.71,2.7,,46861000.0,131383000.0,143173000.0,130379000.0,12794000.0,143173000.0,503408000.0,990062000.0,-4419000.0,,,88661000.0,713000.0,82959000.0,503408000.0,486654000.0,,1976000.0,306971000.0,179683000.0,-2443000.0,177240000.0,990062000.0,52000000.0,51998000.0,52301000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 12:54:38+00:00,770000.0,0.58,0.58,0.58,,11731000.0,32114000.0,30164000.0,30164000.0,,30164000.0,123992000.0,243875000.0,-706000.0,,,20416000.0,254000.0,24320000.0,123992000.0,119883000.0,,592000.0,77874000.0,42009000.0,-114000.0,41895000.0,243875000.0,52000000.0,51998000.0,52301000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,FY,2013-01-01,2013-12-31,2016-11-14 17:21:38+00:00,7000000.0,2.65,2.65,2.63,,30000000.0,138000000.0,134000000.0,134000000.0,,134000000.0,535000000.0,1038000000.0,4000000.0,,,91000000.0,11000000.0,96000000.0,535000000.0,503000000.0,0.0,,343000000.0,160000000.0,4000000.0,164000000.0,1038000000.0,50600000.0,50692942.0,51063189.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q4,2013-09-29,2013-12-31,,1443000.0,0.83,0.83,0.81,,9079000.0,36260000.0,41292000.0,41300000.0,-8000.0,41292000.0,143962000.0,284380000.0,3264000.0,,,23565000.0,6117000.0,24218000.0,143962000.0,140418000.0,,-1700000.0,91603000.0,48815000.0,1564000.0,50379000.0,284380000.0,50600000.0,50692942.0,51063189.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q3TTM,2012-09-30,2013-09-28,,7020000.0,2.5,2.5,2.5,,30184000.0,135053000.0,127698000.0,127499000.0,199000.0,127698000.0,519757000.0,1006799000.0,361000.0,,,90040000.0,6880000.0,92746000.0,519757000.0,487042000.0,207000.0,2226000.0,331739000.0,155303000.0,2380000.0,157683000.0,1006799000.0,50800000.0,50590000.0,50924000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q3YTD,2013-01-01,2013-09-28,,5557000.0,1.82,1.82,1.82,,20921000.0,101740000.0,92708000.0,92700000.0,8000.0,92708000.0,391038000.0,753620000.0,736000.0,,,67435000.0,4883000.0,71782000.0,391038000.0,362582000.0,,1700000.0,251397000.0,111185000.0,2436000.0,113621000.0,753620000.0,50800000.0,50590000.0,50924000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q3,2013-06-30,2013-09-28,2014-11-05 12:56:00+00:00,1831000.0,0.76,0.76,0.76,,8541000.0,34395000.0,38600000.0,38600000.0,0.0,38600000.0,134913000.0,263523000.0,-178000.0,,,22376000.0,787000.0,22452000.0,134913000.0,128610000.0,,550000.0,81841000.0,46769000.0,372000.0,47141000.0,263523000.0,50800000.0,50590000.0,50924000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q2TTM,2012-07-01,2013-06-29,,6859000.0,2.27,2.27,2.26,9114000.0,33560000.0,132979000.0,116195000.0,115480000.0,715000.0,116195000.0,509957000.0,995313000.0,-269000.0,,,89671000.0,6659000.0,92775000.0,509957000.0,485356000.0,207000.0,2217000.0,338057000.0,147299000.0,1741000.0,149040000.0,995313000.0,50900000.0,50900000.0,51283000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q2YTD,2013-01-01,2013-06-29,,3726000.0,1.06,1.06,1.06,,12380000.0,67345000.0,54108000.0,54100000.0,8000.0,54108000.0,256125000.0,490097000.0,914000.0,,,45059000.0,4096000.0,49330000.0,256125000.0,233972000.0,,1150000.0,169556000.0,64416000.0,2064000.0,66480000.0,490097000.0,50900000.0,50900000.0,51283000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q2,2013-03-31,2013-06-29,2014-08-05 15:43:31+00:00,1863000.0,0.6,0.6,0.6,,7158000.0,33830000.0,30566000.0,30558000.0,8000.0,30566000.0,132253000.0,253160000.0,1002000.0,,,23201000.0,1719000.0,24053000.0,132253000.0,120907000.0,,473000.0,84666000.0,36241000.0,1475000.0,37716000.0,253160000.0,50900000.0,50900000.0,51283000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q1TTM,2012-04-01,2013-03-30,,5766000.0,2.26,2.26,2.25,9114000.0,35768000.0,131307000.0,116282000.0,115275000.0,1007000.0,116282000.0,504404000.0,989230000.0,-1837000.0,,,88806000.0,6192000.0,93124000.0,504404000.0,484826000.0,207000.0,2570000.0,334309000.0,150517000.0,526000.0,151043000.0,989230000.0,51200000.0,50980000.0,51366000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q1,2013-01-01,2013-03-30,2014-05-06 14:14:56+00:00,1863000.0,0.46,0.46,0.46,,5222000.0,33515000.0,23542000.0,23542000.0,,23542000.0,123872000.0,236937000.0,-88000.0,,,21858000.0,2377000.0,25277000.0,123872000.0,113065000.0,,677000.0,84890000.0,28175000.0,589000.0,28764000.0,236937000.0,51200000.0,50980000.0,51366000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 16:58:23+00:00,54000000.0,0.64,0.64,0.63,0.0,-15000000.0,213000000.0,32000000.0,32000000.0,,32000000.0,893000000.0,1671000000.0,-10000000.0,,,151000000.0,133000000.0,138000000.0,893000000.0,778000000.0,62000000.0,,689000000.0,89000000.0,-72000000.0,17000000.0,1671000000.0,50000000.0,50789173.0,51379698.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q4,2014-09-28,2014-12-31,,46064000.0,-1.02,-1.02,-1.02,,-40240000.0,105048000.0,-52108000.0,-52108000.0,,-52108000.0,454652000.0,791039000.0,-4966000.0,,,79208000.0,71949000.0,58547000.0,454652000.0,336387000.0,61982000.0,-971000.0,360816000.0,-24429000.0,-67919000.0,-92348000.0,791039000.0,50000000.0,50789173.0,51379698.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q3TTM,2013-09-29,2014-09-27,,9379000.0,2.49,2.49,2.46,,34319000.0,144212000.0,125400000.0,125408000.0,-8000.0,125400000.0,582310000.0,1164341000.0,-1770000.0,,,95357000.0,67168000.0,103671000.0,582310000.0,582031000.0,18000.0,-729000.0,419787000.0,162244000.0,-2517000.0,159727000.0,1164341000.0,51500000.0,50835000.0,51461000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q3,2014-06-29,2014-09-27,2015-11-12 16:19:46+00:00,2597000.0,0.29,0.29,0.29,,9861000.0,36781000.0,14945000.0,14945000.0,,14945000.0,151766000.0,303272000.0,-2321000.0,,,25225000.0,35206000.0,24741000.0,151766000.0,151506000.0,,171000.0,124550000.0,26956000.0,-2150000.0,24806000.0,303272000.0,51500000.0,50835000.0,51461000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q3YTD,2014-01-01,2014-09-27,,7936000.0,1.66,1.66,1.65,,25240000.0,107952000.0,84108000.0,84108000.0,,84108000.0,438348000.0,879961000.0,-5034000.0,,,71792000.0,61051000.0,79453000.0,438348000.0,441613000.0,18000.0,971000.0,328184000.0,113429000.0,-4081000.0,109348000.0,879961000.0,51500000.0,50835000.0,51461000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q2TTM,2013-06-30,2014-06-28,,8613000.0,2.96,2.96,2.93,,32999000.0,141826000.0,149055000.0,149063000.0,-8000.0,149055000.0,565457000.0,1124592000.0,373000.0,,,92508000.0,32749000.0,101382000.0,565457000.0,559135000.0,18000.0,-350000.0,377078000.0,182057000.0,5000.0,182062000.0,1124592000.0,51000000.0,50606000.0,51278000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q2,2014-03-30,2014-06-28,2015-08-13 15:24:07+00:00,2667000.0,0.54,0.54,0.54,,3440000.0,35755000.0,27557000.0,27557000.0,,27557000.0,146252000.0,288421000.0,-2447000.0,,,23710000.0,20651000.0,26321000.0,146252000.0,142169000.0,0.0,379000.0,109104000.0,33065000.0,-2068000.0,30997000.0,288421000.0,51000000.0,50606000.0,51278000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q2YTD,2014-01-01,2014-06-28,,5339000.0,1.37,1.37,1.36,,15379000.0,71171000.0,69163000.0,69163000.0,,69163000.0,286582000.0,576689000.0,-2713000.0,,,46567000.0,25845000.0,54712000.0,286582000.0,290107000.0,18000.0,800000.0,203634000.0,86473000.0,-1931000.0,84542000.0,576689000.0,51000000.0,50606000.0,51278000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q1TTM,2013-03-31,2014-03-29,,7809000.0,3.02,3.02,2.99,,36717000.0,139901000.0,152064000.0,152064000.0,,152064000.0,551458000.0,1089331000.0,3822000.0,,,91999000.0,13817000.0,99114000.0,551458000.0,537873000.0,18000.0,-256000.0,352640000.0,185233000.0,3548000.0,188781000.0,1089331000.0,50100000.0,50402000.0,50974000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q1,2014-01-01,2014-03-29,2015-05-14 11:25:52+00:00,2672000.0,0.83,0.83,0.82,,11939000.0,35416000.0,41606000.0,41606000.0,,41606000.0,140330000.0,288268000.0,-266000.0,,,22857000.0,5194000.0,28391000.0,140330000.0,147938000.0,18000.0,421000.0,94530000.0,53408000.0,137000.0,53545000.0,288268000.0,50100000.0,50402000.0,50974000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 16:30:50+00:00,251000000.0,-3.1,-3.1,-3.1,0.0,-22000000.0,494000000.0,-158000000.0,-158000000.0,,-158000000.0,2006000000.0,3650000000.0,-24000000.0,,,394000000.0,185000000.0,283000000.0,2006000000.0,1644000000.0,193000000.0,,1607000000.0,37000000.0,-217000000.0,-180000000.0,3650000000.0,51000000.0,50996297.0,50996297.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q4,2015-10-04,2015-12-31,,61000000.0,-0.53,-0.53,-0.53,,-17000000.0,127000000.0,-27000000.0,-27000000.0,,-27000000.0,523000000.0,951000000.0,-4000000.0,,,98000000.0,56000000.0,80000000.0,523000000.0,428000000.0,193000000.0,147000000.0,422000000.0,6000000.0,-50000000.0,-44000000.0,951000000.0,51000000.0,50996297.0,50996297.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q3,2015-07-05,2015-10-03,2016-11-15 09:36:02+00:00,59000000.0,-0.57,-0.57,-0.57,0.0,4000000.0,120000000.0,-29000000.0,-29000000.0,,-29000000.0,502000000.0,916000000.0,-4000000.0,,,100000000.0,43000000.0,67000000.0,502000000.0,414000000.0,,-46000000.0,389000000.0,25000000.0,-50000000.0,-25000000.0,916000000.0,50900000.0,51151541.0,51151541.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q3YTD,2015-01-01,2015-10-03,,190000000.0,-2.57,-2.57,-2.57,,-5000000.0,367000000.0,-131000000.0,-131000000.0,,-131000000.0,1483000000.0,2699000000.0,-20000000.0,,,296000000.0,129000000.0,203000000.0,1483000000.0,1216000000.0,,-147000000.0,1185000000.0,31000000.0,-167000000.0,-136000000.0,2699000000.0,50900000.0,51151541.0,51151541.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q3TTM,2014-09-28,2015-10-03,,236064000.0,-3.59,-3.59,-3.59,,-45240000.0,472048000.0,-183108000.0,-183108000.0,,-183108000.0,1937652000.0,3490039000.0,-24966000.0,,,375208000.0,200949000.0,261547000.0,1937652000.0,1552387000.0,61982000.0,-147971000.0,1545816000.0,6571000.0,-234919000.0,-228348000.0,3490039000.0,50900000.0,51151541.0,51151541.0
