company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,notereceivable,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q2,,2012-06-30,2012-08-01 13:45:48+00:00,29216000.0,156146000.0,53117000.0,-5747000.0,105368000.0,132603000.0,11992000.0,16799000.0,,79703000.0,11127000.0,,133969000.0,116689000.0,100992000.0,1521000.0,12260000.0,,,13790000.0,,,8989000.0,11965000.0,,25473000.0,,1306433000.0,,147485000.0,928790000.0,820979000.0,581750000.0,94325000.0,820979000.0,820979000.0,107811000.0,928790000.0,246048000.0,13486000.0,0.0,-612310000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q1,,2012-03-31,2012-05-02 13:35:08+00:00,33019000.0,157114000.0,47769000.0,-8206000.0,41943000.0,135194000.0,12065000.0,21111000.0,,79703000.0,11897000.0,,145132000.0,126119000.0,101985000.0,1496000.0,11995000.0,,,13790000.0,,,4092000.0,11674000.0,,15036000.0,,1275780000.0,,175169000.0,905086000.0,799063000.0,550282000.0,92853000.0,799063000.0,799063000.0,106023000.0,905086000.0,252819000.0,13170000.0,0.0,-603705000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,FY,,2013-12-31,2015-03-17 17:16:17+00:00,34688000.0,176917000.0,61962000.0,-9781000.0,62827000.0,144017000.0,15506000.0,27432000.0,6898000.0,155800000.0,68968000.0,0.0,,121023000.0,109588000.0,10651000.0,,25492000.0,,,,,31353000.0,5957000.0,0.0,15524000.0,,1502878000.0,0.0,350380000.0,1119812000.0,958658000.0,754103000.0,119054000.0,958658000.0,958658000.0,161154000.0,1119812000.0,256121000.0,42100000.0,,-678456000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q3,,2013-09-28,2013-11-05 15:36:09+00:00,26675000.0,175639000.0,49448000.0,-9987000.0,64196000.0,140490000.0,15104000.0,19038000.0,7346000.0,94942000.0,33594000.0,,2588000.0,106628000.0,100515000.0,1256000.0,0.0,2236000.0,,,,,16536000.0,15230000.0,,14421000.0,,1461228000.0,,399541000.0,1027638000.0,910343000.0,779463000.0,98573000.0,910343000.0,910343000.0,117295000.0,1027638000.0,147660000.0,18722000.0,0.0,-681388000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q2,,2013-06-29,2013-08-06 14:16:04+00:00,31945000.0,170856000.0,50584000.0,-9595000.0,55886000.0,138064000.0,12416000.0,20671000.0,6870000.0,94942000.0,35425000.0,,8353000.0,109149000.0,101737000.0,1332000.0,0.0,1544000.0,,,,,15491000.0,17285000.0,,16246000.0,,1422628000.0,,389799000.0,1018555000.0,896579000.0,762607000.0,101815000.0,896579000.0,896579000.0,121976000.0,1018555000.0,154211000.0,20161000.0,0.0,-654518000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q1,,2013-03-30,2013-05-02 12:54:38+00:00,20141000.0,169255000.0,43932000.0,-8560000.0,49592000.0,141458000.0,13445000.0,12962000.0,2374000.0,94942000.0,37288000.0,,3443000.0,116417000.0,101054000.0,1245000.0,2134000.0,,,,,,14602000.0,16096000.0,,17379000.0,,1392062000.0,,364529000.0,983597000.0,886364000.0,730134000.0,79892000.0,886364000.0,886364000.0,97233000.0,983597000.0,152409000.0,17341000.0,0.0,-638596000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,FY,,2014-12-31,2016-11-14 17:21:38+00:00,327000000.0,671000000.0,421000000.0,-9000000.0,394000000.0,148000000.0,196000000.0,136000000.0,5000000.0,2490000000.0,1029000000.0,3156000000.0,,394000000.0,255000000.0,116000000.0,0.0,200000000.0,,,,,93000000.0,74000000.0,,53000000.0,,1535000000.0,4000000.0,24000000.0,5539000000.0,1040000000.0,1672000000.0,953000000.0,1040000000.0,1040000000.0,4499000000.0,5539000000.0,3612000000.0,3546000000.0,0.0,-634000000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q3,,2014-09-27,2014-11-05 12:56:00+00:00,46083000.0,187543000.0,83035000.0,-3691000.0,60214000.0,153748000.0,18965000.0,29293000.0,10131000.0,153515000.0,61032000.0,,,139621000.0,113206000.0,1796000.0,,27387000.0,,,,,34367000.0,19024000.0,,22673000.0,,1586986000.0,,481706000.0,1283170000.0,1076749000.0,921050000.0,158214000.0,1076749000.0,1076749000.0,206421000.0,1283170000.0,248914000.0,48207000.0,,-660294000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q2,,2014-06-28,2014-08-05 15:43:31+00:00,31752000.0,165426000.0,65518000.0,-8092000.0,70349000.0,150197000.0,16896000.0,28670000.0,9112000.0,155800000.0,63629000.0,,,126103000.0,107115000.0,1484000.0,,28471000.0,,,,,33178000.0,17674000.0,,13055000.0,,1572041000.0,,455644000.0,1218969000.0,1048062000.0,859247000.0,123278000.0,1048062000.0,1048062000.0,170907000.0,1218969000.0,252607000.0,47629000.0,,-666084000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q1,,2014-03-29,2014-05-06 14:14:56+00:00,34637000.0,181618000.0,52306000.0,-9187000.0,51424000.0,147632000.0,16411000.0,20578000.0,8010000.0,155800000.0,66296000.0,,2588000.0,119373000.0,107511000.0,1050000.0,,25510000.0,,,,,29169000.0,15515000.0,,13879000.0,,1544484000.0,,414143000.0,1162379000.0,1008940000.0,801015000.0,111364000.0,1008940000.0,1008940000.0,153439000.0,1162379000.0,253853000.0,42075000.0,,-673989000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,FY,,2015-12-31,2017-02-27 16:58:23+00:00,289000000.0,671000000.0,367000000.0,-48000000.0,192000000.0,195000000.0,197000000.0,4000000.0,42000000.0,2490000000.0,757000000.0,3012000000.0,,397000000.0,298000000.0,124000000.0,70000000.0,1000000.0,,,,,91000000.0,115000000.0,,70000000.0,,1377000000.0,,,5040000000.0,893000000.0,1334000000.0,895000000.0,893000000.0,893000000.0,4147000000.0,5040000000.0,3408000000.0,3252000000.0,0.0,-631000000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q3,,2015-10-03,2015-11-12 16:19:46+00:00,314279000.0,625777000.0,379261000.0,-46356000.0,258022000.0,187091000.0,203792000.0,114202000.0,1592000.0,2488501000.0,816933000.0,3043225000.0,,408158000.0,291754000.0,109203000.0,,128033000.0,,,,,92547000.0,85577000.0,,83096000.0,,1404802000.0,0.0,0.0,5178990000.0,913306000.0,1489255000.0,898924000.0,914028000.0,914028000.0,4264962000.0,5178990000.0,3397981000.0,3366038000.0,0.0,-632231000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q2,,2015-07-04,2015-08-13 15:24:07+00:00,281771000.0,631067000.0,363095000.0,-25646000.0,204918000.0,175582000.0,215458000.0,148359000.0,13110000.0,2482858000.0,898004000.0,3040361000.0,,404472000.0,284593000.0,109089000.0,,156072000.0,,,,,95005000.0,86034000.0,,67304000.0,,1433752000.0,0.0,0.0,5216580000.0,950868000.0,1456120000.0,873434000.0,951590000.0,951590000.0,4264990000.0,5216580000.0,3475867000.0,3391556000.0,0.0,-632820000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q1,,2015-04-04,2015-05-14 11:25:52+00:00,284730000.0,637953000.0,371106000.0,-15636000.0,329534000.0,160305000.0,225112000.0,177047000.0,14903000.0,2482528000.0,961704000.0,3144177000.0,,405469000.0,270228000.0,107687000.0,,192544000.0,,,,,92277000.0,88373000.0,28919000.0,68971000.0,,1510010000.0,0.0,0.0,5454630000.0,1025276000.0,1618974000.0,895851000.0,1025998000.0,1025998000.0,4428632000.0,5454630000.0,3565428000.0,3532781000.0,0.0,-629403000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,FY,,2016-12-31,2018-02-22 16:30:50+00:00,413000000.0,625000000.0,323000000.0,-45000000.0,156000000.0,211000000.0,191000000.0,32000000.0,22000000.0,2458000000.0,480000000.0,2648000000.0,,345000000.0,292000000.0,124000000.0,113000000.0,3000000.0,,,,,67000000.0,116000000.0,,64000000.0,,1240000000.0,0.0,,4632000000.0,792000000.0,1222000000.0,949000000.0,792000000.0,792000000.0,3840000000.0,4632000000.0,3118000000.0,2891000000.0,0.0,-614000000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q3,,2016-10-01,2016-11-15 09:36:02+00:00,360000000.0,599000000.0,347000000.0,-61000000.0,163000000.0,200000000.0,204000000.0,,0.0,2460000000.0,533000000.0,2788000000.0,,345000000.0,292000000.0,101000000.0,83000000.0,,,,68000000.0,21000000.0,65000000.0,129000000.0,,90000000.0,,1223000000.0,,,4698000000.0,748000000.0,1265000000.0,932000000.0,748000000.0,748000000.0,3950000000.0,4698000000.0,3141000000.0,3018000000.0,0.0,-614000000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q2,,2016-07-02,2016-11-14 17:49:30+00:00,347000000.0,631000000.0,303000000.0,-64000000.0,141000000.0,190000000.0,209000000.0,,11000000.0,2493000000.0,640000000.0,2873000000.0,,362000000.0,301000000.0,118000000.0,71000000.0,,,,,,78000000.0,127000000.0,,88000000.0,,1306000000.0,,,4805000000.0,817000000.0,1222000000.0,870000000.0,817000000.0,817000000.0,3988000000.0,4805000000.0,3282000000.0,3118000000.0,0.0,-615000000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q1,,2016-04-02,2016-11-14 17:41:56+00:00,316000000.0,606000000.0,350000000.0,-66000000.0,194000000.0,205000000.0,208000000.0,,14000000.0,2492000000.0,700000000.0,2937000000.0,,386000000.0,300000000.0,118000000.0,74000000.0,,,,,,89000000.0,132000000.0,,95000000.0,,1351000000.0,,,4936000000.0,861000000.0,1281000000.0,888000000.0,861000000.0,861000000.0,4075000000.0,4936000000.0,3355000000.0,3187000000.0,0.0,-629000000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,FY,,2017-12-31,2019-02-14 16:46:52+00:00,424000000.0,479000000.0,296000000.0,-52000000.0,62000000.0,258000000.0,186000000.0,40000000.0,43000000.0,2465000000.0,299000000.0,2176000000.0,,458000000.0,264000000.0,148000000.0,119000000.0,0.0,,,,,65000000.0,117000000.0,,24000000.0,,1248000000.0,51000000.0,,4275000000.0,834000000.0,1063000000.0,1000000000.0,834000000.0,834000000.0,3441000000.0,4275000000.0,2948000000.0,2441000000.0,0.0,-620000000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q3,,2017-09-30,2017-11-07 16:06:25+00:00,426000000.0,596000000.0,343000000.0,-55000000.0,88000000.0,246000000.0,213000000.0,60000000.0,23000000.0,2465000000.0,332000000.0,2451000000.0,,492000000.0,267000000.0,128000000.0,125000000.0,1000000.0,,,,,71000000.0,93000000.0,,30000000.0,,1244000000.0,34000000.0,,4526000000.0,814000000.0,1266000000.0,1039000000.0,814000000.0,814000000.0,3712000000.0,4526000000.0,2993000000.0,2673000000.0,0.0,-621000000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q2,,2017-07-01,2017-08-08 16:13:54+00:00,436000000.0,527000000.0,314000000.0,-57000000.0,95000000.0,235000000.0,214000000.0,65000000.0,19000000.0,2464000000.0,380000000.0,2418000000.0,,414000000.0,273000000.0,122000000.0,124000000.0,2000000.0,,,,,68000000.0,108000000.0,,35000000.0,,1256000000.0,,,4445000000.0,812000000.0,1136000000.0,983000000.0,812000000.0,812000000.0,3633000000.0,4445000000.0,3036000000.0,2650000000.0,0.0,-622000000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q1,,2017-04-01,2017-05-09 16:09:54+00:00,365000000.0,550000000.0,324000000.0,-49000000.0,180000000.0,235000000.0,217000000.0,28000000.0,15000000.0,2460000000.0,430000000.0,2573000000.0,,376000000.0,284000000.0,128000000.0,121000000.0,2000000.0,,,,,67000000.0,112000000.0,,35000000.0,,1239000000.0,,,4531000000.0,795000000.0,1169000000.0,921000000.0,795000000.0,795000000.0,3736000000.0,4531000000.0,3078000000.0,2815000000.0,0.0,-630000000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,FY,,2018-12-31,2020-02-13 16:03:58+00:00,552000000.0,520000000.0,322000000.0,-35000000.0,44000000.0,295000000.0,210000000.0,24000000.0,60000000.0,2495000000.0,232000000.0,1434000000.0,,520000000.0,249000000.0,172000000.0,114000000.0,8000000.0,,,,,87000000.0,89000000.0,,54000000.0,,1688000000.0,157000000.0,,4339000000.0,1335000000.0,1162000000.0,1301000000.0,1335000000.0,1335000000.0,3004000000.0,4339000000.0,2928000000.0,1703000000.0,0.0,-613000000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q3,,2018-09-29,2018-11-06 16:11:58+00:00,498000000.0,575000000.0,285000000.0,-29000000.0,45000000.0,283000000.0,199000000.0,37000000.0,52000000.0,2496000000.0,260000000.0,1829000000.0,,493000000.0,251000000.0,161000000.0,91000000.0,,,,,,101000000.0,92000000.0,,51000000.0,,1573000000.0,71000000.0,,4400000000.0,1213000000.0,1201000000.0,1105000000.0,1213000000.0,1213000000.0,3187000000.0,4400000000.0,2948000000.0,2082000000.0,0.0,-614000000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q2,,2018-06-30,2018-08-07 16:14:30+00:00,442000000.0,502000000.0,238000000.0,-30000000.0,46000000.0,274000000.0,198000000.0,44000000.0,51000000.0,2462000000.0,252000000.0,1914000000.0,,465000000.0,254000000.0,150000000.0,104000000.0,,,,,,94000000.0,124000000.0,,52000000.0,,1446000000.0,85000000.0,,4275000000.0,1073000000.0,1109000000.0,1014000000.0,1073000000.0,1073000000.0,3202000000.0,4275000000.0,2912000000.0,2188000000.0,0.0,-617000000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q1,,2018-03-31,2018-05-08 16:13:19+00:00,411000000.0,471000000.0,221000000.0,-46000000.0,64000000.0,267000000.0,201000000.0,31000000.0,56000000.0,2463000000.0,276000000.0,2090000000.0,,448000000.0,262000000.0,144000000.0,115000000.0,,,,,,80000000.0,102000000.0,,39000000.0,,1376000000.0,43000000.0,,4249000000.0,981000000.0,1053000000.0,932000000.0,981000000.0,981000000.0,3268000000.0,4249000000.0,2934000000.0,2336000000.0,0.0,-616000000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,FY,,2019-12-31,2020-04-28 16:02:32+00:00,552000000.0,613000000.0,379000000.0,-44000000.0,30000000.0,340000000.0,238000000.0,32000000.0,38000000.0,2622000000.0,275000000.0,1080000000.0,,474000000.0,259000000.0,221000000.0,127000000.0,,,,,,233000000.0,167000000.0,,46000000.0,,2232000000.0,197000000.0,,4711000000.0,1839000000.0,1195000000.0,1404000000.0,1839000000.0,1839000000.0,2872000000.0,4711000000.0,3257000000.0,1468000000.0,0.0,-689000000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q3,,2019-09-28,2019-10-29 21:11:39+00:00,502000000.0,588000000.0,314000000.0,-31000000.0,33000000.0,325000000.0,230000000.0,76000000.0,55000000.0,2618000000.0,290000000.0,1314000000.0,,468000000.0,249000000.0,202000000.0,83000000.0,1000000.0,,,,,237000000.0,191000000.0,,66000000.0,,2063000000.0,205000000.0,,4708000000.0,1694000000.0,1231000000.0,1306000000.0,1694000000.0,1694000000.0,3014000000.0,4708000000.0,3228000000.0,1708000000.0,0.0,-663000000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q2,,2019-06-29,2019-07-30 16:17:21+00:00,472000000.0,556000000.0,282000000.0,-40000000.0,27000000.0,315000000.0,230000000.0,78000000.0,60000000.0,2622000000.0,323000000.0,1561000000.0,,484000000.0,251000000.0,188000000.0,88000000.0,1000000.0,,,,,229000000.0,192000000.0,,43000000.0,,1927000000.0,156000000.0,,4701000000.0,1559000000.0,1188000000.0,1200000000.0,1559000000.0,1559000000.0,3142000000.0,4701000000.0,3262000000.0,1942000000.0,0.0,-643000000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q1,,2019-03-30,2019-04-30 16:22:48+00:00,457000000.0,488000000.0,275000000.0,-31000000.0,61000000.0,306000000.0,222000000.0,21000000.0,61000000.0,2567000000.0,311000000.0,1605000000.0,,510000000.0,257000000.0,178000000.0,97000000.0,1000000.0,,,,,202000000.0,179000000.0,,62000000.0,,1803000000.0,131000000.0,,4576000000.0,1467000000.0,1142000000.0,1146000000.0,1467000000.0,1467000000.0,3109000000.0,4576000000.0,3177000000.0,1963000000.0,0.0,-611000000.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2020.0,Q1,,2020-03-28,2020-04-28 16:02:32+00:00,447000000.0,500000000.0,280000000.0,-51000000.0,24000000.0,347000000.0,252000000.0,36000000.0,28000000.0,2618000000.0,258000000.0,1167000000.0,,443000000.0,257000000.0,226000000.0,129000000.0,,,,,,227000000.0,183000000.0,,48000000.0,,2321000000.0,230000000.0,,4540000000.0,1727000000.0,1051000000.0,1237000000.0,1727000000.0,1727000000.0,2813000000.0,4540000000.0,3232000000.0,1576000000.0,0.0,-890000000.0
