company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,othernetchangesincash,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2011.0,Q3YTD,2011-01-01,2011-10-01,2012-11-07 13:20:50+00:00,-200000.0,,53512000.0,,17985000.0,161206000.0,-899000.0,-66282000.0,9197000.0,,-135911000.0,98392000.0,34723000.0,-135911000.0,98392000.0,34723000.0,-3695000.0,139599000.0,139599000.0,-56579000.0,1265000.0,,-791811000.0,-17829000.0,,-146373000.0,747026000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2011.0,Q2TTM,2010-07-04,2011-07-02,,-1863000.0,,69910000.0,,27339000.0,161008000.0,944000.0,-39581000.0,12038000.0,,-124212000.0,94811000.0,81995000.0,-124212000.0,94811000.0,81995000.0,53538000.0,148966000.0,148966000.0,-54729000.0,1462000.0,,-754838000.0,-26900000.0,,-137712000.0,717404000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2011.0,Q2,2011-04-03,2011-07-02,,,,43861000.0,,6219000.0,-3000000.0,-97000.0,-28670000.0,5339000.0,,-34893000.0,35808000.0,12657000.0,-34893000.0,35808000.0,12657000.0,13475000.0,32964000.0,32964000.0,2144000.0,589000.0,,-191276000.0,-7310000.0,,-40821000.0,237394000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2011.0,Q2YTD,2011-01-01,2011-07-02,2012-08-01 13:45:48+00:00,,,52819000.0,,12151000.0,161008000.0,239000.0,-38044000.0,8096000.0,,-73058000.0,111297000.0,7488000.0,-73058000.0,111297000.0,7488000.0,45966000.0,94598000.0,94598000.0,-61217000.0,1234000.0,,-573686000.0,-11232000.0,,-82388000.0,535207000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2011.0,Q1TTM,2010-04-04,2011-04-02,,-3497000.0,,35975000.0,,29327000.0,164008000.0,874000.0,-7574000.0,7541000.0,,-114408000.0,52397000.0,106494000.0,-114408000.0,52397000.0,106494000.0,45357000.0,138679000.0,138679000.0,-53938000.0,886000.0,,-674915000.0,-28825000.0,,-122835000.0,595626000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2011.0,Q1,2011-01-01,2011-04-02,2012-05-02 13:35:08+00:00,,,8958000.0,,5932000.0,164008000.0,336000.0,-9374000.0,2757000.0,,-38165000.0,75489000.0,-5169000.0,-38165000.0,75489000.0,-5169000.0,32491000.0,61634000.0,61634000.0,-63361000.0,645000.0,,-382410000.0,-3922000.0,,-41567000.0,297813000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q4,2012-09-30,2012-12-31,,-502000.0,,3286000.0,,,,31000.0,,1452000.0,,-13138000.0,-22754000.0,48348000.0,-13138000.0,-22754000.0,48348000.0,12487000.0,0.0,,,86000.0,,131615000.0,-5303000.0,,-14676000.0,-148564000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,FY,2012-01-01,2012-12-31,2015-03-17 17:16:17+00:00,-63376000.0,0.0,20059000.0,,26177000.0,27580000.0,-40000.0,7304000.0,3361000.0,0.0,-49434000.0,-105535000.0,183331000.0,-49434000.0,-105535000.0,183331000.0,28322000.0,122904000.0,122904000.0,26038000.0,1578000.0,,-356734000.0,-22443000.0,,-54373000.0,309438000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q3TTM,2011-10-02,2012-09-29,,-63906000.0,,28625000.0,,24921000.0,27580000.0,2663000.0,10977000.0,5721000.0,,-46184000.0,-127953000.0,178568000.0,-46184000.0,-127953000.0,178568000.0,7094000.0,122958000.0,122958000.0,19712000.0,1619000.0,,-688171000.0,-26229000.0,,-53524000.0,622773000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q3,2012-07-01,2012-09-29,,-62874000.0,,3294000.0,,6942000.0,13790000.0,28000.0,3838000.0,1767000.0,,-13151000.0,-90320000.0,50328000.0,-13151000.0,-90320000.0,50328000.0,-53115000.0,27097000.0,27097000.0,12451000.0,134000.0,,-169486000.0,-6541000.0,,-15052000.0,134791000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q3YTD,2012-01-01,2012-09-29,2013-11-05 15:36:09+00:00,-62874000.0,,16773000.0,,18906000.0,27580000.0,-71000.0,9491000.0,1909000.0,,-36296000.0,-82781000.0,134983000.0,-36296000.0,-82781000.0,134983000.0,15835000.0,87914000.0,87914000.0,18672000.0,1492000.0,,-488349000.0,-17140000.0,,-39697000.0,458002000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q2TTM,2011-07-03,2012-06-30,,-1232000.0,,26024000.0,,23813000.0,13988000.0,1497000.0,-21099000.0,5055000.0,,-95886000.0,-50538000.0,155475000.0,-95886000.0,-50538000.0,155475000.0,10548000.0,140862000.0,140862000.0,11899000.0,1516000.0,,-736810000.0,-26285000.0,,-102457000.0,699801000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q2,2012-04-01,2012-06-30,,,,5523000.0,,6005000.0,,-99000.0,9040000.0,-1856000.0,,-15434000.0,30856000.0,48102000.0,-15434000.0,30856000.0,48102000.0,63425000.0,30653000.0,30653000.0,2404000.0,1292000.0,,-186473000.0,-2945000.0,,-14870000.0,220274000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 14:16:04+00:00,0.0,,13479000.0,,11964000.0,13790000.0,-99000.0,5653000.0,142000.0,,-23145000.0,7539000.0,84655000.0,-23145000.0,7539000.0,84655000.0,68950000.0,60817000.0,60817000.0,6221000.0,1358000.0,,-318863000.0,-10599000.0,,-24645000.0,323211000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q1TTM,2011-04-03,2012-03-31,,-1232000.0,,64362000.0,,24027000.0,10988000.0,1499000.0,-58809000.0,12250000.0,,-115345000.0,-45586000.0,120030000.0,-115345000.0,-45586000.0,120030000.0,-39402000.0,143173000.0,143173000.0,11639000.0,813000.0,,-741613000.0,-30650000.0,,-128408000.0,716921000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 12:54:38+00:00,0.0,,7956000.0,,5959000.0,13790000.0,0.0,-3387000.0,1998000.0,,-7711000.0,-23317000.0,36553000.0,-7711000.0,-23317000.0,36553000.0,5525000.0,30164000.0,30164000.0,3817000.0,66000.0,,-132390000.0,-7654000.0,,-9775000.0,102937000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,FY,2013-01-01,2013-12-31,2016-11-14 17:21:38+00:00,-97000000.0,0.0,18000000.0,0.0,32000000.0,0.0,1000000.0,19000000.0,23000000.0,0.0,-44000000.0,-153000000.0,194000000.0,-44000000.0,-153000000.0,194000000.0,-2000000.0,134000000.0,134000000.0,9000000.0,-4000000.0,,-422000000.0,-20000000.0,0.0,-63000000.0,386000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q4,2013-09-29,2013-12-31,,-95500000.0,,7049000.0,,8688000.0,,683000.0,3405000.0,16530000.0,,3819000.0,-62969000.0,57011000.0,3819000.0,-62969000.0,57011000.0,-1456000.0,41292000.0,41292000.0,3626000.0,-8170000.0,,-82065000.0,-6478000.0,,-4541000.0,121074000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q3TTM,2012-09-30,2013-09-28,,-2002000.0,,14237000.0,,30583000.0,,348000.0,13408000.0,7922000.0,,-60957000.0,-112785000.0,185337000.0,-60957000.0,-112785000.0,185337000.0,11943000.0,127698000.0,127698000.0,12740000.0,4256000.0,,-208320000.0,-18825000.0,,-73135000.0,116362000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q3,2013-06-30,2013-09-28,,-1000000.0,,5605000.0,,7900000.0,,88000.0,-2982000.0,2366000.0,,-27087000.0,-10624000.0,45933000.0,-27087000.0,-10624000.0,45933000.0,8310000.0,38600000.0,38600000.0,2415000.0,443000.0,,-108157000.0,-4975000.0,,-29896000.0,103508000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q3YTD,2013-01-01,2013-09-28,2014-11-05 12:56:00+00:00,-1500000.0,,10951000.0,,23312000.0,,317000.0,15595000.0,6470000.0,,-47819000.0,-90031000.0,136989000.0,-47819000.0,-90031000.0,136989000.0,-544000.0,92708000.0,92708000.0,5374000.0,4170000.0,,-339935000.0,-13522000.0,,-58459000.0,264926000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q2TTM,2012-07-01,2013-06-29,,-63876000.0,,11926000.0,,29625000.0,13790000.0,288000.0,20228000.0,7323000.0,,-47021000.0,-192481000.0,189732000.0,-47021000.0,-192481000.0,189732000.0,-49482000.0,116195000.0,116195000.0,22776000.0,3947000.0,,-269649000.0,-20391000.0,,-58291000.0,147645000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q2,2013-03-31,2013-06-29,,,,3075000.0,,8040000.0,,159000.0,27251000.0,-1809000.0,,-23115000.0,-37642000.0,66892000.0,-23115000.0,-37642000.0,66892000.0,6294000.0,30566000.0,30566000.0,1035000.0,3369000.0,,-124227000.0,-6595000.0,,-24675000.0,93180000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q2YTD,2013-01-01,2013-06-29,2014-08-05 15:43:31+00:00,-500000.0,,5346000.0,,15412000.0,,229000.0,18577000.0,4104000.0,,-20732000.0,-79407000.0,91056000.0,-20732000.0,-79407000.0,91056000.0,-8854000.0,54108000.0,54108000.0,2959000.0,3727000.0,,-231778000.0,-8547000.0,,-28563000.0,161418000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q1TTM,2012-04-01,2013-03-30,,-63876000.0,,14374000.0,,,13790000.0,30000.0,,7276000.0,,-39340000.0,-123983000.0,170942000.0,-39340000.0,-123983000.0,170942000.0,7649000.0,0.0,,,1870000.0,,-331895000.0,-16741000.0,,-48486000.0,274739000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2013.0,Q1,2013-01-01,2013-03-30,2014-05-06 14:14:56+00:00,-500000.0,,2271000.0,,7372000.0,,70000.0,-8674000.0,5913000.0,,2383000.0,-41765000.0,24164000.0,2383000.0,-41765000.0,24164000.0,-15148000.0,23542000.0,23542000.0,1924000.0,358000.0,,-107551000.0,-1952000.0,,-3888000.0,68238000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 16:58:23+00:00,-3399000000.0,2000000.0,17000000.0,0.0,81000000.0,0.0,2000000.0,114000000.0,26000000.0,3189000000.0,3192000000.0,-3111000000.0,248000000.0,3192000000.0,-3111000000.0,248000000.0,331000000.0,32000000.0,32000000.0,19000000.0,1000000.0,,-653000000.0,-39000000.0,-24000000.0,,980000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q4,2014-09-28,2014-12-31,,-3399000000.0,2000000.0,4344000.0,,53777000.0,,2140000.0,102511000.0,12910000.0,3189000000.0,3174257000.0,-2961106000.0,118322000.0,3174257000.0,-2961106000.0,118322000.0,333613000.0,-52108000.0,-52108000.0,12142000.0,-3653000.0,,-266996000.0,-18977000.0,-24000000.0,,723867000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q3TTM,2013-09-29,2014-09-27,,-95500000.0,,19705000.0,,35911000.0,,543000.0,14894000.0,29620000.0,,21562000.0,-212863000.0,186689000.0,21562000.0,-212863000.0,186689000.0,-4069000.0,125400000.0,125400000.0,10484000.0,-3517000.0,,-468069000.0,-26501000.0,,-4541000.0,377207000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q3YTD,2014-01-01,2014-09-27,2015-11-12 16:19:46+00:00,0.0,0.0,12656000.0,0.0,27223000.0,,-140000.0,11489000.0,13090000.0,,17743000.0,-149894000.0,129678000.0,17743000.0,-149894000.0,129678000.0,-2613000.0,84108000.0,84108000.0,6858000.0,4653000.0,,-386004000.0,-20023000.0,0.0,,256133000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q3,2014-06-29,2014-09-27,,,,5029000.0,,9127000.0,,-33000.0,-8002000.0,4404000.0,,6085000.0,-35952000.0,19765000.0,6085000.0,-35952000.0,19765000.0,-10135000.0,14945000.0,14945000.0,3695000.0,1681000.0,,-108391000.0,-12061000.0,,,84500000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q2TTM,2013-06-30,2014-06-28,,-96500000.0,,20281000.0,,34684000.0,,664000.0,19914000.0,27582000.0,,-11610000.0,-187535000.0,212857000.0,-11610000.0,-187535000.0,212857000.0,14376000.0,149055000.0,149055000.0,9204000.0,-4755000.0,,-467835000.0,-19415000.0,,-34437000.0,396215000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q2YTD,2014-01-01,2014-06-28,2015-08-13 15:24:07+00:00,0.0,0.0,7627000.0,0.0,18096000.0,,-107000.0,19491000.0,8686000.0,,11658000.0,-113942000.0,109913000.0,11658000.0,-113942000.0,109913000.0,7522000.0,69163000.0,69163000.0,3163000.0,2972000.0,,-277613000.0,-7962000.0,0.0,,171633000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q2,2014-03-30,2014-06-28,,,,4323000.0,,9093000.0,,-12000.0,22916000.0,3750000.0,,6327000.0,-47548000.0,60158000.0,6327000.0,-47548000.0,60158000.0,18925000.0,27557000.0,27557000.0,592000.0,2577000.0,,-125391000.0,-5588000.0,,,83431000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q1TTM,2013-03-31,2014-03-29,,-96500000.0,,19033000.0,,33631000.0,,835000.0,24249000.0,22023000.0,,-41052000.0,-177629000.0,219591000.0,-41052000.0,-177629000.0,219591000.0,1745000.0,152064000.0,152064000.0,9647000.0,-3963000.0,,-466671000.0,-20422000.0,,-59112000.0,405964000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2014.0,Q1,2014-01-01,2014-03-29,2015-05-14 11:25:52+00:00,0.0,0.0,3304000.0,0.0,9003000.0,,-95000.0,-3425000.0,4936000.0,,5331000.0,-66394000.0,49755000.0,5331000.0,-66394000.0,49755000.0,-11403000.0,41606000.0,41606000.0,2571000.0,395000.0,,-152222000.0,-2374000.0,0.0,,88202000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 16:30:50+00:00,-52000000.0,16000000.0,38000000.0,183000000.0,320000000.0,0.0,-15000000.0,-87000000.0,17000000.0,0.0,-161000000.0,-148000000.0,122000000.0,-161000000.0,-148000000.0,122000000.0,-202000000.0,-158000000.0,-158000000.0,31000000.0,-13000000.0,,-2000000.0,-122000000.0,-165000000.0,,28000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q4,2015-10-04,2015-12-31,,,3000000.0,6000000.0,65000000.0,80000000.0,,7000000.0,-67000000.0,3000000.0,,-43000000.0,-36000000.0,6000000.0,-43000000.0,-36000000.0,6000000.0,-66000000.0,-27000000.0,-27000000.0,17000000.0,-11000000.0,,-1000000.0,-35000000.0,-35000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q3YTD,2015-01-01,2015-10-03,2016-11-15 09:36:02+00:00,-52000000.0,13000000.0,32000000.0,118000000.0,240000000.0,,-22000000.0,-20000000.0,14000000.0,0.0,-118000000.0,-112000000.0,116000000.0,-118000000.0,-112000000.0,116000000.0,-136000000.0,-131000000.0,-131000000.0,14000000.0,-2000000.0,,-1000000.0,-87000000.0,-130000000.0,,28000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q3TTM,2014-09-28,2015-10-03,,-3451000000.0,15000000.0,36344000.0,118000000.0,293777000.0,,-19860000.0,82511000.0,26910000.0,3189000000.0,3056257000.0,-3073106000.0,234322000.0,3056257000.0,-3073106000.0,234322000.0,197613000.0,-183108000.0,-183108000.0,26142000.0,-5653000.0,,-267996000.0,-105977000.0,-154000000.0,,751867000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q3,2015-07-05,2015-10-03,,-3000000.0,3000000.0,11000000.0,27000000.0,78000000.0,,-6000000.0,59000000.0,3000000.0,,3000000.0,-40000000.0,96000000.0,3000000.0,-40000000.0,96000000.0,53000000.0,-29000000.0,-29000000.0,-15000000.0,,,,-38000000.0,,,1000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q2YTD,2015-01-01,2015-07-04,2016-11-14 17:49:30+00:00,-49000000.0,10000000.0,21000000.0,91000000.0,162000000.0,,-16000000.0,-79000000.0,11000000.0,0.0,-121000000.0,-72000000.0,20000000.0,-121000000.0,-72000000.0,20000000.0,-189000000.0,-102000000.0,-102000000.0,29000000.0,-2000000.0,,-1000000.0,-49000000.0,-130000000.0,,27000000.0,
