company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2009.0,Q2YTD,2008-10-01,2009-03-31,2010-04-23 15:22:09+00:00,-28000000.0,12000000.0,54000000.0,,0.0,-325000000.0,98000000.0,-19000000.0,-103000000.0,137000000.0,-19000000.0,-103000000.0,137000000.0,15000000.0,315000000.0,315000000.0,,81000000.0,2000000.0,-1000000.0,,-76000000.0,,-74000000.0,,-43000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2009.0,Q1,2008-10-01,2008-12-31,2010-01-28 15:00:56+00:00,-28000000.0,6000000.0,26000000.0,,1000000.0,-270000000.0,154000000.0,76000000.0,-73000000.0,21000000.0,76000000.0,-73000000.0,21000000.0,25000000.0,151000000.0,151000000.0,,108000000.0,1000000.0,0.0,,-38000000.0,,-45000000.0,,-41000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2010.0,Q4,2010-07-01,2010-09-30,,-3000000.0,26000000.0,31000000.0,,3000000.0,46000000.0,,-93000000.0,-49000000.0,271000000.0,-93000000.0,-49000000.0,271000000.0,132000000.0,150000000.0,150000000.0,,18000000.0,11000000.0,1000000.0,,-38000000.0,-21000000.0,-26000000.0,,-66000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2010.0,FY,2009-10-01,2010-09-30,2012-11-13 15:04:40+00:00,-103000000.0,52000000.0,115000000.0,0.0,0.0,-87000000.0,0.0,-279000000.0,-232000000.0,711000000.0,-279000000.0,-232000000.0,711000000.0,200000000.0,561000000.0,561000000.0,,70000000.0,55000000.0,1000000.0,,-151000000.0,-21000000.0,-109000000.0,0.0,-183000000.0,0.0,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2010.0,Q3TTM,2009-07-01,2010-06-30,,-101000000.0,36000000.0,114000000.0,,2000000.0,-77000000.0,,-389000000.0,-220000000.0,692000000.0,-389000000.0,-220000000.0,692000000.0,85000000.0,545000000.0,545000000.0,,74000000.0,54000000.0,,,-151000000.0,,-119000000.0,-117000000.0,-175000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2010.0,Q3,2010-04-01,2010-06-30,,-3000000.0,8000000.0,29000000.0,,-3000000.0,-36000000.0,,-73000000.0,-27000000.0,160000000.0,-73000000.0,-27000000.0,160000000.0,57000000.0,142000000.0,142000000.0,,17000000.0,16000000.0,,,-38000000.0,,-24000000.0,,-51000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2010.0,Q3YTD,2009-10-01,2010-06-30,2011-07-25 10:16:24+00:00,-100000000.0,26000000.0,84000000.0,,-3000000.0,-133000000.0,0.0,-186000000.0,-183000000.0,440000000.0,-186000000.0,-183000000.0,440000000.0,68000000.0,411000000.0,411000000.0,,52000000.0,44000000.0,0.0,,-113000000.0,,-83000000.0,0.0,-117000000.0,0.0,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2010.0,Q2TTM,2009-04-01,2010-03-31,,-217000000.0,36000000.0,115000000.0,,4000000.0,23000000.0,198000000.0,-369000000.0,-355000000.0,776000000.0,-369000000.0,-355000000.0,776000000.0,56000000.0,548000000.0,548000000.0,,54000000.0,47000000.0,,,-151000000.0,,-138000000.0,-287000000.0,-176000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2010.0,Q2,2010-01-01,2010-03-31,,-5000000.0,9000000.0,28000000.0,,-1000000.0,46000000.0,-62000000.0,-118000000.0,-37000000.0,196000000.0,-118000000.0,-37000000.0,196000000.0,40000000.0,148000000.0,148000000.0,,-35000000.0,19000000.0,1000000.0,,-37000000.0,,-33000000.0,,-38000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2010.0,Q2YTD,2009-10-01,2010-03-31,2011-04-29 11:56:25+00:00,-97000000.0,18000000.0,55000000.0,,0.0,-97000000.0,0.0,-113000000.0,-156000000.0,280000000.0,-113000000.0,-156000000.0,280000000.0,11000000.0,269000000.0,269000000.0,,35000000.0,28000000.0,0.0,,-75000000.0,,-59000000.0,0.0,-66000000.0,0.0,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2010.0,Q1TTM,2009-01-01,2009-12-31,,-212000000.0,33000000.0,115000000.0,,4000000.0,-78000000.0,204000000.0,-346000000.0,-348000000.0,696000000.0,-346000000.0,-348000000.0,696000000.0,6000000.0,564000000.0,564000000.0,,62000000.0,29000000.0,-2000000.0,,-152000000.0,,-134000000.0,-287000000.0,-140000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2010.0,Q1,2009-10-01,2009-12-31,2011-01-28 09:00:50+00:00,-92000000.0,9000000.0,27000000.0,,1000000.0,-143000000.0,62000000.0,5000000.0,-119000000.0,84000000.0,5000000.0,-119000000.0,84000000.0,-29000000.0,121000000.0,121000000.0,,70000000.0,9000000.0,-1000000.0,,-38000000.0,,-26000000.0,,-28000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2011.0,Q4,2011-07-01,2011-09-30,,-1000000.0,23000000.0,30000000.0,44000000.0,-6000000.0,162000000.0,-70000000.0,-154000000.0,11000000.0,411000000.0,-154000000.0,11000000.0,411000000.0,262000000.0,175000000.0,175000000.0,,21000000.0,3000000.0,14000000.0,,-36000000.0,,-48000000.0,,-51000000.0,2000000.0,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2011.0,FY,2010-10-01,2011-09-30,2013-11-12 13:07:18+00:00,-21000000.0,51000000.0,108000000.0,44000000.0,1000000.0,-221000000.0,0.0,-471000000.0,-92000000.0,657000000.0,-471000000.0,-92000000.0,657000000.0,95000000.0,634000000.0,634000000.0,,85000000.0,29000000.0,17000000.0,,-148000000.0,,-152000000.0,-24000000.0,-328000000.0,20000000.0,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2011.0,Q3TTM,2010-07-01,2011-06-30,,-23000000.0,54000000.0,109000000.0,,10000000.0,-337000000.0,70000000.0,-410000000.0,-152000000.0,517000000.0,-410000000.0,-152000000.0,517000000.0,-35000000.0,609000000.0,609000000.0,,82000000.0,37000000.0,4000000.0,,-150000000.0,-21000000.0,-130000000.0,-24000000.0,-343000000.0,18000000.0,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2011.0,Q3,2011-04-01,2011-06-30,,-1000000.0,9000000.0,26000000.0,,3000000.0,-96000000.0,55000000.0,-51000000.0,-39000000.0,119000000.0,-51000000.0,-39000000.0,119000000.0,32000000.0,158000000.0,158000000.0,,22000000.0,11000000.0,,,-37000000.0,,-38000000.0,-14000000.0,-66000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2011.0,Q3YTD,2010-10-01,2011-06-30,2012-07-24 12:42:23+00:00,-20000000.0,28000000.0,78000000.0,,7000000.0,-383000000.0,70000000.0,-317000000.0,-103000000.0,246000000.0,-317000000.0,-103000000.0,246000000.0,-167000000.0,459000000.0,459000000.0,,64000000.0,26000000.0,3000000.0,,-112000000.0,,-104000000.0,-24000000.0,-277000000.0,18000000.0,0.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2011.0,Q2TTM,2010-04-01,2011-03-31,,-25000000.0,53000000.0,112000000.0,,4000000.0,-277000000.0,15000000.0,-432000000.0,-140000000.0,558000000.0,-432000000.0,-140000000.0,558000000.0,-10000000.0,593000000.0,593000000.0,,77000000.0,42000000.0,4000000.0,,-151000000.0,-21000000.0,-116000000.0,-10000000.0,-328000000.0,18000000.0,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2011.0,Q2,2011-01-01,2011-03-31,,-12000000.0,11000000.0,26000000.0,,3000000.0,-137000000.0,15000000.0,-73000000.0,-27000000.0,70000000.0,-73000000.0,-27000000.0,70000000.0,-27000000.0,150000000.0,150000000.0,,20000000.0,11000000.0,1000000.0,,-37000000.0,,-34000000.0,,-62000000.0,18000000.0,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2011.0,Q2YTD,2010-10-01,2011-03-31,2012-04-19 14:29:00+00:00,-19000000.0,19000000.0,52000000.0,,4000000.0,-287000000.0,15000000.0,-266000000.0,-64000000.0,127000000.0,-266000000.0,-64000000.0,127000000.0,-199000000.0,301000000.0,301000000.0,,42000000.0,15000000.0,3000000.0,,-75000000.0,,-66000000.0,-10000000.0,-211000000.0,18000000.0,0.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2011.0,Q1TTM,2010-01-01,2010-12-31,,-18000000.0,51000000.0,114000000.0,,,-94000000.0,-62000000.0,-477000000.0,-150000000.0,684000000.0,-477000000.0,-150000000.0,684000000.0,57000000.0,591000000.0,591000000.0,,22000000.0,50000000.0,4000000.0,,-151000000.0,-21000000.0,-115000000.0,-10000000.0,-304000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2011.0,Q1,2010-10-01,2010-12-31,2012-01-19 11:52:29+00:00,-7000000.0,8000000.0,26000000.0,,1000000.0,-150000000.0,0.0,-193000000.0,-37000000.0,57000000.0,-193000000.0,-37000000.0,57000000.0,-172000000.0,151000000.0,151000000.0,,22000000.0,4000000.0,2000000.0,,-38000000.0,,-32000000.0,-10000000.0,-149000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2012.0,Q4,2012-07-01,2012-09-30,,-5000000.0,12000000.0,30000000.0,,14000000.0,63000000.0,-201000000.0,-242000000.0,-38000000.0,321000000.0,-242000000.0,-38000000.0,321000000.0,76000000.0,152000000.0,132000000.0,20000000.0,84000000.0,6000000.0,20000000.0,21000000.0,-43000000.0,,-36000000.0,,-4000000.0,,-17000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2012.0,FY,2011-10-01,2012-09-30,2014-11-18 14:31:29+00:00,-7000000.0,54000000.0,116000000.0,,,-395000000.0,247000000.0,-594000000.0,-129000000.0,513000000.0,-594000000.0,-129000000.0,513000000.0,-189000000.0,609000000.0,589000000.0,20000000.0,149000000.0,30000000.0,16000000.0,21000000.0,-157000000.0,,-138000000.0,0.0,-714000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2012.0,Q3YTD,2011-10-01,2012-06-30,2013-07-19 12:21:49+00:00,-2000000.0,42000000.0,86000000.0,,-14000000.0,-458000000.0,448000000.0,-352000000.0,-91000000.0,192000000.0,-352000000.0,-91000000.0,192000000.0,-265000000.0,457000000.0,457000000.0,,65000000.0,24000000.0,-4000000.0,,-114000000.0,,-102000000.0,,-710000000.0,,17000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2012.0,Q3TTM,2011-07-01,2012-06-30,,-3000000.0,65000000.0,116000000.0,44000000.0,-20000000.0,-296000000.0,378000000.0,-506000000.0,-80000000.0,603000000.0,-506000000.0,-80000000.0,603000000.0,-3000000.0,632000000.0,632000000.0,,86000000.0,27000000.0,10000000.0,,-150000000.0,,-150000000.0,,-761000000.0,2000000.0,17000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2012.0,Q3,2012-04-01,2012-06-30,,-1000000.0,16000000.0,28000000.0,,-14000000.0,-87000000.0,104000000.0,-146000000.0,-19000000.0,147000000.0,-146000000.0,-19000000.0,147000000.0,-32000000.0,166000000.0,166000000.0,,24000000.0,1000000.0,,,-43000000.0,,-33000000.0,,-208000000.0,,15000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2012.0,Q2TTM,2011-04-01,2012-03-31,,-3000000.0,58000000.0,114000000.0,44000000.0,-3000000.0,-305000000.0,329000000.0,-411000000.0,-100000000.0,575000000.0,-411000000.0,-100000000.0,575000000.0,61000000.0,624000000.0,624000000.0,,84000000.0,37000000.0,10000000.0,,-144000000.0,,-155000000.0,-14000000.0,-619000000.0,2000000.0,2000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2012.0,Q2,2012-01-01,2012-03-31,,-1000000.0,13000000.0,31000000.0,,5000000.0,-117000000.0,49000000.0,-78000000.0,-25000000.0,109000000.0,-78000000.0,-25000000.0,109000000.0,11000000.0,161000000.0,161000000.0,,21000000.0,17000000.0,-1000000.0,,-35000000.0,,-25000000.0,,-109000000.0,,2000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2012.0,Q2YTD,2011-10-01,2012-03-31,2013-04-19 11:34:54+00:00,-1000000.0,26000000.0,58000000.0,,0.0,-371000000.0,344000000.0,-206000000.0,-72000000.0,45000000.0,-206000000.0,-72000000.0,45000000.0,-233000000.0,291000000.0,291000000.0,,41000000.0,23000000.0,-4000000.0,,-71000000.0,,-69000000.0,,-502000000.0,,2000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2012.0,Q1TTM,2011-01-01,2011-12-31,,-14000000.0,56000000.0,109000000.0,44000000.0,-5000000.0,-325000000.0,295000000.0,-406000000.0,-102000000.0,536000000.0,-406000000.0,-102000000.0,536000000.0,23000000.0,613000000.0,613000000.0,,83000000.0,31000000.0,12000000.0,,-146000000.0,,-164000000.0,-14000000.0,-572000000.0,20000000.0,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2012.0,Q1,2011-10-01,2011-12-31,2013-01-18 12:43:23+00:00,,13000000.0,27000000.0,,-5000000.0,-254000000.0,295000000.0,-128000000.0,-47000000.0,-64000000.0,-128000000.0,-47000000.0,-64000000.0,-244000000.0,130000000.0,130000000.0,,20000000.0,6000000.0,-3000000.0,,-36000000.0,,-44000000.0,,-393000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2013.0,FY,2012-10-01,2013-09-30,2015-11-17 11:12:33+00:00,-1000000.0,53000000.0,124000000.0,0.0,5000000.0,-278000000.0,235000000.0,-448000000.0,-118000000.0,593000000.0,-448000000.0,-118000000.0,593000000.0,56000000.0,632000000.0,630000000.0,2000000.0,64000000.0,70000000.0,3000000.0,24000000.0,-164000000.0,,-120000000.0,0.0,-589000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2013.0,Q4,2013-07-01,2013-09-30,,,12000000.0,33000000.0,,7000000.0,56000000.0,-165000000.0,-245000000.0,-33000000.0,284000000.0,-245000000.0,-33000000.0,284000000.0,37000000.0,175000000.0,173000000.0,2000000.0,10000000.0,25000000.0,2000000.0,24000000.0,-40000000.0,,-35000000.0,,-65000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2013.0,Q3TTM,2012-07-01,2013-06-30,,-6000000.0,53000000.0,121000000.0,,12000000.0,-271000000.0,199000000.0,-445000000.0,-123000000.0,630000000.0,-445000000.0,-123000000.0,630000000.0,95000000.0,609000000.0,589000000.0,20000000.0,138000000.0,51000000.0,21000000.0,21000000.0,-167000000.0,,-121000000.0,,-528000000.0,,-17000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2013.0,Q3,2013-04-01,2013-06-30,,,14000000.0,30000000.0,,,-93000000.0,15000000.0,-90000000.0,-23000000.0,130000000.0,-90000000.0,-23000000.0,130000000.0,17000000.0,164000000.0,164000000.0,,15000000.0,23000000.0,1000000.0,,-41000000.0,,-24000000.0,,-87000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2013.0,Q3YTD,2012-10-01,2013-06-30,2014-07-22 13:04:30+00:00,-1000000.0,41000000.0,91000000.0,0.0,-2000000.0,-334000000.0,400000000.0,-203000000.0,-85000000.0,309000000.0,-203000000.0,-85000000.0,309000000.0,19000000.0,457000000.0,457000000.0,,54000000.0,45000000.0,1000000.0,,-124000000.0,,-85000000.0,0.0,-524000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2013.0,Q2TTM,2012-04-01,2013-03-31,,-7000000.0,55000000.0,119000000.0,,-2000000.0,-265000000.0,288000000.0,-501000000.0,-119000000.0,647000000.0,-501000000.0,-119000000.0,647000000.0,46000000.0,611000000.0,591000000.0,20000000.0,147000000.0,29000000.0,20000000.0,21000000.0,-169000000.0,,-130000000.0,,-649000000.0,,-2000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2013.0,Q2,2013-01-01,2013-03-31,,-1000000.0,14000000.0,31000000.0,,-6000000.0,-106000000.0,40000000.0,-88000000.0,-22000000.0,116000000.0,-88000000.0,-22000000.0,116000000.0,,161000000.0,161000000.0,,16000000.0,14000000.0,,,-41000000.0,,-21000000.0,,-101000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2013.0,Q2YTD,2012-10-01,2013-03-31,2014-04-17 11:09:19+00:00,-1000000.0,27000000.0,61000000.0,0.0,-2000000.0,-241000000.0,385000000.0,-113000000.0,-62000000.0,179000000.0,-113000000.0,-62000000.0,179000000.0,2000000.0,293000000.0,293000000.0,,39000000.0,22000000.0,,,-83000000.0,,-61000000.0,0.0,-437000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2013.0,Q1TTM,2012-01-01,2012-12-31,,-7000000.0,54000000.0,119000000.0,,9000000.0,-276000000.0,297000000.0,-491000000.0,-122000000.0,640000000.0,-491000000.0,-122000000.0,640000000.0,57000000.0,611000000.0,591000000.0,20000000.0,152000000.0,32000000.0,19000000.0,21000000.0,-163000000.0,,-134000000.0,,-657000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2013.0,Q1,2012-10-01,2012-12-31,2014-01-22 10:00:11+00:00,0.0,13000000.0,30000000.0,0.0,4000000.0,-135000000.0,345000000.0,-25000000.0,-40000000.0,63000000.0,-25000000.0,-40000000.0,63000000.0,2000000.0,132000000.0,132000000.0,,23000000.0,8000000.0,,,-42000000.0,,-40000000.0,0.0,-336000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2014.0,FY,2013-10-01,2014-09-30,2016-11-15 14:48:45+00:00,-1406000000.0,84000000.0,141000000.0,24000000.0,-12000000.0,-250000000.0,1358000000.0,827000000.0,-1537000000.0,660000000.0,827000000.0,-1537000000.0,660000000.0,-68000000.0,604000000.0,618000000.0,-14000000.0,67000000.0,43000000.0,8000000.0,-6000000.0,-162000000.0,,-163000000.0,-201000000.0,-211000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2014.0,Q4,2014-07-01,2014-09-30,,,26000000.0,39000000.0,,-15000000.0,129000000.0,-616000000.0,-489000000.0,-40000000.0,395000000.0,-489000000.0,-40000000.0,395000000.0,-127000000.0,167000000.0,173000000.0,-6000000.0,28000000.0,3000000.0,8000000.0,22000000.0,-40000000.0,,-48000000.0,264000000.0,-100000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2014.0,Q3TTM,2013-07-01,2014-06-30,,-1406000000.0,70000000.0,135000000.0,24000000.0,10000000.0,-323000000.0,1809000000.0,1071000000.0,-1530000000.0,549000000.0,1071000000.0,-1530000000.0,549000000.0,96000000.0,612000000.0,618000000.0,-6000000.0,49000000.0,65000000.0,2000000.0,-4000000.0,-162000000.0,,-150000000.0,-465000000.0,-176000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2014.0,Q3,2014-04-01,2014-06-30,,10000000.0,23000000.0,35000000.0,,-1000000.0,-52000000.0,164000000.0,-98000000.0,-35000000.0,187000000.0,-98000000.0,-35000000.0,187000000.0,40000000.0,158000000.0,163000000.0,-5000000.0,18000000.0,4000000.0,,-13000000.0,-41000000.0,,-45000000.0,-175000000.0,-50000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2014.0,Q3YTD,2013-10-01,2014-06-30,2015-07-24 12:11:37+00:00,-1406000000.0,58000000.0,102000000.0,24000000.0,3000000.0,-379000000.0,1974000000.0,1316000000.0,-1497000000.0,265000000.0,1316000000.0,-1497000000.0,265000000.0,59000000.0,437000000.0,445000000.0,-8000000.0,39000000.0,40000000.0,0.0,-28000000.0,-122000000.0,,-115000000.0,-465000000.0,-111000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2014.0,Q2TTM,2013-04-01,2014-03-31,,-1416000000.0,61000000.0,130000000.0,24000000.0,11000000.0,-364000000.0,1660000000.0,1079000000.0,-1518000000.0,492000000.0,1079000000.0,-1518000000.0,492000000.0,73000000.0,618000000.0,619000000.0,-1000000.0,46000000.0,84000000.0,3000000.0,9000000.0,-162000000.0,,-129000000.0,-290000000.0,-213000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2014.0,Q2,2014-01-01,2014-03-31,,4000000.0,23000000.0,35000000.0,,1000000.0,-120000000.0,39000000.0,-103000000.0,-28000000.0,102000000.0,-103000000.0,-28000000.0,102000000.0,-29000000.0,148000000.0,148000000.0,,16000000.0,27000000.0,,-1000000.0,-40000000.0,,-32000000.0,-90000000.0,-39000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2014.0,Q2YTD,2013-10-01,2014-03-31,2015-04-23 14:53:28+00:00,-1416000000.0,35000000.0,67000000.0,24000000.0,4000000.0,-327000000.0,1810000000.0,1414000000.0,-1462000000.0,78000000.0,1414000000.0,-1462000000.0,78000000.0,19000000.0,279000000.0,282000000.0,-3000000.0,21000000.0,36000000.0,0.0,-15000000.0,-81000000.0,,-70000000.0,-290000000.0,-61000000.0,,
