company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2011.0,Q1,,2010-12-31,2011-01-28 09:00:50+00:00,371000000.0,959000000.0,178000000.0,-1256000000.0,263000000.0,1417000000.0,316000000.0,127000000.0,,195000000.0,767000000.0,318000000.0,512000000.0,1093000000.0,703000000.0,3000000.0,374000000.0,,1403000000.0,104000000.0,244000000.0,,,196000000.0,194000000.0,2930000000.0,12000000.0,4904000000.0,1476000000.0,2546000000.0,1316000000.0,1476000000.0,1479000000.0,3425000000.0,4904000000.0,1655000000.0,2109000000.0,-1615000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2012.0,FY,,2012-09-30,2013-11-12 13:07:18+00:00,475000000.0,971000000.0,126000000.0,-1607000000.0,335000000.0,1462000000.0,288000000.0,58000000.0,,269000000.0,780000000.0,291000000.0,779000000.0,1332000000.0,773000000.0,5000000.0,455000000.0,,1693000000.0,91000000.0,282000000.0,,,228000000.0,138000000.0,3708000000.0,0.0,5314000000.0,1259000000.0,2787000000.0,1440000000.0,1259000000.0,1264000000.0,4050000000.0,5314000000.0,1754000000.0,2610000000.0,-2304000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2012.0,Q3,,2012-06-30,2012-07-24 12:42:23+00:00,400000000.0,967000000.0,125000000.0,-1478000000.0,265000000.0,1455000000.0,274000000.0,68000000.0,,229000000.0,775000000.0,293000000.0,778000000.0,1353000000.0,750000000.0,5000000.0,355000000.0,,1461000000.0,100000000.0,256000000.0,,,222000000.0,146000000.0,3609000000.0,201000000.0,5148000000.0,1273000000.0,2753000000.0,1485000000.0,1273000000.0,1278000000.0,3870000000.0,5148000000.0,1645000000.0,2385000000.0,-2313000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2012.0,Q2,,2012-03-31,2012-04-19 14:29:00+00:00,414000000.0,898000000.0,127000000.0,-1476000000.0,297000000.0,1448000000.0,269000000.0,88000000.0,,250000000.0,780000000.0,298000000.0,774000000.0,1365000000.0,751000000.0,5000000.0,401000000.0,,1483000000.0,109000000.0,296000000.0,,,220000000.0,163000000.0,3489000000.0,97000000.0,5207000000.0,1329000000.0,2757000000.0,1453000000.0,1329000000.0,1334000000.0,3873000000.0,5207000000.0,1699000000.0,2420000000.0,-2132000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2012.0,Q1,,2011-12-31,2012-01-19 11:52:29+00:00,403000000.0,901000000.0,142000000.0,-1496000000.0,286000000.0,1440000000.0,271000000.0,101000000.0,,200000000.0,777000000.0,302000000.0,777000000.0,1302000000.0,746000000.0,5000000.0,435000000.0,,1563000000.0,103000000.0,286000000.0,,,215000000.0,216000000.0,3372000000.0,48000000.0,5168000000.0,1257000000.0,2693000000.0,1350000000.0,1257000000.0,1262000000.0,3906000000.0,5168000000.0,1729000000.0,2556000000.0,-2059000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2013.0,FY,,2013-09-30,2014-11-18 14:31:29+00:00,463000000.0,1058000000.0,121000000.0,-1287000000.0,391000000.0,1471000000.0,324000000.0,19000000.0,,293000000.0,779000000.0,288000000.0,563000000.0,1518000000.0,773000000.0,5000000.0,245000000.0,,1078000000.0,91000000.0,340000000.0,17000000.0,4000000.0,221000000.0,155000000.0,4163000000.0,436000000.0,5400000000.0,1618000000.0,3094000000.0,1981000000.0,1618000000.0,1623000000.0,3777000000.0,5400000000.0,1533000000.0,1796000000.0,-2729000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2013.0,Q3,,2013-06-30,2013-07-19 12:21:49+00:00,379000000.0,969000000.0,119000000.0,-1592000000.0,354000000.0,1473000000.0,298000000.0,14000000.0,,271000000.0,778000000.0,287000000.0,563000000.0,1509000000.0,757000000.0,5000000.0,407000000.0,,1534000000.0,99000000.0,266000000.0,,,223000000.0,157000000.0,4027000000.0,602000000.0,5397000000.0,1203000000.0,2945000000.0,1935000000.0,1203000000.0,1208000000.0,4189000000.0,5397000000.0,1695000000.0,2254000000.0,-2705000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2013.0,Q2,,2013-03-31,2013-04-19 11:34:54+00:00,394000000.0,954000000.0,121000000.0,-1599000000.0,337000000.0,1465000000.0,323000000.0,32000000.0,,275000000.0,778000000.0,289000000.0,570000000.0,1444000000.0,758000000.0,5000000.0,429000000.0,,1547000000.0,107000000.0,259000000.0,,,225000000.0,151000000.0,3911000000.0,588000000.0,5353000000.0,1120000000.0,2874000000.0,1960000000.0,1120000000.0,1125000000.0,4228000000.0,5353000000.0,1721000000.0,2268000000.0,-2657000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2013.0,Q1,,2012-12-31,2013-01-18 12:43:23+00:00,393000000.0,906000000.0,121000000.0,-1598000000.0,337000000.0,1460000000.0,324000000.0,47000000.0,,220000000.0,781000000.0,293000000.0,573000000.0,1403000000.0,767000000.0,5000000.0,453000000.0,,1624000000.0,100000000.0,308000000.0,,,226000000.0,144000000.0,3793000000.0,549000000.0,5313000000.0,1052000000.0,2793000000.0,1915000000.0,1052000000.0,1057000000.0,4256000000.0,5313000000.0,1753000000.0,2341000000.0,-2603000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2014.0,FY,,2014-09-30,2015-11-17 11:12:33+00:00,535000000.0,1033000000.0,104000000.0,-1366000000.0,323000000.0,1491000000.0,359000000.0,9000000.0,57000000.0,256000000.0,1863000000.0,688000000.0,1663000000.0,1709000000.0,919000000.0,5000000.0,101000000.0,,1096000000.0,115000000.0,367000000.0,15000000.0,16000000.0,288000000.0,217000000.0,4605000000.0,504000000.0,7063000000.0,1884000000.0,3204000000.0,2198000000.0,1884000000.0,1889000000.0,5174000000.0,7063000000.0,2940000000.0,2976000000.0,-2846000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2014.0,Q3,,2014-06-30,2014-07-22 13:04:30+00:00,467000000.0,1131000000.0,109000000.0,-1255000000.0,450000000.0,1482000000.0,354000000.0,8000000.0,,241000000.0,1865000000.0,688000000.0,1663000000.0,1707000000.0,888000000.0,6000000.0,64000000.0,,986000000.0,146000000.0,375000000.0,69000000.0,31000000.0,237000000.0,219000000.0,4479000000.0,855000000.0,7253000000.0,1947000000.0,3511000000.0,2432000000.0,1947000000.0,1953000000.0,5300000000.0,7253000000.0,2854000000.0,2868000000.0,-2759000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2014.0,Q2,,2014-03-31,2014-04-17 11:09:19+00:00,465000000.0,1126000000.0,114000000.0,-1269000000.0,410000000.0,1476000000.0,362000000.0,10000000.0,,245000000.0,1834000000.0,715000000.0,1658000000.0,1674000000.0,829000000.0,5000000.0,50000000.0,,1005000000.0,128000000.0,338000000.0,69000000.0,10000000.0,238000000.0,168000000.0,4362000000.0,866000000.0,7083000000.0,1847000000.0,3417000000.0,2400000000.0,1847000000.0,1852000000.0,5231000000.0,7083000000.0,2837000000.0,2831000000.0,-2722000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2014.0,Q1,,2013-12-31,2014-01-22 10:00:11+00:00,442000000.0,1107000000.0,116000000.0,-1275000000.0,439000000.0,1466000000.0,385000000.0,16000000.0,,207000000.0,1828000000.0,675000000.0,1658000000.0,1679000000.0,842000000.0,5000000.0,84000000.0,,1023000000.0,114000000.0,410000000.0,74000000.0,9000000.0,235000000.0,196000000.0,4255000000.0,917000000.0,7093000000.0,1725000000.0,3429000000.0,2486000000.0,1725000000.0,1730000000.0,5363000000.0,7093000000.0,2822000000.0,2877000000.0,-2721000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,FY,,2015-09-30,2016-11-15 14:48:45+00:00,487000000.0,1038000000.0,89000000.0,-1699000000.0,252000000.0,1521000000.0,365000000.0,,,273000000.0,1904000000.0,703000000.0,1680000000.0,1824000000.0,964000000.0,5000000.0,165000000.0,,1466000000.0,110000000.0,398000000.0,,,344000000.0,218000000.0,5124000000.0,448000000.0,7304000000.0,1875000000.0,3224000000.0,2060000000.0,1875000000.0,1880000000.0,5424000000.0,7304000000.0,3116000000.0,3364000000.0,-3071000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q3,,2015-06-30,2015-07-24 12:11:37+00:00,430000000.0,1112000000.0,94000000.0,-1362000000.0,294000000.0,1510000000.0,361000000.0,8000000.0,,259000000.0,1868000000.0,672000000.0,1667000000.0,1844000000.0,933000000.0,6000000.0,56000000.0,,956000000.0,120000000.0,453000000.0,0.0,0.0,323000000.0,210000000.0,4983000000.0,745000000.0,7230000000.0,2049000000.0,3378000000.0,2342000000.0,2049000000.0,2055000000.0,5175000000.0,7230000000.0,2919000000.0,2833000000.0,-3082000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q2,,2015-03-31,2015-04-23 14:53:28+00:00,472000000.0,1083000000.0,97000000.0,-1382000000.0,284000000.0,1500000000.0,364000000.0,7000000.0,,214000000.0,1865000000.0,683000000.0,1678000000.0,1800000000.0,924000000.0,6000000.0,67000000.0,,977000000.0,131000000.0,411000000.0,0.0,0.0,328000000.0,221000000.0,4849000000.0,785000000.0,7172000000.0,1947000000.0,3305000000.0,2343000000.0,1947000000.0,1953000000.0,5219000000.0,7172000000.0,2943000000.0,2876000000.0,-3020000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q1,,2014-12-31,2015-01-23 14:16:04+00:00,461000000.0,1044000000.0,103000000.0,-1373000000.0,315000000.0,1488000000.0,368000000.0,9000000.0,,195000000.0,1856000000.0,685000000.0,1670000000.0,1779000000.0,919000000.0,6000000.0,92000000.0,,1012000000.0,124000000.0,393000000.0,17000000.0,12000000.0,300000000.0,225000000.0,4732000000.0,831000000.0,7140000000.0,1864000000.0,3288000000.0,2363000000.0,1864000000.0,1870000000.0,5270000000.0,7140000000.0,2933000000.0,2907000000.0,-2983000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,FY,,2016-09-30,2017-11-14 12:56:24+00:00,527000000.0,1094000000.0,87000000.0,-1898000000.0,340000000.0,1507000000.0,283000000.0,,,269000000.0,1919000000.0,667000000.0,1374000000.0,1939000000.0,1035000000.0,6000000.0,219000000.0,1000000.0,1660000000.0,117000000.0,440000000.0,,,369000000.0,234000000.0,3327000000.0,740000000.0,7699000000.0,2078000000.0,3490000000.0,2346000000.0,2078000000.0,2084000000.0,5615000000.0,7699000000.0,3174000000.0,3269000000.0,-858000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q3,,2016-06-30,2016-07-25 12:51:41+00:00,483000000.0,1184000000.0,83000000.0,-1672000000.0,307000000.0,1496000000.0,263000000.0,,,258000000.0,1918000000.0,678000000.0,1387000000.0,1975000000.0,999000000.0,6000000.0,104000000.0,,1324000000.0,148000000.0,416000000.0,,,362000000.0,235000000.0,3162000000.0,1112000000.0,7675000000.0,2108000000.0,3614000000.0,2615000000.0,2108000000.0,2114000000.0,5561000000.0,7675000000.0,3062000000.0,2946000000.0,-878000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q2,,2016-03-31,2016-04-21 13:11:41+00:00,460000000.0,1088000000.0,84000000.0,-1670000000.0,300000000.0,1486000000.0,303000000.0,,,206000000.0,1920000000.0,693000000.0,1383000000.0,1968000000.0,991000000.0,6000000.0,103000000.0,,1356000000.0,134000000.0,400000000.0,,,344000000.0,240000000.0,2991000000.0,1120000000.0,7541000000.0,1983000000.0,3490000000.0,2573000000.0,1983000000.0,1989000000.0,5552000000.0,7541000000.0,3060000000.0,2979000000.0,-824000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q1,,2015-12-31,2016-01-22 11:27:25+00:00,443000000.0,1036000000.0,87000000.0,-1693000000.0,334000000.0,1522000000.0,336000000.0,,,218000000.0,1903000000.0,693000000.0,1370000000.0,1938000000.0,973000000.0,6000000.0,141000000.0,,1381000000.0,138000000.0,386000000.0,,,315000000.0,240000000.0,5215000000.0,1105000000.0,7471000000.0,1899000000.0,3446000000.0,2575000000.0,1899000000.0,1905000000.0,5566000000.0,7471000000.0,3052000000.0,2991000000.0,-3145000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,FY,,2017-09-30,2018-11-26 16:09:52+00:00,927000000.0,1426000000.0,186000000.0,-1575000000.0,703000000.0,4561000000.0,361000000.0,,,385000000.0,9158000000.0,2129000000.0,6676000000.0,2451000000.0,1398000000.0,7000000.0,21000000.0,331000000.0,1208000000.0,180000000.0,731000000.0,0.0,,531000000.0,663000000.0,3838000000.0,479000000.0,17997000000.0,6043000000.0,4760000000.0,3069000000.0,6043000000.0,6050000000.0,11947000000.0,17997000000.0,11839000000.0,8878000000.0,-781000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q3,,2017-06-30,2017-07-28 11:28:14+00:00,787000000.0,1644000000.0,202000000.0,-1806000000.0,578000000.0,4544000000.0,349000000.0,,,325000000.0,8602000000.0,2997000000.0,7268000000.0,2506000000.0,1328000000.0,6000000.0,29000000.0,417000000.0,1523000000.0,167000000.0,700000000.0,,,500000000.0,660000000.0,3679000000.0,511000000.0,18351000000.0,5603000000.0,4895000000.0,2874000000.0,5603000000.0,5609000000.0,12742000000.0,18351000000.0,12128000000.0,9868000000.0,-814000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q2,,2017-03-31,2017-04-21 11:34:23+00:00,486000000.0,1135000000.0,81000000.0,-1873000000.0,281000000.0,1515000000.0,265000000.0,,,196000000.0,1928000000.0,672000000.0,1354000000.0,2013000000.0,1042000000.0,6000000.0,143000000.0,,1533000000.0,150000000.0,368000000.0,,,416000000.0,240000000.0,3554000000.0,855000000.0,7780000000.0,2396000000.0,3579000000.0,2251000000.0,2396000000.0,2402000000.0,5378000000.0,7780000000.0,3159000000.0,3127000000.0,-800000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q1,,2016-12-31,2017-02-08 10:07:30+00:00,461000000.0,1027000000.0,84000000.0,-1906000000.0,308000000.0,1503000000.0,251000000.0,,,195000000.0,1926000000.0,682000000.0,1356000000.0,2011000000.0,1032000000.0,6000000.0,197000000.0,,1564000000.0,143000000.0,430000000.0,,,383000000.0,240000000.0,3429000000.0,920000000.0,7709000000.0,2202000000.0,3489000000.0,2341000000.0,2202000000.0,2208000000.0,5501000000.0,7709000000.0,3188000000.0,3160000000.0,-824000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,FY,,2018-09-30,2018-11-26 16:09:52+00:00,821000000.0,2109000000.0,194000000.0,-1471000000.0,738000000.0,4606000000.0,377000000.0,,,276000000.0,9107000000.0,2192000000.0,5681000000.0,2649000000.0,1429000000.0,7000000.0,16000000.0,346000000.0,525000000.0,191000000.0,770000000.0,91000000.0,,504000000.0,674000000.0,4654000000.0,2248000000.0,19026000000.0,7107000000.0,5778000000.0,4686000000.0,7107000000.0,7114000000.0,11912000000.0,19026000000.0,11819000000.0,7226000000.0,-682000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q3,,2018-06-30,2018-07-27 08:49:13+00:00,832000000.0,1811000000.0,192000000.0,-1576000000.0,621000000.0,4591000000.0,325000000.0,,,353000000.0,9103000000.0,1911000000.0,6317000000.0,2641000000.0,1402000000.0,7000000.0,22000000.0,277000000.0,1046000000.0,258000000.0,708000000.0,66000000.0,,524000000.0,647000000.0,4468000000.0,864000000.0,18359000000.0,6791000000.0,5397000000.0,3274000000.0,6791000000.0,6798000000.0,11561000000.0,18359000000.0,11560000000.0,8287000000.0,-692000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q2,,2018-03-31,2018-04-27 09:02:56+00:00,799000000.0,1640000000.0,190000000.0,-1486000000.0,668000000.0,4574000000.0,329000000.0,,,316000000.0,9195000000.0,1992000000.0,6456000000.0,2633000000.0,1408000000.0,7000000.0,21000000.0,231000000.0,1098000000.0,202000000.0,651000000.0,,,541000000.0,682000000.0,4247000000.0,908000000.0,18300000000.0,6633000000.0,5143000000.0,3193000000.0,6633000000.0,6640000000.0,11660000000.0,18300000000.0,11749000000.0,8467000000.0,-702000000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q1,,2017-12-31,2018-01-26 09:10:04+00:00,758000000.0,1513000000.0,186000000.0,-1548000000.0,583000000.0,4558000000.0,332000000.0,,,272000000.0,9206000000.0,2062000000.0,6498000000.0,2557000000.0,1408000000.0,7000000.0,21000000.0,250000000.0,1124000000.0,173000000.0,669000000.0,,,529000000.0,725000000.0,4064000000.0,877000000.0,18052000000.0,6354000000.0,4826000000.0,3094000000.0,6354000000.0,6361000000.0,11691000000.0,18052000000.0,11818000000.0,8597000000.0,-720000000.0
