company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2007.0,FY,2007-01-01,2007-12-31,2010-02-26 12:58:45+00:00,-41981000.0,30987000.0,,9267000.0,-63870000.0,42795000.0,,27145000.0,-87457000.0,116103000.0,27145000.0,-87457000.0,116103000.0,65058000.0,133572000.0,133572000.0,15414000.0,14594000.0,-1521000.0,,-44048000.0,-26507000.0,-3737000.0,93000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2008.0,Q4,2008-10-01,2008-12-31,,541000.0,11016000.0,,-14971000.0,7109000.0,11423000.0,,15015000.0,-5245000.0,88540000.0,15015000.0,-5245000.0,88540000.0,83339000.0,64984000.0,64984000.0,5431000.0,4578000.0,767000.0,,-6555000.0,-986000.0,,2000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2008.0,FY,2008-01-01,2008-12-31,2011-03-01 13:57:41+00:00,-78762000.0,45323000.0,,-21214000.0,-48431000.0,42063000.0,,2613000.0,-113954000.0,218316000.0,2613000.0,-113954000.0,218316000.0,85761000.0,200900000.0,200900000.0,20524000.0,23676000.0,-7553000.0,,-27641000.0,-22387000.0,-40739000.0,2000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2008.0,Q3,2008-07-01,2008-09-30,,-111000.0,12883000.0,,-14818000.0,-6599000.0,3731000.0,,-16372000.0,-6074000.0,66365000.0,-16372000.0,-6074000.0,66365000.0,29101000.0,54779000.0,54779000.0,5302000.0,4018000.0,-1001000.0,,-4962000.0,-1178000.0,-22943000.0,
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-06 17:49:00+00:00,-79303000.0,34307000.0,,-6243000.0,-55540000.0,30640000.0,,-12402000.0,-108709000.0,129776000.0,-12402000.0,-108709000.0,129776000.0,2422000.0,135916000.0,135916000.0,15093000.0,19098000.0,-8320000.0,,-21086000.0,-21401000.0,-40739000.0,0.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-10 12:10:15+00:00,-79192000.0,21424000.0,,8575000.0,-48941000.0,26909000.0,,3970000.0,-102635000.0,63411000.0,3970000.0,-102635000.0,63411000.0,-26679000.0,81137000.0,81137000.0,9791000.0,15080000.0,-7319000.0,,-16124000.0,-20223000.0,-17796000.0,0.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2009.0,Q4,2009-10-01,2009-12-31,,-60417000.0,11523000.0,,-2446000.0,-31536000.0,9356000.0,465000.0,12343000.0,-63518000.0,72348000.0,12343000.0,-63518000.0,72348000.0,18727000.0,60254000.0,60254000.0,32107000.0,2499000.0,4249000.0,,-7351000.0,23000.0,,1000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2009.0,FY,2009-01-01,2009-12-31,2012-02-29 13:19:29+00:00,-73565000.0,42426000.0,,12084000.0,-25082000.0,22325000.0,465000.0,-43542000.0,-107697000.0,271760000.0,-43542000.0,-107697000.0,271760000.0,132605000.0,230213000.0,230213000.0,24203000.0,8834000.0,4850000.0,0.0,-41874000.0,-1997000.0,-73169000.0,2892000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2009.0,Q3TTM,2008-10-01,2009-09-30,,-12607000.0,41919000.0,,-441000.0,13563000.0,24392000.0,,-40870000.0,-49424000.0,287952000.0,-40870000.0,-49424000.0,287952000.0,197217000.0,234943000.0,234943000.0,-2473000.0,10913000.0,1368000.0,,-41078000.0,-3006000.0,-73169000.0,2893000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2009.0,Q3,2009-07-01,2009-09-30,,,10680000.0,,10951000.0,16802000.0,4004000.0,,-18192000.0,-3192000.0,67351000.0,-18192000.0,-3192000.0,67351000.0,56918000.0,60034000.0,60034000.0,-20165000.0,1775000.0,1601000.0,,-4800000.0,-7000.0,-23964000.0,7000.0
