company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.34,1.34,,1.32,92935000.0,213401000.0,214454000.0,-1053000.0,213401000.0,720643000.0,1537530000.0,3500000.0,,140593000.0,,372022000.0,720643000.0,816887000.0,1545000.0,1162000.0,512615000.0,304272000.0,3117000.0,307389000.0,1537530000.0,162800000.0,159796000.0,162550000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2011.0,Q2,2011-04-01,2011-06-30,2012-08-06 13:59:27+00:00,0.18,0.18,,0.18,13755000.0,29309000.0,29823000.0,-514000.0,29309000.0,186144000.0,391555000.0,2124000.0,,39481000.0,,124127000.0,186144000.0,205411000.0,435000.0,86000.0,163608000.0,41803000.0,1775000.0,43578000.0,391555000.0,162800000.0,159796000.0,162550000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.54,1.54,,1.51,110567000.0,243546000.0,244085000.0,-539000.0,243546000.0,682309000.0,1477108000.0,3110000.0,,129421000.0,,313094000.0,682309000.0,794799000.0,2010000.0,1268000.0,442515000.0,352284000.0,2368000.0,354652000.0,1477108000.0,160400000.0,159400000.0,162310000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 12:21:28+00:00,0.32,0.32,,0.32,23772000.0,51315000.0,51606000.0,-291000.0,51315000.0,179457000.0,375969000.0,-852000.0,,37589000.0,,82607000.0,179457000.0,196512000.0,350000.0,264000.0,120196000.0,76316000.0,-938000.0,75378000.0,375969000.0,160400000.0,159400000.0,162310000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2012.0,Q4,2012-10-01,2012-12-31,,0.52,0.52,0.07,0.5,19528000.0,77261000.0,78177000.0,-916000.0,77261000.0,177310000.0,386385000.0,-151000.0,,33680000.0,2000000.0,73319000.0,177310000.0,209075000.0,2729000.0,509000.0,108999000.0,100076000.0,-2371000.0,97705000.0,386385000.0,151634000.0,151634000.0,151634000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 15:20:29+00:00,1.47,1.47,0.07,1.45,66556000.0,222398000.0,225356000.0,-2958000.0,222398000.0,670174000.0,1405358000.0,-1341000.0,,137354000.0,2000000.0,292500000.0,670174000.0,735184000.0,11659000.0,1582000.0,431854000.0,303330000.0,-11418000.0,291912000.0,1405358000.0,151634000.0,151634000.0,151634000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.95,0.95,,0.95,47028000.0,145137000.0,147179000.0,-2042000.0,145137000.0,492864000.0,1018973000.0,-1190000.0,,103674000.0,,219181000.0,492864000.0,526109000.0,8930000.0,1073000.0,322855000.0,203254000.0,-9047000.0,194207000.0,1018973000.0,151100000.0,150878000.0,152327000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.44,1.44,0.06,1.43,78346000.0,221268000.0,224012000.0,-2744000.0,221268000.0,672576000.0,1424184000.0,-298000.0,,138593000.0,,300094000.0,672576000.0,751608000.0,12106000.0,1841000.0,438687000.0,312921000.0,-10563000.0,302358000.0,1424184000.0,151100000.0,150878000.0,152327000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2012.0,Q3,2012-07-01,2012-09-30,2013-11-08 17:00:01+00:00,0.37,0.37,,0.37,13285000.0,55905000.0,55949000.0,-44000.0,55905000.0,158877000.0,332230000.0,-2175000.0,,29593000.0,,69523000.0,158877000.0,173353000.0,3096000.0,268000.0,99116000.0,74237000.0,-5003000.0,69234000.0,332230000.0,151100000.0,150878000.0,152327000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.58,0.58,,0.58,33743000.0,89232000.0,91230000.0,-1998000.0,89232000.0,333987000.0,686743000.0,985000.0,,74081000.0,,149658000.0,333987000.0,352756000.0,5834000.0,805000.0,223739000.0,129017000.0,-4044000.0,124973000.0,686743000.0,152200000.0,153172000.0,155033000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.48,1.48,0.06,1.46,84643000.0,230082000.0,232453000.0,-2371000.0,230082000.0,683129000.0,1463281000.0,1811000.0,,144188000.0,,311871000.0,683129000.0,780152000.0,10536000.0,1728000.0,456059000.0,324093000.0,-6997000.0,317096000.0,1463281000.0,152200000.0,153172000.0,155033000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 12:56:58+00:00,0.27,0.27,,0.27,15685000.0,41093000.0,42405000.0,-1312000.0,41093000.0,168262000.0,338291000.0,-240000.0,,37510000.0,,71798000.0,168262000.0,170029000.0,2768000.0,377000.0,109308000.0,60721000.0,-2631000.0,58090000.0,338291000.0,152200000.0,153172000.0,155033000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.39,1.39,0.06,1.37,82713000.0,218298000.0,219871000.0,-1573000.0,218298000.0,701011000.0,1516545000.0,4175000.0,,146159000.0,,364200000.0,701011000.0,815534000.0,8203000.0,1437000.0,510359000.0,305175000.0,-2591000.0,302584000.0,1516545000.0,155300000.0,154485000.0,156972000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 14:01:34+00:00,0.31,0.31,,0.31,18058000.0,48139000.0,48825000.0,-686000.0,48139000.0,165725000.0,348452000.0,1225000.0,,36571000.0,,77860000.0,165725000.0,182727000.0,3066000.0,428000.0,114431000.0,68296000.0,-1413000.0,66883000.0,348452000.0,155300000.0,154485000.0,156972000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 15:48:00+00:00,1.24,1.24,0.09,1.22,51971000.0,177015000.0,177015000.0,,177015000.0,759362000.0,1496372000.0,1276000.0,,147696000.0,25832000.0,322739000.0,759362000.0,737010000.0,14091000.0,1058000.0,496267000.0,240743000.0,-11757000.0,228986000.0,1496372000.0,142446000.0,142446000.0,142446000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2013.0,Q4,2013-10-01,2013-12-31,,0.2,0.2,0.09,0.2,6413000.0,28735000.0,28735000.0,,28735000.0,210227000.0,400319000.0,740000.0,,38425000.0,25832000.0,88033000.0,210227000.0,190092000.0,3731000.0,337000.0,152290000.0,37802000.0,-2654000.0,35148000.0,400319000.0,142446000.0,142446000.0,142446000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 13:37:49+00:00,0.33,0.33,,0.32,13560000.0,46486000.0,46486000.0,,46486000.0,185251000.0,358141000.0,-53000.0,,32986000.0,0.0,76365000.0,185251000.0,172890000.0,3696000.0,256000.0,109351000.0,63539000.0,-3493000.0,60046000.0,358141000.0,140900000.0,141863000.0,144231000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.04,1.04,,1.02,45558000.0,148280000.0,148280000.0,,148280000.0,549135000.0,1096053000.0,536000.0,,109271000.0,,234706000.0,549135000.0,546918000.0,10360000.0,721000.0,343977000.0,202941000.0,-9103000.0,193838000.0,1096053000.0,140900000.0,141863000.0,144231000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.56,1.56,0.07,1.52,65086000.0,225541000.0,226457000.0,-916000.0,225541000.0,726445000.0,1482438000.0,385000.0,,142951000.0,2000000.0,308025000.0,726445000.0,755993000.0,13089000.0,1230000.0,452976000.0,303017000.0,-11474000.0,291543000.0,1482438000.0,140900000.0,141863000.0,144231000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 10:59:43+00:00,0.35,0.35,,0.35,16446000.0,50158000.0,50158000.0,,50158000.0,199288000.0,389329000.0,-175000.0,,39601000.0,0.0,80168000.0,199288000.0,190041000.0,3767000.0,274000.0,119769000.0,70272000.0,-3668000.0,66604000.0,389329000.0,143300000.0,142085000.0,143774000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.71,0.71,,0.7,31998000.0,101794000.0,101794000.0,,101794000.0,363884000.0,737912000.0,589000.0,,76285000.0,,158341000.0,363884000.0,374028000.0,6664000.0,465000.0,234626000.0,139402000.0,-5610000.0,133792000.0,737912000.0,143300000.0,142085000.0,143774000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.6,1.6,0.07,1.57,64811000.0,234960000.0,235920000.0,-960000.0,234960000.0,700071000.0,1456527000.0,-1737000.0,,139558000.0,2000000.0,301183000.0,700071000.0,756456000.0,12489000.0,1242000.0,442741000.0,313715000.0,-12984000.0,300731000.0,1456527000.0,143300000.0,142085000.0,143774000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 13:27:43+00:00,0.36,0.36,,0.35,15552000.0,51636000.0,51636000.0,,51636000.0,164596000.0,348583000.0,764000.0,,36684000.0,0.0,78173000.0,164596000.0,183987000.0,2897000.0,191000.0,114857000.0,69130000.0,-1942000.0,67188000.0,348583000.0,143400000.0,144629000.0,146291000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.52,1.52,0.07,1.49,64050000.0,225895000.0,228167000.0,-2272000.0,225895000.0,669045000.0,1405489000.0,-1802000.0,,137467000.0,2000000.0,292813000.0,669045000.0,736444000.0,11490000.0,1345000.0,432280000.0,304164000.0,-11947000.0,292217000.0,1405489000.0,143400000.0,144629000.0,146291000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 15:57:39+00:00,1.42,1.42,0.1,1.39,49268000.0,200261000.0,200261000.0,,200261000.0,780281000.0,1530654000.0,3473000.0,,142751000.0,16383000.0,331995000.0,780281000.0,750373000.0,14593000.0,1405000.0,491129000.0,259244000.0,-9715000.0,249529000.0,1530654000.0,141143000.0,141143000.0,141143000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2014.0,Q4,2014-10-01,2014-12-31,,0.52,0.52,0.1,0.5,10032000.0,72752000.0,72752000.0,,72752000.0,219629000.0,434366000.0,-1514000.0,,36096000.0,963000.0,90258000.0,219629000.0,214737000.0,3593000.0,471000.0,127317000.0,87420000.0,-4636000.0,82784000.0,434366000.0,141143000.0,141143000.0,141143000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2014.0,Q3,2014-07-01,2014-09-30,2015-11-09 14:57:42+00:00,0.37,0.37,,0.37,17606000.0,52857000.0,52857000.0,,52857000.0,190980000.0,375366000.0,3719000.0,,34022000.0,4060000.0,76295000.0,190980000.0,184386000.0,3663000.0,398000.0,114377000.0,70009000.0,454000.0,70463000.0,375366000.0,142900000.0,141433000.0,143413000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.9,0.9,,0.89,39236000.0,127509000.0,127509000.0,,127509000.0,560652000.0,1096288000.0,4987000.0,,106655000.0,15420000.0,241737000.0,560652000.0,535636000.0,11000000.0,934000.0,363812000.0,171824000.0,-5079000.0,166745000.0,1096288000.0,142900000.0,141433000.0,143413000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.1,1.1,0.09,1.09,45649000.0,156244000.0,156244000.0,,156244000.0,770879000.0,1496607000.0,5727000.0,,145080000.0,41252000.0,329770000.0,770879000.0,725728000.0,14731000.0,1271000.0,516102000.0,209626000.0,-7733000.0,201893000.0,1496607000.0,142900000.0,141433000.0,143413000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.53,0.53,,0.52,21630000.0,74652000.0,74652000.0,,74652000.0,369672000.0,720922000.0,1268000.0,,72633000.0,11360000.0,165442000.0,369672000.0,351250000.0,7337000.0,536000.0,249435000.0,101815000.0,-5533000.0,96282000.0,720922000.0,139900000.0,141574000.0,144120000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.06,1.06,0.09,1.04,41603000.0,149873000.0,149873000.0,,149873000.0,765150000.0,1479382000.0,1955000.0,,144044000.0,37192000.0,329840000.0,765150000.0,714232000.0,14764000.0,1129000.0,511076000.0,203156000.0,-11680000.0,191476000.0,1479382000.0,139900000.0,141574000.0,144120000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 18:14:45+00:00,0.32,0.32,,0.31,12319000.0,44758000.0,44758000.0,,44758000.0,186662000.0,369380000.0,1070000.0,,36307000.0,3547000.0,83500000.0,186662000.0,182718000.0,3629000.0,272000.0,123354000.0,59364000.0,-2287000.0,57077000.0,369380000.0,139900000.0,141574000.0,144120000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.09,1.09,0.09,1.08,45730000.0,155273000.0,155273000.0,,155273000.0,777776000.0,1499331000.0,710000.0,,147338000.0,33645000.0,326508000.0,777776000.0,721555000.0,14902000.0,1131000.0,507491000.0,214064000.0,-13061000.0,201003000.0,1499331000.0,142400000.0,140932000.0,143828000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 14:05:18+00:00,0.21,0.21,,0.21,9311000.0,29894000.0,29894000.0,,29894000.0,183010000.0,351542000.0,198000.0,,36326000.0,7813000.0,81942000.0,183010000.0,168532000.0,3708000.0,264000.0,126081000.0,42451000.0,-3246000.0,39205000.0,351542000.0,142400000.0,140932000.0,143828000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 16:23:38+00:00,1.73,1.73,0.11,1.72,63760000.0,241686000.0,241686000.0,,241686000.0,803506000.0,1557067000.0,12601000.0,0.0,132892000.0,1361000.0,313544000.0,803506000.0,753561000.0,14086000.0,1167000.0,447797000.0,305764000.0,-318000.0,305446000.0,1557067000.0,139353000.0,139353000.0,139353000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2015.0,Q4,2015-10-01,2015-12-31,,0.51,0.51,0.11,0.5,34578000.0,70204000.0,70204000.0,,70204000.0,230337000.0,437647000.0,14376000.0,,31792000.0,1361000.0,80660000.0,230337000.0,207310000.0,3397000.0,306000.0,113813000.0,93497000.0,11285000.0,104782000.0,437647000.0,139353000.0,139353000.0,139353000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2015.0,Q3,2015-07-01,2015-09-30,2016-11-04 17:17:49+00:00,0.52,0.52,,0.52,-1896000.0,73072000.0,73072000.0,,73072000.0,201189000.0,381928000.0,-1455000.0,,31200000.0,,73557000.0,201189000.0,180739000.0,3670000.0,319000.0,104757000.0,75982000.0,-4806000.0,71176000.0,381928000.0,140500000.0,139596000.0,140525000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.22,1.22,,1.22,29182000.0,171482000.0,171482000.0,,171482000.0,573169000.0,1119420000.0,-1775000.0,,101100000.0,,232884000.0,573169000.0,546251000.0,10689000.0,861000.0,333984000.0,212267000.0,-11603000.0,200664000.0,1119420000.0,140500000.0,139596000.0,140525000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.74,1.74,0.1,1.72,39214000.0,244234000.0,244234000.0,,244234000.0,792798000.0,1553786000.0,-3289000.0,,137196000.0,963000.0,323142000.0,792798000.0,760988000.0,14282000.0,1332000.0,461301000.0,299687000.0,-16239000.0,283448000.0,1553786000.0,140500000.0,139596000.0,140525000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 14:36:50+00:00,0.36,0.36,,0.36,15948000.0,50500000.0,50500000.0,,50500000.0,203360000.0,392975000.0,-1020000.0,,35126000.0,,83958000.0,203360000.0,189615000.0,3358000.0,295000.0,119084000.0,70531000.0,-4083000.0,66448000.0,392975000.0,140300000.0,140063000.0,141491000.0
FLIR Systems Inc,FLIR,VOBD35NEPH6WISIRTJ85,354908,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.7,0.7,,0.7,31078000.0,98410000.0,98410000.0,,98410000.0,371980000.0,737492000.0,-320000.0,,69900000.0,,159327000.0,371980000.0,365512000.0,7019000.0,542000.0,229227000.0,136285000.0,-6797000.0,129488000.0,737492000.0,140300000.0,140063000.0,141491000.0
