company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.53,0.53,34900000.0,0.53,,97434000.0,154119000.0,154119000.0,,154119000.0,,1330026000.0,2330230000.0,,1480000.0,414484000.0,5333000.0,274142000.0,1330026000.0,1000204000.0,21272000.0,,728859000.0,271345000.0,-19792000.0,251553000.0,2330230000.0,289600000.0,289600000.0,289600000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2011.0,Q3TTM,2010-10-01,2011-09-30,,0.67,0.67,44956000.0,0.67,,122530000.0,195447000.0,195447000.0,,195447000.0,,1716589000.0,3004293000.0,,2920000.0,536930000.0,5408000.0,355933000.0,1716589000.0,1287704000.0,29420000.0,,943227000.0,344477000.0,-26500000.0,317977000.0,3004293000.0,289600000.0,289600000.0,289600000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2011.0,Q2,2011-04-01,2011-06-30,2012-07-27 14:53:48+00:00,0.32,0.32,11747000.0,0.32,,29106000.0,46706000.0,46706000.0,,46706000.0,,437448000.0,759684000.0,,1997000.0,138231000.0,2377000.0,91395000.0,437448000.0,322236000.0,4671000.0,,243750000.0,78486000.0,-2674000.0,75812000.0,759684000.0,146000000.0,146000000.0,146000000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.72,0.72,22586000.0,0.72,,66647000.0,104888000.0,104888000.0,,104888000.0,,880450000.0,1546332000.0,,2103000.0,273860000.0,2423000.0,181156000.0,880450000.0,665882000.0,16425000.0,,480025000.0,185857000.0,-14322000.0,171535000.0,1546332000.0,146000000.0,146000000.0,146000000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.25,1.25,42191000.0,1.25,,114137000.0,182117000.0,182117000.0,,182117000.0,,1613210000.0,2828016000.0,,3817000.0,505080000.0,2721000.0,340618000.0,1613210000.0,1214806000.0,31759000.0,,890610000.0,324196000.0,-27942000.0,296254000.0,2828016000.0,146000000.0,146000000.0,146000000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2011.0,Q1,2011-01-01,2011-03-31,2012-04-27 17:07:07+00:00,0.4,0.4,10839000.0,0.39,,37541000.0,58182000.0,58182000.0,,58182000.0,,443002000.0,786648000.0,,106000.0,135629000.0,46000.0,89761000.0,443002000.0,343646000.0,11754000.0,,236275000.0,107371000.0,-11648000.0,95723000.0,786648000.0,145500000.0,145500000.0,149200000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.19,1.19,39606000.0,1.19,,109717000.0,173317000.0,173317000.0,,173317000.0,,1499177000.0,2653013000.0,,1958000.0,473375000.0,634000.0,324902000.0,1499177000.0,1153836000.0,34243000.0,,838517000.0,315319000.0,-32285000.0,283034000.0,2653013000.0,145500000.0,145500000.0,149200000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 14:57:07+00:00,,0.88,64093000.0,0.87,,147942000.0,261225000.0,261225000.0,,261225000.0,,2398790000.0,4122930000.0,0.0,2643000.0,723752000.0,2751000.0,495591000.0,2398790000.0,1724140000.0,31429000.0,,1286187000.0,437953000.0,-28786000.0,409167000.0,4122930000.0,,296800000.0,300300000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2012.0,Q4,2012-10-01,2012-12-31,,0.21,0.21,17132000.0,0.21,,34431000.0,62188000.0,62188000.0,,62188000.0,,622794000.0,1067915000.0,,1017000.0,192322000.0,193000.0,131130000.0,622794000.0,445121000.0,31429000.0,22687000.0,340777000.0,104344000.0,-7725000.0,96619000.0,1067915000.0,,296800000.0,300300000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.66,0.66,46961000.0,0.66,,113511000.0,199037000.0,199037000.0,,199037000.0,,1775996000.0,3055015000.0,,1626000.0,531430000.0,2558000.0,364461000.0,1775996000.0,1279019000.0,,-22687000.0,945410000.0,333609000.0,-21061000.0,312548000.0,3055015000.0,300300000.0,300300000.0,300300000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.85,0.85,61990000.0,0.85,,141584000.0,255182000.0,255182000.0,,255182000.0,,2323839000.0,3994647000.0,,4086000.0,697995000.0,4815000.0,482261000.0,2323839000.0,1670808000.0,8380000.0,-22687000.0,1247061000.0,423747000.0,-26981000.0,396766000.0,3994647000.0,300300000.0,300300000.0,300300000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2012.0,Q3,2012-07-01,2012-09-30,2013-11-01 16:33:18+00:00,0.18,0.18,16715000.0,0.18,,29204000.0,54048000.0,54048000.0,,54048000.0,,607002000.0,1016707000.0,,-218000.0,180391000.0,116000.0,121049000.0,607002000.0,409705000.0,0.0,-7964000.0,318271000.0,91434000.0,-8182000.0,83252000.0,1016707000.0,300300000.0,300300000.0,300300000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.5,0.5,30246000.0,0.5,,84307000.0,144989000.0,144989000.0,,144989000.0,,1168994000.0,2038308000.0,,1844000.0,351039000.0,2442000.0,243412000.0,1168994000.0,869314000.0,,-14723000.0,627139000.0,242175000.0,-12879000.0,229296000.0,2038308000.0,290900000.0,290900000.0,304800000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.86,0.86,57589000.0,0.86,,143167000.0,250365000.0,250365000.0,,250365000.0,,2166413000.0,3761838000.0,,3681000.0,658228000.0,7609000.0,454198000.0,2166413000.0,1595425000.0,13227000.0,-14723000.0,1177624000.0,417801000.0,-24269000.0,393532000.0,3761838000.0,290900000.0,290900000.0,304800000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 17:11:55+00:00,0.22,0.22,15353000.0,0.21,,37201000.0,63998000.0,63998000.0,,63998000.0,,584600000.0,1006531000.0,,-12000.0,174118000.0,2195000.0,121698000.0,584600000.0,421931000.0,0.0,-7356000.0,313364000.0,108567000.0,-7368000.0,101199000.0,1006531000.0,290900000.0,290900000.0,304800000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.81,0.81,53983000.0,0.81,,135072000.0,233073000.0,233073000.0,,233073000.0,,2019261000.0,3514991000.0,,5690000.0,622341000.0,7791000.0,423895000.0,2019261000.0,1495730000.0,17898000.0,-7367000.0,1108010000.0,387720000.0,-19575000.0,368145000.0,3514991000.0,289300000.0,289300000.0,300000000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2012.0,Q1,2012-01-01,2012-03-31,2013-04-26 15:22:09+00:00,0.28,0.28,14893000.0,0.27,,47106000.0,80991000.0,80991000.0,,80991000.0,,584394000.0,1031777000.0,,1856000.0,176921000.0,247000.0,121714000.0,584394000.0,447383000.0,,-7367000.0,313775000.0,133608000.0,-5511000.0,128097000.0,1031777000.0,289300000.0,289300000.0,300000000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 15:25:43+00:00,,1.04,80969000.0,1.02,,164204000.0,311623000.0,311623000.0,,311623000.0,,2987126000.0,5062528000.0,0.0,-374000.0,857028000.0,10173000.0,597052000.0,2987126000.0,2075402000.0,53979000.0,,1545222000.0,530180000.0,-54353000.0,475827000.0,5062528000.0,,299600000.0,305500000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2013.0,Q4,2013-10-01,2013-12-31,,0.26,0.26,23119000.0,0.26,,40712000.0,77864000.0,77864000.0,,77864000.0,,771016000.0,1316689000.0,,-346000.0,225515000.0,2782000.0,160438000.0,771016000.0,545673000.0,51184000.0,36287000.0,411854000.0,133819000.0,-15243000.0,118576000.0,1316689000.0,,299600000.0,305500000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.76,0.76,57850000.0,0.76,,123492000.0,233759000.0,233759000.0,,233759000.0,,2216110000.0,3745839000.0,,-28000.0,631513000.0,7391000.0,436614000.0,2216110000.0,1529729000.0,2795000.0,-36287000.0,1133368000.0,396361000.0,-39110000.0,357251000.0,3745839000.0,,306000000.0,306000000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2013.0,Q3TTM,2012-10-01,2013-09-30,,0.97,0.97,74982000.0,0.97,,157923000.0,295947000.0,295947000.0,,295947000.0,,2838904000.0,4813754000.0,,989000.0,823835000.0,7584000.0,567744000.0,2838904000.0,1974850000.0,34224000.0,-13600000.0,1474145000.0,500705000.0,-46835000.0,453870000.0,4813754000.0,,306000000.0,306000000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2013.0,Q3,2013-07-01,2013-09-30,2014-10-31 15:57:16+00:00,,0.24,20818000.0,0.24,,35600000.0,73445000.0,73445000.0,,73445000.0,,780187000.0,1298094000.0,0.0,850000.0,217942000.0,2206000.0,153546000.0,780187000.0,517907000.0,0.0,-15200000.0,394512000.0,123395000.0,-14350000.0,109045000.0,1298094000.0,,306000000.0,306000000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.53,0.53,37032000.0,0.53,,87892000.0,160314000.0,160314000.0,,160314000.0,,1435923000.0,2447745000.0,,-878000.0,413571000.0,5185000.0,283068000.0,1435923000.0,1011822000.0,2795000.0,-21087000.0,738856000.0,272966000.0,-24760000.0,248206000.0,2447745000.0,,302900000.0,302900000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.91,0.91,70879000.0,0.91,,151527000.0,276550000.0,276550000.0,,276550000.0,,2665719000.0,4532367000.0,,-79000.0,786284000.0,5494000.0,535247000.0,2665719000.0,1866648000.0,34224000.0,-6364000.0,1397904000.0,468744000.0,-40667000.0,428077000.0,4532367000.0,,302900000.0,302900000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2013.0,Q2,2013-04-01,2013-06-30,2014-08-01 16:05:31+00:00,,0.25,19335000.0,0.25,,40716000.0,75722000.0,75722000.0,,75722000.0,,741875000.0,1251748000.0,0.0,347000.0,209468000.0,3680000.0,146012000.0,741875000.0,509873000.0,2795000.0,-12492000.0,378495000.0,131378000.0,-14940000.0,116438000.0,1251748000.0,,302900000.0,302900000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.88,0.88,66897000.0,0.88,,148012000.0,264826000.0,264826000.0,,264826000.0,,2508444000.0,4287150000.0,,-438000.0,750934000.0,4009000.0,510933000.0,2508444000.0,1778706000.0,31429000.0,-1228000.0,1332773000.0,445933000.0,-33095000.0,412838000.0,4287150000.0,,302100000.0,302100000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 16:23:49+00:00,,0.28,17697000.0,0.28,,47176000.0,84592000.0,84592000.0,,84592000.0,,694048000.0,1195997000.0,0.0,-1225000.0,204103000.0,1505000.0,137056000.0,694048000.0,501949000.0,0.0,-8595000.0,360361000.0,141588000.0,-9820000.0,131768000.0,1195997000.0,,302100000.0,302100000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 17:31:25+00:00,1.26,2.52,120719000.0,2.5,,204264000.0,381519000.0,381519000.0,0.0,381519000.0,,4088151000.0,6740064000.0,-2105000.0,2886000.0,1103632000.0,14806000.0,762888000.0,4088151000.0,2651913000.0,64866000.0,,2002045000.0,649868000.0,-61980000.0,587888000.0,6740064000.0,302800000.0,151400000.0,152600000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2014.0,Q4,2014-10-01,2014-12-31,,1.26,1.52,33583000.0,1.52,,48338000.0,80469000.0,80469000.0,,80469000.0,,1019572000.0,1684131000.0,-906000.0,-135000.0,283192000.0,1990000.0,199544000.0,1019572000.0,664559000.0,64542000.0,48140000.0,518309000.0,146250000.0,-16537000.0,129713000.0,1684131000.0,302800000.0,151400000.0,152600000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 15:07:51+00:00,,0.3,30498000.0,0.3,,47564000.0,91515000.0,91515000.0,,91515000.0,,1056613000.0,1721024000.0,-721000.0,6000.0,281902000.0,3594000.0,192229000.0,1056613000.0,664411000.0,0.0,-16394000.0,508223000.0,156188000.0,-16388000.0,139800000.0,1721024000.0,,305100000.0,305100000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.99,0.99,87136000.0,0.99,,155926000.0,301050000.0,301050000.0,,301050000.0,,3068579000.0,5055933000.0,-1199000.0,3021000.0,820440000.0,12816000.0,563344000.0,3068579000.0,1987354000.0,324000.0,-48140000.0,1483736000.0,503618000.0,-45443000.0,458175000.0,5055933000.0,,305100000.0,305100000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.24,1.24,110255000.0,1.24,,196638000.0,378914000.0,378914000.0,,378914000.0,,3839595000.0,6372622000.0,-1199000.0,2675000.0,1045955000.0,15598000.0,723782000.0,3839595000.0,2533027000.0,51508000.0,-11853000.0,1895590000.0,637437000.0,-60686000.0,576751000.0,6372622000.0,,305100000.0,305100000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.2,1.2,100575000.0,1.2,,184674000.0,360844000.0,360844000.0,,360844000.0,,3563169000.0,5949692000.0,-478000.0,3519000.0,981995000.0,14210000.0,685099000.0,3563169000.0,2386523000.0,51508000.0,-10659000.0,1781879000.0,604644000.0,-58648000.0,545996000.0,5949692000.0,,299700000.0,308500000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2014.0,Q2,2014-04-01,2014-06-30,2015-08-03 12:45:13+00:00,,0.35,29927000.0,0.34,,54341000.0,104882000.0,104882000.0,,104882000.0,,1038073000.0,1709132000.0,-442000.0,1697000.0,275050000.0,5901000.0,186585000.0,1038073000.0,671059000.0,0.0,-15628000.0,497463000.0,173596000.0,-13931000.0,159665000.0,1709132000.0,,299700000.0,308500000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.11,1.11,89983000.0,1.11,,171049000.0,331684000.0,331684000.0,,331684000.0,,3266971000.0,5492308000.0,-36000.0,2169000.0,916413000.0,11989000.0,644526000.0,3266971000.0,2225337000.0,54303000.0,-7523000.0,1662911000.0,562426000.0,-59657000.0,502769000.0,5492308000.0,,299000000.0,307800000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 17:07:43+00:00,,0.35,26711000.0,0.34,,54021000.0,104653000.0,104653000.0,,104653000.0,,973893000.0,1625777000.0,-36000.0,1318000.0,263488000.0,3321000.0,184530000.0,973893000.0,651884000.0,324000.0,-16118000.0,478050000.0,173834000.0,-15124000.0,158710000.0,1625777000.0,,299000000.0,307800000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 11:23:12+00:00,1.39,4.17,122120000.0,4.14,,219703000.0,423223000.0,423223000.0,0.0,423223000.0,0.0,4359104000.0,7192633000.0,-6104000.0,2263000.0,1158938000.0,19511000.0,828333000.0,4359104000.0,2833529000.0,57860000.0,,2128902000.0,704627000.0,-55597000.0,649030000.0,7192633000.0,304500000.0,101500000.0,102200000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2015.0,Q4,2015-10-01,2015-12-31,,1.39,3.1,32002000.0,3.07,,42448000.0,95060000.0,95060000.0,,95060000.0,,1051592000.0,1748919000.0,-1904000.0,1351000.0,295463000.0,6782000.0,211409000.0,1051592000.0,697327000.0,57860000.0,44250000.0,545656000.0,151671000.0,-12259000.0,139412000.0,1748919000.0,304500000.0,101500000.0,102200000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2015.0,Q3,2015-07-01,2015-09-30,2016-10-31 18:14:40+00:00,,0.33,30883000.0,0.33,,52475000.0,101346000.0,101346000.0,,101346000.0,,1118953000.0,1831732000.0,-1130000.0,2928000.0,302686000.0,4578000.0,207887000.0,1118953000.0,712779000.0,0.0,-14722000.0,546034000.0,166745000.0,-11794000.0,154951000.0,1831732000.0,,307100000.0,307100000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2015.0,Q3YTD,2015-01-01,2015-09-30,,,1.07,90118000.0,1.07,,177255000.0,328163000.0,328163000.0,,328163000.0,,3307512000.0,5443714000.0,-4200000.0,912000.0,863475000.0,12729000.0,616924000.0,3307512000.0,2136202000.0,,-44250000.0,1583246000.0,552956000.0,-43338000.0,509618000.0,5443714000.0,,307100000.0,307100000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.26,2.59,123701000.0,2.59,,225593000.0,408632000.0,408632000.0,,408632000.0,,4327084000.0,7127845000.0,-5106000.0,777000.0,1146667000.0,14719000.0,816468000.0,4327084000.0,2800761000.0,64542000.0,3890000.0,2101555000.0,699206000.0,-59875000.0,639331000.0,7127845000.0,,307100000.0,307100000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2015.0,Q2,2015-04-01,2015-06-30,2016-08-02 11:31:55+00:00,,0.39,29782000.0,0.39,,64682000.0,119722000.0,119722000.0,,119722000.0,,1114126000.0,1838070000.0,-1162000.0,-97000.0,286418000.0,1663000.0,205796000.0,1114126000.0,723944000.0,0.0,-14622000.0,523659000.0,200285000.0,-14719000.0,185566000.0,1838070000.0,,307000000.0,307000000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2015.0,Q2YTD,2015-01-01,2015-06-30,,,0.74,59235000.0,0.74,,124780000.0,226817000.0,226817000.0,,226817000.0,,2188559000.0,3611982000.0,-3070000.0,-2016000.0,560789000.0,8151000.0,409037000.0,2188559000.0,1423423000.0,,-29528000.0,1037212000.0,386211000.0,-31544000.0,354667000.0,3611982000.0,,307000000.0,307000000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.3,1.3,123316000.0,1.3,,220682000.0,398801000.0,398801000.0,,398801000.0,,4264744000.0,7017137000.0,-4697000.0,-2145000.0,1125883000.0,13735000.0,800810000.0,4264744000.0,2752393000.0,64542000.0,2218000.0,2063744000.0,688649000.0,-64469000.0,624180000.0,7017137000.0,,307000000.0,307000000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 16:55:19+00:00,,0.35,29453000.0,0.35,,60098000.0,107095000.0,107095000.0,,107095000.0,,1074433000.0,1773912000.0,-1908000.0,-1919000.0,274371000.0,6488000.0,203241000.0,1074433000.0,699479000.0,0.0,-14906000.0,513553000.0,185926000.0,-16825000.0,169101000.0,1773912000.0,,306000000.0,306000000.0
