company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,customerdeposits,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othertaxespayable,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2009.0,FY,,2009-12-31,2011-02-25 17:19:04+00:00,51300000.0,152443000.0,26345000.0,-7397000.0,108906000.0,,817372000.0,9259000.0,36510000.0,,37314000.0,,938783000.0,67239000.0,592982000.0,,385686000.0,289902000.0,,52209000.0,30368000.0,9720000.0,3832000.0,21329000.0,27015000.0,,9603000.0,,369459000.0,10063000.0,2020121000.0,1179434000.0,702868000.0,168481000.0,1179434000.0,1179434000.0,840687000.0,2020121000.0,1027351000.0,672206000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2010.0,FY,,2010-12-31,2012-02-27 17:15:56+00:00,76437000.0,191085000.0,25832000.0,4378000.0,95689000.0,0.0,871253000.0,,43429000.0,,41376000.0,,1032973000.0,69302000.0,548066000.0,,492688000.0,331312000.0,,66059000.0,26044000.0,,2744000.0,29046000.0,45902000.0,,13985000.0,,538530000.0,52888000.0,2299509000.0,1414161000.0,836876000.0,225321000.0,1414161000.0,1414161000.0,885348000.0,2299509000.0,1131321000.0,660027000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2010.0,Q3,,2010-09-30,2010-10-29 14:56:56+00:00,70413000.0,167181000.0,25992000.0,-3476000.0,168678000.0,,843185000.0,9672000.0,29924000.0,1713000.0,42252000.0,,990589000.0,64708000.0,557589000.0,,444617000.0,306820000.0,,53179000.0,32513000.0,0.0,2857000.0,21832000.0,32478000.0,,11100000.0,,497202000.0,39880000.0,2205449000.0,1336911000.0,821500000.0,225292000.0,1336911000.0,1336911000.0,868538000.0,2205449000.0,1077129000.0,643246000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2010.0,Q2,,2010-06-30,2010-07-30 15:54:52+00:00,52405000.0,155339000.0,25004000.0,-4976000.0,190477000.0,,833573000.0,9555000.0,30027000.0,8816000.0,35959000.0,,950621000.0,65168000.0,567324000.0,,412507000.0,293493000.0,,52830000.0,33770000.0,0.0,3061000.0,20927000.0,25040000.0,,12183000.0,,461301000.0,27080000.0,2130742000.0,1289898000.0,800533000.0,195650000.0,1289898000.0,1289898000.0,840844000.0,2130742000.0,1036716000.0,645194000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2011.0,FY,,2011-12-31,2013-03-01 15:52:13+00:00,210875000.0,281764000.0,77769000.0,-8961000.0,48247000.0,0.0,904252000.0,,63287000.0,7262000.0,53256000.0,,1476063000.0,108910000.0,926552000.0,,736846000.0,424098000.0,,88796000.0,19007000.0,,,40898000.0,142578000.0,,19591000.0,,748794000.0,29524000.0,3199704000.0,1644085000.0,1149735000.0,397693000.0,1644085000.0,1644085000.0,1555619000.0,3199704000.0,1625871000.0,1157926000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2011.0,Q3,,2011-09-30,2011-10-28 16:22:47+00:00,84496000.0,231147000.0,41927000.0,-7339000.0,45112000.0,0.0,894413000.0,8713000.0,38315000.0,,54645000.0,,1121754000.0,70484000.0,613691000.0,,605665000.0,371160000.0,,61832000.0,16554000.0,,2276000.0,38024000.0,55240000.0,,16351000.0,,692649000.0,18915000.0,2538012000.0,1579723000.0,936590000.0,227526000.0,1579723000.0,1579723000.0,958289000.0,2538012000.0,1230262000.0,730763000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2011.0,Q2,,2011-06-30,2011-07-29 16:44:57+00:00,77951000.0,236628000.0,36829000.0,5267000.0,42256000.0,0.0,887017000.0,8869000.0,35039000.0,690000.0,33360000.0,,1063507000.0,68216000.0,570841000.0,,556541000.0,358443000.0,,64827000.0,17886000.0,,2364000.0,37172000.0,52875000.0,,19912000.0,,643418000.0,15520000.0,2417714000.0,1535702000.0,890376000.0,193469000.0,1535702000.0,1535702000.0,882012000.0,2417714000.0,1168895000.0,688543000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2011.0,Q1,,2011-03-31,2011-04-29 14:01:03+00:00,75377000.0,222581000.0,32989000.0,8993000.0,64517000.0,,879665000.0,9245000.0,34135000.0,20754000.0,35723000.0,,1057406000.0,67872000.0,544451000.0,,514894000.0,342181000.0,,67582000.0,16806000.0,,2561000.0,35803000.0,49704000.0,,15990000.0,,596712000.0,14817000.0,2355379000.0,1485370000.0,852117000.0,208272000.0,1485370000.0,1485370000.0,870009000.0,2355379000.0,1161081000.0,661737000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2012.0,FY,,2012-12-31,2014-03-03 16:40:29+00:00,219335000.0,311808000.0,90422000.0,759000.0,59770000.0,0.0,953316000.0,,83022000.0,2748000.0,44400000.0,,1690284000.0,106715000.0,1046762000.0,,900803000.0,494379000.0,,102275000.0,59323000.0,,,47727000.0,122381000.0,,28948000.0,,1010019000.0,71716000.0,3723456000.0,1964094000.0,1384351000.0,487944000.0,1964094000.0,1964094000.0,1759362000.0,3723456000.0,1844726000.0,1271418000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2012.0,Q3,,2012-09-30,2012-10-26 17:22:02+00:00,219098000.0,301891000.0,85256000.0,-676000.0,69214000.0,0.0,941486000.0,,72372000.0,7163000.0,48256000.0,,1597936000.0,108697000.0,929743000.0,,826354000.0,453272000.0,,89486000.0,52643000.0,,,46321000.0,130186000.0,,26518000.0,,947831000.0,52103000.0,3502575000.0,1888641000.0,1296349000.0,464519000.0,1888641000.0,1888641000.0,1613934000.0,3502575000.0,1752954000.0,1149415000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2012.0,Q2,,2012-06-30,2012-07-27 14:53:48+00:00,224276000.0,309454000.0,80801000.0,-9616000.0,59353000.0,0.0,929561000.0,,58062000.0,7755000.0,34798000.0,,1578605000.0,105577000.0,954067000.0,,798807000.0,443565000.0,,88777000.0,51313000.0,,,44655000.0,123515000.0,,27331000.0,,893783000.0,46379000.0,3425409000.0,1813728000.0,1253007000.0,445322000.0,1813728000.0,1813728000.0,1611681000.0,3425409000.0,1728837000.0,1166359000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2012.0,Q1,,2012-03-31,2012-04-27 17:07:07+00:00,212538000.0,310552000.0,79214000.0,-104000.0,55169000.0,0.0,915404000.0,,45257000.0,28852000.0,43972000.0,,1499382000.0,108206000.0,856068000.0,,736641000.0,430777000.0,,89160000.0,52000000.0,,,47358000.0,112614000.0,,26659000.0,,829785000.0,40498000.0,3260001000.0,1745085000.0,1174278000.0,457074000.0,1745085000.0,1745085000.0,1514916000.0,3260001000.0,1654946000.0,1057842000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2013.0,FY,,2013-12-31,2015-03-02 14:57:07+00:00,349069000.0,458094000.0,140074000.0,20011000.0,150488000.0,0.0,1009092000.0,,63938000.0,,58695000.0,,1937444000.0,153739000.0,1264246000.0,,1076952000.0,546651000.0,,133822000.0,88580000.0,,,81123000.0,92008000.0,,50345000.0,,1321642000.0,41535000.0,4518774000.0,2350745000.0,1799817000.0,677953000.0,2350745000.0,2350745000.0,2168029000.0,4518774000.0,2172306000.0,1490076000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2013.0,Q3,,2013-09-30,2013-11-01 16:33:18+00:00,284900000.0,438800000.0,146641000.0,11075000.0,107337000.0,0.0,999253000.0,,66954000.0,16473000.0,66366000.0,,1920916000.0,154429000.0,1250932000.0,,1018169000.0,531897000.0,,118693000.0,67010000.0,,,78166000.0,94815000.0,,44391000.0,,1243778000.0,61123000.0,4361059000.0,2254106000.0,1675651000.0,642513000.0,2254106000.0,2254106000.0,2106953000.0,4361059000.0,2153511000.0,1464440000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2013.0,Q2,,2013-06-30,2013-08-02 17:11:55+00:00,263565000.0,413215000.0,117772000.0,-18064000.0,161590000.0,0.0,985384000.0,,65213000.0,9756000.0,46083000.0,,1826128000.0,148771000.0,1311519000.0,,972926000.0,515353000.0,,118044000.0,56972000.0,,,69573000.0,91989000.0,,45546000.0,,1170333000.0,64962000.0,4218315000.0,2137653000.0,1658490000.0,559110000.0,2137653000.0,2137653000.0,2080662000.0,4218315000.0,2044472000.0,1521552000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2013.0,Q1,,2013-03-31,2013-04-26 15:22:09+00:00,202084000.0,357580000.0,99703000.0,-17489000.0,62997000.0,0.0,964107000.0,,55303000.0,14432000.0,48465000.0,,1674844000.0,101629000.0,987979000.0,,883443000.0,492479000.0,,101902000.0,60524000.0,,,54185000.0,86850000.0,,40239000.0,,1094611000.0,79531000.0,3722699000.0,2041229000.0,1399562000.0,504739000.0,2041229000.0,2041229000.0,1681470000.0,3722699000.0,1830658000.0,1176731000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2014.0,FY,,2014-12-31,2016-02-25 15:25:43+00:00,400202000.0,601422000.0,127779000.0,-40225000.0,114605000.0,0.0,1057721000.0,,,,86016000.0,,2288895000.0,245525000.0,1784210000.0,,1433847000.0,629987000.0,,106938000.0,68600000.0,,,75659000.0,119430000.0,,85799000.0,,1703161000.0,61938000.0,5475739000.0,2720657000.0,2235673000.0,744504000.0,2720657000.0,2720657000.0,2755082000.0,5475739000.0,2610079000.0,2010578000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2014.0,Q3,,2014-09-30,2014-10-31 15:57:16+00:00,403587000.0,609434000.0,127838000.0,-2032000.0,244646000.0,,1047034000.0,,73997000.0,,88082000.0,,2257153000.0,221049000.0,1825133000.0,,1341325000.0,612292000.0,,159270000.0,33875000.0,,,98546000.0,111093000.0,45098000.0,76136000.0,,1622692000.0,72908000.0,5534578000.0,2667694000.0,2345538000.0,771388000.0,2667694000.0,2667694000.0,2866884000.0,5534578000.0,2576748000.0,2095496000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2014.0,Q2,,2014-06-30,2014-08-01 16:05:31+00:00,392659000.0,624300000.0,127119000.0,36510000.0,109564000.0,,1034829000.0,,74092000.0,,70515000.0,,2308943000.0,230429000.0,1879837000.0,,1346723000.0,621600000.0,,160452000.0,37430000.0,,,97147000.0,105832000.0,50998000.0,86047000.0,,1531177000.0,71487000.0,5498845000.0,2602516000.0,2240726000.0,750208000.0,2602516000.0,2602516000.0,2896329000.0,5498845000.0,2636519000.0,2146121000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2014.0,Q1,,2014-03-31,2014-05-01 16:23:49+00:00,384102000.0,577212000.0,169033000.0,20204000.0,113246000.0,,1024528000.0,,73822000.0,27922000.0,74804000.0,,2197255000.0,229352000.0,1695627000.0,,1255804000.0,593867000.0,,161998000.0,84948000.0,,,95873000.0,105261000.0,,73397000.0,,1426295000.0,35106000.0,5209828000.0,2471027000.0,2093481000.0,775915000.0,2471027000.0,2471027000.0,2738801000.0,5209828000.0,2522480000.0,1962886000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2015.0,FY,,2015-12-31,2017-02-27 17:31:25+00:00,415588000.0,590160000.0,124466000.0,-105470000.0,87397000.0,0.0,1093768000.0,,,,86527000.0,,2319246000.0,215117000.0,1528668000.0,2755000.0,1556552000.0,696567000.0,,127239000.0,69355000.0,,,73440000.0,125278000.0,,106603000.0,,2126384000.0,56034000.0,5647837000.0,3114682000.0,2340712000.0,751970000.0,3114682000.0,3114682000.0,2533155000.0,5647837000.0,2610558000.0,1781185000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2015.0,Q3,,2015-09-30,2015-10-30 15:07:51+00:00,416341000.0,626780000.0,185072000.0,-82088000.0,137086000.0,0.0,1087477000.0,,77401000.0,,95014000.0,,2348092000.0,219632000.0,1570056000.0,,1464627000.0,652780000.0,,175310000.0,64097000.0,,,96385000.0,124255000.0,,81249000.0,,2031324000.0,37174000.0,5704032000.0,3036713000.0,2387143000.0,797698000.0,3036713000.0,3036713000.0,2667319000.0,5704032000.0,2664109000.0,1869621000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2015.0,Q2,,2015-06-30,2015-08-03 12:45:13+00:00,392951000.0,651271000.0,183423000.0,-49217000.0,143423000.0,0.0,1073332000.0,,77968000.0,,69327000.0,,2286518000.0,228580000.0,1652064000.0,,1402399000.0,650053000.0,,178523000.0,41286000.0,,,96770000.0,123497000.0,,97560000.0,,1929978000.0,39378000.0,5634542000.0,2954093000.0,2372621000.0,726365000.0,2954093000.0,2954093000.0,2680449000.0,5634542000.0,2611868000.0,1954084000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2015.0,Q1,,2015-03-31,2015-05-01 17:07:43+00:00,397623000.0,645037000.0,171145000.0,-94624000.0,175492000.0,0.0,1064275000.0,,78340000.0,37063000.0,81675000.0,,2235043000.0,231852000.0,1672332000.0,,1358056000.0,621571000.0,,177373000.0,22505000.0,,,96821000.0,120540000.0,,80254000.0,,1810256000.0,62303000.0,5522466000.0,2779907000.0,2337179000.0,772314000.0,2779907000.0,2779907000.0,2742559000.0,5522466000.0,2563716000.0,1970245000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2016.0,FY,,2016-12-31,2018-02-28 11:23:12+00:00,633773000.0,860549000.0,209101000.0,-267175000.0,227400000.0,0.0,1119765000.0,,,,118755000.0,,3054769000.0,584231000.0,3275662000.0,183467000.0,1935237000.0,811576000.0,,199657000.0,37943000.0,456640000.0,145104000.0,101562000.0,174146000.0,,87768000.0,,2590359000.0,66109000.0,8303199000.0,3442949000.0,3567594000.0,1210785000.0,3442949000.0,3442949000.0,4860250000.0,8303199000.0,3924029000.0,3649465000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2016.0,Q3,,2016-09-30,2016-10-31 18:14:40+00:00,682719000.0,959321000.0,238302000.0,-190666000.0,271851000.0,0.0,1113915000.0,,,,106544000.0,,3117150000.0,619246000.0,3189345000.0,,1912568000.0,1023707000.0,,226682000.0,46814000.0,,,148308000.0,211440000.0,,151801000.0,,2504028000.0,74829000.0,8203952000.0,3427277000.0,3295541000.0,1149208000.0,3427277000.0,3427277000.0,4776675000.0,8203952000.0,3884704000.0,3627467000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2016.0,Q2,,2016-06-30,2016-08-02 11:31:55+00:00,735138000.0,995153000.0,228656000.0,-181502000.0,273203000.0,0.0,1114288000.0,,,,102962000.0,,3059488000.0,630360000.0,3274629000.0,,1890536000.0,1055046000.0,,225338000.0,40794000.0,,,142622000.0,209956000.0,,139536000.0,,2374853000.0,60832000.0,8185944000.0,3307639000.0,3298428000.0,1168382000.0,3307639000.0,3307639000.0,4878305000.0,8185944000.0,3832470000.0,3709923000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2016.0,Q1,,2016-03-31,2016-04-29 16:55:19+00:00,597826000.0,882582000.0,233288000.0,-104751000.0,229220000.0,0.0,1105044000.0,,,,78459000.0,,3075293000.0,447730000.0,2743197000.0,,1782797000.0,758641000.0,,179404000.0,64472000.0,,,81306000.0,150437000.0,,99288000.0,,2234116000.0,75365000.0,7356857000.0,3234409000.0,2993887000.0,1049410000.0,3234409000.0,3234409000.0,4122448000.0,7356857000.0,3604329000.0,3073038000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2017.0,FY,,2017-12-31,2019-03-01 15:25:02+00:00,788613000.0,1027106000.0,218600000.0,-70476000.0,279766000.0,0.0,1144542000.0,,,,143424000.0,0.0,3536511000.0,743769000.0,3277620000.0,208404000.0,2380783000.0,913089000.0,8484000.0,252359000.0,45727000.0,,,142965000.0,307516000.0,,134479000.0,,3124103000.0,126360000.0,9366872000.0,4198169000.0,3822134000.0,1322724000.0,4198169000.0,4206653000.0,5160219000.0,9366872000.0,4631649000.0,3837495000.0,0.0
