company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2010.0,Q3,2010-07-01,2010-09-30,,,6000000.0,29000000.0,55000000.0,32000000.0,,34000000.0,,,,-1102000000.0,657000000.0,255000000.0,,,,-1102000000.0,657000000.0,255000000.0,-231000000.0,791000000.0,118000000.0,118000000.0,,-57000000.0,452000000.0,-29000000.0,-41000000.0,-9000000.0,122000000.0,-243000000.0,-2336000000.0,,,929000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-07-30 16:17:59+00:00,,8000000.0,19000000.0,125000000.0,62000000.0,,232000000.0,,,,-3693000000.0,1520000000.0,723000000.0,0.0,0.0,17000000.0,-3693000000.0,1520000000.0,740000000.0,-1392000000.0,126000000.0,227000000.0,244000000.0,17000000.0,-124000000.0,-1548000000.0,-36000000.0,41000000.0,-54000000.0,301000000.0,-534000000.0,-2213000000.0,-4000000.0,,2090000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2010.0,Q2TTM,2009-07-01,2010-06-30,,,8000000.0,487000000.0,406000000.0,123000000.0,-7000000.0,-128000000.0,,,,-7647000000.0,5803000000.0,871000000.0,,,17000000.0,-7647000000.0,5803000000.0,888000000.0,-915000000.0,-1253000000.0,233000000.0,252000000.0,19000000.0,-257000000.0,-1854000000.0,-66000000.0,41000000.0,-12000000.0,873000000.0,-7052000000.0,-4524000000.0,-4000000.0,,12928000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2010.0,Q2,2010-04-01,2010-06-30,,,4000000.0,88000000.0,62000000.0,30000000.0,,69000000.0,-850000000.0,-27000000.0,,-1173000000.0,338000000.0,431000000.0,,,,-1173000000.0,338000000.0,431000000.0,-363000000.0,70000000.0,175000000.0,209000000.0,34000000.0,,-1558000000.0,-19000000.0,41000000.0,-8000000.0,119000000.0,-224000000.0,-1048000000.0,-2000000.0,2250000000.0,581000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2010.0,Q1,2010-01-01,2010-03-31,2011-05-02 16:29:24+00:00,,4000000.0,-69000000.0,63000000.0,32000000.0,,163000000.0,850000000.0,27000000.0,,-2520000000.0,1182000000.0,292000000.0,,,17000000.0,-2520000000.0,1182000000.0,309000000.0,-1029000000.0,56000000.0,52000000.0,35000000.0,-17000000.0,-124000000.0,10000000.0,-17000000.0,,-46000000.0,182000000.0,-310000000.0,-1165000000.0,-2000000.0,-2250000000.0,1509000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,FY,2011-01-01,2011-12-31,2013-02-19 16:41:23+00:00,,39000000.0,73000000.0,151000000.0,122000000.0,721000000.0,50000000.0,0.0,0.0,,1526000000.0,-955000000.0,902000000.0,,,,1526000000.0,-955000000.0,902000000.0,1473000000.0,3296000000.0,393000000.0,393000000.0,,154000000.0,18000000.0,,,-73000000.0,144000000.0,-5308000000.0,-1599000000.0,-116000000.0,0.0,3632000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,Q4,2011-10-01,2011-12-31,,,12000000.0,25000000.0,38000000.0,32000000.0,,-104000000.0,,-12000000.0,,205000000.0,-1993000000.0,146000000.0,,,,205000000.0,-1993000000.0,146000000.0,-1642000000.0,398000000.0,96000000.0,96000000.0,,92000000.0,15000000.0,,,-20000000.0,18000000.0,-2210000000.0,-135000000.0,-41000000.0,,217000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-30 09:15:31+00:00,,27000000.0,48000000.0,113000000.0,90000000.0,721000000.0,154000000.0,,12000000.0,,1321000000.0,1038000000.0,756000000.0,,,,1321000000.0,1038000000.0,756000000.0,3115000000.0,2898000000.0,297000000.0,297000000.0,,62000000.0,3000000.0,,,-53000000.0,126000000.0,-3098000000.0,-1464000000.0,-75000000.0,,3415000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,Q3TTM,2010-10-01,2011-09-30,,,39000000.0,108000000.0,160000000.0,120000000.0,721000000.0,443000000.0,854000000.0,310000000.0,,90000000.0,67000000.0,1047000000.0,,,,90000000.0,67000000.0,1047000000.0,1204000000.0,2752000000.0,229000000.0,195000000.0,-34000000.0,69000000.0,1098000000.0,-27000000.0,,-62000000.0,181000000.0,-4731000000.0,-2537000000.0,-75000000.0,-2250000000.0,4104000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,Q3,2011-07-01,2011-09-30,,,15000000.0,1000000.0,37000000.0,31000000.0,721000000.0,90000000.0,,12000000.0,,1241000000.0,197000000.0,294000000.0,,,,1241000000.0,197000000.0,294000000.0,1732000000.0,1764000000.0,98000000.0,98000000.0,,25000000.0,-2000000.0,,,-18000000.0,35000000.0,-2012000000.0,-461000000.0,-54000000.0,,1488000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-30 17:02:23+00:00,,12000000.0,47000000.0,76000000.0,59000000.0,,64000000.0,,,,80000000.0,841000000.0,462000000.0,,,,80000000.0,841000000.0,462000000.0,1383000000.0,1134000000.0,199000000.0,199000000.0,,37000000.0,5000000.0,,,-35000000.0,91000000.0,-1086000000.0,-1003000000.0,-21000000.0,,1927000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,Q2TTM,2010-07-01,2011-06-30,,,30000000.0,136000000.0,178000000.0,121000000.0,,387000000.0,854000000.0,298000000.0,,-2253000000.0,527000000.0,1008000000.0,,,,-2253000000.0,527000000.0,1008000000.0,-759000000.0,1779000000.0,249000000.0,215000000.0,-34000000.0,-13000000.0,1552000000.0,-56000000.0,-41000000.0,-53000000.0,268000000.0,-2962000000.0,-4412000000.0,-21000000.0,-2250000000.0,3545000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,Q2,2011-04-01,2011-06-30,,,5000000.0,33000000.0,42000000.0,30000000.0,,122000000.0,-2000000.0,,,-1045000000.0,-245000000.0,312000000.0,,,,-1046000000.0,-245000000.0,312000000.0,-979000000.0,-92000000.0,96000000.0,96000000.0,,14000000.0,,-1000000.0,,-17000000.0,45000000.0,-633000000.0,-934000000.0,,,389000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,Q1,2011-01-01,2011-03-31,2011-05-02 16:29:24+00:00,,7000000.0,14000000.0,34000000.0,29000000.0,,-58000000.0,2000000.0,,,1125000000.0,1086000000.0,150000000.0,,,,1126000000.0,1086000000.0,150000000.0,2362000000.0,1226000000.0,103000000.0,103000000.0,,23000000.0,5000000.0,1000000.0,,-18000000.0,46000000.0,-453000000.0,-69000000.0,-21000000.0,,1538000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,Q1TTM,2010-04-01,2011-03-31,,,29000000.0,191000000.0,198000000.0,121000000.0,,334000000.0,6000000.0,271000000.0,,-2381000000.0,1110000000.0,1127000000.0,,,,-2380000000.0,1110000000.0,1127000000.0,-143000000.0,1941000000.0,328000000.0,328000000.0,,-27000000.0,-6000000.0,-74000000.0,,-44000000.0,342000000.0,-2553000000.0,-4526000000.0,-23000000.0,,3737000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,Q4,2012-10-01,2012-12-31,,,13000000.0,8000000.0,34000000.0,33000000.0,,-422000000.0,3000000.0,40000000.0,,2302000000.0,-1653000000.0,-53000000.0,,,,2302000000.0,-1653000000.0,-53000000.0,596000000.0,2379000000.0,130000000.0,130000000.0,,177000000.0,-6000000.0,-75000000.0,,-28000000.0,16000000.0,-2686000000.0,7000000.0,-93000000.0,,1108000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,FY,2012-01-01,2012-12-31,2015-02-17 17:05:02+00:00,,48000000.0,46000000.0,135000000.0,133000000.0,,-352000000.0,3000000.0,40000000.0,,3962000000.0,-3676000000.0,692000000.0,,,,3962000000.0,-3676000000.0,692000000.0,978000000.0,4520000000.0,521000000.0,521000000.0,,263000000.0,-3000000.0,-75000000.0,,-97000000.0,79000000.0,-7530000000.0,-193000000.0,-308000000.0,,3929000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-10-30 09:15:31+00:00,0.0,35000000.0,38000000.0,101000000.0,100000000.0,,70000000.0,,,,1660000000.0,-2023000000.0,745000000.0,,,,1660000000.0,-2023000000.0,745000000.0,382000000.0,2141000000.0,391000000.0,391000000.0,,86000000.0,3000000.0,,,-69000000.0,63000000.0,-4844000000.0,-200000000.0,-215000000.0,,2821000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,Q3TTM,2011-10-01,2012-09-30,,,47000000.0,63000000.0,139000000.0,132000000.0,,-34000000.0,,-12000000.0,,1865000000.0,-4016000000.0,891000000.0,,,,1865000000.0,-4016000000.0,891000000.0,-1260000000.0,2539000000.0,487000000.0,487000000.0,,178000000.0,18000000.0,,,-89000000.0,81000000.0,-7054000000.0,-335000000.0,-256000000.0,,3038000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,Q3,2012-07-01,2012-09-30,,,12000000.0,-26000000.0,32000000.0,33000000.0,,116000000.0,,-13000000.0,,302000000.0,-818000000.0,313000000.0,,,,302000000.0,-818000000.0,313000000.0,-203000000.0,437000000.0,117000000.0,117000000.0,,13000000.0,4000000.0,,,-29000000.0,22000000.0,-1742000000.0,-7000000.0,-90000000.0,,924000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-07-30 17:02:23+00:00,,23000000.0,64000000.0,69000000.0,67000000.0,,-46000000.0,,13000000.0,,1358000000.0,-1205000000.0,432000000.0,,,,1358000000.0,-1205000000.0,432000000.0,585000000.0,1704000000.0,274000000.0,274000000.0,,73000000.0,-1000000.0,,,-40000000.0,41000000.0,-3102000000.0,-193000000.0,-125000000.0,,1897000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,Q2TTM,2011-07-01,2012-06-30,,,50000000.0,90000000.0,144000000.0,130000000.0,721000000.0,-60000000.0,,13000000.0,,2804000000.0,-3001000000.0,872000000.0,,,,2804000000.0,-3001000000.0,872000000.0,675000000.0,3866000000.0,468000000.0,468000000.0,,190000000.0,12000000.0,,,-78000000.0,94000000.0,-7324000000.0,-789000000.0,-220000000.0,,3602000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,Q2,2012-04-01,2012-06-30,,,13000000.0,59000000.0,37000000.0,34000000.0,,21000000.0,,1000000.0,,809000000.0,-902000000.0,274000000.0,,,,809000000.0,-902000000.0,274000000.0,181000000.0,1104000000.0,144000000.0,144000000.0,,44000000.0,2000000.0,,,-20000000.0,18000000.0,-1862000000.0,-189000000.0,-89000000.0,,960000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,Q1,2012-01-01,2012-03-31,2012-05-01 17:21:16+00:00,,10000000.0,5000000.0,32000000.0,33000000.0,,-67000000.0,,12000000.0,,549000000.0,-303000000.0,158000000.0,,,,549000000.0,-303000000.0,158000000.0,404000000.0,600000000.0,130000000.0,130000000.0,,29000000.0,-3000000.0,,,-20000000.0,23000000.0,-1240000000.0,-4000000.0,-36000000.0,,937000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,Q1TTM,2011-04-01,2012-03-31,,,42000000.0,64000000.0,149000000.0,126000000.0,721000000.0,41000000.0,-2000000.0,12000000.0,,950000000.0,-2344000000.0,910000000.0,,,,949000000.0,-2344000000.0,910000000.0,-485000000.0,2670000000.0,420000000.0,420000000.0,,160000000.0,10000000.0,-1000000.0,,-75000000.0,121000000.0,-6095000000.0,-1534000000.0,-131000000.0,,3031000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,Q4,2013-10-01,2013-12-31,,,2000000.0,11000000.0,26000000.0,30000000.0,,208000000.0,33000000.0,27000000.0,,167000000.0,-1190000000.0,386000000.0,,,,167000000.0,-1190000000.0,386000000.0,-637000000.0,230000000.0,117000000.0,117000000.0,,20000000.0,-19000000.0,-102000000.0,,-31000000.0,9000000.0,-266000000.0,,-73000000.0,,-822000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,FY,2013-01-01,2013-12-31,2015-02-17 17:05:02+00:00,,23000000.0,115000000.0,114000000.0,122000000.0,,0.0,33000000.0,143000000.0,,-93000000.0,1174000000.0,836000000.0,,,,-93000000.0,1174000000.0,836000000.0,1917000000.0,1229000000.0,541000000.0,541000000.0,,104000000.0,-4000000.0,-102000000.0,,-123000000.0,46000000.0,-2225000000.0,-1080000000.0,-291000000.0,,3501000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-29 17:31:11+00:00,,21000000.0,104000000.0,88000000.0,92000000.0,,-208000000.0,,116000000.0,,-260000000.0,2364000000.0,450000000.0,,,,-260000000.0,2364000000.0,450000000.0,2554000000.0,999000000.0,424000000.0,424000000.0,,84000000.0,15000000.0,,,-92000000.0,37000000.0,-1959000000.0,-1080000000.0,-218000000.0,,4323000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,Q3TTM,2012-10-01,2013-09-30,,,34000000.0,112000000.0,122000000.0,125000000.0,,-630000000.0,3000000.0,156000000.0,,2042000000.0,711000000.0,397000000.0,,,,2042000000.0,711000000.0,397000000.0,3150000000.0,3378000000.0,554000000.0,554000000.0,,261000000.0,9000000.0,-75000000.0,,-120000000.0,53000000.0,-4645000000.0,-1073000000.0,-311000000.0,,5431000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,Q3,2013-07-01,2013-09-30,,,3000000.0,82000000.0,27000000.0,30000000.0,,-19000000.0,,95000000.0,,1607000000.0,1391000000.0,165000000.0,,,,1607000000.0,1391000000.0,165000000.0,3163000000.0,1635000000.0,147000000.0,147000000.0,,-4000000.0,5000000.0,,,-31000000.0,8000000.0,-567000000.0,-25000000.0,-72000000.0,,1958000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-07-29 17:10:00+00:00,,18000000.0,22000000.0,61000000.0,62000000.0,,-189000000.0,,21000000.0,,-1867000000.0,973000000.0,285000000.0,,,,-1867000000.0,973000000.0,285000000.0,-609000000.0,-636000000.0,277000000.0,277000000.0,,88000000.0,10000000.0,,,-61000000.0,29000000.0,-1392000000.0,-1055000000.0,-146000000.0,,2365000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,Q2TTM,2012-07-01,2013-06-30,,,43000000.0,4000000.0,127000000.0,128000000.0,,-495000000.0,3000000.0,48000000.0,,737000000.0,-1498000000.0,545000000.0,,,,737000000.0,-1498000000.0,545000000.0,-216000000.0,2180000000.0,524000000.0,524000000.0,,278000000.0,8000000.0,-75000000.0,,-118000000.0,67000000.0,-5820000000.0,-1055000000.0,-329000000.0,,4397000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,Q2,2013-04-01,2013-06-30,,,8000000.0,21000000.0,32000000.0,32000000.0,,-216000000.0,,21000000.0,,-1714000000.0,,9000000.0,,,,-1714000000.0,33000000.0,9000000.0,-1672000000.0,-636000000.0,143000000.0,143000000.0,,29000000.0,8000000.0,,,-32000000.0,13000000.0,0.0,-1003000000.0,-72000000.0,,0.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,Q1,2013-01-01,2013-03-31,2013-04-29 16:10:29+00:00,,10000000.0,1000000.0,29000000.0,30000000.0,,27000000.0,,,,-153000000.0,936000000.0,276000000.0,,,,-153000000.0,940000000.0,276000000.0,1063000000.0,0.0,134000000.0,134000000.0,,59000000.0,2000000.0,,,-29000000.0,16000000.0,-971000000.0,-52000000.0,-74000000.0,,1907000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,Q1TTM,2012-04-01,2013-03-31,,,48000000.0,42000000.0,132000000.0,130000000.0,,-258000000.0,3000000.0,28000000.0,,3260000000.0,-2437000000.0,810000000.0,,,,3260000000.0,-2433000000.0,810000000.0,1637000000.0,3920000000.0,525000000.0,525000000.0,,293000000.0,2000000.0,-75000000.0,,-106000000.0,72000000.0,-7261000000.0,-241000000.0,-346000000.0,,4899000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2014.0,FY,2014-01-01,2014-12-31,2017-02-14 18:25:29+00:00,,13000000.0,218000000.0,101000000.0,123000000.0,,-282000000.0,49000000.0,596000000.0,,2724000000.0,-3743000000.0,639000000.0,,,,2724000000.0,-3743000000.0,639000000.0,-380000000.0,4013000000.0,593000000.0,593000000.0,,165000000.0,6000000.0,-70000000.0,,-137000000.0,27000000.0,-5516000000.0,-1543000000.0,-260000000.0,,1843000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2014.0,Q4,2014-10-01,2014-12-31,,,4000000.0,64000000.0,27000000.0,31000000.0,,-251000000.0,4000000.0,,,-374000000.0,-1416000000.0,74000000.0,,,,-374000000.0,-1416000000.0,74000000.0,-1716000000.0,-192000000.0,149000000.0,149000000.0,,139000000.0,-4000000.0,-32000000.0,,-36000000.0,2000000.0,-1845000000.0,-86000000.0,-60000000.0,,461000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2014.0,Q3TTM,2013-10-01,2014-09-30,,,11000000.0,165000000.0,100000000.0,122000000.0,,177000000.0,78000000.0,623000000.0,,3265000000.0,-3517000000.0,951000000.0,,,,3265000000.0,-3517000000.0,951000000.0,699000000.0,4435000000.0,561000000.0,561000000.0,,46000000.0,-9000000.0,-140000000.0,,-132000000.0,34000000.0,-3937000000.0,-1457000000.0,-273000000.0,,560000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2014.0,Q3,2014-07-01,2014-09-30,,,4000000.0,264000000.0,24000000.0,31000000.0,,18000000.0,9000000.0,247000000.0,,3484000000.0,190000000.0,219000000.0,,,,3484000000.0,190000000.0,219000000.0,3893000000.0,3442000000.0,154000000.0,154000000.0,,7000000.0,5000000.0,-7000000.0,,-36000000.0,5000000.0,-309000000.0,-124000000.0,-59000000.0,,506000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 16:21:00+00:00,,9000000.0,154000000.0,74000000.0,92000000.0,,-31000000.0,45000000.0,596000000.0,,3098000000.0,-2327000000.0,565000000.0,,,,3098000000.0,-2327000000.0,565000000.0,1336000000.0,4205000000.0,444000000.0,444000000.0,,26000000.0,10000000.0,-38000000.0,,-101000000.0,25000000.0,-3671000000.0,-1457000000.0,-200000000.0,,1382000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2014.0,Q2TTM,2013-07-01,2014-06-30,,,10000000.0,-17000000.0,103000000.0,121000000.0,,140000000.0,69000000.0,471000000.0,,1388000000.0,-2316000000.0,897000000.0,,,,1388000000.0,-2316000000.0,897000000.0,-31000000.0,2628000000.0,554000000.0,554000000.0,,35000000.0,-9000000.0,-133000000.0,,-127000000.0,37000000.0,-4195000000.0,-1358000000.0,-286000000.0,,2012000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2014.0,Q2,2014-04-01,2014-06-30,,,3000000.0,-110000000.0,25000000.0,32000000.0,,-73000000.0,10000000.0,349000000.0,,-469000000.0,-1389000000.0,132000000.0,,,,-469000000.0,-1389000000.0,132000000.0,-1726000000.0,508000000.0,151000000.0,151000000.0,,8000000.0,-1000000.0,-15000000.0,,-34000000.0,11000000.0,-1836000000.0,-1240000000.0,-61000000.0,,462000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2014.0,Q2YTD,2014-01-01,2014-06-30,2014-07-29 17:08:31+00:00,,5000000.0,-110000000.0,50000000.0,61000000.0,,-49000000.0,36000000.0,349000000.0,,-386000000.0,-2517000000.0,346000000.0,,,,-386000000.0,-2517000000.0,346000000.0,-2557000000.0,763000000.0,290000000.0,290000000.0,,19000000.0,5000000.0,-31000000.0,,-65000000.0,20000000.0,-3362000000.0,-1333000000.0,-141000000.0,,876000000.0
