company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2010.0,Q2YTD,2009-06-01,2009-11-29,2011-01-03 17:07:16+00:00,-3000000.0,159500000.0,,4300000.0,87000000.0,,1400000.0,-188500000.0,-229900000.0,684500000.0,-400000.0,4300000.0,-27300000.0,-188900000.0,-225600000.0,657200000.0,247000000.0,404400000.0,400800000.0,3600000.0,37200000.0,-11700000.0,10600000.0,,-169200000.0,,-239800000.0,-9000000.0,,,2300000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2010.0,Q2TTM,2008-11-24,2009-11-29,,-7000000.0,312200000.0,-29800000.0,8700000.0,348600000.0,,-18600000.0,-611800000.0,-438700000.0,1557100000.0,-300000.0,3300000.0,-160200000.0,-612100000.0,-435400000.0,1396900000.0,358100000.0,772500000.0,738900000.0,33600000.0,157400000.0,998400000.0,41200000.0,,-339200000.0,,-448300000.0,-1252400000.0,,,5200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2010.0,Q2,2009-08-31,2009-11-29,,,77800000.0,,3500000.0,96300000.0,,1400000.0,-85700000.0,-109400000.0,420300000.0,-400000.0,-2100000.0,-25700000.0,-86100000.0,-111500000.0,394600000.0,200500000.0,239200000.0,234300000.0,4900000.0,11900000.0,2400000.0,10600000.0,,-84200000.0,,-120900000.0,-5300000.0,,,900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2010.0,Q1,2009-06-01,2009-08-30,2009-10-07 12:36:57+00:00,-3000000.0,81700000.0,0.0,800000.0,-9300000.0,,0.0,-102800000.0,-120500000.0,264200000.0,0.0,6400000.0,-1600000.0,-102800000.0,-114100000.0,262600000.0,46500000.0,165200000.0,166500000.0,-1300000.0,25300000.0,-14100000.0,0.0,,-85000000.0,,-118900000.0,-3700000.0,0.0,,1400000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2010.0,Q1TTM,2008-08-25,2009-08-30,,-52900000.0,313100000.0,-29400000.0,-12000000.0,-62100000.0,,,-336400000.0,-487500000.0,1052600000.0,100000.0,5000000.0,-228500000.0,-336300000.0,-482500000.0,824100000.0,-6700000.0,701800000.0,676700000.0,25100000.0,124900000.0,996300000.0,30700000.0,,-341100000.0,,-442200000.0,-991600000.0,,,6300000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q4,2011-02-28,2011-05-29,,-100000.0,94600000.0,,2500000.0,334700000.0,,100000.0,-233200000.0,-101300000.0,400300000.0,,9100000.0,12100000.0,-233200000.0,-92200000.0,412400000.0,89500000.0,256200000.0,270900000.0,-14700000.0,-299900000.0,692100000.0,-412600000.0,,-97800000.0,,-118800000.0,-2600000.0,-825000000.0,412500000.0,17700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,FY,2010-05-31,2011-05-29,2013-07-19 09:43:02+00:00,-149100000.0,360900000.0,,10100000.0,14600000.0,0.0,2100000.0,-1432000000.0,-165900000.0,1340000000.0,-100000.0,254800000.0,12300000.0,-1432100000.0,88900000.0,1352300000.0,19200000.0,819400000.0,830900000.0,-11500000.0,133600000.0,59700000.0,18000000.0,,-374500000.0,,-466200000.0,-294300000.0,-825000000.0,412500000.0,18900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q3YTD,2010-05-31,2011-02-27,2011-04-04 16:13:12+00:00,-149000000.0,266300000.0,,7600000.0,-320100000.0,,2000000.0,-1198800000.0,-64600000.0,939700000.0,-100000.0,245700000.0,200000.0,-1198900000.0,181100000.0,939900000.0,-70300000.0,563200000.0,560000000.0,3200000.0,433500000.0,-632400000.0,430600000.0,,-276700000.0,,-347400000.0,-291700000.0,,,1200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q3TTM,2010-03-01,2011-02-27,,-252500000.0,340900000.0,,2400000.0,-323100000.0,,3700000.0,-1352800000.0,-93700000.0,1266100000.0,-700000.0,236000000.0,40000000.0,-1353500000.0,142300000.0,1306100000.0,97300000.0,541100000.0,556000000.0,-14900000.0,692300000.0,-596400000.0,448100000.0,,-365500000.0,,-466400000.0,-294600000.0,-100000000.0,91900000.0,85200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q3,2010-11-29,2011-02-27,,-13000000.0,90800000.0,,3400000.0,-33100000.0,,2000000.0,-554500000.0,268000000.0,623800000.0,,,-3000000.0,-554500000.0,268000000.0,620800000.0,337700000.0,215100000.0,215100000.0,,351000000.0,-654000000.0,417500000.0,,-100300000.0,,-136200000.0,-2200000.0,200000000.0,,-300000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q2YTD,2010-05-31,2010-11-28,2011-01-03 17:07:16+00:00,-136000000.0,175500000.0,,4200000.0,-287000000.0,,,-644300000.0,-332600000.0,315900000.0,-100000.0,245700000.0,3200000.0,-644400000.0,-86900000.0,319100000.0,-408000000.0,348100000.0,344900000.0,3200000.0,82500000.0,21600000.0,13100000.0,,-176400000.0,,-211200000.0,-289500000.0,-200000000.0,,1500000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q2TTM,2009-11-30,2010-11-28,,-239500000.0,340100000.0,21700000.0,-3000000.0,-176700000.0,,2500000.0,-859700000.0,-454700000.0,1061400000.0,-300000.0,238100000.0,73200000.0,-860000000.0,-216600000.0,1134600000.0,55000000.0,554700000.0,574400000.0,-19700000.0,323600000.0,88000000.0,37300000.0,,-353900000.0,,-453700000.0,-296300000.0,-300000000.0,91900000.0,87600000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q2,2010-08-30,2010-11-28,,-6300000.0,89100000.0,,4200000.0,-149700000.0,,,-428000000.0,-77300000.0,209900000.0,,-3200000.0,400000.0,-428000000.0,-80500000.0,210300000.0,-295700000.0,201800000.0,201200000.0,600000.0,69300000.0,110700000.0,10600000.0,-1700000.0,-87900000.0,,-82100000.0,-250800000.0,-200000000.0,,500000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q1,2010-05-31,2010-08-29,2010-10-01 11:20:35+00:00,-129700000.0,86400000.0,,,-137300000.0,,,-216300000.0,-255300000.0,106000000.0,-100000.0,248900000.0,2800000.0,-216400000.0,-6400000.0,108800000.0,-112300000.0,146300000.0,143700000.0,2600000.0,13200000.0,-89100000.0,2500000.0,1700000.0,-88500000.0,,-129100000.0,-38700000.0,,,1000000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q1TTM,2009-08-31,2010-08-29,,-233200000.0,328800000.0,21700000.0,-3700000.0,69300000.0,,3900000.0,-517400000.0,-486800000.0,1271800000.0,-700000.0,239200000.0,47100000.0,-518100000.0,-247600000.0,1318900000.0,551200000.0,592100000.0,607500000.0,-15400000.0,266200000.0,-20300000.0,37300000.0,1700000.0,-350200000.0,,-492500000.0,-50800000.0,-100000000.0,91900000.0,88000000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q4,2012-02-27,2012-05-27,,-328600000.0,94700000.0,,-1900000.0,-140200000.0,,40800000.0,-308300000.0,-463600000.0,273200000.0,,,-600000.0,-308300000.0,-463600000.0,272600000.0,-501200000.0,-58100000.0,-58100000.0,,376800000.0,10900000.0,-39600000.0,,-99800000.0,,-97600000.0,-8000000.0,-252200000.0,,2200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,FY,2011-05-30,2012-05-27,2013-07-19 09:43:02+00:00,-697700000.0,371800000.0,,-7500000.0,-197600000.0,0.0,41800000.0,-849600000.0,-1064300000.0,1049700000.0,0.0,0.0,2300000.0,-849600000.0,-1064300000.0,1052000000.0,-869400000.0,474400000.0,474300000.0,100000.0,401200000.0,213200000.0,-39600000.0,,-388600000.0,,-336700000.0,-363600000.0,-352400000.0,0.0,9700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q3YTD,2011-05-30,2012-02-26,2012-03-30 11:21:36+00:00,-369100000.0,277100000.0,,-5600000.0,-57400000.0,,1000000.0,-541300000.0,-600700000.0,776500000.0,,,2900000.0,-541300000.0,-600700000.0,779400000.0,-368200000.0,532500000.0,532400000.0,100000.0,24400000.0,202300000.0,,,-288800000.0,,-239100000.0,-355600000.0,-100200000.0,,7500000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q3TTM,2011-02-28,2012-02-26,,-369200000.0,371700000.0,,-3100000.0,277300000.0,,1100000.0,-774500000.0,-702000000.0,1176800000.0,,9100000.0,15000000.0,-774500000.0,-692900000.0,1191800000.0,-278700000.0,788700000.0,803300000.0,-14600000.0,-275500000.0,894400000.0,-412600000.0,,-386600000.0,,-357900000.0,-358200000.0,-925200000.0,412500000.0,25200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q3,2011-11-28,2012-02-26,,-311600000.0,90600000.0,,4900000.0,-62300000.0,,1000000.0,-8300000.0,-388400000.0,289000000.0,,,500000.0,-8300000.0,-388400000.0,289500000.0,-102300000.0,272200000.0,272200000.0,,-11500000.0,113500000.0,,,-99100000.0,,-78600000.0,-7500000.0,-16200000.0,,1800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q2YTD,2011-05-30,2011-11-27,2011-12-30 12:11:48+00:00,-57500000.0,186500000.0,,-10500000.0,4900000.0,,,-533000000.0,-212300000.0,487500000.0,,,2400000.0,-533000000.0,-212300000.0,489900000.0,-265900000.0,260300000.0,260200000.0,100000.0,35900000.0,88800000.0,,,-189700000.0,,-160500000.0,-348100000.0,-84000000.0,,5700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q2TTM,2010-11-29,2011-11-27,,-70600000.0,371900000.0,,-4600000.0,306500000.0,,2100000.0,-1320700000.0,-45600000.0,1511600000.0,,9100000.0,11500000.0,-1320700000.0,-36500000.0,1523100000.0,161300000.0,731600000.0,746200000.0,-14600000.0,87000000.0,126900000.0,4900000.0,,-387800000.0,,-415500000.0,-352900000.0,-709000000.0,412500000.0,23100000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q2,2011-08-29,2011-11-27,,,95000000.0,,-8600000.0,-119600000.0,,,-491900000.0,-63000000.0,175500000.0,,,-700000.0,-491900000.0,-63000000.0,174800000.0,-388700000.0,174700000.0,174700000.0,,25400000.0,33100000.0,,,-95400000.0,,-64900000.0,-345600000.0,-84000000.0,,1900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q1,2011-05-30,2011-08-28,2011-09-30 13:01:19+00:00,-57500000.0,91500000.0,,-1900000.0,124500000.0,,,-41100000.0,-149300000.0,312000000.0,,,3100000.0,-41100000.0,-149300000.0,315100000.0,122800000.0,85600000.0,85500000.0,100000.0,10500000.0,55700000.0,,,-94300000.0,,-95600000.0,-2500000.0,,,3800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q1TTM,2010-08-30,2011-08-28,,-76900000.0,366000000.0,,8200000.0,276400000.0,,2100000.0,-1256800000.0,-59900000.0,1546000000.0,,5900000.0,12600000.0,-1256800000.0,-54000000.0,1558600000.0,254300000.0,758700000.0,772700000.0,-14000000.0,130900000.0,204500000.0,15500000.0,-1700000.0,-380300000.0,,-432700000.0,-258100000.0,-825000000.0,412500000.0,21700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,FY,2012-05-28,2013-05-26,2014-07-16 15:17:50+00:00,-5023600000.0,443400000.0,,1500000.0,67400000.0,269200000.0,6365700000.0,4133000000.0,-5460800000.0,1408500000.0,0.0,-5000000.0,3700000.0,4133000000.0,-5465800000.0,1412200000.0,80900000.0,786100000.0,786800000.0,-700000.0,110900000.0,217800000.0,-1500000.0,,-400700000.0,,-453700000.0,-2074000000.0,-245000000.0,,18000000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q4,2013-02-25,2013-05-26,,-5900000.0,144200000.0,,-1100000.0,216700000.0,-100000.0,145800000.0,-1004500000.0,-159800000.0,626800000.0,,-5000000.0,3700000.0,-1004500000.0,-164800000.0,630500000.0,-539900000.0,194000000.0,194700000.0,-700000.0,71200000.0,77200000.0,300000.0,,-104100000.0,,-164600000.0,-1123300000.0,,,10400000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q3YTD,2012-05-28,2013-02-24,2013-04-03 11:24:32+00:00,-5017700000.0,299200000.0,,2600000.0,-149300000.0,269300000.0,6219900000.0,5137500000.0,-5301000000.0,781700000.0,,,0.0,5137500000.0,-5301000000.0,781700000.0,620800000.0,592100000.0,592100000.0,0.0,39700000.0,140600000.0,-1800000.0,,-296600000.0,,-289100000.0,-950700000.0,-245000000.0,,7600000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q3TTM,2012-02-27,2013-02-24,,-5346300000.0,393900000.0,,700000.0,-289500000.0,269300000.0,6260700000.0,4829200000.0,-5764600000.0,1054900000.0,,,-600000.0,4829200000.0,-5764600000.0,1054300000.0,119600000.0,534000000.0,534000000.0,,416500000.0,151500000.0,-41400000.0,,-396400000.0,,-386700000.0,-958700000.0,-497200000.0,,9800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q3,2012-11-26,2013-02-24,,-4749100000.0,113400000.0,,100000.0,54000000.0,269300000.0,6219900000.0,4798200000.0,-4855900000.0,303100000.0,,,,4798200000.0,-4854400000.0,303100000.0,247000000.0,123400000.0,123400000.0,,12300000.0,-666800000.0,-1800000.0,,-101300000.0,,-108700000.0,-916500000.0,-6400000.0,,3700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q2YTD,2012-05-28,2012-11-25,2012-12-28 10:43:48+00:00,-268600000.0,185800000.0,,2500000.0,-203300000.0,,,339300000.0,-445100000.0,478600000.0,,,,339300000.0,-446600000.0,478600000.0,373800000.0,468700000.0,468700000.0,,27400000.0,807400000.0,,,-195300000.0,,-180400000.0,-34200000.0,-238600000.0,,3900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q2TTM,2011-11-28,2012-11-25,,-908800000.0,371100000.0,,5500000.0,-405800000.0,,41800000.0,22700000.0,-1297100000.0,1040800000.0,,,-100000.0,22700000.0,-1298600000.0,1040700000.0,-229700000.0,682800000.0,682800000.0,,392700000.0,931800000.0,-39600000.0,,-394200000.0,,-356600000.0,-49700000.0,-507000000.0,,7900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q2,2012-08-27,2012-11-25,,0.0,94400000.0,,800000.0,-164400000.0,,,286100000.0,,154700000.0,,,,286100000.0,-81300000.0,154700000.0,360300000.0,216500000.0,216500000.0,,8200000.0,639400000.0,0.0,,-97400000.0,,0.0,-17300000.0,-238600000.0,,0.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q1,2012-05-28,2012-08-26,2012-09-28 12:01:04+00:00,,91400000.0,,1700000.0,-38900000.0,,,53200000.0,-365300000.0,323900000.0,,,,53200000.0,-365300000.0,323900000.0,13500000.0,252200000.0,252200000.0,,19200000.0,168000000.0,-268600000.0,,-97900000.0,,-98600000.0,-16900000.0,,,1900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q1TTM,2011-08-29,2012-08-26,,-640200000.0,371700000.0,,-3900000.0,-361000000.0,,41800000.0,-755300000.0,-1280300000.0,1061600000.0,,,-800000.0,-755300000.0,-1280300000.0,1060800000.0,-978700000.0,641000000.0,641000000.0,,409900000.0,325500000.0,-308200000.0,,-392200000.0,,-339700000.0,-378000000.0,-352400000.0,,7800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,FY,2013-05-27,2014-05-25,2016-07-15 14:11:01+00:00,-39900000.0,354600000.0,,-3800000.0,-33200000.0,0.0,,-1034000000.0,-461000000.0,1120200000.0,-100000.0,-70500000.0,448400000.0,-1034100000.0,-531500000.0,1568600000.0,-800000.0,315100000.0,625200000.0,-310100000.0,173600000.0,103700000.0,0.0,,-420900000.0,,-461100000.0,-616800000.0,-100000000.0,0.0,40000000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q4,2014-02-24,2014-05-25,,,-72900000.0,,800000.0,203500000.0,,,-595400000.0,39100000.0,234000000.0,-100000.0,-101100000.0,366600000.0,-595500000.0,-62000000.0,600600000.0,-56100000.0,-321400000.0,55300000.0,-376700000.0,48100000.0,16300000.0,,,-105400000.0,,14100000.0,-506300000.0,,,25000000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q3YTD,2013-05-27,2014-02-23,2015-03-30 12:19:37+00:00,-39900000.0,427500000.0,,-4600000.0,-236700000.0,,0.0,-438600000.0,-500100000.0,886200000.0,,30600000.0,81800000.0,-438600000.0,-469500000.0,968000000.0,55300000.0,636500000.0,569900000.0,66600000.0,125500000.0,87400000.0,0.0,,-315500000.0,,-475200000.0,-110500000.0,-100000000.0,,15000000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q3TTM,2013-02-25,2014-02-23,,-45800000.0,571700000.0,,-5700000.0,-20000000.0,-100000.0,145800000.0,-1443100000.0,-659900000.0,1513000000.0,,25600000.0,85500000.0,-1443100000.0,-634300000.0,1598500000.0,-484600000.0,830500000.0,764600000.0,65900000.0,196700000.0,164600000.0,300000.0,,-419600000.0,,-639800000.0,-1233800000.0,-100000000.0,,25400000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q3,2013-11-25,2014-02-23,,-300000.0,135100000.0,,-4000000.0,-81200000.0,,-49500000.0,-197300000.0,-140400000.0,330400000.0,,-24100000.0,81900000.0,-197300000.0,-164500000.0,412300000.0,46500000.0,236900000.0,189800000.0,47100000.0,86700000.0,17100000.0,,,-105100000.0,,-143000000.0,-59800000.0,,,2900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q2YTD,2013-05-27,2013-11-24,2013-12-31 11:32:03+00:00,-39600000.0,292400000.0,,-600000.0,-155500000.0,,49500000.0,-241300000.0,-359700000.0,555800000.0,,54700000.0,-100000.0,-241300000.0,-305000000.0,555700000.0,8800000.0,399600000.0,380100000.0,19500000.0,38800000.0,70300000.0,0.0,,-210400000.0,,-332200000.0,-50700000.0,-100000000.0,,12100000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q2TTM,2012-11-26,2013-11-24,,-4794600000.0,550000000.0,,-1600000.0,115200000.0,269200000.0,6415200000.0,3552400000.0,-5375400000.0,1485700000.0,,49700000.0,3600000.0,3552400000.0,-5324200000.0,1489300000.0,-284100000.0,717000000.0,698200000.0,18800000.0,122300000.0,-519300000.0,-1500000.0,,-415800000.0,,-605500000.0,-2090500000.0,-106400000.0,,26200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q2,2013-08-26,2013-11-24,,-39600000.0,145400000.0,,200000.0,-14200000.0,,-48200000.0,-263900000.0,-182300000.0,391900000.0,,54900000.0,-2300000.0,-263900000.0,-127400000.0,389600000.0,-1500000.0,252400000.0,234000000.0,18400000.0,26700000.0,7400000.0,,,-105600000.0,,-151100000.0,-48400000.0,-69100000.0,,8400000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q1,2013-05-27,2013-08-25,2013-10-01 14:17:51+00:00,0.0,147000000.0,,-800000.0,-141300000.0,,97700000.0,22600000.0,-177400000.0,163900000.0,,-200000.0,2200000.0,22600000.0,-177600000.0,166100000.0,10300000.0,147200000.0,146100000.0,1100000.0,12100000.0,62900000.0,,,-104800000.0,,-181100000.0,-2300000.0,-30900000.0,,3700000.0
