company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q2,,2010-11-28,2011-01-03 17:07:16+00:00,1122800000.0,902500000.0,677200000.0,2915500000.0,-263900000.0,545200000.0,,3731500000.0,123300000.0,3606900000.0,5581600000.0,932700000.0,2879900000.0,1974300000.0,2666100000.0,5000000.0,771800000.0,0.0,0.0,204000000.0,1491900000.0,0.0,0.0,4576200000.0,356700000.0,11603500000.0,4946700000.0,4193800000.0,2280000000.0,4946700000.0,4951700000.0,6651800000.0,11603500000.0,4743600000.0,4371800000.0,-3097100000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q1,,2010-08-29,2010-10-01 11:20:35+00:00,977300000.0,853300000.0,711700000.0,2848900000.0,-278200000.0,840900000.0,,3720600000.0,131100000.0,3602000000.0,5494500000.0,934100000.0,3214300000.0,1769300000.0,2645600000.0,5000000.0,522200000.0,0.0,0.0,480300000.0,1442900000.0,0.0,0.0,4475500000.0,258300000.0,11647700000.0,4907100000.0,3985700000.0,2078400000.0,4907100000.0,4912100000.0,6735600000.0,11647700000.0,5016400000.0,4657200000.0,-3010800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,FY,,2012-05-27,2013-07-19 09:43:02+00:00,1190300000.0,924800000.0,779600000.0,3253800000.0,-299100000.0,103000000.0,0.0,3741200000.0,177200000.0,4015400000.0,5995700000.0,1191500000.0,2858600000.0,1869600000.0,2741900000.0,96500000.0,321400000.0,,,274300000.0,1822100000.0,,,4765100000.0,78100000.0,11441900000.0,4439500000.0,3218800000.0,2225200000.0,4439500000.0,4536000000.0,6905900000.0,11441900000.0,5481200000.0,4680700000.0,-3767700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q3,,2012-02-26,2012-03-30 11:21:36+00:00,1169900000.0,944700000.0,785800000.0,3139500000.0,-267500000.0,604200000.0,0.0,3736200000.0,173400000.0,3927300000.0,5791000000.0,1094600000.0,2852700000.0,2002900000.0,2651500000.0,100400000.0,273600000.0,,,249100000.0,1596900000.0,,,5086600000.0,46300000.0,11747900000.0,5022500000.0,3825400000.0,2175400000.0,5022500000.0,5122900000.0,6625000000.0,11747900000.0,5271000000.0,4449600000.0,-3532800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q2,,2011-11-27,2011-12-30 12:11:48+00:00,1404900000.0,972000000.0,754500000.0,3122500000.0,-323000000.0,706500000.0,0.0,3728000000.0,135400000.0,3602500000.0,5726000000.0,984700000.0,2845900000.0,2032000000.0,2603500000.0,6800000.0,297300000.0,,,279900000.0,1601700000.0,,,4915100000.0,48300000.0,11478400000.0,4680900000.0,4007800000.0,2343100000.0,4680900000.0,4687700000.0,6790700000.0,11478400000.0,4867100000.0,4447600000.0,-3639200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q1,,2011-08-28,2011-09-30 13:01:19+00:00,1165500000.0,922000000.0,666200000.0,3070000000.0,-258500000.0,1095200000.0,0.0,3720100000.0,125700000.0,3609000000.0,5708000000.0,989300000.0,2855700000.0,1815300000.0,2638000000.0,6900000.0,261100000.0,,,280800000.0,1690500000.0,,,4842300000.0,376800000.0,11610700000.0,4723400000.0,4093600000.0,2334200000.0,4723400000.0,4730300000.0,6880400000.0,11610700000.0,4879100000.0,4546200000.0,-3580500000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,FY,,2013-05-26,2014-07-16 15:17:50+00:00,1498100000.0,1279400000.0,908500000.0,3329300000.0,-196100000.0,183900000.0,0.0,3845900000.0,287000000.0,8426700000.0,7086900000.0,3403600000.0,8886900000.0,2340900000.0,3757600000.0,98600000.0,510800000.0,64800000.0,4800000.0,293500000.0,2754000000.0,144100000.0,100000.0,5129500000.0,702900000.0,20405300000.0,5264400000.0,4379800000.0,3401300000.0,5264400000.0,5363000000.0,15042300000.0,20405300000.0,12267900000.0,11641000000.0,-3514900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q3,,2013-02-24,2013-04-03 11:24:32+00:00,1501700000.0,1219300000.0,934600000.0,3280300000.0,-262000000.0,723800000.0,0.0,3825400000.0,265400000.0,8369300000.0,7087500000.0,3475300000.0,9845300000.0,2648300000.0,3807200000.0,100600000.0,554600000.0,,,309700000.0,2715900000.0,,,5042100000.0,720800000.0,21107500000.0,5023200000.0,5146000000.0,3422500000.0,5023200000.0,5123800000.0,15983700000.0,21107500000.0,12154300000.0,12561200000.0,-3582300000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q2,,2012-11-25,2012-12-28 10:43:48+00:00,1397100000.0,1037800000.0,818000000.0,3253200000.0,-282300000.0,476800000.0,0.0,3749900000.0,164000000.0,4105100000.0,6045700000.0,1304000000.0,3609300000.0,2249100000.0,2792500000.0,98000000.0,301300000.0,,,257900000.0,1826600000.0,,,5027500000.0,9200000.0,12524500000.0,4602300000.0,4065000000.0,2388300000.0,4602300000.0,4700300000.0,7824200000.0,12524500000.0,5667000000.0,5435900000.0,-3892800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q1,,2012-08-26,2012-09-28 12:01:04+00:00,1224700000.0,963900000.0,927200000.0,3195000000.0,-286100000.0,116500000.0,0.0,3737500000.0,147200000.0,4166600000.0,5979500000.0,1221200000.0,2859700000.0,2065700000.0,2784500000.0,96700000.0,329800000.0,,,280400000.0,1824400000.0,,,4917700000.0,295200000.0,11928600000.0,4553500000.0,3475900000.0,2594300000.0,4553500000.0,4650200000.0,7278400000.0,11928600000.0,5668200000.0,4684100000.0,-3815600000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,FY,,2014-05-25,2015-07-17 11:41:34+00:00,1349300000.0,1058400000.0,748100000.0,3472800000.0,-134300000.0,141300000.0,0.0,3876600000.0,154300000.0,7828500000.0,7108800000.0,3204900000.0,8720500000.0,2077000000.0,3636000000.0,96700000.0,322400000.0,631700000.0,164800000.0,220400000.0,2599400000.0,198900000.0,2000000.0,5010600000.0,225900000.0,19319500000.0,5258500000.0,4230800000.0,2642400000.0,5258500000.0,5355200000.0,13964300000.0,19319500000.0,11452700000.0,11321900000.0,-3494400000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q3,,2014-02-23,2014-04-01 11:34:55+00:00,1486000000.0,1275600000.0,850100000.0,3640100000.0,-169700000.0,239200000.0,0.0,3868300000.0,167400000.0,8427200000.0,7459800000.0,3308200000.0,8760700000.0,2498700000.0,3819700000.0,91200000.0,451100000.0,56000000.0,6300000.0,270700000.0,2714100000.0,86900000.0,200000.0,5440400000.0,730700000.0,20433300000.0,5626600000.0,4520600000.0,3240500000.0,5626600000.0,5717800000.0,14715500000.0,20433300000.0,12093000000.0,11475000000.0,-3512400000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q2,,2013-11-24,2013-12-31 11:32:03+00:00,1783700000.0,1415100000.0,948000000.0,3570400000.0,-166200000.0,192700000.0,0.0,3857200000.0,179200000.0,8455900000.0,7502700000.0,3355900000.0,8771100000.0,2776100000.0,3932300000.0,89500000.0,371700000.0,0.0,,286700000.0,2724100000.0,0.0,,5311400000.0,818600000.0,20786400000.0,5472200000.0,4755600000.0,3729500000.0,5472200000.0,5561700000.0,15224700000.0,20786400000.0,12098500000.0,11495200000.0,-3530200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q1,,2013-08-25,2013-10-01 14:17:51+00:00,1552000000.0,1246100000.0,882400000.0,3458900000.0,-169600000.0,194200000.0,0.0,3844100000.0,161300000.0,8417000000.0,7364700000.0,3383000000.0,8818100000.0,2549800000.0,3905800000.0,87100000.0,463800000.0,3500000.0,,286400000.0,2735600000.0,19200000.0,,5168000000.0,867600000.0,20468800000.0,5364700000.0,4457400000.0,3463300000.0,5364700000.0,5451800000.0,15017000000.0,20468800000.0,12105600000.0,11553700000.0,-3477800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,FY,,2015-05-31,2016-07-15 14:11:01+00:00,1080000000.0,739000000.0,647100000.0,3423600000.0,-329500000.0,164700000.0,0.0,3889100000.0,206300000.0,4544600000.0,6068200000.0,1272500000.0,6888800000.0,1642600000.0,2644600000.0,84000000.0,168200000.0,848800000.0,361000000.0,926800000.0,1915900000.0,4486000000.0,713000000.0,4331100000.0,1015700000.0,17437800000.0,4526000000.0,3563300000.0,3310100000.0,4526000000.0,4610000000.0,12827800000.0,17437800000.0,11229900000.0,9517700000.0,-3364700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,Q3,,2015-02-22,2015-03-30 12:19:37+00:00,1334400000.0,1050700000.0,746900000.0,3741400000.0,-261600000.0,137300000.0,0.0,3874200000.0,184700000.0,6305000000.0,7321300000.0,3062800000.0,6919300000.0,2379800000.0,3579900000.0,85700000.0,355500000.0,0.0,0.0,997900000.0,2694100000.0,0.0,0.0,4229200000.0,1450900000.0,17868900000.0,4452900000.0,3923300000.0,3716900000.0,4452900000.0,4538600000.0,13330300000.0,17868900000.0,10365700000.0,9613400000.0,-3388900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,Q2,,2014-11-23,2014-12-29 14:23:51+00:00,1643400000.0,1201100000.0,766800000.0,3669400000.0,-179700000.0,121900000.0,0.0,3861700000.0,185500000.0,7616800000.0,7304800000.0,3114900000.0,7669000000.0,2532900000.0,3635400000.0,86000000.0,260200000.0,0.0,0.0,1007600000.0,2772300000.0,10900000.0,0.0,5290100000.0,809600000.0,19501700000.0,5569100000.0,4116100000.0,3405300000.0,5569100000.0,5655100000.0,13846600000.0,19501700000.0,11750200000.0,10441300000.0,-3403000000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,Q1,,2014-08-24,2014-09-29 11:59:02+00:00,1441800000.0,1080400000.0,709800000.0,3575500000.0,-146500000.0,133700000.0,0.0,3850000000.0,174100000.0,7838000000.0,7243100000.0,3175600000.0,7916800000.0,2210300000.0,3667600000.0,87000000.0,267000000.0,0.0,0.0,989600000.0,2807900000.0,10900000.0,0.0,5386600000.0,574400000.0,19373100000.0,5661300000.0,3691400000.0,2900100000.0,5661300000.0,5748300000.0,13624800000.0,19373100000.0,12014100000.0,10724700000.0,-3428800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2016.0,FY,,2016-05-29,2017-04-04 10:28:54+00:00,706700000.0,650100000.0,567700000.0,2511700000.0,-344500000.0,798100000.0,0.0,3976000000.0,220800000.0,4396200000.0,4213300000.0,1237200000.0,4881400000.0,1083200000.0,1701600000.0,81200000.0,148600000.0,896700000.0,463900000.0,905500000.0,1875700000.0,1573400000.0,306300000.0,3218300000.0,573300000.0,13390600000.0,3713600000.0,3576700000.0,2532400000.0,3713600000.0,3794800000.0,9595800000.0,13390600000.0,8112300000.0,7063400000.0,-3136200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2016.0,Q3,,2016-02-28,2016-04-07 12:13:56+00:00,1007800000.0,849600000.0,797700000.0,3552900000.0,-329000000.0,502600000.0,0.0,3947300000.0,213100000.0,4682200000.0,6198600000.0,1371800000.0,4902700000.0,1835500000.0,2645700000.0,79000000.0,335600000.0,4200000.0,0.0,960000000.0,1935800000.0,0.0,600000.0,3210700000.0,597000000.0,13187200000.0,3653500000.0,3527500000.0,2615600000.0,3653500000.0,3732500000.0,9454700000.0,13187200000.0,7014000000.0,6839100000.0,-3175500000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2016.0,Q2,,2015-11-29,2016-01-06 11:29:27+00:00,1195500000.0,894400000.0,727000000.0,3561500000.0,-378100000.0,95900000.0,0.0,3925800000.0,211900000.0,4685500000.0,6207400000.0,1383900000.0,6400400000.0,1975600000.0,2645900000.0,80900000.0,168800000.0,777800000.0,314400000.0,987600000.0,1891200000.0,2379200000.0,234700000.0,3115300000.0,1504800000.0,15994600000.0,3433800000.0,3912500000.0,3953600000.0,3433800000.0,3514700000.0,12479900000.0,15994600000.0,9436200000.0,8526300000.0,-3229200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2016.0,Q1,,2015-08-30,2015-10-06 14:43:20+00:00,1157700000.0,837300000.0,681800000.0,3510800000.0,-359800000.0,114300000.0,0.0,3912400000.0,153400000.0,4689500000.0,6169800000.0,1392700000.0,6299600000.0,1827300000.0,2659000000.0,81100000.0,183000000.0,740100000.0,283600000.0,973300000.0,1980000000.0,2417800000.0,263400000.0,3069000000.0,1570400000.0,15834300000.0,3363300000.0,3702000000.0,3846900000.0,3363300000.0,3444400000.0,12389900000.0,15834300000.0,9473300000.0,8543000000.0,-3258300000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2017.0,FY,,2017-05-28,2018-07-20 12:27:09+00:00,773100000.0,563400000.0,552600000.0,2460100000.0,-212900000.0,251400000.0,0.0,4011600000.0,167600000.0,4295300000.0,4093200000.0,1223700000.0,2769200000.0,927900000.0,1633100000.0,87000000.0,228700000.0,41800000.0,,790600000.0,1528800000.0,140400000.0,,4247000000.0,227200000.0,10096300000.0,3990800000.0,2013200000.0,1720500000.0,3990800000.0,4077800000.0,6018500000.0,10096300000.0,6450000000.0,4298000000.0,-4054900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2017.0,Q3,,2017-02-26,2017-04-04 10:28:54+00:00,690100000.0,601400000.0,593900000.0,2612300000.0,-271300000.0,683600000.0,0.0,4005000000.0,148400000.0,4251700000.0,4268100000.0,1253100000.0,2841700000.0,1046400000.0,1655800000.0,82900000.0,207700000.0,0.0,0.0,797600000.0,1788200000.0,1700000.0,0.0,4171000000.0,132500000.0,10499000000.0,4221300000.0,2539100000.0,1564900000.0,4221300000.0,4304200000.0,6194800000.0,10499000000.0,6304100000.0,4629900000.0,-3683400000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2017.0,Q2,,2016-11-27,2017-01-04 09:09:48+00:00,784100000.0,699500000.0,598700000.0,2560400000.0,-333700000.0,1442500000.0,0.0,3997700000.0,124900000.0,4248700000.0,4229700000.0,1260900000.0,3214300000.0,1113700000.0,1669300000.0,80100000.0,89300000.0,,,899400000.0,1938500000.0,,,4077300000.0,237700000.0,11425000000.0,4446700000.0,3345000000.0,1745400000.0,4446700000.0,4526800000.0,6898200000.0,11425000000.0,6409000000.0,5152800000.0,-3294600000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2017.0,Q1,,2016-08-28,2016-10-04 14:29:55+00:00,992900000.0,847000000.0,724300000.0,3554800000.0,-363500000.0,794600000.0,0.0,3984000000.0,124900000.0,4390600000.0,6291600000.0,1243500000.0,4451400000.0,1637900000.0,2736800000.0,81300000.0,127600000.0,0.0,0.0,1052100000.0,2220100000.0,5800000.0,0.0,3290700000.0,522700000.0,12835900000.0,3718300000.0,3407100000.0,2364800000.0,3718300000.0,3799600000.0,9036300000.0,12835900000.0,6692000000.0,6671500000.0,-3192900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2018.0,FY,,2018-05-27,2019-07-19 10:14:35+00:00,905300000.0,569400000.0,671000000.0,2419000000.0,-110500000.0,128000000.0,0.0,4019700000.0,161700000.0,4487400000.0,4008500000.0,1282800000.0,3231500000.0,988700000.0,1589500000.0,80400000.0,184900000.0,67900000.0,13900000.0,906300000.0,1060800000.0,184600000.0,4400000.0,4744900000.0,584300000.0,10389500000.0,3676200000.0,1938900000.0,2336200000.0,3676200000.0,3756600000.0,6632900000.0,10389500000.0,6861100000.0,4296700000.0,-4977900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2018.0,Q3,,2018-02-25,2018-04-03 09:36:01+00:00,869600000.0,603400000.0,550500000.0,2489500000.0,-175500000.0,132900000.0,,4013400000.0,141000000.0,4506700000.0,4116800000.0,1300400000.0,3232900000.0,1016700000.0,1627300000.0,89000000.0,253300000.0,51800000.0,,853600000.0,1430100000.0,117100000.0,,4758800000.0,429600000.0,10463200000.0,3720500000.0,2058100000.0,1990700000.0,3720500000.0,3809500000.0,6653700000.0,10463200000.0,6777800000.0,4663000000.0,-4876200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2018.0,Q2,,2017-11-26,2018-01-04 10:31:43+00:00,886700000.0,683800000.0,565800000.0,2594800000.0,-165200000.0,84000000.0,,4006500000.0,131900000.0,4457000000.0,4236800000.0,1298200000.0,3261800000.0,1059200000.0,1642000000.0,88800000.0,183500000.0,45800000.0,,846100000.0,1501500000.0,100500000.0,,4464300000.0,265900000.0,10400100000.0,3697700000.0,2056300000.0,1850300000.0,3697700000.0,3786500000.0,6613600000.0,10400100000.0,6701800000.0,4763300000.0,-4607900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2018.0,Q1,,2017-08-27,2017-10-03 14:13:37+00:00,845700000.0,577100000.0,590200000.0,2550900000.0,-181200000.0,251400000.0,,3999600000.0,95500000.0,4301700000.0,4198200000.0,1223600000.0,2767000000.0,1068800000.0,1647300000.0,88800000.0,188500000.0,39200000.0,,827500000.0,1522400000.0,100500000.0,,4312600000.0,522200000.0,10225600000.0,3793800000.0,2125000000.0,2053600000.0,3793800000.0,3882600000.0,6343000000.0,10225600000.0,6453300000.0,4289400000.0,-4337200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2019.0,FY,,2019-05-26,2020-03-31 09:02:48+00:00,1252100000.0,818200000.0,690600000.0,2578900000.0,-110300000.0,236600000.0,,5207200000.0,173200000.0,11435400000.0,4906300000.0,4539300000.0,10655700000.0,1548900000.0,2327400000.0,79100000.0,93400000.0,36700000.0,5100000.0,915500000.0,1951800000.0,262400000.0,,5047900000.0,21600000.0,22213800000.0,7384600000.0,2733800000.0,2142600000.0,7384600000.0,7463700000.0,14750100000.0,22213800000.0,17152600000.0,12607500000.0,-2760200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2019.0,Q3,,2019-02-24,2019-04-02 11:24:16+00:00,1189200000.0,870200000.0,851800000.0,2529300000.0,-85700000.0,282200000.0,,5198400000.0,166900000.0,11349800000.0,4887900000.0,4962000000.0,11107700000.0,1638600000.0,2358600000.0,78500000.0,107600000.0,47500000.0,13900000.0,951000000.0,1918800000.0,159100000.0,6900000.0,5025300000.0,19900000.0,22726600000.0,7373000000.0,2946100000.0,2241700000.0,7373000000.0,7451500000.0,15275100000.0,22726600000.0,17421900000.0,13033400000.0,-2765000000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2019.0,Q2,,2018-11-25,2019-01-03 10:09:00+00:00,1246100000.0,958100000.0,793300000.0,2515100000.0,-91500000.0,442300000.0,,5202000000.0,177000000.0,11167200000.0,4875900000.0,5132200000.0,11545400000.0,1729700000.0,2360800000.0,79200000.0,108700000.0,36600000.0,,960400000.0,1923600000.0,110800000.0,,4886400000.0,18100000.0,23006800000.0,7224100000.0,3275400000.0,2234500000.0,7224100000.0,7303300000.0,15703500000.0,23006800000.0,17370600000.0,13469000000.0,-2772800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2019.0,Q1,,2018-08-26,2018-10-02 10:32:56+00:00,984000000.0,599200000.0,743900000.0,2475500000.0,-155700000.0,74800000.0,,4005300000.0,93900000.0,4499400000.0,4111800000.0,1275200000.0,3233700000.0,1108500000.0,1636300000.0,78500000.0,224700000.0,39300000.0,,915900000.0,1002900000.0,111700000.0,,4841500000.0,611600000.0,10485000000.0,3736500000.0,2046500000.0,2433400000.0,3736500000.0,3815000000.0,6670000000.0,10485000000.0,6802200000.0,4236600000.0,-4954600000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2020.0,Q3,,2020-02-23,2020-03-31 09:02:48+00:00,1357400000.0,854200000.0,711500000.0,2760900000.0,-72000000.0,99000000.0,,5214200000.0,133600000.0,11443100000.0,5078700000.0,4479400000.0,9093700000.0,1646500000.0,2317800000.0,78900000.0,105000000.0,4700000.0,,1249300000.0,2117400000.0,3100000.0,,5375200000.0,924600000.0,22202100000.0,7785000000.0,2709400000.0,3127100000.0,7785000000.0,7863900000.0,14338200000.0,22202100000.0,17174900000.0,11211100000.0,-2732400000.0
