company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,othergains,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2010.0,Q3,2009-11-30,2010-02-28,2010-04-02 12:38:48+00:00,0.52,0.52,,0.51,104800000.0,228700000.0,224600000.0,4100000.0,229600000.0,,2308500000.0,3096800000.0,,2900000.0,,421900000.0,2308500000.0,788300000.0,39900000.0,421900000.0,366400000.0,-39900000.0,326500000.0,3096800000.0,441500000.0,441500000.0,450200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2010.0,Q3YTD,2009-06-01,2010-02-28,,0.89,1.43,,1.42,313200000.0,633100000.0,634300000.0,-1200000.0,635200000.0,-1200000.0,6870700000.0,9230800000.0,,17700000.0,,1308300000.0,6870700000.0,2360100000.0,122000000.0,1308300000.0,1051800000.0,-122000000.0,929800000.0,9230800000.0,441500000.0,441500000.0,450200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2010.0,Q3TTM,2009-02-23,2010-02-28,,1.67,1.83,0.76,1.83,389200000.0,808000000.0,780600000.0,27400000.0,809900000.0,-1600000.0,9099000000.0,12223700000.0,,27800000.0,,1809500000.0,9099000000.0,3124700000.0,173200000.0,1809500000.0,1315200000.0,-173200000.0,1142000000.0,12223700000.0,441500000.0,441500000.0,450200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2010.0,Q2,2009-08-31,2009-11-29,2010-01-05 16:24:44+00:00,,0.54,,0.54,117400000.0,239200000.0,243200000.0,-4000000.0,239700000.0,-500000.0,2317300000.0,3172600000.0,,5900000.0,,460000000.0,2317300000.0,855300000.0,40600000.0,460000000.0,395300000.0,-40600000.0,354700000.0,3172600000.0,,443900000.0,443900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2010.0,Q2YTD,2009-06-01,2009-11-29,,0.37,0.91,,0.91,208400000.0,404400000.0,409700000.0,-5300000.0,405600000.0,-1200000.0,4562200000.0,6134000000.0,,14800000.0,,886400000.0,4562200000.0,1571800000.0,82100000.0,886400000.0,685400000.0,-82100000.0,603300000.0,6134000000.0,,443900000.0,443900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2010.0,Q2TTM,2008-11-24,2009-11-29,,1.58,1.74,0.76,1.75,376400000.0,772500000.0,747800000.0,24700000.0,773500000.0,-1600000.0,9176100000.0,12251900000.0,,36000000.0,,1812300000.0,9176100000.0,3075800000.0,175300000.0,1812300000.0,1263500000.0,-175300000.0,1088200000.0,12251900000.0,,443900000.0,443900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2010.0,Q1,2009-06-01,2009-08-30,2009-10-07 12:36:57+00:00,0.37,0.37,,0.37,91000000.0,165200000.0,166500000.0,-1300000.0,165900000.0,-700000.0,2244900000.0,2961400000.0,,8900000.0,,426400000.0,2244900000.0,716500000.0,41500000.0,426400000.0,290100000.0,-41500000.0,248600000.0,2961400000.0,448400000.0,448400000.0,448400000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2010.0,Q1TTM,2008-08-25,2009-08-30,,1.58,1.58,0.76,1.58,343600000.0,701800000.0,676700000.0,25100000.0,701900000.0,-700000.0,9424000000.0,12331000000.0,,32000000.0,,1741300000.0,9424000000.0,2907000000.0,177400000.0,1741300000.0,1165700000.0,-177400000.0,988300000.0,12331000000.0,448400000.0,448400000.0,448400000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q4,2011-02-28,2011-05-29,,0.61,0.61,0.23,0.6,136200000.0,256200000.0,270900000.0,-14700000.0,255500000.0,700000.0,2573100000.0,3266300000.0,,9000000.0,,240200000.0,2573100000.0,693200000.0,54900000.0,240200000.0,453000000.0,-54900000.0,398100000.0,3266300000.0,429700000.0,429700000.0,429700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,FY,2010-05-31,2011-05-29,2013-07-19 09:43:02+00:00,1.9,1.9,0.89,1.88,421600000.0,819400000.0,830900000.0,-11500000.0,817600000.0,1800000.0,9483500000.0,12386100000.0,,26400000.0,,1499000000.0,9483500000.0,2902600000.0,177500000.0,1499000000.0,1403600000.0,-177500000.0,1226100000.0,12386100000.0,429700000.0,429700000.0,429700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q3,2010-11-29,2011-02-27,2011-04-04 16:13:12+00:00,0.5,0.5,0.23,0.5,117000000.0,215100000.0,215100000.0,,214800000.0,300000.0,2357100000.0,3154700000.0,,6600000.0,,420500000.0,2357100000.0,797600000.0,51600000.0,420500000.0,377100000.0,-51600000.0,325500000.0,3154700000.0,428400000.0,428400000.0,428400000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q3YTD,2010-05-31,2011-02-27,,1.29,1.29,0.66,1.28,285400000.0,563200000.0,560000000.0,3200000.0,562100000.0,1100000.0,6910400000.0,9119800000.0,,17400000.0,,1258800000.0,6910400000.0,2209400000.0,122600000.0,1258800000.0,950600000.0,-122600000.0,828000000.0,9119800000.0,428400000.0,428400000.0,428400000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q3TTM,2010-03-01,2011-02-27,,2.03,1.24,1.45,1.23,264500000.0,541100000.0,556000000.0,-14900000.0,540400000.0,-200000.0,9006000000.0,11903900000.0,,21800000.0,,1938200000.0,9006000000.0,2897900000.0,161000000.0,1938200000.0,959700000.0,-161000000.0,798700000.0,11903900000.0,428400000.0,428400000.0,428400000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q2,2010-08-30,2010-11-28,2011-12-30 12:11:48+00:00,0.46,0.46,0.23,0.45,101400000.0,201800000.0,201200000.0,600000.0,200900000.0,900000.0,2387500000.0,3147500000.0,,4600000.0,,428300000.0,2387500000.0,760000000.0,33700000.0,428300000.0,331700000.0,-33700000.0,298000000.0,3147500000.0,437800000.0,437800000.0,437800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q2YTD,2010-05-31,2010-11-28,,0.79,0.79,0.43,0.78,168400000.0,348100000.0,344900000.0,3200000.0,347300000.0,800000.0,4553300000.0,5965100000.0,,10800000.0,,838300000.0,4553300000.0,1411800000.0,71000000.0,838300000.0,573500000.0,-71000000.0,502500000.0,5965100000.0,437800000.0,437800000.0,437800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q2TTM,2009-11-30,2010-11-28,,2.05,1.26,1.22,1.24,252300000.0,554700000.0,565500000.0,-10800000.0,555200000.0,-500000.0,8957400000.0,11846000000.0,,18100000.0,,1939600000.0,8957400000.0,2888600000.0,149300000.0,1939600000.0,949000000.0,-149300000.0,799700000.0,11846000000.0,437800000.0,437800000.0,437800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q1,2010-05-31,2010-08-29,2010-10-01 11:20:35+00:00,0.33,0.33,0.2,0.33,67000000.0,146300000.0,143700000.0,2600000.0,146400000.0,-100000.0,2165800000.0,2817600000.0,,6200000.0,,410000000.0,2165800000.0,651800000.0,37300000.0,410000000.0,241800000.0,-37300000.0,204500000.0,2817600000.0,441500000.0,441500000.0,441500000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2011.0,Q1TTM,2009-08-31,2010-08-29,,1.59,1.34,0.99,1.33,268300000.0,592100000.0,607500000.0,-15400000.0,594000000.0,-1900000.0,8887200000.0,11871100000.0,,19400000.0,,1971300000.0,8887200000.0,2983900000.0,156200000.0,1971300000.0,1012600000.0,-156200000.0,856400000.0,11871100000.0,441500000.0,441500000.0,441500000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q4,2012-02-27,2012-05-27,,-0.17,-0.17,0.24,-0.16,-51700000.0,-66600000.0,-73000000.0,6400000.0,-69300000.0,2700000.0,2802800000.0,3459200000.0,,14600000.0,,744900000.0,2802800000.0,656400000.0,50800000.0,744900000.0,-88500000.0,-50800000.0,-139300000.0,3459200000.0,412900000.0,412900000.0,412900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,FY,2011-05-30,2012-05-27,2014-07-16 15:17:50+00:00,1.13,1.13,0.95,1.12,191700000.0,474400000.0,467900000.0,6500000.0,467900000.0,6500000.0,10532100000.0,13331100000.0,,44900000.0,,1980300000.0,10532100000.0,2799000000.0,204000000.0,1980300000.0,818700000.0,-204000000.0,614700000.0,13331100000.0,412900000.0,412900000.0,412900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q3,2011-11-28,2012-02-26,2013-04-03 11:24:32+00:00,0.68,0.68,0.24,0.67,112100000.0,280700000.0,280700000.0,0.0,280100000.0,600000.0,2609400000.0,3396000000.0,,12600000.0,,356700000.0,2609400000.0,786600000.0,49700000.0,356700000.0,429900000.0,-49700000.0,380200000.0,3396000000.0,414300000.0,414300000.0,414300000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q3YTD,2011-05-30,2012-02-26,,1.3,1.3,0.71,1.28,243400000.0,541000000.0,540900000.0,100000.0,537200000.0,3800000.0,7729300000.0,9871900000.0,,30300000.0,,1235400000.0,7729300000.0,2142600000.0,153200000.0,1235400000.0,907200000.0,-153200000.0,754000000.0,9871900000.0,414300000.0,414300000.0,414300000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q3TTM,2011-02-28,2012-02-26,,1.91,1.91,0.94,1.88,379600000.0,797200000.0,811800000.0,-14600000.0,792700000.0,4500000.0,10302400000.0,13138200000.0,,39300000.0,,1475600000.0,10302400000.0,2835800000.0,208100000.0,1475600000.0,1360200000.0,-208100000.0,1152100000.0,13138200000.0,414300000.0,414300000.0,414300000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q2,2011-08-29,2011-11-27,2011-12-30 12:11:48+00:00,0.41,0.41,0.24,0.41,87700000.0,174700000.0,174700000.0,0.0,171800000.0,2900000.0,2646600000.0,3403900000.0,,11500000.0,,455800000.0,2646600000.0,757300000.0,50600000.0,455800000.0,301500000.0,-50600000.0,250900000.0,3403900000.0,413600000.0,413600000.0,413600000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q2YTD,2011-05-30,2011-11-27,,0.62,0.62,0.47,0.61,131300000.0,260300000.0,260200000.0,100000.0,257100000.0,3200000.0,5119900000.0,6475900000.0,,17700000.0,,878700000.0,5119900000.0,1356000000.0,103500000.0,878700000.0,477300000.0,-103500000.0,373800000.0,6475900000.0,413600000.0,413600000.0,413600000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q2TTM,2010-11-29,2011-11-27,,1.73,1.73,0.93,1.71,384500000.0,731600000.0,746200000.0,-14600000.0,727400000.0,4200000.0,10050100000.0,12896900000.0,,33300000.0,,1539400000.0,10050100000.0,2846800000.0,210000000.0,1539400000.0,1307400000.0,-210000000.0,1097400000.0,12896900000.0,413600000.0,413600000.0,413600000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q1,2011-05-30,2011-08-28,2011-09-30 13:01:19+00:00,0.21,0.21,0.23,0.2,43600000.0,85600000.0,85500000.0,100000.0,85300000.0,300000.0,2473300000.0,3072000000.0,,6200000.0,,422900000.0,2473300000.0,598700000.0,52900000.0,422900000.0,175800000.0,-52900000.0,122900000.0,3072000000.0,412700000.0,412700000.0,412700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2012.0,Q1TTM,2010-08-30,2011-08-28,,1.78,1.78,0.92,1.75,398200000.0,758700000.0,772700000.0,-14000000.0,756500000.0,2200000.0,9791000000.0,12640500000.0,,26400000.0,,1511900000.0,9791000000.0,2849500000.0,193100000.0,1511900000.0,1337600000.0,-193100000.0,1144500000.0,12640500000.0,412700000.0,412700000.0,412700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q4,2013-02-25,2013-05-26,,0.46,0.46,0.25,0.44,90100000.0,194000000.0,194700000.0,-700000.0,192200000.0,1800000.0,3574700000.0,4528700000.0,,5100000.0,,572000000.0,3574700000.0,954000000.0,102300000.0,572000000.0,382000000.0,-102300000.0,279700000.0,4528700000.0,410800000.0,410800000.0,410800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,FY,2012-05-28,2013-05-26,2014-07-16 15:17:50+00:00,1.88,1.88,0.99,1.85,400700000.0,786100000.0,786800000.0,-700000.0,773900000.0,12200000.0,11864400000.0,15426600000.0,,37500000.0,,2136600000.0,11864400000.0,3562200000.0,275600000.0,2136600000.0,1425600000.0,-275600000.0,1150000000.0,15426600000.0,410800000.0,410800000.0,410800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q3,2012-11-26,2013-02-24,2013-04-03 11:24:32+00:00,0.29,0.29,0.25,0.29,78000000.0,123400000.0,123400000.0,0.0,120000000.0,3400000.0,2976500000.0,3850500000.0,,12000000.0,,614000000.0,2976500000.0,874000000.0,70600000.0,614000000.0,260000000.0,-70600000.0,189400000.0,3850500000.0,410700000.0,410700000.0,410700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q3YTD,2012-05-28,2013-02-24,,1.42,1.42,0.74,1.41,310600000.0,592100000.0,592100000.0,,581700000.0,10400000.0,8289700000.0,10897900000.0,,32400000.0,,1564600000.0,8289700000.0,2608200000.0,173300000.0,1564600000.0,1043600000.0,-173300000.0,870300000.0,10897900000.0,410700000.0,410700000.0,410700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q3TTM,2012-02-27,2013-02-24,,1.25,1.25,0.98,1.25,258900000.0,525500000.0,519100000.0,6400000.0,512400000.0,13100000.0,11092500000.0,14357100000.0,,47000000.0,,2309500000.0,11092500000.0,3264600000.0,224100000.0,2309500000.0,955100000.0,-224100000.0,731000000.0,14357100000.0,410700000.0,410700000.0,410700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q2,2012-08-27,2012-11-25,2012-12-28 10:43:48+00:00,0.52,0.52,0.25,0.51,109100000.0,216500000.0,216500000.0,,211600000.0,4900000.0,2872600000.0,3735500000.0,,12800000.0,,496700000.0,2872600000.0,862900000.0,53400000.0,496700000.0,366200000.0,-53400000.0,312800000.0,3735500000.0,405900000.0,405900000.0,405900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q2YTD,2012-05-28,2012-11-25,,1.13,1.13,0.49,1.12,232600000.0,468700000.0,468700000.0,,461700000.0,7000000.0,5313200000.0,7047400000.0,,20400000.0,,950600000.0,5313200000.0,1734200000.0,102700000.0,950600000.0,783600000.0,-102700000.0,680900000.0,7047400000.0,405900000.0,405900000.0,405900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q2TTM,2011-11-28,2012-11-25,,1.64,1.64,0.97,1.63,293000000.0,682800000.0,676400000.0,6400000.0,672500000.0,10300000.0,10725400000.0,13902600000.0,,47600000.0,,2052200000.0,10725400000.0,3177200000.0,203200000.0,2052200000.0,1125000000.0,-203200000.0,921800000.0,13902600000.0,405900000.0,405900000.0,405900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q1,2012-05-28,2012-08-26,2012-09-28 12:01:04+00:00,0.61,0.61,0.24,0.61,123500000.0,252200000.0,252200000.0,,250100000.0,2100000.0,2440600000.0,3311900000.0,,7600000.0,,453900000.0,2440600000.0,871300000.0,49300000.0,453900000.0,417400000.0,-49300000.0,368100000.0,3311900000.0,407100000.0,407100000.0,407100000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2013.0,Q1TTM,2011-08-29,2012-08-26,,1.53,1.53,0.96,1.53,271600000.0,641000000.0,634600000.0,6400000.0,632700000.0,8300000.0,10499400000.0,13571000000.0,,46300000.0,,2011300000.0,10499400000.0,3071600000.0,200400000.0,2011300000.0,1060300000.0,-200400000.0,859900000.0,13571000000.0,407100000.0,407100000.0,407100000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,FY,2013-05-27,2014-05-25,2016-07-15 14:11:01+00:00,0.72,0.72,,0.7,178300000.0,315100000.0,625200000.0,-310100000.0,303100000.0,12000000.0,8910800000.0,11838200000.0,,32500000.0,,1778900000.0,8910800000.0,2927400000.0,377500000.0,1778900000.0,1148500000.0,-377500000.0,771000000.0,11838200000.0,421000000.0,421000000.0,433000000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q4,2014-02-24,2014-05-25,,-0.77,-0.77,0.25,-0.77,-51700000.0,-321400000.0,19000000.0,-340400000.0,-324200000.0,2800000.0,-1183500000.0,-1024800000.0,,12000000.0,,111900000.0,-1183500000.0,158700000.0,91500000.0,111900000.0,46800000.0,-91500000.0,-44700000.0,-1024800000.0,421000000.0,421000000.0,433000000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q3,2013-11-25,2014-02-23,2015-03-30 12:19:37+00:00,0.56,0.56,0.25,0.55,78200000.0,236900000.0,226100000.0,10800000.0,234300000.0,2600000.0,3024200000.0,3947300000.0,,11100000.0,,534900000.0,3024200000.0,923100000.0,95000000.0,534900000.0,388200000.0,-95000000.0,293200000.0,3947300000.0,421200000.0,421200000.0,421200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q3YTD,2013-05-27,2014-02-23,,1.49,1.49,0.75,1.49,230000000.0,636500000.0,606200000.0,30300000.0,627300000.0,9200000.0,10094300000.0,12863000000.0,,20500000.0,,1667000000.0,10094300000.0,2768700000.0,286000000.0,1667000000.0,1101700000.0,-286000000.0,815700000.0,12863000000.0,421200000.0,421200000.0,421200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q3TTM,2013-02-25,2014-02-23,,1.95,1.95,1.0,1.95,320100000.0,830500000.0,800900000.0,29600000.0,819500000.0,11000000.0,13669000000.0,17391700000.0,,25600000.0,,2239000000.0,13669000000.0,3722700000.0,388300000.0,2239000000.0,1483700000.0,-388300000.0,1095400000.0,17391700000.0,421200000.0,421200000.0,421200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q2,2013-08-26,2013-11-24,2013-12-31 11:32:03+00:00,0.59,0.59,0.25,0.58,117900000.0,252400000.0,234000000.0,18400000.0,248700000.0,3700000.0,3699200000.0,4713900000.0,,5300000.0,,572700000.0,3699200000.0,1014700000.0,95400000.0,572700000.0,442000000.0,-95400000.0,346600000.0,4713900000.0,421100000.0,421100000.0,421100000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q2YTD,2013-05-27,2013-11-24,,0.93,0.93,0.5,0.93,151800000.0,399600000.0,380100000.0,19500000.0,393000000.0,6600000.0,7070100000.0,8915700000.0,,9400000.0,,1132100000.0,7070100000.0,1845600000.0,191000000.0,1132100000.0,713500000.0,-191000000.0,522500000.0,8915700000.0,421100000.0,421100000.0,421100000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q2TTM,2012-11-26,2013-11-24,,1.67,1.67,0.99,1.67,319900000.0,717000000.0,698200000.0,18800000.0,705200000.0,11800000.0,13621300000.0,17294900000.0,,26500000.0,,2318100000.0,13621300000.0,3673600000.0,363900000.0,2318100000.0,1355500000.0,-363900000.0,991600000.0,17294900000.0,421100000.0,421100000.0,421100000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q1,2013-05-27,2013-08-25,2013-10-01 14:17:51+00:00,0.34,0.34,0.25,0.34,33900000.0,147200000.0,146100000.0,1100000.0,144300000.0,2900000.0,3370900000.0,4201800000.0,,4100000.0,,559400000.0,3370900000.0,830900000.0,95600000.0,559400000.0,271500000.0,-95600000.0,175900000.0,4201800000.0,421100000.0,421100000.0,421100000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q1TTM,2012-08-27,2013-08-25,,1.61,1.61,1.0,1.58,311100000.0,681100000.0,680700000.0,400000.0,668100000.0,13000000.0,12794700000.0,16316500000.0,,34000000.0,,2242100000.0,12794700000.0,3521800000.0,321900000.0,2242100000.0,1279700000.0,-321900000.0,957800000.0,16316500000.0,421100000.0,421100000.0,421100000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,FY,2014-05-26,2015-05-31,2017-07-21 12:13:08+00:00,-0.6,-0.6,,-0.59,212700000.0,-240800000.0,451300000.0,-692100000.0,-252600000.0,11800000.0,6737800000.0,9034000000.0,,79400000.0,,1383400000.0,6737800000.0,2296200000.0,328200000.0,1383400000.0,912800000.0,-328200000.0,584600000.0,9034000000.0,421000000.0,421000000.0,428100000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,Q4,2015-02-23,2015-05-31,,0.5,0.5,0.25,0.5,-32900000.0,211500000.0,-75900000.0,287400000.0,209200000.0,2300000.0,-800000.0,227300000.0,,-13200000.0,,237300000.0,-800000.0,228100000.0,86400000.0,237300000.0,-9200000.0,-86400000.0,-95600000.0,227300000.0,421000000.0,421000000.0,428100000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,Q3,2014-11-24,2015-02-22,2016-04-07 12:13:56+00:00,-2.23,-2.23,0.25,-2.21,100600000.0,-952700000.0,212300000.0,-1165000000.0,-954100000.0,1400000.0,2187300000.0,2907300000.0,,33000000.0,,360300000.0,2187300000.0,720000000.0,79800000.0,360300000.0,359700000.0,-79800000.0,279900000.0,2907300000.0,427800000.0,427800000.0,431700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,Q3YTD,2014-05-26,2015-02-22,,-1.08,-1.08,0.74,-1.08,245600000.0,-452300000.0,527200000.0,-979500000.0,-461800000.0,9500000.0,6738600000.0,8806700000.0,,92600000.0,,1146100000.0,6738600000.0,2068100000.0,241800000.0,1146100000.0,922000000.0,-241800000.0,680200000.0,8806700000.0,427800000.0,427800000.0,431700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,Q3TTM,2014-02-24,2015-02-22,,-1.84,-1.84,0.99,-1.84,193900000.0,-773700000.0,546200000.0,-1319900000.0,-786000000.0,12300000.0,5555100000.0,7781900000.0,,104600000.0,,1258000000.0,5555100000.0,2226800000.0,333300000.0,1258000000.0,968800000.0,-333300000.0,635500000.0,7781900000.0,427800000.0,427800000.0,431700000.0
