company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,assetretirementandlitigationobligation,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2011.0,Q2,,2011-06-30,2011-08-05 11:04:58+00:00,2078000000.0,5602000000.0,,-5977000000.0,1808000000.0,4691000000.0,3000000.0,818000000.0,,1688000000.0,2101000000.0,593000000.0,10787000000.0,304000000.0,17489000000.0,75000000.0,,2175000000.0,3712000000.0,248000000.0,192000000.0,701000000.0,2478000000.0,86000000.0,1467000000.0,723000000.0,14218000000.0,1374000000.0,946000000.0,35152000000.0,8244000000.0,12950000000.0,7618000000.0,8254000000.0,8329000000.0,26823000000.0,35152000000.0,4713000000.0,19205000000.0,-86000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2011.0,Q1,,2011-03-31,2011-05-05 15:28:06+00:00,2017000000.0,5462000000.0,,-6052000000.0,1776000000.0,4657000000.0,0.0,818000000.0,307000000.0,1660000000.0,2107000000.0,599000000.0,10504000000.0,303000000.0,17407000000.0,70000000.0,,2024000000.0,3648000000.0,275000000.0,196000000.0,698000000.0,2067000000.0,85000000.0,1285000000.0,803000000.0,14206000000.0,1554000000.0,787000000.0,34594000000.0,8154000000.0,12618000000.0,7605000000.0,8164000000.0,8234000000.0,26360000000.0,34594000000.0,4569000000.0,18755000000.0,-85000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2012.0,FY,,2012-12-31,2014-02-28 17:25:08+00:00,2278000000.0,6111000000.0,,-3354000000.0,1980000000.0,7327000000.0,0.0,583000000.0,,1927000000.0,2173000000.0,603000000.0,11089000000.0,307000000.0,17894000000.0,80000000.0,684000000.0,48000000.0,11068000000.0,,,973000000.0,2404000000.0,78000000.0,1611000000.0,1555000000.0,7997000000.0,1781000000.0,597000000.0,38863000000.0,4643000000.0,15591000000.0,8390000000.0,4653000000.0,4733000000.0,34130000000.0,38863000000.0,5378000000.0,25740000000.0,-78000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2012.0,Q3,,2012-09-30,2012-11-02 16:35:35+00:00,1863000000.0,5545000000.0,,-2929000000.0,1871000000.0,8430000000.0,0.0,569000000.0,391000000.0,1839000000.0,2170000000.0,614000000.0,11148000000.0,305000000.0,17829000000.0,85000000.0,,1332000000.0,5213000000.0,,,1214000000.0,2337000000.0,77000000.0,1802000000.0,1597000000.0,10448000000.0,3859000000.0,586000000.0,39064000000.0,7519000000.0,16344000000.0,10289000000.0,7529000000.0,7614000000.0,31450000000.0,39064000000.0,4891000000.0,21161000000.0,-77000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2012.0,Q2,,2012-06-30,2012-08-03 16:49:35+00:00,2046000000.0,5541000000.0,,-3192000000.0,1878000000.0,6718000000.0,0.0,593000000.0,390000000.0,1780000000.0,2147000000.0,620000000.0,11112000000.0,304000000.0,17597000000.0,80000000.0,,1778000000.0,5425000000.0,,,1246000000.0,2273000000.0,76000000.0,1807000000.0,859000000.0,10827000000.0,1911000000.0,604000000.0,37177000000.0,7635000000.0,14702000000.0,8400000000.0,7645000000.0,7725000000.0,29452000000.0,37177000000.0,4878000000.0,21052000000.0,-76000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2012.0,Q1,,2012-03-31,2012-05-07 10:40:55+00:00,2000000000.0,5637000000.0,,-3020000000.0,1826000000.0,5133000000.0,0.0,635000000.0,567000000.0,1881000000.0,2177000000.0,634000000.0,11079000000.0,304000000.0,17614000000.0,76000000.0,,1870000000.0,5465000000.0,,,1121000000.0,2176000000.0,76000000.0,1761000000.0,681000000.0,10433000000.0,919000000.0,947000000.0,35963000000.0,7413000000.0,13473000000.0,7543000000.0,7423000000.0,7499000000.0,28464000000.0,35963000000.0,4876000000.0,20921000000.0,-76000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2013.0,FY,,2013-12-31,2015-02-27 16:52:14+00:00,2478000000.0,6502000000.0,,-460000000.0,2059000000.0,4665000000.0,0.0,684000000.0,,2325000000.0,2190000000.0,775000000.0,10824000000.0,444000000.0,17961000000.0,14000000.0,110000000.0,1244000000.0,7051000000.0,,,956000000.0,2280000000.0,69000000.0,1345000000.0,1415000000.0,6925000000.0,48000000.0,580000000.0,36212000000.0,6465000000.0,13387000000.0,7131000000.0,6474000000.0,6488000000.0,29724000000.0,36212000000.0,4864000000.0,22593000000.0,-69000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2013.0,Q3,,2013-09-30,2013-11-05 17:12:58+00:00,1817000000.0,5592000000.0,,-3469000000.0,1949000000.0,5182000000.0,0.0,587000000.0,237000000.0,2035000000.0,2180000000.0,771000000.0,10897000000.0,406000000.0,17992000000.0,13000000.0,973000000.0,,11620000000.0,,,930000000.0,2029000000.0,68000000.0,1396000000.0,1534000000.0,7102000000.0,1703000000.0,1467000000.0,37476000000.0,3633000000.0,13758000000.0,7821000000.0,3642000000.0,3655000000.0,33821000000.0,37476000000.0,5726000000.0,26000000000.0,-68000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2013.0,Q2,,2013-06-30,2013-08-02 15:24:49+00:00,2008000000.0,5438000000.0,,-3577000000.0,1998000000.0,4808000000.0,0.0,564000000.0,221000000.0,1858000000.0,2149000000.0,678000000.0,10837000000.0,406000000.0,17880000000.0,13000000.0,963000000.0,,11426000000.0,,,1032000000.0,2010000000.0,67000000.0,1401000000.0,1629000000.0,7185000000.0,1086000000.0,1384000000.0,36703000000.0,3608000000.0,13226000000.0,7183000000.0,3617000000.0,3630000000.0,33073000000.0,36703000000.0,5597000000.0,25890000000.0,-67000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2013.0,Q1,,2013-03-31,2013-05-03 16:34:13+00:00,1956000000.0,5617000000.0,,-3595000000.0,1962000000.0,6456000000.0,0.0,582000000.0,589000000.0,1903000000.0,2151000000.0,654000000.0,11051000000.0,406000000.0,17888000000.0,15000000.0,874000000.0,,11243000000.0,,,950000000.0,1971000000.0,66000000.0,1551000000.0,1672000000.0,7614000000.0,1615000000.0,876000000.0,38005000000.0,4019000000.0,14481000000.0,8034000000.0,4028000000.0,4043000000.0,33962000000.0,38005000000.0,5636000000.0,25928000000.0,-66000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2014.0,FY,,2014-12-31,2016-02-24 17:39:52+00:00,2754000000.0,6661000000.0,,-3594000000.0,1916000000.0,2291000000.0,0.0,,,2373000000.0,2184000000.0,847000000.0,9856000000.0,489000000.0,18281000000.0,17000000.0,1219000000.0,78000000.0,11452000000.0,,,1274000000.0,2571000000.0,59000000.0,1202000000.0,1359000000.0,5726000000.0,923000000.0,992000000.0,35440000000.0,2132000000.0,11218000000.0,8621000000.0,2141000000.0,2158000000.0,33282000000.0,35440000000.0,5941000000.0,24661000000.0,-59000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2014.0,Q3,,2014-09-30,2014-11-06 16:34:56+00:00,2112000000.0,5822000000.0,,-611000000.0,1932000000.0,4204000000.0,0.0,591000000.0,,2178000000.0,2154000000.0,828000000.0,9858000000.0,445000000.0,17843000000.0,17000000.0,,1276000000.0,6749000000.0,,,1334000000.0,2413000000.0,59000000.0,1318000000.0,1351000000.0,6229000000.0,2393000000.0,1367000000.0,35906000000.0,5618000000.0,13318000000.0,9096000000.0,5627000000.0,5644000000.0,30262000000.0,35906000000.0,4745000000.0,21166000000.0,-59000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2014.0,Q2,,2014-06-30,2014-08-06 17:14:09+00:00,2106000000.0,5845000000.0,,-596000000.0,2041000000.0,3056000000.0,0.0,638000000.0,,2060000000.0,2202000000.0,830000000.0,9940000000.0,445000000.0,17787000000.0,17000000.0,,933000000.0,6639000000.0,,,1259000000.0,2269000000.0,58000000.0,1256000000.0,1386000000.0,6155000000.0,1902000000.0,1543000000.0,34861000000.0,5559000000.0,12341000000.0,8337000000.0,5568000000.0,5585000000.0,29276000000.0,34861000000.0,4733000000.0,20939000000.0,-58000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2014.0,Q1,,2014-03-31,2014-05-08 14:20:38+00:00,2126000000.0,5804000000.0,,-489000000.0,2001000000.0,5946000000.0,0.0,685000000.0,496000000.0,2335000000.0,2208000000.0,796000000.0,9860000000.0,445000000.0,17769000000.0,15000000.0,,1177000000.0,7203000000.0,,,1096000000.0,2014000000.0,58000000.0,1247000000.0,1389000000.0,6727000000.0,2222000000.0,1089000000.0,37085000000.0,6238000000.0,14620000000.0,9193000000.0,6247000000.0,6262000000.0,30823000000.0,37085000000.0,4696000000.0,21630000000.0,-58000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2015.0,FY,,2015-12-31,2017-02-21 06:47:45+00:00,2587000000.0,7134000000.0,,-3540000000.0,1831000000.0,2730000000.0,0.0,,,2778000000.0,3419000000.0,1549000000.0,11316000000.0,473000000.0,18352000000.0,21000000.0,255000000.0,115000000.0,10638000000.0,,,1348000000.0,2313000000.0,51000000.0,1055000000.0,1224000000.0,6001000000.0,3018000000.0,1996000000.0,38311000000.0,2461000000.0,13208000000.0,10696000000.0,2470000000.0,2491000000.0,35820000000.0,38311000000.0,6751000000.0,25124000000.0,-51000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2015.0,Q3,,2015-09-30,2015-11-05 16:45:40+00:00,2058000000.0,6055000000.0,,-3851000000.0,1827000000.0,3441000000.0,0.0,554000000.0,,2317000000.0,3442000000.0,1523000000.0,10044000000.0,483000000.0,18163000000.0,19000000.0,656000000.0,77000000.0,11992000000.0,,,1283000000.0,2937000000.0,51000000.0,1154000000.0,1245000000.0,5771000000.0,4557000000.0,2248000000.0,39002000000.0,1920000000.0,13581000000.0,11869000000.0,1929000000.0,1948000000.0,37054000000.0,39002000000.0,7258000000.0,25185000000.0,-51000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2015.0,Q2,,2015-06-30,2015-08-07 16:17:56+00:00,2150000000.0,5618000000.0,,-3727000000.0,1927000000.0,3430000000.0,0.0,554000000.0,,2148000000.0,2214000000.0,878000000.0,9900000000.0,469000000.0,17970000000.0,18000000.0,821000000.0,,11814000000.0,,,1374000000.0,2753000000.0,50000000.0,1131000000.0,1339000000.0,5668000000.0,3252000000.0,2792000000.0,37251000000.0,1941000000.0,13768000000.0,10303000000.0,1950000000.0,1968000000.0,35283000000.0,37251000000.0,5513000000.0,24980000000.0,-50000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2015.0,Q1,,2015-03-31,2015-05-07 16:48:48+00:00,2055000000.0,5724000000.0,,-3688000000.0,1902000000.0,4482000000.0,0.0,411000000.0,451000000.0,2142000000.0,2140000000.0,844000000.0,9941000000.0,464000000.0,17901000000.0,18000000.0,755000000.0,49000000.0,11616000000.0,,,1363000000.0,2799000000.0,49000000.0,1313000000.0,1367000000.0,5508000000.0,3163000000.0,1935000000.0,37332000000.0,1820000000.0,13915000000.0,10610000000.0,1829000000.0,1847000000.0,35485000000.0,37332000000.0,5516000000.0,24875000000.0,-49000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2016.0,FY,,2016-12-31,2018-02-21 17:23:42+00:00,3042000000.0,7695000000.0,,-4483000000.0,1794000000.0,3476000000.0,9000000.0,633000000.0,,2915000000.0,3757000000.0,1758000000.0,12394000000.0,476000000.0,18800000000.0,24000000.0,591000000.0,112000000.0,12694000000.0,,,954000000.0,2092000000.0,45000000.0,1146000000.0,1224000000.0,4879000000.0,3681000000.0,1091000000.0,40377000000.0,405000000.0,13849000000.0,11730000000.0,405000000.0,429000000.0,39948000000.0,40377000000.0,7728000000.0,28218000000.0,-45000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2016.0,Q3,,2016-09-30,2016-11-03 17:09:53+00:00,2287000000.0,6272000000.0,591000000.0,-3651000000.0,1794000000.0,3299000000.0,9000000.0,,164000000.0,2270000000.0,3436000000.0,1537000000.0,11506000000.0,485000000.0,18489000000.0,24000000.0,456000000.0,72000000.0,10052000000.0,,,1223000000.0,1757000000.0,44000000.0,1086000000.0,1262000000.0,6385000000.0,3820000000.0,2059000000.0,38342000000.0,2743000000.0,12853000000.0,10889000000.0,2743000000.0,2767000000.0,35575000000.0,38342000000.0,7000000000.0,24686000000.0,-44000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2016.0,Q2,,2016-06-30,2016-08-05 09:27:01+00:00,2405000000.0,6111000000.0,559000000.0,-3606000000.0,1811000000.0,3059000000.0,0.0,,133000000.0,2149000000.0,3427000000.0,1550000000.0,11550000000.0,485000000.0,18251000000.0,24000000.0,310000000.0,72000000.0,11029000000.0,,,1340000000.0,1899000000.0,44000000.0,1193000000.0,1266000000.0,6223000000.0,2816000000.0,2613000000.0,38339000000.0,2617000000.0,13123000000.0,9961000000.0,2617000000.0,2650000000.0,35689000000.0,38339000000.0,6965000000.0,25728000000.0,-44000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2016.0,Q1,,2016-03-31,2016-05-10 12:19:11+00:00,2040000000.0,6241000000.0,,-3647000000.0,1778000000.0,3887000000.0,0.0,,538000000.0,2131000000.0,3440000000.0,1569000000.0,11569000000.0,484000000.0,18285000000.0,23000000.0,328000000.0,104000000.0,10839000000.0,,,1404000000.0,2520000000.0,43000000.0,1150000000.0,1300000000.0,6095000000.0,3869000000.0,2380000000.0,39168000000.0,2448000000.0,13912000000.0,11098000000.0,2457000000.0,2480000000.0,36688000000.0,39168000000.0,6971000000.0,25590000000.0,-43000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2017.0,FY,,2017-12-31,2019-02-21 17:02:11+00:00,3934000000.0,8773000000.0,677000000.0,-4867000000.0,1765000000.0,3320000000.0,9000000.0,1573000000.0,,2608000000.0,3872000000.0,1964000000.0,20278000000.0,483000000.0,22118000000.0,30000000.0,266000000.0,756000000.0,7061000000.0,,,1303000000.0,1673000000.0,37000000.0,1153000000.0,1804000000.0,5852000000.0,4011000000.0,749000000.0,45574000000.0,994000000.0,15718000000.0,12886000000.0,994000000.0,1024000000.0,44550000000.0,45574000000.0,7738000000.0,31664000000.0,-37000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2017.0,Q3,,2017-09-30,2017-11-02 11:00:18+00:00,2808000000.0,6937000000.0,640000000.0,-4224000000.0,1740000000.0,3418000000.0,9000000.0,,,2439000000.0,3838000000.0,1897000000.0,14355000000.0,481000000.0,20988000000.0,30000000.0,318000000.0,75000000.0,10075000000.0,,,1512000000.0,1725000000.0,37000000.0,924000000.0,1405000000.0,5724000000.0,4555000000.0,1043000000.0,41356000000.0,1509000000.0,12910000000.0,12167000000.0,1509000000.0,1539000000.0,39817000000.0,41356000000.0,7458000000.0,27650000000.0,-37000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2017.0,Q2,,2017-06-30,2017-08-03 11:51:50+00:00,2648000000.0,6553000000.0,607000000.0,-4202000000.0,1746000000.0,3544000000.0,9000000.0,,,2293000000.0,3845000000.0,1829000000.0,14257000000.0,479000000.0,19841000000.0,30000000.0,362000000.0,95000000.0,9981000000.0,,,1237000000.0,1717000000.0,36000000.0,974000000.0,1289000000.0,5437000000.0,3817000000.0,1060000000.0,39724000000.0,1244000000.0,12394000000.0,11082000000.0,1244000000.0,1274000000.0,38450000000.0,39724000000.0,7489000000.0,27368000000.0,-36000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2017.0,Q1,,2017-03-31,2017-05-04 10:41:35+00:00,2404000000.0,6475000000.0,600000000.0,-4462000000.0,1741000000.0,2687000000.0,9000000.0,,,2270000000.0,3777000000.0,1780000000.0,12938000000.0,490000000.0,19225000000.0,25000000.0,526000000.0,107000000.0,10393000000.0,,,1301000000.0,1830000000.0,36000000.0,1088000000.0,1235000000.0,4988000000.0,4302000000.0,1031000000.0,38380000000.0,535000000.0,11494000000.0,11406000000.0,535000000.0,560000000.0,37820000000.0,38380000000.0,7661000000.0,26414000000.0,-36000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2018.0,FY,,2018-12-31,2020-02-20 17:05:25+00:00,5188000000.0,8958000000.0,715000000.0,-4994000000.0,1571000000.0,4225000000.0,0.0,940000000.0,,3047000000.0,3811000000.0,2075000000.0,19931000000.0,170000000.0,26576000000.0,16000000.0,141000000.0,1619000000.0,8347000000.0,,,1277000000.0,2332000000.0,32000000.0,1033000000.0,1424000000.0,8006000000.0,2805000000.0,810000000.0,50016000000.0,3012000000.0,16210000000.0,14087000000.0,3021000000.0,3037000000.0,46979000000.0,50016000000.0,7230000000.0,32892000000.0,-32000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2018.0,Q3,,2018-09-30,2018-10-30 17:04:31+00:00,3689000000.0,7494000000.0,679000000.0,-5288000000.0,1644000000.0,4097000000.0,9000000.0,320000000.0,,2748000000.0,3825000000.0,2070000000.0,20101000000.0,307000000.0,25379000000.0,28000000.0,193000000.0,1069000000.0,7012000000.0,,,1336000000.0,1906000000.0,32000000.0,924000000.0,1515000000.0,8377000000.0,3200000000.0,744000000.0,46689000000.0,3098000000.0,13991000000.0,12222000000.0,3098000000.0,3126000000.0,43563000000.0,46689000000.0,7319000000.0,31341000000.0,-32000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2018.0,Q2,,2018-06-30,2018-08-02 17:29:52+00:00,3785000000.0,7363000000.0,655000000.0,-5346000000.0,1665000000.0,4214000000.0,9000000.0,307000000.0,,2549000000.0,3837000000.0,2028000000.0,20120000000.0,306000000.0,23901000000.0,28000000.0,210000000.0,975000000.0,7026000000.0,,,1270000000.0,1908000000.0,31000000.0,1067000000.0,1593000000.0,7665000000.0,2591000000.0,720000000.0,45223000000.0,2328000000.0,13874000000.0,11488000000.0,2328000000.0,2356000000.0,42867000000.0,45223000000.0,7448000000.0,31379000000.0,-31000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2018.0,Q1,,2018-03-31,2018-05-03 16:35:22+00:00,3501000000.0,7606000000.0,646000000.0,-5638000000.0,1729000000.0,3544000000.0,9000000.0,288000000.0,,2523000000.0,3893000000.0,2025000000.0,20409000000.0,311000000.0,23239000000.0,31000000.0,264000000.0,837000000.0,7053000000.0,,,1517000000.0,1796000000.0,31000000.0,1112000000.0,1912000000.0,6973000000.0,2683000000.0,665000000.0,44464000000.0,1344000000.0,13620000000.0,11149000000.0,1344000000.0,1375000000.0,43089000000.0,44464000000.0,7605000000.0,31940000000.0,-31000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2019.0,FY,,2019-12-31,2020-05-08 16:30:00+00:00,5555000000.0,9552000000.0,793000000.0,-5997000000.0,,5238000000.0,159000000.0,,,2552000000.0,3813000000.0,2167000000.0,21818000000.0,24000000.0,30482000000.0,16000000.0,330000000.0,1632000000.0,10601000000.0,,,1810000000.0,3093000000.0,26000000.0,3938000000.0,5110000000.0,9105000000.0,3420000000.0,503000000.0,57857000000.0,3267000000.0,17103000000.0,15413000000.0,3267000000.0,3283000000.0,54574000000.0,57857000000.0,10272000000.0,39161000000.0,-26000000.0
