company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2010.0,Q4,2010-10-01,2010-12-31,,,1312000000.0,340000000.0,444000000.0,63000000.0,6000000.0,34000000.0,67000000.0,1908000000.0,593000000.0,-161000000.0,-88000000.0,593000000.0,-161000000.0,-88000000.0,350000000.0,969000000.0,969000000.0,-1535000000.0,49000000.0,,-455000000.0,-739000000.0,-378000000.0,-709000000.0,-218000000.0,834000000.0,10000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 11:08:41+00:00,,1312000000.0,340000000.0,1792000000.0,63000000.0,-7000000.0,303000000.0,218000000.0,2195000000.0,-1346000000.0,-654000000.0,3835000000.0,-1346000000.0,-654000000.0,3835000000.0,1828000000.0,3338000000.0,3338000000.0,-1598000000.0,230000000.0,,-1818000000.0,-2490000000.0,-1389000000.0,-1124000000.0,-817000000.0,2628000000.0,304000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2010.0,Q3TTM,2009-10-01,2010-09-30,,,443000000.0,390000000.0,1798000000.0,,-12000000.0,-210000000.0,196000000.0,307000000.0,-3323000000.0,-862000000.0,4975000000.0,-3323000000.0,-862000000.0,4975000000.0,778000000.0,2942000000.0,2942000000.0,445000000.0,153000000.0,,-1801000000.0,-2136000000.0,-1428000000.0,-1260000000.0,-765000000.0,2235000000.0,314000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2010.0,Q3,2010-07-01,2010-09-30,,,,,448000000.0,,35000000.0,-463000000.0,45000000.0,-593000000.0,-1293000000.0,115000000.0,911000000.0,-1293000000.0,115000000.0,911000000.0,-232000000.0,991000000.0,991000000.0,-65000000.0,85000000.0,,-452000000.0,-727000000.0,-347000000.0,-137000000.0,-156000000.0,850000000.0,254000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 15:24:38+00:00,,,,1348000000.0,,-13000000.0,269000000.0,151000000.0,287000000.0,-1939000000.0,-493000000.0,3923000000.0,-1939000000.0,-493000000.0,3923000000.0,1478000000.0,2369000000.0,2369000000.0,-63000000.0,181000000.0,,-1363000000.0,-1751000000.0,-1011000000.0,-415000000.0,-599000000.0,1794000000.0,294000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2010.0,Q2TTM,2009-07-01,2010-06-30,,,443000000.0,390000000.0,1791000000.0,,-11000000.0,545000000.0,187000000.0,906000000.0,-3256000000.0,-1441000000.0,5142000000.0,-3256000000.0,-1441000000.0,5142000000.0,434000000.0,2500000000.0,2500000000.0,306000000.0,58000000.0,,-1786000000.0,-1847000000.0,-1595000000.0,-1806000000.0,-757000000.0,1860000000.0,83000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2010.0,Q2,2010-04-01,2010-06-30,,,,,449000000.0,,-8000000.0,-68000000.0,61000000.0,200000000.0,-389000000.0,-358000000.0,1463000000.0,-389000000.0,-358000000.0,1463000000.0,708000000.0,845000000.0,845000000.0,237000000.0,107000000.0,,-455000000.0,-714000000.0,-381000000.0,-30000000.0,-165000000.0,610000000.0,20000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 11:04:58+00:00,,,,900000000.0,,-48000000.0,732000000.0,106000000.0,880000000.0,-646000000.0,-608000000.0,3012000000.0,-646000000.0,-608000000.0,3012000000.0,1710000000.0,1378000000.0,1378000000.0,2000000.0,96000000.0,,-911000000.0,-1024000000.0,-664000000.0,-278000000.0,-443000000.0,944000000.0,40000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2010.0,Q1TTM,2009-04-01,2010-03-31,,,443000000.0,390000000.0,1768000000.0,,29000000.0,449000000.0,163000000.0,824000000.0,-4759000000.0,-1102000000.0,4638000000.0,-4759000000.0,-1102000000.0,4638000000.0,-1194000000.0,2100000000.0,2100000000.0,321000000.0,11000000.0,,-1769000000.0,-1696000000.0,-1503000000.0,-3254000000.0,-723000000.0,2012000000.0,74000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 15:28:06+00:00,,,,451000000.0,,-40000000.0,800000000.0,45000000.0,680000000.0,-257000000.0,-250000000.0,1549000000.0,-257000000.0,-250000000.0,1549000000.0,1002000000.0,533000000.0,533000000.0,-235000000.0,-11000000.0,,-456000000.0,-310000000.0,-283000000.0,-248000000.0,-278000000.0,334000000.0,20000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2011.0,Q4,2011-10-01,2011-12-31,,-73000000.0,1527000000.0,248000000.0,451000000.0,,-11000000.0,-665000000.0,70000000.0,-1108000000.0,-2378000000.0,-421000000.0,1711000000.0,-2378000000.0,-421000000.0,1711000000.0,-1099000000.0,725000000.0,725000000.0,1200000000.0,-14000000.0,,-497000000.0,-1073000000.0,-448000000.0,-351000000.0,-492000000.0,1189000000.0,-2000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 17:25:08+00:00,-73000000.0,1527000000.0,248000000.0,1782000000.0,,-10000000.0,494000000.0,290000000.0,279000000.0,-4862000000.0,-2537000000.0,7073000000.0,-4862000000.0,-2537000000.0,7073000000.0,-336000000.0,3804000000.0,3804000000.0,993000000.0,-257000000.0,,-1997000000.0,-4903000000.0,-2005000000.0,-769000000.0,-2665000000.0,4674000000.0,27000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2011.0,Q3TTM,2010-10-01,2011-09-30,,,1312000000.0,340000000.0,1775000000.0,63000000.0,7000000.0,1193000000.0,287000000.0,3295000000.0,-1891000000.0,-2277000000.0,5274000000.0,-1891000000.0,-2277000000.0,5274000000.0,1113000000.0,4048000000.0,4048000000.0,-1742000000.0,-194000000.0,,-1955000000.0,-4569000000.0,-1935000000.0,-1127000000.0,-2391000000.0,4319000000.0,39000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2011.0,Q3,2011-07-01,2011-09-30,,,,,447000000.0,,-46000000.0,222000000.0,57000000.0,46000000.0,-1513000000.0,-1047000000.0,2048000000.0,-1513000000.0,-1047000000.0,2048000000.0,-558000000.0,1072000000.0,1072000000.0,307000000.0,-120000000.0,,-493000000.0,-1524000000.0,-606000000.0,-2000000.0,-1121000000.0,1196000000.0,7000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 16:35:35+00:00,0.0,,,1331000000.0,,1000000.0,1159000000.0,220000000.0,1387000000.0,-2484000000.0,-2116000000.0,5362000000.0,-2484000000.0,-2116000000.0,5362000000.0,763000000.0,3079000000.0,3079000000.0,-207000000.0,-243000000.0,,-1500000000.0,-3830000000.0,-1557000000.0,-418000000.0,-2173000000.0,3485000000.0,29000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2011.0,Q2TTM,2010-07-01,2011-06-30,,,1312000000.0,340000000.0,1776000000.0,63000000.0,88000000.0,508000000.0,275000000.0,2656000000.0,-1671000000.0,-1115000000.0,4137000000.0,-1671000000.0,-1115000000.0,4137000000.0,1439000000.0,3967000000.0,3967000000.0,-2114000000.0,11000000.0,,-1914000000.0,-3772000000.0,-1676000000.0,-1262000000.0,-1426000000.0,3973000000.0,286000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2011.0,Q2,2011-04-01,2011-06-30,,,,,443000000.0,,6000000.0,113000000.0,59000000.0,32000000.0,-1218000000.0,-787000000.0,2033000000.0,-1218000000.0,-787000000.0,2033000000.0,34000000.0,1092000000.0,1092000000.0,385000000.0,-107000000.0,,-504000000.0,-1264000000.0,-549000000.0,-258000000.0,-547000000.0,1122000000.0,11000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 16:49:35+00:00,0.0,,,884000000.0,,47000000.0,937000000.0,163000000.0,1341000000.0,-971000000.0,-1069000000.0,3314000000.0,-971000000.0,-1069000000.0,3314000000.0,1321000000.0,2007000000.0,2007000000.0,-514000000.0,-123000000.0,,-1007000000.0,-2306000000.0,-951000000.0,-416000000.0,-1052000000.0,2289000000.0,22000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2011.0,Q1TTM,2010-04-01,2011-03-31,,,1312000000.0,340000000.0,1782000000.0,63000000.0,74000000.0,327000000.0,277000000.0,2824000000.0,-842000000.0,-686000000.0,3567000000.0,-842000000.0,-686000000.0,3567000000.0,2113000000.0,3720000000.0,3720000000.0,-2262000000.0,225000000.0,,-1865000000.0,-3222000000.0,-1508000000.0,-1034000000.0,-1044000000.0,3461000000.0,295000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 10:40:55+00:00,0.0,,,441000000.0,,41000000.0,824000000.0,104000000.0,1309000000.0,247000000.0,-282000000.0,1281000000.0,247000000.0,-282000000.0,1281000000.0,1287000000.0,915000000.0,915000000.0,-899000000.0,-16000000.0,,-503000000.0,-1042000000.0,-402000000.0,-158000000.0,-505000000.0,1167000000.0,11000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2012.0,Q4,2012-10-01,2012-12-31,,,1988000000.0,381000000.0,476000000.0,,96000000.0,-2652000000.0,48000000.0,-2079000000.0,-2884000000.0,-428000000.0,2113000000.0,-2884000000.0,-428000000.0,2113000000.0,-1103000000.0,-1748000000.0,-1748000000.0,6037000000.0,60000000.0,,-530000000.0,-101000000.0,-550000000.0,-104000000.0,-219000000.0,129000000.0,34000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:52:14+00:00,-100000000.0,1988000000.0,381000000.0,1858000000.0,,229000000.0,-1914000000.0,301000000.0,1745000000.0,-1817000000.0,-1335000000.0,7216000000.0,-1817000000.0,-1335000000.0,7216000000.0,4293000000.0,807000000.0,807000000.0,6465000000.0,94000000.0,,-2130000000.0,-2357000000.0,-2153000000.0,-112000000.0,-1621000000.0,3086000000.0,95000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2012.0,Q3TTM,2011-10-01,2012-09-30,,-173000000.0,1527000000.0,248000000.0,1833000000.0,,122000000.0,73000000.0,323000000.0,2716000000.0,-1311000000.0,-1328000000.0,6814000000.0,-1311000000.0,-1328000000.0,6814000000.0,4297000000.0,3280000000.0,3280000000.0,1628000000.0,20000000.0,,-2097000000.0,-3329000000.0,-2051000000.0,-359000000.0,-1894000000.0,4146000000.0,59000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2012.0,Q3,2012-07-01,2012-09-30,,,,,464000000.0,,150000000.0,325000000.0,59000000.0,1899000000.0,909000000.0,-600000000.0,1253000000.0,909000000.0,-600000000.0,1253000000.0,1712000000.0,469000000.0,469000000.0,-5000000.0,30000000.0,,-532000000.0,-316000000.0,-654000000.0,,-517000000.0,311000000.0,29000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-05 17:12:58+00:00,-100000000.0,,,1382000000.0,,133000000.0,738000000.0,253000000.0,3824000000.0,1067000000.0,-907000000.0,5103000000.0,1067000000.0,-907000000.0,5103000000.0,5396000000.0,2555000000.0,2555000000.0,428000000.0,34000000.0,,-1600000000.0,-2256000000.0,-1603000000.0,-8000000.0,-1402000000.0,2957000000.0,61000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2012.0,Q2TTM,2011-07-01,2012-06-30,,-173000000.0,1527000000.0,248000000.0,1816000000.0,,-74000000.0,-30000000.0,321000000.0,863000000.0,-3733000000.0,-1775000000.0,7609000000.0,-3733000000.0,-1775000000.0,7609000000.0,2027000000.0,3883000000.0,3883000000.0,1940000000.0,-130000000.0,,-2058000000.0,-4537000000.0,-2003000000.0,-361000000.0,-2498000000.0,5031000000.0,37000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2012.0,Q2,2012-04-01,2012-06-30,,,,,459000000.0,,-44000000.0,-178000000.0,63000000.0,924000000.0,107000000.0,-48000000.0,1570000000.0,107000000.0,-48000000.0,1570000000.0,1585000000.0,1116000000.0,1116000000.0,173000000.0,80000000.0,,-534000000.0,-780000000.0,-521000000.0,-8000000.0,-338000000.0,1160000000.0,13000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-02 15:24:49+00:00,-100000000.0,,,918000000.0,,-17000000.0,413000000.0,194000000.0,1925000000.0,158000000.0,-307000000.0,3850000000.0,158000000.0,-307000000.0,3850000000.0,3684000000.0,2086000000.0,2086000000.0,433000000.0,4000000.0,,-1068000000.0,-1940000000.0,-949000000.0,-8000000.0,-885000000.0,2646000000.0,32000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2012.0,Q1TTM,2011-04-01,2012-03-31,,-173000000.0,1527000000.0,248000000.0,1800000000.0,,-24000000.0,261000000.0,317000000.0,-29000000.0,-5058000000.0,-2514000000.0,8072000000.0,-5058000000.0,-2514000000.0,8072000000.0,476000000.0,3859000000.0,3859000000.0,2152000000.0,-317000000.0,,-2028000000.0,-5021000000.0,-2031000000.0,-611000000.0,-2707000000.0,4993000000.0,35000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 16:34:13+00:00,-100000000.0,,,459000000.0,,27000000.0,591000000.0,131000000.0,1001000000.0,51000000.0,-259000000.0,2280000000.0,51000000.0,-259000000.0,2280000000.0,2099000000.0,970000000.0,970000000.0,260000000.0,-76000000.0,,-534000000.0,-1160000000.0,-428000000.0,0.0,-547000000.0,1486000000.0,19000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 17:39:52+00:00,-22000000.0,2712000000.0,409000000.0,1867000000.0,,-45000000.0,-386000000.0,491000000.0,100000000.0,-7807000000.0,-2114000000.0,7304000000.0,-7807000000.0,-2114000000.0,7304000000.0,-2662000000.0,4372000000.0,4372000000.0,1451000000.0,-179000000.0,,-2260000000.0,-2948000000.0,-2065000000.0,-2300000000.0,-3838000000.0,2996000000.0,104000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2013.0,Q4,2013-10-01,2013-12-31,,-2000000.0,2712000000.0,409000000.0,467000000.0,,-19000000.0,194000000.0,123000000.0,-1653000000.0,-3091000000.0,349000000.0,2244000000.0,-3091000000.0,349000000.0,2244000000.0,-517000000.0,1167000000.0,1167000000.0,416000000.0,-205000000.0,,-558000000.0,-473000000.0,-460000000.0,-31000000.0,-972000000.0,1475000000.0,14000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2013.0,Q3TTM,2012-10-01,2013-09-30,,-20000000.0,1988000000.0,381000000.0,1876000000.0,,70000000.0,-3232000000.0,416000000.0,-326000000.0,-7600000000.0,-2891000000.0,7173000000.0,-7600000000.0,-2891000000.0,7173000000.0,-3248000000.0,1457000000.0,1457000000.0,7072000000.0,86000000.0,,-2232000000.0,-2576000000.0,-2155000000.0,-2373000000.0,-3085000000.0,1650000000.0,124000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2013.0,Q3,2013-07-01,2013-09-30,,-20000000.0,,,460000000.0,,30000000.0,-325000000.0,75000000.0,608000000.0,-675000000.0,-610000000.0,1629000000.0,-675000000.0,-610000000.0,1629000000.0,374000000.0,1097000000.0,1097000000.0,397000000.0,34000000.0,,-562000000.0,-860000000.0,-615000000.0,203000000.0,-999000000.0,785000000.0,66000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 16:34:56+00:00,-20000000.0,,,1400000000.0,,-26000000.0,-580000000.0,368000000.0,1753000000.0,-4716000000.0,-2463000000.0,5060000000.0,-4716000000.0,-2463000000.0,5060000000.0,-2145000000.0,3205000000.0,3205000000.0,1035000000.0,26000000.0,,-1702000000.0,-2475000000.0,-1605000000.0,-2269000000.0,-2866000000.0,1521000000.0,90000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2013.0,Q2TTM,2012-07-01,2013-06-30,,,1988000000.0,381000000.0,1880000000.0,,190000000.0,-2582000000.0,400000000.0,965000000.0,-6016000000.0,-2881000000.0,6797000000.0,-6016000000.0,-2881000000.0,6797000000.0,-1910000000.0,829000000.0,829000000.0,6670000000.0,82000000.0,,-2202000000.0,-2032000000.0,-2194000000.0,-2576000000.0,-2603000000.0,1176000000.0,87000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2013.0,Q2,2013-04-01,2013-06-30,,,,,466000000.0,,-26000000.0,-326000000.0,112000000.0,-428000000.0,-2195000000.0,-1100000000.0,1673000000.0,-2195000000.0,-1100000000.0,1673000000.0,-1648000000.0,1071000000.0,1071000000.0,462000000.0,-86000000.0,,-568000000.0,-1114000000.0,-537000000.0,-469000000.0,-842000000.0,625000000.0,12000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 17:14:09+00:00,0.0,,,940000000.0,,-56000000.0,-255000000.0,293000000.0,1145000000.0,-4041000000.0,-1853000000.0,3431000000.0,-4041000000.0,-1853000000.0,3431000000.0,-2519000000.0,2108000000.0,2108000000.0,638000000.0,-8000000.0,,-1140000000.0,-1615000000.0,-990000000.0,-2472000000.0,-1867000000.0,736000000.0,24000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2013.0,Q1TTM,2012-04-01,2013-03-31,,,1988000000.0,381000000.0,1873000000.0,,172000000.0,-2434000000.0,351000000.0,2317000000.0,-3714000000.0,-1829000000.0,6694000000.0,-3714000000.0,-1829000000.0,6694000000.0,1323000000.0,874000000.0,874000000.0,6381000000.0,248000000.0,,-2168000000.0,-1698000000.0,-2178000000.0,-2115000000.0,-2099000000.0,1711000000.0,88000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 14:20:38+00:00,0.0,,,474000000.0,,-30000000.0,71000000.0,181000000.0,1573000000.0,-1846000000.0,-753000000.0,1758000000.0,-1846000000.0,-753000000.0,1758000000.0,-871000000.0,1037000000.0,1037000000.0,176000000.0,78000000.0,,-572000000.0,-501000000.0,-453000000.0,-2003000000.0,-1025000000.0,111000000.0,12000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 06:47:45+00:00,-88000000.0,1524000000.0,366000000.0,1923000000.0,,-138000000.0,506000000.0,274000000.0,1525000000.0,-5161000000.0,-2801000000.0,5726000000.0,-5161000000.0,-2801000000.0,5726000000.0,-2374000000.0,3032000000.0,3032000000.0,265000000.0,-63000000.0,,-2366000000.0,-3525000000.0,-2328000000.0,-1899000000.0,-2695000000.0,3150000000.0,53000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2014.0,Q4,2014-10-01,2014-12-31,,-66000000.0,1524000000.0,366000000.0,497000000.0,,-38000000.0,2523000000.0,71000000.0,-827000000.0,-2748000000.0,-662000000.0,1535000000.0,-2748000000.0,-662000000.0,1535000000.0,-1913000000.0,453000000.0,453000000.0,-1938000000.0,-34000000.0,,-586000000.0,-974000000.0,-884000000.0,-773000000.0,-633000000.0,1271000000.0,25000000.0
United Parcel Service Inc,UPS,D01LMJZU09ULLNCY6Z23,1090727,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 16:45:40+00:00,-22000000.0,,,1426000000.0,,-100000000.0,-2017000000.0,203000000.0,2352000000.0,-2413000000.0,-2139000000.0,4191000000.0,-2413000000.0,-2139000000.0,4191000000.0,-461000000.0,2579000000.0,2579000000.0,2203000000.0,-29000000.0,,-1780000000.0,-2551000000.0,-1444000000.0,-1126000000.0,-2062000000.0,1879000000.0,28000000.0
