company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,grossppe,intangibleassets,longtermdebt,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2012.0,Q2,,2012-06-30,2012-08-01 14:18:35+00:00,136666000.0,572377000.0,378368000.0,1879212000.0,-1285000.0,170230000.0,0.0,334085000.0,202855000.0,14446000.0,2321810000.0,4255559000.0,447197000.0,3430157000.0,2376347000.0,10713000.0,96440000.0,468064000.0,,0.0,0.0,,17797000.0,61501000.0,32907000.0,,97489000.0,,36612000.0,906811000.0,62837000.0,6087212000.0,1239611000.0,891154000.0,780726000.0,1239611000.0,1250324000.0,4836888000.0,6087212000.0,2819711000.0,4056162000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2012.0,Q1,,2012-03-31,2012-05-10 09:36:17+00:00,139236000.0,558357000.0,363715000.0,1841526000.0,25286000.0,178293000.0,0.0,319204000.0,204101000.0,42289000.0,2282621000.0,4244184000.0,416318000.0,3390447000.0,2402658000.0,9187000.0,97585000.0,493950000.0,,7294000.0,7859000.0,,18591000.0,57697000.0,34435000.0,,110654000.0,,35112000.0,915126000.0,63229000.0,6086622000.0,1259616000.0,931999000.0,778140000.0,1259616000.0,1268803000.0,4817819000.0,6086622000.0,2751965000.0,4039679000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,FY,,2013-12-31,2015-02-27 16:48:37+00:00,216456000.0,616797000.0,461338000.0,2052807000.0,-8660000.0,120526000.0,0.0,982078000.0,238724000.0,17623000.0,2463352000.0,4631067000.0,605484000.0,4119139000.0,2578260000.0,10496000.0,104244000.0,340568000.0,,,,67820000.0,26695000.0,68219000.0,45607000.0,,144801000.0,,33860000.0,,52583000.0,6653005000.0,1041238000.0,933607000.0,969101000.0,1041238000.0,1051734000.0,5601271000.0,6653005000.0,3141138000.0,4632170000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,Q3,,2013-09-30,2013-10-31 16:03:20+00:00,164969000.0,614649000.0,402613000.0,2075290000.0,-4497000.0,172031000.0,0.0,984355000.0,209385000.0,15828000.0,2376081000.0,4581272000.0,488308000.0,3973799000.0,2505982000.0,13446000.0,99306000.0,336219000.0,,0.0,0.0,,20914000.0,70789000.0,47016000.0,,106357000.0,,33613000.0,78862000.0,51533000.0,6380779000.0,1058720000.0,942478000.0,828500000.0,1058720000.0,1072166000.0,5308613000.0,6380779000.0,2932319000.0,4480113000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,Q2,,2013-06-30,2013-08-01 13:15:26+00:00,141686000.0,581481000.0,396074000.0,2013404000.0,-21697000.0,258866000.0,0.0,975006000.0,210483000.0,15918000.0,2317157000.0,4465713000.0,457710000.0,3614018000.0,2452309000.0,13266000.0,94189000.0,393596000.0,,0.0,0.0,,20738000.0,66552000.0,40923000.0,,156104000.0,,33613000.0,126964000.0,324682000.0,6334819000.0,1080273000.0,1045982000.0,1072925000.0,1080273000.0,1093539000.0,5241280000.0,6334819000.0,2836528000.0,4168355000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,Q1,,2013-03-31,2013-05-02 12:22:32+00:00,168590000.0,571402000.0,369401000.0,1992030000.0,5352000.0,229999000.0,0.0,956707000.0,214734000.0,0.0,2308720000.0,4470141000.0,446289000.0,3757853000.0,2478111000.0,13522000.0,93145000.0,408130000.0,,0.0,0.0,,21436000.0,66397000.0,42488000.0,,166122000.0,,33613000.0,152496000.0,91853000.0,6298180000.0,1114555000.0,1001136000.0,844578000.0,1114555000.0,1128077000.0,5170103000.0,6298180000.0,2818933000.0,4325525000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,FY,,2014-12-31,2015-07-30 17:27:03+00:00,203014000.0,604265000.0,404485000.0,2117978000.0,-75031000.0,125933000.0,0.0,1590939000.0,197142000.0,14192000.0,2423783000.0,4668705000.0,607837000.0,4611436000.0,2550727000.0,13600000.0,104051000.0,54658000.0,,,,-659553000.0,23199000.0,73506000.0,47077000.0,,139469000.0,,33860000.0,,52095000.0,6570342000.0,856355000.0,917719000.0,856736000.0,856355000.0,869955000.0,5700387000.0,6570342000.0,3101896000.0,4843651000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,Q3,,2014-09-30,2014-10-31 15:09:07+00:00,141645000.0,618996000.0,1163236000.0,2104605000.0,-47232000.0,183988000.0,0.0,1019365000.0,232628000.0,10636000.0,2421065000.0,4665309000.0,601295000.0,4331686000.0,2560704000.0,11890000.0,105369000.0,60960000.0,,,,-516361000.0,25927000.0,72354000.0,50962000.0,,128906000.0,,33860000.0,,60799000.0,6636339000.0,455772000.0,976386000.0,1598308000.0,455772000.0,467662000.0,6168677000.0,6636339000.0,3099249000.0,4570369000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,Q2,,2014-06-30,2014-07-31 14:13:57+00:00,162036000.0,636978000.0,444752000.0,2131019000.0,-2335000.0,145343000.0,0.0,1014122000.0,238316000.0,1670000.0,2473336000.0,4737922000.0,623648000.0,4297942000.0,2606903000.0,9015000.0,107813000.0,64014000.0,,,,,25999000.0,66497000.0,42370000.0,,145017000.0,,33860000.0,276348000.0,56604000.0,6735124000.0,1288135000.0,962868000.0,901708000.0,1288135000.0,1297150000.0,5437974000.0,6735124000.0,3165353000.0,4536266000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,Q1,,2014-03-31,2014-05-01 10:46:29+00:00,167637000.0,626116000.0,417697000.0,2080397000.0,-6983000.0,169906000.0,0.0,986504000.0,227432000.0,25975000.0,2466001000.0,4642183000.0,619610000.0,4288605000.0,2561786000.0,8353000.0,109919000.0,319128000.0,,0.0,0.0,,27652000.0,69944000.0,43939000.0,,131772000.0,,33860000.0,63297000.0,55084000.0,6706617000.0,1042818000.0,987629000.0,867850000.0,1042818000.0,1051171000.0,5655446000.0,6706617000.0,3157202000.0,4787596000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2015.0,FY,,2015-12-31,2017-02-23 12:57:50+00:00,219590000.0,564401000.0,351061000.0,2247078000.0,-174917000.0,128381000.0,0.0,1625976000.0,183112000.0,22179000.0,2360978000.0,4744236000.0,603314000.0,4757610000.0,2497158000.0,19766000.0,95693000.0,55002000.0,,,,-942218000.0,31225000.0,71844000.0,,,142951000.0,0.0,,,88068000.0,6350587000.0,508841000.0,857912000.0,841831000.0,508841000.0,528607000.0,5821980000.0,6350587000.0,2995517000.0,4980149000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2015.0,Q3,,2015-09-30,2015-10-30 15:17:07+00:00,156845000.0,573889000.0,318009000.0,2214929000.0,-163687000.0,492899000.0,0.0,1615566000.0,182197000.0,22353000.0,2347064000.0,4643654000.0,575287000.0,4920568000.0,2428725000.0,12573000.0,97077000.0,47032000.0,,,,-844675000.0,24580000.0,74591000.0,65868000.0,,139157000.0,,0.0,,253726000.0,6669822000.0,607204000.0,1228298000.0,910777000.0,607204000.0,619777000.0,6050045000.0,6669822000.0,3012799000.0,5139268000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2015.0,Q2,,2015-06-30,2015-07-30 17:27:03+00:00,162238000.0,596252000.0,333811000.0,2188779000.0,-129750000.0,117098000.0,0.0,1605386000.0,185851000.0,21609000.0,2388697000.0,4681792000.0,595468000.0,4718915000.0,2493013000.0,13438000.0,100336000.0,49842000.0,,,,-766849000.0,26845000.0,79124000.0,43827000.0,,139768000.0,,0.0,,70235000.0,6422577000.0,708787000.0,874727000.0,752135000.0,708787000.0,722225000.0,5700352000.0,6422577000.0,3054837000.0,4948217000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2015.0,Q1,,2015-03-31,2015-04-30 14:46:18+00:00,184406000.0,590026000.0,296247000.0,2120405000.0,-131082000.0,119605000.0,0.0,1592933000.0,185195000.0,21052000.0,2358561000.0,4597207000.0,580441000.0,4667359000.0,2476802000.0,13647000.0,99021000.0,55878000.0,,,,-718996000.0,23116000.0,72363000.0,45061000.0,,136790000.0,,20000000.0,,54483000.0,6371454000.0,742855000.0,887473000.0,720331000.0,742855000.0,756502000.0,5614952000.0,6371454000.0,3007179000.0,4894621000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2016.0,FY,,2016-12-31,2018-02-16 16:32:49+00:00,222197000.0,691249000.0,450257000.0,2452457000.0,-212573000.0,236484000.0,0.0,3492431000.0,201128000.0,,3905021000.0,5535783000.0,1252523000.0,6078206000.0,3083326000.0,124000.0,119834000.0,151295000.0,,,,-1343311000.0,133823000.0,99540000.0,,,184374000.0,54697000.0,0.0,,172975000.0,9486800000.0,1936547000.0,1112107000.0,1046557000.0,1936547000.0,1936671000.0,7495432000.0,9486800000.0,5291367000.0,6448875000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2016.0,Q3,,2016-09-30,2016-11-01 11:25:19+00:00,233971000.0,700238000.0,447413000.0,2408277000.0,-138446000.0,458128000.0,0.0,3509547000.0,202171000.0,11075000.0,3861810000.0,5574805000.0,1306011000.0,6338024000.0,3166528000.0,25561000.0,111035000.0,192782000.0,,127912000.0,19269000.0,-1246408000.0,103226000.0,88794000.0,,,169988000.0,,,,121203000.0,9904916000.0,2124693000.0,1467341000.0,1024027000.0,2124693000.0,2150254000.0,7754662000.0,9904916000.0,5271047000.0,6730635000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2016.0,Q2,,2016-06-30,2016-08-04 16:45:04+00:00,220119000.0,710526000.0,415536000.0,2344701000.0,-149289000.0,236989000.0,0.0,3495288000.0,212231000.0,5190000.0,3840090000.0,5540949000.0,1310809000.0,6103058000.0,3196248000.0,24955000.0,109044000.0,214526000.0,,143968000.0,21634000.0,-1124924000.0,104537000.0,86367000.0,,,192697000.0,,,,112509000.0,9741054000.0,2221075000.0,1289370000.0,982029000.0,2221075000.0,2246030000.0,7495024000.0,9741054000.0,5255436000.0,6512995000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2016.0,Q1,,2016-03-31,2016-04-28 08:03:15+00:00,180259000.0,574717000.0,297169000.0,2326120000.0,-152160000.0,117945000.0,0.0,1631090000.0,181091000.0,22261000.0,2400719000.0,4865424000.0,618339000.0,4931296000.0,2539304000.0,24746000.0,96079000.0,50941000.0,,,,-982532000.0,32051000.0,74356000.0,,,116973000.0,,,,89974000.0,6422309000.0,496398000.0,831896000.0,748493000.0,496398000.0,521144000.0,5901165000.0,6422309000.0,3051109000.0,5152672000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2017.0,FY,,2017-12-31,2019-02-14 16:15:05+00:00,289137000.0,835742000.0,653146000.0,2833421000.0,-103989000.0,925699000.0,0.0,4167393000.0,241590000.0,,4070267000.0,6251100000.0,1400547000.0,6896971000.0,3417679000.0,1404000.0,126231000.0,155728000.0,,,,-1765966000.0,133594000.0,73039000.0,,,188874000.0,91418000.0,,,146300000.0,10972402000.0,2297438000.0,1950315000.0,1330173000.0,2297438000.0,2298842000.0,8582142000.0,10972402000.0,5604408000.0,7251969000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2017.0,Q3,,2017-09-30,2017-10-26 16:13:00+00:00,252955000.0,784884000.0,580991000.0,2749620000.0,-115343000.0,337886000.0,0.0,3603869000.0,218033000.0,,4070656000.0,6094095000.0,1385148000.0,6700094000.0,3344475000.0,1658000.0,128820000.0,175169000.0,,,,-1621538000.0,131503000.0,87484000.0,,,205454000.0,67424000.0,,,180390000.0,10260006000.0,1866988000.0,1328224000.0,1232369000.0,1866988000.0,1868646000.0,8323936000.0,10260006000.0,5587307000.0,7091567000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2017.0,Q2,,2017-06-30,2017-07-28 16:04:30+00:00,247134000.0,730366000.0,579070000.0,2651099000.0,-153590000.0,291019000.0,0.0,3507663000.0,225133000.0,,3988762000.0,5826538000.0,1297015000.0,6028985000.0,3175439000.0,1509000.0,128883000.0,170890000.0,,,,-1498285000.0,147601000.0,85948000.0,,,184491000.0,68084000.0,,,423269000.0,9814693000.0,1855788000.0,1205876000.0,1474606000.0,1855788000.0,1857297000.0,7889312000.0,9814693000.0,5433378000.0,6414706000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2017.0,Q1,,2017-03-31,2017-04-27 14:08:45+00:00,239894000.0,721030000.0,533647000.0,2550532000.0,-161239000.0,295628000.0,0.0,3494577000.0,223701000.0,,3957058000.0,5662272000.0,1276929000.0,5922748000.0,3111740000.0,1049000.0,121938000.0,151314000.0,,,,-1430613000.0,127770000.0,86583000.0,,,181979000.0,67308000.0,,,421227000.0,9672134000.0,1902725000.0,1198637000.0,1418469000.0,1902725000.0,1903774000.0,7701052000.0,9672134000.0,5361757000.0,6282583000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2018.0,FY,,2018-12-31,2020-02-13 16:08:45+00:00,318765000.0,846889000.0,780781000.0,3111392000.0,-265664000.0,165485000.0,0.0,4266211000.0,264823000.0,,4441030000.0,7600949000.0,1506522000.0,8016417000.0,4489557000.0,1409000.0,121864000.0,183836000.0,0.0,,,-2139493000.0,211995000.0,111331000.0,,,195740000.0,70532000.0,,,126406000.0,11857218000.0,1861054000.0,1208114000.0,1490775000.0,1861054000.0,1862463000.0,9924223000.0,11857218000.0,6159547000.0,8433448000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2018.0,Q3,,2018-09-30,2018-10-25 16:10:28+00:00,285810000.0,847452000.0,602273000.0,3044958000.0,-228260000.0,197676000.0,0.0,4264049000.0,237574000.0,,4478757000.0,7469651000.0,1516851000.0,8109179000.0,4424693000.0,1490000.0,117330000.0,181730000.0,,,,-2098403000.0,169693000.0,116757000.0,,,170847000.0,94745000.0,,,121695000.0,11805969000.0,1937386000.0,1215975000.0,1247352000.0,1937386000.0,1938876000.0,9772348000.0,11805969000.0,6165301000.0,8524996000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2018.0,Q2,,2018-06-30,2018-07-27 16:04:09+00:00,293293000.0,867041000.0,599811000.0,2977067000.0,-207450000.0,188192000.0,0.0,4259755000.0,256181000.0,,4466634000.0,7383554000.0,1530549000.0,7961761000.0,4406487000.0,1507000.0,120952000.0,184836000.0,,,,-1996365000.0,164530000.0,119095000.0,,,189101000.0,95340000.0,,,123818000.0,11812534000.0,2055940000.0,1244334000.0,1273103000.0,2055940000.0,2057447000.0,9659747000.0,11812534000.0,6161713000.0,8386644000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2018.0,Q1,,2018-03-31,2018-04-26 16:45:38+00:00,251214000.0,859106000.0,574725000.0,2940588000.0,-74082000.0,442491000.0,0.0,4253616000.0,267925000.0,,4325478000.0,7306059000.0,1592488000.0,8020873000.0,4365471000.0,1528000.0,125442000.0,169889000.0,,,,-1919787000.0,189839000.0,96731000.0,,,223276000.0,92877000.0,,,137198000.0,11998149000.0,2259747000.0,1524873000.0,1231062000.0,2259747000.0,2261275000.0,9643997000.0,11998149000.0,6107805000.0,8412935000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2019.0,FY,,2019-12-31,2020-02-13 16:08:45+00:00,324708000.0,850701000.0,961752000.0,3425869000.0,-262581000.0,193555000.0,0.0,4301439000.0,274036000.0,,4485209000.0,8048906000.0,1393183000.0,8275566000.0,0.0,265000.0,0.0,188128000.0,1869101000.0,,,-2574896000.0,4832984000.0,1871704000.0,,,192083000.0,67682000.0,,,389013000.0,13816816000.0,1463962000.0,1236339000.0,1949509000.0,1463962000.0,1464227000.0,12284907000.0,13816816000.0,12580477000.0,10335398000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2019.0,Q3,,2019-09-30,2019-10-31 16:06:15+00:00,289940000.0,821926000.0,888021000.0,3311738000.0,-346203000.0,186778000.0,0.0,4290835000.0,257328000.0,,4421995000.0,7868457000.0,1415287000.0,8220347000.0,4556719000.0,1019000.0,0.0,189564000.0,1765496000.0,,,-2433802000.0,213777000.0,1757197000.0,,,195189000.0,68099000.0,,,394822000.0,13577167000.0,1510830000.0,1203893000.0,1830111000.0,1510830000.0,1511849000.0,11997219000.0,13577167000.0,7816555000.0,10167108000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2019.0,Q2,,2019-06-30,2019-08-01 16:16:25+00:00,303988000.0,852330000.0,920493000.0,3281864000.0,-261821000.0,161996000.0,0.0,4284454000.0,268779000.0,,4473424000.0,7840423000.0,1467025000.0,8390183000.0,4558559000.0,1160000.0,0.0,194532000.0,1793807000.0,,,-2364812000.0,213064000.0,1787386000.0,,,200777000.0,73113000.0,,,123527000.0,13720982000.0,1657821000.0,1215103000.0,1616787000.0,1657821000.0,1658981000.0,11988888000.0,13720982000.0,7947320000.0,10372101000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2019.0,Q1,,2019-03-31,2019-04-25 16:27:28+00:00,283709000.0,837521000.0,839968000.0,3213122000.0,-250960000.0,161475000.0,0.0,4267846000.0,266314000.0,0.0,4465378000.0,7738705000.0,1495338000.0,8365737000.0,4525583000.0,1333000.0,0.0,190871000.0,1791536000.0,0.0,0.0,-2257485000.0,201678000.0,1783786000.0,,,210854000.0,73102000.0,0.0,,125142000.0,13689363000.0,1759401000.0,1209850000.0,1515133000.0,1759401000.0,1760734000.0,11855527000.0,13689363000.0,7953930000.0,10340394000.0,0.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2020.0,Q1,,2020-03-31,2020-05-07 16:18:12+00:00,321160000.0,831507000.0,872147000.0,3429048000.0,-493248000.0,152684000.0,0.0,4307356000.0,260399000.0,,4372503000.0,7950140000.0,1363943000.0,8708017000.0,4521092000.0,166000.0,,177316000.0,1906678000.0,,,-2690433000.0,203064000.0,1913742000.0,,,214865000.0,62157000.0,,,127557000.0,13566336000.0,1123675000.0,1199056000.0,1581263000.0,1123675000.0,1123841000.0,12380338000.0,13566336000.0,7846188000.0,10799075000.0,0.0
