company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2007.0,FY,2007-01-01,2007-12-31,2010-02-25 11:30:13+00:00,-300569000.0,52665000.0,,3088000.0,-20875000.0,,370000000.0,174098000.0,-334661000.0,278523000.0,174098000.0,-334661000.0,278523000.0,121048000.0,228020000.0,228020000.0,18713000.0,24425000.0,5228000.0,-25748000.0,-1700000.0,-37620000.0,-189142000.0,-5437000.0,,
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2008.0,Q4,2008-10-01,2008-12-31,,-64008000.0,16979000.0,,-3805000.0,-18141000.0,,-12686000.0,-41229000.0,-77161000.0,42677000.0,-41229000.0,-77161000.0,42677000.0,-79518000.0,43829000.0,43829000.0,10000.0,-1529000.0,-6293000.0,-6636000.0,,-13183000.0,-20378000.0,,6323000.0,
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2008.0,FY,2008-01-01,2008-12-31,2011-02-24 09:38:31+00:00,-463012000.0,63261000.0,,-7265000.0,-77453000.0,,499693000.0,173463000.0,-496622000.0,247265000.0,173463000.0,-496622000.0,247265000.0,-83159000.0,246952000.0,246952000.0,14505000.0,11128000.0,4282000.0,-25685000.0,,-44215000.0,-254229000.0,-57444000.0,6323000.0,
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2008.0,Q3,2008-07-01,2008-09-30,,-120694000.0,16206000.0,,-7395000.0,-27349000.0,,327328000.0,95959000.0,-126460000.0,62786000.0,95959000.0,-126460000.0,62786000.0,24890000.0,70924000.0,70924000.0,3005000.0,1395000.0,5355000.0,-6330000.0,,-11121000.0,-226434000.0,,,
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-05 12:59:30+00:00,-399004000.0,46282000.0,,-3460000.0,-59312000.0,,512379000.0,214692000.0,-419461000.0,204588000.0,214692000.0,-419461000.0,204588000.0,-3641000.0,203123000.0,203123000.0,14495000.0,12657000.0,10575000.0,-19049000.0,,-31032000.0,-233851000.0,-57444000.0,,
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-05 17:22:42+00:00,-278310000.0,30076000.0,,3935000.0,-31963000.0,,185051000.0,118733000.0,-293001000.0,141802000.0,118733000.0,-293001000.0,141802000.0,-28531000.0,132199000.0,132199000.0,11490000.0,11262000.0,5220000.0,-12719000.0,,-19911000.0,-7417000.0,-57444000.0,,
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2009.0,Q4,2009-10-01,2009-12-31,,-31725000.0,17184000.0,,-453000.0,23626000.0,,,-20747000.0,-42131000.0,108724000.0,-20747000.0,-42131000.0,108724000.0,45393000.0,51884000.0,51884000.0,16030000.0,2180000.0,1825000.0,-6417000.0,-638000.0,-11593000.0,-16510000.0,,,
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2009.0,FY,2009-01-01,2009-12-31,2012-02-23 14:47:42+00:00,-72919000.0,65500000.0,,3568000.0,67132000.0,,1466000.0,-102519000.0,-106344000.0,364671000.0,-102519000.0,-106344000.0,364671000.0,159376000.0,205770000.0,205770000.0,26269000.0,15424000.0,275000.0,-25579000.0,-638000.0,-33062000.0,-93830000.0,,,
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2009.0,Q3TTM,2008-10-01,2009-09-30,,-105202000.0,65295000.0,,216000.0,25365000.0,,-11220000.0,-123001000.0,-141374000.0,298624000.0,-123001000.0,-141374000.0,298624000.0,34465000.0,197715000.0,197715000.0,10249000.0,11715000.0,-7843000.0,-25798000.0,,-34652000.0,-97698000.0,,6323000.0,
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2009.0,Q3,2009-07-01,2009-09-30,,-2785000.0,16639000.0,,1608000.0,8315000.0,,1466000.0,-423000.0,-9323000.0,71699000.0,-423000.0,-9323000.0,71699000.0,63561000.0,43018000.0,43018000.0,3727000.0,5862000.0,-256000.0,-6398000.0,,-6282000.0,-1353000.0,,,
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-04 10:29:15+00:00,-41194000.0,48316000.0,,4021000.0,43506000.0,,1466000.0,-81772000.0,-64213000.0,255947000.0,-81772000.0,-64213000.0,255947000.0,113983000.0,153886000.0,153886000.0,10239000.0,13244000.0,-1550000.0,-19162000.0,,-21469000.0,-77320000.0,,,
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2009.0,Q2TTM,2008-07-01,2009-06-30,,-223111000.0,64862000.0,,-8787000.0,-10299000.0,,314642000.0,-26619000.0,-258511000.0,289711000.0,-26619000.0,-258511000.0,289711000.0,-4206000.0,225621000.0,225621000.0,9527000.0,7248000.0,-2232000.0,-25730000.0,,-39491000.0,-322779000.0,,6323000.0,
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2009.0,Q2,2009-04-01,2009-06-30,,-196000.0,15036000.0,,5660000.0,3212000.0,,,-67297000.0,-10571000.0,73858000.0,-67297000.0,-10571000.0,73858000.0,1650000.0,51813000.0,51813000.0,3797000.0,5748000.0,-1294000.0,-6358000.0,,-9081000.0,-66687000.0,,,
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-05 10:15:00+00:00,-38409000.0,31677000.0,,2413000.0,35191000.0,,,-81349000.0,-54890000.0,184248000.0,-81349000.0,-54890000.0,184248000.0,50422000.0,110868000.0,110868000.0,6512000.0,7382000.0,-1294000.0,-12764000.0,,-15187000.0,-75967000.0,,,
