company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Prologis Inc,PLD,,1045609,2008.0,FY,2008-01-01,2008-12-31,2011-02-18 16:44:09+00:00,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,
Prologis Inc,PLD,,1045609,2009.0,FY,2009-01-01,2009-12-31,2012-02-29 11:00:25+00:00,0.0,84755000.0,,,327126000.0,0.0,-4020000.0,-180572000.0,1491137000.0,1448871000.0,-3862830000.0,1230432000.0,37761000.0,-3862830000.0,1230432000.0,37761000.0,-2598657000.0,23929000.0,23929000.0,-217477000.0,-126738000.0,,,-297261000.0,-1652912000.0,-76289000.0,-6378839000.0,,,1614165000.0,1345468000.0
Prologis Inc,PLD,,1045609,2010.0,Q4,2010-10-01,2010-12-31,,,21099000.0,,,89340000.0,,682000.0,-25639000.0,1132574000.0,7165000.0,-666186000.0,910317000.0,16184000.0,-666186000.0,910317000.0,16184000.0,19835000.0,-1051273000.0,-1051273000.0,982657000.0,-201370000.0,7511000.0,-241162000.0,-72699000.0,-259071000.0,-25655000.0,-1531856000.0,,,1187532000.0,
Prologis Inc,PLD,,1045609,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 06:42:49+00:00,,79538000.0,,,356694000.0,,-1044000.0,-12136000.0,1162461000.0,1860299000.0,-969762000.0,733295000.0,240783000.0,-969762000.0,733295000.0,240783000.0,3272000.0,-1270453000.0,-1270453000.0,1087140000.0,-76580000.0,,,-307684000.0,-1062521000.0,-85805000.0,-3608258000.0,,,1881621000.0,
Prologis Inc,PLD,,1045609,2010.0,Q3,2010-07-01,2010-09-30,,,15890000.0,,,93552000.0,,755000.0,57154000.0,1173000.0,166746000.0,-320123000.0,-50973000.0,121876000.0,-320123000.0,-50973000.0,121876000.0,-7303000.0,-117639000.0,-117639000.0,72919000.0,150412000.0,-7511000.0,241162000.0,-78462000.0,-396709000.0,-25533000.0,-559992000.0,,,378780000.0,
Prologis Inc,PLD,,1045609,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-09-08 17:27:08+00:00,0.0,42549000.0,,,173802000.0,0.0,-2481000.0,-43651000.0,28714000.0,1686388000.0,16547000.0,-126049000.0,102723000.0,16547000.0,-126049000.0,102723000.0,-9260000.0,-101541000.0,-101541000.0,31564000.0,-25622000.0,,,-156523000.0,-406741000.0,-34617000.0,-1516410000.0,,,315309000.0,
Prologis Inc,PLD,,1045609,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 17:12:26+00:00,,43556000.0,,,603884000.0,234045000.0,1121000.0,-187006000.0,1156493000.0,1298891000.0,163318000.0,902186000.0,207064000.0,163318000.0,902186000.0,207064000.0,1273689000.0,-157938000.0,-157938000.0,-95432000.0,46683000.0,0.0,,-431476000.0,-1063549000.0,-144070000.0,-1907273000.0,,0.0,1875760000.0,
Prologis Inc,PLD,,1045609,2011.0,Q3TTM,2010-10-01,2011-09-30,,,56991000.0,,,494920000.0,234045000.0,-646000.0,-145455000.0,2289067000.0,1270764000.0,207833000.0,111794000.0,121131000.0,207833000.0,111794000.0,121131000.0,198950000.0,-1169196000.0,-1169196000.0,883871000.0,-273960000.0,-1017740000.0,-241162000.0,-364602000.0,-1106248000.0,-118806000.0,-2713436000.0,,,2120543000.0,
Prologis Inc,PLD,,1045609,2011.0,Q3,2011-07-01,2011-09-30,,1025251000.0,8302000.0,,,198031000.0,,-2950000.0,-68899000.0,,378146000.0,-11375000.0,497197000.0,136741000.0,-11375000.0,497197000.0,136741000.0,-44144000.0,249659000.0,249659000.0,-250352000.0,-197395000.0,-421062000.0,-663757000.0,-8087000.0,-288934000.0,-51089000.0,-184039000.0,,,233031000.0,
Prologis Inc,PLD,,1045609,2011.0,Q2TTM,2010-07-01,2011-06-30,,-1025251000.0,64579000.0,,,390441000.0,234045000.0,3059000.0,-19402000.0,2290240000.0,1059364000.0,-100915000.0,-436376000.0,106266000.0,-100915000.0,-436376000.0,106266000.0,235791000.0,-1536494000.0,-1536494000.0,1207142000.0,73847000.0,-604189000.0,663757000.0,-434977000.0,-1214023000.0,-93250000.0,-3089389000.0,,,2266292000.0,
