company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,deferredacquisitioncost,interestbearingdeposits,longtermdebt,netpremisesandequipment,noncontrollinginterests,noninterestbearingdeposits,otherassets,otherequity,otherlongtermliabilities,othershorttermpayables,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities
Prologis Inc,PLD,,1045609,2012.0,Q2,,2012-06-30,2012-08-07 07:56:51+00:00,-333811000.0,293631000.0,,16378044000.0,,18913000.0,12433585000.0,24166196000.0,702596000.0,,3804552000.0,,1193479000.0,600019000.0,151184000.0,-3159462000.0,,28415563000.0,12884771000.0,13466971000.0,14169567000.0,14245996000.0,28415563000.0,582200000.0,
Prologis Inc,PLD,,1045609,2012.0,Q1,,2012-03-31,2012-05-07 19:58:41+00:00,-219574000.0,343736000.0,,16374858000.0,,3846000.0,12380921000.0,24321584000.0,833005000.0,,4110676000.0,,1258442000.0,674084000.0,91957000.0,-3019829000.0,,28867953000.0,13135455000.0,13717655000.0,14550660000.0,14317293000.0,28867953000.0,582200000.0,
Prologis Inc,PLD,,1045609,2013.0,FY,,2013-12-31,2015-02-25 16:33:25+00:00,-435675000.0,491129000.0,,17979497000.0,,,9011216000.0,18255479000.0,465295000.0,,5825699000.0,,820645000.0,563993000.0,,-3932664000.0,,24572307000.0,13611158000.0,13711158000.0,14176453000.0,10395854000.0,24572307000.0,100000000.0,
Prologis Inc,PLD,,1045609,2013.0,Q3,,2013-09-30,2013-11-04 20:02:41+00:00,-451658000.0,121693000.0,,17957597000.0,,1394000.0,9119317000.0,19059538000.0,510429000.0,,5565824000.0,0.0,713069000.0,692241000.0,42488000.0,-3852846000.0,,24789543000.0,13653093000.0,13753093000.0,14263522000.0,10526021000.0,24789543000.0,100000000.0,
Prologis Inc,PLD,,1045609,2013.0,Q2,,2013-06-30,2013-08-08 16:13:44+00:00,-541355000.0,385424000.0,,17944815000.0,,18057000.0,8417310000.0,18475956000.0,523076000.0,,5149546000.0,0.0,628618000.0,651081000.0,26642000.0,-3704034000.0,,24037568000.0,13699426000.0,13799426000.0,14322502000.0,9715066000.0,24037568000.0,100000000.0,
Prologis Inc,PLD,,1045609,2013.0,Q1,,2013-03-31,2013-05-08 16:21:36+00:00,-503786000.0,785359000.0,,16466110000.0,,17686000.0,9074123000.0,18302862000.0,709638000.0,,4938473000.0,0.0,1183923000.0,589034000.0,48605000.0,-3561429000.0,,24075299000.0,12400895000.0,12500895000.0,13210533000.0,10864766000.0,24075299000.0,100000000.0,
Prologis Inc,PLD,,1045609,2014.0,FY,,2014-12-31,2016-02-19 16:15:11+00:00,-600337000.0,350692000.0,,18472104000.0,,,9336977000.0,19399364000.0,1208090000.0,,6024945000.0,,626426000.0,627999000.0,,-3974493000.0,,25775001000.0,13897274000.0,13975509000.0,15183599000.0,10591402000.0,25775001000.0,78235000.0,
Prologis Inc,PLD,,1045609,2014.0,Q3,,2014-09-30,2014-11-04 17:42:37+00:00,-510661000.0,311879000.0,,18086751000.0,,,8822952000.0,16770837000.0,696648000.0,,6989387000.0,,555437000.0,556965000.0,,-4214224000.0,,24072103000.0,13361866000.0,13440101000.0,14136749000.0,9935354000.0,24072103000.0,78235000.0,
Prologis Inc,PLD,,1045609,2014.0,Q2,,2014-06-30,2014-08-05 18:20:28+00:00,-385248000.0,267427000.0,,18067368000.0,,,8529453000.0,17133057000.0,705106000.0,,6731078000.0,,709410000.0,615849000.0,,-4188611000.0,,24131562000.0,13493509000.0,13571744000.0,14276850000.0,9854712000.0,24131562000.0,78235000.0,
Prologis Inc,PLD,,1045609,2014.0,Q1,,2014-03-31,2014-05-06 20:09:01+00:00,-444594000.0,188886000.0,,18010318000.0,,,8870635000.0,18340747000.0,922208000.0,,6115765000.0,,718516000.0,572754000.0,9750000.0,-4094689000.0,,24655148000.0,13471035000.0,13571035000.0,14493243000.0,10161905000.0,24655148000.0,100000000.0,
Prologis Inc,PLD,,1045609,2015.0,FY,,2015-12-31,2017-02-14 18:08:50+00:00,-791429000.0,,,19307612000.0,,,11626831000.0,24247084000.0,3752901000.0,,6883603000.0,,634375000.0,712725000.0,,-3926483000.0,,31130687000.0,14589700000.0,14667935000.0,18420836000.0,12973931000.0,31394767000.0,78235000.0,
Prologis Inc,PLD,,1045609,2015.0,Q3,,2015-09-30,2015-10-30 17:50:16+00:00,-776570000.0,310433000.0,,19155578000.0,,,11934355000.0,24112913000.0,3553401000.0,,6996008000.0,,602168000.0,697860000.0,,-3825673000.0,,31419354000.0,14553335000.0,14631570000.0,18184971000.0,13234383000.0,31419354000.0,78235000.0,
Prologis Inc,PLD,,1045609,2015.0,Q2,,2015-06-30,2015-07-31 17:23:51+00:00,-631265000.0,351025000.0,,19134589000.0,,,12121305000.0,24387611000.0,3643273000.0,,6863761000.0,,589636000.0,537432000.0,,-3870808000.0,,31602397000.0,14632516000.0,14710751000.0,18354024000.0,13248373000.0,31602397000.0,78235000.0,
Prologis Inc,PLD,,1045609,2015.0,Q1,,2015-03-31,2015-05-01 19:05:14+00:00,-701713000.0,192013000.0,,19057802000.0,,,8641421000.0,18923021000.0,1177834000.0,,6345787000.0,,566748000.0,459845000.0,,-3819351000.0,,25460821000.0,14536738000.0,14614973000.0,15792807000.0,9668014000.0,25460821000.0,78235000.0,
Prologis Inc,PLD,,1045609,2016.0,FY,,2016-12-31,2018-02-15 16:57:10+00:00,-937473000.0,807316000.0,,19460326000.0,,,10608294000.0,23360958000.0,3467059000.0,,6081658000.0,,627319000.0,556179000.0,,-3610007000.0,,30249932000.0,14912846000.0,14991081000.0,18458140000.0,11791792000.0,30249932000.0,78235000.0,
Prologis Inc,PLD,,1045609,2016.0,Q3,,2016-09-30,2016-11-02 19:45:17+00:00,-889223000.0,,,19438287000.0,,,11256997000.0,23932016000.0,3484103000.0,,6581073000.0,,675831000.0,672111000.0,,-3828132000.0,,30513089000.0,14720932000.0,14799167000.0,18283270000.0,12604939000.0,30888209000.0,78235000.0,
Prologis Inc,PLD,,1045609,2016.0,Q2,,2016-06-30,2016-07-28 19:44:43+00:00,-848079000.0,332221000.0,,19367052000.0,,,11139415000.0,24035212000.0,3570843000.0,,6378501000.0,,696044000.0,627441000.0,,-3885017000.0,,30745934000.0,14633956000.0,14712191000.0,18283034000.0,12462900000.0,30745934000.0,78235000.0,
Prologis Inc,PLD,,1045609,2016.0,Q1,,2016-03-31,2016-05-06 16:16:51+00:00,-813900000.0,369737000.0,,19307638000.0,,,11687171000.0,24204537000.0,3707963000.0,,6801474000.0,,649275000.0,698678000.0,,-3939312000.0,,31375748000.0,14554426000.0,14632661000.0,18340624000.0,13035124000.0,31375748000.0,78235000.0,
Prologis Inc,PLD,,1045609,2017.0,FY,,2017-12-31,2019-02-13 17:31:20+00:00,-901658000.0,447046000.0,,19368329000.0,,,9412631000.0,21779296000.0,3074583000.0,,7254733000.0,,659899000.0,702804000.0,,-2904461000.0,,29481075000.0,15562210000.0,15631158000.0,18705741000.0,10775334000.0,29481075000.0,68948000.0,
Prologis Inc,PLD,,1045609,2017.0,Q3,,2017-09-30,2017-10-27 17:20:30+00:00,-924620000.0,568726000.0,,19355964000.0,,,9721065000.0,21999490000.0,3015505000.0,,7085934000.0,,666780000.0,707049000.0,,-2965828000.0,,29654150000.0,15465516000.0,15543751000.0,18559256000.0,11094894000.0,29654150000.0,78235000.0,
Prologis Inc,PLD,,1045609,2017.0,Q2,,2017-06-30,2017-07-26 18:07:28+00:00,-934196000.0,,,19310510000.0,,,11081922000.0,23474915000.0,3012942000.0,,6404126000.0,,653460000.0,554775000.0,,-3607253000.0,,29879041000.0,14769061000.0,14847296000.0,17860238000.0,12290157000.0,30150395000.0,78235000.0,
Prologis Inc,PLD,,1045609,2017.0,Q1,,2017-03-31,2017-04-25 17:22:45+00:00,-943282000.0,,,19252064000.0,,,10966932000.0,23216412000.0,2921554000.0,,6202717000.0,,629769000.0,549836000.0,,-3640150000.0,,29419129000.0,14668632000.0,14746867000.0,17668421000.0,12146537000.0,29814958000.0,78235000.0,
Prologis Inc,PLD,,1045609,2018.0,FY,,2018-12-31,2020-02-10 19:43:14+00:00,-1084671000.0,343856000.0,,25692283000.0,,,11089815000.0,29930307000.0,3502795000.0,,8143501000.0,,766446000.0,760515000.0,,-2378467000.0,,38417664000.0,22229145000.0,22298093000.0,25800888000.0,12616776000.0,38417664000.0,68948000.0,
Prologis Inc,PLD,,1045609,2018.0,Q3,,2018-09-30,2018-10-22 17:06:35+00:00,-1046565000.0,275562000.0,,25680952000.0,,,11232129000.0,29834349000.0,3407056000.0,,8158251000.0,,724966000.0,873412000.0,,-2672736000.0,,38268162000.0,21961651000.0,22030599000.0,25437655000.0,12830507000.0,38268162000.0,68948000.0,
Prologis Inc,PLD,,1045609,2018.0,Q2,,2018-06-30,2018-07-23 12:15:11+00:00,-1041486000.0,527830000.0,,19327349000.0,,,9427124000.0,21271466000.0,3087933000.0,,7703586000.0,,629576000.0,719679000.0,,-2716241000.0,,29502882000.0,15569622000.0,15638570000.0,18726503000.0,10776379000.0,29502882000.0,68948000.0,
Prologis Inc,PLD,,1045609,2018.0,Q1,,2018-03-31,2018-04-23 20:47:45+00:00,-903343000.0,458099000.0,,19309240000.0,,,9460177000.0,21676843000.0,3108045000.0,,7536543000.0,,730335000.0,692853000.0,,-2794770000.0,,29671485000.0,15611127000.0,15680075000.0,18788120000.0,10883365000.0,29671485000.0,68948000.0,
Prologis Inc,PLD,,1045609,2019.0,FY,,2019-12-31,2020-04-30 19:35:03+00:00,-990398000.0,1088855000.0,,25725745000.0,,,11905877000.0,29786752000.0,3418657000.0,,9156243000.0,,1349235000.0,704954000.0,,-2151168000.0,,40031850000.0,22584179000.0,22653127000.0,26071784000.0,13960066000.0,40031850000.0,68948000.0,
Prologis Inc,PLD,,1045609,2019.0,Q3,,2019-09-30,2019-10-21 16:07:45+00:00,-1050246000.0,1024994000.0,,25699969000.0,,,11459223000.0,29624010000.0,3418367000.0,,8799181000.0,,1244487000.0,808898000.0,,-2201461000.0,,39448185000.0,22448262000.0,22517210000.0,25935577000.0,13512608000.0,39448185000.0,68948000.0,
Prologis Inc,PLD,,1045609,2019.0,Q2,,2019-06-30,2019-07-19 18:47:23+00:00,-1079109000.0,401190000.0,,25657977000.0,,,10968320000.0,29809832000.0,3446625000.0,,8495728000.0,,1220056000.0,740941000.0,,-2317008000.0,,38706750000.0,22261860000.0,22330808000.0,25777433000.0,12929317000.0,38706750000.0,68948000.0,
Prologis Inc,PLD,,1045609,2019.0,Q1,,2019-03-31,2019-04-22 20:59:28+00:00,-1029206000.0,251030000.0,,25660756000.0,,,10706139000.0,29527087000.0,3489578000.0,,8613995000.0,,1166151000.0,695761000.0,,-2366015000.0,,38392112000.0,22265535000.0,22334483000.0,25824061000.0,12568051000.0,38392112000.0,68948000.0,
Prologis Inc,PLD,,1045609,2020.0,Q1,,2020-03-31,2020-04-30 19:35:03+00:00,-1142352000.0,807871000.0,,35423727000.0,,,15676592000.0,-5662351000.0,4516428000.0,,9773904000.0,,1666444000.0,888341000.0,,-2090881000.0,,4919424000.0,32190494000.0,32259442000.0,36775870000.0,18231377000.0,55007247000.0,68948000.0,
