company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2009.0,Q1,2009-01-01,2009-03-31,2010-04-30 07:24:57+00:00,,0.27,0.21,0.27,,29200000.0,117500000.0,117500000.0,,117300000.0,200000.0,811200000.0,2157700000.0,-4200000.0,29200000.0,1207300000.0,811200000.0,1375700000.0,24800000.0,7300000.0,1207300000.0,168400000.0,-21700000.0,146700000.0,2186900000.0,,434400000.0,434400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2010.0,Q4,2010-10-01,2010-12-31,,0.62,0.52,0.22,0.52,,111700000.0,229300000.0,215200000.0,14100000.0,229500000.0,-200000.0,1169700000.0,3004300000.0,-2500000.0,32000000.0,1517400000.0,1169700000.0,1866600000.0,23800000.0,4000000.0,1517400000.0,349200000.0,-22300000.0,326900000.0,3036300000.0,433100000.0,428800000.0,431400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2010.0,FY,2010-01-01,2010-12-31,2013-03-05 16:52:44+00:00,1.4,1.4,0.88,1.39,0.0,350200000.0,609300000.0,595200000.0,14100000.0,606300000.0,3000000.0,4041300000.0,10731300000.0,-54600000.0,131500000.0,5748400000.0,4041300000.0,6821500000.0,87100000.0,14000000.0,5748400000.0,1073100000.0,-127700000.0,945400000.0,10862800000.0,433100000.0,428800000.0,431400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2010.0,Q3,2010-07-01,2010-09-30,2010-10-28 07:20:46+00:00,0.39,0.39,0.22,0.38,,69000000.0,167500000.0,167500000.0,,166700000.0,800000.0,946200000.0,2623500000.0,-3800000.0,34100000.0,1451800000.0,946200000.0,1711400000.0,21100000.0,1800000.0,1451800000.0,259600000.0,-23100000.0,236500000.0,2657600000.0,429070000.0,429070000.0,429070000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2010.0,Q3YTD,2010-01-01,2010-09-30,,0.78,0.88,0.66,0.87,,238500000.0,380000000.0,380000000.0,,376800000.0,3200000.0,2871600000.0,7727000000.0,-52100000.0,99500000.0,4231000000.0,2871600000.0,4954900000.0,63300000.0,10000000.0,4231000000.0,723900000.0,-105400000.0,618500000.0,7826500000.0,429070000.0,429070000.0,429070000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2010.0,Q3TTM,2009-10-01,2010-09-30,,1.68,1.51,0.87,1.5,,354400000.0,648500000.0,639500000.0,9000000.0,646200000.0,2300000.0,3996800000.0,10681400000.0,-51500000.0,141800000.0,5706700000.0,3996800000.0,6826400000.0,89300000.0,15000000.0,5706700000.0,1119700000.0,-125800000.0,993900000.0,10823200000.0,429070000.0,429070000.0,429070000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2010.0,Q2,2010-04-01,2010-06-30,2010-07-29 07:20:41+00:00,0.39,0.39,0.22,0.39,,85100000.0,169200000.0,169200000.0,,167600000.0,1600000.0,977000000.0,2644800000.0,-100000.0,33700000.0,1430000000.0,977000000.0,1701500000.0,20400000.0,3300000.0,1430000000.0,271500000.0,-17200000.0,254300000.0,2678500000.0,428780000.0,428780000.0,428780000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.39,0.49,0.44,0.49,,169500000.0,212500000.0,212500000.0,,210100000.0,2400000.0,1925400000.0,5103500000.0,-48300000.0,65400000.0,2779200000.0,1925400000.0,3243500000.0,42200000.0,8200000.0,2779200000.0,464300000.0,-82300000.0,382000000.0,5168900000.0,428780000.0,428780000.0,428780000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2010.0,Q2TTM,2009-07-01,2010-06-30,,1.65,1.48,0.86,1.48,,359500000.0,638600000.0,629600000.0,9000000.0,635700000.0,2900000.0,4005400000.0,10584900000.0,-51600000.0,132000000.0,5592900000.0,4005400000.0,6711500000.0,94300000.0,16400000.0,5592900000.0,1118600000.0,-129500000.0,989100000.0,10716900000.0,428780000.0,428780000.0,428780000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2010.0,Q1,2010-01-01,2010-03-31,2010-04-30 07:24:57+00:00,,0.1,0.22,0.1,,84400000.0,43300000.0,43300000.0,,42500000.0,800000.0,948400000.0,2458700000.0,-48200000.0,31700000.0,1349200000.0,948400000.0,1542000000.0,21800000.0,4900000.0,1349200000.0,192800000.0,-65100000.0,127700000.0,2490400000.0,,425000000.0,425000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2010.0,Q1TTM,2009-04-01,2010-03-31,,1.45,1.28,0.85,1.28,,349700000.0,554000000.0,545000000.0,9000000.0,551000000.0,3000000.0,3962700000.0,10385800000.0,-51300000.0,122900000.0,5516000000.0,3962700000.0,6546000000.0,101800000.0,17800000.0,5516000000.0,1030000000.0,-135300000.0,894700000.0,10508700000.0,,425000000.0,425000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2011.0,Q4,2011-10-01,2011-12-31,,-0.01,-0.01,0.23,-0.01,,70700000.0,300000.0,149500000.0,-149200000.0,-400000.0,700000.0,1098900000.0,2821300000.0,-9800000.0,30300000.0,1502400000.0,1098900000.0,1752700000.0,23400000.0,3100000.0,1502400000.0,250300000.0,-30100000.0,220200000.0,2851600000.0,435300000.0,430500000.0,432100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 15:13:14+00:00,1.18,1.18,0.92,1.18,0.0,304500000.0,517800000.0,675600000.0,-157800000.0,513600000.0,4200000.0,4065000000.0,10935400000.0,-35400000.0,164100000.0,5942500000.0,4065000000.0,7034500000.0,92900000.0,16400000.0,5942500000.0,1092000000.0,-111900000.0,980100000.0,11099500000.0,435300000.0,430500000.0,432100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2011.0,Q3,2011-07-01,2011-09-30,2011-10-27 07:11:25+00:00,0.38,0.38,0.23,0.38,,76100000.0,165200000.0,165200000.0,0.0,164200000.0,1000000.0,998300000.0,2706700000.0,-19000000.0,55700000.0,1485500000.0,998300000.0,1764100000.0,22900000.0,4600000.0,1485500000.0,278600000.0,-37300000.0,241300000.0,2762400000.0,432100000.0,432100000.0,432100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.19,1.19,0.69,1.18,,233800000.0,517500000.0,526100000.0,-8600000.0,514000000.0,3500000.0,2966100000.0,8114100000.0,-25600000.0,133800000.0,4440100000.0,2966100000.0,5281800000.0,69500000.0,13300000.0,4440100000.0,841700000.0,-81800000.0,759900000.0,8247900000.0,432100000.0,432100000.0,432100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.81,1.71,0.91,1.7,,345500000.0,746800000.0,741300000.0,5500000.0,743500000.0,3300000.0,4135800000.0,11118400000.0,-28100000.0,165800000.0,5957500000.0,4135800000.0,7148400000.0,93300000.0,17300000.0,5957500000.0,1190900000.0,-104100000.0,1086800000.0,11284200000.0,432100000.0,432100000.0,432100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2011.0,Q2,2011-04-01,2011-06-30,2011-07-28 07:18:58+00:00,0.48,0.48,0.23,0.47,,85000000.0,208700000.0,208700000.0,0.0,206200000.0,2500000.0,1018000000.0,2815900000.0,-2900000.0,40500000.0,1521800000.0,1018000000.0,1838400000.0,23900000.0,3900000.0,1521800000.0,316600000.0,-22900000.0,293700000.0,2856400000.0,429600000.0,429600000.0,438700000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.81,0.81,0.46,0.8,,157700000.0,352300000.0,360900000.0,-8600000.0,349800000.0,2500000.0,1967800000.0,5407400000.0,-6600000.0,78100000.0,2954600000.0,1967800000.0,3517700000.0,46600000.0,8700000.0,2954600000.0,563100000.0,-44500000.0,518600000.0,5485500000.0,429600000.0,429600000.0,438700000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.82,1.72,0.9,1.7,,338400000.0,749100000.0,743600000.0,5500000.0,746000000.0,3100000.0,4083700000.0,11035200000.0,-12900000.0,144200000.0,5923800000.0,4083700000.0,7095700000.0,91500000.0,14500000.0,5923800000.0,1171900000.0,-89900000.0,1082000000.0,11179400000.0,429600000.0,429600000.0,438700000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2011.0,Q1,2011-01-01,2011-03-31,2011-05-03 07:20:44+00:00,0.33,0.33,0.23,0.33,,72700000.0,143600000.0,152200000.0,-8600000.0,143600000.0,,949800000.0,2591500000.0,-3700000.0,37600000.0,1432800000.0,949800000.0,1679300000.0,22700000.0,4800000.0,1432800000.0,246500000.0,-21600000.0,224900000.0,2629100000.0,429840000.0,429840000.0,429840000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.73,1.63,0.89,1.62,,338500000.0,709600000.0,704100000.0,5500000.0,707400000.0,2200000.0,4042700000.0,10864100000.0,-10100000.0,137400000.0,5832000000.0,4042700000.0,6958800000.0,88000000.0,13900000.0,5832000000.0,1126800000.0,-84200000.0,1042600000.0,11001500000.0,429840000.0,429840000.0,429840000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2012.0,Q4,2012-10-01,2012-12-31,,-0.37,-0.37,0.06,-0.37,,248900000.0,-161100000.0,-29600000.0,-131500000.0,-162200000.0,1100000.0,1138300000.0,2814900000.0,21300000.0,28500000.0,1484200000.0,1138300000.0,1705100000.0,27500000.0,4600000.0,1484200000.0,220900000.0,-1600000.0,219300000.0,2843400000.0,425000000.0,431900000.0,432500000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 16:57:44+00:00,-0.1,-0.1,0.75,-0.1,44000000.0,335400000.0,-38200000.0,93300000.0,-131500000.0,-42500000.0,4300000.0,4103100000.0,10405300000.0,-7100000.0,156100000.0,5889300000.0,4103100000.0,6458300000.0,104300000.0,15100000.0,5933300000.0,525000000.0,-96300000.0,428700000.0,10561400000.0,425000000.0,431900000.0,432500000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2012.0,Q3,2012-07-01,2012-09-30,2012-11-01 07:05:27+00:00,0.07,0.07,0.23,0.07,44000000.0,45300000.0,32600000.0,32600000.0,0.0,31600000.0,1000000.0,990500000.0,2509400000.0,-4600000.0,41500000.0,1410400000.0,990500000.0,1560400000.0,27300000.0,3800000.0,1454400000.0,106000000.0,-28100000.0,77900000.0,2550900000.0,432100000.0,432100000.0,432100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.27,0.27,0.69,0.27,44000000.0,86500000.0,122900000.0,122900000.0,,119700000.0,3200000.0,2964800000.0,7590400000.0,-28400000.0,127600000.0,4405100000.0,2964800000.0,4753200000.0,76800000.0,10500000.0,4449100000.0,304100000.0,-94700000.0,209400000.0,7718000000.0,432100000.0,432100000.0,432100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.26,0.26,0.92,0.27,44000000.0,157200000.0,123200000.0,272400000.0,-149200000.0,119300000.0,3900000.0,4063700000.0,10411700000.0,-38200000.0,157900000.0,5907500000.0,4063700000.0,6505900000.0,100200000.0,13600000.0,5951500000.0,554400000.0,-124800000.0,429600000.0,10569600000.0,432100000.0,432100000.0,432100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2012.0,Q2,2012-04-01,2012-06-30,2012-08-01 07:06:32+00:00,0.14,0.14,0.23,0.14,,28000000.0,62700000.0,62700000.0,0.0,61600000.0,1100000.0,964500000.0,2548200000.0,-13800000.0,43500000.0,1500600000.0,964500000.0,1627200000.0,24900000.0,2800000.0,1500600000.0,126600000.0,-35900000.0,90700000.0,2591700000.0,432000000.0,432000000.0,432000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.2,0.2,0.46,0.2,,41200000.0,90300000.0,90300000.0,,88100000.0,2200000.0,1974300000.0,5081000000.0,-23800000.0,86100000.0,2994700000.0,1974300000.0,3192800000.0,49500000.0,6700000.0,2994700000.0,198100000.0,-66600000.0,131500000.0,5167100000.0,432000000.0,432000000.0,432000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.57,0.57,0.92,0.58,,188000000.0,255800000.0,405000000.0,-149200000.0,251900000.0,3900000.0,4071500000.0,10609000000.0,-52600000.0,172100000.0,5982600000.0,4071500000.0,6709600000.0,95800000.0,14400000.0,5982600000.0,727000000.0,-134000000.0,593000000.0,10781100000.0,432000000.0,432000000.0,432000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 07:08:32+00:00,0.06,0.06,0.23,0.06,,13200000.0,27600000.0,27600000.0,,26500000.0,1100000.0,1009800000.0,2532800000.0,-10000000.0,42600000.0,1494100000.0,1009800000.0,1565600000.0,24600000.0,3900000.0,1494100000.0,71500000.0,-30700000.0,40800000.0,2575400000.0,431300000.0,431300000.0,431300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.91,0.91,0.92,0.91,,245000000.0,401800000.0,551000000.0,-149200000.0,396500000.0,5300000.0,4125000000.0,10876700000.0,-41700000.0,169100000.0,6003800000.0,4125000000.0,6920800000.0,94800000.0,15500000.0,6003800000.0,917000000.0,-121000000.0,796000000.0,11045800000.0,431300000.0,431300000.0,431300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2013.0,Q4,2013-10-01,2013-12-31,,-0.16,-0.16,0.06,-0.16,,25000000.0,-67700000.0,-66600000.0,-1100000.0,-69100000.0,1400000.0,1023800000.0,2600300000.0,-14200000.0,39200000.0,1631000000.0,1023800000.0,1615700000.0,29800000.0,17700000.0,1631000000.0,-15300000.0,-26300000.0,-41600000.0,2639500000.0,433800000.0,433400000.0,433400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2013.0,FY,2013-01-01,2013-12-31,2015-02-24 16:57:44+00:00,-0.13,-0.13,0.24,-0.13,42100000.0,163600000.0,-51900000.0,-1000000.0,-50900000.0,-56400000.0,4500000.0,3772500000.0,9764400000.0,-83900000.0,190600000.0,5713200000.0,3772500000.0,6182500000.0,206600000.0,25900000.0,5755300000.0,427200000.0,-264600000.0,162600000.0,9955000000.0,433800000.0,433400000.0,433400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2013.0,Q3,2013-07-01,2013-09-30,2013-10-31 07:05:55+00:00,-0.01,-0.01,0.06,-0.01,42100000.0,38000000.0,-5800000.0,-6400000.0,600000.0,-5500000.0,-300000.0,871700000.0,2265300000.0,-9700000.0,57600000.0,1340900000.0,871700000.0,1451200000.0,30300000.0,3400000.0,1383000000.0,68200000.0,-36600000.0,31600000.0,2322900000.0,550000000.0,550000000.0,550000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.03,0.03,0.18,0.03,42100000.0,138600000.0,15800000.0,65600000.0,-49800000.0,12700000.0,3100000.0,2748700000.0,7164100000.0,-69700000.0,151400000.0,4082200000.0,2748700000.0,4566800000.0,176800000.0,8200000.0,4124300000.0,442500000.0,-238300000.0,204200000.0,7315500000.0,550000000.0,550000000.0,550000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2013.0,Q3TTM,2012-10-01,2013-09-30,,-0.34,-0.34,0.24,-0.34,42100000.0,387500000.0,-145300000.0,36000000.0,-181300000.0,-149500000.0,4200000.0,3887000000.0,9979000000.0,-48400000.0,179900000.0,5566400000.0,3887000000.0,6271900000.0,204300000.0,12800000.0,5608500000.0,663400000.0,-239900000.0,423500000.0,10158900000.0,550000000.0,550000000.0,550000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2013.0,Q2,2013-04-01,2013-06-30,2013-08-01 07:07:39+00:00,0.07,0.07,0.06,0.07,,60700000.0,34200000.0,84600000.0,-50400000.0,31900000.0,2300000.0,935400000.0,2466800000.0,-15600000.0,42100000.0,1371300000.0,935400000.0,1573500000.0,44100000.0,2800000.0,1371300000.0,202200000.0,-56900000.0,145300000.0,2508900000.0,433500000.0,433500000.0,433500000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.04,0.04,0.12,0.04,,100600000.0,21600000.0,72000000.0,-50400000.0,18200000.0,3400000.0,1877000000.0,4898800000.0,-60000000.0,93800000.0,2741300000.0,1877000000.0,3115600000.0,146500000.0,4800000.0,2741300000.0,374300000.0,-201700000.0,172600000.0,4992600000.0,433500000.0,433500000.0,433500000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2013.0,Q2TTM,2012-07-01,2013-06-30,,-0.26,-0.26,0.41,-0.26,44000000.0,394800000.0,-106900000.0,75000000.0,-181900000.0,-112400000.0,5500000.0,4005800000.0,10223100000.0,-43300000.0,163800000.0,5635900000.0,4005800000.0,6381100000.0,201300000.0,13200000.0,5679900000.0,701200000.0,-231400000.0,469800000.0,10386900000.0,433500000.0,433500000.0,433500000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2013.0,Q1,2013-01-01,2013-03-31,2013-04-30 07:08:32+00:00,-0.03,-0.03,0.06,-0.03,,39900000.0,-12600000.0,-12600000.0,,-13700000.0,1100000.0,941600000.0,2432000000.0,-44400000.0,51700000.0,1370000000.0,941600000.0,1542100000.0,102400000.0,2000000.0,1370000000.0,172100000.0,-144800000.0,27300000.0,2483700000.0,456700000.0,456700000.0,456700000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2013.0,Q1TTM,2012-04-01,2013-03-31,,-0.19,-0.19,0.58,-0.19,44000000.0,362100000.0,-78400000.0,53100000.0,-131500000.0,-82700000.0,4300000.0,4034900000.0,10304500000.0,-41500000.0,165200000.0,5765200000.0,4034900000.0,6434800000.0,182100000.0,13200000.0,5809200000.0,625600000.0,-210400000.0,415200000.0,10469700000.0,456700000.0,456700000.0,456700000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 12:37:12+00:00,-0.88,-0.88,0.24,-0.88,0.0,545300000.0,-384900000.0,-344500000.0,-40400000.0,-388600000.0,3700000.0,3006900000.0,7472500000.0,-139500000.0,175500000.0,4206800000.0,3006900000.0,4641100000.0,108800000.0,14800000.0,4206800000.0,434300000.0,-233500000.0,200800000.0,7648000000.0,441600000.0,434500000.0,434500000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q4,2014-10-01,2014-12-31,,-0.75,-0.75,0.06,-0.75,,420900000.0,-329600000.0,-289200000.0,-40400000.0,-330700000.0,1100000.0,426900000.0,1132000000.0,-50700000.0,5600000.0,506600000.0,426900000.0,710700000.0,25100000.0,3400000.0,506600000.0,204100000.0,-72400000.0,131700000.0,1137600000.0,441600000.0,434500000.0,434500000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 06:51:50+00:00,0.21,0.21,0.06,0.21,,52400000.0,92000000.0,92000000.0,,91400000.0,600000.0,813900000.0,2059000000.0,-19800000.0,79200000.0,1136400000.0,813900000.0,1324300000.0,27500000.0,3800000.0,1136400000.0,187900000.0,-43500000.0,144400000.0,2138200000.0,434600000.0,434600000.0,434600000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q3YTD,2014-01-01,2014-09-30,,-0.13,-0.13,0.18,-0.13,,124400000.0,-55300000.0,-55300000.0,,-57900000.0,2600000.0,2580000000.0,6340500000.0,-88800000.0,169900000.0,3700200000.0,2580000000.0,3930400000.0,83700000.0,11400000.0,3700200000.0,230200000.0,-161100000.0,69100000.0,6510400000.0,434600000.0,434600000.0,434600000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q3TTM,2013-10-01,2014-09-30,,-0.29,-0.29,0.24,-0.29,,149400000.0,-123000000.0,-121900000.0,-1100000.0,-127000000.0,4000000.0,3603800000.0,8940800000.0,-103000000.0,209100000.0,5331200000.0,3603800000.0,5546100000.0,113500000.0,29100000.0,5331200000.0,214900000.0,-187400000.0,27500000.0,9149900000.0,434600000.0,434600000.0,434600000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q2YTD,2014-01-01,2014-06-30,,-0.34,-0.34,0.12,-0.34,,72000000.0,-147300000.0,-147300000.0,,-149300000.0,2000000.0,1766100000.0,4281500000.0,-69000000.0,90700000.0,2563800000.0,1766100000.0,2606100000.0,56200000.0,7600000.0,2563800000.0,42300000.0,-117600000.0,-75300000.0,4372200000.0,475000000.0,475000000.0,475000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q2TTM,2013-07-01,2014-06-30,,-0.51,-0.51,0.24,-0.51,42100000.0,135000000.0,-220800000.0,-220300000.0,-500000.0,-223900000.0,3100000.0,3661600000.0,9147100000.0,-92900000.0,187500000.0,5535700000.0,3661600000.0,5673000000.0,116300000.0,28700000.0,5577800000.0,95200000.0,-180500000.0,-85300000.0,9334600000.0,475000000.0,475000000.0,475000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 07:06:04+00:00,0.04,0.04,0.06,0.04,,45800000.0,19900000.0,19900000.0,,19000000.0,900000.0,810700000.0,2139800000.0,-2600000.0,48800000.0,1284700000.0,810700000.0,1377900000.0,28700000.0,3800000.0,1284700000.0,93200000.0,-27500000.0,65700000.0,2188600000.0,475000000.0,475000000.0,475000000.0
