company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,othertaxespayable,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2011.0,Q2,,2011-06-30,2011-07-28 07:18:58+00:00,832700000.0,828800000.0,719100000.0,1169400000.0,-423100000.0,1011000000.0,0.0,2251700000.0,111300000.0,236100000.0,,687900000.0,2861200000.0,357800000.0,2417300000.0,1341000000.0,1691800000.0,14000000.0,,,106900000.0,492900000.0,1104200000.0,,,,1094300000.0,142100000.0,,,212700000.0,,,,4761400000.0,807400000.0,8116800000.0,2024300000.0,4285000000.0,2919300000.0,2024300000.0,2038300000.0,6078500000.0,8116800000.0,2140000000.0,3159200000.0,-4565700000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2011.0,Q1,,2011-03-31,2011-05-03 07:20:44+00:00,829800000.0,803500000.0,,1140800000.0,-497400000.0,1015300000.0,,2230500000.0,113600000.0,258700000.0,,680400000.0,2787700000.0,363700000.0,2391100000.0,1293500000.0,1646900000.0,16300000.0,,,119100000.0,492400000.0,1052700000.0,751800000.0,,,1031100000.0,136200000.0,,,228400000.0,,,,4655000000.0,726400000.0,7887100000.0,1823300000.0,4165000000.0,2908700000.0,1823300000.0,1839600000.0,6047500000.0,7887100000.0,2075200000.0,3138800000.0,-4564800000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2012.0,FY,,2012-12-31,2014-02-26 15:13:14+00:00,914300000.0,752100000.0,645300000.0,1158800000.0,-876700000.0,1206900000.0,0.0,2307900000.0,73600000.0,264700000.0,,330300000.0,2684800000.0,40600000.0,2623800000.0,1101100000.0,1526000000.0,16200000.0,52000000.0,,,637600000.0,,,41800000.0,24100000.0,1407900000.0,131100000.0,148800000.0,100000.0,210600000.0,827000000.0,,,4357800000.0,572000000.0,7382500000.0,1217100000.0,3928900000.0,2704600000.0,1217100000.0,1233300000.0,6149200000.0,7382500000.0,1927600000.0,3444600000.0,-4571900000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2012.0,Q3,,2012-09-30,2012-11-01 07:05:27+00:00,946400000.0,758800000.0,633200000.0,1142000000.0,-821300000.0,1097500000.0,0.0,2299800000.0,41300000.0,245600000.0,,443800000.0,2646400000.0,263300000.0,2628300000.0,1302700000.0,1504400000.0,15300000.0,,,60500000.0,592300000.0,,,,,1424900000.0,126100000.0,,,227200000.0,856600000.0,,,4544300000.0,684500000.0,7652000000.0,1451300000.0,4015600000.0,2778200000.0,1451300000.0,1466600000.0,6185400000.0,7652000000.0,2132000000.0,3407200000.0,-4571500000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2012.0,Q2,,2012-06-30,2012-08-01 07:06:32+00:00,846000000.0,714100000.0,634300000.0,1144700000.0,-908000000.0,1276400000.0,0.0,2289000000.0,9900000.0,226800000.0,,483000000.0,2634700000.0,268200000.0,2581100000.0,1244800000.0,1490000000.0,16000000.0,,,64600000.0,624900000.0,,,,,1308300000.0,122100000.0,,,201500000.0,917800000.0,,,4613300000.0,952400000.0,7702600000.0,1423000000.0,4153100000.0,2870900000.0,1423000000.0,1439000000.0,6263600000.0,7702600000.0,2059500000.0,3392700000.0,-4571300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2012.0,Q1,,2012-03-31,2012-05-01 07:09:58+00:00,849100000.0,760100000.0,647900000.0,1189900000.0,-719500000.0,1215200000.0,0.0,2277200000.0,26100000.0,214100000.0,,487300000.0,2779200000.0,275000000.0,2201800000.0,1250800000.0,1589300000.0,15400000.0,,,64800000.0,590200000.0,,,,,1287800000.0,120900000.0,,,236200000.0,917800000.0,,,4652300000.0,1180700000.0,7783300000.0,1636100000.0,4143900000.0,3154100000.0,1636100000.0,1651500000.0,6131800000.0,7783300000.0,2050100000.0,2977700000.0,-4573900000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2013.0,FY,,2013-12-31,2015-02-24 16:57:44+00:00,896500000.0,676300000.0,652600000.0,1091200000.0,-870400000.0,1107900000.0,0.0,2365000000.0,45400000.0,271200000.0,,282500000.0,2484500000.0,,2532700000.0,967700000.0,1393300000.0,17400000.0,53300000.0,,,398000000.0,,,,,1375300000.0,140300000.0,,,186800000.0,689300000.0,,,4196700000.0,188000000.0,6492300000.0,1110100000.0,3441200000.0,2240500000.0,1110100000.0,1127500000.0,5364800000.0,6492300000.0,1657800000.0,3124300000.0,-4581200000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2013.0,Q3,,2013-09-30,2013-10-31 07:05:55+00:00,865200000.0,690200000.0,551400000.0,1110600000.0,-959300000.0,808300000.0,0.0,2358600000.0,47800000.0,266500000.0,,279600000.0,2499800000.0,33100000.0,2541200000.0,1200000000.0,1389200000.0,16300000.0,49000000.0,,,541700000.0,,,0.0,0.0,1394400000.0,114000000.0,0.0,0.0,180800000.0,733500000.0,,,4292100000.0,243100000.0,6528300000.0,1111300000.0,3432000000.0,2154800000.0,1111300000.0,1127600000.0,5400700000.0,6528300000.0,1707100000.0,3245900000.0,-4580100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2013.0,Q2,,2013-06-30,2013-08-01 07:07:39+00:00,861100000.0,691700000.0,564700000.0,1102800000.0,-977000000.0,873200000.0,0.0,2348800000.0,46400000.0,241100000.0,,311300000.0,2496700000.0,36400000.0,2634800000.0,1154300000.0,1393900000.0,16700000.0,,,49800000.0,568300000.0,,,36100000.0,16100000.0,1413400000.0,119000000.0,67400000.0,100000.0,187700000.0,707600000.0,,,4323800000.0,263200000.0,6685300000.0,1116300000.0,3462900000.0,2180300000.0,1116300000.0,1133000000.0,5552300000.0,6685300000.0,1828500000.0,3372000000.0,-4579300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2013.0,Q1,,2013-03-31,2013-04-30 07:08:32+00:00,890300000.0,742900000.0,585700000.0,1116900000.0,-889200000.0,1488400000.0,0.0,2327600000.0,43800000.0,222300000.0,,361200000.0,2618000000.0,115800000.0,2685500000.0,1214200000.0,1501100000.0,17100000.0,,,51900000.0,616000000.0,,,,,1363000000.0,117900000.0,,,215900000.0,787100000.0,,,4318100000.0,949400000.0,7573700000.0,1177900000.0,4232600000.0,2907400000.0,1177900000.0,1195000000.0,6378700000.0,7573700000.0,1840000000.0,3471300000.0,-4578600000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,FY,,2014-12-31,2015-11-04 06:51:50+00:00,895400000.0,563500000.0,598800000.0,1061600000.0,-1217600000.0,960500000.0,,2395500000.0,36800000.0,210500000.0,,249300000.0,2292600000.0,,2463900000.0,822200000.0,1231000000.0,15500000.0,77800000.0,,,501800000.0,,,,,1052000000.0,100800000.0,,,168600000.0,618300000.0,,,3702900000.0,137100000.0,5496800000.0,289800000.0,2964500000.0,2047200000.0,289800000.0,305300000.0,5191500000.0,5496800000.0,1301300000.0,3144300000.0,-4591000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q3,,2014-09-30,2014-10-30 07:05:46+00:00,937400000.0,590000000.0,627000000.0,1102400000.0,-948000000.0,826000000.0,0.0,2386600000.0,44100000.0,216900000.0,,273000000.0,2402100000.0,,2472800000.0,994000000.0,1299700000.0,16300000.0,76200000.0,,,363100000.0,,,,,1428300000.0,100200000.0,,,170800000.0,679400000.0,,,4060600000.0,156900000.0,6090400000.0,908700000.0,3089400000.0,2153100000.0,908700000.0,925000000.0,5165400000.0,6090400000.0,1701300000.0,3012300000.0,-4590500000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q2,,2014-06-30,2014-07-31 07:05:02+00:00,876300000.0,634000000.0,674900000.0,1149300000.0,-846300000.0,777500000.0,0.0,2383800000.0,21200000.0,213200000.0,,288900000.0,2514600000.0,,2480000000.0,965700000.0,1365300000.0,17100000.0,75300000.0,,,390300000.0,,,,,1420500000.0,102000000.0,,,167800000.0,663300000.0,,,3995300000.0,154100000.0,6115200000.0,943000000.0,3040500000.0,2107500000.0,943000000.0,960100000.0,5155100000.0,6115200000.0,1709400000.0,3047600000.0,-4589800000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q1,,2014-03-31,2014-05-01 07:05:31+00:00,861100000.0,632300000.0,635600000.0,1111700000.0,-871100000.0,795100000.0,0.0,2372000000.0,22800000.0,203900000.0,,280900000.0,2480200000.0,33000000.0,2525900000.0,944800000.0,1368500000.0,15900000.0,56400000.0,,,371700000.0,,,,,1341200000.0,103800000.0,,,191400000.0,689100000.0,,,4002400000.0,180800000.0,6084900000.0,915600000.0,3061300000.0,2095600000.0,915600000.0,931500000.0,5153400000.0,6084900000.0,1655100000.0,3057800000.0,-4587700000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,FY,,2015-12-31,2017-02-22 12:37:12+00:00,774200000.0,443000000.0,419600000.0,728800000.0,-1366200000.0,686900000.0,0.0,2441900000.0,23900000.0,157600000.0,,92300000.0,1495700000.0,,2150500000.0,624000000.0,766900000.0,13900000.0,65100000.0,,,177500000.0,,100000000.0,291100000.0,489700000.0,490000000.0,78400000.0,180100000.0,260200000.0,174900000.0,296100000.0,0.0,,2448100000.0,55200000.0,3870400000.0,-1070300000.0,2341100000.0,2195100000.0,-1070300000.0,-1056400000.0,4926800000.0,3870400000.0,762400000.0,2731700000.0,-4594100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q3,,2015-09-30,2015-11-04 06:51:50+00:00,815200000.0,470300000.0,424600000.0,969200000.0,-1417400000.0,587400000.0,,2421300000.0,29200000.0,189900000.0,,99900000.0,1917500000.0,,2196300000.0,847200000.0,948300000.0,13100000.0,62300000.0,,,473500000.0,,,,,340900000.0,85500000.0,,,149400000.0,480700000.0,,,2808600000.0,117200000.0,3774700000.0,-781500000.0,2385600000.0,1725500000.0,-781500000.0,-768400000.0,4543100000.0,3774700000.0,440800000.0,2817600000.0,-4594000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q2,,2015-06-30,2015-07-30 07:06:04+00:00,809600000.0,523700000.0,538000000.0,1006200000.0,-1298400000.0,696900000.0,,2406800000.0,2100000.0,180200000.0,,115700000.0,2042600000.0,,2203600000.0,818700000.0,1036400000.0,15400000.0,72600000.0,,,476600000.0,,,191100000.0,21400000.0,973800000.0,86100000.0,,,155100000.0,632300000.0,,,3531900000.0,381100000.0,4988600000.0,46800000.0,2862700000.0,2087500000.0,46800000.0,62200000.0,4926400000.0,4988600000.0,1089500000.0,2838900000.0,-4593500000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q1,,2015-03-31,2015-04-30 07:05:11+00:00,820000000.0,509400000.0,461400000.0,1007600000.0,-1333600000.0,668900000.0,,2393900000.0,27400000.0,167200000.0,,235600000.0,2065400000.0,,2208200000.0,824500000.0,1057800000.0,15900000.0,78700000.0,,,478400000.0,,,,,986200000.0,87500000.0,,,152000000.0,589900000.0,,,3529300000.0,378800000.0,4872300000.0,-3200000.0,2592700000.0,2006800000.0,-3200000.0,12700000.0,4859600000.0,4872300000.0,1221800000.0,2852800000.0,-4592800000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,FY,,2016-12-31,2018-02-22 12:41:43+00:00,768100000.0,458900000.0,401900000.0,712800000.0,-1033200000.0,654400000.0,0.0,2462700000.0,10700000.0,129200000.0,,93600000.0,1424100000.0,,1875800000.0,586400000.0,711300000.0,11800000.0,78600000.0,,124500000.0,164500000.0,,,1300000.0,10700000.0,621700000.0,81300000.0,,,147000000.0,291300000.0,444700000.0,,2322200000.0,18100000.0,3418900000.0,-848000000.0,1992300000.0,1485700000.0,-848000000.0,-836200000.0,3810400000.0,3418900000.0,715300000.0,2324700000.0,-4599700000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q3,,2016-09-30,2016-11-03 06:50:37+00:00,760100000.0,505200000.0,399700000.0,782700000.0,-989000000.0,901700000.0,0.0,2460900000.0,4400000.0,156000000.0,,98100000.0,1529400000.0,,2226800000.0,706400000.0,746700000.0,13500000.0,77100000.0,,,162500000.0,,,4700000.0,12900000.0,619200000.0,187100000.0,0.0,0.0,144000000.0,323500000.0,439100000.0,,2338500000.0,111300000.0,3905500000.0,-789000000.0,2441500000.0,1588400000.0,-789000000.0,-775500000.0,4241900000.0,3905500000.0,717300000.0,2653500000.0,-4599400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q2,,2016-06-30,2016-08-02 06:56:56+00:00,723700000.0,466200000.0,417900000.0,764300000.0,-1009800000.0,741500000.0,0.0,2454600000.0,6600000.0,138800000.0,,96100000.0,1507600000.0,,2139600000.0,665500000.0,743300000.0,14100000.0,76700000.0,,,164900000.0,,,7000000.0,12000000.0,604500000.0,162100000.0,0.0,0.0,144300000.0,314000000.0,433600000.0,,2308000000.0,48800000.0,3638100000.0,-845000000.0,2194200000.0,1492100000.0,-845000000.0,-830900000.0,4035400000.0,3638100000.0,700600000.0,2543300000.0,-4597800000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q1,,2016-03-31,2016-05-05 06:54:33+00:00,732900000.0,427900000.0,413200000.0,754100000.0,-1006600000.0,753500000.0,0.0,2444900000.0,24100000.0,124400000.0,,94900000.0,1502800000.0,,2145000000.0,683600000.0,748700000.0,15000000.0,67400000.0,,,169100000.0,,,13500000.0,37300000.0,575800000.0,78200000.0,0.0,0.0,204200000.0,331200000.0,428100000.0,,2280500000.0,69000000.0,3629100000.0,-878800000.0,2209700000.0,1605100000.0,-878800000.0,-863800000.0,4064800000.0,3629100000.0,670700000.0,2459700000.0,-4597600000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,FY,,2017-12-31,2019-02-21 15:15:25+00:00,832200000.0,457200000.0,405600000.0,779200000.0,-926200000.0,881500000.0,0.0,2480900000.0,12800000.0,130300000.0,,95700000.0,1481900000.0,,1872200000.0,598200000.0,702700000.0,10300000.0,84900000.0,,193100000.0,150600000.0,0.0,,,0.0,666200000.0,84400000.0,,,153000000.0,296400000.0,467800000.0,,2320300000.0,25700000.0,3697900000.0,-725000000.0,2233300000.0,1559600000.0,-725000000.0,-714700000.0,3944800000.0,3697900000.0,761900000.0,2385200000.0,-4600000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q3,,2017-09-30,2017-11-02 06:56:08+00:00,796700000.0,473500000.0,360600000.0,781800000.0,-934600000.0,663800000.0,0.0,2480400000.0,9100000.0,149000000.0,,96800000.0,1488300000.0,,1873000000.0,662500000.0,706500000.0,11100000.0,82900000.0,,185200000.0,160900000.0,,,500000.0,2500000.0,620800000.0,90600000.0,,,137500000.0,292200000.0,461900000.0,,2235400000.0,16100000.0,3516600000.0,-820500000.0,2092500000.0,1471500000.0,-820500000.0,-809400000.0,3864100000.0,3516600000.0,717600000.0,2392600000.0,-4601700000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q2,,2017-06-30,2017-08-03 06:52:11+00:00,752400000.0,450000000.0,415500000.0,770000000.0,-954600000.0,633800000.0,0.0,2478800000.0,15800000.0,134500000.0,,94600000.0,1491700000.0,,1873800000.0,636900000.0,721700000.0,11700000.0,75300000.0,,,172600000.0,,,500000.0,3800000.0,636000000.0,243600000.0,,,152500000.0,294000000.0,456100000.0,,2228800000.0,13000000.0,3467500000.0,-853100000.0,2015200000.0,1487500000.0,-853100000.0,-841400000.0,3852800000.0,3467500000.0,730600000.0,2365300000.0,-4606100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q1,,2017-03-31,2017-05-04 06:50:58+00:00,754300000.0,457000000.0,362000000.0,756000000.0,-967100000.0,560000000.0,0.0,2472500000.0,19100000.0,129400000.0,,97100000.0,1488900000.0,,1874900000.0,630400000.0,732900000.0,11900000.0,76900000.0,,,167900000.0,,,1300000.0,7300000.0,647300000.0,213800000.0,,,158700000.0,300200000.0,450400000.0,,2280000000.0,20100000.0,3426200000.0,-820500000.0,1948900000.0,1450900000.0,-820500000.0,-808600000.0,3784400000.0,3426200000.0,744400000.0,2333500000.0,-4605900000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,FY,,2018-12-31,2020-03-05 16:33:40+00:00,816500000.0,349700000.0,451300000.0,650200000.0,-1030400000.0,532700000.0,0.0,2493900000.0,15900000.0,85500000.0,0.0,87400000.0,1207800000.0,,1581600000.0,542000000.0,557600000.0,7700000.0,136200000.0,212600000.0,,128300000.0,65600000.0,,,11400000.0,390400000.0,72100000.0,,,103900000.0,272000000.0,492100000.0,0.0,2234300000.0,12000000.0,3010000000.0,-904500000.0,1762000000.0,1496500000.0,-904500000.0,-896800000.0,3414700000.0,3010000000.0,690400000.0,1918200000.0,-4602300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q3,,2018-09-30,2018-11-02 12:39:21+00:00,764800000.0,374300000.0,391500000.0,771300000.0,-1015900000.0,452600000.0,0.0,2489400000.0,25500000.0,105200000.0,,92800000.0,1395300000.0,,1630800000.0,682200000.0,624000000.0,7500000.0,132700000.0,,0.0,132300000.0,,,,,584500000.0,77600000.0,,,114900000.0,264200000.0,485900000.0,,2318400000.0,16300000.0,3074600000.0,-810400000.0,1773300000.0,1418200000.0,-810400000.0,-802900000.0,3391600000.0,3074600000.0,677300000.0,1973400000.0,-4602300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q2,,2018-06-30,2018-08-03 06:58:35+00:00,729500000.0,386400000.0,400900000.0,768700000.0,-1014400000.0,443900000.0,0.0,2487800000.0,8600000.0,109200000.0,,94900000.0,1402900000.0,,1630300000.0,662200000.0,634200000.0,8400000.0,97600000.0,,191100000.0,134200000.0,,,,,573900000.0,80300000.0,,,123400000.0,290900000.0,479800000.0,,2210000000.0,12000000.0,3086400000.0,-918900000.0,1783400000.0,1383600000.0,-918900000.0,-910500000.0,3517100000.0,3086400000.0,668800000.0,2133500000.0,-4602300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q1,,2018-03-31,2018-05-03 06:53:36+00:00,803000000.0,429000000.0,401100000.0,812100000.0,-891000000.0,772500000.0,0.0,2484000000.0,8200000.0,121400000.0,,100900000.0,1514800000.0,,1629600000.0,697000000.0,702700000.0,9700000.0,96600000.0,,204600000.0,151400000.0,,,,,687300000.0,80200000.0,,,146300000.0,251000000.0,473800000.0,,2252500000.0,270800000.0,3640400000.0,-756300000.0,2149500000.0,1750800000.0,-756300000.0,-746600000.0,3913200000.0,3640400000.0,788200000.0,2162400000.0,-4601800000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,FY,,2019-12-31,2020-05-14 10:27:41+00:00,723300000.0,280200000.0,410700000.0,715000000.0,-1040000000.0,650600000.0,,2513800000.0,7400000.0,114500000.0,8700000.0,86200000.0,1203000000.0,,1590400000.0,452300000.0,488000000.0,6800000.0,128700000.0,161200000.0,,137600000.0,22600000.0,,,16000000.0,690200000.0,233800000.0,,,118700000.0,252100000.0,578500000.0,2900000.0,2138900000.0,1800000.0,3086300000.0,-990600000.0,1660700000.0,1401100000.0,-990600000.0,-983800000.0,3491600000.0,3086300000.0,937600000.0,2090500000.0,-4603300000.0
