company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2010.0,Q4,2010-10-01,2010-12-31,,-1.38,0.82,0.44,41000000.0,0.81,,37000000.0,70000000.0,70000000.0,,64000000.0,6000000.0,332000000.0,665000000.0,,-2000000.0,10000000.0,,,,6000000.0,139000000.0,332000000.0,333000000.0,28000000.0,,196000000.0,137000000.0,-30000000.0,107000000.0,665000000.0,285400000.0,77400000.0,77800000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2010.0,FY,2010-01-01,2010-12-31,2013-02-06 08:09:23+00:00,0.82,3.02,1.76,160000000.0,3.0,,140000000.0,250000000.0,250000000.0,,234000000.0,16000000.0,1164000000.0,2373000000.0,,-1000000.0,46000000.0,,,,6000000.0,497000000.0,1164000000.0,1209000000.0,109000000.0,,709000000.0,500000000.0,-110000000.0,390000000.0,2373000000.0,285400000.0,77400000.0,77800000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2010.0,Q3YTD,2010-01-01,2010-09-30,,2.2,2.2,1.32,119000000.0,2.19,,103000000.0,180000000.0,180000000.0,,170000000.0,10000000.0,832000000.0,1708000000.0,,1000000.0,36000000.0,,,,,358000000.0,832000000.0,876000000.0,81000000.0,,513000000.0,363000000.0,-80000000.0,283000000.0,1708000000.0,75900000.0,77500000.0,77900000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2010.0,Q3TTM,2009-10-01,2010-09-30,,3.12,3.12,1.75,159000000.0,3.1,,146000000.0,261000000.0,261000000.0,,241000000.0,20000000.0,1134000000.0,2346000000.0,,3000000.0,543000000.0,,,,,-1000000.0,1134000000.0,1212000000.0,107000000.0,,701000000.0,511000000.0,-104000000.0,407000000.0,2346000000.0,75900000.0,77500000.0,77900000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2010.0,Q3,2010-07-01,2010-09-30,2010-11-02 08:35:33+00:00,0.29,0.29,0.44,40000000.0,0.29,,13000000.0,21000000.0,21000000.0,,22000000.0,-1000000.0,120000000.0,346000000.0,,-1000000.0,10000000.0,,,,,114000000.0,120000000.0,226000000.0,27000000.0,,164000000.0,62000000.0,-28000000.0,34000000.0,346000000.0,75900000.0,77500000.0,77900000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.91,1.91,0.88,79000000.0,1.9,,90000000.0,159000000.0,159000000.0,,148000000.0,11000000.0,712000000.0,1362000000.0,,2000000.0,26000000.0,,,,,244000000.0,712000000.0,650000000.0,54000000.0,,349000000.0,301000000.0,-52000000.0,249000000.0,1362000000.0,82400000.0,77400000.0,77800000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2010.0,Q2TTM,2009-07-01,2010-06-30,,2.99,2.99,1.74,159000000.0,2.97,,140000000.0,252000000.0,252000000.0,,231000000.0,21000000.0,1113000000.0,2307000000.0,,6000000.0,543000000.0,,,,,,1113000000.0,1194000000.0,106000000.0,,702000000.0,492000000.0,-100000000.0,392000000.0,2307000000.0,82400000.0,77400000.0,77800000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2010.0,Q2,2010-04-01,2010-06-30,2010-07-29 08:24:35+00:00,0.17,0.17,0.44,39000000.0,0.17,,8000000.0,14000000.0,14000000.0,,14000000.0,0.0,141000000.0,359000000.0,,0.0,12000000.0,,,,,119000000.0,141000000.0,218000000.0,26000000.0,,170000000.0,48000000.0,-26000000.0,22000000.0,359000000.0,82400000.0,77400000.0,77800000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2010.0,Q1TTM,2009-04-01,2010-03-31,,3.08,3.08,1.73,159000000.0,3.06,,145000000.0,259000000.0,259000000.0,,237000000.0,22000000.0,1124000000.0,2325000000.0,,9000000.0,543000000.0,,,,,,1124000000.0,1201000000.0,104000000.0,,702000000.0,499000000.0,-95000000.0,404000000.0,2325000000.0,77000000.0,77200000.0,77600000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2010.0,Q1,2010-01-01,2010-03-31,2010-04-27 08:28:02+00:00,1.74,1.74,0.44,40000000.0,1.73,,82000000.0,145000000.0,145000000.0,,134000000.0,11000000.0,571000000.0,1003000000.0,,2000000.0,14000000.0,,,,,125000000.0,571000000.0,432000000.0,28000000.0,,179000000.0,253000000.0,-26000000.0,227000000.0,1003000000.0,77000000.0,77200000.0,77600000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2011.0,Q4,2011-10-01,2011-12-31,,-1.88,0.26,0.55,56000000.0,0.26,,36000000.0,30000000.0,30000000.0,,26000000.0,4000000.0,384000000.0,757000000.0,,3000000.0,-337000000.0,,,,52000000.0,497000000.0,384000000.0,373000000.0,42000000.0,,268000000.0,105000000.0,-39000000.0,66000000.0,757000000.0,-1833300000.0,80400000.0,80900000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2011.0,FY,2011-01-01,2011-12-31,2014-11-07 17:24:10+00:00,-0.09,2.05,1.9,182000000.0,2.04,,121000000.0,179000000.0,179000000.0,,165000000.0,14000000.0,1085000000.0,2305000000.0,,7000000.0,57000000.0,,,,57000000.0,497000000.0,1085000000.0,1220000000.0,134000000.0,,793000000.0,427000000.0,-127000000.0,300000000.0,2305000000.0,-1833300000.0,80400000.0,80900000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.79,1.79,1.35,126000000.0,1.78,,85000000.0,149000000.0,149000000.0,,139000000.0,10000000.0,701000000.0,1548000000.0,,4000000.0,394000000.0,,,,5000000.0,,701000000.0,847000000.0,92000000.0,,525000000.0,322000000.0,-88000000.0,234000000.0,1548000000.0,75000000.0,78100000.0,78100000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2011.0,Q3TTM,2010-10-01,2011-09-30,,0.41,2.61,1.79,167000000.0,2.59,,122000000.0,219000000.0,219000000.0,,203000000.0,16000000.0,1033000000.0,2213000000.0,,2000000.0,404000000.0,,,,11000000.0,139000000.0,1033000000.0,1180000000.0,120000000.0,,721000000.0,459000000.0,-118000000.0,341000000.0,2213000000.0,75000000.0,78100000.0,78100000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2011.0,Q3,2011-07-01,2011-09-30,2011-11-02 08:19:00+00:00,-0.04,-0.04,0.45,43000000.0,-0.04,,-2000000.0,-4000000.0,-4000000.0,,-3000000.0,-1000000.0,112000000.0,295000000.0,,1000000.0,116000000.0,,,,,,112000000.0,183000000.0,31000000.0,,159000000.0,24000000.0,-30000000.0,-6000000.0,295000000.0,75000000.0,78100000.0,78100000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.83,1.83,0.9,83000000.0,1.82,,87000000.0,153000000.0,153000000.0,,142000000.0,11000000.0,589000000.0,1253000000.0,,3000000.0,278000000.0,,,,5000000.0,,589000000.0,664000000.0,61000000.0,,366000000.0,298000000.0,-58000000.0,240000000.0,1253000000.0,78300000.0,77900000.0,78500000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2011.0,Q2TTM,2010-07-01,2011-06-30,,0.74,2.94,1.78,164000000.0,2.92,,137000000.0,244000000.0,244000000.0,,228000000.0,16000000.0,1041000000.0,2264000000.0,,,298000000.0,,,,11000000.0,253000000.0,1041000000.0,1223000000.0,116000000.0,,726000000.0,497000000.0,-116000000.0,381000000.0,2264000000.0,78300000.0,77900000.0,78500000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2011.0,Q2,2011-04-01,2011-06-30,2011-08-03 07:55:19+00:00,0.23,0.23,0.45,42000000.0,0.23,,11000000.0,19000000.0,19000000.0,,18000000.0,1000000.0,134000000.0,375000000.0,,2000000.0,139000000.0,,,,,,134000000.0,241000000.0,32000000.0,,181000000.0,60000000.0,-30000000.0,30000000.0,375000000.0,78300000.0,77900000.0,78500000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2011.0,Q1,2011-01-01,2011-03-31,2012-05-01 08:09:47+00:00,1.6,1.6,0.45,41000000.0,1.59,,76000000.0,134000000.0,134000000.0,,124000000.0,10000000.0,455000000.0,878000000.0,,1000000.0,139000000.0,,,,5000000.0,,455000000.0,423000000.0,29000000.0,,185000000.0,238000000.0,-28000000.0,210000000.0,878000000.0,77500000.0,77700000.0,78000000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2011.0,Q1TTM,2010-04-01,2011-03-31,,0.68,2.88,1.77,161000000.0,2.86,,134000000.0,239000000.0,239000000.0,,224000000.0,15000000.0,1048000000.0,2248000000.0,,-2000000.0,171000000.0,,,,11000000.0,372000000.0,1048000000.0,1200000000.0,110000000.0,,715000000.0,485000000.0,-112000000.0,373000000.0,2248000000.0,77500000.0,77700000.0,78000000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2012.0,Q4,2012-10-01,2012-12-31,,0.74,0.74,0.46,84000000.0,0.74,,51000000.0,92000000.0,91000000.0,1000000.0,87000000.0,5000000.0,409000000.0,858000000.0,,5000000.0,-427000000.0,,,,5000000.0,604000000.0,409000000.0,449000000.0,46000000.0,,266000000.0,183000000.0,-41000000.0,142000000.0,858000000.0,117100000.0,117000000.0,117500000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2012.0,FY,2012-01-01,2012-12-31,2015-02-11 17:55:36+00:00,2.22,2.22,1.74,394000000.0,2.21,,157000000.0,275000000.0,274000000.0,1000000.0,260000000.0,15000000.0,1583000000.0,3562000000.0,,24000000.0,159000000.0,,,,20000000.0,816000000.0,1583000000.0,1979000000.0,183000000.0,,1389000000.0,590000000.0,-159000000.0,431000000.0,3562000000.0,117100000.0,117000000.0,117500000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.48,1.48,1.28,310000000.0,1.47,,106000000.0,183000000.0,183000000.0,,173000000.0,10000000.0,1174000000.0,2704000000.0,,19000000.0,586000000.0,,,,15000000.0,212000000.0,1174000000.0,1530000000.0,137000000.0,,1123000000.0,407000000.0,-118000000.0,289000000.0,2704000000.0,112500000.0,117100000.0,117500000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2012.0,Q3TTM,2011-10-01,2012-09-30,,-0.4,1.74,1.83,366000000.0,1.73,,142000000.0,213000000.0,213000000.0,,199000000.0,14000000.0,1558000000.0,3461000000.0,,22000000.0,249000000.0,,,,67000000.0,709000000.0,1558000000.0,1903000000.0,179000000.0,,1391000000.0,512000000.0,-157000000.0,355000000.0,3461000000.0,112500000.0,117100000.0,117500000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2012.0,Q3,2012-07-01,2012-09-30,2012-11-01 08:08:50+00:00,0.08,0.08,0.46,104000000.0,0.08,,6000000.0,9000000.0,9000000.0,,9000000.0,0.0,215000000.0,614000000.0,,6000000.0,27000000.0,,,,2000000.0,212000000.0,215000000.0,399000000.0,45000000.0,,345000000.0,54000000.0,-39000000.0,15000000.0,614000000.0,112500000.0,117100000.0,117500000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.4,1.4,0.82,206000000.0,1.39,,100000000.0,174000000.0,174000000.0,,164000000.0,10000000.0,959000000.0,2090000000.0,,13000000.0,559000000.0,,,,13000000.0,,959000000.0,1131000000.0,92000000.0,,778000000.0,353000000.0,-79000000.0,274000000.0,2090000000.0,121400000.0,116900000.0,117200000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2012.0,Q2TTM,2011-07-01,2012-06-30,,-0.52,1.62,1.82,305000000.0,1.61,,134000000.0,200000000.0,200000000.0,,187000000.0,13000000.0,1455000000.0,3142000000.0,,17000000.0,338000000.0,,,,65000000.0,497000000.0,1455000000.0,1687000000.0,165000000.0,,1205000000.0,482000000.0,-148000000.0,334000000.0,3142000000.0,121400000.0,116900000.0,117200000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2012.0,Q2,2012-04-01,2012-06-30,2012-08-01 08:05:05+00:00,0.28,0.28,0.46,102000000.0,0.28,,20000000.0,35000000.0,35000000.0,,34000000.0,1000000.0,240000000.0,686000000.0,,9000000.0,250000000.0,,,,3000000.0,,240000000.0,446000000.0,45000000.0,,355000000.0,91000000.0,-36000000.0,55000000.0,686000000.0,121400000.0,116900000.0,117200000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2012.0,Q1,2012-01-01,2012-03-31,2012-05-01 08:09:47+00:00,1.12,1.12,0.36,104000000.0,1.11,,80000000.0,139000000.0,139000000.0,,130000000.0,9000000.0,719000000.0,1404000000.0,,4000000.0,309000000.0,,,,10000000.0,,719000000.0,685000000.0,47000000.0,,423000000.0,262000000.0,-43000000.0,219000000.0,1404000000.0,116100000.0,116700000.0,117000000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2012.0,Q1TTM,2011-04-01,2012-03-31,,-0.57,1.57,1.81,245000000.0,1.56,,125000000.0,184000000.0,184000000.0,,171000000.0,13000000.0,1349000000.0,2831000000.0,,10000000.0,227000000.0,,,,62000000.0,497000000.0,1349000000.0,1482000000.0,152000000.0,,1031000000.0,451000000.0,-142000000.0,309000000.0,2831000000.0,116100000.0,116700000.0,117000000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2013.0,FY,2013-01-01,2013-12-31,2016-02-11 16:47:37+00:00,2.5,2.5,1.88,397000000.0,2.49,0.0,177000000.0,313000000.0,308000000.0,5000000.0,295000000.0,18000000.0,2110000000.0,4209000000.0,,27000000.0,187000000.0,,,,0.0,887000000.0,2110000000.0,2099000000.0,170000000.0,,1471000000.0,628000000.0,-143000000.0,485000000.0,4209000000.0,118000000.0,117900000.0,118300000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2013.0,Q4,2013-10-01,2013-12-31,,2.6,0.64,0.47,88000000.0,0.64,,40000000.0,84000000.0,80000000.0,4000000.0,77000000.0,7000000.0,663000000.0,1218000000.0,,9000000.0,48000000.0,,11000000.0,,,253000000.0,663000000.0,555000000.0,44000000.0,,400000000.0,155000000.0,-35000000.0,120000000.0,1218000000.0,118000000.0,117900000.0,118300000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2013.0,Q3YTD,2013-01-01,2013-09-30,,-0.1,1.86,1.41,309000000.0,1.85,,137000000.0,229000000.0,228000000.0,1000000.0,218000000.0,11000000.0,1447000000.0,2991000000.0,,18000000.0,139000000.0,,-11000000.0,,,634000000.0,1447000000.0,1544000000.0,126000000.0,,1071000000.0,473000000.0,-108000000.0,365000000.0,2991000000.0,-833300000.0,118200000.0,118500000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2013.0,Q3TTM,2012-10-01,2013-09-30,,0.64,2.6,1.87,393000000.0,2.59,,188000000.0,321000000.0,319000000.0,2000000.0,305000000.0,16000000.0,1856000000.0,3849000000.0,,23000000.0,-288000000.0,,-11000000.0,,5000000.0,1238000000.0,1856000000.0,1993000000.0,172000000.0,,1337000000.0,656000000.0,-149000000.0,507000000.0,3849000000.0,-833300000.0,118200000.0,118500000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2013.0,Q3,2013-07-01,2013-09-30,2014-11-25 19:03:01+00:00,-0.03,0.21,0.47,104000000.0,0.21,,16000000.0,25000000.0,24000000.0,1000000.0,25000000.0,,174000000.0,574000000.0,,7000000.0,27000000.0,,,,,199000000.0,174000000.0,400000000.0,37000000.0,,330000000.0,70000000.0,-30000000.0,40000000.0,574000000.0,-833300000.0,118200000.0,118500000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2013.0,Q2YTD,2013-01-01,2013-06-30,,-0.07,1.65,0.94,205000000.0,1.64,,121000000.0,204000000.0,204000000.0,,193000000.0,11000000.0,1273000000.0,2417000000.0,,11000000.0,112000000.0,,-11000000.0,,,435000000.0,1273000000.0,1144000000.0,89000000.0,,741000000.0,403000000.0,-78000000.0,325000000.0,2417000000.0,-1075000000.0,117800000.0,118200000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.75,2.47,1.86,393000000.0,2.46,,178000000.0,305000000.0,304000000.0,1000000.0,289000000.0,16000000.0,1897000000.0,3889000000.0,,22000000.0,-288000000.0,,-11000000.0,,7000000.0,1251000000.0,1897000000.0,1992000000.0,180000000.0,,1352000000.0,640000000.0,-158000000.0,482000000.0,3889000000.0,-1075000000.0,117800000.0,118200000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2013.0,Q2,2013-04-01,2013-06-30,2014-11-25 19:01:18+00:00,-0.04,0.37,0.47,103000000.0,0.37,,30000000.0,44000000.0,45000000.0,-1000000.0,43000000.0,1000000.0,353000000.0,805000000.0,,6000000.0,43000000.0,,-11000000.0,,,204000000.0,353000000.0,452000000.0,44000000.0,,339000000.0,113000000.0,-38000000.0,75000000.0,805000000.0,-1075000000.0,117800000.0,118200000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.07,2.38,1.85,392000000.0,2.37,,168000000.0,296000000.0,294000000.0,2000000.0,280000000.0,16000000.0,1784000000.0,3770000000.0,,25000000.0,-81000000.0,,,,10000000.0,1047000000.0,1784000000.0,1986000000.0,181000000.0,,1368000000.0,618000000.0,-156000000.0,462000000.0,3770000000.0,-5000000000.0,117400000.0,117700000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2013.0,Q1,2013-01-01,2013-03-31,2014-11-25 18:59:27+00:00,-0.03,1.28,0.47,102000000.0,1.27,,91000000.0,160000000.0,159000000.0,1000000.0,150000000.0,10000000.0,920000000.0,1612000000.0,,5000000.0,69000000.0,,,,,231000000.0,920000000.0,692000000.0,45000000.0,,402000000.0,290000000.0,-40000000.0,250000000.0,1612000000.0,-5000000000.0,117400000.0,117700000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 21:23:49+00:00,2.19,2.19,,1945000000.0,2.18,,977000000.0,,0.0,0.0,-68000000.0,0.0,6677000000.0,18406000000.0,-2031000000.0,-44000000.0,981000000.0,61000000.0,868000000.0,68000000.0,,4354000000.0,6677000000.0,11790000000.0,835000000.0,245000000.0,8148000000.0,3642000000.0,-634000000.0,3008000000.0,18467000000.0,-31100000.0,897000000.0,901000000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2014.0,Q4,2014-10-01,2014-12-31,,-0.63,-0.63,-1.47,1664000000.0,-0.63,,723000000.0,-348000000.0,-428000000.0,80000000.0,-402000000.0,-14000000.0,4677000000.0,14466000000.0,-2031000000.0,-52000000.0,821000000.0,61000000.0,871000000.0,68000000.0,,3661000000.0,4677000000.0,9850000000.0,700000000.0,245000000.0,7017000000.0,2833000000.0,-507000000.0,2326000000.0,14527000000.0,-31100000.0,897000000.0,901000000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.82,2.82,1.47,281000000.0,2.81,,254000000.0,348000000.0,428000000.0,-80000000.0,334000000.0,14000000.0,2000000000.0,3940000000.0,,8000000.0,160000000.0,,-3000000.0,,,693000000.0,2000000000.0,1940000000.0,135000000.0,,1131000000.0,809000000.0,-127000000.0,682000000.0,3940000000.0,133300000.0,119000000.0,119400000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2014.0,Q3TTM,2013-10-01,2014-09-30,,5.42,3.46,1.94,369000000.0,3.45,,294000000.0,432000000.0,508000000.0,-76000000.0,411000000.0,21000000.0,2663000000.0,5158000000.0,,17000000.0,208000000.0,,8000000.0,,,946000000.0,2663000000.0,2495000000.0,179000000.0,,1531000000.0,964000000.0,-162000000.0,802000000.0,5158000000.0,133300000.0,119000000.0,119400000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2014.0,Q3,2014-07-01,2014-09-30,2014-11-07 17:26:08+00:00,-0.06,-0.06,0.49,93000000.0,-0.06,,14000000.0,-8000000.0,23000000.0,-31000000.0,-8000000.0,,198000000.0,589000000.0,,3000000.0,30000000.0,,-3000000.0,,,193000000.0,198000000.0,391000000.0,44000000.0,,313000000.0,78000000.0,-41000000.0,37000000.0,589000000.0,133300000.0,119000000.0,119400000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2014.0,Q2,2014-04-01,2014-06-30,2015-07-29 07:10:24+00:00,0.49,0.49,0.49,95000000.0,0.49,,37000000.0,60000000.0,59000000.0,1000000.0,58000000.0,2000000.0,402000000.0,889000000.0,,2000000.0,42000000.0,,,,,211000000.0,402000000.0,487000000.0,45000000.0,,348000000.0,139000000.0,-43000000.0,96000000.0,889000000.0,118400000.0,118800000.0,119200000.0
Southern Company Gas,GAS,549300ZW53G2TUFW5T39,1004155,2014.0,Q2YTD,2014-01-01,2014-06-30,,2.88,2.88,0.98,188000000.0,2.87,,240000000.0,356000000.0,405000000.0,-49000000.0,342000000.0,14000000.0,1802000000.0,3351000000.0,,5000000.0,130000000.0,,,,,500000000.0,1802000000.0,1549000000.0,91000000.0,,818000000.0,731000000.0,-86000000.0,645000000.0,3351000000.0,118400000.0,118800000.0,119200000.0
