company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2008.0,FY,2007-07-01,2008-06-30,2010-08-26 10:03:06+00:00,-921014000.0,69154000.0,329666000.0,90176000.0,257570000.0,,6310000.0,-2885000.0,778934000.0,1222000.0,-1170800000.0,1316610000.0,1222000.0,-1170800000.0,1316610000.0,153342000.0,957513000.0,957513000.0,35258000.0,61046000.0,544000.0,,-142260000.0,,-280327000.0,-111895000.0,-584603000.0,,29997000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2009.0,Q4,2009-04-01,2009-06-30,,-2082000.0,29564000.0,211281000.0,111648000.0,63836000.0,,6133000.0,255070000.0,-312097000.0,-355500000.0,-42668000.0,413098000.0,-355500000.0,-42668000.0,413098000.0,21063000.0,48393000.0,48393000.0,16235000.0,1567000.0,865000.0,,-40117000.0,,-44538000.0,147000.0,-5000000.0,,3087000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2009.0,FY,2008-07-01,2009-06-30,2011-08-26 09:17:15+00:00,-722635000.0,105138000.0,211281000.0,111648000.0,252599000.0,,-32450000.0,212646000.0,348449000.0,-274348000.0,-960831000.0,1129192000.0,-274348000.0,-960831000.0,1129192000.0,-138437000.0,510144000.0,510144000.0,48665000.0,7249000.0,3551000.0,,-161575000.0,,-270733000.0,-20671000.0,-447800000.0,,28986000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2009.0,Q3,2009-01-01,2009-03-31,,-15425000.0,26862000.0,,,61590000.0,,-1935000.0,128932000.0,-276968000.0,-318865000.0,-46221000.0,271579000.0,-318865000.0,-46221000.0,271579000.0,-95442000.0,53155000.0,53155000.0,1040000.0,1802000.0,5659000.0,,-40127000.0,,-51804000.0,5268000.0,-8840000.0,,15349000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2009.0,Q3YTD,2008-07-01,2009-03-31,2010-05-05 09:33:50+00:00,-720553000.0,75574000.0,,,188763000.0,,-38583000.0,-42424000.0,660546000.0,81152000.0,-918163000.0,716094000.0,81152000.0,-918163000.0,716094000.0,-159500000.0,461751000.0,461751000.0,32430000.0,5682000.0,2686000.0,,-121458000.0,,-226195000.0,-20818000.0,-442800000.0,,25899000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2009.0,Q2,2008-10-01,2008-12-31,,-693040000.0,26603000.0,,,63116000.0,,-12649000.0,-118123000.0,369669000.0,290158000.0,-761014000.0,137168000.0,290158000.0,-761014000.0,137168000.0,-346337000.0,156761000.0,156761000.0,8811000.0,511000.0,5031000.0,,-40222000.0,,-76118000.0,-19799000.0,-20001000.0,,3113000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2009.0,Q2YTD,2008-07-01,2008-12-31,2010-02-04 10:12:10+00:00,-705128000.0,48712000.0,,,127173000.0,,-36648000.0,-171356000.0,937514000.0,400017000.0,-871942000.0,444515000.0,400017000.0,-871942000.0,444515000.0,-64058000.0,408596000.0,408596000.0,31390000.0,3880000.0,-2973000.0,,-81331000.0,,-174391000.0,-26086000.0,-433960000.0,,10550000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2009.0,Q1,2008-07-01,2008-09-30,2009-11-03 11:39:57+00:00,-12088000.0,22109000.0,,,64057000.0,,-23999000.0,-53233000.0,567845000.0,109859000.0,-110928000.0,307347000.0,109859000.0,-110928000.0,307347000.0,282279000.0,251835000.0,251835000.0,22579000.0,3369000.0,-8004000.0,,-41109000.0,,-98273000.0,-6287000.0,-413959000.0,,7437000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2010.0,Q4,2010-04-01,2010-06-30,,,27189000.0,127320000.0,104812000.0,57305000.0,,-25061000.0,61428000.0,223000.0,-115669000.0,-41730000.0,377425000.0,-115669000.0,-41730000.0,377425000.0,194965000.0,223052000.0,223052000.0,8451000.0,13268000.0,-11245000.0,,-41953000.0,,-38360000.0,-77123000.0,-10084000.0,,7875000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2010.0,FY,2009-07-01,2010-06-30,2012-08-24 09:36:46+00:00,-5451000.0,117214000.0,127320000.0,104812000.0,245295000.0,,-34738000.0,231587000.0,3293000.0,-649996000.0,-146173000.0,1218822000.0,-649996000.0,-146173000.0,1218822000.0,387915000.0,556365000.0,556365000.0,68361000.0,24005000.0,-23429000.0,,-162739000.0,,-129222000.0,-489556000.0,-24999000.0,,11929000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2010.0,Q3TTM,2009-04-01,2010-03-31,,-7533000.0,119589000.0,211281000.0,111648000.0,251826000.0,,-3544000.0,425229000.0,-309027000.0,-889827000.0,-147111000.0,1254495000.0,-889827000.0,-147111000.0,1254495000.0,214013000.0,381706000.0,381706000.0,76145000.0,12304000.0,-11319000.0,,-160903000.0,,-135400000.0,-412286000.0,-19915000.0,,7141000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2010.0,Q3,2010-01-01,2010-03-31,,-5451000.0,29007000.0,,,59071000.0,,-3861000.0,-25715000.0,1133000.0,-50058000.0,-34566000.0,235147000.0,-50058000.0,-34566000.0,235147000.0,146662000.0,154380000.0,154380000.0,18404000.0,4710000.0,2126000.0,,-40423000.0,,-29630000.0,-10563000.0,-4915000.0,,-1611000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2010.0,Q3YTD,2009-07-01,2010-03-31,2011-05-10 09:06:48+00:00,-5451000.0,90025000.0,,,187990000.0,,-9677000.0,170159000.0,3070000.0,-534327000.0,-104443000.0,841397000.0,-534327000.0,-104443000.0,841397000.0,192950000.0,333313000.0,333313000.0,59910000.0,10737000.0,-12184000.0,,-120786000.0,,-90862000.0,-412433000.0,-14915000.0,,4054000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2010.0,Q2TTM,2009-01-01,2009-12-31,,-17507000.0,117444000.0,211281000.0,111648000.0,254345000.0,,-1618000.0,579876000.0,-587128000.0,-1158634000.0,-158766000.0,1290927000.0,-1158634000.0,-158766000.0,1290927000.0,-28091000.0,280481000.0,280481000.0,58781000.0,9396000.0,-7786000.0,,-160607000.0,,-157574000.0,-396455000.0,-23840000.0,,24101000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2010.0,Q2,2009-10-01,2009-12-31,,,32220000.0,,,64754000.0,,-13708000.0,122900000.0,1258000.0,-245573000.0,-42866000.0,346197000.0,-245573000.0,-42866000.0,346197000.0,44050000.0,104963000.0,104963000.0,21360000.0,2273000.0,-12976000.0,,-40192000.0,,-31133000.0,-203912000.0,-5000000.0,,1243000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2010.0,Q2YTD,2009-07-01,2009-12-31,2011-02-08 09:43:01+00:00,,61018000.0,,,128919000.0,,-5816000.0,195874000.0,1937000.0,-484269000.0,-69877000.0,606250000.0,-484269000.0,-69877000.0,606250000.0,46288000.0,178933000.0,178933000.0,41506000.0,6027000.0,-14310000.0,,-80363000.0,,-61232000.0,-401870000.0,-10000000.0,,5665000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2010.0,Q1TTM,2008-10-01,2009-09-30,,-710547000.0,111827000.0,211281000.0,111648000.0,252707000.0,,-559000.0,338853000.0,-218717000.0,-622903000.0,-876914000.0,1081898000.0,-622903000.0,-876914000.0,1081898000.0,-418478000.0,332279000.0,332279000.0,46232000.0,7634000.0,10221000.0,,-160637000.0,,-202559000.0,-212342000.0,-38841000.0,,25971000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2010.0,Q1,2009-07-01,2009-09-30,2010-11-08 09:26:41+00:00,,28798000.0,,,64165000.0,,7892000.0,72974000.0,679000.0,-238696000.0,-27011000.0,260053000.0,-238696000.0,-27011000.0,260053000.0,2238000.0,73970000.0,73970000.0,20146000.0,3754000.0,-1334000.0,,-40171000.0,,-30099000.0,-197958000.0,-5000000.0,,4422000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2011.0,Q4,2011-04-01,2011-06-30,,,28906000.0,203539000.0,99227000.0,56769000.0,,16439000.0,-38402000.0,-5000.0,-792105000.0,-41823000.0,367000000.0,-792105000.0,-41823000.0,367000000.0,-450489000.0,294654000.0,294654000.0,25073000.0,8252000.0,-1455000.0,,-63178000.0,,-48839000.0,-100313000.0,-636861000.0,,8471000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2011.0,FY,2010-07-01,2011-06-30,2013-08-29 11:03:04+00:00,-60227000.0,110562000.0,203539000.0,99227000.0,229238000.0,0.0,75723000.0,-306015000.0,291683000.0,-915778000.0,-244938000.0,1166933000.0,-915778000.0,-244938000.0,1166933000.0,81940000.0,1057150000.0,1057150000.0,75998000.0,68685000.0,-9706000.0,,-206084000.0,,-207294000.0,-376966000.0,-693096000.0,,32289000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2011.0,Q3TTM,2010-04-01,2011-03-31,,-60227000.0,108845000.0,127320000.0,104812000.0,229774000.0,,34223000.0,-206185000.0,291911000.0,-239342000.0,-244845000.0,1177358000.0,-239342000.0,-244845000.0,1177358000.0,727394000.0,985548000.0,985548000.0,59376000.0,73701000.0,-19496000.0,,-184859000.0,,-196815000.0,-353776000.0,-66319000.0,,31693000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2011.0,Q3,2011-01-01,2011-03-31,,-16868000.0,28334000.0,,,55498000.0,,22580000.0,20877000.0,-4026000.0,-57302000.0,-57835000.0,391776000.0,-57302000.0,-57835000.0,391776000.0,299219000.0,281648000.0,281648000.0,5419000.0,25570000.0,1118000.0,,-51999000.0,,-48660000.0,-612000.0,-26235000.0,,6575000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2011.0,Q3YTD,2010-07-01,2011-03-31,2012-05-09 08:47:52+00:00,-60227000.0,81656000.0,,,172469000.0,,59284000.0,-267613000.0,291688000.0,-123673000.0,-203115000.0,799933000.0,-123673000.0,-203115000.0,799933000.0,532429000.0,762496000.0,762496000.0,50925000.0,60433000.0,-8251000.0,,-142906000.0,,-158455000.0,-276653000.0,-56235000.0,,23818000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2011.0,Q2TTM,2010-01-01,2010-12-31,,-48810000.0,109518000.0,127320000.0,104812000.0,233347000.0,,7782000.0,-252777000.0,297070000.0,-232098000.0,-221576000.0,1020729000.0,-232098000.0,-221576000.0,1020729000.0,574837000.0,858280000.0,858280000.0,72361000.0,52841000.0,-18488000.0,,-173283000.0,,-177785000.0,-363727000.0,-44999000.0,,23507000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2011.0,Q2,2010-10-01,2010-12-31,,-35230000.0,26074000.0,,,59233000.0,,-695000.0,-40387000.0,1163000.0,-313370000.0,-86312000.0,285277000.0,-313370000.0,-86312000.0,285277000.0,-115100000.0,231818000.0,231818000.0,8539000.0,28168000.0,-9051000.0,,-47259000.0,,-57105000.0,-275442000.0,-20000000.0,,15074000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2011.0,Q2YTD,2010-07-01,2010-12-31,2012-02-08 09:16:51+00:00,-43359000.0,53322000.0,,,116971000.0,,36704000.0,-288490000.0,295714000.0,-66371000.0,-145280000.0,408157000.0,-66371000.0,-145280000.0,408157000.0,233210000.0,480848000.0,480848000.0,45506000.0,34863000.0,-9369000.0,,-90907000.0,,-109795000.0,-276041000.0,-30000000.0,,17243000.0
