company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,notereceivable,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2012.0,Q3,,2012-03-31,2012-05-09 08:47:52+00:00,1148939000.0,,459550000.0,3154408000.0,-599160000.0,773459000.0,716253000.0,132991000.0,193907000.0,412997000.0,2926311000.0,4876378000.0,1096306000.0,1515217000.0,,1429014000.0,1721970000.0,8876000.0,,141467000.0,848521000.0,2061501000.0,647236000.0,308151000.0,100336000.0,7551260000.0,273907000.0,,10889124000.0,5577592000.0,4497301000.0,2489300000.0,5577592000.0,5586468000.0,5302656000.0,10889124000.0,4669853000.0,2813356000.0,0.0,-2090761000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2012.0,Q2,,2011-12-31,2012-02-08 09:16:51+00:00,1069503000.0,,494074000.0,3102354000.0,-765350000.0,487984000.0,709697000.0,144819000.0,150896000.0,327261000.0,2879169000.0,4793516000.0,1101020000.0,1659434000.0,613210000.0,1452664000.0,1691162000.0,97777000.0,,147123000.0,838644000.0,1828117000.0,,306371000.0,129439000.0,7311219000.0,78375000.0,,10327584000.0,5158126000.0,4043023000.0,2120109000.0,5158126000.0,5255903000.0,5071681000.0,10327584000.0,4593399000.0,2951572000.0,0.0,-2097440000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2012.0,Q1,,2011-09-30,2011-11-09 10:42:54+00:00,1120339000.0,,468363000.0,3091099000.0,-723525000.0,424354000.0,695856000.0,144002000.0,233665000.0,334795000.0,2904201000.0,4803969000.0,1115900000.0,1668600000.0,589285000.0,1456078000.0,1712870000.0,96224000.0,,149022000.0,845576000.0,1881303000.0,,309195000.0,93597000.0,7128179000.0,78547000.0,,10321590000.0,5017264000.0,3999334000.0,2235709000.0,5017264000.0,5113488000.0,5208102000.0,10321590000.0,4609386000.0,2972393000.0,0.0,-2083246000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2013.0,FY,,2013-06-30,2014-08-22 11:33:15+00:00,1156002000.0,1840820000.0,467300000.0,3191061000.0,-1107833000.0,1781412000.0,699275000.0,126955000.0,136079000.0,426996000.0,3223515000.0,4999301000.0,1290499000.0,1495960000.0,687458000.0,1377405000.0,1808240000.0,3055000.0,,102920000.0,1372437000.0,221925000.0,,307897000.0,182669000.0,8421270000.0,1333826000.0,0.0,12540898000.0,5738426000.0,5531186000.0,3520203000.0,5738426000.0,5741481000.0,6799417000.0,12540898000.0,5201472000.0,3279214000.0,0.0,-2274286000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2013.0,Q3,,2013-03-31,2013-05-07 09:05:59+00:00,1162125000.0,,443263000.0,3183305000.0,-1275837000.0,1677319000.0,720768000.0,134724000.0,120352000.0,395113000.0,3229827000.0,5013020000.0,1313990000.0,1496026000.0,859731000.0,1473072000.0,1829715000.0,3350000.0,,127159000.0,1693048000.0,2017126000.0,,294582000.0,136268000.0,8229106000.0,1527696000.0,,12671772000.0,5409058000.0,5438509000.0,3648549000.0,5409058000.0,5412408000.0,7259364000.0,12671772000.0,5403548000.0,3610815000.0,0.0,-2264979000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2013.0,Q2,,2012-12-31,2013-02-06 09:38:57+00:00,1073233000.0,,474930000.0,3182550000.0,-1187140000.0,497635000.0,720021000.0,127905000.0,94475000.0,335616000.0,3295141000.0,5027193000.0,1367978000.0,1509238000.0,857852000.0,1515325000.0,1844643000.0,3272000.0,,128892000.0,1704349000.0,1802405000.0,,301633000.0,152477000.0,8052796000.0,510006000.0,,11461361000.0,5325717000.0,4095747000.0,2488260000.0,5325717000.0,5328989000.0,6132372000.0,11461361000.0,5520971000.0,3644112000.0,0.0,-2259960000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2013.0,Q1,,2012-09-30,2012-11-02 10:47:14+00:00,1162797000.0,,486723000.0,3189864000.0,-1281719000.0,436131000.0,725116000.0,130490000.0,109052000.0,343311000.0,3076134000.0,4993276000.0,1193815000.0,1511799000.0,861135000.0,1489748000.0,1803412000.0,10890000.0,,112532000.0,1704291000.0,1982590000.0,,287477000.0,161123000.0,7949519000.0,264582000.0,,11134578000.0,5141124000.0,4200082000.0,2366465000.0,5141124000.0,5152014000.0,5982564000.0,11134578000.0,5131084000.0,3616099000.0,0.0,-2251792000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2014.0,FY,,2014-06-30,2015-08-26 10:59:12+00:00,1252040000.0,1858176000.0,507202000.0,3328297000.0,-823498000.0,1613555000.0,686021000.0,136193000.0,223611000.0,453321000.0,3171425000.0,5152591000.0,1188282000.0,1508142000.0,1018781000.0,1371681000.0,1824294000.0,3380000.0,,94819000.0,1346224000.0,388437000.0,,409573000.0,129837000.0,9174189000.0,816622000.0,573701000.0,13274362000.0,6659428000.0,6071580000.0,3252796000.0,6659428000.0,6662808000.0,6611554000.0,13274362000.0,5378488000.0,3358758000.0,0.0,-2377284000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2014.0,Q3,,2014-03-31,2014-05-06 12:52:19+00:00,1200466000.0,,535911000.0,3324121000.0,-847077000.0,2095989000.0,706773000.0,122840000.0,154792000.0,397166000.0,3164175000.0,5152101000.0,1210967000.0,1508611000.0,950236000.0,1448989000.0,1827980000.0,3237000.0,,111508000.0,1306667000.0,2098063000.0,,354158000.0,183119000.0,8945602000.0,1078846000.0,,13102358000.0,6450996000.0,5949000000.0,3367181000.0,6450996000.0,6454233000.0,6648125000.0,13102358000.0,5325378000.0,3280944000.0,0.0,-2354302000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2014.0,Q2,,2013-12-31,2014-02-07 10:45:33+00:00,1074512000.0,,512482000.0,3291882000.0,-873154000.0,2139522000.0,709348000.0,125612000.0,172204000.0,326613000.0,3161699000.0,5112194000.0,1220547000.0,1507019000.0,916505000.0,1448628000.0,1820312000.0,3060000.0,,112561000.0,1303527000.0,1861849000.0,,339440000.0,169262000.0,8779454000.0,1217292000.0,,12863936000.0,6295226000.0,5744873000.0,3303103000.0,6295226000.0,6298286000.0,6565650000.0,12863936000.0,5298751000.0,3262547000.0,0.0,-2320422000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2014.0,Q1,,2013-09-30,2013-11-04 13:05:58+00:00,1130676000.0,,481284000.0,3264255000.0,-922906000.0,1945623000.0,707025000.0,123390000.0,180776000.0,326934000.0,3285228000.0,5098003000.0,1280431000.0,1506744000.0,709778000.0,1465431000.0,1833748000.0,2910000.0,,107000000.0,1309981000.0,1968490000.0,,319859000.0,176245000.0,8596456000.0,1335339000.0,,12788364000.0,6086861000.0,5679179000.0,3455009000.0,6086861000.0,6089771000.0,6698593000.0,12788364000.0,5275437000.0,3243584000.0,0.0,-2293714000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2015.0,FY,,2015-06-30,2016-08-26 09:46:15+00:00,1092138000.0,1620194000.0,484793000.0,3198589000.0,-1738618000.0,1180584000.0,713252000.0,,139285000.0,409762000.0,2942679000.0,4862611000.0,1013439000.0,2723960000.0,811930000.0,1300459000.0,1664022000.0,3282000.0,406267000.0,63222000.0,1699197000.0,364534000.0,,336214000.0,241684000.0,9841885000.0,223142000.0,733490000.0,12279282000.0,5104287000.0,5440945000.0,2349120000.0,5104287000.0,5107569000.0,7171713000.0,12279282000.0,5174315000.0,4822593000.0,0.0,-3712232000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2015.0,Q3,,2015-03-31,2015-05-08 10:45:11+00:00,1138163000.0,1701017000.0,451765000.0,3163345000.0,-1638224000.0,1017013000.0,724006000.0,152599000.0,141653000.0,370620000.0,2892705000.0,4806883000.0,1022425000.0,2724943000.0,993550000.0,1387681000.0,1643538000.0,3224000.0,,78276000.0,1288166000.0,324140000.0,,323567000.0,188855000.0,9753934000.0,665123000.0,1013692000.0,12337215000.0,5151715000.0,5784997000.0,2767324000.0,5151715000.0,5154939000.0,7182276000.0,12337215000.0,4908680000.0,4414952000.0,0.0,-3688001000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2015.0,Q2,,2014-12-31,2015-02-06 14:19:11+00:00,1145202000.0,1572864000.0,500039000.0,3245557000.0,-1290363000.0,1075307000.0,707559000.0,150301000.0,134754000.0,317113000.0,3011894000.0,4962046000.0,1090972000.0,2725510000.0,1021272000.0,1453996000.0,1716489000.0,3392000.0,,86606000.0,1309477000.0,428090000.0,,347514000.0,160335000.0,9556319000.0,242043000.0,886879000.0,12568399000.0,5756749000.0,5727772000.0,2339151000.0,5756749000.0,5760141000.0,6808258000.0,12568399000.0,5124138000.0,4469107000.0,0.0,-3216766000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2015.0,Q1,,2014-09-30,2014-10-31 11:23:46+00:00,1192652000.0,1711798000.0,502405000.0,3275885000.0,-1098566000.0,1092137000.0,712054000.0,147410000.0,158960000.0,332164000.0,3068420000.0,5031139000.0,1130312000.0,1482492000.0,914377000.0,1441439000.0,1755254000.0,3361000.0,,89038000.0,1328123000.0,421085000.0,,374409000.0,116962000.0,9382218000.0,702018000.0,945431000.0,12744625000.0,6579003000.0,5876262000.0,2888199000.0,6579003000.0,6582364000.0,6162261000.0,12744625000.0,5113109000.0,3274062000.0,0.0,-2416703000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2016.0,FY,,2016-06-30,2017-08-25 11:07:02+00:00,1034589000.0,1593920000.0,458970000.0,3169041000.0,-2227765000.0,1221653000.0,718974000.0,,127597000.0,382945000.0,2903037000.0,4737141000.0,922571000.0,2652457000.0,827492000.0,1173329000.0,1568100000.0,3423000.0,605155000.0,54395000.0,2076143000.0,232183000.0,,306581000.0,104360000.0,10302866000.0,361787000.0,882342000.0,12034142000.0,4575255000.0,5207787000.0,2365888000.0,4575255000.0,4578678000.0,7455464000.0,12034142000.0,5258255000.0,5089576000.0,0.0,-4218820000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2016.0,Q3,,2016-03-31,2016-05-05 09:50:19+00:00,999159000.0,1587785000.0,462599000.0,3178715000.0,-1725538000.0,1034971000.0,737764000.0,146939000.0,123123000.0,339117000.0,2948284000.0,4777473000.0,961206000.0,2675000000.0,1104314000.0,1248213000.0,1598758000.0,3371000.0,,80452000.0,1483641000.0,245248000.0,,302706000.0,124025000.0,10148038000.0,576621000.0,1069658000.0,12069401000.0,5023612000.0,5456839000.0,2500619000.0,5023612000.0,5026983000.0,7042418000.0,12069401000.0,5013804000.0,4541799000.0,0.0,-4136652000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2016.0,Q2,,2015-12-31,2016-02-03 11:48:41+00:00,948157000.0,1419934000.0,457026000.0,3177277000.0,-1884727000.0,1047494000.0,730444000.0,148198000.0,109495000.0,279119000.0,2913065000.0,4775462000.0,975515000.0,2724860000.0,1116315000.0,1279760000.0,1598185000.0,3315000.0,,76405000.0,1475351000.0,293913000.0,,306655000.0,141030000.0,10047759000.0,574302000.0,820682000.0,11754091000.0,4799406000.0,5151011000.0,2368099000.0,4799406000.0,4802721000.0,6951370000.0,11754091000.0,5004895000.0,4583271000.0,0.0,-4094070000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2016.0,Q1,,2015-09-30,2015-11-03 11:19:47+00:00,1014265000.0,1561054000.0,480462000.0,3201753000.0,-1821805000.0,974268000.0,728310000.0,144033000.0,130981000.0,293683000.0,2947955000.0,4834556000.0,1003386000.0,2725409000.0,1089508000.0,1320204000.0,1632803000.0,3233000.0,,78019000.0,1480466000.0,315943000.0,,312868000.0,196917000.0,9950458000.0,630650000.0,815483000.0,12001554000.0,4851518000.0,5327902000.0,2550041000.0,4851518000.0,4854751000.0,7146803000.0,12001554000.0,5040849000.0,4596762000.0,0.0,-4005445000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2017.0,FY,,2017-06-30,2018-08-24 14:00:26+00:00,1300496000.0,1930751000.0,497851000.0,3249456000.0,-1924204000.0,884886000.0,634402000.0,,153137000.0,435911000.0,5586878000.0,5186748000.0,2307484000.0,4861895000.0,842475000.0,1549494000.0,1937292000.0,5697000.0,36057000.0,221790000.0,1406082000.0,254987000.0,,336931000.0,120282000.0,10930348000.0,1008465000.0,39318000.0,15489904000.0,5261649000.0,4779718000.0,3395860000.0,5261649000.0,5267346000.0,10222558000.0,15489904000.0,8772894000.0,6826698000.0,0.0,-4378897000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2017.0,Q3,,2017-03-31,2017-05-09 11:15:49+00:00,1209351000.0,1869303000.0,528120000.0,3185215000.0,-2292833000.0,819563000.0,668085000.0,,158634000.0,376177000.0,5508712000.0,5130954000.0,2338364000.0,5255156000.0,848212000.0,1538644000.0,1945739000.0,5587000.0,65152000.0,159666000.0,1787311000.0,235924000.0,,327033000.0,118962000.0,10725262000.0,776159000.0,36758000.0,15325333000.0,4742139000.0,4619154000.0,3048441000.0,4742139000.0,4747726000.0,10577607000.0,15325333000.0,8760440000.0,7529166000.0,0.0,-4358375000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2017.0,Q2,,2016-12-31,2017-02-07 10:19:54+00:00,997189000.0,1411074000.0,451039000.0,3147475000.0,-2411144000.0,1520736000.0,687720000.0,,125954000.0,269805000.0,2813238000.0,4653676000.0,849692000.0,2653560000.0,832507000.0,1241593000.0,1506201000.0,3269000.0,482136000.0,50809000.0,1766209000.0,256545000.0,,304583000.0,133592000.0,10579635000.0,581487000.0,684299000.0,11731613000.0,4527709000.0,5247839000.0,2425474000.0,4527709000.0,4530978000.0,7200635000.0,11731613000.0,4977573000.0,4775161000.0,0.0,-4328502000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2017.0,Q1,,2016-09-30,2016-11-01 10:57:21+00:00,1017905000.0,1498384000.0,485384000.0,3198853000.0,-2185472000.0,1393850000.0,708858000.0,,113528000.0,281465000.0,2910765000.0,4761786000.0,901939000.0,2653008000.0,817691000.0,1247972000.0,1562933000.0,3308000.0,495708000.0,55079000.0,1806366000.0,250520000.0,,311634000.0,144444000.0,10427245000.0,595956000.0,746708000.0,11970914000.0,4647281000.0,5281878000.0,2494238000.0,4647281000.0,4650589000.0,7320325000.0,11970914000.0,5126103000.0,4826087000.0,0.0,-4303350000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2018.0,FY,,2018-06-30,2019-08-23 08:54:17+00:00,1430306000.0,2145517000.0,502333000.0,3359016000.0,-1763086000.0,822137000.0,587115000.0,,198878000.0,427500000.0,5504420000.0,5215253000.0,2015520000.0,4318559000.0,801049000.0,1621304000.0,1856237000.0,5627000.0,57623000.0,234858000.0,1177605000.0,328399000.0,,526089000.0,134886000.0,11625975000.0,638466000.0,32995000.0,15320087000.0,5859866000.0,5085238000.0,3197483000.0,5859866000.0,5865493000.0,9454594000.0,15320087000.0,8378612000.0,6257111000.0,0.0,-4590138000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2018.0,Q3,,2018-03-31,2018-05-02 09:07:59+00:00,1376457000.0,2146408000.0,504610000.0,3421409000.0,-1649038000.0,1089529000.0,618720000.0,,179929000.0,391994000.0,5746358000.0,5363208000.0,2134659000.0,4818570000.0,814637000.0,1732759000.0,1941799000.0,5930000.0,36935000.0,113799000.0,1351106000.0,328111000.0,,569209000.0,165083000.0,11373676000.0,1055527000.0,101206000.0,16237484000.0,5870353000.0,5563096000.0,3508517000.0,5870353000.0,5876283000.0,10361201000.0,16237484000.0,8732589000.0,6852684000.0,0.0,-4473005000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2018.0,Q2,,2017-12-31,2018-02-08 09:45:02+00:00,1229336000.0,1857282000.0,569007000.0,3363909000.0,-1767728000.0,1024770000.0,624526000.0,,163405000.0,327743000.0,5698707000.0,5300983000.0,2174104000.0,4798371000.0,832269000.0,1780262000.0,1937074000.0,5809000.0,36668000.0,137196000.0,1363466000.0,313221000.0,,609235000.0,202848000.0,11095717000.0,1248212000.0,107976000.0,15965181000.0,5513401000.0,5286359000.0,3537703000.0,5513401000.0,5519210000.0,10445971000.0,15965181000.0,8741748000.0,6908268000.0,0.0,-4439114000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2018.0,Q1,,2017-09-30,2017-11-08 09:21:24+00:00,1304260000.0,1922288000.0,516342000.0,3329805000.0,-1824503000.0,874766000.0,619479000.0,,173286000.0,329182000.0,5679239000.0,5292651000.0,2215297000.0,4788147000.0,834085000.0,1707001000.0,1962846000.0,5719000.0,35194000.0,212334000.0,1391820000.0,266421000.0,,341195000.0,134350000.0,11127641000.0,1144054000.0,99792000.0,15731279000.0,5524940000.0,5004618000.0,3467124000.0,5524940000.0,5530659000.0,10200620000.0,15731279000.0,8763815000.0,6733496000.0,0.0,-4397677000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2019.0,FY,,2019-06-30,2020-05-06 08:41:52+00:00,1413155000.0,2131054000.0,558007000.0,3418443000.0,-2059048000.0,3219767000.0,552609000.0,,167312000.0,426285000.0,5453805000.0,5186730000.0,1783277000.0,6520831000.0,747773000.0,1678132000.0,1768287000.0,6183000.0,150462000.0,193066000.0,1304379000.0,310708000.0,,438489000.0,182494000.0,12777538000.0,587014000.0,150931000.0,17576690000.0,5961969000.0,7673086000.0,3151773000.0,5961969000.0,5968152000.0,11608538000.0,17576690000.0,8135317000.0,8456765000.0,0.0,-5309130000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2019.0,Q3,,2019-03-31,2019-05-09 10:46:54+00:00,1423659000.0,2117103000.0,540146000.0,3409066000.0,-1728915000.0,1098729000.0,619666000.0,,186113000.0,381754000.0,5459965000.0,5188958000.0,1834433000.0,4284235000.0,769391000.0,1755991000.0,1779892000.0,6070000.0,96463000.0,277212000.0,895197000.0,317412000.0,,456293000.0,178366000.0,12427212000.0,1017278000.0,70190000.0,15477935000.0,6009978000.0,5537791000.0,3548950000.0,6009978000.0,6016048000.0,9461887000.0,15477935000.0,8160252000.0,5912937000.0,0.0,-5307985000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2019.0,Q2,,2018-12-31,2019-02-07 08:39:37+00:00,1307178000.0,1938709000.0,555005000.0,3398339000.0,-1795497000.0,1047385000.0,612377000.0,,182617000.0,319787000.0,5462555000.0,5192144000.0,1883825000.0,4303331000.0,733987000.0,1804564000.0,1793805000.0,5957000.0,98779000.0,286622000.0,937938000.0,324254000.0,,449696000.0,188868000.0,12114448000.0,1144347000.0,30956000.0,15307687000.0,5815209000.0,5334736000.0,3508934000.0,5815209000.0,5821166000.0,9486521000.0,15307687000.0,8179146000.0,5977587000.0,0.0,-5116119000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2019.0,Q1,,2018-09-30,2018-11-07 08:53:36+00:00,1404716000.0,2065158000.0,549791000.0,3379833000.0,-1775983000.0,952122000.0,593575000.0,,238423000.0,318730000.0,5485144000.0,5207867000.0,1956101000.0,4313221000.0,757795000.0,1762640000.0,1828034000.0,5726000.0,99886000.0,265418000.0,958937000.0,312162000.0,,471839000.0,165213000.0,11902300000.0,796861000.0,40787000.0,15425042000.0,6101380000.0,5298082000.0,3308521000.0,6101380000.0,6107106000.0,9317936000.0,15425042000.0,8298926000.0,6009415000.0,0.0,-4618512000.0
