company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 14:21:45+00:00,74200000.0,329600000.0,41000000.0,61100000.0,,-123200000.0,,743800000.0,-845500000.0,557900000.0,438400000.0,-845500000.0,557900000.0,438400000.0,150800000.0,420900000.0,420900000.0,5400000.0,-440800000.0,,-152600000.0,,-157700000.0,-79000000.0,-968900000.0,-27000000.0,794600000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 16:24:42+00:00,42100000.0,48100000.0,36000000.0,31000000.0,,-15800000.0,,744700000.0,-514400000.0,301000000.0,254700000.0,-514400000.0,301000000.0,254700000.0,41300000.0,199100000.0,199100000.0,-1700000.0,-297000000.0,,-76300000.0,,-106800000.0,-35300000.0,-858800000.0,-27000000.0,443100000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2010.0,Q4,2010-10-01,2010-12-31,,33700000.0,193300000.0,1600000.0,31800000.0,,56900000.0,,,-66700000.0,-42900000.0,396600000.0,-66700000.0,-42900000.0,396600000.0,287000000.0,196400000.0,196400000.0,77800000.0,10400000.0,,-77000000.0,,-22800000.0,-62300000.0,,-100000.0,42200000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 19:54:19+00:00,133000000.0,765900000.0,104900000.0,129900000.0,,41900000.0,607100000.0,608000000.0,-653400000.0,-111600000.0,1359600000.0,-653400000.0,-111600000.0,1359600000.0,594600000.0,952100000.0,952100000.0,102700000.0,-588000000.0,,-305300000.0,0.0,-50400000.0,-160000000.0,-399900000.0,-575300000.0,98800000.0,0.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2010.0,Q3TTM,2009-10-01,2010-09-30,,131000000.0,732700000.0,105900000.0,131000000.0,,54900000.0,607100000.0,608000000.0,-880900000.0,-63300000.0,1308300000.0,-880900000.0,-63300000.0,1308300000.0,364100000.0,958300000.0,958300000.0,33100000.0,-591200000.0,,-304900000.0,,-27900000.0,-142700000.0,-624700000.0,-575200000.0,107300000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2010.0,Q3,2010-07-01,2010-09-30,,33800000.0,220700000.0,57200000.0,33100000.0,,700000.0,607100000.0,,-48300000.0,-61000000.0,313900000.0,-48300000.0,-61000000.0,313900000.0,204600000.0,244300000.0,244300000.0,2000000.0,400000.0,,-76800000.0,,-22500000.0,-43900000.0,-300000000.0,-279000000.0,5400000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-09 13:35:43+00:00,99300000.0,572600000.0,103300000.0,98100000.0,,-15000000.0,607100000.0,608000000.0,-586700000.0,-68700000.0,963000000.0,-586700000.0,-68700000.0,963000000.0,307600000.0,755700000.0,755700000.0,24900000.0,-598400000.0,,-228300000.0,,-27600000.0,-97700000.0,-399900000.0,-575200000.0,56600000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2010.0,Q2TTM,2009-07-01,2010-06-30,,129100000.0,652000000.0,95900000.0,130200000.0,,71400000.0,,607700000.0,-1358100000.0,-20800000.0,1293800000.0,-1358100000.0,-20800000.0,1293800000.0,-85100000.0,916300000.0,916300000.0,46800000.0,-590500000.0,,-304500000.0,,-10400000.0,-132700000.0,-774600000.0,-296200000.0,122300000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2010.0,Q2,2010-04-01,2010-06-30,,33600000.0,324100000.0,2100000.0,32800000.0,,-64500000.0,,-200400000.0,-386100000.0,12100000.0,293400000.0,-386100000.0,12100000.0,293400000.0,-80600000.0,271200000.0,271200000.0,20300000.0,4200000.0,,-75600000.0,,,-27500000.0,-99900000.0,-14400000.0,39600000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 16:04:44+00:00,65500000.0,351900000.0,46100000.0,65000000.0,,-15700000.0,,608000000.0,-538400000.0,-7700000.0,649100000.0,-538400000.0,-7700000.0,649100000.0,103000000.0,511400000.0,511400000.0,22900000.0,-598800000.0,,-151500000.0,,-5100000.0,-53800000.0,-99900000.0,-296200000.0,51200000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2010.0,Q1TTM,2009-04-01,2010-03-31,,127600000.0,609400000.0,98800000.0,127500000.0,,28500000.0,,807200000.0,-1303100000.0,224000000.0,1184100000.0,-1303100000.0,224000000.0,1184100000.0,105000000.0,866900000.0,866900000.0,33600000.0,-738500000.0,,-305200000.0,,-61300000.0,-148900000.0,-784800000.0,-281800000.0,434200000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 16:17:49+00:00,31900000.0,27800000.0,44000000.0,32200000.0,,48800000.0,,808400000.0,-152300000.0,-19800000.0,355700000.0,-152300000.0,-19800000.0,355700000.0,183600000.0,240200000.0,240200000.0,2600000.0,-603000000.0,,-75900000.0,,-5100000.0,-26300000.0,,-281800000.0,11600000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2011.0,Q4,2011-10-01,2011-12-31,,28900000.0,204000000.0,,33400000.0,,24600000.0,,,-90900000.0,-42600000.0,346500000.0,-90900000.0,-42600000.0,346500000.0,213000000.0,746700000.0,746700000.0,-508800000.0,1300000.0,,-92200000.0,21700000.0,-5100000.0,-42800000.0,,,5300000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 18:30:52+00:00,132000000.0,816100000.0,111900000.0,128500000.0,,-142100000.0,,0.0,-1005600000.0,-153600000.0,1346300000.0,-1005600000.0,-153600000.0,1346300000.0,187100000.0,1814400000.0,1814400000.0,-608200000.0,8100000.0,,-372800000.0,21700000.0,-10700000.0,-172200000.0,-420500000.0,-220400000.0,29300000.0,0.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2011.0,Q3TTM,2010-10-01,2011-09-30,,136800000.0,805400000.0,113500000.0,126900000.0,,-109800000.0,,,-981400000.0,-153900000.0,1396400000.0,-981400000.0,-153900000.0,1396400000.0,261100000.0,1264100000.0,1264100000.0,-21600000.0,17200000.0,,-357600000.0,,-28400000.0,-191700000.0,-420500000.0,-220500000.0,66200000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2011.0,Q3,2011-07-01,2011-09-30,,33900000.0,201000000.0,55300000.0,32400000.0,,6900000.0,,,-247200000.0,-40800000.0,423700000.0,-247200000.0,-40800000.0,423700000.0,135700000.0,315000000.0,315000000.0,35500000.0,1000000.0,,-93100000.0,,,-41000000.0,,-155100000.0,200000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 13:14:54+00:00,103100000.0,612100000.0,111900000.0,95100000.0,0.0,-166700000.0,,0.0,-914700000.0,-111000000.0,999800000.0,-914700000.0,-111000000.0,999800000.0,-25900000.0,1067700000.0,1067700000.0,-99400000.0,6800000.0,,-280600000.0,,-5600000.0,-129400000.0,-420500000.0,-220400000.0,24000000.0,0.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2011.0,Q2TTM,2010-07-01,2011-06-30,,136700000.0,825100000.0,115400000.0,127600000.0,,-116000000.0,607100000.0,,-782500000.0,-174100000.0,1286600000.0,-782500000.0,-174100000.0,1286600000.0,330000000.0,1193400000.0,1193400000.0,-55100000.0,16600000.0,,-341300000.0,,-50900000.0,-194600000.0,-720500000.0,-344400000.0,71400000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2011.0,Q2,2011-04-01,2011-06-30,,34100000.0,404100000.0,,31700000.0,,-151600000.0,,,-156500000.0,-28600000.0,214000000.0,-156500000.0,-28600000.0,214000000.0,28900000.0,295600000.0,295600000.0,4200000.0,2700000.0,,-93900000.0,,100000.0,-47000000.0,,-65300000.0,18300000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 15:53:29+00:00,69200000.0,411100000.0,56600000.0,62700000.0,,-173600000.0,,,-667500000.0,-70200000.0,576100000.0,-667500000.0,-70200000.0,576100000.0,-161600000.0,752700000.0,752700000.0,-134900000.0,5800000.0,,-187500000.0,,-5600000.0,-88400000.0,-420500000.0,-65300000.0,23800000.0,0.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2011.0,Q1TTM,2010-04-01,2011-03-31,,136200000.0,745100000.0,117500000.0,128700000.0,,-28900000.0,607100000.0,-200400000.0,-1012100000.0,-133400000.0,1366000000.0,-1012100000.0,-133400000.0,1366000000.0,220500000.0,1169000000.0,1169000000.0,-39000000.0,18100000.0,,-323000000.0,,-51000000.0,-175100000.0,-820400000.0,-293500000.0,92700000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 18:20:12+00:00,35100000.0,7000000.0,56600000.0,31000000.0,,-22000000.0,,,-511000000.0,-41600000.0,362100000.0,-511000000.0,-41600000.0,362100000.0,-190500000.0,457100000.0,457100000.0,-139100000.0,3100000.0,,-93600000.0,,-5700000.0,-41400000.0,-420500000.0,,5500000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2012.0,Q4,2012-10-01,2012-12-31,,25900000.0,107300000.0,,33900000.0,,66200000.0,,,-575400000.0,-159300000.0,322500000.0,-575400000.0,-159300000.0,322500000.0,-412200000.0,168100000.0,168100000.0,28400000.0,4600000.0,,-580000000.0,,-132600000.0,-37900000.0,,,14100000.0,-2900000.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 17:22:18+00:00,116200000.0,624400000.0,110600000.0,136900000.0,,-13900000.0,,747700000.0,-448400000.0,-208900000.0,1219700000.0,-448400000.0,-208900000.0,1219700000.0,562400000.0,906700000.0,906700000.0,73800000.0,28200000.0,0.0,-1224300000.0,,-287600000.0,-141800000.0,0.0,,71900000.0,148600000.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 16:56:41+00:00,90300000.0,517100000.0,110600000.0,103000000.0,,-80100000.0,,747700000.0,127000000.0,-49600000.0,897200000.0,127000000.0,-49600000.0,897200000.0,974600000.0,738600000.0,738600000.0,45400000.0,23600000.0,,-644300000.0,,-155000000.0,-103900000.0,,,57800000.0,151500000.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2012.0,Q3TTM,2011-10-01,2012-09-30,,119200000.0,721100000.0,110600000.0,136400000.0,,-55500000.0,,747700000.0,36100000.0,-92200000.0,1243700000.0,36100000.0,-92200000.0,1243700000.0,1187600000.0,1485300000.0,1485300000.0,-463400000.0,24900000.0,,-736500000.0,21700000.0,-160100000.0,-146700000.0,,,63100000.0,151500000.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2012.0,Q3,2012-07-01,2012-09-30,,26200000.0,188000000.0,55300000.0,34500000.0,,-67700000.0,,747700000.0,605700000.0,-121400000.0,239400000.0,605700000.0,-121400000.0,239400000.0,723700000.0,218900000.0,218900000.0,27500000.0,8100000.0,,-150100000.0,,-87200000.0,-40300000.0,,,6100000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-09 13:59:58+00:00,64100000.0,329100000.0,55300000.0,68500000.0,,-12400000.0,,,-478700000.0,71800000.0,657800000.0,-478700000.0,71800000.0,657800000.0,250900000.0,519700000.0,519700000.0,17900000.0,15500000.0,,-494200000.0,,-67800000.0,-63600000.0,,,51700000.0,151500000.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2012.0,Q2TTM,2011-07-01,2012-06-30,,126900000.0,734100000.0,110600000.0,134300000.0,,19100000.0,,,-816800000.0,-11600000.0,1428000000.0,-816800000.0,-11600000.0,1428000000.0,599600000.0,1581400000.0,1581400000.0,-455400000.0,17800000.0,,-679500000.0,21700000.0,-72900000.0,-147400000.0,,-155100000.0,57200000.0,151500000.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2012.0,Q2,2012-04-01,2012-06-30,,31300000.0,325300000.0,,33600000.0,,-78400000.0,,,-142900000.0,112200000.0,262200000.0,-142900000.0,112200000.0,262200000.0,231500000.0,253400000.0,253400000.0,22300000.0,4800000.0,,-147700000.0,,-45000000.0,-36900000.0,,,42600000.0,151500000.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 17:48:46+00:00,32800000.0,3800000.0,55300000.0,34900000.0,,66000000.0,,,-335800000.0,-40400000.0,395600000.0,-335800000.0,-40400000.0,395600000.0,19400000.0,266300000.0,266300000.0,-4400000.0,10700000.0,,-346500000.0,,-22800000.0,-26700000.0,,,9100000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2012.0,Q1TTM,2011-04-01,2012-03-31,,129700000.0,812900000.0,110600000.0,132400000.0,,-54100000.0,,,-830400000.0,-152400000.0,1379800000.0,-830400000.0,-152400000.0,1379800000.0,397000000.0,1623600000.0,1623600000.0,-473500000.0,15700000.0,,-625700000.0,21700000.0,-27800000.0,-157500000.0,,-220400000.0,32900000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 17:37:16+00:00,103000000.0,612200000.0,133400000.0,135100000.0,,-15300000.0,,748700000.0,-606000000.0,190500000.0,1280500000.0,-606000000.0,190500000.0,1280500000.0,865000000.0,978100000.0,978100000.0,79600000.0,-5600000.0,,-599100000.0,,-40600000.0,-125600000.0,-750000000.0,,164300000.0,192400000.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2013.0,Q4,2013-10-01,2013-12-31,,25600000.0,77600000.0,,34300000.0,,133700000.0,,,-134700000.0,157500000.0,381900000.0,-134700000.0,157500000.0,381900000.0,404700000.0,193100000.0,193100000.0,-4800000.0,14800000.0,,-149500000.0,,-13000000.0,-30900000.0,,,9000000.0,192400000.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-03 15:11:50+00:00,77400000.0,534600000.0,133400000.0,100800000.0,,-149000000.0,,748700000.0,-471300000.0,33000000.0,898600000.0,-471300000.0,33000000.0,898600000.0,460300000.0,785000000.0,785000000.0,84400000.0,-20400000.0,,-449600000.0,,-27600000.0,-94700000.0,-750000000.0,,155300000.0,0.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2013.0,Q3TTM,2012-10-01,2013-09-30,,103300000.0,641900000.0,133400000.0,134700000.0,,-82800000.0,,748700000.0,-1046700000.0,-126300000.0,1221100000.0,-1046700000.0,-126300000.0,1221100000.0,48100000.0,953100000.0,953100000.0,112800000.0,-15800000.0,,-1029600000.0,,-160200000.0,-132600000.0,-750000000.0,,169400000.0,-2900000.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2013.0,Q3,2013-07-01,2013-09-30,,25600000.0,222500000.0,66500000.0,35000000.0,,-235000000.0,,748700000.0,-122400000.0,89600000.0,129800000.0,-122400000.0,89600000.0,129800000.0,97000000.0,236300000.0,236300000.0,67900000.0,28700000.0,,-149800000.0,,-9300000.0,-38900000.0,-750000000.0,,137800000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2013.0,Q2TTM,2012-07-01,2013-06-30,,103900000.0,607400000.0,122200000.0,134200000.0,,84500000.0,,747700000.0,-318600000.0,-337300000.0,1330700000.0,-318600000.0,-337300000.0,1330700000.0,674800000.0,935700000.0,935700000.0,72400000.0,-36400000.0,,-1029900000.0,,-238100000.0,-134000000.0,,,37700000.0,-2900000.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2013.0,Q2,2013-04-01,2013-06-30,,25900000.0,305700000.0,,33200000.0,,-6100000.0,,,-212600000.0,-35600000.0,372800000.0,-212600000.0,-35600000.0,372800000.0,124600000.0,311300000.0,311300000.0,8500000.0,-62200000.0,,-150400000.0,,-9000000.0,-35600000.0,,,9000000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-04 14:51:49+00:00,51800000.0,312100000.0,66900000.0,65800000.0,,86000000.0,,0.0,-348900000.0,-56600000.0,768800000.0,-348900000.0,-56600000.0,768800000.0,363300000.0,548700000.0,548700000.0,16500000.0,-49100000.0,,-299800000.0,,-18300000.0,-55800000.0,,,17500000.0,0.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2013.0,Q1TTM,2012-04-01,2013-03-31,,109300000.0,627000000.0,122200000.0,134600000.0,,12200000.0,,747700000.0,-248900000.0,-189500000.0,1220100000.0,-248900000.0,-189500000.0,1220100000.0,781700000.0,877800000.0,877800000.0,86200000.0,30600000.0,,-1027200000.0,,-274100000.0,-135300000.0,,,71300000.0,148600000.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 16:43:55+00:00,25900000.0,6400000.0,66900000.0,32600000.0,,92100000.0,,0.0,-136300000.0,-21000000.0,396000000.0,-136300000.0,-21000000.0,396000000.0,238700000.0,237400000.0,237400000.0,8000000.0,13100000.0,,-149400000.0,,-9300000.0,-20200000.0,,,8500000.0,0.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 16:01:59+00:00,100600000.0,641500000.0,111400000.0,132600000.0,0.0,-200100000.0,,0.0,-2195900000.0,-199100000.0,1291400000.0,-2195900000.0,-199100000.0,1291400000.0,-1103600000.0,1126900000.0,1126900000.0,131400000.0,50900000.0,,-1496800000.0,,-103800000.0,-140700000.0,-750000000.0,,37500000.0,7900000.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2014.0,Q4,2014-10-01,2014-12-31,,24900000.0,117600000.0,,31500000.0,,78500000.0,,,-132800000.0,-91500000.0,502500000.0,-132800000.0,-91500000.0,502500000.0,278200000.0,306500000.0,306500000.0,61100000.0,24800000.0,,-157600000.0,,-64000000.0,-36500000.0,,,9000000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2014.0,Q3TTM,2013-10-01,2014-09-30,,101300000.0,601500000.0,111400000.0,135400000.0,,-144900000.0,,,-2197800000.0,49900000.0,1170800000.0,-2197800000.0,49900000.0,1170800000.0,-977100000.0,1013500000.0,1013500000.0,65500000.0,40900000.0,,-1488700000.0,,-52800000.0,-135100000.0,-750000000.0,,37500000.0,200300000.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2014.0,Q3,2014-07-01,2014-09-30,,25300000.0,201900000.0,44600000.0,32700000.0,,-158800000.0,,,-146300000.0,-37300000.0,234200000.0,-146300000.0,-37300000.0,234200000.0,50600000.0,290000000.0,290000000.0,45000000.0,10800000.0,,-157100000.0,,-20700000.0,-26800000.0,,,10200000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 14:46:29+00:00,75700000.0,523900000.0,111400000.0,101100000.0,,-278600000.0,,0.0,-2063100000.0,-107600000.0,788900000.0,-2063100000.0,-107600000.0,788900000.0,-1381800000.0,820400000.0,820400000.0,70300000.0,26100000.0,,-1339200000.0,,-39800000.0,-104200000.0,-750000000.0,,28500000.0,7900000.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2014.0,Q2TTM,2013-07-01,2014-06-30,,101600000.0,622100000.0,133300000.0,137700000.0,,-221100000.0,,748700000.0,-2173900000.0,176800000.0,1066400000.0,-2173900000.0,176800000.0,1066400000.0,-930700000.0,959800000.0,959800000.0,88400000.0,58800000.0,,-1481400000.0,,-41400000.0,-147200000.0,-1500000000.0,,165100000.0,200300000.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2014.0,Q2,2014-04-01,2014-06-30,,25200000.0,306200000.0,,34300000.0,,-147700000.0,,,-147200000.0,-40900000.0,171700000.0,-147200000.0,-40900000.0,171700000.0,-16400000.0,263800000.0,263800000.0,-3900000.0,9900000.0,,-157100000.0,,-9000000.0,-40900000.0,,,9000000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 15:27:57+00:00,50400000.0,322000000.0,66800000.0,68400000.0,,-119800000.0,,0.0,-1916800000.0,-70300000.0,554700000.0,-1916800000.0,-70300000.0,554700000.0,-1432400000.0,530400000.0,530400000.0,25300000.0,15300000.0,,-1182100000.0,,-19100000.0,-77400000.0,-750000000.0,,18300000.0,7900000.0
