company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-10-25 17:24:35+00:00,-75500000.0,150200000.0,6400000.0,69100000.0,,23200000.0,-52600000.0,,,-304900000.0,-113000000.0,434700000.0,-304900000.0,-113000000.0,434700000.0,40000000.0,355600000.0,355600000.0,62600000.0,15900000.0,,,-48900000.0,,-37500000.0,,-271900000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2009.0,Q2TTM,2008-07-01,2009-06-30,,-77600000.0,161200000.0,12100000.0,91500000.0,,-31100000.0,-95900000.0,,,-245600000.0,-121800000.0,578800000.0,-245600000.0,-121800000.0,578800000.0,180300000.0,488000000.0,488000000.0,95200000.0,36500000.0,1800000.0,,-64200000.0,,-52600000.0,,-217900000.0,6600000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2009.0,Q2,2009-04-01,2009-06-30,,-17600000.0,94700000.0,5500000.0,23100000.0,,23200000.0,-62400000.0,,,-146600000.0,-32500000.0,96600000.0,-146600000.0,-32500000.0,96600000.0,-59300000.0,112400000.0,112400000.0,23500000.0,4700000.0,,,-16000000.0,,-14900000.0,,-135300000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-02 10:12:20+00:00,-46800000.0,101000000.0,6000000.0,45600000.0,,16700000.0,-55100000.0,,,-195600000.0,-72800000.0,267500000.0,-195600000.0,-72800000.0,267500000.0,15800000.0,225600000.0,225600000.0,51400000.0,8200000.0,,,-32100000.0,,-26000000.0,,-171700000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2009.0,Q1,2009-01-01,2009-03-31,2010-04-26 16:55:38+00:00,-29200000.0,6300000.0,500000.0,22500000.0,,-6500000.0,7300000.0,,,-49000000.0,-40300000.0,170900000.0,-49000000.0,-40300000.0,170900000.0,75100000.0,113200000.0,113200000.0,27900000.0,3500000.0,,,-16100000.0,,-11100000.0,,-36400000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2010.0,Q4,2010-10-01,2010-12-31,,-14200000.0,53300000.0,5600000.0,27600000.0,,5100000.0,-34300000.0,,610800000.0,-167900000.0,-32100000.0,174100000.0,-167900000.0,-32100000.0,174100000.0,-20800000.0,136200000.0,136200000.0,44600000.0,20100000.0,,,-17000000.0,,-17900000.0,-9500000.0,-772300000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2010.0,FY,2010-01-01,2010-12-31,2013-02-20 15:10:16+00:00,-303900000.0,230800000.0,11900000.0,104900000.0,,-5100000.0,-73300000.0,,826800000.0,-310600000.0,-355100000.0,637800000.0,-310600000.0,-355100000.0,637800000.0,-33000000.0,509600000.0,509600000.0,96600000.0,40000000.0,,,-92800000.0,,-51200000.0,-14700000.0,-1069900000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2010.0,Q3TTM,2009-10-01,2010-09-30,,-355300000.0,227700000.0,11700000.0,101700000.0,,-2800000.0,-23500000.0,,216000000.0,-216200000.0,-399200000.0,648300000.0,-216200000.0,-399200000.0,648300000.0,30100000.0,479200000.0,479200000.0,90900000.0,33200000.0,,,-92300000.0,,-43900000.0,-5200000.0,-367900000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2010.0,Q3,2010-07-01,2010-09-30,,-212400000.0,59400000.0,500000.0,27800000.0,,7900000.0,-600000.0,,186000000.0,105800000.0,-212800000.0,168400000.0,105800000.0,-212800000.0,168400000.0,69300000.0,127500000.0,127500000.0,13700000.0,3500000.0,,,-17000000.0,12600000.0,-13000000.0,-800000.0,-65900000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-26 15:56:37+00:00,-289700000.0,177500000.0,6300000.0,77300000.0,,-10200000.0,-39000000.0,,216000000.0,-142700000.0,-323000000.0,463700000.0,-142700000.0,-323000000.0,463700000.0,-12200000.0,373400000.0,373400000.0,52000000.0,19900000.0,,,-75800000.0,,-33300000.0,-5200000.0,-297600000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2010.0,Q2TTM,2009-07-01,2010-06-30,,-171600000.0,217500000.0,11600000.0,97400000.0,,-4200000.0,-20400000.0,,30000000.0,-431300000.0,-226600000.0,647100000.0,-431300000.0,-226600000.0,647100000.0,-15000000.0,481700000.0,481700000.0,88400000.0,37400000.0,,,-92100000.0,-12600000.0,-42400000.0,-4400000.0,-402200000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2010.0,Q2,2010-04-01,2010-06-30,,-76800000.0,98100000.0,5400000.0,25200000.0,,-9400000.0,-57000000.0,,30000000.0,-144900000.0,-87100000.0,113900000.0,-144900000.0,-87100000.0,113900000.0,-127500000.0,124700000.0,124700000.0,21000000.0,5600000.0,,,-42300000.0,800000.0,-11100000.0,-4400000.0,-133800000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-25 17:48:08+00:00,-77300000.0,118100000.0,5800000.0,49500000.0,,-18100000.0,-38400000.0,,30000000.0,-248500000.0,-110200000.0,295300000.0,-248500000.0,-110200000.0,295300000.0,-81500000.0,245900000.0,245900000.0,38300000.0,16400000.0,,,-58800000.0,-12600000.0,-20300000.0,-4400000.0,-231700000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2010.0,Q1TTM,2009-04-01,2010-03-31,,-112400000.0,214100000.0,11700000.0,95300000.0,,28400000.0,-25800000.0,,,-433000000.0,-172000000.0,629800000.0,-433000000.0,-172000000.0,629800000.0,53200000.0,469400000.0,469400000.0,90900000.0,36500000.0,,,-65800000.0,-13400000.0,-46200000.0,,-403700000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2010.0,Q1,2010-01-01,2010-03-31,2011-04-25 16:27:28+00:00,-500000.0,20000000.0,400000.0,24300000.0,,-8700000.0,18600000.0,,,-103600000.0,-23100000.0,181400000.0,-103600000.0,-23100000.0,181400000.0,46000000.0,121200000.0,121200000.0,17300000.0,10800000.0,,,-16500000.0,-13400000.0,-9200000.0,,-97900000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2011.0,Q4,2011-10-01,2011-12-31,,-540600000.0,71500000.0,5500000.0,30700000.0,,-7200000.0,-47100000.0,102300000.0,224000000.0,170000000.0,-505500000.0,172100000.0,170000000.0,-505500000.0,172100000.0,-170600000.0,113800000.0,113800000.0,74700000.0,-94800000.0,3400000.0,,-16400000.0,53200000.0,-21500000.0,80500000.0,-125600000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2011.0,FY,2011-01-01,2011-12-31,2014-02-19 16:58:10+00:00,-557200000.0,177900000.0,25600000.0,115100000.0,0.0,1900000.0,-44900000.0,102300000.0,224000000.0,3900000.0,-772300000.0,721500000.0,3900000.0,-772300000.0,721500000.0,-45000000.0,328000000.0,328000000.0,323300000.0,25100000.0,3400000.0,,-64600000.0,-147100000.0,-71400000.0,-2200000.0,-280700000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2011.0,Q3TTM,2010-10-01,2011-09-30,,-30800000.0,159700000.0,25700000.0,112000000.0,,14200000.0,-32100000.0,,610800000.0,-334000000.0,-298900000.0,723500000.0,-334000000.0,-298900000.0,723500000.0,104800000.0,350400000.0,350400000.0,293200000.0,140000000.0,,,-65200000.0,-200300000.0,-67800000.0,-92200000.0,-927400000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2011.0,Q3,2011-07-01,2011-09-30,,-7600000.0,8800000.0,14200000.0,27600000.0,,-5500000.0,53200000.0,,,-153300000.0,-226100000.0,240000000.0,-153300000.0,-226100000.0,240000000.0,-144900000.0,130100000.0,130100000.0,29100000.0,18600000.0,,,-16800000.0,-200300000.0,-18200000.0,,-155100000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-24 16:17:39+00:00,-16600000.0,106400000.0,20100000.0,84400000.0,,9100000.0,2200000.0,,,-166100000.0,-266800000.0,549400000.0,-166100000.0,-266800000.0,549400000.0,125600000.0,214200000.0,214200000.0,248600000.0,119900000.0,,,-48200000.0,-200300000.0,-49900000.0,-82700000.0,-155100000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2011.0,Q2TTM,2010-07-01,2011-06-30,,-235600000.0,210300000.0,12000000.0,112200000.0,,27600000.0,-85900000.0,,796800000.0,-74900000.0,-285600000.0,651900000.0,-74900000.0,-285600000.0,651900000.0,319000000.0,347800000.0,347800000.0,277800000.0,124900000.0,,,-65400000.0,12600000.0,-62600000.0,-93000000.0,-838200000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2011.0,Q2,2011-04-01,2011-06-30,,-5600000.0,73000000.0,5500000.0,28600000.0,,5400000.0,-48900000.0,,,47500000.0,-21000000.0,131700000.0,47500000.0,-21000000.0,131700000.0,163600000.0,-47800000.0,-47800000.0,199800000.0,64400000.0,,,-15900000.0,,-15400000.0,-1000000.0,,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-26 15:54:35+00:00,-9000000.0,97600000.0,5900000.0,56800000.0,,14600000.0,-51000000.0,,,-12800000.0,-40700000.0,309400000.0,-12800000.0,-40700000.0,309400000.0,270500000.0,84100000.0,84100000.0,219500000.0,101300000.0,,,-31400000.0,,-31700000.0,-82700000.0,,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2011.0,Q1TTM,2010-04-01,2011-03-31,,-306800000.0,235400000.0,11900000.0,108800000.0,,12800000.0,-94000000.0,,826800000.0,-267300000.0,-351700000.0,634100000.0,-267300000.0,-351700000.0,634100000.0,27900000.0,520300000.0,520300000.0,99000000.0,66100000.0,,,-91800000.0,13400000.0,-58300000.0,-96400000.0,-972000000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2011.0,Q1,2011-01-01,2011-03-31,2012-04-25 13:26:33+00:00,-3400000.0,24600000.0,400000.0,28200000.0,,9200000.0,-2100000.0,,,-60300000.0,-19700000.0,177700000.0,-60300000.0,-19700000.0,177700000.0,106900000.0,131900000.0,131900000.0,19700000.0,36900000.0,,,-15500000.0,,-16300000.0,-81700000.0,,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2012.0,Q4,2012-10-01,2012-12-31,,-145200000.0,41900000.0,5500000.0,34900000.0,,4800000.0,32100000.0,83300000.0,422400000.0,6600000.0,-158200000.0,234000000.0,6600000.0,-158200000.0,234000000.0,87200000.0,128200000.0,128200000.0,38800000.0,-73600000.0,11600000.0,,-16800000.0,,-17100000.0,-308800000.0,-99900000.0,-7500000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2012.0,FY,2012-01-01,2012-12-31,2015-02-18 14:11:43+00:00,-159300000.0,174700000.0,37100000.0,136300000.0,0.0,100000.0,-114800000.0,83300000.0,499400000.0,-263200000.0,-98200000.0,661200000.0,-263200000.0,-98200000.0,661200000.0,299900000.0,530100000.0,530100000.0,109600000.0,6900000.0,11600000.0,,-66700000.0,,-72600000.0,-313700000.0,-472400000.0,122100000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2012.0,Q3TTM,2011-10-01,2012-09-30,,-554700000.0,204300000.0,37100000.0,132100000.0,,-11900000.0,-194000000.0,102300000.0,301000000.0,-99800000.0,-445500000.0,599300000.0,-99800000.0,-445500000.0,599300000.0,42100000.0,515700000.0,515700000.0,145500000.0,-14300000.0,3400000.0,,-66300000.0,53200000.0,-77000000.0,75600000.0,-498100000.0,129600000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2012.0,Q3,2012-07-01,2012-09-30,,-10900000.0,39000000.0,13100000.0,33600000.0,,8200000.0,-400000.0,,77000000.0,-113500000.0,6900000.0,193500000.0,-113500000.0,6900000.0,193500000.0,95100000.0,129300000.0,129300000.0,31000000.0,21200000.0,-6900000.0,,-17200000.0,,-13200000.0,1000000.0,-195500000.0,37900000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-24 13:12:50+00:00,-14100000.0,132800000.0,31600000.0,101400000.0,,-4700000.0,-146900000.0,,77000000.0,-269800000.0,60000000.0,427200000.0,-269800000.0,60000000.0,427200000.0,212700000.0,401900000.0,401900000.0,70800000.0,80500000.0,0.0,,-49900000.0,,-55500000.0,-4900000.0,-372500000.0,129600000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2012.0,Q2TTM,2011-07-01,2012-06-30,,-551400000.0,174100000.0,38200000.0,126100000.0,,-25600000.0,-140400000.0,102300000.0,224000000.0,-139600000.0,-678500000.0,645800000.0,-139600000.0,-678500000.0,645800000.0,-197900000.0,516500000.0,516500000.0,143600000.0,-16900000.0,10300000.0,,-65900000.0,-147100000.0,-82000000.0,74600000.0,-457700000.0,91700000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2012.0,Q2,2012-04-01,2012-06-30,,-1300000.0,70700000.0,5600000.0,34400000.0,,-16200000.0,-124800000.0,,-26000000.0,-62800000.0,50400000.0,68000000.0,-62800000.0,50400000.0,68000000.0,39400000.0,133900000.0,133900000.0,24500000.0,35200000.0,,,-16200000.0,,-22700000.0,-1000000.0,-54800000.0,74400000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-24 16:03:49+00:00,-3200000.0,93800000.0,18500000.0,67800000.0,,-12900000.0,-146500000.0,,,-156300000.0,53100000.0,233700000.0,-156300000.0,53100000.0,233700000.0,117600000.0,272600000.0,272600000.0,39800000.0,59300000.0,6900000.0,,-32700000.0,,-42300000.0,-5900000.0,-177000000.0,91700000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2012.0,Q1TTM,2011-04-01,2012-03-31,,-555700000.0,176400000.0,38100000.0,120300000.0,,-4000000.0,-64500000.0,102300000.0,250000000.0,-29300000.0,-749900000.0,709500000.0,-29300000.0,-749900000.0,709500000.0,-73700000.0,334800000.0,334800000.0,318900000.0,12300000.0,10300000.0,,-65600000.0,-147100000.0,-74700000.0,74600000.0,-402900000.0,17300000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2012.0,Q1,2012-01-01,2012-03-31,2013-04-24 13:12:46+00:00,-1900000.0,23100000.0,12900000.0,33400000.0,,3300000.0,-21700000.0,,26000000.0,-93500000.0,2700000.0,165700000.0,-93500000.0,2700000.0,165700000.0,78200000.0,138700000.0,138700000.0,15300000.0,24100000.0,6900000.0,,-16500000.0,,-19600000.0,-4900000.0,-122200000.0,17300000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2013.0,FY,2013-01-01,2013-12-31,2016-02-12 13:25:43+00:00,-498500000.0,466300000.0,41600000.0,146400000.0,267400000.0,-1100000.0,-50500000.0,122000000.0,,-663300000.0,-288300000.0,1123300000.0,-663300000.0,-288300000.0,1123300000.0,170600000.0,689800000.0,689800000.0,337600000.0,19800000.0,3200000.0,,-66500000.0,,-69100000.0,-500000.0,-738100000.0,8700000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2013.0,Q4,2013-10-01,2013-12-31,,-430000000.0,376600000.0,5400000.0,40400000.0,267400000.0,6800000.0,83300000.0,47600000.0,-97500000.0,-247500000.0,-180400000.0,706300000.0,-247500000.0,-180400000.0,706300000.0,285200000.0,667500000.0,667500000.0,-84900000.0,10300000.0,1300000.0,,-16700000.0,,-21800000.0,,-191200000.0,2700000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2013.0,Q3TTM,2012-10-01,2013-09-30,,-213700000.0,131600000.0,41700000.0,140900000.0,,-3100000.0,-101700000.0,157700000.0,519900000.0,-409200000.0,-266100000.0,651000000.0,-409200000.0,-266100000.0,651000000.0,-27400000.0,150500000.0,150500000.0,461300000.0,-64100000.0,13500000.0,,-66600000.0,,-64400000.0,-309300000.0,-646800000.0,-1500000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2013.0,Q3,2013-07-01,2013-09-30,,-62000000.0,20300000.0,17300000.0,35400000.0,,-1600000.0,16900000.0,40700000.0,21000000.0,-188200000.0,-89200000.0,201300000.0,-188200000.0,-89200000.0,201300000.0,-77700000.0,93200000.0,93200000.0,55800000.0,4600000.0,-400000.0,,-16900000.0,,-16700000.0,-500000.0,-237100000.0,-10100000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-23 17:01:28+00:00,-68500000.0,89700000.0,36200000.0,106000000.0,,-7900000.0,-133800000.0,74400000.0,97500000.0,-415800000.0,-107900000.0,417000000.0,-415800000.0,-107900000.0,417000000.0,-114600000.0,22300000.0,22300000.0,422500000.0,9500000.0,1900000.0,,-49800000.0,,-47300000.0,-500000.0,-546900000.0,6000000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2013.0,Q2TTM,2012-07-01,2013-06-30,,-162600000.0,150300000.0,37500000.0,139100000.0,,6700000.0,-119000000.0,117000000.0,575900000.0,-334500000.0,-170000000.0,643200000.0,-334500000.0,-170000000.0,643200000.0,145400000.0,186600000.0,186600000.0,436500000.0,-47500000.0,7000000.0,,-66900000.0,,-60900000.0,-307800000.0,-605200000.0,46500000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2013.0,Q2,2013-04-01,2013-06-30,,-2600000.0,57000000.0,6200000.0,35200000.0,,-3100000.0,-112600000.0,24700000.0,76500000.0,-90900000.0,-600000.0,74700000.0,-90900000.0,-600000.0,74700000.0,-19900000.0,-161600000.0,-161600000.0,313700000.0,2600000.0,2300000.0,,-16200000.0,1000000.0,-17400000.0,,-178500000.0,16100000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-25 13:57:17+00:00,-6500000.0,69400000.0,18900000.0,70600000.0,,-6300000.0,-150700000.0,33700000.0,76500000.0,-227600000.0,-18700000.0,215700000.0,-227600000.0,-18700000.0,215700000.0,-36900000.0,-70900000.0,-70900000.0,366700000.0,4900000.0,2300000.0,,-32900000.0,,-30600000.0,0.0,-309800000.0,16100000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2013.0,Q1TTM,2012-04-01,2013-03-31,,-161300000.0,164000000.0,36900000.0,138300000.0,,-6400000.0,-131200000.0,92300000.0,473400000.0,-306400000.0,-119000000.0,636500000.0,-306400000.0,-119000000.0,636500000.0,204700000.0,482100000.0,482100000.0,147300000.0,-14900000.0,4700000.0,,-66900000.0,-1000000.0,-66200000.0,-308800000.0,-481500000.0,104800000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2013.0,Q1,2013-01-01,2013-03-31,2014-04-23 15:58:54+00:00,-3900000.0,12400000.0,12700000.0,35400000.0,,-3200000.0,-38100000.0,9000000.0,,-136700000.0,-18100000.0,141000000.0,-136700000.0,-18100000.0,141000000.0,-17000000.0,90700000.0,90700000.0,53000000.0,2300000.0,,,-16700000.0,-1000000.0,-13200000.0,,-131300000.0,0.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2014.0,FY,2014-01-01,2014-12-31,2017-02-13 17:11:08+00:00,-13300000.0,248500000.0,42700000.0,174100000.0,,-19100000.0,-188500000.0,,176400000.0,-584400000.0,-163300000.0,660000000.0,-584400000.0,-163300000.0,660000000.0,-106800000.0,294500000.0,294500000.0,379900000.0,-35000000.0,700000.0,,-66200000.0,-31200000.0,-126600000.0,0.0,-659600000.0,7100000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2014.0,Q4,2014-10-01,2014-12-31,,-2900000.0,57400000.0,5400000.0,46400000.0,,-16300000.0,-91400000.0,-72500000.0,176400000.0,-98600000.0,-18300000.0,121600000.0,-98600000.0,-18300000.0,121600000.0,-11600000.0,134200000.0,134200000.0,32400000.0,-52200000.0,700000.0,,-16800000.0,20500000.0,-36600000.0,,-133500000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-23 15:00:13+00:00,-10400000.0,191100000.0,37300000.0,127700000.0,,-2800000.0,-97100000.0,72500000.0,0.0,-485800000.0,-145000000.0,538400000.0,-485800000.0,-145000000.0,538400000.0,-95200000.0,160300000.0,160300000.0,347500000.0,17200000.0,,,-49400000.0,-51700000.0,-90000000.0,0.0,-526100000.0,7100000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2014.0,Q3TTM,2013-10-01,2014-09-30,,-440400000.0,567700000.0,42700000.0,168100000.0,267400000.0,4000000.0,-13800000.0,120100000.0,-97500000.0,-733300000.0,-325400000.0,1244700000.0,-733300000.0,-325400000.0,1244700000.0,190000000.0,827800000.0,827800000.0,262600000.0,27500000.0,1300000.0,,-66100000.0,-51700000.0,-111800000.0,,-717300000.0,9800000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2014.0,Q3,2014-07-01,2014-09-30,,-10000000.0,10500000.0,16000000.0,42700000.0,,-4600000.0,37300000.0,22900000.0,-181500000.0,-171400000.0,-102800000.0,254400000.0,-171400000.0,-102800000.0,254400000.0,-24400000.0,131300000.0,131300000.0,43100000.0,3900000.0,,,-16700000.0,-51700000.0,-34400000.0,,,-6700000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2014.0,Q2TTM,2013-07-01,2014-06-30,,-492400000.0,577500000.0,44000000.0,160800000.0,267400000.0,7000000.0,-34200000.0,137900000.0,105000000.0,-750100000.0,-311800000.0,1191600000.0,-750100000.0,-311800000.0,1191600000.0,136700000.0,789700000.0,789700000.0,275300000.0,28200000.0,900000.0,,-66300000.0,,-94100000.0,-500000.0,-954400000.0,6400000.0
