company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
JONES GROUP INC,JNY,,874016,2010.0,Q1,2010-01-01,2010-04-03,2011-04-28 14:37:53+00:00,0.46,0.46,0.05,0.45,,23100000.0,39400000.0,39400000.0,,39200000.0,200000.0,561100000.0,887300000.0,,249900000.0,561100000.0,326200000.0,12400000.0,-1400000.0,249900000.0,76300000.0,-13800000.0,62500000.0,887300000.0,85200000.0,82000000.0,82400000.0
JONES GROUP INC,JNY,,874016,2011.0,Q4,2011-10-02,2011-12-31,,-0.24,-0.24,0.05,-0.24,31500000.0,-18100000.0,-21000000.0,-21000000.0,,-21200000.0,200000.0,574100000.0,893200000.0,400000.0,314000000.0,574100000.0,319500000.0,14700000.0,1600000.0,345500000.0,-26000000.0,-13100000.0,-39100000.0,893600000.0,81800000.0,79600000.0,81300000.0
JONES GROUP INC,JNY,,874016,2011.0,FY,2011-01-01,2011-12-31,2014-02-18 10:16:55+00:00,0.62,0.62,0.2,0.61,31500000.0,19600000.0,51500000.0,51500000.0,,50700000.0,800000.0,2440100000.0,3784200000.0,1100000.0,1173200000.0,2440100000.0,1345200000.0,74200000.0,4800000.0,1204700000.0,140500000.0,-69400000.0,71100000.0,3785300000.0,81800000.0,79600000.0,81300000.0
JONES GROUP INC,JNY,,874016,2011.0,Q3YTD,2011-01-01,2011-10-01,,0.86,0.86,0.15,0.85,,37700000.0,72500000.0,72500000.0,,71900000.0,600000.0,1866000000.0,2891000000.0,700000.0,859200000.0,1866000000.0,1025700000.0,59500000.0,3200000.0,859200000.0,166500000.0,-56300000.0,110200000.0,2891700000.0,82000000.0,78600000.0,80400000.0
JONES GROUP INC,JNY,,874016,2011.0,Q3TTM,2010-10-03,2011-10-01,,0.39,0.39,0.2,0.38,37600000.0,12900000.0,32500000.0,32500000.0,,31700000.0,800000.0,2470200000.0,3764300000.0,1100000.0,1137900000.0,2470200000.0,1295200000.0,78200000.0,3900000.0,1175500000.0,119700000.0,-74300000.0,45400000.0,3765400000.0,82000000.0,78600000.0,80400000.0
JONES GROUP INC,JNY,,874016,2011.0,Q3,2011-07-03,2011-10-01,2012-10-26 13:32:53+00:00,0.5,0.5,0.05,0.49,,19000000.0,41200000.0,41200000.0,,41000000.0,200000.0,671100000.0,1042800000.0,200000.0,311500000.0,671100000.0,371900000.0,900000.0,700000.0,311500000.0,60400000.0,-200000.0,60200000.0,1043000000.0,82000000.0,78600000.0,80400000.0
JONES GROUP INC,JNY,,874016,2011.0,Q2YTD,2011-01-01,2011-07-02,,0.36,0.36,0.1,0.36,,18700000.0,31300000.0,31300000.0,,30900000.0,400000.0,1194900000.0,1848200000.0,500000.0,547700000.0,1194900000.0,653800000.0,58600000.0,2500000.0,547700000.0,106100000.0,-56100000.0,50000000.0,1848700000.0,86700000.0,81700000.0,83200000.0
JONES GROUP INC,JNY,,874016,2011.0,Q2TTM,2010-07-04,2011-07-02,,0.23,0.23,0.2,0.23,37600000.0,11100000.0,20500000.0,20500000.0,,19800000.0,700000.0,2478600000.0,3743400000.0,1100000.0,1108900000.0,2478600000.0,1265900000.0,91900000.0,4100000.0,1146500000.0,119400000.0,-87800000.0,31600000.0,3744500000.0,86700000.0,81700000.0,83200000.0
JONES GROUP INC,JNY,,874016,2011.0,Q2,2011-04-03,2011-07-02,2012-07-27 09:05:51+00:00,0.06,0.06,0.05,0.06,,3200000.0,5400000.0,5400000.0,,5200000.0,200000.0,564300000.0,887100000.0,300000.0,278200000.0,564300000.0,323100000.0,37300000.0,1000000.0,278200000.0,44900000.0,-36300000.0,8600000.0,887400000.0,86700000.0,81700000.0,83200000.0
JONES GROUP INC,JNY,,874016,2011.0,Q1TTM,2010-04-04,2011-04-02,,0.47,0.47,0.2,0.47,37600000.0,23100000.0,40900000.0,40900000.0,,40300000.0,600000.0,2456700000.0,3715600000.0,1100000.0,1092600000.0,2456700000.0,1260000000.0,69300000.0,3500000.0,1130200000.0,129800000.0,-65800000.0,64000000.0,3716700000.0,85700000.0,82200000.0,83400000.0
JONES GROUP INC,JNY,,874016,2011.0,Q1,2011-01-01,2011-04-02,2012-04-27 08:30:19+00:00,0.3,0.3,0.05,0.3,,15500000.0,25900000.0,25900000.0,,25700000.0,200000.0,630600000.0,961100000.0,200000.0,269500000.0,630600000.0,330700000.0,21300000.0,1500000.0,269500000.0,61200000.0,-19800000.0,41400000.0,961300000.0,85700000.0,82200000.0,83400000.0
JONES GROUP INC,JNY,,874016,2012.0,Q4,2012-09-30,2012-12-31,,-1.05,-1.05,0.05,-1.03,69100000.0,-24400000.0,-80200000.0,-80200000.0,,-80400000.0,200000.0,635500000.0,971500000.0,400000.0,317200000.0,635500000.0,336400000.0,56000000.0,1300000.0,386300000.0,-49900000.0,-54700000.0,-104600000.0,971900000.0,77900000.0,74900000.0,74900000.0
JONES GROUP INC,JNY,,874016,2012.0,FY,2012-01-01,2012-12-31,2014-02-18 10:16:55+00:00,-0.72,-0.72,0.2,-0.72,69100000.0,-12900000.0,-55000000.0,-55000000.0,,-56100000.0,1100000.0,2427400000.0,3796800000.0,1300000.0,1226900000.0,2427400000.0,1370700000.0,145700000.0,3100000.0,1296000000.0,74700000.0,-142600000.0,-67900000.0,3798100000.0,77900000.0,74900000.0,74900000.0
JONES GROUP INC,JNY,,874016,2012.0,Q3YTD,2012-01-01,2012-09-29,,0.33,0.33,0.15,0.31,,11500000.0,25200000.0,25200000.0,,24300000.0,900000.0,1791900000.0,2825300000.0,900000.0,909700000.0,1791900000.0,1034300000.0,89700000.0,1800000.0,909700000.0,124600000.0,-87900000.0,36700000.0,2826200000.0,75700000.0,74400000.0,75400000.0
JONES GROUP INC,JNY,,874016,2012.0,Q3TTM,2011-10-02,2012-09-29,,0.09,0.09,0.2,0.07,31500000.0,-6600000.0,4200000.0,4200000.0,,3100000.0,1100000.0,2366000000.0,3718500000.0,1300000.0,1223700000.0,2366000000.0,1353800000.0,104400000.0,3400000.0,1255200000.0,98600000.0,-101000000.0,-2400000.0,3719800000.0,75700000.0,74400000.0,75400000.0
JONES GROUP INC,JNY,,874016,2012.0,Q3,2012-07-01,2012-09-29,2013-10-31 12:37:21+00:00,0.23,0.23,0.05,0.22,,7200000.0,17800000.0,17800000.0,,17400000.0,400000.0,670800000.0,1035100000.0,300000.0,301900000.0,670800000.0,364600000.0,37800000.0,100000.0,301900000.0,62700000.0,-37700000.0,25000000.0,1035400000.0,75700000.0,74400000.0,75400000.0
JONES GROUP INC,JNY,,874016,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.1,0.1,0.1,0.09,,4300000.0,7400000.0,7400000.0,,6900000.0,500000.0,1121100000.0,1790200000.0,600000.0,607800000.0,1121100000.0,669700000.0,51900000.0,1700000.0,607800000.0,61900000.0,-50200000.0,11700000.0,1790800000.0,73600000.0,75200000.0,76000000.0
JONES GROUP INC,JNY,,874016,2012.0,Q2TTM,2011-07-03,2012-06-30,,0.36,0.36,0.2,0.34,31500000.0,5200000.0,27600000.0,27600000.0,,26700000.0,900000.0,2366300000.0,3726200000.0,1200000.0,1233300000.0,2366300000.0,1361100000.0,67500000.0,4000000.0,1264800000.0,96300000.0,-63500000.0,32800000.0,3727400000.0,73600000.0,75200000.0,76000000.0
JONES GROUP INC,JNY,,874016,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 11:02:40+00:00,0.11,0.11,0.05,0.1,,4900000.0,8400000.0,8400000.0,,8100000.0,300000.0,528600000.0,854500000.0,300000.0,304500000.0,528600000.0,326200000.0,9000000.0,600000.0,304500000.0,21700000.0,-8400000.0,13300000.0,854800000.0,73600000.0,75200000.0,76000000.0
JONES GROUP INC,JNY,,874016,2012.0,Q1TTM,2011-04-03,2012-03-31,,0.31,0.31,0.2,0.3,31500000.0,3500000.0,24600000.0,24600000.0,,23800000.0,800000.0,2402000000.0,3758800000.0,1200000.0,1207000000.0,2402000000.0,1358000000.0,95800000.0,4400000.0,1238500000.0,119500000.0,-91400000.0,28100000.0,3760000000.0,120000000.0,76100000.0,76100000.0
JONES GROUP INC,JNY,,874016,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 09:46:09+00:00,-0.01,-0.01,0.05,-0.01,,-600000.0,-1000000.0,-1000000.0,,-1200000.0,200000.0,592500000.0,935700000.0,300000.0,303300000.0,592500000.0,343500000.0,42900000.0,1100000.0,303300000.0,40200000.0,-41800000.0,-1600000.0,936000000.0,120000000.0,76100000.0,76100000.0
JONES GROUP INC,JNY,,874016,2013.0,Q4,2013-10-06,2013-12-31,,-0.61,-0.61,0.05,-0.6,57100000.0,-9600000.0,-47100000.0,-47100000.0,,-46200000.0,-900000.0,567900000.0,888000000.0,900000.0,308000000.0,567900000.0,321000000.0,14000000.0,1400000.0,365100000.0,-44100000.0,-12600000.0,-56700000.0,888900000.0,76200000.0,73000000.0,73000000.0
JONES GROUP INC,JNY,,874016,2013.0,FY,2013-01-01,2013-12-31,2014-02-18 10:16:55+00:00,-0.26,-0.26,0.2,-0.26,57100000.0,6400000.0,-19700000.0,-19700000.0,,-19800000.0,100000.0,2435500000.0,3763500000.0,1400000.0,1225900000.0,2435500000.0,1329400000.0,60500000.0,800000.0,1283000000.0,46400000.0,-59700000.0,-13300000.0,3764900000.0,76200000.0,73000000.0,73000000.0
JONES GROUP INC,JNY,,874016,2013.0,Q3YTD,2013-01-01,2013-10-05,,0.35,0.35,0.15,0.34,,16000000.0,27400000.0,27400000.0,,26400000.0,1000000.0,1867600000.0,2875500000.0,500000.0,917900000.0,1867600000.0,1008400000.0,46500000.0,-600000.0,917900000.0,90500000.0,-47100000.0,43400000.0,2876000000.0,75100000.0,72800000.0,74100000.0
JONES GROUP INC,JNY,,874016,2013.0,Q3TTM,2012-09-30,2013-10-05,,-0.7,-0.7,0.2,-0.69,69100000.0,-8400000.0,-52800000.0,-52800000.0,,-54000000.0,1200000.0,2503100000.0,3847000000.0,900000.0,1235100000.0,2503100000.0,1344800000.0,102500000.0,700000.0,1304200000.0,40600000.0,-101800000.0,-61200000.0,3847900000.0,75100000.0,72800000.0,74100000.0
JONES GROUP INC,JNY,,874016,2013.0,Q3,2013-07-07,2013-10-05,2013-10-31 12:37:21+00:00,0.39,0.39,0.05,0.38,,17400000.0,29700000.0,29700000.0,,29300000.0,400000.0,662400000.0,1021700000.0,0.0,296500000.0,662400000.0,359300000.0,14900000.0,-800000.0,296500000.0,62800000.0,-15700000.0,47100000.0,1021700000.0,75100000.0,72800000.0,74100000.0
JONES GROUP INC,JNY,,874016,2013.0,Q2YTD,2013-01-01,2013-07-06,,-0.04,-0.04,0.1,-0.04,,-1400000.0,-2300000.0,-2300000.0,,-2900000.0,600000.0,1205200000.0,1853800000.0,500000.0,621400000.0,1205200000.0,649100000.0,31600000.0,200000.0,621400000.0,27700000.0,-31400000.0,-3700000.0,1854300000.0,68000000.0,73100000.0,73100000.0
JONES GROUP INC,JNY,,874016,2013.0,Q2TTM,2012-07-01,2013-07-06,,-0.86,-0.86,0.2,-0.85,69100000.0,-18600000.0,-64700000.0,-64700000.0,,-65900000.0,1200000.0,2511500000.0,3860400000.0,1200000.0,1240500000.0,2511500000.0,1350100000.0,125400000.0,1600000.0,1309600000.0,40500000.0,-123800000.0,-83300000.0,3861600000.0,68000000.0,73100000.0,73100000.0
JONES GROUP INC,JNY,,874016,2013.0,Q2,2013-04-07,2013-07-06,2013-08-02 11:02:40+00:00,-0.05,-0.05,0.05,-0.05,,-1900000.0,-3200000.0,-3200000.0,,-3400000.0,200000.0,544900000.0,845400000.0,200000.0,289900000.0,544900000.0,300700000.0,15400000.0,-500000.0,289900000.0,10800000.0,-15900000.0,-5100000.0,845600000.0,68000000.0,73100000.0,73100000.0
JONES GROUP INC,JNY,,874016,2013.0,Q1TTM,2012-04-01,2013-04-06,,-0.7,-0.7,0.2,-0.7,69100000.0,-11800000.0,-53100000.0,-53100000.0,,-54400000.0,1300000.0,2495200000.0,3869500000.0,1300000.0,1255100000.0,2495200000.0,1375600000.0,119000000.0,2700000.0,1324200000.0,51400000.0,-116300000.0,-64900000.0,3870800000.0,50000000.0,73400000.0,75900000.0
JONES GROUP INC,JNY,,874016,2013.0,Q1,2013-01-01,2013-04-06,2013-05-03 09:46:09+00:00,0.01,0.01,0.05,0.01,,500000.0,900000.0,900000.0,,500000.0,400000.0,660300000.0,1008400000.0,300000.0,331500000.0,660300000.0,348400000.0,16200000.0,700000.0,331500000.0,16900000.0,-15500000.0,1400000.0,1008700000.0,50000000.0,73400000.0,75900000.0
