company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt
PACTIV LLC,PTV,,1089976,2009.0,Q3,2009-07-01,2009-09-30,,,46000000.0,,-144000000.0,1000000.0,,-71000000.0,-28000000.0,-21000000.0,-3000000.0,-71000000.0,-28000000.0,-24000000.0,-123000000.0,95000000.0,80000000.0,15000000.0,-3000000.0,1000000.0,-1000000.0,-29000000.0,-71000000.0
PACTIV LLC,PTV,,1089976,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-08 18:32:52+00:00,-20000000.0,138000000.0,,-171000000.0,2000000.0,,-71000000.0,-96000000.0,194000000.0,-3000000.0,-71000000.0,-96000000.0,191000000.0,24000000.0,252000000.0,238000000.0,14000000.0,-11000000.0,2000000.0,-1000000.0,-78000000.0,-72000000.0
PACTIV LLC,PTV,,1089976,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 20:51:30+00:00,-20000000.0,92000000.0,,-27000000.0,1000000.0,,,-68000000.0,215000000.0,,,-68000000.0,215000000.0,147000000.0,157000000.0,158000000.0,-1000000.0,-8000000.0,1000000.0,,-49000000.0,-1000000.0
PACTIV LLC,PTV,,1089976,2010.0,Q3,2010-07-01,2010-09-30,,-3000000.0,49000000.0,2000000.0,17000000.0,1000000.0,,-89000000.0,-39000000.0,135000000.0,,-89000000.0,-39000000.0,135000000.0,9000000.0,82000000.0,80000000.0,2000000.0,-11000000.0,-1000000.0,,-35000000.0,-90000000.0
PACTIV LLC,PTV,,1089976,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-11-08 18:32:52+00:00,-203000000.0,145000000.0,1000000.0,-73000000.0,3000000.0,182000000.0,53000000.0,-302000000.0,254000000.0,,53000000.0,-302000000.0,254000000.0,6000000.0,205000000.0,203000000.0,2000000.0,-21000000.0,1000000.0,-2000000.0,-100000000.0,-130000000.0
PACTIV LLC,PTV,,1089976,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-08-06 20:51:30+00:00,-200000000.0,96000000.0,-1000000.0,-90000000.0,2000000.0,182000000.0,142000000.0,-263000000.0,119000000.0,,142000000.0,-263000000.0,119000000.0,-3000000.0,123000000.0,123000000.0,,-10000000.0,2000000.0,-2000000.0,-65000000.0,-40000000.0
