company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
New York Times Co,NYT,,71691,2008.0,FY,2007-12-31,2008-12-28,2011-02-22 17:02:39+00:00,-5737000.0,,27490000.0,50086000.0,144409000.0,,-33597000.0,,188839000.0,-81235000.0,-160509000.0,246438000.0,-81235000.0,-160509000.0,246438000.0,4694000.0,-57338000.0,-57338000.0,192964000.0,,,-108541000.0,,-166990000.0,-161302000.0,-231000.0,12218000.0,
New York Times Co,NYT,,71691,2009.0,Q4,2009-09-28,2009-12-27,,,,-23692000.0,68976000.0,31258000.0,45424000.0,55092000.0,132000.0,,-139820000.0,39068000.0,109449000.0,-139820000.0,39068000.0,109449000.0,8697000.0,90741000.0,90741000.0,-67642000.0,,500000.0,,-333000.0,-6523000.0,-139502000.0,-450000.0,,
New York Times Co,NYT,,71691,2009.0,FY,2008-12-29,2009-12-27,2012-02-23 15:01:36+00:00,,,-23692000.0,68976000.0,133775000.0,45424000.0,43551000.0,20972000.0,221322000.0,-276651000.0,8073000.0,247253000.0,-276651000.0,8073000.0,247253000.0,-21325000.0,19901000.0,19901000.0,50026000.0,210502000.0,-11500000.0,,-1338000.0,-51056000.0,-728958000.0,-489000.0,0.0,26543000.0
New York Times Co,NYT,,71691,2009.0,Q3,2009-06-29,2009-09-27,,,,,,31319000.0,,14259000.0,225000.0,,-98390000.0,3423000.0,85420000.0,-98390000.0,3423000.0,85420000.0,-9547000.0,-35735000.0,-35735000.0,75577000.0,-3097000.0,1000000.0,,-325000.0,-5348000.0,-95515000.0,-3000.0,,8096000.0
New York Times Co,NYT,,71691,2009.0,Q3YTD,2008-12-29,2009-09-27,2010-10-28 16:42:36+00:00,,,,,102517000.0,,-11541000.0,20840000.0,221322000.0,-136831000.0,-30995000.0,137804000.0,-136831000.0,-30995000.0,137804000.0,-30022000.0,-70840000.0,-70840000.0,117668000.0,210502000.0,-12000000.0,,-1005000.0,-44533000.0,-589456000.0,-39000.0,,26543000.0
New York Times Co,NYT,,71691,2009.0,Q2YTD,2008-12-29,2009-06-28,2010-08-05 16:17:43+00:00,,,,,71198000.0,,-25800000.0,20615000.0,221322000.0,-38441000.0,-34418000.0,52384000.0,-38441000.0,-34418000.0,52384000.0,-20475000.0,-35105000.0,-35105000.0,42091000.0,213599000.0,-13000000.0,,-680000.0,-39185000.0,-493941000.0,-36000.0,,18447000.0
New York Times Co,NYT,,71691,2010.0,FY,2009-12-28,2010-12-26,2013-02-28 16:38:30+00:00,,,18948000.0,76748000.0,120950000.0,,75955000.0,1010000.0,220248000.0,220666000.0,-40520000.0,153327000.0,220666000.0,-40520000.0,153327000.0,333473000.0,108718000.0,108718000.0,-152296000.0,,11500000.0,,-29974000.0,-33565000.0,-592000.0,,9254000.0,2265000.0
New York Times Co,NYT,,71691,2010.0,Q4,2010-09-27,2010-12-26,,,,18948000.0,76748000.0,30134000.0,,28328000.0,289000.0,220248000.0,220391000.0,-40585000.0,60698000.0,220391000.0,-40585000.0,60698000.0,240504000.0,67099000.0,67099000.0,-64863000.0,,7000000.0,,-29974000.0,-13260000.0,-146000.0,,-4351000.0,
New York Times Co,NYT,,71691,2010.0,Q3TTM,2009-09-28,2010-09-26,,,,-23692000.0,68976000.0,122074000.0,45424000.0,102719000.0,853000.0,,-139545000.0,39133000.0,202078000.0,-139545000.0,39133000.0,202078000.0,101666000.0,132360000.0,132360000.0,-155075000.0,,5000000.0,,-333000.0,-26828000.0,-139948000.0,-450000.0,13605000.0,2265000.0
New York Times Co,NYT,,71691,2010.0,Q3,2010-06-28,2010-09-26,,,,,,30100000.0,,-17587000.0,,,-425000.0,-5526000.0,32037000.0,-425000.0,-5526000.0,32037000.0,26086000.0,-4358000.0,-4358000.0,23882000.0,,-11255000.0,,,-7876000.0,-425000.0,,13605000.0,
