company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingrevenue,otherincome,otherrevenue,otherspecialcharges,restructuringcharge,sgaexpense,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2014.0,Q1,2013-07-01,2013-09-30,2014-11-06 07:14:24+00:00,0.05,0.05,,141000000.0,0.05,-476000000.0,38000000.0,38000000.0,,27000000.0,11000000.0,1948000000.0,-441000000.0,124000000.0,,27000000.0,1931000000.0,2072000000.0,-17000000.0,13000000.0,2099000000.0,-27000000.0,-411000000.0,-438000000.0,2072000000.0,540000000.0,540000000.0,540000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2015.0,FY,2014-07-01,2015-06-30,2017-08-14 16:10:24+00:00,-0.26,-0.26,0.0,498000000.0,-0.26,185000000.0,-78000000.0,367000000.0,-445000000.0,-147000000.0,69000000.0,8037000000.0,75000000.0,487000000.0,0.0,84000000.0,7579000000.0,8524000000.0,,114000000.0,8161000000.0,363000000.0,189000000.0,552000000.0,8524000000.0,581000000.0,581000000.0,581000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2015.0,Q4,2015-04-01,2015-06-30,,-0.65,-0.65,,123000000.0,-0.65,48000000.0,-363000000.0,20000000.0,-383000000.0,-378000000.0,15000000.0,1998000000.0,5000000.0,119000000.0,,53000000.0,1902000000.0,2117000000.0,,24000000.0,2078000000.0,39000000.0,29000000.0,68000000.0,2117000000.0,581000000.0,581000000.0,581000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2015.0,Q3,2015-01-01,2015-03-31,2016-05-06 07:10:45+00:00,0.04,0.04,,124000000.0,0.04,25000000.0,34000000.0,56000000.0,-22000000.0,23000000.0,11000000.0,1927000000.0,12000000.0,114000000.0,0.0,10000000.0,1857000000.0,2041000000.0,,19000000.0,1991000000.0,50000000.0,31000000.0,81000000.0,2041000000.0,581800000.0,581800000.0,581800000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2015.0,Q3YTD,2014-07-01,2015-03-31,,0.39,0.39,,375000000.0,0.39,137000000.0,285000000.0,347000000.0,-62000000.0,231000000.0,54000000.0,6039000000.0,70000000.0,368000000.0,,31000000.0,5677000000.0,6407000000.0,,90000000.0,6083000000.0,324000000.0,160000000.0,484000000.0,6407000000.0,581800000.0,581800000.0,581800000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2015.0,Q3TTM,2014-04-01,2015-03-31,,0.41,0.41,,506000000.0,0.41,209000000.0,314000000.0,518000000.0,-204000000.0,244000000.0,70000000.0,8055000000.0,90000000.0,450000000.0,,52000000.0,7455000000.0,8505000000.0,50000000.0,195000000.0,8013000000.0,492000000.0,235000000.0,727000000.0,8505000000.0,581800000.0,581800000.0,581800000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2015.0,Q2,2014-10-01,2014-12-31,2016-02-05 07:08:24+00:00,0.24,0.24,,127000000.0,0.24,65000000.0,163000000.0,182000000.0,-19000000.0,143000000.0,20000000.0,2130000000.0,10000000.0,128000000.0,,17000000.0,1906000000.0,2258000000.0,,29000000.0,2050000000.0,208000000.0,39000000.0,247000000.0,2258000000.0,580200000.0,580200000.0,580200000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2015.0,Q2YTD,2014-07-01,2014-12-31,,0.35,0.35,,251000000.0,0.35,112000000.0,251000000.0,291000000.0,-40000000.0,208000000.0,43000000.0,4112000000.0,58000000.0,254000000.0,,21000000.0,3820000000.0,4366000000.0,,71000000.0,4092000000.0,274000000.0,129000000.0,403000000.0,4366000000.0,580200000.0,580200000.0,580200000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2015.0,Q2TTM,2014-01-01,2014-12-31,,0.45,0.45,,524000000.0,0.45,185000000.0,341000000.0,523000000.0,-182000000.0,269000000.0,72000000.0,8087000000.0,77000000.0,455000000.0,,52000000.0,7501000000.0,8542000000.0,33000000.0,199000000.0,8077000000.0,465000000.0,243000000.0,708000000.0,8542000000.0,580200000.0,580200000.0,580200000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2015.0,Q1,2014-07-01,2014-09-30,2015-11-06 07:09:39+00:00,0.11,0.11,,124000000.0,0.11,47000000.0,88000000.0,109000000.0,-21000000.0,65000000.0,23000000.0,1982000000.0,48000000.0,126000000.0,,4000000.0,1914000000.0,2108000000.0,,42000000.0,2042000000.0,66000000.0,90000000.0,156000000.0,2108000000.0,579500000.0,579500000.0,579500000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2015.0,Q1TTM,2013-10-01,2014-09-30,,0.47,0.47,,535000000.0,0.47,-91000000.0,344000000.0,507000000.0,-163000000.0,277000000.0,67000000.0,8075000000.0,-164000000.0,447000000.0,,71000000.0,7506000000.0,8522000000.0,17000000.0,187000000.0,8112000000.0,410000000.0,6000000.0,416000000.0,8522000000.0,579500000.0,579500000.0,579500000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2016.0,FY,2015-07-01,2016-06-30,2018-08-15 06:53:36+00:00,0.3,0.3,0.2,505000000.0,0.3,-54000000.0,250000000.0,235000000.0,15000000.0,179000000.0,71000000.0,8292000000.0,18000000.0,,158000000.0,89000000.0,7450000000.0,8292000000.0,,73000000.0,8202000000.0,90000000.0,91000000.0,181000000.0,8292000000.0,580600000.0,580600000.0,580600000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2016.0,Q4,2016-04-01,2016-06-30,,0.15,0.15,,135000000.0,0.15,86000000.0,109000000.0,114000000.0,-5000000.0,90000000.0,19000000.0,2581000000.0,-14000000.0,-355000000.0,-122000000.0,26000000.0,1987000000.0,2226000000.0,,14000000.0,2026000000.0,200000000.0,,200000000.0,2226000000.0,580600000.0,580600000.0,580600000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2016.0,Q3,2016-01-01,2016-03-31,2017-05-10 07:24:17+00:00,-0.26,-0.26,0.1,126000000.0,-0.26,-98000000.0,-130000000.0,-128000000.0,-2000000.0,-149000000.0,19000000.0,1774000000.0,33000000.0,117000000.0,280000000.0,24000000.0,1733000000.0,1891000000.0,,13000000.0,2163000000.0,-272000000.0,46000000.0,-226000000.0,1891000000.0,580200000.0,580200000.0,580200000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2016.0,Q3YTD,2015-07-01,2016-03-31,,0.15,0.15,0.2,370000000.0,0.15,-140000000.0,141000000.0,121000000.0,20000000.0,89000000.0,52000000.0,5711000000.0,32000000.0,355000000.0,280000000.0,63000000.0,5463000000.0,6066000000.0,,59000000.0,6176000000.0,-110000000.0,91000000.0,-19000000.0,6066000000.0,580200000.0,580200000.0,580200000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2016.0,Q3TTM,2015-04-01,2016-03-31,,-0.5,-0.5,0.2,493000000.0,-0.5,-92000000.0,-222000000.0,141000000.0,-363000000.0,-289000000.0,67000000.0,7709000000.0,37000000.0,474000000.0,280000000.0,116000000.0,7365000000.0,8183000000.0,,83000000.0,8254000000.0,-71000000.0,120000000.0,49000000.0,8183000000.0,580200000.0,580200000.0,580200000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2016.0,Q2,2015-10-01,2015-12-31,2017-02-10 06:22:41+00:00,0.11,0.11,,123000000.0,0.11,49000000.0,82000000.0,106000000.0,-24000000.0,63000000.0,19000000.0,2026000000.0,-6000000.0,135000000.0,,22000000.0,1881000000.0,2161000000.0,,26000000.0,2026000000.0,135000000.0,20000000.0,155000000.0,2161000000.0,581200000.0,581200000.0,581200000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2016.0,Q2YTD,2015-07-01,2015-12-31,,0.41,0.41,0.1,244000000.0,0.41,-42000000.0,271000000.0,249000000.0,22000000.0,238000000.0,33000000.0,3937000000.0,-1000000.0,238000000.0,,39000000.0,3730000000.0,4175000000.0,,46000000.0,4013000000.0,162000000.0,45000000.0,207000000.0,4175000000.0,581200000.0,581200000.0,581200000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2016.0,Q2TTM,2015-01-01,2015-12-31,,-0.2,-0.2,0.1,491000000.0,-0.2,31000000.0,-58000000.0,325000000.0,-383000000.0,-117000000.0,59000000.0,7862000000.0,16000000.0,471000000.0,,102000000.0,7489000000.0,8333000000.0,,89000000.0,8082000000.0,251000000.0,105000000.0,356000000.0,8333000000.0,581200000.0,581200000.0,581200000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2016.0,Q1,2015-07-01,2015-09-30,2016-11-08 07:17:01+00:00,0.3,0.3,0.1,121000000.0,0.3,-91000000.0,189000000.0,143000000.0,46000000.0,175000000.0,14000000.0,1911000000.0,5000000.0,103000000.0,,17000000.0,1849000000.0,2014000000.0,,20000000.0,1987000000.0,27000000.0,25000000.0,52000000.0,2014000000.0,581000000.0,581000000.0,581000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2016.0,Q1TTM,2014-10-01,2015-09-30,,-0.07,-0.07,0.1,495000000.0,-0.07,47000000.0,23000000.0,401000000.0,-378000000.0,-37000000.0,60000000.0,7966000000.0,32000000.0,464000000.0,,97000000.0,7514000000.0,8430000000.0,,92000000.0,8106000000.0,324000000.0,124000000.0,448000000.0,8430000000.0,581000000.0,581000000.0,581000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2017.0,FY,2016-07-01,2017-06-30,2019-08-13 07:10:07+00:00,-1.27,-1.27,0.2,449000000.0,-1.27,28000000.0,-643000000.0,-643000000.0,,-738000000.0,95000000.0,8139000000.0,135000000.0,,,927000000.0,7257000000.0,8139000000.0,,-256000000.0,8633000000.0,-494000000.0,-121000000.0,-615000000.0,8139000000.0,581100000.0,581100000.0,581100000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2017.0,Q4,2017-04-01,2017-06-30,,-0.73,-0.73,-0.2,100000000.0,-0.73,16000000.0,-424000000.0,-424000000.0,,-429000000.0,5000000.0,2474000000.0,8000000.0,-394000000.0,,518000000.0,1868000000.0,2080000000.0,,-10000000.0,2486000000.0,-406000000.0,-2000000.0,-408000000.0,2080000000.0,581100000.0,581100000.0,581100000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2017.0,Q3,2017-01-01,2017-03-31,2018-05-11 06:23:10+00:00,-0.01,-0.01,0.1,109000000.0,-0.01,45000000.0,0.0,,,-5000000.0,5000000.0,1850000000.0,-13000000.0,128000000.0,,33000000.0,1763000000.0,1978000000.0,,-15000000.0,1905000000.0,73000000.0,-28000000.0,45000000.0,1978000000.0,500000000.0,500000000.0,500000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2017.0,Q3YTD,2016-07-01,2017-03-31,,-0.54,-0.54,0.2,349000000.0,-0.54,12000000.0,-219000000.0,-219000000.0,,-309000000.0,90000000.0,5665000000.0,127000000.0,394000000.0,,409000000.0,5389000000.0,6059000000.0,,-246000000.0,6147000000.0,-88000000.0,-119000000.0,-207000000.0,6059000000.0,500000000.0,500000000.0,500000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2017.0,Q3TTM,2016-04-01,2017-03-31,,-0.39,-0.39,0.2,484000000.0,-0.39,98000000.0,-110000000.0,-105000000.0,-5000000.0,-219000000.0,109000000.0,8246000000.0,113000000.0,39000000.0,-122000000.0,435000000.0,7376000000.0,8285000000.0,,-232000000.0,8173000000.0,112000000.0,-119000000.0,-7000000.0,8285000000.0,500000000.0,500000000.0,500000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2017.0,Q2,2016-10-01,2016-12-31,2018-02-09 06:11:02+00:00,-0.5,-0.5,0.0,120000000.0,-0.5,-32000000.0,-219000000.0,-219000000.0,,-289000000.0,70000000.0,1978000000.0,123000000.0,138000000.0,,356000000.0,1791000000.0,2116000000.0,,-223000000.0,2267000000.0,-151000000.0,-100000000.0,-251000000.0,2116000000.0,581400000.0,581400000.0,581400000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2017.0,Q2YTD,2016-07-01,2016-12-31,,-0.53,-0.53,0.1,240000000.0,-0.53,-33000000.0,-219000000.0,-219000000.0,,-304000000.0,85000000.0,3815000000.0,140000000.0,266000000.0,,376000000.0,3626000000.0,4081000000.0,,-231000000.0,4242000000.0,-161000000.0,-91000000.0,-252000000.0,4081000000.0,581400000.0,581400000.0,581400000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2017.0,Q2TTM,2016-01-01,2016-12-31,,-0.64,-0.64,0.2,501000000.0,-0.64,-45000000.0,-240000000.0,-233000000.0,-7000000.0,-363000000.0,123000000.0,8170000000.0,159000000.0,28000000.0,158000000.0,426000000.0,7346000000.0,8198000000.0,,-204000000.0,8431000000.0,-233000000.0,-45000000.0,-278000000.0,8198000000.0,581400000.0,581400000.0,581400000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2017.0,Q1,2016-07-01,2016-09-30,2017-11-09 19:02:27+00:00,-0.03,-0.03,0.1,120000000.0,-0.03,-1000000.0,0.0,,,-15000000.0,15000000.0,1837000000.0,17000000.0,128000000.0,,20000000.0,1835000000.0,1965000000.0,,-8000000.0,1975000000.0,-10000000.0,9000000.0,-1000000.0,1965000000.0,500000000.0,500000000.0,500000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2017.0,Q1TTM,2015-10-01,2016-09-30,,-0.03,-0.03,0.2,504000000.0,-0.03,36000000.0,61000000.0,92000000.0,-31000000.0,-11000000.0,72000000.0,8218000000.0,30000000.0,25000000.0,158000000.0,92000000.0,7436000000.0,8243000000.0,,45000000.0,8190000000.0,53000000.0,75000000.0,128000000.0,8243000000.0,500000000.0,500000000.0,500000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2018.0,FY,2017-07-01,2018-06-30,2019-08-13 07:10:07+00:00,-2.6,-2.6,0.2,472000000.0,-2.6,355000000.0,-1444000000.0,-1444000000.0,,-1514000000.0,70000000.0,9024000000.0,-324000000.0,,,351000000.0,7953000000.0,9024000000.0,,-1013000000.0,8776000000.0,248000000.0,-1337000000.0,-1089000000.0,9024000000.0,582300000.0,582300000.0,582300000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2018.0,Q4,2018-04-01,2018-06-30,,-0.64,-0.64,-0.1,175000000.0,-0.64,63000000.0,-355000000.0,-355000000.0,,-371000000.0,16000000.0,2693000000.0,-333000000.0,,,78000000.0,2379000000.0,2693000000.0,,-20000000.0,2632000000.0,61000000.0,-353000000.0,-292000000.0,2693000000.0,582300000.0,582300000.0,582300000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2018.0,Q3,2018-01-01,2018-03-31,2019-05-10 07:16:42+00:00,-1.94,-1.94,,100000000.0,-1.94,3000000.0,-1110000000.0,-1110000000.0,,-1128000000.0,18000000.0,2093000000.0,30000000.0,,,246000000.0,1912000000.0,2093000000.0,,-972000000.0,2258000000.0,-165000000.0,-942000000.0,-1107000000.0,2093000000.0,581400000.0,581400000.0,581400000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2018.0,Q3YTD,2017-07-01,2018-03-31,,-1.96,-1.96,0.1,297000000.0,-1.96,292000000.0,-1089000000.0,-1089000000.0,,-1143000000.0,54000000.0,6331000000.0,9000000.0,,,273000000.0,5574000000.0,6331000000.0,,-993000000.0,6144000000.0,187000000.0,-984000000.0,-797000000.0,6331000000.0,581400000.0,581400000.0,581400000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2018.0,Q3TTM,2017-04-01,2018-03-31,,-2.69,-2.69,-0.1,397000000.0,-2.69,308000000.0,-1513000000.0,-1513000000.0,,-1572000000.0,59000000.0,8805000000.0,17000000.0,-394000000.0,,791000000.0,7442000000.0,8411000000.0,,-1003000000.0,8630000000.0,-219000000.0,-986000000.0,-1205000000.0,8411000000.0,581400000.0,581400000.0,581400000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2018.0,Q2,2017-10-01,2017-12-31,2019-02-08 06:23:05+00:00,-0.14,-0.14,,100000000.0,-0.14,235000000.0,-66000000.0,-66000000.0,,-83000000.0,17000000.0,2180000000.0,-30000000.0,,,12000000.0,1852000000.0,2180000000.0,,-17000000.0,1964000000.0,216000000.0,-47000000.0,169000000.0,2180000000.0,592900000.0,592900000.0,592900000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2018.0,Q2YTD,2017-07-01,2017-12-31,,-0.02,-0.02,0.1,197000000.0,-0.02,289000000.0,21000000.0,21000000.0,,-15000000.0,36000000.0,4238000000.0,-21000000.0,,,27000000.0,3662000000.0,4238000000.0,,-21000000.0,3886000000.0,352000000.0,-42000000.0,310000000.0,4238000000.0,592900000.0,592900000.0,592900000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2018.0,Q2TTM,2017-01-01,2017-12-31,,-0.76,-0.76,,406000000.0,-0.76,350000000.0,-403000000.0,-403000000.0,,-449000000.0,46000000.0,8562000000.0,-26000000.0,-266000000.0,,578000000.0,7293000000.0,8296000000.0,,-46000000.0,8277000000.0,19000000.0,-72000000.0,-53000000.0,8296000000.0,592900000.0,592900000.0,592900000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2018.0,Q1,2017-07-01,2017-09-30,2018-11-08 06:35:16+00:00,0.12,0.12,0.1,97000000.0,0.12,54000000.0,87000000.0,87000000.0,,68000000.0,19000000.0,2058000000.0,9000000.0,,,15000000.0,1810000000.0,2058000000.0,,-4000000.0,1922000000.0,136000000.0,5000000.0,141000000.0,2058000000.0,566700000.0,566700000.0,566700000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2018.0,Q1TTM,2016-10-01,2017-09-30,,-1.12,-1.12,,426000000.0,-1.12,83000000.0,-556000000.0,-556000000.0,,-655000000.0,99000000.0,8360000000.0,127000000.0,-128000000.0,,922000000.0,7232000000.0,8232000000.0,,-252000000.0,8580000000.0,-348000000.0,-125000000.0,-473000000.0,8232000000.0,566700000.0,566700000.0,566700000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2019.0,FY,2018-07-01,2019-06-30,2019-08-13 07:10:07+00:00,0.27,0.27,0.2,659000000.0,0.26,126000000.0,228000000.0,228000000.0,,155000000.0,73000000.0,10074000000.0,33000000.0,,,188000000.0,8830000000.0,10074000000.0,,-76000000.0,9677000000.0,397000000.0,-43000000.0,354000000.0,10074000000.0,574100000.0,574100000.0,596200000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2019.0,Q4,2019-04-01,2019-06-30,,-0.08,-0.08,,165000000.0,-0.09,14000000.0,-42000000.0,-42000000.0,,-51000000.0,9000000.0,2466000000.0,3000000.0,,,117000000.0,2197000000.0,2466000000.0,,-18000000.0,2479000000.0,-13000000.0,-15000000.0,-28000000.0,2466000000.0,574100000.0,574100000.0,596200000.0
