company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commonequity,currentdeferredtaxassets,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2011.0,Q2,,2011-06-30,2011-07-29 13:01:20+00:00,1534000000.0,2625000000.0,,,,282000000.0,8152000000.0,,367000000.0,5723000000.0,,2360000000.0,3650000000.0,1766000000.0,2589000000.0,35000000.0,961000000.0,499000000.0,1861000000.0,643000000.0,1385000000.0,,,,571000000.0,521000000.0,,,117000000.0,601000000.0,18121000000.0,8152000000.0,5917000000.0,3403000000.0,8152000000.0,8187000000.0,9934000000.0,18121000000.0,9615000000.0,6531000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2011.0,Q1,,2011-03-31,2011-04-28 15:18:29+00:00,1456000000.0,2466000000.0,,,,201000000.0,7783000000.0,,300000000.0,5569000000.0,,2304000000.0,3354000000.0,1667000000.0,2523000000.0,41000000.0,960000000.0,495000000.0,1948000000.0,640000000.0,1348000000.0,,,,511000000.0,515000000.0,,,97000000.0,496000000.0,17337000000.0,7783000000.0,5470000000.0,3201000000.0,7783000000.0,7824000000.0,9513000000.0,17337000000.0,9344000000.0,6312000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2012.0,FY,,2012-12-31,2014-02-26 15:39:33+00:00,1879000000.0,3474000000.0,3831000000.0,-1964000000.0,,577000000.0,11276000000.0,565000000.0,462000000.0,14443000000.0,7617000000.0,7580000000.0,9765000000.0,2336000000.0,3786000000.0,65000000.0,353000000.0,1548000000.0,2745000000.0,,2103000000.0,,,-4000000.0,1748000000.0,1059000000.0,421000000.0,5805000000.0,1071000000.0,527000000.0,35810000000.0,15113000000.0,7900000000.0,5515000000.0,15113000000.0,15178000000.0,20632000000.0,35810000000.0,24124000000.0,15117000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2012.0,Q3,,2012-09-30,2012-11-14 12:45:19+00:00,,,,,,23273.0,2.0,,,,,,,,,,,,,4753075.0,4753075.0,,,,,,,-7757.0,31028.0,,4776348.0,-7755.0,4776348.0,4784103.0,-7755.0,-7755.0,4784103.0,4776348.0,,
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2012.0,Q2,,2012-06-30,2012-07-24 16:19:51+00:00,1556000000.0,2683000000.0,,,,525000000.0,7937000000.0,,333000000.0,5649000000.0,,2218000000.0,3678000000.0,1756000000.0,2675000000.0,21000000.0,1024000000.0,416000000.0,2126000000.0,750000000.0,1246000000.0,,,,622000000.0,546000000.0,,,695000000.0,652000000.0,18554000000.0,7937000000.0,6366000000.0,3830000000.0,7937000000.0,7958000000.0,10596000000.0,18554000000.0,9513000000.0,6766000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2012.0,Q1,,2012-03-31,2012-04-24 14:26:52+00:00,1530000000.0,2588000000.0,,,,367000000.0,7933000000.0,,297000000.0,5605000000.0,,2192000000.0,3345000000.0,1779000000.0,2660000000.0,21000000.0,1057000000.0,450000000.0,2151000000.0,704000000.0,1333000000.0,,,,597000000.0,528000000.0,,,405000000.0,444000000.0,17993000000.0,7933000000.0,5882000000.0,3565000000.0,7933000000.0,7954000000.0,10039000000.0,17993000000.0,9451000000.0,6474000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2013.0,FY,,2013-12-31,2015-02-26 11:45:24+00:00,1960000000.0,3648000000.0,4132000000.0,-1560000000.0,,915000000.0,11488000000.0,577000000.0,461000000.0,14495000000.0,7965000000.0,7186000000.0,8969000000.0,2382000000.0,3833000000.0,72000000.0,240000000.0,1313000000.0,2133000000.0,,1913000000.0,,,-3000000.0,1006000000.0,1299000000.0,415000000.0,6866000000.0,580000000.0,794000000.0,35491000000.0,16791000000.0,8731000000.0,4914000000.0,16791000000.0,16863000000.0,18628000000.0,35491000000.0,22927000000.0,13714000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2013.0,Q3,,2013-09-30,2013-11-07 13:04:48+00:00,1976000000.0,3950000000.0,,,,642000000.0,16071000000.0,404000000.0,430000000.0,14276000000.0,,7231000000.0,9029000000.0,2403000000.0,3757000000.0,46000000.0,328000000.0,1513000000.0,2534000000.0,,1984000000.0,,,,954000000.0,1065000000.0,669000000.0,,664000000.0,698000000.0,35312000000.0,16071000000.0,8766000000.0,5054000000.0,16071000000.0,16117000000.0,19195000000.0,35312000000.0,22789000000.0,14141000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2013.0,Q2,,2013-06-30,2013-08-02 14:59:02+00:00,2045000000.0,3820000000.0,,,,628000000.0,15388000000.0,448000000.0,368000000.0,14049000000.0,,7186000000.0,9069000000.0,2405000000.0,3749000000.0,43000000.0,1169000000.0,2301000000.0,2541000000.0,,1878000000.0,,,,875000000.0,934000000.0,560000000.0,,690000000.0,368000000.0,35257000000.0,15388000000.0,8229000000.0,4981000000.0,15388000000.0,15431000000.0,19826000000.0,35257000000.0,23279000000.0,14845000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2013.0,Q1,,2013-03-31,2013-05-03 08:39:30+00:00,1978000000.0,3685000000.0,,,,639000000.0,15167000000.0,459000000.0,318000000.0,14275000000.0,,6664000000.0,9473000000.0,2394000000.0,3841000000.0,43000000.0,1103000000.0,2007000000.0,2522000000.0,,1954000000.0,,,,898000000.0,862000000.0,622000000.0,,653000000.0,397000000.0,34977000000.0,15167000000.0,8196000000.0,4903000000.0,15167000000.0,15210000000.0,19767000000.0,34977000000.0,22940000000.0,14864000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2014.0,Q3,,2014-09-30,2014-10-31 12:39:40+00:00,2038000000.0,3972000000.0,,,,655000000.0,16587000000.0,581000000.0,424000000.0,14088000000.0,,6739000000.0,8587000000.0,2498000000.0,3702000000.0,58000000.0,241000000.0,1035000000.0,1845000000.0,,2111000000.0,,,,1038000000.0,1141000000.0,390000000.0,,413000000.0,335000000.0,34239000000.0,16587000000.0,8431000000.0,4986000000.0,16587000000.0,16645000000.0,17594000000.0,34239000000.0,22106000000.0,12608000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2014.0,Q2,,2014-06-30,2014-07-31 13:03:41+00:00,2044000000.0,4010000000.0,,,,631000000.0,16982000000.0,552000000.0,373000000.0,14377000000.0,,6976000000.0,8615000000.0,2534000000.0,3793000000.0,60000000.0,242000000.0,1047000000.0,1890000000.0,,2708000000.0,,,,1032000000.0,1121000000.0,477000000.0,,418000000.0,634000000.0,35258000000.0,16982000000.0,8838000000.0,5543000000.0,16982000000.0,17042000000.0,18216000000.0,35258000000.0,22627000000.0,12673000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2014.0,Q1,,2014-03-31,2014-05-05 10:55:17+00:00,2076000000.0,3889000000.0,,,,784000000.0,17037000000.0,554000000.0,334000000.0,14450000000.0,,7078000000.0,8991000000.0,2532000000.0,3806000000.0,74000000.0,257000000.0,1296000000.0,1894000000.0,,2071000000.0,,,,988000000.0,1165000000.0,564000000.0,,324000000.0,360000000.0,35262000000.0,17037000000.0,8683000000.0,4805000000.0,17037000000.0,17111000000.0,18151000000.0,35262000000.0,22773000000.0,13346000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2015.0,FY,,2015-12-31,2017-02-22 16:03:51+00:00,1758000000.0,3479000000.0,4319000000.0,-3863000000.0,,268000000.0,11706000000.0,,366000000.0,13479000000.0,7884000000.0,6014000000.0,7746000000.0,2323000000.0,3565000000.0,45000000.0,362000000.0,390000000.0,2026000000.0,,1833000000.0,,,-3000000.0,960000000.0,978000000.0,369000000.0,7346000000.0,668000000.0,177000000.0,30996000000.0,15186000000.0,6616000000.0,4625000000.0,15186000000.0,15231000000.0,15765000000.0,30996000000.0,20815000000.0,11140000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2015.0,Q3,,2015-09-30,2015-10-30 11:11:12+00:00,1997000000.0,3656000000.0,,,,418000000.0,15366000000.0,550000000.0,373000000.0,13540000000.0,,6139000000.0,7830000000.0,2395000000.0,3590000000.0,47000000.0,246000000.0,820000000.0,2041000000.0,,1888000000.0,,,,1107000000.0,997000000.0,410000000.0,,842000000.0,150000000.0,32201000000.0,15366000000.0,7579000000.0,5100000000.0,15366000000.0,15413000000.0,16788000000.0,32201000000.0,21032000000.0,11688000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2015.0,Q2,,2015-06-30,2015-07-29 11:17:09+00:00,1931000000.0,3840000000.0,,,,303000000.0,15753000000.0,553000000.0,327000000.0,13698000000.0,,6282000000.0,7770000000.0,2439000000.0,3680000000.0,50000000.0,250000000.0,876000000.0,2059000000.0,,1817000000.0,,,,1025000000.0,1015000000.0,382000000.0,,981000000.0,127000000.0,32579000000.0,15753000000.0,7644000000.0,5056000000.0,15753000000.0,15803000000.0,16776000000.0,32579000000.0,21255000000.0,11720000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2016.0,FY,,2016-12-31,2018-02-28 12:45:42+00:00,1718000000.0,3560000000.0,4596000000.0,-4448000000.0,,543000000.0,11850000000.0,,379000000.0,13201000000.0,8039000000.0,5514000000.0,6711000000.0,2346000000.0,3443000000.0,44000000.0,325000000.0,321000000.0,2027000000.0,,1822000000.0,,,-3000000.0,960000000.0,934000000.0,381000000.0,7555000000.0,1566000000.0,203000000.0,30476000000.0,14954000000.0,7033000000.0,5485000000.0,14954000000.0,14998000000.0,15478000000.0,30476000000.0,20000000000.0,9993000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2016.0,Q3,,2016-09-30,2016-11-01 11:13:45+00:00,1790000000.0,3659000000.0,,,,494000000.0,15404000000.0,,388000000.0,13434000000.0,,5689000000.0,7881000000.0,2328000000.0,3506000000.0,42000000.0,412000000.0,366000000.0,1961000000.0,,1866000000.0,,,,1109000000.0,988000000.0,393000000.0,,551000000.0,213000000.0,31237000000.0,15404000000.0,7087000000.0,4595000000.0,15404000000.0,15446000000.0,15791000000.0,31237000000.0,20644000000.0,11196000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2016.0,Q2,,2016-06-30,2016-08-02 11:40:04+00:00,1802000000.0,3628000000.0,,,,323000000.0,15320000000.0,,316000000.0,13450000000.0,,5795000000.0,7605000000.0,2323000000.0,3551000000.0,44000000.0,413000000.0,365000000.0,1987000000.0,,1889000000.0,,,,1119000000.0,1017000000.0,406000000.0,,809000000.0,146000000.0,31154000000.0,15320000000.0,6826000000.0,4816000000.0,15320000000.0,15364000000.0,15790000000.0,31154000000.0,20777000000.0,10974000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2016.0,Q1,,2016-03-31,2016-04-29 11:16:07+00:00,1795000000.0,3581000000.0,,,,333000000.0,15519000000.0,,276000000.0,13588000000.0,,5947000000.0,7572000000.0,2391000000.0,3583000000.0,44000000.0,380000000.0,395000000.0,2023000000.0,,1878000000.0,,,,1072000000.0,1008000000.0,468000000.0,,1073000000.0,240000000.0,31583000000.0,15519000000.0,7013000000.0,5022000000.0,15519000000.0,15563000000.0,16020000000.0,31583000000.0,20987000000.0,10998000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2017.0,FY,,2017-12-31,2018-10-30 12:33:22+00:00,2166000000.0,3943000000.0,5003000000.0,,,561000000.0,17253000000.0,,453000000.0,13568000000.0,8505000000.0,5265000000.0,7167000000.0,2620000000.0,3502000000.0,37000000.0,253000000.0,538000000.0,1588000000.0,,1872000000.0,,,,1698000000.0,965000000.0,679000000.0,,584000000.0,534000000.0,32623000000.0,17253000000.0,8337000000.0,5075000000.0,17253000000.0,17290000000.0,15333000000.0,32623000000.0,20784000000.0,10258000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2017.0,Q3,,2017-09-30,2017-10-31 14:17:05+00:00,2039000000.0,3962000000.0,4952000000.0,,,791000000.0,16593000000.0,,434000000.0,13545000000.0,8438000000.0,5354000000.0,7273000000.0,2457000000.0,3486000000.0,43000000.0,264000000.0,327000000.0,1694000000.0,,1928000000.0,,,,1627000000.0,895000000.0,396000000.0,,1499000000.0,843000000.0,32725000000.0,16593000000.0,8449000000.0,5900000000.0,16593000000.0,16636000000.0,16089000000.0,32725000000.0,20790000000.0,10189000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2017.0,Q2,,2017-06-30,2017-08-01 11:56:41+00:00,1885000000.0,3813000000.0,4859000000.0,,,312000000.0,15552000000.0,,338000000.0,13478000000.0,8389000000.0,5410000000.0,6264000000.0,2393000000.0,3530000000.0,42000000.0,443000000.0,316000000.0,1942000000.0,,1745000000.0,,,,1007000000.0,930000000.0,444000000.0,,2341000000.0,525000000.0,31355000000.0,15552000000.0,7487000000.0,6309000000.0,15552000000.0,15594000000.0,15761000000.0,31355000000.0,20338000000.0,9452000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2017.0,Q1,,2017-03-31,2017-05-02 13:39:47+00:00,1891000000.0,3673000000.0,4724000000.0,,,222000000.0,15157000000.0,,270000000.0,13296000000.0,8205000000.0,5441000000.0,6677000000.0,2344000000.0,3481000000.0,42000000.0,439000000.0,319000000.0,1919000000.0,,1860000000.0,,,,979000000.0,940000000.0,435000000.0,,1536000000.0,301000000.0,30611000000.0,15157000000.0,6975000000.0,5557000000.0,15157000000.0,15199000000.0,15412000000.0,30611000000.0,20155000000.0,9855000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2018.0,FY,,2018-12-31,2019-10-29 12:29:45+00:00,2130000000.0,3858000000.0,5105000000.0,-4145000000.0,0.0,283000000.0,12094000000.0,,457000000.0,13328000000.0,8572000000.0,4846000000.0,6768000000.0,2785000000.0,3467000000.0,35000000.0,293000000.0,349000000.0,1625000000.0,,1814000000.0,,,-3000000.0,1568000000.0,1054000000.0,507000000.0,8161000000.0,753000000.0,157000000.0,31092000000.0,16107000000.0,7590000000.0,5154000000.0,16107000000.0,16142000000.0,14950000000.0,31092000000.0,20035000000.0,9796000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2018.0,Q3,,2018-09-30,2018-10-30 12:33:22+00:00,2165000000.0,4027000000.0,5054000000.0,,,327000000.0,16754000000.0,,427000000.0,13385000000.0,8500000000.0,4949000000.0,6737000000.0,2835000000.0,3446000000.0,35000000.0,241000000.0,347000000.0,1504000000.0,,2167000000.0,,,,1740000000.0,984000000.0,500000000.0,,508000000.0,178000000.0,31628000000.0,16754000000.0,7867000000.0,5267000000.0,16754000000.0,16789000000.0,14839000000.0,31628000000.0,20315000000.0,9572000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2018.0,Q2,,2018-06-30,2018-07-31 11:28:54+00:00,2192000000.0,4092000000.0,5031000000.0,,,256000000.0,16690000000.0,,353000000.0,13427000000.0,8493000000.0,5050000000.0,6753000000.0,2753000000.0,3462000000.0,35000000.0,296000000.0,486000000.0,1528000000.0,,1910000000.0,,,,1717000000.0,986000000.0,576000000.0,,932000000.0,236000000.0,31865000000.0,16690000000.0,7913000000.0,5387000000.0,16690000000.0,16725000000.0,15140000000.0,31865000000.0,20490000000.0,9753000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2018.0,Q1,,2018-03-31,2018-05-01 11:28:10+00:00,2203000000.0,4005000000.0,5123000000.0,,,317000000.0,17263000000.0,,300000000.0,13698000000.0,8666000000.0,5206000000.0,6845000000.0,2745000000.0,3543000000.0,38000000.0,356000000.0,557000000.0,1584000000.0,,1861000000.0,,,,1736000000.0,985000000.0,552000000.0,,1032000000.0,510000000.0,32668000000.0,17263000000.0,8129000000.0,5396000000.0,17263000000.0,17301000000.0,15367000000.0,32668000000.0,20996000000.0,9971000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2019.0,FY,,2019-12-31,2020-04-30 14:05:03+00:00,2114000000.0,3437000000.0,5210000000.0,-4290000000.0,331000000.0,370000000.0,12204000000.0,,449000000.0,13456000000.0,8706000000.0,4638000000.0,7819000000.0,2805000000.0,3496000000.0,51000000.0,372000000.0,396000000.0,1790000000.0,,1741000000.0,1377000000.0,325000000.0,-2000000.0,2115000000.0,1204000000.0,518000000.0,8170000000.0,503000000.0,221000000.0,32805000000.0,16082000000.0,8728000000.0,5132000000.0,16082000000.0,16133000000.0,16672000000.0,32805000000.0,20581000000.0,11540000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2019.0,Q3,,2019-09-30,2019-10-29 12:29:45+00:00,2290000000.0,3787000000.0,5210000000.0,-4367000000.0,333000000.0,549000000.0,12155000000.0,,421000000.0,13337000000.0,8693000000.0,4657000000.0,8013000000.0,2901000000.0,3483000000.0,52000000.0,294000000.0,309000000.0,1561000000.0,,1942000000.0,,,-2000000.0,2112000000.0,1118000000.0,494000000.0,8062000000.0,8000000.0,281000000.0,31895000000.0,15848000000.0,8012000000.0,4661000000.0,15848000000.0,15900000000.0,15995000000.0,31895000000.0,20400000000.0,11334000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2019.0,Q2,,2019-06-30,2019-07-30 12:17:20+00:00,2268000000.0,3944000000.0,5215000000.0,-4108000000.0,311000000.0,412000000.0,12116000000.0,,357000000.0,13463000000.0,8725000000.0,4766000000.0,8079000000.0,2853000000.0,3510000000.0,55000000.0,303000000.0,389000000.0,1590000000.0,,1818000000.0,,,-2000000.0,2076000000.0,1064000000.0,532000000.0,8300000000.0,7000000.0,385000000.0,32244000000.0,16306000000.0,8126000000.0,4450000000.0,16306000000.0,16361000000.0,15883000000.0,32244000000.0,20608000000.0,11433000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2019.0,Q1,,2019-03-31,2019-04-30 13:03:50+00:00,2274000000.0,3865000000.0,5129000000.0,-4078000000.0,308000000.0,303000000.0,12089000000.0,,302000000.0,13318000000.0,8602000000.0,4754000000.0,6782000000.0,2897000000.0,3473000000.0,34000000.0,309000000.0,360000000.0,1585000000.0,,1927000000.0,,,-3000000.0,2051000000.0,1061000000.0,536000000.0,8225000000.0,783000000.0,143000000.0,31649000000.0,16233000000.0,7744000000.0,5286000000.0,16233000000.0,16267000000.0,15382000000.0,31649000000.0,20432000000.0,10096000000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2020.0,Q1,,2020-03-31,2020-04-30 14:05:03+00:00,1785000000.0,2951000000.0,4357000000.0,-4966000000.0,334000000.0,239000000.0,12207000000.0,,274000000.0,12397000000.0,7296000000.0,4319000000.0,7842000000.0,2346000000.0,2939000000.0,43000000.0,346000000.0,354000000.0,1646000000.0,,1840000000.0,2440000000.0,458000000.0,-3000000.0,2174000000.0,1437000000.0,516000000.0,7007000000.0,587000000.0,178000000.0,30845000000.0,14245000000.0,8670000000.0,4944000000.0,14245000000.0,14288000000.0,16557000000.0,30845000000.0,19236000000.0,11613000000.0
