company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,allowanceforloanandleaselosses,aoci,cashandequivalents,commonequity,fedfundspurchased,fedfundssold,goodwill,intangibleassets,interestbearingdeposits,interestbearingdepositsatotherbanks,loansandleases,longtermdebt,netloansandleases,netpremisesandequipment,noninterestbearingdeposits,otherassets,otherlongtermliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock
M&T Bank Corp,MTB,,36270,2012.0,Q3,,2012-09-30,2012-11-06 17:18:37+00:00,921223000.0,-230075000.0,1622928000.0,3018401000.0,592154000.0,0.0,3524625000.0,129628000.0,41038857000.0,411994000.0,64111955000.0,4969536000.0,63190732000.0,589035000.0,22968401000.0,4465443000.0,1570758000.0,6286785000.0,0.0,81085233000.0,9075111000.0,9945527000.0,9945527000.0,71139706000.0,81085233000.0,870416000.0,7150848000.0,
M&T Bank Corp,MTB,,36270,2012.0,Q2,,2012-06-30,2012-08-09 17:20:34+00:00,917028000.0,-277849000.0,1421831000.0,2941239000.0,975575000.0,1000000.0,3524625000.0,143713000.0,39694013000.0,1069717000.0,62851272000.0,5687868000.0,61934244000.0,592498000.0,22854794000.0,4517712000.0,1965421000.0,6098084000.0,0.0,80807578000.0,8761474000.0,9629907000.0,9629907000.0,71177671000.0,80807578000.0,868433000.0,7602238000.0,
M&T Bank Corp,MTB,,36270,2013.0,FY,,2013-12-31,2015-02-20 16:18:46+00:00,916676000.0,-64159000.0,1573361000.0,3300187000.0,260455000.0,99573000.0,3524625000.0,68851000.0,42457605000.0,1651138000.0,64073159000.0,5108870000.0,63156483000.0,633520000.0,24661007000.0,5282212000.0,1368922000.0,7188004000.0,,85162391000.0,10424032000.0,11305532000.0,11305532000.0,73856859000.0,85162391000.0,881500000.0,9172628000.0,
M&T Bank Corp,MTB,,36270,2013.0,Q3,,2013-09-30,2013-11-12 09:42:25+00:00,916370000.0,-198062000.0,1941944000.0,3260967000.0,246019000.0,117809000.0,3524625000.0,79290000.0,42401370000.0,1925811000.0,63659042000.0,5121326000.0,62742672000.0,614795000.0,24150771000.0,4799396000.0,1491797000.0,7074287000.0,,84427485000.0,10137192000.0,11016202000.0,11016202000.0,73411283000.0,84427485000.0,879010000.0,8681143000.0,
M&T Bank Corp,MTB,,36270,2013.0,Q2,,2013-06-30,2013-08-08 17:21:01+00:00,927065000.0,-227771000.0,1350015000.0,3180235000.0,307740000.0,124487000.0,3524625000.0,89918000.0,41586655000.0,2555354000.0,65971866000.0,5122398000.0,65044801000.0,595536000.0,24074815000.0,4355508000.0,1421067000.0,6887070000.0,,83229005000.0,9839534000.0,10716330000.0,10716330000.0,72512675000.0,83229005000.0,876796000.0,5588761000.0,
M&T Bank Corp,MTB,,36270,2013.0,Q1,,2013-03-31,2013-05-09 16:55:26+00:00,927117000.0,-225953000.0,1231091000.0,3129088000.0,374593000.0,594976000.0,3524625000.0,102420000.0,41485755000.0,1304770000.0,65924267000.0,5394563000.0,64997150000.0,589570000.0,23603971000.0,4386380000.0,1530118000.0,6645195000.0,,82811957000.0,9548330000.0,10422957000.0,10422957000.0,72389000000.0,82811957000.0,874627000.0,6080975000.0,
M&T Bank Corp,MTB,,36270,2014.0,FY,,2014-12-31,2015-08-05 15:54:47+00:00,919562000.0,-180994000.0,1289965000.0,3478271000.0,192676000.0,83392000.0,3524625000.0,35027000.0,46634173000.0,6470867000.0,66668956000.0,9006959000.0,65749394000.0,612984000.0,26947880000.0,5617564000.0,1567951000.0,7807119000.0,,96685535000.0,11104396000.0,12335896000.0,12335896000.0,84349639000.0,96685535000.0,1231500000.0,13301717000.0,
M&T Bank Corp,MTB,,36270,2014.0,Q3,,2014-09-30,2014-11-06 09:28:28+00:00,918633000.0,12467000.0,1445877000.0,3446354000.0,164609000.0,77766000.0,3524625000.0,42197000.0,46900978000.0,7676064000.0,65572359000.0,9061391000.0,64653726000.0,612076000.0,27440524000.0,5550730000.0,1327524000.0,7642995000.0,,97228342000.0,11101816000.0,12333316000.0,12333316000.0,84895026000.0,97228342000.0,1231500000.0,13645281000.0,
M&T Bank Corp,MTB,,36270,2014.0,Q2,,2014-06-30,2014-08-07 17:18:27+00:00,917666000.0,40308000.0,1827197000.0,3415870000.0,161631000.0,90239000.0,3524625000.0,49555000.0,43740492000.0,3032530000.0,64747693000.0,7391931000.0,63830027000.0,625006000.0,26088763000.0,5422303000.0,1283430000.0,7481077000.0,,90835002000.0,10937255000.0,12168755000.0,12168755000.0,78666247000.0,90835002000.0,1231500000.0,12433520000.0,
M&T Bank Corp,MTB,,36270,2014.0,Q1,,2014-03-31,2014-05-08 13:12:00+00:00,916768000.0,-25261000.0,1671052000.0,3370712000.0,230209000.0,92066000.0,3524625000.0,58789000.0,43455166000.0,3299185000.0,64135078000.0,6251197000.0,63218310000.0,627966000.0,25244200000.0,5359311000.0,1462725000.0,7309912000.0,,88530360000.0,10655363000.0,11886863000.0,11886863000.0,76643497000.0,88530360000.0,1231500000.0,10679056000.0,
M&T Bank Corp,MTB,,36270,2015.0,FY,,2015-12-31,2017-02-22 17:09:34+00:00,955992000.0,-251627000.0,1368040000.0,6762914000.0,150546000.0,,4593112000.0,140268000.0,62847206000.0,7594350000.0,87489499000.0,10653858000.0,86533507000.0,666682000.0,29110635000.0,5961703000.0,1870714000.0,8430502000.0,1981636000.0,122787884000.0,14941789000.0,16173289000.0,16173289000.0,106614595000.0,122787884000.0,1231500000.0,15930222000.0,
M&T Bank Corp,MTB,,36270,2015.0,Q3,,2015-09-30,2015-10-30 17:21:02+00:00,933798000.0,-163473000.0,1249704000.0,3580160000.0,173783000.0,,3513325000.0,18179000.0,44755213000.0,4713266000.0,68540248000.0,10174289000.0,67606450000.0,581976000.0,28189330000.0,5278913000.0,1582513000.0,8273747000.0,,97797062000.0,11690434000.0,12921934000.0,12921934000.0,84875128000.0,97797062000.0,1231500000.0,14835249000.0,
M&T Bank Corp,MTB,,36270,2015.0,Q2,,2015-06-30,2015-08-05 15:54:47+00:00,929987000.0,-217502000.0,1347858000.0,3546474000.0,153299000.0,3000000.0,3513325000.0,22269000.0,44955031000.0,4045852000.0,68131252000.0,10175912000.0,67201265000.0,590567000.0,27674588000.0,5327294000.0,1453249000.0,8107525000.0,,97080076000.0,11436497000.0,12667997000.0,12667997000.0,84412079000.0,97080076000.0,1231500000.0,15028646000.0,
M&T Bank Corp,MTB,,36270,2015.0,Q1,,2015-03-31,2015-05-08 17:09:17+00:00,921373000.0,-152491000.0,1269816000.0,3514472000.0,193495000.0,97037000.0,3524625000.0,28234000.0,46413000000.0,6291491000.0,67099042000.0,10509143000.0,66177669000.0,602096000.0,27181120000.0,5630460000.0,1552724000.0,7934820000.0,,98377783000.0,11296801000.0,12528301000.0,12528301000.0,85849482000.0,98377783000.0,1231500000.0,14756355000.0,
M&T Bank Corp,MTB,,36270,2016.0,FY,,2016-12-31,2018-02-22 15:22:45+00:00,988997000.0,-294636000.0,1320549000.0,6759066000.0,,,4593112000.0,97655000.0,62679980000.0,5000638000.0,90853416000.0,9493835000.0,89864419000.0,675263000.0,32813896000.0,5323235000.0,1811431000.0,9222488000.0,163442000.0,123449206000.0,15255122000.0,16486622000.0,16486622000.0,106962584000.0,123449206000.0,1231500000.0,16574335000.0,-431796000.0
M&T Bank Corp,MTB,,36270,2016.0,Q3,,2016-09-30,2016-11-03 19:15:38+00:00,976121000.0,-114559000.0,1332202000.0,6772011000.0,213846000.0,,4593112000.0,106744000.0,65009218000.0,10777636000.0,89646492000.0,10211160000.0,88670371000.0,660381000.0,33127627000.0,5478420000.0,1938201000.0,9021965000.0,,126841028000.0,15109476000.0,16340976000.0,16340976000.0,110500052000.0,126841028000.0,1231500000.0,15222162000.0,-569941000.0
M&T Bank Corp,MTB,,36270,2016.0,Q2,,2016-06-30,2016-08-04 13:55:44+00:00,970496000.0,-101021000.0,1284442000.0,6772851000.0,206943000.0,,4593112000.0,116531000.0,63950037000.0,8474839000.0,88521998000.0,10328751000.0,87551502000.0,658216000.0,30700066000.0,5672727000.0,1963093000.0,8801305000.0,200180000.0,123820584000.0,15240014000.0,16471514000.0,16471514000.0,107349070000.0,123820584000.0,1231500000.0,15469215000.0,-233121000.0
M&T Bank Corp,MTB,,36270,2016.0,Q1,,2016-03-31,2016-04-29 17:12:49+00:00,962752000.0,-150189000.0,1178175000.0,6765661000.0,206709000.0,,4593112000.0,127949000.0,64505358000.0,9545181000.0,87872466000.0,10341035000.0,86909714000.0,662891000.0,29709218000.0,5673303000.0,1948142000.0,8596752000.0,1560117000.0,124625632000.0,15123553000.0,16355053000.0,16355053000.0,108270579000.0,124625632000.0,1231500000.0,15935307000.0,-88671000.0
M&T Bank Corp,MTB,,36270,2017.0,FY,,2017-12-31,2019-02-20 16:53:06+00:00,1017198000.0,-363814000.0,1420888000.0,6672611000.0,,,4593112000.0,71589000.0,58456966000.0,5078903000.0,87988983000.0,8141430000.0,86971785000.0,646451000.0,33975180000.0,5013325000.0,1593993000.0,10164804000.0,175099000.0,118593487000.0,15019319000.0,16250819000.0,16250819000.0,102342668000.0,118593487000.0,1231500000.0,14797434000.0,-1454282000.0
M&T Bank Corp,MTB,,36270,2017.0,Q3,,2017-09-30,2017-11-03 15:49:42+00:00,1013326000.0,-247915000.0,1368252000.0,6679785000.0,200768000.0,,4593112000.0,78614000.0,60402147000.0,6306484000.0,87925134000.0,8577645000.0,86911808000.0,656713000.0,33111246000.0,5242379000.0,1791946000.0,9909415000.0,,120401804000.0,15086552000.0,16318052000.0,16318052000.0,104083752000.0,120401804000.0,1231500000.0,15244442000.0,-1254733000.0
M&T Bank Corp,MTB,,36270,2017.0,Q2,,2017-06-30,2017-08-07 16:10:41+00:00,1008225000.0,-270081000.0,1344478000.0,6686781000.0,195453000.0,1000000.0,4593112000.0,86422000.0,61174512000.0,5023829000.0,89080555000.0,7649580000.0,88072330000.0,673552000.0,32366426000.0,5111138000.0,1727059000.0,9685478000.0,1500000000.0,120896567000.0,15052037000.0,16283537000.0,16283537000.0,104613030000.0,120896567000.0,1231500000.0,15990706000.0,-1050141000.0
M&T Bank Corp,MTB,,36270,2017.0,Q1,,2017-03-31,2017-05-05 14:33:09+00:00,1001430000.0,-291567000.0,1286962000.0,6685189000.0,185102000.0,,4593112000.0,94535000.0,62762930000.0,6945149000.0,89313002000.0,8087619000.0,88311572000.0,672769000.0,34279591000.0,5175883000.0,1694905000.0,9437450000.0,,123223251000.0,14981604000.0,16213104000.0,16213104000.0,107010147000.0,123223251000.0,1231500000.0,16143269000.0,-849468000.0
M&T Bank Corp,MTB,,36270,2018.0,FY,,2018-12-31,2020-02-19 19:12:12+00:00,1019444000.0,-420081000.0,1605439000.0,6660951000.0,,,4593112000.0,47067000.0,57899904000.0,8105197000.0,88466477000.0,8444914000.0,87447033000.0,647408000.0,32256668000.0,4773750000.0,1637348000.0,11516672000.0,4398378000.0,120097403000.0,14228691000.0,15460191000.0,15460191000.0,104637212000.0,120097403000.0,1231500000.0,12692813000.0,-3528851000.0
M&T Bank Corp,MTB,,36270,2018.0,Q3,,2018-09-30,2018-11-05 17:25:35+00:00,1019488000.0,-542399000.0,1311611000.0,6667046000.0,,,4593112000.0,52426000.0,57366836000.0,6523746000.0,86680485000.0,9140268000.0,85660997000.0,634424000.0,31773560000.0,4852402000.0,1800778000.0,11128343000.0,1310110000.0,116827637000.0,14204585000.0,15436085000.0,15436085000.0,101391552000.0,116827637000.0,1231500000.0,13198919000.0,-3048405000.0
M&T Bank Corp,MTB,,36270,2018.0,Q2,,2018-06-30,2018-08-02 15:32:26+00:00,1019248000.0,-517941000.0,1367594000.0,6660970000.0,,1500000.0,4593112000.0,58569000.0,57186397000.0,6669985000.0,87797450000.0,8382316000.0,86778202000.0,637809000.0,32086191000.0,4887977000.0,1953848000.0,10763638000.0,3239416000.0,118426053000.0,14346385000.0,15577885000.0,15577885000.0,102848168000.0,118426053000.0,1231500000.0,13431305000.0,-2560282000.0
M&T Bank Corp,MTB,,36270,2018.0,Q1,,2018-03-31,2018-05-04 12:48:43+00:00,1019671000.0,-483243000.0,1291664000.0,6653840000.0,,1000000.0,4593112000.0,64957000.0,59129114000.0,6135434000.0,87710749000.0,8591051000.0,86691078000.0,628706000.0,31817516000.0,5009175000.0,1749320000.0,10404458000.0,1626129000.0,118622824000.0,14478194000.0,15709694000.0,15709694000.0,102913130000.0,118622824000.0,1231500000.0,14207698000.0,-2096861000.0
M&T Bank Corp,MTB,,36270,2019.0,FY,,2019-12-31,2020-05-06 19:20:10+00:00,1051071000.0,-206680000.0,1432805000.0,6674976000.0,,3500000.0,4593112000.0,29034000.0,62373662000.0,7190154000.0,90922869000.0,6986186000.0,89871798000.0,1140924000.0,32396407000.0,5644050000.0,2337490000.0,12820916000.0,62363000.0,119872757000.0,14466649000.0,15716649000.0,15716649000.0,104156108000.0,119872757000.0,1250000000.0,9497251000.0,-4822563000.0
M&T Bank Corp,MTB,,36270,2019.0,Q2,,2019-06-30,2019-08-05 16:18:37+00:00,1029867000.0,-112958000.0,1271611000.0,6659000000.0,,,4593112000.0,38428000.0,60933078000.0,8791753000.0,89878058000.0,7655507000.0,88848191000.0,1066511000.0,30747946000.0,4885637000.0,1915147000.0,12162278000.0,4611390000.0,121554895000.0,14460327000.0,15691827000.0,15691827000.0,105863068000.0,121554895000.0,1231500000.0,12059652000.0,-4247993000.0
M&T Bank Corp,MTB,,36270,2019.0,Q1,,2019-03-31,2019-05-02 17:25:41+00:00,1019337000.0,-288009000.0,1267260000.0,6649865000.0,,,4593112000.0,43947000.0,60502997000.0,7602897000.0,88639883000.0,8476024000.0,87620546000.0,1044761000.0,29966753000.0,5039520000.0,1889336000.0,11842371000.0,3602566000.0,120025205000.0,14356029000.0,15587529000.0,15587529000.0,104437676000.0,120025205000.0,1231500000.0,12813162000.0,-3848198000.0
M&T Bank Corp,MTB,,36270,2020.0,Q1,,2020-03-31,2020-05-06 19:20:10+00:00,1384366000.0,209833000.0,1298192000.0,6669570000.0,,,4593112000.0,25121000.0,64628593000.0,8896307000.0,94142275000.0,6321435000.0,92757909000.0,1154558000.0,35554715000.0,6896044000.0,2198116000.0,12837390000.0,59180000.0,124577833000.0,14565794000.0,15815794000.0,15815794000.0,108762039000.0,124577833000.0,1250000000.0,8956590000.0,-5150999000.0
