company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,depositsinterestincome,dilutedeps,fedfundsandrepointerestincome,incometaxexpense,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,othergains,otherinterestexpense,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,propertyliabilityinsuranceclaims,provisionforcreditlosses,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,tradingaccountinterestincome,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
M&T Bank Corp,MTB,,36270,2010.0,Q3YTD,2010-01-01,2010-09-30,,40673000.0,4.55,4.55,2.1,132515000.0,75000.0,4.53,36000.0,287966000.0,243314000.0,1794150000.0,197775000.0,,587037000.0,587037000.0,540481000.0,1705899000.0,166447000.0,30355000.0,46556000.0,,,,114581000.0,431571000.0,603754000.0,58741000.0,253000000.0,758340000.0,1978000.0,332268000.0,2038167000.0,1455772000.0,877876000.0,875003000.0,2583775000.0,592000.0,129186000.0,118600000.0,118320000.0,119155000.0
M&T Bank Corp,MTB,,36270,2010.0,Q3TTM,2009-10-01,2010-09-30,,57403000.0,5.63,5.63,,194835000.0,89000.0,5.6,43000.0,352306000.0,337552000.0,2392476000.0,268403000.0,,723855000.0,724062000.0,648537000.0,2264618000.0,220150000.0,578000.0,75318000.0,207000.0,,,156626000.0,572607000.0,813320000.0,78643000.0,398000000.0,1005420000.0,2980000.0,466218000.0,2730836000.0,1934223000.0,1143766000.0,1076161000.0,3408384000.0,676000.0,173242000.0,118600000.0,118320000.0,119155000.0
M&T Bank Corp,MTB,,36270,2010.0,Q2YTD,2010-01-01,2010-06-30,,27147000.0,3.06,3.06,1.4,87219000.0,41000.0,3.05,27000.0,193347000.0,160750000.0,1190951000.0,127799000.0,,395022000.0,395022000.0,363701000.0,1136031000.0,112094000.0,22880000.0,31321000.0,,,,69521000.0,283745000.0,409002000.0,40702000.0,160000000.0,511951000.0,1218000.0,216236000.0,1352267000.0,975639000.0,587977000.0,588369000.0,1724008000.0,498000.0,86574000.0,118100000.0,118054000.0,118878000.0
M&T Bank Corp,MTB,,36270,2010.0,Q2TTM,2009-07-01,2010-06-30,,60801000.0,5.11,5.11,,223062000.0,62000.0,5.09,51000.0,301848000.0,355563000.0,2389136000.0,276078000.0,,659504000.0,659711000.0,599421000.0,2242405000.0,223992000.0,525000.0,60083000.0,207000.0,,,101790000.0,573145000.0,853233000.0,81728000.0,459000000.0,1014480000.0,3984000.0,503124000.0,2745529000.0,1954146000.0,1132093000.0,961352000.0,3374498000.0,717000.0,176545000.0,118100000.0,118054000.0,118878000.0
M&T Bank Corp,MTB,,36270,2010.0,Q2,2010-04-01,2010-06-30,2011-08-09 16:48:28+00:00,14833000.0,1.47,1.47,0.7,48313000.0,5000.0,1.46,9000.0,90967000.0,87741000.0,596919000.0,68518000.0,,188749000.0,188749000.0,173588000.0,567227000.0,55431000.0,-24752000.0,15161000.0,,,,47084000.0,138335000.0,208268000.0,21608000.0,85000000.0,245861000.0,726000.0,117557000.0,684784000.0,476068000.0,273557000.0,279716000.0,840784000.0,110000.0,42957000.0,118100000.0,118054000.0,118878000.0
M&T Bank Corp,MTB,,36270,2011.0,Q1TTM,2010-04-01,2012-03-31,,62563000.0,5.63,5.63,2.8,180967000.0,265000.0,5.6,27000.0,356202000.0,327007000.0,2448564000.0,273512000.0,,736351000.0,736351000.0,673949000.0,2319111000.0,224444000.0,-119009000.0,62402000.0,,,,202142000.0,599058000.0,827751000.0,89179000.0,342000000.0,1079717000.0,2817000.0,457296000.0,2776407000.0,2054961000.0,1170403000.0,1092553000.0,3489514000.0,544000.0,259519000.0,125500000.0,125220000.0,125616000.0
M&T Bank Corp,MTB,,36270,2011.0,Q4,2011-10-01,2011-12-31,,12702000.0,1.12,1.12,0.7,43823000.0,1078000.0,1.11,21000.0,55588000.0,73777000.0,594225000.0,58761000.0,,147550000.0,147550000.0,131675000.0,566446000.0,56700000.0,-56278000.0,15875000.0,,,,-71940000.0,279566000.0,424445000.0,17971000.0,100000000.0,232520000.0,358000.0,102942000.0,669388000.0,599459000.0,336151000.0,203138000.0,902597000.0,287000.0,39924000.0,122663000.0,122663000.0,122663000.0
M&T Bank Corp,MTB,,36270,2011.0,FY,2012-01-01,2011-12-31,2014-02-21 16:29:51+00:00,61617000.0,6.37,6.37,2.8,157435000.0,2934000.0,6.35,57000.0,365121000.0,265331000.0,2522567000.0,243866000.0,,859479000.0,859479000.0,781743000.0,2389756000.0,249514000.0,76145000.0,77736000.0,,,,,862714000.0,1117912000.0,100230000.0,270000000.0,1203993000.0,1030000.0,402331000.0,2792087000.0,2478068000.0,1582912000.0,1224600000.0,3972668000.0,1198000.0,388855000.0,122663000.0,122663000.0,122663000.0
M&T Bank Corp,MTB,,36270,2011.0,Q3YTD,2012-01-01,2011-09-30,,48915000.0,5.25,5.25,2.1,113612000.0,1856000.0,5.24,36000.0,309533000.0,191554000.0,1928342000.0,185105000.0,,711929000.0,711929000.0,650068000.0,1823310000.0,192814000.0,132423000.0,61861000.0,,,,71940000.0,583148000.0,693467000.0,82259000.0,170000000.0,971473000.0,672000.0,299389000.0,2122699000.0,1878609000.0,1246761000.0,1021462000.0,3070071000.0,911000.0,348931000.0,124700000.0,124575000.0,124860000.0
M&T Bank Corp,MTB,,36270,2011.0,Q3TTM,2010-10-01,2011-09-30,,66345000.0,6.42,6.42,2.8,168782000.0,1869000.0,6.4,42000.0,378195000.0,283208000.0,2528274000.0,258908000.0,,861053000.0,861053000.0,785413000.0,2384937000.0,242431000.0,20075000.0,75640000.0,,,,141984000.0,713214000.0,922899000.0,102842000.0,285000000.0,1212842000.0,1700000.0,429390000.0,2814327000.0,2337674000.0,1476985000.0,1239248000.0,3861922000.0,934000.0,392027000.0,124700000.0,124575000.0,124860000.0
M&T Bank Corp,MTB,,36270,2011.0,Q2YTD,2012-01-01,2011-06-30,,31514000.0,3.93,3.93,1.4,72722000.0,692000.0,3.92,13000.0,227559000.0,128283000.0,1272761000.0,122585000.0,,528821000.0,528821000.0,485400000.0,1206591000.0,124713000.0,128158000.0,43421000.0,,,,50352000.0,358529000.0,478497000.0,55558000.0,112000000.0,646276000.0,450000.0,195757000.0,1402348000.0,1216590000.0,878379000.0,756380000.0,2084970000.0,599000.0,221372000.0,122300000.0,122181000.0,122796000.0
M&T Bank Corp,MTB,,36270,2011.0,Q2TTM,2010-07-01,2011-06-30,,62470000.0,6.59,6.59,2.8,173188000.0,739000.0,6.56,28000.0,390840000.0,302501000.0,2475892000.0,266364000.0,,869960000.0,869960000.0,797525000.0,2338086000.0,228683000.0,23285000.0,72435000.0,,,,165456000.0,636421000.0,902681000.0,94180000.0,320000000.0,1134034000.0,2238000.0,441790000.0,2779876000.0,2155788000.0,1398502000.0,1260800000.0,3736588000.0,716000.0,307080000.0,122300000.0,122181000.0,122796000.0
M&T Bank Corp,MTB,,36270,2012.0,Q4,2012-10-01,2012-12-31,,30639000.0,3.68,3.68,1.4,58620000.0,315000.0,3.66,7000.0,251201000.0,116391000.0,1342141000.0,112444000.0,,502656000.0,502656000.0,464796000.0,1287811000.0,127927000.0,-48361000.0,37860000.0,,,,-35851000.0,385820000.0,651458000.0,52347000.0,98000000.0,669108000.0,573000.0,171637000.0,1459448000.0,1265841000.0,829887000.0,753857000.0,2117698000.0,594000.0,262641000.0,125864000.0,125864000.0,125864000.0
M&T Bank Corp,MTB,,36270,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 16:18:46+00:00,60631000.0,7.57,7.57,2.8,116586000.0,1221000.0,7.54,21000.0,523028000.0,235161000.0,2704156000.0,225297000.0,,1029498000.0,1029498000.0,953390000.0,2598516000.0,257551000.0,-33690000.0,76108000.0,,,,,775428000.0,1170049000.0,101110000.0,204000000.0,1314540000.0,1286000.0,343169000.0,2941685000.0,2509260000.0,1667270000.0,1552526000.0,4265786000.0,1126000.0,530911000.0,125864000.0,125864000.0,125864000.0
M&T Bank Corp,MTB,,36270,2012.0,Q3YTD,2012-01-01,2012-09-30,,29992000.0,3.89,3.89,1.4,57966000.0,906000.0,3.88,14000.0,271827000.0,118770000.0,1362015000.0,112853000.0,,526842000.0,526842000.0,488594000.0,1310705000.0,129624000.0,14671000.0,38248000.0,,,,412574000.0,389608000.0,518591000.0,48763000.0,106000000.0,645432000.0,713000.0,171532000.0,1482237000.0,1243419000.0,1214106000.0,798669000.0,2148088000.0,532000.0,268270000.0,125600000.0,125818000.0,126292000.0
M&T Bank Corp,MTB,,36270,2012.0,Q3TTM,2011-10-01,2012-09-30,,63928000.0,6.42,6.42,2.8,127259000.0,2374000.0,6.4,23000.0,428943000.0,249634000.0,2659236000.0,234763000.0,,881045000.0,881045000.0,806628000.0,2549125000.0,259747000.0,-46883000.0,74417000.0,,,,-1876000.0,889426000.0,1132900000.0,105538000.0,229000000.0,1304058000.0,1185000.0,363207000.0,2912332000.0,2622697000.0,1612560000.0,1309988000.0,4161685000.0,1065000.0,526285000.0,125600000.0,125818000.0,126292000.0
M&T Bank Corp,MTB,,36270,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 17:21:01+00:00,15907000.0,1.71,1.71,0.7,29950000.0,767000.0,1.71,8000.0,118861000.0,61744000.0,674549000.0,59105000.0,,233380000.0,233380000.0,214709000.0,647983000.0,65376000.0,5830000.0,18671000.0,,,,46706000.0,197461000.0,200667000.0,24962000.0,60000000.0,323686000.0,348000.0,89403000.0,737386000.0,627392000.0,391650000.0,352241000.0,1039633000.0,318000.0,138447000.0,125600000.0,125488000.0,125897000.0
M&T Bank Corp,MTB,,36270,2012.0,Q2YTD,2012-01-01,2012-06-30,,15907000.0,1.71,1.71,0.7,29950000.0,767000.0,1.71,8000.0,118861000.0,61744000.0,674549000.0,120320000.0,,233380000.0,233380000.0,214709000.0,647983000.0,65376000.0,5830000.0,18671000.0,,-61215000.0,,46706000.0,197461000.0,200667000.0,24962000.0,60000000.0,323686000.0,348000.0,89403000.0,737386000.0,627392000.0,391650000.0,352241000.0,1039633000.0,318000.0,138447000.0,125600000.0,125488000.0,125897000.0
M&T Bank Corp,MTB,,36270,2012.0,Q2TTM,2011-07-01,2012-06-30,,67244000.0,5.56,5.56,2.8,140133000.0,3399000.0,5.55,40000.0,357951000.0,255879000.0,2627351000.0,243535000.0,,770691000.0,770691000.0,697411000.0,2503122000.0,263600000.0,-57157000.0,73280000.0,,,,38399000.0,921898000.0,1029946000.0,108438000.0,241000000.0,1307509000.0,1042000.0,384710000.0,2887832000.0,2668689000.0,1535209000.0,1128642000.0,4038331000.0,1163000.0,524021000.0,125600000.0,125488000.0,125897000.0
M&T Bank Corp,MTB,,36270,2012.0,Q1TTM,2011-04-01,2012-03-31,,66077000.0,6.28,6.28,2.8,150717000.0,3111000.0,6.26,42000.0,364695000.0,257370000.0,2577049000.0,245800000.0,,859669000.0,859669000.0,779866000.0,2441341000.0,257894000.0,45610000.0,79803000.0,,,,11036000.0,900135000.0,1112477000.0,110085000.0,244000000.0,1284001000.0,841000.0,397358000.0,2838699000.0,2618192000.0,1645215000.0,1224364000.0,4086556000.0,1127000.0,476092000.0,125500000.0,125220000.0,125616000.0
M&T Bank Corp,MTB,,36270,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 15:44:44+00:00,46912000.0,8.26,8.26,2.8,83692000.0,5201000.0,8.2,,627088000.0,216046000.0,2734708000.0,199983000.0,,1138480000.0,1138480000.0,1062429000.0,2673229000.0,264327000.0,71359000.0,76051000.0,,,1379000.0,,851865000.0,1232191000.0,69584000.0,185000000.0,1355178000.0,430000.0,284105000.0,2957334000.0,2587866000.0,1865205000.0,1765568000.0,4538434000.0,,561655000.0,128654000.0,128654000.0,128654000.0
M&T Bank Corp,MTB,,36270,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 09:28:28+00:00,10628000.0,2.13,2.13,0.7,20408000.0,1650000.0,2.11,,149391000.0,57363000.0,683482000.0,49112000.0,,294479000.0,294479000.0,275336000.0,673108000.0,66220000.0,5106000.0,19143000.0,,,191000.0,0.0,227569000.0,331610000.0,14877000.0,48000000.0,339332000.0,58000.0,69578000.0,742686000.0,658626000.0,477388000.0,443870000.0,1150496000.0,,140672000.0,129300000.0,129171000.0,130265000.0
M&T Bank Corp,MTB,,36270,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 17:18:27+00:00,12502000.0,2.56,2.56,0.7,21795000.0,1455000.0,2.55,,182219000.0,43070000.0,705395000.0,50729000.0,,348466000.0,348466000.0,328538000.0,677587000.0,64278000.0,63228000.0,19928000.0,,,287000.0,0.0,180980000.0,303475000.0,17695000.0,57000000.0,323136000.0,96000.0,72620000.0,750207000.0,598591000.0,508689000.0,530685000.0,1186276000.0,,141986000.0,128300000.0,128252000.0,129017000.0
M&T Bank Corp,MTB,,36270,2013.0,Q1TTM,2012-04-01,2013-03-31,,73974000.0,9.57,9.57,3.5,139529000.0,1488000.0,9.52,38000.0,664251000.0,281759000.0,3386611000.0,276048000.0,,1303611000.0,1303611000.0,1208469000.0,3254566000.0,322710000.0,-24763000.0,95142000.0,,,,-13456000.0,956533000.0,1470146000.0,120548000.0,242000000.0,1671091000.0,1517000.0,417094000.0,3671660000.0,3144856000.0,2100152000.0,1967862000.0,4265786000.0,1764000.0,668225000.0,,127669000.0,128636000.0
M&T Bank Corp,MTB,,36270,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 17:09:34+00:00,33824000.0,7.47,7.47,2.8,63083000.0,13361000.0,7.42,,575999000.0,345747000.0,2596586000.0,217247000.0,47111000.0,1066246000.0,1066246000.0,978531000.0,2676446000.0,420867000.0,29874000.0,87715000.0,,,1183000.0,,727191000.0,1173929000.0,55531000.0,124000000.0,1404950000.0,101000.0,280431000.0,2956877000.0,2689474000.0,1779273000.0,1642245000.0,4455719000.0,,575470000.0,130950000.0,130950000.0,130950000.0
M&T Bank Corp,MTB,,36270,2014.0,Q4,2014-10-01,2014-12-31,,7170000.0,1.93,1.93,0.7,15598000.0,5744000.0,1.92,-16000.0,156713000.0,91534000.0,659055000.0,59149000.0,47111000.0,277549000.0,277549000.0,254226000.0,681840000.0,213903000.0,21020000.0,23323000.0,,,722000.0,,41207000.0,286372000.0,11695000.0,33000000.0,345135000.0,25000.0,74772000.0,756612000.0,666221000.0,451643000.0,434262000.0,1133483000.0,-427000.0,144251000.0,130950000.0,130950000.0,130950000.0
M&T Bank Corp,MTB,,36270,2014.0,Q3YTD,2014-01-01,2014-09-30,,26654000.0,5.54,5.54,2.1,47485000.0,7617000.0,5.5,16000.0,419286000.0,254213000.0,1937531000.0,158098000.0,,788697000.0,788697000.0,724305000.0,1994606000.0,206964000.0,8854000.0,64392000.0,,,461000.0,,685984000.0,887557000.0,43836000.0,91000000.0,1059815000.0,76000.0,205659000.0,2200265000.0,2023253000.0,1327630000.0,1207983000.0,3322236000.0,427000.0,431219000.0,131200000.0,131265000.0,132128000.0
M&T Bank Corp,MTB,,36270,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 17:21:02+00:00,7358000.0,1.92,1.92,0.7,15892000.0,3198000.0,1.91,,150467000.0,92307000.0,647280000.0,58053000.0,,275344000.0,275344000.0,251905000.0,669059000.0,67713000.0,2874000.0,23439000.0,,,238000.0,,228319000.0,302150000.0,13193000.0,29000000.0,348776000.0,19000.0,73964000.0,743023000.0,665359000.0,451111000.0,425811000.0,1120170000.0,,146087000.0,131200000.0,131265000.0,132128000.0
M&T Bank Corp,MTB,,36270,2014.0,Q2YTD,2014-01-01,2014-06-30,,19296000.0,3.62,3.62,1.4,31593000.0,4419000.0,3.59,16000.0,268819000.0,161906000.0,1290251000.0,100045000.0,,513353000.0,513353000.0,472400000.0,1325547000.0,139251000.0,5980000.0,40953000.0,,,223000.0,,457665000.0,585407000.0,30643000.0,62000000.0,711039000.0,57000.0,131695000.0,1457242000.0,1357894000.0,876519000.0,782172000.0,2202066000.0,427000.0,285132000.0,131000000.0,130856000.0,131828000.0
M&T Bank Corp,MTB,,36270,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 15:54:47+00:00,9234000.0,1.99,1.99,0.7,15547000.0,2535000.0,1.98,,143530000.0,86503000.0,645029000.0,49604000.0,,284336000.0,284336000.0,260680000.0,669114000.0,68084000.0,3987000.0,23656000.0,,,223000.0,,235474000.0,305045000.0,15155000.0,30000000.0,339713000.0,25000.0,65176000.0,734290000.0,667660000.0,456412000.0,427866000.0,1125526000.0,,147380000.0,131000000.0,130856000.0,131828000.0
M&T Bank Corp,MTB,,36270,2014.0,Q1TTM,2013-04-01,2014-03-31,,43631000.0,7.89,7.89,2.8,76795000.0,6818000.0,7.83,-1000.0,611154000.0,244851000.0,2697475000.0,199673000.0,,1093384000.0,1093384000.0,1019070000.0,2673612000.0,270335000.0,64425000.0,74314000.0,,,1379000.0,13456000.0,892951000.0,1212456000.0,65634000.0,179000000.0,1369953000.0,231000.0,276699000.0,2950311000.0,2642504000.0,1852430000.0,1704538000.0,4526042000.0,-211000.0,562093000.0,129900000.0,130212000.0,131126000.0
M&T Bank Corp,MTB,,36270,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 17:09:17+00:00,10062000.0,1.63,1.63,0.7,16046000.0,1884000.0,1.61,16000.0,125289000.0,75403000.0,645222000.0,50441000.0,,229017000.0,229017000.0,211720000.0,656433000.0,71167000.0,1993000.0,17297000.0,,,,,222191000.0,280362000.0,15488000.0,32000000.0,371326000.0,32000.0,66519000.0,722952000.0,690234000.0,420107000.0,354306000.0,1076540000.0,427000.0,137752000.0,129900000.0,130212000.0,131126000.0
M&T Bank Corp,MTB,,36270,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 15:22:45+00:00,26424000.0,7.22,7.22,2.8,73814000.0,15252000.0,7.18,,595025000.0,376425000.0,2778151000.0,252766000.0,59227000.0,1079667000.0,1079667000.0,987689000.0,2842587000.0,436672000.0,30447000.0,91978000.0,,,1016000.0,,698966000.0,1259180000.0,52113000.0,170000000.0,1549530000.0,1677000.0,328257000.0,3170844000.0,2822932000.0,1825037000.0,1674692000.0,4667624000.0,,535410000.0,136803000.0,136803000.0,136803000.0
M&T Bank Corp,MTB,,36270,2015.0,Q4,2015-10-01,2015-12-31,,9576000.0,1.63,1.63,0.7,29756000.0,4931000.0,1.62,,140074000.0,100932000.0,796247000.0,64002000.0,59227000.0,270965000.0,270965000.0,248051000.0,807044000.0,234880000.0,9916000.0,22914000.0,,,267000.0,,28455000.0,308082000.0,19562000.0,58000000.0,434413000.0,1575000.0,95333000.0,902377000.0,786113000.0,448108000.0,411039000.0,1255152000.0,,130110000.0,136803000.0,136803000.0,136803000.0
M&T Bank Corp,MTB,,36270,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 19:15:38+00:00,4090000.0,1.94,1.94,0.7,15091000.0,3852000.0,1.93,,154309000.0,94012000.0,672092000.0,62076000.0,,280401000.0,280401000.0,257337000.0,692827000.0,68470000.0,8362000.0,23064000.0,,,70000.0,,206599000.0,300691000.0,11090000.0,44000000.0,363567000.0,32000.0,77199000.0,770026000.0,653816000.0,439699000.0,434710000.0,1132526000.0,,130646000.0,132600000.0,132630000.0,133376000.0
M&T Bank Corp,MTB,,36270,2015.0,Q3YTD,2015-01-01,2015-09-30,,16848000.0,5.59,5.59,2.1,44058000.0,10321000.0,5.56,,454951000.0,275493000.0,1981904000.0,188764000.0,,808702000.0,808702000.0,739638000.0,2035543000.0,201792000.0,20531000.0,69064000.0,,,749000.0,,670511000.0,951098000.0,32551000.0,112000000.0,1115117000.0,102000.0,232924000.0,2268467000.0,2036819000.0,1376929000.0,1263653000.0,3412472000.0,,405300000.0,132600000.0,132630000.0,133376000.0
M&T Bank Corp,MTB,,36270,2015.0,Q3TTM,2014-10-01,2015-09-30,,24018000.0,7.52,7.52,2.8,59656000.0,16065000.0,7.48,-16000.0,611664000.0,367027000.0,2640959000.0,247913000.0,47111000.0,1086251000.0,1086251000.0,993864000.0,2717383000.0,415695000.0,41551000.0,92387000.0,,,1471000.0,,711718000.0,1237470000.0,44246000.0,145000000.0,1460252000.0,127000.0,307696000.0,3025079000.0,2703040000.0,1828572000.0,1697915000.0,4545955000.0,-427000.0,549551000.0,132600000.0,132630000.0,133376000.0
M&T Bank Corp,MTB,,36270,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 13:55:44+00:00,5965000.0,1.99,1.99,0.7,14550000.0,3351000.0,1.98,,166839000.0,94206000.0,662633000.0,62640000.0,,286688000.0,286688000.0,263471000.0,683128000.0,66852000.0,6036000.0,23217000.0,,,164000.0,,251353000.0,355532000.0,10801000.0,30000000.0,361657000.0,36000.0,77226000.0,760354000.0,696628000.0,497027000.0,453527000.0,1180155000.0,,135459000.0,132400000.0,132356000.0,133116000.0
