company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,cashinterestreceived,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
M&T Bank Corp,MTB,,36270,2009.0,Q3,2009-07-01,2009-09-30,,,32423000.0,1394000.0,173913000.0,711651000.0,16195000.0,214076000.0,,,-1669503000.0,1231473000.0,661016000.0,-1669503000.0,1231473000.0,661016000.0,222986000.0,-244050000.0,127664000.0,127664000.0,116658000.0,-6931000.0,,-92585000.0,154000000.0,-82231000.0,-1325937000.0,,,1313704000.0
M&T Bank Corp,MTB,,36270,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-09-01 18:14:24+00:00,,62099000.0,-9551000.0,351744000.0,1330441000.0,26855000.0,-192677000.0,,,-2280228000.0,1448300000.0,414505000.0,-2280228000.0,1448300000.0,414505000.0,-417423000.0,-881060000.0,115409000.0,115409000.0,97819000.0,9133000.0,,-171856000.0,305000000.0,-87809000.0,-1236445000.0,,,1536109000.0
M&T Bank Corp,MTB,,36270,2009.0,Q2TTM,2008-07-01,2009-06-30,,,126646000.0,94460000.0,939621000.0,2941137000.0,54062000.0,-88505000.0,200000000.0,600000000.0,-2773540000.0,1087167000.0,1198598000.0,-2773540000.0,1087167000.0,1198598000.0,-487775000.0,-226816000.0,308835000.0,308835000.0,240560000.0,8602000.0,,-326236000.0,557000000.0,-1258764000.0,-3029090000.0,,,2345931000.0
M&T Bank Corp,MTB,,36270,2009.0,Q2,2009-04-01,2009-06-30,,,30775000.0,58171000.0,145327000.0,650910000.0,13817000.0,21280000.0,,,-1212855000.0,870038000.0,339900000.0,-1212855000.0,870038000.0,339900000.0,-2917000.0,-777855000.0,51188000.0,51188000.0,75840000.0,2751000.0,,-89779000.0,147000000.0,-28092000.0,-347972000.0,,,898130000.0
M&T Bank Corp,MTB,,36270,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 06:06:09+00:00,,31324000.0,-67722000.0,206417000.0,679531000.0,13038000.0,-213957000.0,,,-1067373000.0,578262000.0,74605000.0,-1067373000.0,578262000.0,74605000.0,-414506000.0,-103205000.0,64221000.0,64221000.0,21979000.0,6382000.0,,-82077000.0,158000000.0,-59717000.0,-888473000.0,,,637979000.0
M&T Bank Corp,MTB,,36270,2010.0,Q1,2011-01-01,2011-03-31,2012-05-10 14:10:20+00:00,,25792000.0,77169000.0,88658000.0,665490000.0,17978000.0,460956000.0,,,-309524000.0,-412579000.0,770653000.0,-309524000.0,-412579000.0,770653000.0,48550000.0,745021000.0,206273000.0,206273000.0,-15346000.0,11491000.0,,-94774000.0,75000000.0,-959124000.0,-971262000.0,,,546545000.0
M&T Bank Corp,MTB,,36270,2010.0,Q1TTM,2009-04-01,2011-03-31,,,120991000.0,125342000.0,586414000.0,2734839000.0,69338000.0,435852000.0,,,-3255044000.0,1510854000.0,1885437000.0,-3255044000.0,1510854000.0,1885437000.0,141247000.0,319262000.0,521943000.0,521943000.0,216313000.0,14265000.0,,-370349000.0,521000000.0,-1827828000.0,-3218222000.0,,,3338682000.0
M&T Bank Corp,MTB,,36270,2010.0,Q4,2010-10-01,2010-12-31,,,26934000.0,72837000.0,130478000.0,692637000.0,16461000.0,66194000.0,,,-803517000.0,221703000.0,426244000.0,-803517000.0,221703000.0,426244000.0,-155570000.0,661980000.0,204442000.0,204442000.0,27213000.0,35734000.0,,-94234000.0,85000000.0,439902000.0,-1406997000.0,,,-218199000.0
M&T Bank Corp,MTB,,36270,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 18:04:22+00:00,,114685000.0,287740000.0,490767000.0,2765101000.0,67677000.0,247376000.0,,,-2463644000.0,475410000.0,1675647000.0,-2463644000.0,475410000.0,1675647000.0,-312587000.0,1879491000.0,736161000.0,736161000.0,141748000.0,69381000.0,,-375528000.0,368000000.0,-1777421000.0,-4036988000.0,,,2252831000.0
M&T Bank Corp,MTB,,36270,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-09 15:47:38+00:00,,87751000.0,214903000.0,360289000.0,2072464000.0,51216000.0,181182000.0,,0.0,-1660127000.0,253707000.0,1249403000.0,-1660127000.0,253707000.0,1249403000.0,-157017000.0,1217511000.0,531719000.0,531719000.0,114535000.0,33647000.0,,-281294000.0,283000000.0,-2217323000.0,-2629991000.0,,0.0,2471030000.0
M&T Bank Corp,MTB,,36270,2010.0,Q3TTM,2009-10-01,2010-09-30,,,119752000.0,203511000.0,538805000.0,2779252000.0,72564000.0,-79278000.0,,,-1723289000.0,75629000.0,1363271000.0,-1723289000.0,75629000.0,1363271000.0,-284389000.0,1813657000.0,668537000.0,668537000.0,153696000.0,40601000.0,,-374505000.0,428000000.0,-2975704000.0,-3203042000.0,,,3051333000.0
M&T Bank Corp,MTB,,36270,2010.0,Q3,2010-07-01,2010-09-30,,,27535000.0,69701000.0,112075000.0,690032000.0,17171000.0,-193616000.0,,,-196888000.0,9694000.0,220633000.0,-196888000.0,9694000.0,220633000.0,33439000.0,1135047000.0,192015000.0,192015000.0,84528000.0,2145000.0,,-94091000.0,93000000.0,-776653000.0,-1239989000.0,,,786347000.0
M&T Bank Corp,MTB,,36270,2010.0,Q2TTM,2009-07-01,2010-06-30,,,124640000.0,135204000.0,600643000.0,2800871000.0,71588000.0,328414000.0,,,-3195904000.0,1297408000.0,1803654000.0,-3195904000.0,1297408000.0,1803654000.0,-94842000.0,434560000.0,604186000.0,604186000.0,185826000.0,31525000.0,,-372999000.0,489000000.0,-2281282000.0,-3288990000.0,,,3578690000.0
M&T Bank Corp,MTB,,36270,2010.0,Q2,2010-04-01,2010-06-30,,,34424000.0,68033000.0,159556000.0,716942000.0,16067000.0,-86158000.0,,,-1153715000.0,656592000.0,258117000.0,-1153715000.0,656592000.0,258117000.0,-239006000.0,-662557000.0,133431000.0,133431000.0,45353000.0,20011000.0,,-92429000.0,115000000.0,-481546000.0,-418740000.0,,,1138138000.0
M&T Bank Corp,MTB,,36270,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-09 16:48:28+00:00,,60216000.0,145202000.0,248214000.0,1382432000.0,34045000.0,374798000.0,,,-1463239000.0,244013000.0,1028770000.0,-1463239000.0,244013000.0,1028770000.0,-190456000.0,82464000.0,339704000.0,339704000.0,30007000.0,31502000.0,,-187203000.0,190000000.0,-1440670000.0,-1390002000.0,,,1684683000.0
M&T Bank Corp,MTB,,36270,2011.0,Q1,2012-01-01,2012-03-31,2013-05-09 16:55:26+00:00,,31250000.0,8416000.0,89241000.0,721159000.0,21022000.0,202135000.0,0.0,,1036537000.0,-1683854000.0,539012000.0,1036537000.0,-1683854000.0,539012000.0,-108305000.0,1522583000.0,206463000.0,206463000.0,29142000.0,80197000.0,,-93810000.0,49000000.0,-2231332000.0,-472433000.0,,,547478000.0
M&T Bank Corp,MTB,,36270,2011.0,Q1TTM,2010-04-01,2012-03-31,,,120143000.0,218987000.0,491350000.0,2820770000.0,70721000.0,-11445000.0,,,-1117583000.0,-795865000.0,1444006000.0,-1117583000.0,-795865000.0,1444006000.0,-469442000.0,2657053000.0,736351000.0,736351000.0,186236000.0,138087000.0,,-374564000.0,342000000.0,-3049629000.0,-3538159000.0,,,2253764000.0
M&T Bank Corp,MTB,,36270,2011.0,FY,2012-01-01,2011-12-31,2013-02-22 18:04:22+00:00,,117476000.0,251810000.0,440810000.0,2807071000.0,80304000.0,427551000.0,,,-1622536000.0,368932000.0,1772246000.0,-1622536000.0,368932000.0,1772246000.0,518642000.0,742653000.0,859479000.0,859479000.0,17436000.0,156177000.0,-315000000.0,-398332000.0,270000000.0,-5883854000.0,-2123034000.0,,,6567786000.0
M&T Bank Corp,MTB,,36270,2011.0,Q4,2011-10-01,2011-12-31,,,33126000.0,-56247000.0,120052000.0,719988000.0,20084000.0,89185000.0,,-495000000.0,-142654000.0,-245755000.0,486749000.0,-142654000.0,-245755000.0,486749000.0,98340000.0,-82781000.0,147740000.0,147740000.0,122614000.0,149142000.0,-315000000.0,-111928000.0,74000000.0,-2364405000.0,27913000.0,,370000000.0,2433650000.0
M&T Bank Corp,MTB,,36270,2011.0,Q3YTD,2012-01-01,2011-09-30,2012-11-06 17:18:37+00:00,,84350000.0,308057000.0,320758000.0,2087083000.0,60220000.0,338366000.0,,495000000.0,-1479882000.0,614687000.0,1285497000.0,-1479882000.0,614687000.0,1285497000.0,420302000.0,825434000.0,711739000.0,711739000.0,-105178000.0,7035000.0,,-286404000.0,196000000.0,-3519449000.0,-2150947000.0,,-370000000.0,4134136000.0
M&T Bank Corp,MTB,,36270,2011.0,Q3TTM,2010-10-01,2011-09-30,,,111284000.0,380894000.0,451236000.0,2779720000.0,76681000.0,404560000.0,,495000000.0,-2283399000.0,836390000.0,1711741000.0,-2283399000.0,836390000.0,1711741000.0,264732000.0,1487414000.0,916181000.0,916181000.0,-77965000.0,42769000.0,,-380638000.0,281000000.0,-3079547000.0,-3557944000.0,,-370000000.0,3915937000.0
M&T Bank Corp,MTB,,36270,2011.0,Q3,2011-07-01,2011-09-30,,,30554000.0,41817000.0,115244000.0,720102000.0,21850000.0,82498000.0,,,-175551000.0,-225626000.0,422319000.0,-175551000.0,-225626000.0,422319000.0,21142000.0,259118000.0,183108000.0,183108000.0,46309000.0,-49850000.0,,-93223000.0,58000000.0,-721770000.0,-291596000.0,,,496144000.0
M&T Bank Corp,MTB,,36270,2011.0,Q2YTD,2012-01-01,2011-06-30,2012-08-09 14:00:33+00:00,,53796000.0,266240000.0,205514000.0,1366981000.0,38370000.0,255868000.0,,495000000.0,-1304331000.0,840313000.0,863178000.0,-1304331000.0,840313000.0,863178000.0,399160000.0,566316000.0,528631000.0,528631000.0,-151487000.0,56885000.0,,-193181000.0,138000000.0,-2797679000.0,-1859351000.0,,-370000000.0,3637992000.0
M&T Bank Corp,MTB,,36270,2011.0,Q2TTM,2010-07-01,2011-06-30,,,108265000.0,408778000.0,448067000.0,2749650000.0,72002000.0,128446000.0,,495000000.0,-2304736000.0,1071710000.0,1510055000.0,-2304736000.0,1071710000.0,1510055000.0,277029000.0,2363343000.0,925088000.0,925088000.0,-39746000.0,94764000.0,,-381506000.0,316000000.0,-3134430000.0,-4506337000.0,,-370000000.0,4206140000.0
M&T Bank Corp,MTB,,36270,2011.0,Q2,2011-04-01,2011-06-30,,,22546000.0,257824000.0,116273000.0,645822000.0,17348000.0,53733000.0,,495000000.0,-2340868000.0,2524167000.0,324166000.0,-2340868000.0,2524167000.0,324166000.0,507465000.0,-956267000.0,322168000.0,322168000.0,-180629000.0,-23312000.0,,-99371000.0,89000000.0,-566347000.0,-1386918000.0,,-370000000.0,3090514000.0
M&T Bank Corp,MTB,,36270,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 16:18:46+00:00,,120186000.0,405598000.0,371887000.0,2931409000.0,84375000.0,-1126858000.0,292422000.0,,4095095000.0,-4060858000.0,499981000.0,4095095000.0,-4060858000.0,499981000.0,534218000.0,6230391000.0,1029498000.0,1029498000.0,188780000.0,63616000.0,-69084000.0,-411167000.0,204000000.0,-6091385000.0,-2080167000.0,,,2099611000.0
M&T Bank Corp,MTB,,36270,2012.0,Q4,2012-10-01,2012-12-31,,,28742000.0,133096000.0,90904000.0,744382000.0,21031000.0,-407407000.0,292422000.0,,1671918000.0,-1334436000.0,26205000.0,1671918000.0,-1334436000.0,26205000.0,363687000.0,1606257000.0,296193000.0,296193000.0,38646000.0,48379000.0,-69084000.0,-112192000.0,49000000.0,-1779587000.0,-162948000.0,,,514235000.0
M&T Bank Corp,MTB,,36270,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-12 09:42:25+00:00,,91444000.0,272502000.0,280983000.0,2187027000.0,63344000.0,-719451000.0,0.0,,2423177000.0,-2726422000.0,473776000.0,2423177000.0,-2726422000.0,473776000.0,170531000.0,4624134000.0,733305000.0,733305000.0,150134000.0,15237000.0,,-298975000.0,155000000.0,-4311798000.0,-1917219000.0,,,1585376000.0
M&T Bank Corp,MTB,,36270,2012.0,Q3TTM,2011-10-01,2012-09-30,,,124570000.0,216255000.0,401035000.0,2907015000.0,83428000.0,-630266000.0,,-495000000.0,2280523000.0,-2972177000.0,960525000.0,2280523000.0,-2972177000.0,960525000.0,268871000.0,4541353000.0,881045000.0,881045000.0,272748000.0,164379000.0,-315000000.0,-410903000.0,229000000.0,-6676203000.0,-1889306000.0,,370000000.0,4019026000.0
M&T Bank Corp,MTB,,36270,2012.0,Q3,2012-07-01,2012-09-30,,,29990000.0,68253000.0,88317000.0,729717000.0,21582000.0,-664066000.0,-193515000.0,,41268000.0,329681000.0,-170852000.0,41268000.0,329681000.0,-170852000.0,200097000.0,1461782000.0,293462000.0,293462000.0,102180000.0,-223515000.0,,-92804000.0,46000000.0,-197293000.0,-910680000.0,,,526974000.0
M&T Bank Corp,MTB,,36270,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 17:21:01+00:00,,61454000.0,204249000.0,192666000.0,1457310000.0,41762000.0,-55385000.0,193515000.0,,2381909000.0,-3056103000.0,644628000.0,2381909000.0,-3056103000.0,644628000.0,-29566000.0,3162352000.0,439843000.0,439843000.0,47954000.0,238752000.0,,-206171000.0,109000000.0,-4114505000.0,-1006539000.0,,,1058402000.0
M&T Bank Corp,MTB,,36270,2012.0,Q2TTM,2011-07-01,2012-06-30,,,125134000.0,189819000.0,427962000.0,2897400000.0,83696000.0,116298000.0,193515000.0,-495000000.0,2063704000.0,-3527484000.0,1553696000.0,2063704000.0,-3527484000.0,1553696000.0,89916000.0,3338689000.0,770691000.0,770691000.0,216877000.0,338044000.0,-315000000.0,-411322000.0,241000000.0,-7200680000.0,-1270222000.0,,370000000.0,3988196000.0
M&T Bank Corp,MTB,,36270,2012.0,Q2,2012-04-01,2012-06-30,,,30204000.0,195833000.0,103425000.0,736151000.0,20740000.0,-257520000.0,193515000.0,,1345372000.0,-1372249000.0,105616000.0,1345372000.0,-1372249000.0,105616000.0,78739000.0,1639769000.0,233380000.0,233380000.0,18812000.0,158555000.0,,-112361000.0,60000000.0,-1883173000.0,-534106000.0,,,510924000.0
M&T Bank Corp,MTB,,36270,2012.0,Q1TTM,2011-04-01,2012-03-31,,,122934000.0,183057000.0,441393000.0,2862740000.0,83348000.0,168730000.0,,495000000.0,-276475000.0,-902343000.0,1540605000.0,-276475000.0,-902343000.0,1540605000.0,361787000.0,1520215000.0,859669000.0,859669000.0,61924000.0,99883000.0,55698000.0,-397368000.0,244000000.0,-7456756000.0,-1624205000.0,,-370000000.0,6498715000.0
M&T Bank Corp,MTB,,36270,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 15:44:44+00:00,,112266000.0,389008000.0,301734000.0,2894699000.0,91469000.0,-624704000.0,799760000.0,,957573000.0,-2203578000.0,932324000.0,957573000.0,-2203578000.0,932324000.0,-313681000.0,1513884000.0,1138480000.0,1138480000.0,29813000.0,137967000.0,-1004923000.0,-418799000.0,185000000.0,-3834856000.0,-1075239000.0,,,2636201000.0
M&T Bank Corp,MTB,,36270,2013.0,Q4,2013-10-01,2013-12-31,,,28827000.0,57891000.0,75399000.0,710571000.0,24922000.0,66721000.0,,,825978000.0,-1641444000.0,428647000.0,825978000.0,-1641444000.0,428647000.0,-386819000.0,909573000.0,221422000.0,221422000.0,44755000.0,18031000.0,-819416000.0,-113787000.0,42000000.0,-316418000.0,12161000.0,,,-505610000.0
M&T Bank Corp,MTB,,36270,2013.0,Q3TTM,2012-10-01,2013-09-30,,,112181000.0,464213000.0,317239000.0,2928510000.0,87578000.0,-1098832000.0,1092182000.0,,1803513000.0,-1896570000.0,529882000.0,1803513000.0,-1896570000.0,529882000.0,436825000.0,2210568000.0,1213251000.0,1213251000.0,23704000.0,168315000.0,-254591000.0,-417204000.0,192000000.0,-5298025000.0,-1250348000.0,,,3656046000.0
M&T Bank Corp,MTB,,36270,2013.0,Q3,2013-07-01,2013-09-30,,,26941000.0,104711000.0,74598000.0,724986000.0,23193000.0,-504208000.0,,,468702000.0,229368000.0,-112819000.0,468702000.0,229368000.0,-112819000.0,585251000.0,550210000.0,294479000.0,294479000.0,-1224000.0,78417000.0,-232797000.0,-96445000.0,48000000.0,-761310000.0,-63480000.0,,,1223475000.0
M&T Bank Corp,MTB,,36270,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 09:28:28+00:00,,83439000.0,331117000.0,226335000.0,2184128000.0,66547000.0,-691425000.0,799760000.0,,131595000.0,-562134000.0,503677000.0,131595000.0,-562134000.0,503677000.0,73138000.0,604311000.0,917058000.0,917058000.0,-14942000.0,119936000.0,-185507000.0,-305012000.0,143000000.0,-3518438000.0,-1087400000.0,,,3141811000.0
M&T Bank Corp,MTB,,36270,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 17:18:27+00:00,,56498000.0,226406000.0,151737000.0,1459142000.0,43354000.0,-187217000.0,799760000.0,0.0,-337107000.0,-791502000.0,616496000.0,-337107000.0,-791502000.0,616496000.0,-512113000.0,54101000.0,622579000.0,622579000.0,-13718000.0,41519000.0,47290000.0,-208567000.0,95000000.0,-2757128000.0,-1023920000.0,,,1918336000.0
M&T Bank Corp,MTB,,36270,2013.0,Q2TTM,2012-07-01,2013-06-30,,,115230000.0,427755000.0,330958000.0,2933241000.0,85967000.0,-1258690000.0,898667000.0,,1376079000.0,-1796257000.0,471849000.0,1376079000.0,-1796257000.0,471849000.0,51671000.0,3122140000.0,1212234000.0,1212234000.0,127108000.0,-133617000.0,-21794000.0,-413563000.0,190000000.0,-4734008000.0,-2097548000.0,,,2959545000.0
M&T Bank Corp,MTB,,36270,2013.0,Q2,2013-04-01,2013-06-30,,,27947000.0,216861000.0,79631000.0,740846000.0,21327000.0,-492789000.0,,,150066000.0,-419729000.0,-81902000.0,150066000.0,-419729000.0,-81902000.0,-351565000.0,573656000.0,348466000.0,348466000.0,-43853000.0,9991000.0,56344000.0,-113010000.0,57000000.0,-1544751000.0,-320571000.0,,,1068678000.0
M&T Bank Corp,MTB,,36270,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 13:12:00+00:00,,28551000.0,9545000.0,72106000.0,718296000.0,22027000.0,305572000.0,799760000.0,0.0,-487173000.0,-371773000.0,698398000.0,-487173000.0,-371773000.0,698398000.0,-160548000.0,-519555000.0,274113000.0,274113000.0,30135000.0,31528000.0,-9054000.0,-95557000.0,38000000.0,-1212377000.0,-703349000.0,,,849658000.0
M&T Bank Corp,MTB,,36270,2013.0,Q1TTM,2012-04-01,2013-03-31,,,117487000.0,406727000.0,354752000.0,2928546000.0,85380000.0,-1023421000.0,1092182000.0,,2571385000.0,-2748777000.0,659367000.0,2571385000.0,-2748777000.0,659367000.0,481975000.0,4188253000.0,1097148000.0,1097148000.0,189773000.0,14947000.0,-78138000.0,-412914000.0,193000000.0,-5072430000.0,-2311083000.0,,,2401791000.0
M&T Bank Corp,MTB,,36270,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 17:09:34+00:00,,102234000.0,411912000.0,257553000.0,2893153000.0,96496000.0,-382517000.0,4345478000.0,346500000.0,10311753000.0,-11710371000.0,1099041000.0,10311753000.0,-11710371000.0,1099041000.0,-299577000.0,6466697000.0,1066246000.0,1066246000.0,92582000.0,88565000.0,-484689000.0,-441433000.0,124000000.0,-12736086000.0,-494054000.0,,,1510404000.0
M&T Bank Corp,MTB,,36270,2014.0,Q4,2014-10-01,2014-12-31,,,24008000.0,82291000.0,72176000.0,745917000.0,21980000.0,-89468000.0,,,-893914000.0,419097000.0,324531000.0,-893914000.0,419097000.0,324531000.0,-150286000.0,-758790000.0,277549000.0,277549000.0,57462000.0,5791000.0,-143939000.0,-116349000.0,33000000.0,138524000.0,-24566000.0,,,424512000.0
M&T Bank Corp,MTB,,36270,2014.0,Q3TTM,2013-10-01,2014-09-30,,,107053000.0,387512000.0,260776000.0,2857807000.0,99438000.0,-226328000.0,4345478000.0,346500000.0,12031645000.0,-13770912000.0,1203157000.0,12031645000.0,-13770912000.0,1203157000.0,-536110000.0,8135060000.0,1010119000.0,1010119000.0,79875000.0,100805000.0,-1160166000.0,-438871000.0,133000000.0,-13191028000.0,-457327000.0,,,580282000.0
M&T Bank Corp,MTB,,36270,2014.0,Q3,2014-07-01,2014-09-30,,,24062000.0,131593000.0,65268000.0,726516000.0,25383000.0,-42915000.0,1697790000.0,,6117733000.0,-6816532000.0,305006000.0,6117733000.0,-6816532000.0,305006000.0,-393793000.0,4513017000.0,275344000.0,275344000.0,-5868000.0,27847000.0,-83046000.0,-110602000.0,29000000.0,-7215261000.0,-10319000.0,,,481775000.0
M&T Bank Corp,MTB,,36270,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 17:21:02+00:00,,78226000.0,329621000.0,185377000.0,2147236000.0,74516000.0,-293049000.0,4345478000.0,346500000.0,11205667000.0,-12129468000.0,774510000.0,11205667000.0,-12129468000.0,774510000.0,-149291000.0,7225487000.0,788697000.0,788697000.0,35120000.0,82774000.0,-340750000.0,-325084000.0,91000000.0,-12874610000.0,-469488000.0,,,1085892000.0
M&T Bank Corp,MTB,,36270,2014.0,Q2TTM,2013-07-01,2014-06-30,,,109932000.0,360630000.0,270106000.0,2856277000.0,97248000.0,-687621000.0,2647688000.0,346500000.0,6382614000.0,-6725012000.0,785332000.0,6382614000.0,-6725012000.0,785332000.0,442934000.0,4172253000.0,1029254000.0,1029254000.0,84519000.0,151375000.0,-1309917000.0,-424714000.0,152000000.0,-6737077000.0,-510488000.0,,,1321982000.0
M&T Bank Corp,MTB,,36270,2014.0,Q2,2014-04-01,2014-06-30,,,26310000.0,193239000.0,58268000.0,725067000.0,24425000.0,-455132000.0,1149000000.0,,2117810000.0,-1871898000.0,-91594000.0,2117810000.0,-1871898000.0,-91594000.0,154318000.0,1130765000.0,284336000.0,284336000.0,-1533000.0,30719000.0,-134794000.0,-115996000.0,30000000.0,-2060683000.0,-76678000.0,,,323579000.0
