company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Las Vegas Sands Corp,LVS,,1300514,2012.0,Q2,,2012-06-30,2012-08-09 06:08:14+00:00,134447000.0,1561776000.0,,162529000.0,3522000000.0,0.0,6192495000.0,14075000.0,162525000.0,75435000.0,9276476000.0,40537000.0,16718992000.0,1358282000.0,119175000.0,28378000.0,153918000.0,,,1847345000.0,7416000.0,128163000.0,117658000.0,240241000.0,313079000.0,82058000.0,,5151000.0,2473724000.0,97737000.0,,22416806000.0,8828748000.0,5225597000.0,2249470000.0,8828748000.0,10187030000.0,12229776000.0,22416806000.0,472217000.0,9980306000.0,,
Las Vegas Sands Corp,LVS,,1300514,2012.0,Q1,,2012-03-31,2012-05-10 06:10:22+00:00,105205000.0,1530340000.0,,191935000.0,4056360000.0,0.0,6175596000.0,15066000.0,176853000.0,78017000.0,9382649000.0,40014000.0,16743951000.0,1491372000.0,119545000.0,18889000.0,159427000.0,,,1734499000.0,6937000.0,141751000.0,105039000.0,165685000.0,313706000.0,76085000.0,,4874000.0,2438945000.0,469324000.0,,22871032000.0,8806476000.0,5722739000.0,2492818000.0,8806476000.0,10297848000.0,12573184000.0,22871032000.0,404342000.0,10080366000.0,,
Las Vegas Sands Corp,LVS,,1300514,2013.0,FY,,2013-12-31,2015-02-27 08:29:28+00:00,119194000.0,1762110000.0,2194866000.0,173783000.0,3600414000.0,0.0,6348892000.0,,189987000.0,102081000.0,9382752000.0,41946000.0,16787772000.0,1835035000.0,,13821000.0,173211000.0,,,241560000.0,6551000.0,119087000.0,112195000.0,185964000.0,425912000.0,104230000.0,,6839000.0,1713339000.0,377507000.0,,22724264000.0,7665494000.0,5515539000.0,3129665000.0,7665494000.0,9500529000.0,13223735000.0,22724264000.0,420953000.0,10094070000.0,,-570520000.0
Las Vegas Sands Corp,LVS,,1300514,2013.0,Q3,,2013-09-30,2013-11-07 06:10:05+00:00,114741000.0,1848522000.0,,194212000.0,3209120000.0,0.0,6315742000.0,2500000.0,140248000.0,106234000.0,8461992000.0,41683000.0,16839905000.0,1644776000.0,117325000.0,40982000.0,173166000.0,,,2487078000.0,1427000.0,119705000.0,146824000.0,171001000.0,309674000.0,99693000.0,,5750000.0,1422519000.0,1301624000.0,,22485095000.0,7586220000.0,5207268000.0,4045118000.0,7586220000.0,9230996000.0,13254099000.0,22485095000.0,437922000.0,9208981000.0,,-346253000.0
Las Vegas Sands Corp,LVS,,1300514,2013.0,Q2,,2013-06-30,2013-08-09 06:08:33+00:00,121035000.0,1803357000.0,,175107000.0,2514141000.0,0.0,6287049000.0,1643000.0,171013000.0,109678000.0,8511231000.0,41229000.0,16865777000.0,1456942000.0,117695000.0,40435000.0,170906000.0,,,2291576000.0,11635000.0,118331000.0,141126000.0,184244000.0,310392000.0,99207000.0,,5782000.0,1084511000.0,980168000.0,,21783824000.0,7500105000.0,4465359000.0,3575427000.0,7500105000.0,8957047000.0,12826777000.0,21783824000.0,452688000.0,9251350000.0,,-46562000.0
Las Vegas Sands Corp,LVS,,1300514,2013.0,Q1,,2013-03-31,2013-05-09 18:01:39+00:00,132931000.0,1973984000.0,,217302000.0,2379748000.0,0.0,6265062000.0,1765000.0,217978000.0,68036000.0,9731002000.0,42381000.0,17079753000.0,1518082000.0,118065000.0,37315000.0,179026000.0,,,2237298000.0,3472000.0,124638000.0,138596000.0,199510000.0,311113000.0,98151000.0,,5672000.0,843679000.0,97347000.0,,22010953000.0,7326043000.0,4501701000.0,2689026000.0,7326043000.0,8844125000.0,13166828000.0,22010953000.0,429499000.0,10477802000.0,,
Las Vegas Sands Corp,LVS,,1300514,2014.0,FY,,2014-12-31,2016-02-26 17:23:25+00:00,112721000.0,1510772000.0,1984444000.0,76101000.0,3506319000.0,0.0,6429591000.0,,224201000.0,86260000.0,9892913000.0,41674000.0,16725564000.0,1806996000.0,,24076000.0,193813000.0,,,270929000.0,7943000.0,122052000.0,124614000.0,205596000.0,422153000.0,125168000.0,,6566000.0,2945846000.0,99734000.0,,22354047000.0,7213586000.0,5190499000.0,2699972000.0,7213586000.0,9020582000.0,13333465000.0,22354047000.0,437984000.0,10633493000.0,,-2237952000.0
Las Vegas Sands Corp,LVS,,1300514,2014.0,Q3,,2014-09-30,2014-11-05 08:40:21+00:00,109868000.0,1496987000.0,2006106000.0,158022000.0,3147109000.0,0.0,6427240000.0,,157920000.0,90730000.0,9836015000.0,43090000.0,16752465000.0,1648304000.0,,20615000.0,168291000.0,,,241396000.0,1525000.0,127200000.0,125270000.0,219434000.0,423190000.0,123633000.0,,6518000.0,2622413000.0,102602000.0,,22027781000.0,7207294000.0,4817337000.0,2619417000.0,7207294000.0,8855598000.0,13172183000.0,22027781000.0,457979000.0,10552766000.0,,-2000381000.0
Las Vegas Sands Corp,LVS,,1300514,2014.0,Q2,,2014-06-30,2014-08-07 08:37:04+00:00,118538000.0,1531555000.0,1880173000.0,207321000.0,3292727000.0,0.0,6417127000.0,,207751000.0,95002000.0,9943170000.0,43083000.0,16830166000.0,1462796000.0,,19614000.0,169371000.0,,,214399000.0,1545000.0,122128000.0,116223000.0,204096000.0,423601000.0,104470000.0,,6282000.0,2351879000.0,435794000.0,,22249123000.0,7275762000.0,4978117000.0,2858200000.0,7275762000.0,8738558000.0,13510565000.0,22249123000.0,440840000.0,10652365000.0,,-1700565000.0
Las Vegas Sands Corp,LVS,,1300514,2014.0,Q1,,2014-03-31,2014-05-07 07:28:07+00:00,131714000.0,1781090000.0,2051810000.0,184631000.0,3303402000.0,0.0,6398989000.0,,251449000.0,98522000.0,9968879000.0,41385000.0,16776870000.0,1546205000.0,,21654000.0,170833000.0,,,217852000.0,1483000.0,119350000.0,117904000.0,216093000.0,424717000.0,110347000.0,,5888000.0,2083717000.0,304947000.0,,22474601000.0,7286808000.0,5242112000.0,2959255000.0,7286808000.0,8833013000.0,13641588000.0,22474601000.0,455619000.0,10682333000.0,,-1380529000.0
Las Vegas Sands Corp,LVS,,1300514,2015.0,FY,,2015-12-31,2017-02-24 16:24:52+00:00,111000000.0,1268000000.0,1696000000.0,-66000000.0,2179000000.0,0.0,6486000000.0,,198000000.0,71000000.0,9249000000.0,43000000.0,16994000000.0,1601000000.0,,24000000.0,202000000.0,,,364000000.0,,165000000.0,113000000.0,,417000000.0,111000000.0,,8000000.0,2840000000.0,95000000.0,,20863000000.0,6817000000.0,3609000000.0,2464000000.0,6817000000.0,8418000000.0,12445000000.0,20863000000.0,260000000.0,9981000000.0,,-2443000000.0
Las Vegas Sands Corp,LVS,,1300514,2015.0,Q3,,2015-09-30,2015-11-05 08:32:01+00:00,96027000.0,1315191000.0,1642861000.0,-86340000.0,1855466000.0,0.0,6469732000.0,,189456000.0,74869000.0,9034271000.0,39755000.0,16773494000.0,1494822000.0,,29992000.0,176076000.0,,,331850000.0,9774000.0,116007000.0,122849000.0,179305000.0,418703000.0,111297000.0,,7514000.0,2891109000.0,94672000.0,,20502890000.0,6891529000.0,3329223000.0,2364640000.0,6891529000.0,8386351000.0,12116539000.0,20502890000.0,400173000.0,9751899000.0,,-2382972000.0
Las Vegas Sands Corp,LVS,,1300514,2015.0,Q2,,2015-06-30,2015-08-07 09:06:29+00:00,93621000.0,1342146000.0,1978826000.0,26403000.0,2818680000.0,0.0,6458535000.0,,230713000.0,78845000.0,9720134000.0,39820000.0,16846701000.0,1397375000.0,,46613000.0,180514000.0,,,288289000.0,1658000.0,122867000.0,127614000.0,194573000.0,419854000.0,110844000.0,,7120000.0,2889392000.0,98227000.0,,21608209000.0,7071384000.0,4318610000.0,2691334000.0,7071384000.0,8468759000.0,13139450000.0,21608209000.0,442898000.0,10448116000.0,,-2302946000.0
Las Vegas Sands Corp,LVS,,1300514,2015.0,Q1,,2015-03-31,2015-05-07 07:28:31+00:00,93728000.0,1408381000.0,1703514000.0,-6696000.0,2406465000.0,0.0,6450083000.0,,281694000.0,82094000.0,9143833000.0,42088000.0,16624786000.0,1596820000.0,,38285000.0,179778000.0,,,251430000.0,8376000.0,121722000.0,124677000.0,192411000.0,421004000.0,122949000.0,,6901000.0,2938628000.0,97165000.0,,21046082000.0,7144063000.0,3986784000.0,2435907000.0,7144063000.0,8740883000.0,12305199000.0,21046082000.0,434512000.0,9869292000.0,,-2237952000.0
Las Vegas Sands Corp,LVS,,1300514,2016.0,FY,,2016-12-31,2018-02-23 16:14:21+00:00,128000000.0,776000000.0,1935000000.0,-119000000.0,2128000000.0,0.0,6517000000.0,,192000000.0,103000000.0,9428000000.0,46000000.0,17113000000.0,1319000000.0,,0.0,200000000.0,,,384000000.0,,155000000.0,126000000.0,,413000000.0,138000000.0,,10000000.0,2222000000.0,167000000.0,,20469000000.0,6177000000.0,3098000000.0,2806000000.0,6177000000.0,7496000000.0,12973000000.0,20469000000.0,258000000.0,10167000000.0,0.0,-2443000000.0
Las Vegas Sands Corp,LVS,,1300514,2016.0,Q3,,2016-09-30,2016-11-04 16:31:33+00:00,123218000.0,868090000.0,1813344000.0,-3252000.0,1790400000.0,0.0,6505007000.0,,172021000.0,108784000.0,9593099000.0,43764000.0,17572243000.0,1222745000.0,,0.0,207645000.0,,,500448000.0,1097000.0,160950000.0,125601000.0,,413735000.0,127349000.0,,9080000.0,2285163000.0,163825000.0,,20680660000.0,6343882000.0,2838683000.0,2773953000.0,6343882000.0,7566627000.0,13114033000.0,20680660000.0,269734000.0,10340080000.0,,-2443036000.0
Las Vegas Sands Corp,LVS,,1300514,2016.0,Q2,,2016-06-30,2016-08-05 16:34:01+00:00,106405000.0,925971000.0,1708725000.0,22015000.0,2225303000.0,0.0,6504491000.0,,199008000.0,113304000.0,10061882000.0,42358000.0,17393117000.0,1132312000.0,,8056000.0,205018000.0,,,391064000.0,2820000.0,156785000.0,119050000.0,,415009000.0,106995000.0,,8643000.0,2344018000.0,211751000.0,,20980532000.0,6427488000.0,3309270000.0,2619773000.0,6427488000.0,7559800000.0,13420732000.0,20980532000.0,278145000.0,10800959000.0,,-2443036000.0
Las Vegas Sands Corp,LVS,,1300514,2016.0,Q1,,2016-03-31,2016-05-06 16:17:00+00:00,110236000.0,1081544000.0,1564274000.0,-7592000.0,1695643000.0,0.0,6497299000.0,,223588000.0,68260000.0,9235223000.0,43174000.0,17189568000.0,1378989000.0,,10389000.0,207548000.0,,,344081000.0,1501000.0,164798000.0,116179000.0,,416282000.0,114279000.0,,17254000.0,2588317000.0,152020000.0,,20384909000.0,6634988000.0,2951894000.0,2395700000.0,6634988000.0,8013977000.0,12370932000.0,20384909000.0,243447000.0,9975232000.0,,-2443036000.0
Las Vegas Sands Corp,LVS,,1300514,2017.0,FY,,2017-12-31,2018-07-25 17:05:55+00:00,171000000.0,615000000.0,2076000000.0,14000000.0,2419000000.0,0.0,6581000000.0,,261000000.0,89000000.0,9344000000.0,47000000.0,16753000000.0,1141000000.0,,493000000.0,206000000.0,,,152000000.0,,145000000.0,147000000.0,,407000000.0,115000000.0,,11000000.0,2709000000.0,296000000.0,,20687000000.0,6486000000.0,3207000000.0,2956000000.0,6486000000.0,7627000000.0,13060000000.0,20687000000.0,727000000.0,10104000000.0,0.0,-2818000000.0
Las Vegas Sands Corp,LVS,,1300514,2017.0,Q3,,2017-09-30,2017-11-03 16:10:19+00:00,141000000.0,637000000.0,1992000000.0,-13000000.0,2001000000.0,0.0,6570000000.0,,229000000.0,93000000.0,9483000000.0,45000000.0,16732000000.0,995000000.0,,,229000000.0,,,165000000.0,,147000000.0,136000000.0,,408000000.0,142000000.0,,11000000.0,2082000000.0,134000000.0,,19808000000.0,5896000000.0,2836000000.0,2661000000.0,5896000000.0,6891000000.0,12917000000.0,19808000000.0,240000000.0,10256000000.0,,-2743000000.0
Las Vegas Sands Corp,LVS,,1300514,2017.0,Q2,,2017-06-30,2017-08-04 16:26:07+00:00,107000000.0,623000000.0,1905000000.0,-46000000.0,2307000000.0,0.0,6548000000.0,,210000000.0,96000000.0,10014000000.0,47000000.0,16796000000.0,882000000.0,,,216000000.0,,,211000000.0,,150000000.0,138000000.0,,410000000.0,113000000.0,,10000000.0,2089000000.0,126000000.0,,20142000000.0,5923000000.0,3100000000.0,2559000000.0,5923000000.0,6805000000.0,13337000000.0,20142000000.0,246000000.0,10778000000.0,,-2668000000.0
Las Vegas Sands Corp,LVS,,1300514,2017.0,Q1,,2017-03-31,2017-05-05 16:29:05+00:00,104000000.0,683000000.0,1816000000.0,-61000000.0,1956000000.0,0.0,6530000000.0,,233000000.0,100000000.0,9671000000.0,47000000.0,16969000000.0,1109000000.0,,,208000000.0,,,240000000.0,,153000000.0,134000000.0,,411000000.0,124000000.0,,10000000.0,2121000000.0,119000000.0,,20042000000.0,5997000000.0,2820000000.0,2512000000.0,5997000000.0,7106000000.0,12936000000.0,20042000000.0,253000000.0,10424000000.0,,-2593000000.0
Las Vegas Sands Corp,LVS,,1300514,2018.0,FY,,2018-12-31,2020-02-07 17:14:01+00:00,178000000.0,726000000.0,2435000000.0,-40000000.0,4648000000.0,0.0,6681000000.0,,244000000.0,72000000.0,11874000000.0,35000000.0,15154000000.0,1061000000.0,,368000000.0,191000000.0,1198000000.0,,189000000.0,,189000000.0,179000000.0,,401000000.0,144000000.0,,13000000.0,2770000000.0,111000000.0,,22547000000.0,5684000000.0,5566000000.0,3157000000.0,5684000000.0,6745000000.0,15802000000.0,22547000000.0,1827000000.0,12645000000.0,0.0,-3727000000.0
Las Vegas Sands Corp,LVS,,1300514,2018.0,Q3,,2018-09-30,2018-10-26 16:13:02+00:00,153000000.0,650000000.0,2197000000.0,-36000000.0,4772000000.0,0.0,6674000000.0,,237000000.0,76000000.0,11869000000.0,42000000.0,16393000000.0,936000000.0,,1121000000.0,189000000.0,,,208000000.0,,135000000.0,175000000.0,,402000000.0,137000000.0,,13000000.0,3521000000.0,111000000.0,,23339000000.0,6862000000.0,5614000000.0,2906000000.0,6862000000.0,7798000000.0,15541000000.0,23339000000.0,1332000000.0,12635000000.0,0.0,-3297000000.0
Las Vegas Sands Corp,LVS,,1300514,2018.0,Q2,,2018-06-30,2018-07-25 17:05:55+00:00,154000000.0,555000000.0,2200000000.0,-44000000.0,4350000000.0,0.0,6661000000.0,,262000000.0,81000000.0,11139000000.0,44000000.0,16430000000.0,804000000.0,,1129000000.0,193000000.0,,,192000000.0,,140000000.0,165000000.0,,404000000.0,114000000.0,,12000000.0,3538000000.0,184000000.0,,22855000000.0,7158000000.0,5075000000.0,2992000000.0,7158000000.0,7962000000.0,14893000000.0,22855000000.0,1350000000.0,11901000000.0,0.0,-2997000000.0
Las Vegas Sands Corp,LVS,,1300514,2018.0,Q1,,2018-03-31,2018-04-27 16:18:44+00:00,159000000.0,587000000.0,2149000000.0,47000000.0,2628000000.0,0.0,6637000000.0,,305000000.0,85000000.0,9508000000.0,46000000.0,16738000000.0,994000000.0,,1143000000.0,205000000.0,,,117000000.0,,144000000.0,155000000.0,,405000000.0,121000000.0,,12000000.0,3572000000.0,144000000.0,,21504000000.0,7363000000.0,3394000000.0,2874000000.0,7363000000.0,8357000000.0,13147000000.0,21504000000.0,1372000000.0,10273000000.0,0.0,-2893000000.0
Las Vegas Sands Corp,LVS,,1300514,2019.0,FY,,2019-12-31,2020-04-24 16:05:10+00:00,149000000.0,844000000.0,2396000000.0,-3000000.0,4226000000.0,0.0,6570000000.0,,275000000.0,42000000.0,12422000000.0,37000000.0,14844000000.0,1320000000.0,,282000000.0,183000000.0,2272000000.0,,334000000.0,,454000000.0,513000000.0,,350000000.0,182000000.0,,16000000.0,3101000000.0,70000000.0,,23199000000.0,5187000000.0,5305000000.0,3224000000.0,5187000000.0,6507000000.0,16692000000.0,23199000000.0,3050000000.0,13468000000.0,0.0,-4481000000.0
Las Vegas Sands Corp,LVS,,1300514,2019.0,Q3,,2019-09-30,2019-10-25 16:25:08+00:00,170000000.0,757000000.0,2224000000.0,-74000000.0,3817000000.0,0.0,6555000000.0,,229000000.0,45000000.0,11877000000.0,33000000.0,16829000000.0,1156000000.0,,288000000.0,184000000.0,,,315000000.0,,457000000.0,496000000.0,,351000000.0,186000000.0,,15000000.0,3059000000.0,66000000.0,,22427000000.0,5359000000.0,4808000000.0,3004000000.0,5359000000.0,6515000000.0,15912000000.0,22427000000.0,790000000.0,12908000000.0,0.0,-4181000000.0
Las Vegas Sands Corp,LVS,,1300514,2019.0,Q1,,2019-03-31,2019-04-19 13:17:19+00:00,152000000.0,737000000.0,2189000000.0,-32000000.0,4134000000.0,0.0,6701000000.0,,275000000.0,69000000.0,11888000000.0,35000000.0,16432000000.0,915000000.0,,359000000.0,184000000.0,,,190000000.0,,398000000.0,485000000.0,,399000000.0,135000000.0,,14000000.0,2757000000.0,111000000.0,,22313000000.0,5525000000.0,5055000000.0,2917000000.0,5525000000.0,6440000000.0,15873000000.0,22313000000.0,826000000.0,12956000000.0,0.0,-3901000000.0
Las Vegas Sands Corp,LVS,,1300514,2020.0,Q1,,2020-03-31,2020-04-24 16:05:10+00:00,82000000.0,653000000.0,1693000000.0,-119000000.0,2602000000.0,0.0,6592000000.0,,272000000.0,36000000.0,12253000000.0,36000000.0,14706000000.0,968000000.0,,279000000.0,169000000.0,2169000000.0,,303000000.0,,484000000.0,521000000.0,,348000000.0,186000000.0,,16000000.0,2497000000.0,69000000.0,,21167000000.0,4489000000.0,3493000000.0,2419000000.0,4489000000.0,5457000000.0,15710000000.0,21167000000.0,2968000000.0,13291000000.0,0.0,-4481000000.0
