company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otherrevenue,otherspecialcharges,preferreddividends,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Las Vegas Sands Corp,LVS,,1300514,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 06:10:05+00:00,10014000.0,0.43,0.43,0.25,226538000.0,0.42,0.0,33351000.0,444980000.0,444980000.0,349782000.0,95198000.0,1498354000.0,2851925000.0,72805000.0,2352000.0,-142443000.0,40026000.0,,4201000.0,323449000.0,1571159000.0,1138323000.0,62292000.0,4176000.0,604228000.0,534095000.0,-55764000.0,478331000.0,2709482000.0,813400000.0,821482154.0,825606248.0
Las Vegas Sands Corp,LVS,,1300514,2012.0,Q3YTD,2012-01-01,2012-09-30,,30016000.0,1.38,1.38,0.75,641725000.0,1.32,143674000.0,135607000.0,1310470000.0,1310470000.0,1089311000.0,221159000.0,4358962000.0,8453788000.0,183397000.0,715000.0,-399658000.0,136032000.0,,12196000.0,908751000.0,4542359000.0,3511771000.0,210731000.0,16716000.0,1872394000.0,1639377000.0,-193300000.0,1446077000.0,8054130000.0,813400000.0,821482154.0,825606248.0
Las Vegas Sands Corp,LVS,,1300514,2012.0,Q3TTM,2011-10-01,2012-09-30,,40049000.0,1.82,1.82,0.75,839660000.0,1.71,143674000.0,195351000.0,1834822000.0,1834822000.0,1409425000.0,310227000.0,5731516000.0,11124427000.0,241346000.0,6144000.0,-525942000.0,159709000.0,115170000.0,17204000.0,1122668000.0,5972862000.0,4625623000.0,301296000.0,22666000.0,2322964000.0,2302659000.0,-272486000.0,2030173000.0,10598485000.0,813400000.0,821482154.0,825606248.0
Las Vegas Sands Corp,LVS,,1300514,2012.0,Q2,2012-04-01,2012-06-30,2013-08-09 06:08:33+00:00,10057000.0,0.29,0.29,0.25,220440000.0,0.29,100781000.0,39085000.0,286381000.0,286381000.0,240587000.0,45794000.0,1426145000.0,2713053000.0,58374000.0,1782000.0,-131147000.0,43954000.0,,6797000.0,317630000.0,1484519000.0,1097387000.0,80936000.0,6892000.0,699659000.0,397728000.0,-72262000.0,325466000.0,2581906000.0,829600000.0,821110555.0,826102326.0
Las Vegas Sands Corp,LVS,,1300514,2012.0,Q2YTD,2012-01-01,2012-06-30,,20002000.0,0.95,0.95,0.5,415187000.0,0.9,143674000.0,102256000.0,865490000.0,865490000.0,739529000.0,125961000.0,2860608000.0,5601863000.0,110592000.0,-1637000.0,-257215000.0,96006000.0,,7995000.0,585302000.0,2971200000.0,2373448000.0,148439000.0,12540000.0,1268166000.0,1105282000.0,-137536000.0,967746000.0,5344648000.0,829600000.0,821110555.0,826102326.0
Las Vegas Sands Corp,LVS,,1300514,2012.0,Q2TTM,2011-07-01,2012-06-30,,40178000.0,1.87,1.87,0.5,813193000.0,1.73,143674000.0,214375000.0,1895014000.0,1895014000.0,1413274000.0,295322000.0,5451043000.0,10809060000.0,202494000.0,-2825000.0,-510682000.0,136443000.0,186418000.0,16311000.0,1093922000.0,5653537000.0,4644841000.0,309765000.0,20859000.0,2243721000.0,2401120000.0,-291731000.0,2109389000.0,10298378000.0,829600000.0,821110555.0,826102326.0
Las Vegas Sands Corp,LVS,,1300514,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 18:01:39+00:00,9945000.0,0.66,0.66,0.25,194747000.0,0.61,42893000.0,63171000.0,579109000.0,579109000.0,498942000.0,80167000.0,1434463000.0,2888810000.0,52218000.0,-3419000.0,-126068000.0,52052000.0,,1198000.0,267672000.0,1486681000.0,1276061000.0,67503000.0,5648000.0,568507000.0,707554000.0,-65274000.0,642280000.0,2762742000.0,756000000.0,760437437.0,818797155.0
Las Vegas Sands Corp,LVS,,1300514,2012.0,Q1TTM,2011-04-01,2012-03-31,,40155000.0,2.08,2.08,0.25,798914000.0,1.89,42893000.0,229664000.0,2097725000.0,2097725000.0,1540294000.0,327983000.0,5228203000.0,10544633000.0,167616000.0,-2699000.0,-483065000.0,118110000.0,229448000.0,11934000.0,1042229000.0,5395819000.0,4665749000.0,299421000.0,17995000.0,2054235000.0,2611514000.0,-284125000.0,2327389000.0,10061568000.0,756000000.0,760437437.0,818797155.0
Las Vegas Sands Corp,LVS,,1300514,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 08:29:28+00:00,40352000.0,2.8,2.8,1.4,1007468000.0,2.79,0.0,188836000.0,2954676000.0,2954676000.0,2305997000.0,648679000.0,7516457000.0,14494436000.0,237786000.0,4321000.0,-724551000.0,24495000.0,,15809000.0,1519275000.0,7754243000.0,6015642000.0,285389000.0,16337000.0,2607399000.0,3408243000.0,-264731000.0,3143512000.0,13769885000.0,823600000.0,822282515.0,826316108.0
Las Vegas Sands Corp,LVS,,1300514,2013.0,Q4,2013-10-01,2013-12-31,,10055000.0,0.71,0.71,0.35,254938000.0,0.7,,39896000.0,769731000.0,769731000.0,577539000.0,192192000.0,2043650000.0,3872816000.0,55678000.0,-671000.0,-217131000.0,5416000.0,,969000.0,398906000.0,2099328000.0,1556357000.0,81264000.0,5489000.0,670284000.0,886073000.0,-76446000.0,809627000.0,3655685000.0,823600000.0,822282515.0,826316108.0
Las Vegas Sands Corp,LVS,,1300514,2013.0,Q3YTD,2013-01-01,2013-09-30,,30297000.0,2.09,2.09,1.05,752530000.0,2.09,,148940000.0,2184945000.0,2184945000.0,1728458000.0,456487000.0,5472807000.0,10621620000.0,182108000.0,4992000.0,-507420000.0,19079000.0,,14840000.0,1120369000.0,5654915000.0,4459285000.0,204125000.0,10848000.0,1937115000.0,2522170000.0,-188285000.0,2333885000.0,10114200000.0,824700000.0,823200515.0,826965340.0
Las Vegas Sands Corp,LVS,,1300514,2013.0,Q3TTM,2012-10-01,2013-09-30,,40446000.0,2.6,2.6,4.05,1002851000.0,2.62,,194096000.0,2756288000.0,2756288000.0,2163240000.0,593048000.0,7183420000.0,13852501000.0,238043000.0,10017000.0,-661299000.0,29082000.0,,22602000.0,1480583000.0,7421463000.0,5769739000.0,271192000.0,17384000.0,2575564000.0,3194175000.0,-243791000.0,2950384000.0,13191202000.0,824700000.0,823200515.0,826965340.0
Las Vegas Sands Corp,LVS,,1300514,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 08:40:21+00:00,10022000.0,0.76,0.76,0.35,248925000.0,0.76,,45637000.0,809298000.0,809298000.0,626744000.0,182554000.0,1912059000.0,3759126000.0,55371000.0,3207000.0,-190586000.0,4517000.0,,3487000.0,419333000.0,1967430000.0,1601110000.0,66917000.0,3819000.0,686284000.0,914826000.0,-59891000.0,854935000.0,3568540000.0,824700000.0,823200515.0,826965340.0
Las Vegas Sands Corp,LVS,,1300514,2013.0,Q2YTD,2013-01-01,2013-06-30,,20275000.0,1.33,1.33,0.7,503605000.0,1.33,,103303000.0,1375647000.0,1375647000.0,1101714000.0,273933000.0,3560748000.0,6862494000.0,126737000.0,1785000.0,-316834000.0,14562000.0,,11353000.0,701036000.0,3687485000.0,2858175000.0,137208000.0,7029000.0,1250831000.0,1607344000.0,-128394000.0,1478950000.0,6545660000.0,827700000.0,823974421.0,827901261.0
Las Vegas Sands Corp,LVS,,1300514,2013.0,Q2TTM,2012-07-01,2013-06-30,,40438000.0,2.27,2.27,3.95,980464000.0,2.28,,181810000.0,2391970000.0,2391970000.0,1886278000.0,505692000.0,6769715000.0,12945300000.0,255477000.0,9162000.0,-613156000.0,64591000.0,,23316000.0,1384699000.0,7025192000.0,5306952000.0,266567000.0,17741000.0,2493508000.0,2813444000.0,-239664000.0,2573780000.0,12332144000.0,827700000.0,823974421.0,827901261.0
Las Vegas Sands Corp,LVS,,1300514,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 08:37:04+00:00,10108000.0,0.64,0.64,0.35,251048000.0,0.64,,47721000.0,671673000.0,671673000.0,529753000.0,141920000.0,1772941000.0,3404573000.0,62058000.0,3893000.0,-161632000.0,5793000.0,,6002000.0,354350000.0,1834999000.0,1407942000.0,68376000.0,3236000.0,627301000.0,780641000.0,-61247000.0,719394000.0,3242941000.0,827700000.0,823974421.0,827901261.0
Las Vegas Sands Corp,LVS,,1300514,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 07:28:07+00:00,10167000.0,0.69,0.69,0.35,252557000.0,0.69,,55582000.0,703974000.0,703974000.0,571961000.0,132013000.0,1787807000.0,3457921000.0,64679000.0,-2108000.0,-155202000.0,8769000.0,,5351000.0,346686000.0,1852486000.0,1450233000.0,68832000.0,3793000.0,623530000.0,826703000.0,-67147000.0,759556000.0,3302719000.0,828900000.0,823367441.0,827452691.0
Las Vegas Sands Corp,LVS,,1300514,2013.0,Q1TTM,2012-04-01,2013-03-31,,40387000.0,1.92,1.92,3.85,949856000.0,1.93,100781000.0,173174000.0,2006678000.0,2006678000.0,1597112000.0,409566000.0,6422919000.0,12253780000.0,251793000.0,7051000.0,-582671000.0,102752000.0,,24111000.0,1347979000.0,6674712000.0,4996397000.0,279127000.0,21397000.0,2565866000.0,2430531000.0,-250679000.0,2179852000.0,11671109000.0,828900000.0,823367441.0,827452691.0
Las Vegas Sands Corp,LVS,,1300514,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 16:24:52+00:00,41000000.0,3.52,3.52,2.0,1031000000.0,3.52,7000000.0,245000000.0,3588000000.0,3588000000.0,2841000000.0,747000000.0,7746000000.0,15426000000.0,187000000.0,2000000.0,-842000000.0,26000000.0,,14000000.0,1433000000.0,7933000000.0,6651000000.0,294000000.0,26000000.0,2552000000.0,4099000000.0,-266000000.0,3833000000.0,14584000000.0,807100000.0,806000000.0,808000000.0
Las Vegas Sands Corp,LVS,,1300514,2014.0,Q4,2014-10-01,2014-12-31,,10848000.0,0.9,0.9,0.5,254935000.0,0.91,7000000.0,91061000.0,877929000.0,877929000.0,721676000.0,156253000.0,1779694000.0,3628537000.0,44310000.0,4368000.0,-212393000.0,3051000.0,,5048000.0,288964000.0,1824004000.0,1592140000.0,66563000.0,8891000.0,569846000.0,1022294000.0,-53304000.0,968990000.0,3416144000.0,807100000.0,806000000.0,808000000.0
Las Vegas Sands Corp,LVS,,1300514,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 08:32:01+00:00,10086000.0,0.84,0.84,0.5,251002000.0,0.83,,47869000.0,860499000.0,860499000.0,671705000.0,188794000.0,1883875000.0,3748958000.0,31103000.0,95000.0,-215836000.0,-1613000.0,,3043000.0,384205000.0,1914978000.0,1618144000.0,68757000.0,5609000.0,646723000.0,971421000.0,-63053000.0,908368000.0,3533122000.0,799600000.0,803064834.0,804810589.0
Las Vegas Sands Corp,LVS,,1300514,2014.0,Q3YTD,2014-01-01,2014-09-30,,30152000.0,2.62,2.62,1.5,776065000.0,2.61,,153939000.0,2710071000.0,2710071000.0,2119324000.0,590747000.0,5966306000.0,11797463000.0,142690000.0,-2368000.0,-629607000.0,22949000.0,,8952000.0,1144036000.0,6108996000.0,5058860000.0,227437000.0,17109000.0,1982154000.0,3076706000.0,-212696000.0,2864010000.0,11167856000.0,799600000.0,803064834.0,804810589.0
Las Vegas Sands Corp,LVS,,1300514,2014.0,Q3TTM,2013-10-01,2014-09-30,,40207000.0,3.33,3.33,1.85,1031003000.0,3.31,,193835000.0,3479802000.0,3479802000.0,2696863000.0,782939000.0,8009956000.0,15670279000.0,198368000.0,-3039000.0,-846738000.0,28365000.0,,9921000.0,1542942000.0,8208324000.0,6615217000.0,308701000.0,22598000.0,2652438000.0,3962779000.0,-289142000.0,3673637000.0,14823541000.0,799600000.0,803064834.0,804810589.0
Las Vegas Sands Corp,LVS,,1300514,2014.0,Q2YTD,2014-01-01,2014-06-30,,20066000.0,1.78,1.78,1.0,525063000.0,1.78,,106070000.0,1849572000.0,1849572000.0,1447619000.0,401953000.0,4082431000.0,8048505000.0,111587000.0,-2463000.0,-413771000.0,24562000.0,,5909000.0,759831000.0,4194018000.0,3440716000.0,158680000.0,11500000.0,1335431000.0,2105285000.0,-149643000.0,1955642000.0,7634734000.0,809000000.0,807038086.0,809224051.0
Las Vegas Sands Corp,LVS,,1300514,2014.0,Q2TTM,2013-07-01,2014-06-30,,40143000.0,3.25,3.25,1.7,1028926000.0,3.24,,191603000.0,3428601000.0,3428601000.0,2651902000.0,776699000.0,8038140000.0,15680447000.0,222636000.0,73000.0,-821488000.0,34495000.0,,10365000.0,1578070000.0,8260776000.0,6598183000.0,306861000.0,20808000.0,2691999000.0,3906184000.0,-285980000.0,3620204000.0,14858959000.0,809000000.0,807038086.0,809224051.0
Las Vegas Sands Corp,LVS,,1300514,2014.0,Q2,2014-04-01,2014-06-30,2015-08-07 09:06:29+00:00,10040000.0,0.83,0.83,0.5,264016000.0,0.83,,46917000.0,852844000.0,852844000.0,671434000.0,181410000.0,1942556000.0,3827024000.0,49669000.0,2194000.0,-202674000.0,19737000.0,,4217000.0,372655000.0,1992225000.0,1632125000.0,69590000.0,5697000.0,670665000.0,961460000.0,-61699000.0,899761000.0,3624350000.0,809000000.0,807038086.0,809224051.0
Las Vegas Sands Corp,LVS,,1300514,2014.0,Q1TTM,2013-04-01,2014-03-31,,40211000.0,3.06,3.06,1.55,1015958000.0,3.05,,192407000.0,3247430000.0,3247430000.0,2510221000.0,737209000.0,7868525000.0,15257996000.0,235025000.0,1772000.0,-780446000.0,20551000.0,,12150000.0,1559765000.0,8103550000.0,6374000000.0,305647000.0,18347000.0,2648635000.0,3725365000.0,-285528000.0,3439837000.0,14477550000.0,817000000.0,814766709.0,817537615.0
Las Vegas Sands Corp,LVS,,1300514,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 07:28:31+00:00,10026000.0,0.95,0.95,0.5,261047000.0,0.95,,59153000.0,996728000.0,996728000.0,776185000.0,220543000.0,2139875000.0,4221481000.0,61918000.0,-4657000.0,-211097000.0,4825000.0,,1692000.0,387176000.0,2201793000.0,1808591000.0,89090000.0,5803000.0,664766000.0,1143825000.0,-87944000.0,1055881000.0,4010384000.0,817000000.0,814766709.0,817537615.0
Las Vegas Sands Corp,LVS,,1300514,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 16:14:21+00:00,39000000.0,2.47,2.47,2.6,999000000.0,2.47,35000000.0,236000000.0,2386000000.0,2386000000.0,1966000000.0,420000000.0,6117000000.0,12414000000.0,156000000.0,31000000.0,-726000000.0,48000000.0,,10000000.0,1443000000.0,6273000000.0,5415000000.0,265000000.0,15000000.0,2574000000.0,2841000000.0,-219000000.0,2622000000.0,11688000000.0,796000000.0,797000000.0,798000000.0
Las Vegas Sands Corp,LVS,,1300514,2015.0,Q4,2015-10-01,2015-12-31,,9940000.0,0.59,0.59,0.65,248788000.0,0.59,35000000.0,62059000.0,575278000.0,575278000.0,465546000.0,109732000.0,1472154000.0,3041727000.0,29837000.0,-589000.0,-180453000.0,-450000.0,,2972000.0,361527000.0,1501991000.0,1359283000.0,65982000.0,2402000.0,657777000.0,701506000.0,-64169000.0,637337000.0,2861274000.0,796000000.0,797000000.0,798000000.0
