company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Las Vegas Sands Corp,LVS,,1300514,2008.0,FY,2008-01-01,2008-12-31,2011-03-30 16:50:11+00:00,,53927000.0,-15542000.0,385696000.0,506986000.0,,18952000.0,-436904000.0,1053695000.0,5091201000.0,1027345000.0,5608153000.0,-3570964000.0,124872000.0,5608153000.0,-3570964000.0,124872000.0,2181013000.0,-168325000.0,-168325000.0,169188000.0,254788000.0,218044000.0,,,,-3789008000.0,-1818876000.0,,,,
Las Vegas Sands Corp,LVS,,1300514,2009.0,Q4,2009-10-01,2009-12-31,,,33942000.0,599000.0,82386000.0,154482000.0,,-17640000.0,-109851000.0,-41000.0,396654000.0,,2214502000.0,-439485000.0,106194000.0,2214502000.0,-439485000.0,106194000.0,1863571000.0,-74017000.0,-74017000.0,101638000.0,2386479000.0,114024000.0,,-23350000.0,,-553818000.0,-545253000.0,13000.0,,,309000.0
Las Vegas Sands Corp,LVS,,1300514,2009.0,FY,2009-01-01,2009-12-31,2012-02-29 16:06:03+00:00,,51865000.0,-69005000.0,287553000.0,586041000.0,,-17270000.0,-11834000.0,,1831528000.0,,3305973000.0,-2010063000.0,638613000.0,3305973000.0,-2010063000.0,638613000.0,1917253000.0,-368743000.0,-368743000.0,381284000.0,2386479000.0,78630000.0,,-94697000.0,,-2092896000.0,-817337000.0,,,,4203000.0
Las Vegas Sands Corp,LVS,,1300514,2009.0,Q3,2009-07-01,2009-09-30,,,7255000.0,403000.0,77686000.0,148677000.0,,-24000.0,102878000.0,,930495000.0,,834128000.0,-551865000.0,224573000.0,834128000.0,-551865000.0,224573000.0,506812000.0,-80617000.0,-80617000.0,46380000.0,,-39215000.0,,-23350000.0,,-516544000.0,-73017000.0,,,,3894000.0
Las Vegas Sands Corp,LVS,,1300514,2010.0,Q4,2010-10-01,2010-12-31,,-704000.0,51721000.0,1110000.0,31889000.0,184450000.0,,34954000.0,26311000.0,,-1864000.0,,127360000.0,-182098000.0,662153000.0,127360000.0,-182098000.0,662153000.0,642369000.0,386407000.0,386407000.0,13264000.0,235568000.0,148539000.0,,-23350000.0,,-373717000.0,-76415000.0,,-6579000.0,,43784000.0
Las Vegas Sands Corp,LVS,,1300514,2010.0,FY,2010-01-01,2010-12-31,2013-03-01 16:44:45+00:00,-45303000.0,77736000.0,1285000.0,237232000.0,694971000.0,,46886000.0,94459000.0,,1397293000.0,,-1127557000.0,-2707815000.0,1870151000.0,-1127557000.0,-2707815000.0,1870151000.0,-1918335000.0,781603000.0,781603000.0,221382000.0,241969000.0,-688266000.0,,-93400000.0,-173774000.0,-2023981000.0,-2666840000.0,,-6579000.0,173774000.0,49735000.0
Las Vegas Sands Corp,LVS,,1300514,2010.0,Q3TTM,2009-10-01,2010-09-30,,-44599000.0,59957000.0,774000.0,287729000.0,665003000.0,,-5708000.0,-41703000.0,-41000.0,1795811000.0,,959585000.0,-2965202000.0,1314192000.0,959585000.0,-2965202000.0,1314192000.0,-697133000.0,321179000.0,321179000.0,309756000.0,2392880000.0,-722781000.0,,-93400000.0,-173774000.0,-2204082000.0,-3135678000.0,13000.0,,173774000.0,6260000.0
Las Vegas Sands Corp,LVS,,1300514,2010.0,Q3,2010-07-01,2010-09-30,,-1294000.0,11065000.0,25000.0,70364000.0,186738000.0,,4844000.0,7338000.0,,802597000.0,,-489117000.0,-1209943000.0,570093000.0,-489117000.0,-1209943000.0,570093000.0,-1124123000.0,268834000.0,268834000.0,96118000.0,2478000.0,-859731000.0,,-23350000.0,,-522996000.0,-1270842000.0,,,173774000.0,304000.0
Las Vegas Sands Corp,LVS,,1300514,2010.0,Q2TTM,2009-07-01,2010-06-30,,-43305000.0,56147000.0,1152000.0,295051000.0,626942000.0,,-10576000.0,53837000.0,-41000.0,1923709000.0,,2282830000.0,-2307124000.0,968672000.0,2282830000.0,-2307124000.0,968672000.0,933802000.0,-28272000.0,-28272000.0,260018000.0,2390402000.0,97735000.0,,-93400000.0,-173774000.0,-2197630000.0,-1937853000.0,13000.0,,,9850000.0
Las Vegas Sands Corp,LVS,,1300514,2010.0,Q2,2010-04-01,2010-06-30,,-43305000.0,8431000.0,30000.0,62830000.0,170694000.0,,1642000.0,20847000.0,,324504000.0,,-166432000.0,-423331000.0,355111000.0,-166432000.0,-423331000.0,355111000.0,-233010000.0,78548000.0,78548000.0,76591000.0,3850000.0,205501000.0,,-23350000.0,204000.0,-589067000.0,-471436000.0,,,,3336000.0
Las Vegas Sands Corp,LVS,,1300514,2011.0,Q4,2011-10-01,2011-12-31,,,20926000.0,159000.0,43600000.0,197935000.0,,-3346000.0,-101041000.0,,3201535000.0,,-572850000.0,-205984000.0,733323000.0,-572850000.0,-205984000.0,733323000.0,-48857000.0,524352000.0,524352000.0,91151000.0,5943000.0,214298000.0,,-19922000.0,,-420888000.0,-2979657000.0,,-780749000.0,,606000.0
Las Vegas Sands Corp,LVS,,1300514,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:24:12+00:00,-100000.0,82136000.0,-5423000.0,246783000.0,794404000.0,,-5292000.0,-339955000.0,,3201535000.0,,-1093461000.0,-698106000.0,2662496000.0,-1093461000.0,-698106000.0,2662496000.0,865637000.0,1883119000.0,1883119000.0,242792000.0,38017000.0,804394000.0,,-85685000.0,,-1508493000.0,-3385136000.0,0.0,-862192000.0,,6093000.0
Las Vegas Sands Corp,LVS,,1300514,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-09 06:08:12+00:00,-100000.0,61210000.0,-5582000.0,203183000.0,596469000.0,,-1946000.0,-238914000.0,,0.0,,-520611000.0,-492122000.0,1929173000.0,-520611000.0,-492122000.0,1929173000.0,914494000.0,1358767000.0,1358767000.0,151641000.0,32074000.0,590096000.0,,-65763000.0,,-1087605000.0,-405479000.0,,-81443000.0,,5487000.0
Las Vegas Sands Corp,LVS,,1300514,2011.0,Q3TTM,2010-10-01,2011-09-30,,-804000.0,112931000.0,-4472000.0,235072000.0,780919000.0,,33008000.0,-212603000.0,,-1864000.0,,-393251000.0,-674220000.0,2591326000.0,-393251000.0,-674220000.0,2591326000.0,1556863000.0,1745174000.0,1745174000.0,164905000.0,267642000.0,738635000.0,,-89113000.0,,-1461322000.0,-481894000.0,,-88022000.0,,49271000.0
Las Vegas Sands Corp,LVS,,1300514,2011.0,Q3,2011-07-01,2011-09-30,,475000.0,16838000.0,90000.0,54138000.0,200071000.0,,-17609000.0,76157000.0,,,,-215625000.0,-141947000.0,847650000.0,-215625000.0,-141947000.0,847650000.0,472469000.0,505172000.0,505172000.0,49412000.0,10984000.0,223416000.0,,-21083000.0,,-366909000.0,-145904000.0,,-59622000.0,,1071000.0
Las Vegas Sands Corp,LVS,,1300514,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-09 06:08:14+00:00,-575000.0,44372000.0,-5672000.0,149045000.0,396398000.0,,15663000.0,-315071000.0,,0.0,,-304986000.0,-350175000.0,1081523000.0,-304986000.0,-350175000.0,1081523000.0,442025000.0,853595000.0,853595000.0,102229000.0,21090000.0,366680000.0,,-44680000.0,,-720696000.0,-259575000.0,,-21821000.0,,4416000.0
