company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentbankingincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,restructuringcharge,salariesandemployeebenefitsexpense,servicechargesondepositsincome,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Willis Towers Watson PLC,WLTW,,1140536,2011.0,Q3,2011-07-01,2011-09-30,2012-11-07 13:57:30+00:00,18000000.0,,,0.26,17000000.0,,,2000000.0,,38000000.0,60000000.0,60000000.0,,60000000.0,,-38000000.0,7000000.0,,,,10000000.0,,146000000.0,753000000.0,,,489000000.0,,38000000.0,670000000.0,760000000.0,52000000.0,722000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2011.0,Q2YTD,2011-01-01,2011-06-30,,34000000.0,,,0.52,39000000.0,,,32000000.0,,74000000.0,131000000.0,131000000.0,,119000000.0,12000000.0,-74000000.0,16000000.0,,,,13000000.0,,312000000.0,1852000000.0,171000000.0,,1088000000.0,,74000000.0,1644000000.0,1868000000.0,150000000.0,1794000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2011.0,Q2,2011-04-01,2011-06-30,2012-08-09 11:20:44+00:00,17000000.0,,,0.26,19000000.0,,,31000000.0,,34000000.0,89000000.0,88000000.0,1000000.0,85000000.0,4000000.0,-34000000.0,8000000.0,,,,-3000000.0,,164000000.0,853000000.0,,,505000000.0,,34000000.0,705000000.0,861000000.0,122000000.0,827000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2011.0,Q1TTM,2010-04-01,2011-03-31,,78000000.0,-1.21,-1.21,1.04,68000000.0,-1.2,,74000000.0,,163000000.0,301000000.0,302000000.0,-1000000.0,285000000.0,16000000.0,-163000000.0,37000000.0,,,,19000000.0,,565000000.0,3330000000.0,171000000.0,,1965000000.0,,163000000.0,2847000000.0,3367000000.0,357000000.0,3204000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 13:33:29+00:00,17000000.0,,,0.26,20000000.0,,,1000000.0,,40000000.0,42000000.0,43000000.0,-1000000.0,34000000.0,8000000.0,-40000000.0,8000000.0,,,,16000000.0,,148000000.0,999000000.0,171000000.0,,583000000.0,,40000000.0,939000000.0,1007000000.0,28000000.0,967000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 16:57:00+00:00,59000000.0,,,1.08,79000000.0,,492000000.0,101000000.0,18000000.0,128000000.0,-433000000.0,-433000000.0,,-446000000.0,13000000.0,-128000000.0,0.0,16000000.0,,,5000000.0,,600000000.0,3462000000.0,,0.0,2475000000.0,,128000000.0,3705000000.0,3480000000.0,-337000000.0,3352000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2012.0,Q4,2012-10-01,2012-12-31,,15000000.0,,,0.27,20000000.0,,492000000.0,-13000000.0,18000000.0,31000000.0,-801000000.0,-800000000.0,-1000000.0,-805000000.0,4000000.0,-31000000.0,-14000000.0,16000000.0,,,-7000000.0,,168000000.0,867000000.0,,,967000000.0,,31000000.0,1662000000.0,871000000.0,-806000000.0,840000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2012.0,Q3YTD,2012-01-01,2012-09-30,,44000000.0,,,0.81,59000000.0,,,114000000.0,,97000000.0,368000000.0,367000000.0,1000000.0,359000000.0,9000000.0,-97000000.0,14000000.0,,,,12000000.0,,432000000.0,2595000000.0,,,1508000000.0,,97000000.0,2043000000.0,2609000000.0,469000000.0,2512000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2012.0,Q3TTM,2011-10-01,2012-09-30,,60000000.0,,,1.07,77000000.0,,,112000000.0,,141000000.0,397000000.0,395000000.0,2000000.0,384000000.0,13000000.0,-141000000.0,22000000.0,,,,1000000.0,,630000000.0,3406000000.0,-4000000.0,,2018000000.0,,141000000.0,2781000000.0,3428000000.0,506000000.0,3287000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 13:04:14+00:00,14000000.0,,,0.27,21000000.0,,,10000000.0,,32000000.0,26000000.0,26000000.0,0.0,26000000.0,0.0,-32000000.0,4000000.0,,,,-2000000.0,,147000000.0,750000000.0,0.0,,502000000.0,,32000000.0,684000000.0,754000000.0,38000000.0,722000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2012.0,Q2YTD,2012-01-01,2012-06-30,,30000000.0,,,0.54,38000000.0,,,104000000.0,,65000000.0,342000000.0,341000000.0,1000000.0,333000000.0,9000000.0,-65000000.0,10000000.0,,,,14000000.0,,285000000.0,1845000000.0,,,1006000000.0,,65000000.0,1359000000.0,1855000000.0,431000000.0,1790000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2012.0,Q2TTM,2011-07-01,2012-06-30,,64000000.0,,,1.06,73000000.0,,,104000000.0,,147000000.0,431000000.0,429000000.0,2000000.0,418000000.0,13000000.0,-147000000.0,25000000.0,,,,13000000.0,,629000000.0,3409000000.0,-4000000.0,,2005000000.0,,147000000.0,2767000000.0,3434000000.0,520000000.0,3287000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 10:16:06+00:00,15000000.0,,,0.27,19000000.0,,,36000000.0,,33000000.0,110000000.0,109000000.0,1000000.0,108000000.0,2000000.0,-33000000.0,5000000.0,,,,-1000000.0,,129000000.0,837000000.0,,,500000000.0,,33000000.0,663000000.0,842000000.0,146000000.0,809000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 11:56:58+00:00,15000000.0,,,0.27,19000000.0,,,68000000.0,,32000000.0,232000000.0,232000000.0,,225000000.0,7000000.0,-32000000.0,5000000.0,,,,15000000.0,,156000000.0,1008000000.0,,,506000000.0,,32000000.0,696000000.0,1013000000.0,285000000.0,981000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2012.0,Q1TTM,2011-04-01,2012-03-31,,66000000.0,,,1.05,73000000.0,,,99000000.0,,148000000.0,410000000.0,408000000.0,2000000.0,395000000.0,15000000.0,-148000000.0,28000000.0,,,,11000000.0,,664000000.0,3425000000.0,-4000000.0,,2010000000.0,,148000000.0,2809000000.0,3453000000.0,496000000.0,3305000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 15:47:48+00:00,55000000.0,,,2.97,94000000.0,,,122000000.0,15000000.0,126000000.0,377000000.0,377000000.0,,365000000.0,12000000.0,-126000000.0,-60000000.0,22000000.0,,,0.0,,636000000.0,3640000000.0,,0.0,2207000000.0,,126000000.0,2992000000.0,3595000000.0,499000000.0,3469000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2013.0,Q4,2013-10-01,2013-12-31,,13000000.0,,,,26000000.0,,,34000000.0,15000000.0,33000000.0,74000000.0,74000000.0,,68000000.0,6000000.0,-33000000.0,-11000000.0,12000000.0,,,-11000000.0,,171000000.0,915000000.0,,,569000000.0,,33000000.0,779000000.0,919000000.0,119000000.0,886000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2013.0,Q3YTD,2013-01-01,2013-09-30,,42000000.0,,,,68000000.0,,,88000000.0,,93000000.0,303000000.0,303000000.0,,297000000.0,6000000.0,-93000000.0,-49000000.0,10000000.0,,,11000000.0,,465000000.0,2725000000.0,,,1638000000.0,,93000000.0,2213000000.0,2676000000.0,380000000.0,2583000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2013.0,Q3TTM,2012-10-01,2013-09-30,,57000000.0,,,,88000000.0,,492000000.0,75000000.0,18000000.0,124000000.0,-498000000.0,-497000000.0,-1000000.0,-508000000.0,10000000.0,-124000000.0,-63000000.0,26000000.0,,,4000000.0,,633000000.0,3592000000.0,,,2605000000.0,,124000000.0,3875000000.0,3547000000.0,-426000000.0,3423000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 12:35:53+00:00,14000000.0,,,0.28,21000000.0,,,11000000.0,,30000000.0,-27000000.0,-27000000.0,,-27000000.0,0.0,-30000000.0,-56000000.0,,,,-1000000.0,,144000000.0,791000000.0,,0.0,541000000.0,,30000000.0,720000000.0,735000000.0,-15000000.0,705000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2013.0,Q2YTD,2013-01-01,2013-06-30,,28000000.0,,,,47000000.0,,,77000000.0,,63000000.0,330000000.0,330000000.0,,324000000.0,6000000.0,-63000000.0,7000000.0,10000000.0,,,12000000.0,,321000000.0,1934000000.0,,,1097000000.0,,63000000.0,1493000000.0,1941000000.0,395000000.0,1878000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2013.0,Q2TTM,2012-07-01,2013-06-30,,57000000.0,,,,88000000.0,,492000000.0,74000000.0,18000000.0,126000000.0,-445000000.0,-444000000.0,-1000000.0,-455000000.0,10000000.0,-126000000.0,-3000000.0,26000000.0,,,3000000.0,,636000000.0,3551000000.0,,,2566000000.0,,126000000.0,3839000000.0,3566000000.0,-373000000.0,3440000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 13:21:37+00:00,14000000.0,,,0.28,21000000.0,,,29000000.0,,32000000.0,107000000.0,107000000.0,,105000000.0,2000000.0,-32000000.0,3000000.0,4000000.0,,,-3000000.0,,159000000.0,887000000.0,,0.0,529000000.0,,32000000.0,723000000.0,890000000.0,139000000.0,858000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2013.0,Q1TTM,2012-04-01,2013-03-31,,58000000.0,,,,86000000.0,,492000000.0,81000000.0,18000000.0,127000000.0,-442000000.0,-442000000.0,,-452000000.0,10000000.0,-127000000.0,-1000000.0,22000000.0,,,5000000.0,,606000000.0,3501000000.0,,,2537000000.0,,127000000.0,3779000000.0,3518000000.0,-366000000.0,3391000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 11:07:33+00:00,14000000.0,,,0.28,26000000.0,,,48000000.0,,31000000.0,223000000.0,223000000.0,,219000000.0,4000000.0,-31000000.0,4000000.0,6000000.0,,,15000000.0,,162000000.0,1047000000.0,,,568000000.0,,31000000.0,770000000.0,1051000000.0,256000000.0,1020000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 16:20:38+00:00,54000000.0,5.4,5.4,3.18,92000000.0,5.32,,159000000.0,,135000000.0,373000000.0,373000000.0,,362000000.0,11000000.0,-135000000.0,,6000000.0,,,14000000.0,,659000000.0,35000000.0,,36000000.0,2314000000.0,3767000000.0,135000000.0,3155000000.0,3802000000.0,518000000.0,3667000000.0,67000000.0,67000000.0,68000000.0
Willis Towers Watson PLC,WLTW,,1140536,2014.0,Q4,2014-10-01,2014-12-31,,16000000.0,1.13,1.13,0.55,22000000.0,1.13,,35000000.0,-12000000.0,34000000.0,83000000.0,83000000.0,,76000000.0,7000000.0,-34000000.0,,18000000.0,,,-5000000.0,,165000000.0,-2797000000.0,,16000000.0,600000000.0,3767000000.0,34000000.0,819000000.0,958000000.0,123000000.0,924000000.0,67000000.0,67000000.0,68000000.0
Willis Towers Watson PLC,WLTW,,1140536,2014.0,Q3YTD,2014-01-01,2014-09-30,,38000000.0,,,,70000000.0,,,124000000.0,12000000.0,101000000.0,290000000.0,290000000.0,,286000000.0,4000000.0,-101000000.0,,-12000000.0,,,19000000.0,,494000000.0,2832000000.0,,20000000.0,1714000000.0,,101000000.0,2336000000.0,2844000000.0,395000000.0,2743000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2014.0,Q3TTM,2013-10-01,2014-09-30,,51000000.0,,,,96000000.0,,,158000000.0,27000000.0,134000000.0,364000000.0,364000000.0,,354000000.0,10000000.0,-134000000.0,-11000000.0,,,,8000000.0,,665000000.0,3747000000.0,,20000000.0,2283000000.0,,134000000.0,3115000000.0,3763000000.0,514000000.0,3629000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 14:43:56+00:00,13000000.0,,,0.3,23000000.0,,,2000000.0,4000000.0,34000000.0,-8000000.0,-8000000.0,,-7000000.0,-1000000.0,-34000000.0,,-9000000.0,,,3000000.0,,156000000.0,808000000.0,,17000000.0,569000000.0,,34000000.0,778000000.0,812000000.0,-9000000.0,778000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2014.0,Q2YTD,2014-01-01,2014-06-30,,25000000.0,,,,47000000.0,,,122000000.0,8000000.0,67000000.0,298000000.0,298000000.0,,293000000.0,5000000.0,-67000000.0,,-3000000.0,,,16000000.0,,338000000.0,2024000000.0,,3000000.0,1145000000.0,,67000000.0,1558000000.0,2032000000.0,404000000.0,1965000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2014.0,Q2TTM,2013-07-01,2014-06-30,,52000000.0,,,,94000000.0,,,167000000.0,23000000.0,130000000.0,345000000.0,345000000.0,,334000000.0,11000000.0,-130000000.0,-67000000.0,9000000.0,,,4000000.0,,653000000.0,3730000000.0,,3000000.0,2255000000.0,,130000000.0,3057000000.0,3686000000.0,508000000.0,3556000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 14:21:46+00:00,12000000.0,,,0.3,24000000.0,,,59000000.0,4000000.0,35000000.0,48000000.0,48000000.0,,47000000.0,1000000.0,-35000000.0,,-3000000.0,,,-3000000.0,,173000000.0,931000000.0,,3000000.0,575000000.0,,35000000.0,787000000.0,935000000.0,110000000.0,900000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2014.0,Q1TTM,2013-04-01,2014-03-31,,54000000.0,,,,91000000.0,,,137000000.0,19000000.0,127000000.0,404000000.0,404000000.0,,392000000.0,12000000.0,-127000000.0,-64000000.0,16000000.0,,,4000000.0,,639000000.0,3686000000.0,,,2209000000.0,,127000000.0,2993000000.0,3641000000.0,537000000.0,3514000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 14:37:37+00:00,13000000.0,,,0.3,23000000.0,,,63000000.0,4000000.0,32000000.0,250000000.0,250000000.0,,246000000.0,4000000.0,-32000000.0,,0.0,,,19000000.0,,165000000.0,1093000000.0,,0.0,570000000.0,,32000000.0,771000000.0,1097000000.0,294000000.0,1065000000.0,,,
Willis Towers Watson PLC,WLTW,,1140536,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 14:54:19+00:00,76000000.0,5.49,5.49,3.28,95000000.0,5.41,,-33000000.0,,142000000.0,384000000.0,383000000.0,,373000000.0,11000000.0,-142000000.0,,55000000.0,,,10000000.0,,718000000.0,20000000.0,,210000000.0,2303000000.0,3809000000.0,142000000.0,3402000000.0,3829000000.0,340000000.0,3687000000.0,67900000.0,67900000.0,68900000.0
Willis Towers Watson PLC,WLTW,,1140536,2015.0,Q3,2015-07-01,2015-09-30,2016-11-07 16:59:56+00:00,23000000.0,1.72,1.72,0.82,25000000.0,1.7,,-112000000.0,,35000000.0,116000000.0,113000000.0,,117000000.0,-1000000.0,-35000000.0,,9000000.0,3000000.0,,,,177000000.0,5000000.0,,24000000.0,570000000.0,841000000.0,35000000.0,819000000.0,846000000.0,1000000.0,811000000.0,68000000.0,68000000.0,68800000.0
Willis Towers Watson PLC,WLTW,,1140536,2015.0,Q3YTD,2015-01-01,2015-09-30,,53000000.0,5.84,5.84,2.43,70000000.0,5.84,,-37000000.0,,103000000.0,402000000.0,385000000.0,,397000000.0,5000000.0,-103000000.0,,26000000.0,17000000.0,,,,516000000.0,16000000.0,,93000000.0,1698000000.0,2839000000.0,103000000.0,2430000000.0,2855000000.0,348000000.0,2752000000.0,68000000.0,68000000.0,68800000.0
Willis Towers Watson PLC,WLTW,,1140536,2015.0,Q3TTM,2014-10-01,2015-09-30,,69000000.0,6.96,6.96,2.97,92000000.0,6.96,,-2000000.0,-12000000.0,137000000.0,485000000.0,468000000.0,,473000000.0,12000000.0,-137000000.0,,44000000.0,17000000.0,,-5000000.0,,681000000.0,-2781000000.0,,109000000.0,2298000000.0,6606000000.0,137000000.0,3249000000.0,3813000000.0,471000000.0,3676000000.0,68000000.0,68000000.0,68800000.0
Willis Towers Watson PLC,WLTW,,1140536,2015.0,Q2,2015-04-01,2015-06-30,2016-08-09 16:28:48+00:00,16000000.0,1.03,1.03,0.82,23000000.0,1.01,,19000000.0,,35000000.0,72000000.0,74000000.0,,70000000.0,2000000.0,-35000000.0,,23000000.0,-2000000.0,,,,179000000.0,5000000.0,,38000000.0,561000000.0,917000000.0,35000000.0,817000000.0,922000000.0,93000000.0,887000000.0,68000000.0,68000000.0,69300000.0
Willis Towers Watson PLC,WLTW,,1140536,2015.0,Q2YTD,2015-01-01,2015-06-30,,30000000.0,4.12,4.12,1.6,45000000.0,4.12,,75000000.0,,68000000.0,286000000.0,272000000.0,,280000000.0,6000000.0,-68000000.0,,17000000.0,14000000.0,,,,339000000.0,11000000.0,,69000000.0,1128000000.0,1998000000.0,68000000.0,1611000000.0,2009000000.0,347000000.0,1941000000.0,68000000.0,68000000.0,69300000.0
Willis Towers Watson PLC,WLTW,,1140536,2015.0,Q2TTM,2014-07-01,2015-06-30,,59000000.0,5.13,5.13,2.96,90000000.0,5.13,,112000000.0,-8000000.0,136000000.0,361000000.0,347000000.0,,349000000.0,12000000.0,-136000000.0,,26000000.0,14000000.0,,-2000000.0,,660000000.0,-1978000000.0,,102000000.0,2297000000.0,5765000000.0,136000000.0,3208000000.0,3779000000.0,461000000.0,3643000000.0,68000000.0,68000000.0,69300000.0
Willis Towers Watson PLC,WLTW,,1140536,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 15:37:34+00:00,14000000.0,3.09,3.09,0.82,22000000.0,3.04,,56000000.0,,33000000.0,214000000.0,198000000.0,,210000000.0,4000000.0,-33000000.0,,-6000000.0,16000000.0,,,,160000000.0,6000000.0,,31000000.0,567000000.0,1081000000.0,33000000.0,794000000.0,1087000000.0,254000000.0,1054000000.0,68000000.0,68000000.0,69100000.0
Willis Towers Watson PLC,WLTW,,1140536,2015.0,Q1TTM,2014-04-01,2015-03-31,,55000000.0,4.79,4.79,3.12,91000000.0,4.79,,152000000.0,-4000000.0,136000000.0,337000000.0,321000000.0,,326000000.0,11000000.0,-136000000.0,,,16000000.0,,-5000000.0,,654000000.0,-1052000000.0,,67000000.0,2311000000.0,4848000000.0,136000000.0,3178000000.0,3792000000.0,478000000.0,3656000000.0,68000000.0,68000000.0,69100000.0
Willis Towers Watson PLC,WLTW,,1140536,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 16:20:19+00:00,591000000.0,3.07,3.07,1.92,178000000.0,3.04,,-96000000.0,,184000000.0,438000000.0,438000000.0,,420000000.0,18000000.0,-184000000.0,,178000000.0,,,,7887000000.0,1551000000.0,,,370000000.0,4849000000.0,,184000000.0,7539000000.0,7887000000.0,342000000.0,7703000000.0,136800000.0,136800000.0,138200000.0
Willis Towers Watson PLC,WLTW,,1140536,2016.0,Q3,2016-07-01,2016-09-30,2017-11-06 14:30:21+00:00,157000000.0,-0.23,-0.23,0.48,45000000.0,-0.23,,-26000000.0,,45000000.0,-31000000.0,-32000000.0,,-32000000.0,1000000.0,-45000000.0,,-14000000.0,1000000.0,,0.0,,370000000.0,16000000.0,,85000000.0,1119000000.0,1761000000.0,45000000.0,1776000000.0,1777000000.0,-58000000.0,1732000000.0,139100000.0,139100000.0,139100000.0
Willis Towers Watson PLC,WLTW,,1140536,2016.0,Q3YTD,2016-01-01,2016-09-30,,443000000.0,2.0,2.0,0.96,132000000.0,2.0,,11000000.0,,138000000.0,290000000.0,288000000.0,,278000000.0,12000000.0,-138000000.0,,-26000000.0,1000000.0,,1000000.0,,1174000000.0,86000000.0,,232000000.0,3516000000.0,5874000000.0,138000000.0,5497000000.0,5960000000.0,299000000.0,5822000000.0,139100000.0,139100000.0,139100000.0
Willis Towers Watson PLC,WLTW,,1140536,2016.0,Q2,2016-04-01,2016-06-30,2017-08-07 17:14:49+00:00,125000000.0,0.52,0.52,0.48,44000000.0,0.51,,19000000.0,,47000000.0,76000000.0,76000000.0,,72000000.0,4000000.0,-47000000.0,,6000000.0,,,0.0,,373000000.0,55000000.0,,70000000.0,1201000000.0,1894000000.0,47000000.0,1813000000.0,1949000000.0,95000000.0,1902000000.0,138500000.0,138500000.0,141200000.0
Willis Towers Watson PLC,WLTW,,1140536,2016.0,Q2YTD,2016-01-01,2016-06-30,,286000000.0,2.24,2.24,0.48,87000000.0,2.24,,37000000.0,,93000000.0,321000000.0,320000000.0,,310000000.0,11000000.0,-93000000.0,,-12000000.0,,,1000000.0,,804000000.0,70000000.0,,147000000.0,2397000000.0,4113000000.0,93000000.0,3721000000.0,4183000000.0,357000000.0,4090000000.0,138500000.0,138500000.0,141200000.0
Willis Towers Watson PLC,WLTW,,1140536,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 16:41:17+00:00,161000000.0,1.76,1.76,0.48,43000000.0,1.75,,18000000.0,,46000000.0,245000000.0,244000000.0,,238000000.0,7000000.0,-46000000.0,,-18000000.0,,,1000000.0,,431000000.0,15000000.0,,77000000.0,1196000000.0,2219000000.0,46000000.0,1908000000.0,2234000000.0,262000000.0,2188000000.0,135200000.0,135200000.0,136000000.0
Willis Towers Watson PLC,WLTW,,1140536,2016.0,Q1TTM,2015-04-01,2016-03-31,,223000000.0,2.97,2.97,1.65,116000000.0,2.97,,-71000000.0,,155000000.0,415000000.0,429000000.0,,401000000.0,14000000.0,-155000000.0,,43000000.0,-16000000.0,,11000000.0,,989000000.0,29000000.0,,256000000.0,2932000000.0,4947000000.0,155000000.0,4516000000.0,4976000000.0,348000000.0,4821000000.0,135200000.0,135200000.0,136000000.0
