company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentemployeebenefitliabilities,notereceivable,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2008.0,FY,,2008-12-31,2010-02-25 18:45:41+00:00,1009000000.0,231000000.0,926000000.0,,-1066000000.0,426000000.0,,1793000000.0,122000000.0,347000000.0,179000000.0,364000000.0,,362000000.0,,223000000.0,629000000.0,588000000.0,1783000000.0,1841000000.0,246000000.0,745000000.0,491000000.0,1026000000.0,1551000000.0,-66000000.0,301000000.0,,298000000.0,3288000000.0,39000000.0,77000000.0,8519000000.0,3234000000.0,4713000000.0,2639000000.0,3234000000.0,3480000000.0,5039000000.0,8519000000.0,1965000000.0,2400000000.0,-715000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2009.0,FY,,2009-12-31,2011-02-24 12:32:07+00:00,957000000.0,274000000.0,850000000.0,,-895000000.0,930000000.0,,1860000000.0,128000000.0,244000000.0,94000000.0,366000000.0,,364000000.0,,228000000.0,637000000.0,574000000.0,1341000000.0,1886000000.0,247000000.0,760000000.0,436000000.0,967000000.0,1730000000.0,-36000000.0,325000000.0,,294000000.0,3575000000.0,37000000.0,190000000.0,8816000000.0,3773000000.0,5003000000.0,2432000000.0,3773000000.0,4020000000.0,4796000000.0,8816000000.0,1927000000.0,2364000000.0,-731000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2009.0,Q3,,2009-09-27,2009-10-30 14:09:17+00:00,875000000.0,197000000.0,1041000000.0,2877000000.0,-862000000.0,686000000.0,,1842000000.0,,363000000.0,,335000000.0,,363000000.0,4736000000.0,229000000.0,621000000.0,538000000.0,1461000000.0,1859000000.0,240000000.0,740000000.0,400000000.0,880000000.0,1534000000.0,-44000000.0,323000000.0,,254000000.0,3340000000.0,60000000.0,148000000.0,8355000000.0,3563000000.0,4643000000.0,2311000000.0,3563000000.0,3803000000.0,4552000000.0,8355000000.0,1853000000.0,2241000000.0,-713000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2009.0,Q2,,2009-06-28,2009-07-30 12:38:01+00:00,773000000.0,192000000.0,995000000.0,2821000000.0,-931000000.0,534000000.0,,1796000000.0,,364000000.0,,283000000.0,,362000000.0,4681000000.0,241000000.0,617000000.0,527000000.0,1535000000.0,1860000000.0,223000000.0,792000000.0,499000000.0,1003000000.0,1533000000.0,-59000000.0,259000000.0,,198000000.0,3280000000.0,63000000.0,17000000.0,8121000000.0,3372000000.0,4373000000.0,2114000000.0,3372000000.0,3595000000.0,4526000000.0,8121000000.0,1888000000.0,2412000000.0,-714000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2010.0,FY,,2010-12-31,2012-02-21 06:02:55+00:00,1362000000.0,308000000.0,964000000.0,,-720000000.0,1023000000.0,0.0,1934000000.0,182000000.0,314000000.0,202000000.0,468000000.0,,367000000.0,,222000000.0,709000000.0,734000000.0,1977000000.0,2041000000.0,326000000.0,803000000.0,,634000000.0,1935000000.0,-25000000.0,749000000.0,,393000000.0,4445000000.0,82000000.0,339000000.0,10402000000.0,4670000000.0,6289000000.0,3260000000.0,4670000000.0,4996000000.0,5406000000.0,10402000000.0,2072000000.0,2146000000.0,-964000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2010.0,Q3,,2010-09-26,2010-10-29 10:49:20+00:00,1339000000.0,297000000.0,1016000000.0,2947000000.0,-864000000.0,937000000.0,,1922000000.0,166000000.0,328000000.0,,452000000.0,,365000000.0,4838000000.0,219000000.0,732000000.0,689000000.0,1910000000.0,1891000000.0,295000000.0,765000000.0,313000000.0,810000000.0,1938000000.0,-27000000.0,417000000.0,,260000000.0,4135000000.0,98000000.0,308000000.0,9872000000.0,4199000000.0,5978000000.0,3071000000.0,4199000000.0,4494000000.0,5378000000.0,9872000000.0,2003000000.0,2307000000.0,-967000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2010.0,Q2,,2010-06-27,2010-07-30 10:44:45+00:00,1213000000.0,269000000.0,1019000000.0,2867000000.0,-960000000.0,924000000.0,,1868000000.0,142000000.0,312000000.0,,346000000.0,,363000000.0,4705000000.0,225000000.0,669000000.0,622000000.0,1652000000.0,1838000000.0,277000000.0,743000000.0,377000000.0,831000000.0,1783000000.0,-35000000.0,340000000.0,,236000000.0,3900000000.0,87000000.0,269000000.0,9210000000.0,3883000000.0,5445000000.0,2807000000.0,3883000000.0,4160000000.0,5050000000.0,9210000000.0,1927000000.0,2243000000.0,-890000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2010.0,Q1,,2010-03-28,2010-04-29 10:50:30+00:00,1030000000.0,225000000.0,909000000.0,2834000000.0,-955000000.0,885000000.0,,1862000000.0,144000000.0,302000000.0,,308000000.0,,365000000.0,4696000000.0,239000000.0,640000000.0,638000000.0,1549000000.0,1862000000.0,261000000.0,719000000.0,413000000.0,872000000.0,1502000000.0,-36000000.0,332000000.0,,240000000.0,3689000000.0,95000000.0,217000000.0,8769000000.0,3791000000.0,4920000000.0,2486000000.0,3791000000.0,4052000000.0,4717000000.0,8769000000.0,1987000000.0,2231000000.0,-769000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2011.0,FY,,2011-12-31,2013-02-20 10:57:47+00:00,1546000000.0,274000000.0,985000000.0,,-938000000.0,1484000000.0,0.0,2001000000.0,208000000.0,,282000000.0,511000000.0,,339000000.0,,227000000.0,658000000.0,838000000.0,2141000000.0,2288000000.0,339000000.0,1090000000.0,,432000000.0,2252000000.0,-22000000.0,885000000.0,,663000000.0,6038000000.0,125000000.0,277000000.0,11668000000.0,5492000000.0,7091000000.0,3657000000.0,5492000000.0,5831000000.0,5837000000.0,11668000000.0,2289000000.0,2180000000.0,-1587000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2011.0,Q3,,2011-09-25,2011-10-26 17:37:16+00:00,1659000000.0,268000000.0,1095000000.0,2963000000.0,-811000000.0,1165000000.0,0.0,1982000000.0,208000000.0,277000000.0,251000000.0,481000000.0,,346000000.0,5131000000.0,215000000.0,665000000.0,830000000.0,2295000000.0,2168000000.0,333000000.0,866000000.0,125000000.0,521000000.0,2398000000.0,-22000000.0,628000000.0,,350000000.0,5567000000.0,48000000.0,273000000.0,11338000000.0,5211000000.0,7026000000.0,3742000000.0,5211000000.0,5544000000.0,5794000000.0,11338000000.0,2144000000.0,2052000000.0,-1505000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2011.0,Q2,,2011-06-26,2011-07-27 20:56:19+00:00,1686000000.0,269000000.0,1092000000.0,2986000000.0,-645000000.0,1111000000.0,0.0,1968000000.0,202000000.0,305000000.0,255000000.0,419000000.0,,348000000.0,5103000000.0,216000000.0,702000000.0,761000000.0,2275000000.0,2117000000.0,359000000.0,839000000.0,115000000.0,542000000.0,2511000000.0,-23000000.0,619000000.0,,303000000.0,5191000000.0,59000000.0,363000000.0,11313000000.0,5158000000.0,7137000000.0,3713000000.0,5158000000.0,5517000000.0,5796000000.0,11313000000.0,2059000000.0,2083000000.0,-1333000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2011.0,Q1,,2011-03-27,2011-04-27 19:02:39+00:00,1626000000.0,282000000.0,1007000000.0,2962000000.0,-642000000.0,779000000.0,,1949000000.0,189000000.0,307000000.0,224000000.0,323000000.0,,368000000.0,5026000000.0,217000000.0,685000000.0,822000000.0,2202000000.0,2064000000.0,332000000.0,810000000.0,187000000.0,581000000.0,2288000000.0,-24000000.0,574000000.0,,329000000.0,4737000000.0,82000000.0,307000000.0,10726000000.0,4867000000.0,6494000000.0,3451000000.0,4867000000.0,5199000000.0,5527000000.0,10726000000.0,2168000000.0,2076000000.0,-1153000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2012.0,FY,,2012-12-31,2014-02-18 14:43:01+00:00,1339000000.0,240000000.0,932000000.0,,-950000000.0,1369000000.0,0.0,2058000000.0,215000000.0,,173000000.0,400000000.0,182000000.0,445000000.0,,369000000.0,698000000.0,897000000.0,2221000000.0,2724000000.0,371000000.0,1064000000.0,,676000000.0,2235000000.0,-18000000.0,764000000.0,,855000000.0,7343000000.0,77000000.0,247000000.0,12548000000.0,6603000000.0,7167000000.0,3136000000.0,6603000000.0,6974000000.0,5574000000.0,12548000000.0,2657000000.0,2438000000.0,-1830000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2012.0,Q3,,2012-09-30,2012-10-31 13:59:29+00:00,1460000000.0,237000000.0,950000000.0,3134000000.0,-808000000.0,1033000000.0,0.0,2046000000.0,208000000.0,,172000000.0,388000000.0,,443000000.0,5691000000.0,365000000.0,670000000.0,962000000.0,2570000000.0,2557000000.0,356000000.0,1184000000.0,,417000000.0,2266000000.0,-19000000.0,972000000.0,,770000000.0,7068000000.0,131000000.0,239000000.0,12414000000.0,6478000000.0,7115000000.0,3309000000.0,6478000000.0,6834000000.0,5580000000.0,12414000000.0,2742000000.0,2271000000.0,-1809000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2012.0,Q2,,2012-07-01,2012-08-01 11:09:52+00:00,1634000000.0,289000000.0,989000000.0,3051000000.0,-946000000.0,1145000000.0,0.0,2036000000.0,208000000.0,,258000000.0,340000000.0,,345000000.0,5475000000.0,268000000.0,653000000.0,890000000.0,2581000000.0,2424000000.0,334000000.0,966000000.0,,543000000.0,2331000000.0,-20000000.0,996000000.0,,639000000.0,6810000000.0,141000000.0,261000000.0,12169000000.0,6103000000.0,7246000000.0,3570000000.0,6103000000.0,6437000000.0,5732000000.0,12169000000.0,2499000000.0,2162000000.0,-1777000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2012.0,Q1,,2012-04-01,2012-05-02 15:05:39+00:00,1731000000.0,296000000.0,1069000000.0,3025000000.0,-813000000.0,1317000000.0,0.0,2017000000.0,211000000.0,,297000000.0,289000000.0,,342000000.0,5416000000.0,250000000.0,650000000.0,903000000.0,2382000000.0,2391000000.0,348000000.0,896000000.0,,585000000.0,2388000000.0,-20000000.0,916000000.0,,682000000.0,6416000000.0,33000000.0,252000000.0,12119000000.0,6010000000.0,7317000000.0,3630000000.0,6010000000.0,6358000000.0,5761000000.0,12119000000.0,2411000000.0,2131000000.0,-1590000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2013.0,FY,,2013-12-31,2015-02-17 13:19:48+00:00,1557000000.0,287000000.0,926000000.0,,-784000000.0,2699000000.0,0.0,2099000000.0,285000000.0,,99000000.0,433000000.0,514000000.0,461000000.0,,357000000.0,1672000000.0,931000000.0,2381000000.0,3156000000.0,360000000.0,1230000000.0,,588000000.0,2362000000.0,-16000000.0,670000000.0,,760000000.0,8406000000.0,68000000.0,150000000.0,14728000000.0,7510000000.0,8639000000.0,3368000000.0,7510000000.0,7870000000.0,6858000000.0,14728000000.0,2933000000.0,3490000000.0,-2195000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2013.0,Q3,,2013-09-29,2013-10-30 09:08:17+00:00,1613000000.0,260000000.0,921000000.0,3234000000.0,-968000000.0,2499000000.0,0.0,2095000000.0,269000000.0,,112000000.0,413000000.0,,457000000.0,6182000000.0,362000000.0,1731000000.0,966000000.0,2513000000.0,2948000000.0,368000000.0,1344000000.0,,407000000.0,2449000000.0,-16000000.0,1077000000.0,,643000000.0,8089000000.0,62000000.0,162000000.0,14336000000.0,7096000000.0,8526000000.0,3390000000.0,7096000000.0,7464000000.0,6872000000.0,14336000000.0,2862000000.0,3482000000.0,-2104000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2013.0,Q2,,2013-06-30,2013-07-31 16:27:05+00:00,1669000000.0,266000000.0,960000000.0,3195000000.0,-1099000000.0,1382000000.0,0.0,2082000000.0,243000000.0,,159000000.0,348000000.0,,450000000.0,6077000000.0,360000000.0,754000000.0,924000000.0,2475000000.0,2882000000.0,389000000.0,1325000000.0,,414000000.0,2479000000.0,-17000000.0,1028000000.0,,597000000.0,7850000000.0,83000000.0,205000000.0,13048000000.0,6704000000.0,7404000000.0,3462000000.0,6704000000.0,7093000000.0,5955000000.0,13048000000.0,2762000000.0,2493000000.0,-2112000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2013.0,Q1,,2013-03-31,2013-05-01 10:30:02+00:00,1554000000.0,246000000.0,923000000.0,3173000000.0,-1095000000.0,1483000000.0,0.0,2064000000.0,230000000.0,,203000000.0,280000000.0,,444000000.0,5942000000.0,366000000.0,736000000.0,944000000.0,2387000000.0,2769000000.0,390000000.0,1296000000.0,,422000000.0,2250000000.0,-17000000.0,1013000000.0,,658000000.0,7530000000.0,67000000.0,196000000.0,12756000000.0,6655000000.0,7220000000.0,3257000000.0,6655000000.0,7045000000.0,5711000000.0,12756000000.0,2767000000.0,2454000000.0,-1827000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2014.0,FY,,2014-12-31,2016-02-12 16:56:03+00:00,1881000000.0,202000000.0,1122000000.0,,-1078000000.0,2301000000.0,0.0,2139000000.0,401000000.0,,,508000000.0,637000000.0,479000000.0,,343000000.0,1577000000.0,981000000.0,2866000000.0,3686000000.0,344000000.0,1415000000.0,,658000000.0,2744000000.0,-13000000.0,583000000.0,,849000000.0,9545000000.0,109000000.0,93000000.0,15764000000.0,7749000000.0,9055000000.0,4021000000.0,7749000000.0,8093000000.0,7671000000.0,15764000000.0,3023000000.0,3650000000.0,-2844000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2014.0,Q3,,2014-09-28,2014-10-28 18:31:59+00:00,1930000000.0,285000000.0,1034000000.0,3435000000.0,-827000000.0,2328000000.0,,2125000000.0,328000000.0,,134000000.0,507000000.0,701000000.0,465000000.0,6899000000.0,346000000.0,1584000000.0,981000000.0,2833000000.0,3464000000.0,349000000.0,1358000000.0,,567000000.0,2774000000.0,-14000000.0,619000000.0,,795000000.0,9243000000.0,105000000.0,53000000.0,15644000000.0,7748000000.0,9068000000.0,4038000000.0,7748000000.0,8097000000.0,7547000000.0,15644000000.0,3112000000.0,3509000000.0,-2779000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2014.0,Q2,,2014-06-29,2014-07-29 10:29:36+00:00,1905000000.0,343000000.0,999000000.0,3410000000.0,-669000000.0,2219000000.0,,2113000000.0,316000000.0,,125000000.0,401000000.0,671000000.0,465000000.0,6739000000.0,353000000.0,1627000000.0,934000000.0,2745000000.0,3329000000.0,371000000.0,1332000000.0,,574000000.0,2845000000.0,-14000000.0,668000000.0,,770000000.0,8961000000.0,63000000.0,158000000.0,15500000000.0,7787000000.0,9080000000.0,3809000000.0,7787000000.0,8158000000.0,7342000000.0,15500000000.0,3091000000.0,3533000000.0,-2604000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2014.0,Q1,,2014-03-30,2014-04-29 17:46:35+00:00,1887000000.0,288000000.0,920000000.0,3331000000.0,-755000000.0,2178000000.0,0.0,2101000000.0,295000000.0,,69000000.0,323000000.0,622000000.0,464000000.0,6563000000.0,357000000.0,1632000000.0,966000000.0,2580000000.0,3232000000.0,374000000.0,1251000000.0,,579000000.0,2661000000.0,-15000000.0,611000000.0,,663000000.0,8629000000.0,61000000.0,129000000.0,14751000000.0,7360000000.0,8499000000.0,3555000000.0,7360000000.0,7734000000.0,7017000000.0,14751000000.0,3020000000.0,3462000000.0,-2600000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2015.0,FY,,2015-12-31,2017-02-13 14:08:52+00:00,1706000000.0,180000000.0,1222000000.0,,-1348000000.0,1711000000.0,0.0,2178000000.0,403000000.0,,,409000000.0,735000000.0,482000000.0,,328000000.0,1576000000.0,975000000.0,2707000000.0,3745000000.0,344000000.0,1358000000.0,,647000000.0,2640000000.0,-11000000.0,922000000.0,,609000000.0,10322000000.0,63000000.0,100000000.0,15134000000.0,7406000000.0,7947000000.0,3803000000.0,7406000000.0,7750000000.0,7384000000.0,15134000000.0,3442000000.0,3581000000.0,-3735000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2015.0,Q3,,2015-09-27,2015-10-27 15:08:17+00:00,1824000000.0,244000000.0,1167000000.0,3545000000.0,-1258000000.0,1688000000.0,0.0,2173000000.0,414000000.0,,,505000000.0,785000000.0,481000000.0,7262000000.0,337000000.0,1595000000.0,959000000.0,3059000000.0,3717000000.0,332000000.0,1514000000.0,,639000000.0,2915000000.0,-11000000.0,656000000.0,,921000000.0,10331000000.0,58000000.0,35000000.0,15797000000.0,7749000000.0,8862000000.0,3968000000.0,7749000000.0,8081000000.0,7716000000.0,15797000000.0,3218000000.0,3748000000.0,-3486000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2015.0,Q2,,2015-06-28,2015-07-28 17:46:21+00:00,1974000000.0,304000000.0,1144000000.0,3498000000.0,-1071000000.0,1760000000.0,,2164000000.0,402000000.0,,,432000000.0,784000000.0,473000000.0,7151000000.0,339000000.0,1576000000.0,995000000.0,2986000000.0,3653000000.0,360000000.0,1393000000.0,,642000000.0,3118000000.0,-12000000.0,631000000.0,,746000000.0,10123000000.0,101000000.0,89000000.0,15878000000.0,7854000000.0,9003000000.0,4053000000.0,7854000000.0,8214000000.0,7664000000.0,15878000000.0,3222000000.0,3611000000.0,-3350000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2015.0,Q1,,2015-03-29,2015-04-28 19:15:00+00:00,2013000000.0,310000000.0,1157000000.0,3409000000.0,-1245000000.0,1997000000.0,,2146000000.0,393000000.0,,,390000000.0,714000000.0,470000000.0,7046000000.0,340000000.0,1602000000.0,968000000.0,2936000000.0,3637000000.0,363000000.0,1359000000.0,,649000000.0,2930000000.0,-12000000.0,607000000.0,,712000000.0,9792000000.0,104000000.0,115000000.0,15736000000.0,7706000000.0,9000000000.0,4057000000.0,7706000000.0,8069000000.0,7667000000.0,15736000000.0,3099000000.0,3610000000.0,-2975000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2016.0,FY,,2016-12-31,2018-02-14 15:35:05+00:00,1854000000.0,222000000.0,1303000000.0,,-1821000000.0,1120000000.0,0.0,2153000000.0,468000000.0,,,412000000.0,731000000.0,480000000.0,,332000000.0,1568000000.0,946000000.0,2675000000.0,3800000000.0,299000000.0,1289000000.0,,655000000.0,2803000000.0,-8000000.0,1015000000.0,,627000000.0,11040000000.0,288000000.0,260000000.0,15011000000.0,6875000000.0,7707000000.0,4325000000.0,6875000000.0,7174000000.0,7837000000.0,15011000000.0,3504000000.0,3512000000.0,-4489000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2016.0,Q3,,2016-10-02,2016-11-01 12:55:45+00:00,1781000000.0,193000000.0,1318000000.0,3783000000.0,-1632000000.0,1251000000.0,0.0,2209000000.0,460000000.0,,,393000000.0,773000000.0,482000000.0,7460000000.0,319000000.0,1593000000.0,1077000000.0,2820000000.0,3677000000.0,330000000.0,1344000000.0,,627000000.0,2680000000.0,-8000000.0,1014000000.0,,600000000.0,10833000000.0,356000000.0,250000000.0,15136000000.0,6934000000.0,7794000000.0,4308000000.0,6934000000.0,7264000000.0,7872000000.0,15136000000.0,3665000000.0,3564000000.0,-4468000000.0
