company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2009.0,Q1,2009-01-01,2009-03-29,2010-04-29 10:50:30+00:00,0.04,0.04,0.175,0.04,,7000000.0,14000000.0,14000000.0,7000000.0,7000000.0,1994000000.0,2439000000.0,-3000000.0,-2000000.0,,85000000.0,66000000.0,300000000.0,1994000000.0,445000000.0,7000000.0,35000000.0,449000000.0,-4000000.0,25000000.0,21000000.0,2439000000.0,175000000.0,196800000.0,197000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2010.0,Q4,2010-09-27,2010-12-31,,1.84,1.84,0.26,1.84,,139000000.0,391000000.0,391000000.0,362000000.0,29000000.0,3155000000.0,4139000000.0,9000000.0,3000000.0,,123000000.0,,423000000.0,3155000000.0,984000000.0,11000000.0,97000000.0,549000000.0,435000000.0,95000000.0,530000000.0,4139000000.0,196699155.0,196699155.0,196699155.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2010.0,FY,2010-01-01,2010-12-31,2013-02-20 10:57:47+00:00,5.29,5.29,0.875,5.28,,477000000.0,1140000000.0,1140000000.0,1040000000.0,100000000.0,10058000000.0,13226000000.0,34000000.0,16000000.0,,414000000.0,,1487000000.0,10058000000.0,3168000000.0,40000000.0,372000000.0,1917000000.0,1251000000.0,366000000.0,1617000000.0,13226000000.0,196699155.0,196699155.0,196699155.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2010.0,Q3YTD,2010-01-01,2010-09-26,,3.46,3.46,0.72,3.46,,338000000.0,749000000.0,749000000.0,678000000.0,71000000.0,6903000000.0,9087000000.0,25000000.0,13000000.0,,291000000.0,,1064000000.0,6903000000.0,2184000000.0,29000000.0,275000000.0,1368000000.0,816000000.0,271000000.0,1087000000.0,9087000000.0,195200000.0,195800000.0,196300000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2010.0,Q3TTM,2009-09-28,2010-09-26,,4.84,4.84,0.99,4.84,,422000000.0,1039000000.0,1039000000.0,948000000.0,91000000.0,9530000000.0,12487000000.0,20000000.0,8000000.0,,399000000.0,4000000.0,1412000000.0,9530000000.0,2957000000.0,38000000.0,345000000.0,1823000000.0,1134000000.0,327000000.0,1461000000.0,12487000000.0,195200000.0,195800000.0,196300000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2010.0,Q3,2010-06-28,2010-09-26,2011-10-26 17:37:16+00:00,1.45,1.45,0.2625,1.44,,129000000.0,309000000.0,309000000.0,283000000.0,26000000.0,2571000000.0,3401000000.0,8000000.0,5000000.0,,103000000.0,,375000000.0,2571000000.0,830000000.0,11000000.0,94000000.0,483000000.0,347000000.0,91000000.0,438000000.0,3401000000.0,195200000.0,195800000.0,196300000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2010.0,Q2YTD,2010-01-01,2010-06-27,,2.01,2.01,0.38,2.01,,209000000.0,440000000.0,440000000.0,395000000.0,45000000.0,4332000000.0,5686000000.0,17000000.0,8000000.0,,188000000.0,,689000000.0,4332000000.0,1354000000.0,18000000.0,181000000.0,885000000.0,469000000.0,180000000.0,649000000.0,5686000000.0,196800000.0,196900000.0,197300000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2010.0,Q2TTM,2009-06-29,2010-06-27,,3.86,3.86,0.85,3.86,,329000000.0,840000000.0,840000000.0,760000000.0,80000000.0,8986000000.0,11616000000.0,18000000.0,,,386000000.0,26000000.0,1341000000.0,8986000000.0,2630000000.0,36000000.0,310000000.0,1753000000.0,877000000.0,292000000.0,1169000000.0,11616000000.0,196800000.0,196900000.0,197300000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2010.0,Q2,2010-03-29,2010-06-27,2011-07-27 20:56:19+00:00,1.25,1.25,0.175,1.25,,122000000.0,270000000.0,270000000.0,246000000.0,24000000.0,2455000000.0,3208000000.0,,4000000.0,,96000000.0,,354000000.0,2455000000.0,753000000.0,9000000.0,102000000.0,454000000.0,299000000.0,93000000.0,392000000.0,3208000000.0,196800000.0,196900000.0,197300000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2010.0,Q1TTM,2009-03-30,2010-03-28,,2.87,2.87,0.84,2.87,,236000000.0,640000000.0,640000000.0,570000000.0,70000000.0,8514000000.0,10839000000.0,5000000.0,7000000.0,,369000000.0,33000000.0,1274000000.0,8514000000.0,2325000000.0,37000000.0,266000000.0,1683000000.0,642000000.0,234000000.0,876000000.0,10839000000.0,198700000.0,198400000.0,198700000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2010.0,Q1,2010-01-01,2010-03-28,2011-04-27 19:02:39+00:00,0.75,0.75,0.175,0.75,,87000000.0,170000000.0,170000000.0,149000000.0,21000000.0,1877000000.0,2478000000.0,17000000.0,4000000.0,,92000000.0,,335000000.0,1877000000.0,601000000.0,9000000.0,79000000.0,431000000.0,170000000.0,87000000.0,257000000.0,2478000000.0,198700000.0,198400000.0,198700000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2011.0,Q4,2011-09-26,2011-12-31,,2.87,2.87,0.4,2.85,,186000000.0,572000000.0,572000000.0,548000000.0,24000000.0,3680000000.0,4921000000.0,14000000.0,-25000000.0,-53000000.0,179000000.0,,496000000.0,3680000000.0,1241000000.0,10000000.0,110000000.0,597000000.0,644000000.0,114000000.0,758000000.0,4921000000.0,192972211.0,192972211.0,192972211.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2011.0,FY,2011-01-01,2011-12-31,2014-02-18 14:43:01+00:00,9.58,9.58,1.325,9.55,,725000000.0,1946000000.0,1946000000.0,1848000000.0,98000000.0,13459000000.0,18048000000.0,0.0,-21000000.0,-121000000.0,629000000.0,,1837000000.0,13459000000.0,4589000000.0,44000000.0,450000000.0,2324000000.0,2265000000.0,406000000.0,2671000000.0,18048000000.0,192972211.0,192972211.0,192972211.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2011.0,Q3YTD,2011-01-01,2011-09-25,,6.71,6.71,0.93,6.7,,539000000.0,1374000000.0,1374000000.0,1300000000.0,74000000.0,9779000000.0,13127000000.0,-14000000.0,4000000.0,-68000000.0,450000000.0,,1341000000.0,9779000000.0,3348000000.0,34000000.0,340000000.0,1727000000.0,1621000000.0,292000000.0,1913000000.0,13127000000.0,192300000.0,192100000.0,192700000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2011.0,Q3TTM,2010-09-27,2011-09-25,,8.55,8.55,1.19,8.54,,678000000.0,1765000000.0,1765000000.0,1662000000.0,103000000.0,12934000000.0,17266000000.0,-5000000.0,7000000.0,-68000000.0,573000000.0,,1764000000.0,12934000000.0,4332000000.0,45000000.0,437000000.0,2276000000.0,2056000000.0,387000000.0,2443000000.0,17266000000.0,192300000.0,192100000.0,192700000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2011.0,Q3,2011-06-27,2011-09-25,2012-10-31 13:59:29+00:00,2.35,2.35,0.4,2.35,,157000000.0,472000000.0,472000000.0,452000000.0,20000000.0,3438000000.0,4626000000.0,-8000000.0,-2000000.0,,164000000.0,,489000000.0,3438000000.0,1188000000.0,11000000.0,111000000.0,651000000.0,537000000.0,92000000.0,629000000.0,4626000000.0,192300000.0,192100000.0,192700000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2011.0,Q2YTD,2011-01-01,2011-06-26,,4.36,4.36,0.53,4.35,,382000000.0,902000000.0,902000000.0,848000000.0,54000000.0,6341000000.0,8501000000.0,-6000000.0,6000000.0,-68000000.0,286000000.0,,852000000.0,6341000000.0,2160000000.0,23000000.0,229000000.0,1076000000.0,1084000000.0,200000000.0,1284000000.0,8501000000.0,193500000.0,193800000.0,194400000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2011.0,Q2TTM,2010-06-28,2011-06-26,,7.65,7.65,1.05,7.63,,650000000.0,1602000000.0,1602000000.0,1493000000.0,109000000.0,12067000000.0,16041000000.0,11000000.0,14000000.0,-68000000.0,512000000.0,,1650000000.0,12067000000.0,3974000000.0,45000000.0,420000000.0,2108000000.0,1866000000.0,386000000.0,2252000000.0,16041000000.0,193500000.0,193800000.0,194400000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2011.0,Q2,2011-03-28,2011-06-26,2012-08-01 11:09:52+00:00,2.61,2.61,0.2625,2.6,,225000000.0,537000000.0,537000000.0,505000000.0,32000000.0,3438000000.0,4641000000.0,-3000000.0,,-68000000.0,157000000.0,,463000000.0,3438000000.0,1203000000.0,13000000.0,127000000.0,552000000.0,651000000.0,111000000.0,762000000.0,4641000000.0,193500000.0,193800000.0,194400000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2011.0,Q1TTM,2010-03-29,2011-03-27,,6.29,6.29,0.96,6.28,,547000000.0,1335000000.0,1335000000.0,1234000000.0,101000000.0,11084000000.0,14608000000.0,14000000.0,18000000.0,,451000000.0,,1541000000.0,11084000000.0,3524000000.0,41000000.0,395000000.0,2010000000.0,1514000000.0,368000000.0,1882000000.0,14608000000.0,196000000.0,195500000.0,196100000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2011.0,Q1,2011-01-01,2011-03-27,2012-05-02 15:05:39+00:00,1.75,1.75,0.2625,1.75,,157000000.0,365000000.0,365000000.0,343000000.0,22000000.0,2903000000.0,3860000000.0,-3000000.0,6000000.0,,129000000.0,,389000000.0,2903000000.0,957000000.0,10000000.0,102000000.0,524000000.0,433000000.0,89000000.0,522000000.0,3860000000.0,196000000.0,195500000.0,196100000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2012.0,Q4,2012-10-01,2012-12-31,,1.96,1.96,0.5,1.96,,75000000.0,398000000.0,398000000.0,369000000.0,29000000.0,3326000000.0,4292000000.0,10000000.0,19000000.0,,174000000.0,,390000000.0,3326000000.0,966000000.0,7000000.0,87000000.0,583000000.0,383000000.0,90000000.0,473000000.0,4292000000.0,189286821.0,189286821.0,189286821.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2012.0,FY,2012-01-01,2012-12-31,2015-02-17 13:19:48+00:00,8.69,8.69,1.8,8.67,,533000000.0,1738000000.0,1738000000.0,1645000000.0,93000000.0,12918000000.0,17334000000.0,24000000.0,10000000.0,,728000000.0,,1808000000.0,12918000000.0,4416000000.0,32000000.0,409000000.0,2546000000.0,1870000000.0,401000000.0,2271000000.0,17334000000.0,189286821.0,189286821.0,189286821.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2012.0,Q3YTD,2012-01-01,2012-09-30,,6.73,6.73,1.3,6.71,,458000000.0,1340000000.0,1340000000.0,1276000000.0,64000000.0,9592000000.0,13042000000.0,14000000.0,-9000000.0,,554000000.0,,1418000000.0,9592000000.0,3450000000.0,25000000.0,322000000.0,1963000000.0,1487000000.0,311000000.0,1798000000.0,13042000000.0,188200000.0,188600000.0,189000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2012.0,Q3TTM,2011-09-26,2012-09-30,,9.6,9.6,1.7,9.56,,644000000.0,1912000000.0,1912000000.0,1824000000.0,88000000.0,13272000000.0,17963000000.0,28000000.0,-34000000.0,-53000000.0,733000000.0,,1914000000.0,13272000000.0,4691000000.0,35000000.0,432000000.0,2560000000.0,2131000000.0,425000000.0,2556000000.0,17963000000.0,188200000.0,188600000.0,189000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2012.0,Q3,2012-07-02,2012-09-30,2013-10-30 09:08:17+00:00,1.87,1.87,0.5,1.86,,117000000.0,370000000.0,370000000.0,352000000.0,18000000.0,3076000000.0,4118000000.0,-2000000.0,1000000.0,0.0,186000000.0,,456000000.0,3076000000.0,1042000000.0,9000000.0,99000000.0,643000000.0,399000000.0,88000000.0,487000000.0,4118000000.0,188200000.0,188600000.0,189000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2012.0,Q2YTD,2012-01-01,2012-07-01,,4.86,4.86,0.8,4.85,,341000000.0,970000000.0,970000000.0,924000000.0,46000000.0,6516000000.0,8924000000.0,16000000.0,-10000000.0,,368000000.0,,962000000.0,6516000000.0,2408000000.0,16000000.0,223000000.0,1320000000.0,1088000000.0,223000000.0,1311000000.0,8924000000.0,189900000.0,189800000.0,190100000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2012.0,Q2TTM,2011-06-27,2012-07-01,,10.08,10.08,1.6,10.05,,684000000.0,2014000000.0,2014000000.0,1924000000.0,90000000.0,13634000000.0,18471000000.0,22000000.0,-37000000.0,-53000000.0,711000000.0,,1947000000.0,13634000000.0,4837000000.0,37000000.0,444000000.0,2568000000.0,2269000000.0,429000000.0,2698000000.0,18471000000.0,189900000.0,189800000.0,190100000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2012.0,Q2,2012-04-02,2012-07-01,2013-07-31 16:27:05+00:00,2.47,2.47,0.4,2.47,,166000000.0,495000000.0,495000000.0,469000000.0,26000000.0,3242000000.0,4452000000.0,14000000.0,-8000000.0,,187000000.0,,487000000.0,3242000000.0,1210000000.0,8000000.0,111000000.0,666000000.0,544000000.0,117000000.0,661000000.0,4452000000.0,189900000.0,189800000.0,190100000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2012.0,Q1TTM,2011-03-28,2012-04-01,,10.22,10.22,1.46,10.18,,743000000.0,2056000000.0,2056000000.0,1960000000.0,96000000.0,13830000000.0,18660000000.0,5000000.0,-29000000.0,-121000000.0,681000000.0,,1923000000.0,13830000000.0,4830000000.0,42000000.0,460000000.0,2454000000.0,2376000000.0,423000000.0,2799000000.0,18660000000.0,190400000.0,190400000.0,190800000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2012.0,Q1,2012-01-01,2012-04-01,2013-05-01 10:30:02+00:00,2.39,2.39,0.4,2.38,,175000000.0,475000000.0,475000000.0,455000000.0,20000000.0,3274000000.0,4472000000.0,2000000.0,-2000000.0,,181000000.0,,475000000.0,3274000000.0,1198000000.0,8000000.0,112000000.0,654000000.0,544000000.0,106000000.0,650000000.0,4472000000.0,190400000.0,190400000.0,190800000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2013.0,FY,2013-01-01,2013-12-31,2016-02-12 16:56:03+00:00,7.93,7.93,2.25,7.91,0.0,531000000.0,1588000000.0,1588000000.0,1483000000.0,105000000.0,13021000000.0,17301000000.0,32000000.0,10000000.0,,713000000.0,,1817000000.0,13021000000.0,4280000000.0,41000000.0,388000000.0,2540000000.0,1740000000.0,379000000.0,2119000000.0,17301000000.0,186994382.0,186994382.0,186994382.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2013.0,Q4,2013-09-30,2013-12-31,,2.32,2.32,0.63,2.32,,86000000.0,461000000.0,461000000.0,432000000.0,29000000.0,3499000000.0,4588000000.0,7000000.0,10000000.0,,181000000.0,,425000000.0,3499000000.0,1089000000.0,19000000.0,86000000.0,616000000.0,473000000.0,74000000.0,547000000.0,4588000000.0,186994382.0,186994382.0,186994382.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2013.0,Q3YTD,2013-01-01,2013-09-29,,5.61,5.61,1.63,5.59,,445000000.0,1127000000.0,1127000000.0,1051000000.0,76000000.0,9522000000.0,12713000000.0,25000000.0,,,532000000.0,,1392000000.0,9522000000.0,3191000000.0,22000000.0,302000000.0,1924000000.0,1267000000.0,305000000.0,1572000000.0,12713000000.0,185900000.0,186000000.0,186500000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2013.0,Q3TTM,2012-10-01,2013-09-29,,7.57,7.57,2.13,7.55,,520000000.0,1525000000.0,1525000000.0,1420000000.0,105000000.0,12848000000.0,17005000000.0,35000000.0,19000000.0,,706000000.0,,1782000000.0,12848000000.0,4157000000.0,29000000.0,389000000.0,2507000000.0,1650000000.0,395000000.0,2045000000.0,17005000000.0,185900000.0,186000000.0,186500000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2013.0,Q3,2013-07-01,2013-09-29,2014-10-28 18:31:59+00:00,1.91,1.91,0.625,1.9,,154000000.0,374000000.0,374000000.0,355000000.0,19000000.0,3185000000.0,4266000000.0,6000000.0,11000000.0,,173000000.0,,464000000.0,3185000000.0,1081000000.0,8000000.0,97000000.0,648000000.0,433000000.0,95000000.0,528000000.0,4266000000.0,185900000.0,186000000.0,186500000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2013.0,Q2YTD,2013-01-01,2013-06-30,,3.7,3.7,1.0,3.69,,291000000.0,753000000.0,753000000.0,696000000.0,57000000.0,6337000000.0,8447000000.0,19000000.0,-11000000.0,,359000000.0,,928000000.0,6337000000.0,2110000000.0,14000000.0,205000000.0,1276000000.0,834000000.0,210000000.0,1044000000.0,8447000000.0,188200000.0,187800000.0,188200000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2013.0,Q2TTM,2012-07-02,2013-06-30,,7.53,7.53,2.0,7.51,,483000000.0,1521000000.0,1521000000.0,1417000000.0,104000000.0,12739000000.0,16857000000.0,27000000.0,9000000.0,,719000000.0,,1774000000.0,12739000000.0,4118000000.0,30000000.0,391000000.0,2502000000.0,1616000000.0,388000000.0,2004000000.0,16857000000.0,188200000.0,187800000.0,188200000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2013.0,Q2,2013-04-01,2013-06-30,2014-07-29 10:29:36+00:00,2.2,2.2,0.5,2.2,,172000000.0,441000000.0,441000000.0,414000000.0,27000000.0,3372000000.0,4525000000.0,1000000.0,-10000000.0,,177000000.0,,484000000.0,3372000000.0,1153000000.0,8000000.0,118000000.0,651000000.0,502000000.0,111000000.0,613000000.0,4525000000.0,188200000.0,187800000.0,188200000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2013.0,Q1TTM,2012-04-02,2013-03-31,,7.8,7.8,1.9,7.78,,477000000.0,1575000000.0,1575000000.0,1472000000.0,103000000.0,12609000000.0,16784000000.0,40000000.0,11000000.0,,729000000.0,,1777000000.0,12609000000.0,4175000000.0,30000000.0,384000000.0,2517000000.0,1658000000.0,394000000.0,2052000000.0,16784000000.0,188000000.0,188400000.0,188800000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 17:46:35+00:00,1.5,1.5,0.5,1.49,,119000000.0,312000000.0,312000000.0,282000000.0,30000000.0,2965000000.0,3922000000.0,18000000.0,-1000000.0,,182000000.0,,444000000.0,2965000000.0,957000000.0,6000000.0,87000000.0,625000000.0,332000000.0,99000000.0,431000000.0,3922000000.0,188000000.0,188400000.0,188800000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2014.0,FY,2014-01-01,2014-12-31,2017-02-13 14:08:52+00:00,9.04,9.04,2.81,9.02,0.0,698000000.0,1736000000.0,1736000000.0,1651000000.0,85000000.0,14360000000.0,19221000000.0,110000000.0,17000000.0,0.0,754000000.0,,2095000000.0,14360000000.0,4861000000.0,64000000.0,393000000.0,2866000000.0,1995000000.0,439000000.0,2434000000.0,19221000000.0,182637568.0,182637568.0,182637568.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2014.0,Q4,2014-09-29,2014-12-31,,2.45,2.45,0.78,2.44,,145000000.0,467000000.0,467000000.0,444000000.0,23000000.0,3817000000.0,5090000000.0,42000000.0,13000000.0,,187000000.0,,568000000.0,3817000000.0,1273000000.0,17000000.0,82000000.0,768000000.0,505000000.0,107000000.0,612000000.0,5090000000.0,182637568.0,182637568.0,182637568.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2014.0,Q3,2014-06-30,2014-09-28,2015-10-27 15:08:17+00:00,2.32,2.32,0.78,2.32,,230000000.0,439000000.0,439000000.0,423000000.0,16000000.0,3606000000.0,4890000000.0,19000000.0,-3000000.0,,198000000.0,,529000000.0,3606000000.0,1284000000.0,15000000.0,105000000.0,724000000.0,560000000.0,109000000.0,669000000.0,4890000000.0,182300000.0,182200000.0,182700000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2014.0,Q3YTD,2014-01-01,2014-09-28,,6.59,6.59,2.03,6.58,,553000000.0,1269000000.0,1269000000.0,1207000000.0,62000000.0,10543000000.0,14131000000.0,68000000.0,4000000.0,,567000000.0,,1527000000.0,10543000000.0,3588000000.0,47000000.0,311000000.0,2098000000.0,1490000000.0,332000000.0,1822000000.0,14131000000.0,182300000.0,182200000.0,182700000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2014.0,Q3TTM,2013-09-30,2014-09-28,,8.91,8.91,2.66,8.9,,639000000.0,1730000000.0,1730000000.0,1639000000.0,91000000.0,14042000000.0,18719000000.0,75000000.0,14000000.0,,748000000.0,,1952000000.0,14042000000.0,4677000000.0,66000000.0,397000000.0,2714000000.0,1963000000.0,406000000.0,2369000000.0,18719000000.0,182300000.0,182200000.0,182700000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2014.0,Q2,2014-03-31,2014-06-29,2015-07-28 17:46:21+00:00,2.44,2.44,0.625,2.43,,170000000.0,472000000.0,472000000.0,446000000.0,26000000.0,3630000000.0,4835000000.0,39000000.0,6000000.0,,179000000.0,,513000000.0,3630000000.0,1205000000.0,15000000.0,111000000.0,698000000.0,507000000.0,135000000.0,642000000.0,4835000000.0,182800000.0,182800000.0,183200000.0
