company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2009.0,Q2YTD,2009-01-01,2009-06-30,2009-07-28 14:06:31+00:00,-419000000.0,618000000.0,,,1853000000.0,356000000.0,33000000.0,1330000000.0,522000000.0,1969000000.0,-8326000000.0,-1897000000.0,9127000000.0,,-8326000000.0,-1897000000.0,9127000000.0,-1063000000.0,5398000000.0,5398000000.0,,-71000000.0,,-818000000.0,,-1407000000.0,-2330000000.0,,-5974000000.0,-3436000000.0,1314000000.0,
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2009.0,Q2TTM,2008-07-01,2009-06-30,,-1176000000.0,1274000000.0,2111000000.0,1460000000.0,3897000000.0,398000000.0,-84000000.0,1684000000.0,1592000000.0,8985000000.0,-13077000000.0,-4273000000.0,19486000000.0,,-13077000000.0,-4273000000.0,19486000000.0,2052000000.0,12648000000.0,12648000000.0,,-15000000.0,,-1053000000.0,,-2753000000.0,-3949000000.0,-2172000000.0,-14050000000.0,-6850000000.0,3330000000.0,350000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2009.0,Q2,2009-04-01,2009-06-30,,-237000000.0,306000000.0,,,936000000.0,,235000000.0,306000000.0,280000000.0,875000000.0,-3744000000.0,-1849000000.0,4740000000.0,,-3743000000.0,-1849000000.0,4741000000.0,-616000000.0,3103000000.0,3103000000.0,,90000000.0,,-1205000000.0,,-732000000.0,-1408000000.0,599000000.0,-2496000000.0,-1671000000.0,402000000.0,
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2009.0,Q1,2009-01-01,2009-03-31,2010-04-27 14:01:05+00:00,-182000000.0,312000000.0,,,917000000.0,356000000.0,-202000000.0,1024000000.0,242000000.0,1094000000.0,-4582000000.0,-48000000.0,4387000000.0,,-4583000000.0,-48000000.0,4386000000.0,-447000000.0,2295000000.0,2295000000.0,,-161000000.0,,387000000.0,,-675000000.0,-922000000.0,-599000000.0,-3478000000.0,-1765000000.0,912000000.0,
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2010.0,Q4,2010-10-01,2010-12-31,,-3065000000.0,315000000.0,3238000000.0,951000000.0,920000000.0,55000000.0,-52000000.0,278000000.0,1149000000.0,2802000000.0,-1859000000.0,-4082000000.0,6795000000.0,,-1860000000.0,-4082000000.0,6795000000.0,802000000.0,5257000000.0,5257000000.0,,25000000.0,,-578000000.0,,-808000000.0,-892000000.0,-1737000000.0,-1400000000.0,-3601000000.0,1364000000.0,770000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 15:35:35+00:00,-6491000000.0,1174000000.0,3238000000.0,951000000.0,3657000000.0,55000000.0,-135000000.0,57000000.0,3774000000.0,8872000000.0,-12429000000.0,-8507000000.0,19549000000.0,,-12429000000.0,-8507000000.0,19549000000.0,-1522000000.0,14833000000.0,14833000000.0,,-172000000.0,,-405000000.0,,-3177000000.0,-6129000000.0,-4185000000.0,-6522000000.0,-15375000000.0,7877000000.0,770000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-10-26 14:08:52+00:00,-3426000000.0,859000000.0,,,2737000000.0,0.0,-83000000.0,-221000000.0,2625000000.0,6070000000.0,-10570000000.0,-4425000000.0,12754000000.0,,-10569000000.0,-4425000000.0,12754000000.0,-2324000000.0,9576000000.0,9576000000.0,,-197000000.0,,173000000.0,,-2369000000.0,-5237000000.0,-2448000000.0,-5122000000.0,-11774000000.0,6513000000.0,
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2010.0,Q3TTM,2009-10-01,2010-09-30,,-4649000000.0,1157000000.0,1567000000.0,1240000000.0,3704000000.0,-6000000.0,-178000000.0,53000000.0,4175000000.0,10339000000.0,-11776000000.0,-6920000000.0,19202000000.0,,-11775000000.0,-6920000000.0,19202000000.0,328000000.0,14389000000.0,14389000000.0,,-100000000.0,,-501000000.0,,-3096000000.0,-6350000000.0,-3774000000.0,-8357000000.0,-14838000000.0,8030000000.0,330000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2010.0,Q3,2010-07-01,2010-09-30,,-2130000000.0,289000000.0,,,914000000.0,,218000000.0,-314000000.0,798000000.0,1596000000.0,-3455000000.0,-1780000000.0,4551000000.0,,-3455000000.0,-1780000000.0,4551000000.0,-466000000.0,3589000000.0,3589000000.0,,73000000.0,,-109000000.0,,-818000000.0,-1354000000.0,-862000000.0,-1378000000.0,-3653000000.0,2675000000.0,
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-07-27 14:42:55+00:00,-1296000000.0,570000000.0,,,1823000000.0,0.0,-301000000.0,93000000.0,1827000000.0,4474000000.0,-7115000000.0,-2645000000.0,8203000000.0,,-7114000000.0,-2645000000.0,8203000000.0,-1858000000.0,5987000000.0,5987000000.0,,-270000000.0,,282000000.0,,-1551000000.0,-3883000000.0,-1586000000.0,-3744000000.0,-8121000000.0,3838000000.0,
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2010.0,Q2TTM,2009-07-01,2010-06-30,,-2701000000.0,1173000000.0,1567000000.0,1240000000.0,3743000000.0,44000000.0,-236000000.0,954000000.0,4357000000.0,9188000000.0,-13489000000.0,-7477000000.0,19849000000.0,,-13488000000.0,-7477000000.0,19849000000.0,-1353000000.0,14014000000.0,14014000000.0,,-36000000.0,,916000000.0,,-3004000000.0,-7157000000.0,-5033000000.0,-11916000000.0,-12114000000.0,6123000000.0,330000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2010.0,Q2,2010-04-01,2010-06-30,,-326000000.0,284000000.0,,,899000000.0,,-220000000.0,-940000000.0,942000000.0,1611000000.0,-3746000000.0,-1946000000.0,3768000000.0,,-3746000000.0,-1946000000.0,3766000000.0,-2147000000.0,3386000000.0,3386000000.0,,139000000.0,,-175000000.0,,-833000000.0,-2136000000.0,-828000000.0,-1362000000.0,-4104000000.0,1519000000.0,
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2010.0,Q1,2010-01-01,2010-03-31,2010-04-27 14:01:05+00:00,-970000000.0,286000000.0,,,924000000.0,,-81000000.0,1033000000.0,885000000.0,2863000000.0,-3369000000.0,-699000000.0,4435000000.0,,-3368000000.0,-699000000.0,4437000000.0,289000000.0,2601000000.0,2601000000.0,,-409000000.0,,457000000.0,,-718000000.0,-1747000000.0,-758000000.0,-2382000000.0,-4017000000.0,2319000000.0,
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2010.0,Q1TTM,2009-04-01,2010-03-31,,-2612000000.0,1195000000.0,1567000000.0,1240000000.0,3780000000.0,44000000.0,219000000.0,2200000000.0,3695000000.0,8452000000.0,-13487000000.0,-7380000000.0,20821000000.0,,-13485000000.0,-7380000000.0,20824000000.0,178000000.0,13731000000.0,13731000000.0,,-85000000.0,,-114000000.0,,-2903000000.0,-6429000000.0,-3606000000.0,-13050000000.0,-9681000000.0,5006000000.0,330000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,Q4,2011-10-01,2011-12-31,,-1726000000.0,300000000.0,4168000000.0,956000000.0,888000000.0,10000000.0,-163000000.0,310000000.0,424000000.0,4549000000.0,-2810000000.0,-3505000000.0,7096000000.0,,-2810000000.0,-3505000000.0,7096000000.0,619000000.0,5490000000.0,5490000000.0,,109000000.0,,-825000000.0,,-880000000.0,-438000000.0,-1048000000.0,-3322000000.0,-3581000000.0,395000000.0,128000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 14:13:24+00:00,-2370000000.0,1226000000.0,4168000000.0,956000000.0,3589000000.0,14000000.0,-493000000.0,-1178000000.0,2453000000.0,11317000000.0,-13696000000.0,-4396000000.0,19846000000.0,,-13696000000.0,-4396000000.0,19846000000.0,1262000000.0,15855000000.0,15855000000.0,,355000000.0,,-291000000.0,,-3473000000.0,-1594000000.0,-4108000000.0,-8947000000.0,-15046000000.0,3345000000.0,608000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-10-25 13:01:40+00:00,-644000000.0,926000000.0,,,2701000000.0,4000000.0,-330000000.0,-1488000000.0,2029000000.0,6768000000.0,-10886000000.0,-891000000.0,12750000000.0,,-10886000000.0,-891000000.0,12750000000.0,643000000.0,10365000000.0,10365000000.0,,246000000.0,,534000000.0,,-2593000000.0,-1156000000.0,-3060000000.0,-5625000000.0,-11465000000.0,2950000000.0,480000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,Q3TTM,2010-10-01,2011-09-30,,-3709000000.0,1241000000.0,3238000000.0,951000000.0,3621000000.0,59000000.0,-382000000.0,-1210000000.0,3178000000.0,9570000000.0,-12745000000.0,-4973000000.0,19545000000.0,,-12746000000.0,-4973000000.0,19545000000.0,1445000000.0,15622000000.0,15622000000.0,,271000000.0,,-44000000.0,,-3401000000.0,-2048000000.0,-4797000000.0,-7025000000.0,-15066000000.0,4314000000.0,1250000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,Q3,2011-07-01,2011-09-30,,-200000000.0,307000000.0,,,885000000.0,,-615000000.0,-649000000.0,478000000.0,2229000000.0,-3668000000.0,-805000000.0,4679000000.0,,-3669000000.0,-805000000.0,4679000000.0,-411000000.0,3839000000.0,3839000000.0,,297000000.0,,57000000.0,,-893000000.0,-382000000.0,-1336000000.0,-2038000000.0,-3444000000.0,575000000.0,480000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-07-26 14:07:05+00:00,-444000000.0,619000000.0,,,1816000000.0,4000000.0,285000000.0,-839000000.0,1551000000.0,4539000000.0,-7218000000.0,-86000000.0,8071000000.0,,-7217000000.0,-86000000.0,8071000000.0,1054000000.0,6526000000.0,6526000000.0,,-51000000.0,,477000000.0,,-1700000000.0,-774000000.0,-1724000000.0,-3587000000.0,-8021000000.0,2375000000.0,
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,Q2TTM,2010-07-01,2011-06-30,,-5639000000.0,1223000000.0,3238000000.0,951000000.0,3650000000.0,59000000.0,451000000.0,-875000000.0,3498000000.0,8937000000.0,-12532000000.0,-5948000000.0,19417000000.0,,-12532000000.0,-5948000000.0,19417000000.0,1390000000.0,15372000000.0,15372000000.0,,47000000.0,,-210000000.0,,-3326000000.0,-3020000000.0,-4323000000.0,-6365000000.0,-15275000000.0,6414000000.0,770000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,Q2,2011-04-01,2011-06-30,,-250000000.0,309000000.0,,,898000000.0,4000000.0,159000000.0,-692000000.0,674000000.0,1350000000.0,-4905000000.0,-584000000.0,4277000000.0,,-4903000000.0,-584000000.0,4279000000.0,-1048000000.0,3663000000.0,3663000000.0,,99000000.0,,-64000000.0,,-905000000.0,-359000000.0,-809000000.0,-2048000000.0,-3976000000.0,894000000.0,
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,Q1,2011-01-01,2011-03-31,2011-04-26 13:07:53+00:00,-194000000.0,310000000.0,,,918000000.0,,126000000.0,-147000000.0,877000000.0,3189000000.0,-2313000000.0,498000000.0,3794000000.0,,-2314000000.0,498000000.0,3792000000.0,2102000000.0,2863000000.0,2863000000.0,,-150000000.0,,541000000.0,,-795000000.0,-415000000.0,-915000000.0,-1539000000.0,-4045000000.0,1481000000.0,
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,Q1TTM,2010-04-01,2011-03-31,,-5715000000.0,1198000000.0,3238000000.0,951000000.0,3651000000.0,55000000.0,72000000.0,-1123000000.0,3766000000.0,9198000000.0,-11373000000.0,-7310000000.0,18908000000.0,,-11375000000.0,-7310000000.0,18904000000.0,291000000.0,15095000000.0,15095000000.0,,87000000.0,,-321000000.0,,-3254000000.0,-4797000000.0,-4342000000.0,-5679000000.0,-15403000000.0,7039000000.0,770000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,Q4,2012-10-01,2012-12-31,,-1615000000.0,332000000.0,3169000000.0,1009000000.0,820000000.0,12000000.0,40000000.0,-784000000.0,342000000.0,2653000000.0,-3791000000.0,-4092000000.0,6346000000.0,,-3791000000.0,-4092000000.0,6346000000.0,-1498000000.0,5833000000.0,5833000000.0,,146000000.0,,-1326000000.0,,-957000000.0,-1513000000.0,-1000000000.0,-2822000000.0,-3007000000.0,1171000000.0,177000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 14:08:09+00:00,-4357000000.0,1284000000.0,3169000000.0,1009000000.0,3392000000.0,599000000.0,-116000000.0,-1652000000.0,1540000000.0,12242000000.0,-11976000000.0,-9004000000.0,19586000000.0,,-11976000000.0,-9004000000.0,19586000000.0,-1511000000.0,16604000000.0,16604000000.0,,-41000000.0,,-608000000.0,,-3773000000.0,-4109000000.0,-4082000000.0,-9990000000.0,-11995000000.0,3142000000.0,410000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-10-30 14:01:17+00:00,-2742000000.0,952000000.0,,,2572000000.0,587000000.0,-156000000.0,-868000000.0,1198000000.0,9589000000.0,-8185000000.0,-4912000000.0,13240000000.0,,-8185000000.0,-4912000000.0,13240000000.0,-13000000.0,10771000000.0,10771000000.0,,-187000000.0,,718000000.0,,-2816000000.0,-2596000000.0,-3082000000.0,-7168000000.0,-8988000000.0,1971000000.0,233000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,Q3TTM,2011-10-01,2012-09-30,,-4468000000.0,1252000000.0,4168000000.0,956000000.0,3460000000.0,597000000.0,-319000000.0,-558000000.0,1622000000.0,14138000000.0,-10995000000.0,-8417000000.0,20336000000.0,,-10995000000.0,-8417000000.0,20336000000.0,606000000.0,16261000000.0,16261000000.0,,-78000000.0,,-107000000.0,,-3696000000.0,-3034000000.0,-4130000000.0,-10490000000.0,-12569000000.0,2366000000.0,361000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,Q3,2012-07-01,2012-09-30,,-497000000.0,325000000.0,,,866000000.0,574000000.0,37000000.0,-104000000.0,280000000.0,2030000000.0,-2507000000.0,-999000000.0,4514000000.0,,-2507000000.0,-999000000.0,4514000000.0,1045000000.0,3823000000.0,3823000000.0,,-397000000.0,,32000000.0,,-968000000.0,-941000000.0,-947000000.0,-863000000.0,-2986000000.0,724000000.0,58000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-07-31 13:59:43+00:00,-2245000000.0,627000000.0,,,1706000000.0,13000000.0,-193000000.0,-764000000.0,918000000.0,7559000000.0,-5678000000.0,-3913000000.0,8726000000.0,,-5678000000.0,-3913000000.0,8726000000.0,-1058000000.0,6948000000.0,6948000000.0,,210000000.0,,686000000.0,,-1848000000.0,-1655000000.0,-2135000000.0,-6305000000.0,-6002000000.0,1247000000.0,175000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,Q2TTM,2011-07-01,2012-06-30,,-4171000000.0,1234000000.0,4168000000.0,956000000.0,3479000000.0,23000000.0,-971000000.0,-1103000000.0,1820000000.0,14337000000.0,-12156000000.0,-8223000000.0,20501000000.0,,-12157000000.0,-8223000000.0,20501000000.0,-850000000.0,16277000000.0,16277000000.0,,616000000.0,,-82000000.0,,-3621000000.0,-2475000000.0,-4519000000.0,-11665000000.0,-13027000000.0,2217000000.0,783000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,Q2,2012-04-01,2012-06-30,,-766000000.0,317000000.0,,,859000000.0,13000000.0,-360000000.0,-807000000.0,299000000.0,3653000000.0,-3362000000.0,-1683000000.0,4435000000.0,,-3362000000.0,-1683000000.0,4435000000.0,-971000000.0,3882000000.0,3882000000.0,,185000000.0,,50000000.0,-1000000.0,-978000000.0,-428000000.0,-1198000000.0,-3350000000.0,-2987000000.0,566000000.0,80000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,Q1,2012-01-01,2012-03-31,2012-04-24 13:33:46+00:00,-1479000000.0,310000000.0,,,847000000.0,,167000000.0,43000000.0,619000000.0,3906000000.0,-2316000000.0,-2230000000.0,4291000000.0,,-2316000000.0,-2230000000.0,4291000000.0,-87000000.0,3066000000.0,3066000000.0,,25000000.0,,636000000.0,1000000.0,-870000000.0,-1227000000.0,-937000000.0,-2955000000.0,-3015000000.0,681000000.0,95000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,Q1TTM,2011-04-01,2012-03-31,,-3655000000.0,1226000000.0,4168000000.0,956000000.0,3518000000.0,14000000.0,-452000000.0,-988000000.0,2195000000.0,12034000000.0,-13699000000.0,-7124000000.0,20343000000.0,,-13698000000.0,-7124000000.0,20345000000.0,-927000000.0,16058000000.0,16058000000.0,,530000000.0,,-196000000.0,1000000.0,-3548000000.0,-2406000000.0,-4130000000.0,-10363000000.0,-14016000000.0,2545000000.0,703000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2013.0,Q4,2013-10-01,2013-12-31,,-605000000.0,344000000.0,4024000000.0,982000000.0,870000000.0,50000000.0,32000000.0,-935000000.0,248000000.0,5834000000.0,-3013000000.0,-2903000000.0,6528000000.0,,-3013000000.0,-2903000000.0,6528000000.0,644000000.0,6184000000.0,6184000000.0,,62000000.0,,-1347000000.0,,-1025000000.0,-890000000.0,-1064000000.0,-2273000000.0,-5797000000.0,838000000.0,116000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2013.0,FY,2013-01-01,2013-12-31,2015-02-24 14:08:09+00:00,-3573000000.0,1351000000.0,4024000000.0,982000000.0,3327000000.0,297000000.0,28000000.0,-4056000000.0,1074000000.0,16974000000.0,-9883000000.0,-7326000000.0,17485000000.0,,-9883000000.0,-7326000000.0,17485000000.0,304000000.0,16483000000.0,16483000000.0,,378000000.0,,-1063000000.0,,-4058000000.0,-4608000000.0,-3623000000.0,-10013000000.0,-13859000000.0,4873000000.0,372000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-29 16:51:27+00:00,-2968000000.0,1007000000.0,,,2457000000.0,247000000.0,-4000000.0,-3121000000.0,826000000.0,11140000000.0,-6870000000.0,-4423000000.0,10957000000.0,,-6870000000.0,-4423000000.0,10957000000.0,-340000000.0,10299000000.0,10299000000.0,,316000000.0,,284000000.0,,-3033000000.0,-3718000000.0,-2559000000.0,-7740000000.0,-8062000000.0,4035000000.0,256000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2013.0,Q3TTM,2012-10-01,2013-09-30,,-4583000000.0,1339000000.0,3169000000.0,1009000000.0,3277000000.0,259000000.0,36000000.0,-3905000000.0,1168000000.0,13793000000.0,-10661000000.0,-8515000000.0,17303000000.0,,-10661000000.0,-8515000000.0,17303000000.0,-1838000000.0,16132000000.0,16132000000.0,,462000000.0,,-1042000000.0,,-3990000000.0,-5231000000.0,-3559000000.0,-10562000000.0,-11069000000.0,5206000000.0,433000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2013.0,Q3,2013-07-01,2013-09-30,,-2514000000.0,350000000.0,,,825000000.0,235000000.0,129000000.0,-1477000000.0,169000000.0,4446000000.0,-827000000.0,-2547000000.0,3760000000.0,,-827000000.0,-2547000000.0,3760000000.0,514000000.0,4041000000.0,4041000000.0,,21000000.0,,-52000000.0,,-1037000000.0,-583000000.0,-985000000.0,-2488000000.0,-1917000000.0,1276000000.0,75000000.0
