company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,Q4,2011-10-01,2011-12-31,,4.64,2.3,-2.8,2.25,831000000.0,2626000000.0,2626000000.0,,2626000000.0,1014000000.0,4879000000.0,,,159000000.0,-22000000.0,250000000.0,1014000000.0,3864000000.0,21000000.0,387000000.0,3477000000.0,-21000000.0,3457000000.0,4879000000.0,1196600000.0,1196951006.0,1213767985.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 14:13:24+00:00,13.25,13.25,,13.06,5148000000.0,15855000000.0,15855000000.0,,15855000000.0,56778000000.0,106916000000.0,,,-20000000.0,5150000000.0,23594000000.0,56778000000.0,50138000000.0,411000000.0,28724000000.0,21414000000.0,-411000000.0,21003000000.0,106916000000.0,1196600000.0,1196951006.0,1213767985.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,Q3YTD,2011-01-01,2011-09-30,,8.61,10.95,2.8,10.81,4317000000.0,13229000000.0,13229000000.0,,13229000000.0,55764000000.0,102037000000.0,,,-179000000.0,5172000000.0,23344000000.0,55764000000.0,46274000000.0,390000000.0,28337000000.0,17937000000.0,-390000000.0,17546000000.0,102037000000.0,1188500000.0,1188600000.0,1204900000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,Q3TTM,2010-10-01,2011-09-30,,12.79,15.13,0.95,14.93,6015000000.0,18486000000.0,18487000000.0,,18486000000.0,70556000000.0,131056000000.0,,,-220000000.0,6432000000.0,29294000000.0,70556000000.0,60502000000.0,491000000.0,35506000000.0,24996000000.0,-491000000.0,24502000000.0,131055000000.0,1188500000.0,1188600000.0,1204900000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,Q3,2011-07-01,2011-09-30,2012-10-30 14:01:17+00:00,3.23,3.23,0.75,3.19,1188000000.0,3839000000.0,3839000000.0,,3839000000.0,13984000000.0,26157000000.0,,,128000000.0,1248000000.0,5662000000.0,13984000000.0,12173000000.0,107000000.0,7038000000.0,5135000000.0,-107000000.0,5027000000.0,26157000000.0,1188500000.0,1188600000.0,1204900000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,Q2YTD,2011-01-01,2011-06-30,,5.38,7.72,2.05,7.62,3129000000.0,9390000000.0,9390000000.0,,9390000000.0,41780000000.0,75880000000.0,,,-307000000.0,3924000000.0,17682000000.0,41780000000.0,34101000000.0,283000000.0,21299000000.0,12802000000.0,-283000000.0,12519000000.0,75880000000.0,1205300000.0,1204800000.0,1221400000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,Q2TTM,2010-07-01,2011-06-30,,12.42,14.76,0.85,14.56,5915000000.0,18236000000.0,18237000000.0,,18236000000.0,69842000000.0,129170000000.0,,,-454000000.0,6370000000.0,28781000000.0,69842000000.0,59330000000.0,479000000.0,34697000000.0,24633000000.0,-479000000.0,24152000000.0,129169000000.0,1205300000.0,1204800000.0,1221400000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,Q2,2011-04-01,2011-06-30,2012-07-31 13:59:43+00:00,3.04,3.04,0.75,3.0,1221000000.0,3664000000.0,3664000000.0,,3664000000.0,14282000000.0,26666000000.0,,,97000000.0,1274000000.0,6030000000.0,14282000000.0,12385000000.0,97000000.0,7401000000.0,4984000000.0,-97000000.0,4885000000.0,26666000000.0,1205300000.0,1204800000.0,1221400000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,Q1TTM,2010-04-01,2011-03-31,,12.03,14.37,0.75,14.17,5884000000.0,17958000000.0,17958000000.0,,17958000000.0,68474000000.0,126227000000.0,,,-646000000.0,6274000000.0,27812000000.0,68475000000.0,57754000000.0,472000000.0,33440000000.0,24314000000.0,-472000000.0,23842000000.0,126227000000.0,2447000000.0,2444400000.0,2480000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2011.0,Q1,2011-01-01,2011-03-31,2012-04-24 13:33:46+00:00,2.34,4.68,1.3,4.62,1908000000.0,5726000000.0,5726000000.0,,5726000000.0,27498000000.0,49214000000.0,,,-404000000.0,2650000000.0,11652000000.0,27498000000.0,21716000000.0,186000000.0,13898000000.0,7818000000.0,-186000000.0,7634000000.0,49214000000.0,2447000000.0,2444400000.0,2480000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,Q4,2012-10-01,2012-12-31,,5.14,5.14,-2.45,5.09,2241000000.0,5833000000.0,6228000000.0,-395000000.0,5833000000.0,12442000000.0,27672000000.0,,,-47000000.0,867000000.0,5832000000.0,12440000000.0,15230000000.0,108000000.0,6652000000.0,8578000000.0,-108000000.0,8469000000.0,27671000000.0,1142700000.0,1142508521.0,1155449317.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 14:08:09+00:00,14.53,14.53,,14.37,5541000000.0,16604000000.0,16999000000.0,-395000000.0,16604000000.0,52513000000.0,102874000000.0,,,-843000000.0,4742000000.0,23463000000.0,52513000000.0,50361000000.0,459000000.0,27362000000.0,22999000000.0,-459000000.0,22540000000.0,102874000000.0,1142700000.0,1142508521.0,1155449317.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,Q3YTD,2012-01-01,2012-09-30,,9.39,9.39,2.45,9.28,3300000000.0,10771000000.0,10771000000.0,,10771000000.0,40071000000.0,75202000000.0,,,-796000000.0,3875000000.0,17631000000.0,40073000000.0,35131000000.0,351000000.0,20710000000.0,14421000000.0,-351000000.0,14071000000.0,75203000000.0,1138100000.0,1137200000.0,1149300000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,Q3TTM,2011-10-01,2012-09-30,,14.03,11.69,-0.35,11.53,4131000000.0,13397000000.0,13397000000.0,,13397000000.0,41085000000.0,80081000000.0,,,-637000000.0,3853000000.0,17881000000.0,41087000000.0,38995000000.0,372000000.0,21097000000.0,17898000000.0,-372000000.0,17528000000.0,80082000000.0,1138100000.0,1137200000.0,1149300000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,Q3,2012-07-01,2012-09-30,2013-10-29 16:51:27+00:00,3.36,3.36,0.85,3.33,1251000000.0,3824000000.0,3823000000.0,,3824000000.0,13015000000.0,24747000000.0,,,-606000000.0,1231000000.0,5908000000.0,13016000000.0,11732000000.0,124000000.0,6533000000.0,5199000000.0,-124000000.0,5074000000.0,24747000000.0,1138100000.0,1137200000.0,1149300000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,Q2YTD,2012-01-01,2012-06-30,,6.03,6.03,1.6,5.95,2049000000.0,6947000000.0,6948000000.0,,6947000000.0,27056000000.0,50455000000.0,,,-190000000.0,2644000000.0,11723000000.0,27057000000.0,23399000000.0,227000000.0,14177000000.0,9222000000.0,-227000000.0,8997000000.0,50456000000.0,1148200000.0,1149000000.0,1161900000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,Q2TTM,2011-07-01,2012-06-30,,13.9,11.56,-0.45,11.39,4068000000.0,13412000000.0,13413000000.0,,13412000000.0,42054000000.0,81491000000.0,,,97000000.0,3870000000.0,17635000000.0,42055000000.0,39436000000.0,355000000.0,21602000000.0,17834000000.0,-355000000.0,17481000000.0,81492000000.0,1148200000.0,1149000000.0,1161900000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,Q2,2012-04-01,2012-06-30,2013-07-30 21:30:19+00:00,3.38,3.38,0.85,3.34,1280000000.0,3881000000.0,3881000000.0,,3881000000.0,13502000000.0,25782000000.0,,,-132000000.0,1298000000.0,5837000000.0,13502000000.0,12281000000.0,117000000.0,7003000000.0,5278000000.0,-117000000.0,5161000000.0,25783000000.0,1148200000.0,1149000000.0,1161900000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,Q1TTM,2011-04-01,2012-03-31,,13.56,11.22,-0.55,11.05,4009000000.0,13195000000.0,13196000000.0,,13195000000.0,42834000000.0,82375000000.0,,,326000000.0,3846000000.0,17828000000.0,42835000000.0,39540000000.0,335000000.0,22000000000.0,17540000000.0,-335000000.0,17205000000.0,82375000000.0,1157000000.0,1159100000.0,1174200000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 14:34:00+00:00,2.65,2.65,0.75,2.61,769000000.0,3066000000.0,3067000000.0,,3066000000.0,13554000000.0,24673000000.0,,,-58000000.0,1346000000.0,5886000000.0,13555000000.0,11118000000.0,110000000.0,7174000000.0,3944000000.0,-110000000.0,3836000000.0,24673000000.0,1157000000.0,1159100000.0,1174200000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2013.0,FY,2013-01-01,2013-12-31,2016-02-23 16:19:19+00:00,15.06,15.06,,14.94,3363000000.0,16483000000.0,16881000000.0,-398000000.0,16483000000.0,49683000000.0,98368000000.0,,,-333000000.0,4921000000.0,23451000000.0,49683000000.0,48685000000.0,402000000.0,28039000000.0,20646000000.0,-402000000.0,20244000000.0,98368000000.0,1094500000.0,1094486604.0,1103042156.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2013.0,Q4,2013-10-01,2013-12-31,,5.71,5.71,-2.75,5.65,1039000000.0,6184000000.0,6484000000.0,-300000000.0,6184000000.0,12253000000.0,26698000000.0,,,-119000000.0,994000000.0,5934000000.0,12253000000.0,14446000000.0,113000000.0,6809000000.0,7637000000.0,-113000000.0,7522000000.0,26698000000.0,1094500000.0,1094486604.0,1103042156.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2013.0,Q3YTD,2013-01-01,2013-09-30,,9.35,9.35,2.75,9.29,2324000000.0,10299000000.0,10397000000.0,-98000000.0,10299000000.0,37430000000.0,71670000000.0,,,-214000000.0,3927000000.0,17517000000.0,37430000000.0,34239000000.0,289000000.0,21230000000.0,13009000000.0,-289000000.0,12722000000.0,71670000000.0,1092200000.0,1090900000.0,1098800000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2013.0,Q3TTM,2012-10-01,2013-09-30,,14.49,14.49,0.3,14.38,4565000000.0,16132000000.0,16625000000.0,-493000000.0,16132000000.0,49872000000.0,99342000000.0,,,-261000000.0,4794000000.0,23349000000.0,49870000000.0,49469000000.0,397000000.0,27882000000.0,21587000000.0,-397000000.0,21191000000.0,99341000000.0,1092200000.0,1090900000.0,1098800000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2013.0,Q3,2013-07-01,2013-09-30,2014-10-28 13:56:04+00:00,3.7,3.7,0.95,3.68,832000000.0,4041000000.0,4139000000.0,-98000000.0,4041000000.0,11908000000.0,23338000000.0,,,-63000000.0,1165000000.0,5260000000.0,11908000000.0,11429000000.0,97000000.0,6362000000.0,5067000000.0,-97000000.0,4972000000.0,23338000000.0,1092200000.0,1090900000.0,1098800000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2013.0,Q2YTD,2013-01-01,2013-06-30,,5.65,5.65,1.8,5.61,1492000000.0,6258000000.0,6258000000.0,,6258000000.0,25522000000.0,48332000000.0,,,-151000000.0,2762000000.0,12257000000.0,25522000000.0,22810000000.0,192000000.0,14868000000.0,7942000000.0,-192000000.0,7750000000.0,48332000000.0,1101000000.0,1100900000.0,1109400000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2013.0,Q2TTM,2012-07-01,2013-06-30,,14.15,14.15,0.2,14.03,4984000000.0,15915000000.0,16309000000.0,-395000000.0,15915000000.0,50979000000.0,100751000000.0,,,-804000000.0,4860000000.0,23997000000.0,50978000000.0,49772000000.0,424000000.0,28053000000.0,21719000000.0,-424000000.0,21293000000.0,100750000000.0,1101000000.0,1100900000.0,1109400000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2013.0,Q2,2013-04-01,2013-06-30,2014-07-29 14:48:12+00:00,2.93,2.93,0.95,2.91,918000000.0,3226000000.0,3226000000.0,,3226000000.0,12792000000.0,24924000000.0,,,-91000000.0,1301000000.0,6680000000.0,12792000000.0,12132000000.0,98000000.0,7890000000.0,4242000000.0,-98000000.0,4144000000.0,24924000000.0,1101000000.0,1100900000.0,1109400000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2013.0,Q1TTM,2012-04-01,2013-03-31,,14.6,14.6,0.1,14.46,5346000000.0,16570000000.0,16964000000.0,-395000000.0,16570000000.0,51689000000.0,101609000000.0,,,-845000000.0,4857000000.0,23154000000.0,51688000000.0,49921000000.0,443000000.0,27166000000.0,22755000000.0,-443000000.0,22310000000.0,101609000000.0,1114700000.0,1113700000.0,1124000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 15:11:36+00:00,2.72,2.72,0.85,2.7,574000000.0,3032000000.0,3032000000.0,,3032000000.0,12730000000.0,23408000000.0,,,-60000000.0,1461000000.0,5577000000.0,12730000000.0,10678000000.0,94000000.0,6978000000.0,3700000000.0,-94000000.0,3606000000.0,23408000000.0,1114700000.0,1113700000.0,1124000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 16:23:36+00:00,11.97,11.97,,11.9,4234000000.0,12022000000.0,15751000000.0,-3729000000.0,12022000000.0,46386000000.0,92793000000.0,,,-1938000000.0,4695000000.0,23180000000.0,46386000000.0,46407000000.0,484000000.0,25937000000.0,20470000000.0,-484000000.0,19986000000.0,92793000000.0,1004300000.0,1004272584.0,1010000480.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2014.0,Q4,2014-10-01,2014-12-31,,5.51,5.51,-3.15,5.47,1579000000.0,5483000000.0,5515000000.0,-31000000.0,5483000000.0,11251000000.0,24114000000.0,,,-1506000000.0,1121000000.0,6034000000.0,11252000000.0,12862000000.0,117000000.0,5649000000.0,7213000000.0,-117000000.0,7094000000.0,24114000000.0,1004300000.0,1004272584.0,1010000480.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2014.0,Q3,2014-07-01,2014-09-30,2015-10-27 13:36:47+00:00,0.02,0.02,1.1,0.02,906000000.0,18000000.0,3455000000.0,-3437000000.0,18000000.0,11523000000.0,22397000000.0,,,-103000000.0,1209000000.0,5281000000.0,11523000000.0,10874000000.0,126000000.0,6387000000.0,4487000000.0,-126000000.0,4361000000.0,22397000000.0,900000000.0,991800000.0,997700000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2014.0,Q3YTD,2014-01-01,2014-09-30,,6.46,6.46,3.15,6.43,2655000000.0,6539000000.0,10236000000.0,-3698000000.0,6539000000.0,35135000000.0,68679000000.0,,,-432000000.0,3574000000.0,17146000000.0,35134000000.0,33545000000.0,367000000.0,20288000000.0,13257000000.0,-367000000.0,12892000000.0,68679000000.0,900000000.0,991800000.0,997700000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2014.0,Q3TTM,2013-10-01,2014-09-30,,12.17,12.17,0.4,12.08,3694000000.0,12723000000.0,16720000000.0,-3998000000.0,12723000000.0,47388000000.0,95377000000.0,,,-551000000.0,4568000000.0,23080000000.0,47387000000.0,47991000000.0,480000000.0,27097000000.0,20894000000.0,-480000000.0,20414000000.0,95377000000.0,900000000.0,991800000.0,997700000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2014.0,Q2YTD,2014-01-01,2014-06-30,,6.44,6.44,2.05,6.41,1749000000.0,6521000000.0,6781000000.0,-261000000.0,6521000000.0,23612000000.0,46282000000.0,,,-329000000.0,2365000000.0,11865000000.0,23611000000.0,22671000000.0,241000000.0,13901000000.0,8770000000.0,-241000000.0,8531000000.0,46282000000.0,999300000.0,999600000.0,1005100000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2014.0,Q2TTM,2013-07-01,2014-06-30,,15.85,15.85,0.25,15.74,3620000000.0,16746000000.0,17404000000.0,-659000000.0,16746000000.0,47773000000.0,96318000000.0,,,-511000000.0,4524000000.0,23059000000.0,47772000000.0,48546000000.0,451000000.0,27072000000.0,21474000000.0,-451000000.0,21025000000.0,96318000000.0,999300000.0,999600000.0,1005100000.0
