company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,cashandequivalents,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,othercurrentassets,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Jack Henry & Associates Inc,JKHY,,779152,2013.0,Q3,,2013-03-31,2013-05-06 16:48:59+00:00,11331000.0,126820000.0,55183000.0,182051000.0,397530000.0,129421000.0,2771000.0,27275000.0,533291000.0,,289110000.0,95055000.0,,291329000.0,13524000.0,108755000.0,,56947000.0,5476000.0,81122000.0,1042054000.0,37581000.0,,1563441000.0,1079840000.0,392764000.0,260791000.0,1079840000.0,1079840000.0,483601000.0,1563441000.0,879348000.0,222810000.0,0.0,-359744000.0
Jack Henry & Associates Inc,JKHY,,779152,2013.0,Q2,,2012-12-31,2013-02-07 15:46:17+00:00,11607000.0,129462000.0,51462000.0,192854000.0,392570000.0,182715000.0,2688000.0,23596000.0,533291000.0,,288120000.0,98927000.0,,286420000.0,13404000.0,106525000.0,,52741000.0,4333000.0,83932000.0,1007246000.0,30376000.0,,1569508000.0,1046563000.0,408936000.0,299756000.0,1046563000.0,1046563000.0,522945000.0,1569508000.0,874152000.0,223189000.0,0.0,-353253000.0
Jack Henry & Associates Inc,JKHY,,779152,2013.0,Q1,,2012-09-30,2012-11-07 15:14:47+00:00,10518000.0,136827000.0,47475000.0,223688000.0,388105000.0,228703000.0,1711000.0,37201000.0,533520000.0,,287847000.0,101231000.0,,279055000.0,18905000.0,104003000.0,,51533000.0,7159000.0,88503000.0,976642000.0,31474000.0,,1602684000.0,1016015000.0,450729000.0,355371000.0,1016015000.0,1016015000.0,586669000.0,1602684000.0,872900000.0,231298000.0,0.0,-348732000.0
Jack Henry & Associates Inc,JKHY,,779152,2014.0,FY,,2014-06-30,2015-09-11 16:16:28+00:00,10516000.0,224041000.0,63299000.0,70377000.0,413536000.0,337493000.0,7937000.0,30094000.0,552761000.0,,322646000.0,3729000.0,,291675000.0,155375000.0,97720000.0,,123115000.0,9683000.0,88151000.0,1131632000.0,5407000.0,,1680703000.0,967387000.0,390506000.0,446809000.0,967387000.0,967387000.0,713316000.0,1680703000.0,998522000.0,266507000.0,0.0,-577781000.0
Jack Henry & Associates Inc,JKHY,,779152,2014.0,Q3,,2014-03-31,2014-05-07 16:43:55+00:00,7098000.0,140010000.0,58137000.0,52244000.0,409339000.0,144545000.0,1061000.0,32836000.0,552059000.0,,316134000.0,3622000.0,,299153000.0,9195000.0,125983000.0,,68141000.0,6684000.0,85670000.0,1170278000.0,11832000.0,,1514472000.0,1114540000.0,278985000.0,254448000.0,1114540000.0,1114540000.0,399932000.0,1514472000.0,936334000.0,145484000.0,0.0,-465077000.0
Jack Henry & Associates Inc,JKHY,,779152,2014.0,Q2,,2013-12-31,2014-02-06 17:01:14+00:00,10731000.0,136369000.0,51293000.0,155501000.0,405384000.0,189466000.0,1342000.0,34067000.0,533291000.0,,301753000.0,5689000.0,,299016000.0,10838000.0,124302000.0,,65373000.0,6322000.0,89499000.0,1142145000.0,3989000.0,,1582144000.0,1145447000.0,382711000.0,289546000.0,1145447000.0,1145447000.0,436697000.0,1582144000.0,900417000.0,147151000.0,0.0,-402082000.0
Jack Henry & Associates Inc,JKHY,,779152,2014.0,Q1,,2013-09-30,2013-11-08 13:22:12+00:00,13914000.0,152624000.0,52164000.0,181787000.0,401608000.0,241986000.0,2691000.0,45732000.0,533291000.0,,296323000.0,6543000.0,,295635000.0,10446000.0,122296000.0,,59434000.0,5833000.0,93357000.0,1105255000.0,11447000.0,,1615142000.0,1104781000.0,430459000.0,365243000.0,1104781000.0,1104781000.0,510361000.0,1615142000.0,889048000.0,145118000.0,0.0,-402082000.0
Jack Henry & Associates Inc,JKHY,,779152,2015.0,FY,,2015-06-30,2016-08-29 14:07:34+00:00,9933000.0,245387000.0,78962000.0,148313000.0,425563000.0,339544000.0,2753000.0,12577000.0,550366000.0,,347783000.0,50102000.0,,296332000.0,192443000.0,150223000.0,27950000.0,148855000.0,8922000.0,69096000.0,1266443000.0,2595000.0,,1836835000.0,991534000.0,493499000.0,443611000.0,991534000.0,991534000.0,845301000.0,1836835000.0,1047004000.0,401690000.0,0.0,-700472000.0
Jack Henry & Associates Inc,JKHY,,779152,2015.0,Q3,,2015-03-31,2015-06-25 15:11:40+00:00,6639000.0,137415000.0,64863000.0,52800000.0,421066000.0,180450000.0,10000.0,28406000.0,550366000.0,,340400000.0,70200000.0,,290720000.0,190020000.0,103628000.0,,142121000.0,10076000.0,104307000.0,1226128000.0,7247000.0,,1618139000.0,956610000.0,294532000.0,287605000.0,956610000.0,956610000.0,661529000.0,1618139000.0,1032887000.0,373924000.0,0.0,-690584000.0
Jack Henry & Associates Inc,JKHY,,779152,2015.0,Q2,,2014-12-31,2015-06-25 14:58:33+00:00,7889000.0,147890000.0,63882000.0,49332000.0,417008000.0,234939000.0,2106000.0,20661000.0,550366000.0,,333096000.0,923000.0,,295483000.0,178142000.0,103066000.0,,135245000.0,11519000.0,107453000.0,1195638000.0,77888000.0,,1620971000.0,922062000.0,306781000.0,405259000.0,922062000.0,922062000.0,698909000.0,1620971000.0,1018707000.0,293650000.0,0.0,-690584000.0
Jack Henry & Associates Inc,JKHY,,779152,2015.0,Q1,,2014-09-30,2015-06-25 14:55:52+00:00,8316000.0,159110000.0,58038000.0,39402000.0,413118000.0,292276000.0,2618000.0,36130000.0,552761000.0,,328283000.0,1041000.0,,301132000.0,166519000.0,103693000.0,,128298000.0,10349000.0,109193000.0,1159678000.0,9964000.0,,1620797000.0,934471000.0,310323000.0,404724000.0,934471000.0,934471000.0,686326000.0,1620797000.0,1009342000.0,281602000.0,0.0,-638325000.0
Jack Henry & Associates Inc,JKHY,,779152,2016.0,FY,,2016-06-30,2017-08-25 15:26:36+00:00,14596000.0,253923000.0,85411000.0,70310000.0,441152000.0,343525000.0,15636000.0,,552853000.0,,361906000.0,0.0,,298564000.0,177529000.0,188601000.0,35472000.0,170260000.0,9440000.0,56588000.0,1431192000.0,200000.0,,1815512000.0,996210000.0,431929000.0,443732000.0,996210000.0,996210000.0,819302000.0,1815512000.0,1085019000.0,375570000.0,0.0,-876134000.0
Jack Henry & Associates Inc,JKHY,,779152,2016.0,Q3,,2016-03-31,2016-05-06 18:02:07+00:00,7060000.0,137406000.0,69721000.0,54001000.0,435458000.0,202270000.0,8236000.0,0.0,556256000.0,298023000.0,265811000.0,100000000.0,,298023000.0,180901000.0,183881000.0,40252000.0,1252290000.0,9709000.0,70075000.0,1369003000.0,213000.0,,2682350000.0,948867000.0,309970000.0,279264000.0,948867000.0,948867000.0,753755000.0,1702622000.0,2074357000.0,474491000.0,0.0,-855594000.0
Jack Henry & Associates Inc,JKHY,,779152,2016.0,Q2,,2015-12-31,2016-02-05 10:58:51+00:00,5653000.0,147091000.0,74469000.0,55126000.0,430883000.0,246272000.0,3116000.0,7034000.0,556256000.0,302091000.0,253400000.0,100000000.0,,302091000.0,193873000.0,158419000.0,39743000.0,1245397000.0,10348000.0,74941000.0,1337185000.0,323000.0,,2677161000.0,912474000.0,320017000.0,333751000.0,912474000.0,912474000.0,796391000.0,1708865000.0,2055053000.0,462640000.0,0.0,-855594000.0
Jack Henry & Associates Inc,JKHY,,779152,2016.0,Q1,,2015-09-30,2015-11-05 18:00:59+00:00,8116000.0,147652000.0,67158000.0,84485000.0,426389000.0,293775000.0,1802000.0,27070000.0,556256000.0,,361991000.0,0.0,,295941000.0,199579000.0,153880000.0,,154584000.0,9228000.0,111486000.0,1297609000.0,1107000.0,,1714197000.0,954284000.0,345425000.0,397226000.0,954284000.0,954284000.0,759913000.0,1714197000.0,1072831000.0,362687000.0,0.0,-769714000.0
Jack Henry & Associates Inc,JKHY,,779152,2017.0,FY,,2017-06-30,2018-08-24 14:25:56+00:00,6841000.0,276923000.0,81574000.0,114765000.0,453047000.0,382777000.0,20135000.0,,552465000.0,,374143000.0,50000000.0,,282934000.0,128607000.0,219541000.0,41314000.0,179372000.0,7554000.0,66894000.0,1585278000.0,,,1908945000.0,1032051000.0,520031000.0,471192000.0,1032051000.0,1032051000.0,876894000.0,1908945000.0,1105980000.0,405702000.0,0.0,-1006274000.0
Jack Henry & Associates Inc,JKHY,,779152,2017.0,Q3,,2017-03-31,2017-05-08 13:36:49+00:00,5255000.0,139503000.0,69807000.0,42916000.0,447478000.0,194814000.0,8593000.0,,552853000.0,,373901000.0,50000000.0,,285018000.0,143930000.0,203431000.0,42914000.0,176057000.0,7634000.0,65228000.0,1544653000.0,0.0,,1686983000.0,1012112000.0,299154000.0,269876000.0,1012112000.0,1012112000.0,674871000.0,1686983000.0,1102811000.0,404995000.0,0.0,-980019000.0
Jack Henry & Associates Inc,JKHY,,779152,2017.0,Q2,,2016-12-31,2017-02-09 09:39:59+00:00,15863000.0,146256000.0,67555000.0,64188000.0,442763000.0,245170000.0,9649000.0,,552853000.0,,371305000.0,50000000.0,,289273000.0,162271000.0,197346000.0,42799000.0,180927000.0,8478000.0,60845000.0,1508668000.0,0.0,,1718095000.0,971412000.0,323737000.0,328588000.0,971412000.0,971412000.0,746683000.0,1718095000.0,1105085000.0,418095000.0,0.0,-980019000.0
Jack Henry & Associates Inc,JKHY,,779152,2017.0,Q1,,2016-09-30,2016-11-08 15:47:46+00:00,7092000.0,148428000.0,69821000.0,84519000.0,438483000.0,295911000.0,2989000.0,6547000.0,552853000.0,,365593000.0,,,293237000.0,173957000.0,196384000.0,45308000.0,177669000.0,9951000.0,61656000.0,1471579000.0,0.0,,1732252000.0,972589000.0,342900000.0,379371000.0,972589000.0,972589000.0,759663000.0,1732252000.0,1096115000.0,380292000.0,0.0,-937473000.0
Jack Henry & Associates Inc,JKHY,,779152,2018.0,FY,,2018-06-30,2019-08-26 11:31:32+00:00,30360000.0,297271000.0,88764000.0,31440000.0,465171000.0,328931000.0,21671000.0,,649929000.0,285550000.0,941450000.0,,,285550000.0,40984000.0,208303000.0,24291000.0,300198000.0,12872000.0,96069000.0,1912933000.0,,,2647869000.0,1322844000.0,470742000.0,448055000.0,1322844000.0,1322844000.0,710214000.0,2033058000.0,1891577000.0,262159000.0,0.0,-1055260000.0
Jack Henry & Associates Inc,JKHY,,779152,2018.0,Q3,,2018-03-31,2018-05-07 16:25:06+00:00,7332000.0,168934000.0,82790000.0,57402000.0,459148000.0,199116000.0,13381000.0,,652245000.0,,436248000.0,105000000.0,,261220000.0,106420000.0,169324000.0,46007000.0,193625000.0,12301000.0,76306000.0,1800229000.0,,,1905368000.0,1223085000.0,362030000.0,289238000.0,1223085000.0,1223085000.0,682283000.0,1905368000.0,1282118000.0,393045000.0,0.0,-1036292000.0
Jack Henry & Associates Inc,JKHY,,779152,2018.0,Q2,,2017-12-31,2018-02-08 12:32:05+00:00,13135000.0,166827000.0,75397000.0,57719000.0,453873000.0,265222000.0,23630000.0,,652329000.0,,437982000.0,100000000.0,,272086000.0,110466000.0,166789000.0,49997000.0,185079000.0,12067000.0,71427000.0,1756419000.0,,,1917076000.0,1174000000.0,369600000.0,353754000.0,1174000000.0,1174000000.0,743076000.0,1917076000.0,1275390000.0,389322000.0,0.0,-1036292000.0
Jack Henry & Associates Inc,JKHY,,779152,2018.0,Q1,,2017-09-30,2017-11-09 16:44:22+00:00,8857000.0,172515000.0,72685000.0,104040000.0,449320000.0,324516000.0,2942000.0,8682000.0,558831000.0,,381317000.0,0.0,,273834000.0,115049000.0,220900000.0,53565000.0,178492000.0,7843000.0,70809000.0,1624785000.0,,,1796345000.0,1037813000.0,403871000.0,414740000.0,1037813000.0,1037813000.0,758532000.0,1796345000.0,1118640000.0,343792000.0,0.0,-1036292000.0
Jack Henry & Associates Inc,JKHY,,779152,2019.0,FY,,2019-06-30,2020-05-08 14:35:27+00:00,9850000.0,310080000.0,120360000.0,93628000.0,473064000.0,339752000.0,17817000.0,,666944000.0,,451136000.0,0.0,,272474000.0,54554000.0,217010000.0,41457000.0,224827000.0,14290000.0,106466000.0,2066073000.0,0.0,,2184829000.0,1429013000.0,569448000.0,469962000.0,1429013000.0,1429013000.0,755816000.0,2184829000.0,1342907000.0,285854000.0,0.0,-1110124000.0
Jack Henry & Associates Inc,JKHY,,779152,2019.0,Q3,,2019-03-31,2019-05-09 10:43:37+00:00,10907000.0,190768000.0,95959000.0,35398000.0,466684000.0,188999000.0,17215000.0,,666858000.0,,343761000.0,,,279948000.0,18909000.0,212608000.0,39143000.0,323756000.0,14494000.0,106032000.0,2035855000.0,35000000.0,,2002879000.0,1426003000.0,388556000.0,330865000.0,1426003000.0,1426003000.0,576876000.0,2002879000.0,1334375000.0,246011000.0,0.0,-1076536000.0
Jack Henry & Associates Inc,JKHY,,779152,2019.0,Q2,,2018-12-31,2019-02-07 15:25:37+00:00,6597000.0,184737000.0,92614000.0,26156000.0,461022000.0,240863000.0,9488000.0,,666770000.0,,337761000.0,,,283454000.0,14773000.0,210489000.0,43205000.0,321153000.0,14486000.0,99053000.0,2007469000.0,,,1971777000.0,1391955000.0,362639000.0,340074000.0,1391955000.0,1391955000.0,579822000.0,1971777000.0,1325684000.0,239748000.0,0.0,-1076536000.0
Jack Henry & Associates Inc,JKHY,,779152,2019.0,Q1,,2018-09-30,2018-11-08 16:51:38+00:00,10477000.0,198564000.0,113074000.0,114872000.0,455903000.0,296675000.0,4142000.0,,649929000.0,,441798000.0,,,286497000.0,21089000.0,209033000.0,37836000.0,197039000.0,14190000.0,102425000.0,1967921000.0,,,2033102000.0,1368564000.0,457839000.0,420226000.0,1368564000.0,1368564000.0,664538000.0,2033102000.0,1288766000.0,244312000.0,0.0,-1055260000.0
Jack Henry & Associates Inc,JKHY,,779152,2020.0,Q3,,2020-03-31,2020-05-08 14:35:27+00:00,11673000.0,212060000.0,126337000.0,109514000.0,488626000.0,160317000.0,7063000.0,,686333000.0,,466845000.0,55166000.0,,277091000.0,66110000.0,228685000.0,41564000.0,319500000.0,67187000.0,109449000.0,2206910000.0,81000.0,,2229419000.0,1513863000.0,479650000.0,298408000.0,1513863000.0,1513863000.0,715556000.0,2229419000.0,1472678000.0,417148000.0,0.0,-1181673000.0
Jack Henry & Associates Inc,JKHY,,779152,2020.0,Q2,,2019-12-31,2020-02-07 16:26:21+00:00,10670000.0,204703000.0,116383000.0,72513000.0,482041000.0,215425000.0,0.0,676000.0,686332000.0,,474813000.0,,,278695000.0,61579000.0,223737000.0,51217000.0,319868000.0,72223000.0,99298000.0,2166039000.0,,,2187439000.0,1486746000.0,427731000.0,343154000.0,1486746000.0,1486746000.0,700693000.0,2187439000.0,1481013000.0,357539000.0,0.0,-1161334000.0
Jack Henry & Associates Inc,JKHY,,779152,2020.0,Q1,,2019-09-30,2019-11-08 14:44:44+00:00,13621000.0,234362000.0,106752000.0,96679000.0,476257000.0,266831000.0,0.0,5874000.0,686030000.0,,472228000.0,,,274531000.0,58723000.0,221962000.0,50893000.0,309066000.0,75555000.0,102189000.0,2124672000.0,,,2225978000.0,1476660000.0,484123000.0,393078000.0,1476660000.0,1476660000.0,749318000.0,2225978000.0,1467324000.0,356240000.0,0.0,-1124269000.0
