company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2007.0,FY,2007-01-01,2007-12-31,2010-02-19 17:12:56+00:00,-537000000.0,-514000000.0,1959000000.0,-611000000.0,175000000.0,2055000000.0,-5000000.0,-2666000000.0,2560000000.0,-5000000.0,-2666000000.0,2560000000.0,-111000000.0,1020000000.0,1020000000.0,192000000.0,-630000000.0,206000000.0,-496000000.0,-933000000.0,-2769000000.0,-1109000000.0,,830000000.0,
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2008.0,Q4,2008-10-01,2008-12-31,,-258000000.0,972000000.0,475000000.0,-332000000.0,75000000.0,1224000000.0,274000000.0,-877000000.0,571000000.0,274000000.0,-877000000.0,571000000.0,-32000000.0,521000000.0,521000000.0,-93000000.0,-94000000.0,69000000.0,-140000000.0,-523000000.0,-937000000.0,-791000000.0,,514000000.0,
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2008.0,FY,2008-01-01,2008-12-31,2011-02-17 14:38:15+00:00,-112000000.0,523000000.0,1863000000.0,-446000000.0,225000000.0,2724000000.0,763000000.0,-3652000000.0,2763000000.0,763000000.0,-3652000000.0,2763000000.0,-126000000.0,1352000000.0,1352000000.0,-6000000.0,-354000000.0,25000000.0,-546000000.0,-1684000000.0,-3628000000.0,-1286000000.0,,1635000000.0,
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2008.0,Q3,2008-07-01,2008-09-30,,86000000.0,-189000000.0,486000000.0,-1311000000.0,68000000.0,892000000.0,1049000000.0,-1039000000.0,-56000000.0,1049000000.0,-1039000000.0,-56000000.0,-46000000.0,1355000000.0,1355000000.0,-586000000.0,-95000000.0,-37000000.0,-139000000.0,-496000000.0,-979000000.0,323000000.0,,485000000.0,-12000000.0
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-10-29 13:25:32+00:00,146000000.0,-449000000.0,1388000000.0,-114000000.0,150000000.0,1500000000.0,489000000.0,-2775000000.0,2192000000.0,489000000.0,-2775000000.0,2192000000.0,-94000000.0,831000000.0,831000000.0,87000000.0,-260000000.0,-44000000.0,-406000000.0,-1161000000.0,-2691000000.0,-495000000.0,,1121000000.0,
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-05 14:21:07+00:00,60000000.0,-260000000.0,902000000.0,1197000000.0,82000000.0,608000000.0,-560000000.0,-1736000000.0,2248000000.0,-560000000.0,-1736000000.0,2248000000.0,-48000000.0,-524000000.0,-524000000.0,673000000.0,-165000000.0,-7000000.0,-267000000.0,-665000000.0,-1712000000.0,-818000000.0,0.0,636000000.0,12000000.0
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2009.0,Q4,2009-10-01,2009-12-31,,796000000.0,119000000.0,297000000.0,238000000.0,8000000.0,880000000.0,2712000000.0,4398000000.0,-483000000.0,2712000000.0,4398000000.0,-483000000.0,6627000000.0,-957000000.0,-957000000.0,-61000000.0,-97000000.0,-1431000000.0,435000000.0,1219000000.0,3022000000.0,1486000000.0,,1588000000.0,
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2009.0,FY,2009-01-01,2009-12-31,2012-02-16 17:26:50+00:00,359000000.0,612000000.0,1752000000.0,1272000000.0,219000000.0,2872000000.0,2704000000.0,2080000000.0,2324000000.0,2704000000.0,2080000000.0,2324000000.0,7108000000.0,,,-700000000.0,-370000000.0,-685000000.0,,,,-17000000.0,,2765000000.0,
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2009.0,Q3TTM,2008-10-01,2009-09-30,,-695000000.0,1465000000.0,1930000000.0,702000000.0,286000000.0,3216000000.0,266000000.0,-3195000000.0,3378000000.0,266000000.0,-3195000000.0,3378000000.0,449000000.0,1478000000.0,1478000000.0,-732000000.0,-367000000.0,815000000.0,-575000000.0,-1742000000.0,-3959000000.0,-2294000000.0,,1691000000.0,
PG&E Corp,PCG,1HNPXZSMMB7HMBMVBS46,1004980,2009.0,Q3,2009-07-01,2009-09-30,,-638000000.0,791000000.0,511000000.0,814000000.0,29000000.0,309000000.0,-454000000.0,-237000000.0,1053000000.0,-454000000.0,-237000000.0,1053000000.0,362000000.0,321000000.0,321000000.0,-593000000.0,-99000000.0,719000000.0,-149000000.0,-234000000.0,-945000000.0,-544000000.0,,223000000.0,
