company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2012.0,Q3,,2012-09-30,2012-10-26 07:05:08+00:00,6156000000.0,10610000000.0,14600000000.0,9622000000.0,-4663000000.0,6242000000.0,,13799000000.0,1474000000.0,27630000000.0,17861000000.0,15146000000.0,23409000000.0,,10467000000.0,8239000000.0,1136000000.0,,1541000000.0,6632000000.0,1185000000.0,1008000000.0,,1884000000.0,405000000.0,-142000000.0,6520000000.0,9129000000.0,233000000.0,,35219000000.0,5291000000.0,91946000000.0,24955000000.0,31685000000.0,26452000000.0,24955000000.0,26091000000.0,65622000000.0,91946000000.0,52022000000.0,39170000000.0,,-19258000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2012.0,Q2,,2012-06-30,2012-07-30 17:25:42+00:00,5752000000.0,9538000000.0,12853000000.0,9295000000.0,-5675000000.0,5966000000.0,0.0,13538000000.0,1677000000.0,16116000000.0,15012000000.0,4893000000.0,20450000000.0,,8502000000.0,5717000000.0,1121000000.0,,2443000000.0,5087000000.0,1145000000.0,755000000.0,,1989000000.0,917000000.0,-145000000.0,5197000000.0,5360000000.0,238000000.0,10715000000.0,34285000000.0,271000000.0,74653000000.0,22604000000.0,39142000000.0,19793000000.0,22604000000.0,23725000000.0,50690000000.0,74653000000.0,29794000000.0,30897000000.0,,-19399000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2012.0,Q1,,2012-03-31,2012-04-30 17:20:40+00:00,5281000000.0,8833000000.0,11978000000.0,9687000000.0,-5001000000.0,6285000000.0,,13653000000.0,1695000000.0,16169000000.0,15522000000.0,3769000000.0,9491000000.0,,8366000000.0,5835000000.0,1057000000.0,,2357000000.0,5177000000.0,1026000000.0,727000000.0,,1941000000.0,771000000.0,-149000000.0,4721000000.0,4934000000.0,243000000.0,,33389000000.0,300000000.0,61724000000.0,22492000000.0,27847000000.0,18330000000.0,22492000000.0,23549000000.0,37932000000.0,61724000000.0,28042000000.0,19602000000.0,,-19400000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2013.0,FY,,2013-12-31,2015-02-05 06:57:05+00:00,6965000000.0,11458000000.0,15335000000.0,,-2880000000.0,4619000000.0,0.0,14764000000.0,1964000000.0,28168000000.0,,15521000000.0,19741000000.0,,10330000000.0,8866000000.0,1353000000.0,,1236000000.0,3444000000.0,1156000000.0,1071000000.0,,,,-126000000.0,6205000000.0,11279000000.0,111000000.0,,40539000000.0,500000000.0,90594000000.0,31866000000.0,29442000000.0,22800000000.0,31866000000.0,33219000000.0,57264000000.0,90594000000.0,52286000000.0,34464000000.0,0.0,-20431000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2013.0,Q3,,2013-09-30,2013-10-25 06:59:57+00:00,6628000000.0,11135000000.0,15488000000.0,9839000000.0,-5325000000.0,4621000000.0,,14665000000.0,1935000000.0,28100000000.0,18388000000.0,15495000000.0,19785000000.0,,10765000000.0,8549000000.0,1342000000.0,,1583000000.0,7175000000.0,1229000000.0,895000000.0,,0.0,0.0,-129000000.0,6019000000.0,9804000000.0,124000000.0,,39599000000.0,1403000000.0,90326000000.0,28577000000.0,29351000000.0,23519000000.0,28577000000.0,29919000000.0,60283000000.0,90326000000.0,52426000000.0,36764000000.0,,-20233000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2013.0,Q2,,2013-06-30,2013-07-26 06:55:32+00:00,6645000000.0,11158000000.0,15238000000.0,9610000000.0,-6000000000.0,4909000000.0,0.0,14398000000.0,1589000000.0,27835000000.0,18009000000.0,15301000000.0,20375000000.0,,10232000000.0,8399000000.0,1382000000.0,,1596000000.0,7231000000.0,1147000000.0,902000000.0,,0.0,0.0,-132000000.0,5676000000.0,9431000000.0,174000000.0,,38629000000.0,1281000000.0,88744000000.0,26987000000.0,28790000000.0,23164000000.0,26987000000.0,28369000000.0,60201000000.0,88744000000.0,51555000000.0,37037000000.0,,-19908000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2013.0,Q1,,2013-03-31,2013-04-26 06:46:44+00:00,6192000000.0,10791000000.0,14854000000.0,9519000000.0,-5867000000.0,4767000000.0,0.0,14221000000.0,1654000000.0,27516000000.0,17947000000.0,15125000000.0,21572000000.0,,10161000000.0,8428000000.0,1369000000.0,,1552000000.0,7358000000.0,1105000000.0,850000000.0,,938000000.0,261000000.0,-136000000.0,5626000000.0,9206000000.0,255000000.0,,37551000000.0,1252000000.0,88513000000.0,26194000000.0,29161000000.0,22559000000.0,26194000000.0,27563000000.0,60695000000.0,88513000000.0,50924000000.0,38136000000.0,,-19575000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2014.0,FY,,2014-12-31,2016-02-11 06:43:24+00:00,6250000000.0,10448000000.0,12527000000.0,,-6661000000.0,5229000000.0,0.0,15300000000.0,1923000000.0,27448000000.0,,15528000000.0,17784000000.0,,7642000000.0,8592000000.0,1351000000.0,,1491000000.0,6681000000.0,958000000.0,1373000000.0,,4868000000.0,2781000000.0,-115000000.0,5706000000.0,10562000000.0,140000000.0,,44611000000.0,1917000000.0,91206000000.0,31213000000.0,31483000000.0,23475000000.0,31213000000.0,32564000000.0,58502000000.0,91206000000.0,51131000000.0,35027000000.0,0.0,-21922000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2014.0,Q3,,2014-09-30,2014-10-24 06:55:53+00:00,7046000000.0,11080000000.0,14721000000.0,10562000000.0,-3169000000.0,5035000000.0,0.0,15187000000.0,1989000000.0,28169000000.0,19744000000.0,15684000000.0,17857000000.0,,10341000000.0,9182000000.0,1340000000.0,,1223000000.0,3033000000.0,1081000000.0,966000000.0,,,,-118000000.0,7024000000.0,11446000000.0,141000000.0,,43668000000.0,2141000000.0,91774000000.0,34049000000.0,29411000000.0,23908000000.0,34049000000.0,35389000000.0,56244000000.0,91774000000.0,53181000000.0,32336000000.0,,-21519000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2014.0,Q2,,2014-06-30,2014-07-25 06:51:03+00:00,7297000000.0,11795000000.0,14798000000.0,10192000000.0,-2403000000.0,4962000000.0,,15060000000.0,1996000000.0,28378000000.0,19218000000.0,15715000000.0,17837000000.0,,9896000000.0,9026000000.0,1408000000.0,,1273000000.0,3207000000.0,1098000000.0,992000000.0,,,,-121000000.0,7011000000.0,11429000000.0,146000000.0,,42343000000.0,2235000000.0,92142000000.0,33785000000.0,29641000000.0,24330000000.0,33785000000.0,35193000000.0,56803000000.0,92142000000.0,53475000000.0,32473000000.0,,-21094000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2014.0,Q1,,2014-03-31,2014-04-25 06:57:26+00:00,6949000000.0,11537000000.0,15678000000.0,9974000000.0,-2941000000.0,4477000000.0,,14937000000.0,1922000000.0,28216000000.0,18869000000.0,15528000000.0,19739000000.0,,10992000000.0,8895000000.0,1378000000.0,,1237000000.0,3320000000.0,1105000000.0,892000000.0,,,,-124000000.0,6428000000.0,11407000000.0,137000000.0,,41205000000.0,304000000.0,91229000000.0,32317000000.0,29820000000.0,22931000000.0,32317000000.0,33695000000.0,57397000000.0,91229000000.0,52514000000.0,34466000000.0,,-20760000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,FY,,2015-12-31,2017-02-09 06:31:46+00:00,6875000000.0,10653000000.0,14638000000.0,,-7619000000.0,7075000000.0,0.0,16033000000.0,,27301000000.0,,15603000000.0,19320000000.0,,8135000000.0,8732000000.0,1486000000.0,,1961000000.0,6022000000.0,1018000000.0,843000000.0,,,,-105000000.0,6163000000.0,10558000000.0,122000000.0,,49956000000.0,1105000000.0,87484000000.0,27358000000.0,26706000000.0,22618000000.0,27358000000.0,28844000000.0,58518000000.0,87484000000.0,52046000000.0,35900000000.0,0.0,-30907000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q3,,2015-09-30,2015-10-23 06:52:06+00:00,6333000000.0,10647000000.0,11875000000.0,9729000000.0,-7388000000.0,5477000000.0,0.0,16731000000.0,1997000000.0,27354000000.0,18244000000.0,15572000000.0,19428000000.0,,8453000000.0,8515000000.0,1526000000.0,,1341000000.0,6235000000.0,1008000000.0,949000000.0,,4836000000.0,2242000000.0,-108000000.0,5986000000.0,10600000000.0,132000000.0,,47236000000.0,3239000000.0,92135000000.0,30525000000.0,32359000000.0,23689000000.0,30525000000.0,32051000000.0,59952000000.0,92135000000.0,51261000000.0,36263000000.0,,-25946000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q2,,2015-06-30,2015-07-24 07:14:50+00:00,7153000000.0,11516000000.0,13622000000.0,10697000000.0,-6577000000.0,5933000000.0,0.0,15141000000.0,1942000000.0,27933000000.0,19963000000.0,15706000000.0,19489000000.0,,10295000000.0,9266000000.0,1561000000.0,,1378000000.0,6373000000.0,1037000000.0,983000000.0,,,,-110000000.0,6784000000.0,11110000000.0,134000000.0,,46443000000.0,2954000000.0,92773000000.0,30377000000.0,30669000000.0,23729000000.0,30377000000.0,31938000000.0,60701000000.0,92773000000.0,52838000000.0,36972000000.0,,-24520000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q1,,2015-03-31,2015-04-24 06:59:38+00:00,6929000000.0,11512000000.0,14616000000.0,10457000000.0,-7211000000.0,5281000000.0,0.0,15032000000.0,1893000000.0,27557000000.0,19632000000.0,15571000000.0,17809000000.0,,10336000000.0,9175000000.0,1517000000.0,,1462000000.0,6494000000.0,993000000.0,936000000.0,,,,-113000000.0,6611000000.0,10993000000.0,135000000.0,,45462000000.0,4184000000.0,91327000000.0,28650000000.0,29958000000.0,25729000000.0,28650000000.0,30167000000.0,61025000000.0,91327000000.0,52194000000.0,35296000000.0,,-24520000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,FY,,2016-12-31,2018-02-08 19:27:18+00:00,7483000000.0,11481000000.0,12219000000.0,,-8334000000.0,7157000000.0,0.0,17285000000.0,,27059000000.0,,15684000000.0,21697000000.0,,8704000000.0,9158000000.0,1590000000.0,,1809000000.0,5612000000.0,1398000000.0,1208000000.0,,,,-95000000.0,6048000000.0,11026000000.0,296000000.0,,52873000000.0,2204000000.0,89706000000.0,27579000000.0,28550000000.0,21906000000.0,27579000000.0,29169000000.0,60241000000.0,89706000000.0,51998000000.0,38335000000.0,0.0,-34150000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q3,,2016-09-30,2016-10-27 06:56:52+00:00,7432000000.0,11500000000.0,12634000000.0,10395000000.0,-7729000000.0,7107000000.0,0.0,17213000000.0,,27422000000.0,19384000000.0,15800000000.0,20190000000.0,,9081000000.0,8989000000.0,1577000000.0,,1765000000.0,5552000000.0,1077000000.0,860000000.0,,,,-97000000.0,6461000000.0,10700000000.0,315000000.0,,52384000000.0,2475000000.0,90062000000.0,29187000000.0,28548000000.0,22541000000.0,29187000000.0,30764000000.0,58983000000.0,90062000000.0,52525000000.0,36442000000.0,,-32584000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q2,,2016-06-30,2016-07-29 06:54:33+00:00,7242000000.0,11544000000.0,12534000000.0,10254000000.0,-7484000000.0,6785000000.0,0.0,16341000000.0,,27535000000.0,19165000000.0,15842000000.0,20130000000.0,,8747000000.0,8911000000.0,1558000000.0,,1812000000.0,5713000000.0,1000000000.0,894000000.0,,,,-100000000.0,6410000000.0,10492000000.0,314000000.0,,51451000000.0,2407000000.0,89480000000.0,29090000000.0,27970000000.0,22183000000.0,29090000000.0,30648000000.0,58518000000.0,89480000000.0,52599000000.0,36335000000.0,,-31118000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q1,,2016-03-31,2016-04-29 06:52:10+00:00,6579000000.0,10899000000.0,12581000000.0,10050000000.0,-7344000000.0,7215000000.0,0.0,16256000000.0,,27408000000.0,18813000000.0,15719000000.0,21688000000.0,,8507000000.0,8763000000.0,1550000000.0,,1905000000.0,5869000000.0,967000000.0,906000000.0,,,,-102000000.0,6282000000.0,10461000000.0,127000000.0,,50625000000.0,1363000000.0,88571000000.0,28353000000.0,27527000000.0,20523000000.0,28353000000.0,29903000000.0,58541000000.0,88571000000.0,52281000000.0,38018000000.0,,-31082000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,FY,,2017-12-31,2019-02-07 06:40:09+00:00,9579000000.0,12595000000.0,12316000000.0,,-7525000000.0,8985000000.0,,17574000000.0,,27910000000.0,,15883000000.0,24989000000.0,,9881000000.0,10186000000.0,1811000000.0,,1723000000.0,3036000000.0,2372000000.0,1397000000.0,0.0,,,-85000000.0,5988000000.0,12952000000.0,131000000.0,,55242000000.0,2496000000.0,96920000000.0,29610000000.0,32858000000.0,24391000000.0,29610000000.0,31421000000.0,65368000000.0,96920000000.0,53876000000.0,40977000000.0,0.0,-35596000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q3,,2017-09-30,2017-10-27 06:57:13+00:00,8999000000.0,13128000000.0,13053000000.0,11212000000.0,-7327000000.0,8523000000.0,0.0,17486000000.0,,27916000000.0,20975000000.0,15955000000.0,24063000000.0,,10083000000.0,9763000000.0,1810000000.0,,1723000000.0,3227000000.0,2184000000.0,1229000000.0,,,,-88000000.0,5848000000.0,11693000000.0,429000000.0,,55385000000.0,3197000000.0,96352000000.0,29881000000.0,32963000000.0,25249000000.0,29881000000.0,31691000000.0,64232000000.0,96352000000.0,53626000000.0,38983000000.0,,-35575000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q2,,2017-06-30,2017-07-28 06:58:29+00:00,8542000000.0,12597000000.0,12634000000.0,10834000000.0,-7964000000.0,9345000000.0,0.0,17372000000.0,,27587000000.0,20309000000.0,15881000000.0,23883000000.0,,9860000000.0,9475000000.0,1713000000.0,,1817000000.0,5249000000.0,1701000000.0,1027000000.0,,,,-90000000.0,5503000000.0,11181000000.0,406000000.0,,54640000000.0,2743000000.0,94793000000.0,28442000000.0,32829000000.0,23919000000.0,28442000000.0,30155000000.0,64232000000.0,94793000000.0,52489000000.0,40313000000.0,,-35516000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q1,,2017-03-31,2017-04-28 06:50:00+00:00,7520000000.0,11840000000.0,12522000000.0,10637000000.0,-8333000000.0,7156000000.0,0.0,17359000000.0,,27273000000.0,19892000000.0,15780000000.0,20898000000.0,,9386000000.0,9255000000.0,1678000000.0,,1804000000.0,5433000000.0,1593000000.0,923000000.0,,,,-93000000.0,5363000000.0,10737000000.0,307000000.0,,53741000000.0,3684000000.0,90373000000.0,27594000000.0,29305000000.0,23726000000.0,27594000000.0,29272000000.0,60794000000.0,90373000000.0,51813000000.0,37068000000.0,,-35080000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,FY,,2018-12-31,2020-02-06 06:55:54+00:00,11080000000.0,14271000000.0,10223000000.0,,-9333000000.0,6152000000.0,,22514000000.0,,48112000000.0,,26424000000.0,41192000000.0,,10083000000.0,12297000000.0,2164000000.0,5069000000.0,1646000000.0,4018000000.0,3023000000.0,4997000000.0,5720000000.0,,,-76000000.0,7206000000.0,11845000000.0,109000000.0,,57823000000.0,4345000000.0,134211000000.0,38446000000.0,35503000000.0,31368000000.0,38446000000.0,40610000000.0,93492000000.0,134211000000.0,86411000000.0,62124000000.0,0.0,-32482000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q3,,2018-09-30,2018-10-26 08:51:01+00:00,10509000000.0,12550000000.0,8867000000.0,11720000000.0,-7723000000.0,13799000000.0,0.0,17869000000.0,,27679000000.0,21956000000.0,15701000000.0,38275000000.0,9205000000.0,9068000000.0,10236000000.0,2144000000.0,,1701000000.0,2412000000.0,3143000000.0,4787000000.0,5460000000.0,,,-79000000.0,7070000000.0,13373000000.0,125000000.0,,57706000000.0,1668000000.0,114939000000.0,32106000000.0,40204000000.0,26504000000.0,32106000000.0,34250000000.0,80564000000.0,114939000000.0,64499000000.0,54060000000.0,,-35667000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q2,,2018-06-30,2018-07-27 07:03:36+00:00,9623000000.0,11973000000.0,8730000000.0,11482000000.0,-7684000000.0,11068000000.0,0.0,17747000000.0,,27699000000.0,21597000000.0,15739000000.0,27246000000.0,,8979000000.0,10115000000.0,1982000000.0,,1626000000.0,2589000000.0,2763000000.0,4536000000.0,5652000000.0,,,-81000000.0,7071000000.0,13190000000.0,130000000.0,,57027000000.0,1063000000.0,101569000000.0,31364000000.0,36556000000.0,25068000000.0,31364000000.0,33346000000.0,68093000000.0,101569000000.0,54898000000.0,43025000000.0,,-35645000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q1,,2018-03-31,2018-04-27 06:45:48+00:00,8875000000.0,11699000000.0,7951000000.0,11537000000.0,-6937000000.0,7667000000.0,0.0,17641000000.0,,28339000000.0,21820000000.0,15995000000.0,25153000000.0,,8938000000.0,10283000000.0,1958000000.0,,1763000000.0,2847000000.0,2522000000.0,4437000000.0,5727000000.0,,,-84000000.0,7136000000.0,13405000000.0,135000000.0,,55533000000.0,2194000000.0,98779000000.0,30534000000.0,32741000000.0,24747000000.0,30534000000.0,32492000000.0,66152000000.0,98779000000.0,55755000000.0,41405000000.0,,-35619000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2019.0,FY,,2019-12-31,2020-05-07 16:54:21+00:00,10809000000.0,13524000000.0,11737000000.0,12931000000.0,-10149000000.0,7378000000.0,0.0,23019000000.0,,48063000000.0,25686000000.0,26046000000.0,37788000000.0,,10950000000.0,12755000000.0,2457000000.0,5732000000.0,1611000000.0,3502000000.0,6076000000.0,5645000000.0,6180000000.0,,,-64000000.0,7668000000.0,13782000000.0,95000000.0,,61594000000.0,5860000000.0,139716000000.0,41774000000.0,37497000000.0,34586000000.0,41774000000.0,44231000000.0,95390000000.0,139716000000.0,89464000000.0,60804000000.0,,-32626000000.0
