company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Aptiv PLC,APTV,,1521332,2014.0,Q2,,2014-06-30,2014-07-31 16:09:00+00:00,2696000000.0,3049000000.0,1270000000.0,-219000000.0,,1166000000.0,0.0,1698000000.0,489000000.0,669000000.0,2420000000.0,248000000.0,1262000000.0,3311000000.0,559000000.0,965000000.0,600000000.0,,,653000000.0,385000000.0,,,5000000.0,1646000000.0,32000000.0,11452000000.0,3125000000.0,6082000000.0,3998000000.0,3125000000.0,3684000000.0,7768000000.0,11452000000.0,2059000000.0,3770000000.0,0.0
Aptiv PLC,APTV,,1521332,2014.0,Q1,,2014-03-31,2014-04-24 16:10:21+00:00,2681000000.0,3066000000.0,1218000000.0,-279000000.0,,978000000.0,0.0,1696000000.0,494000000.0,696000000.0,2418000000.0,229000000.0,1235000000.0,3251000000.0,533000000.0,958000000.0,594000000.0,,,632000000.0,382000000.0,,,7000000.0,1544000000.0,31000000.0,11182000000.0,2961000000.0,5880000000.0,3930000000.0,2961000000.0,3494000000.0,7688000000.0,11182000000.0,2051000000.0,3758000000.0,0.0
Aptiv PLC,APTV,,1521332,2015.0,FY,,2015-12-31,2017-02-06 08:49:19+00:00,2541000000.0,2750000000.0,1204000000.0,-1033000000.0,,535000000.0,0.0,1656000000.0,1539000000.0,1383000000.0,3956000000.0,94000000.0,1181000000.0,3377000000.0,483000000.0,854000000.0,431000000.0,223000000.0,130000000.0,459000000.0,503000000.0,,,1000000.0,1627000000.0,52000000.0,11973000000.0,2250000000.0,5121000000.0,3927000000.0,2250000000.0,2733000000.0,9240000000.0,11973000000.0,3475000000.0,5313000000.0,0.0
Aptiv PLC,APTV,,1521332,2015.0,Q3,,2015-09-30,2015-10-29 16:17:00+00:00,2327000000.0,2615000000.0,1182000000.0,-1015000000.0,,434000000.0,0.0,1638000000.0,640000000.0,664000000.0,2698000000.0,93000000.0,1187000000.0,3010000000.0,458000000.0,898000000.0,629000000.0,187000000.0,95000000.0,1331000000.0,394000000.0,0.0,0.0,2000000.0,1693000000.0,424000000.0,10792000000.0,2316000000.0,5054000000.0,4028000000.0,2316000000.0,2774000000.0,8018000000.0,10792000000.0,2728000000.0,3990000000.0,0.0
Aptiv PLC,APTV,,1521332,2015.0,Q2,,2015-06-30,2015-07-30 16:14:43+00:00,2386000000.0,2700000000.0,1170000000.0,-897000000.0,,1171000000.0,0.0,1648000000.0,619000000.0,661000000.0,2693000000.0,93000000.0,1150000000.0,2988000000.0,531000000.0,922000000.0,596000000.0,316000000.0,173000000.0,514000000.0,401000000.0,0.0,0.0,1000000.0,1739000000.0,43000000.0,10809000000.0,2490000000.0,5934000000.0,3772000000.0,2490000000.0,3021000000.0,7788000000.0,10809000000.0,1887000000.0,4016000000.0,0.0
Aptiv PLC,APTV,,1521332,2015.0,Q1,,2015-03-31,2015-04-30 16:10:40+00:00,2287000000.0,2677000000.0,1081000000.0,-950000000.0,,558000000.0,0.0,1645000000.0,611000000.0,681000000.0,2673000000.0,101000000.0,1081000000.0,2905000000.0,508000000.0,926000000.0,533000000.0,837000000.0,406000000.0,479000000.0,384000000.0,0.0,0.0,1000000.0,1460000000.0,44000000.0,10464000000.0,2155000000.0,5687000000.0,3818000000.0,2155000000.0,2663000000.0,7801000000.0,10464000000.0,1872000000.0,3983000000.0,0.0
Aptiv PLC,APTV,,1521332,2016.0,FY,,2016-12-31,2018-02-05 16:16:45+00:00,1820000000.0,2130000000.0,1242000000.0,-1215000000.0,,737000000.0,0.0,1636000000.0,1502000000.0,1148000000.0,3953000000.0,67000000.0,859000000.0,2325000000.0,362000000.0,439000000.0,302000000.0,1390000000.0,1076000000.0,280000000.0,371000000.0,1551000000.0,618000000.0,1000000.0,1980000000.0,10000000.0,12292000000.0,2401000000.0,5419000000.0,4148000000.0,2401000000.0,2763000000.0,9529000000.0,12292000000.0,4548000000.0,5381000000.0,0.0
Aptiv PLC,APTV,,1521332,2016.0,Q3,,2016-09-30,2016-11-02 16:34:14+00:00,2544000000.0,2983000000.0,1261000000.0,-941000000.0,,395000000.0,0.0,1623000000.0,1583000000.0,1322000000.0,4038000000.0,104000000.0,1375000000.0,3522000000.0,369000000.0,794000000.0,392000000.0,0.0,0.0,444000000.0,528000000.0,,,2000000.0,1870000000.0,36000000.0,12122000000.0,2552000000.0,5147000000.0,3841000000.0,2552000000.0,2921000000.0,9201000000.0,12122000000.0,3453000000.0,5360000000.0,0.0
Aptiv PLC,APTV,,1521332,2016.0,Q2,,2016-06-30,2016-08-03 16:05:51+00:00,2527000000.0,2900000000.0,1275000000.0,-979000000.0,,437000000.0,0.0,1611000000.0,1571000000.0,1345000000.0,3969000000.0,96000000.0,1318000000.0,3430000000.0,389000000.0,807000000.0,395000000.0,0.0,0.0,464000000.0,512000000.0,,,1000000.0,1749000000.0,97000000.0,11957000000.0,2381000000.0,5051000000.0,3899000000.0,2381000000.0,2770000000.0,9187000000.0,11957000000.0,3476000000.0,5288000000.0,0.0
Aptiv PLC,APTV,,1521332,2016.0,Q1,,2016-03-31,2016-05-04 16:09:47+00:00,2514000000.0,2934000000.0,1179000000.0,-969000000.0,,463000000.0,0.0,1605000000.0,1578000000.0,1385000000.0,3985000000.0,100000000.0,1287000000.0,3446000000.0,379000000.0,849000000.0,397000000.0,0.0,0.0,480000000.0,532000000.0,,,1000000.0,1629000000.0,368000000.0,12071000000.0,2265000000.0,5082000000.0,4061000000.0,2265000000.0,2644000000.0,9427000000.0,12071000000.0,3543000000.0,5366000000.0,0.0
Aptiv PLC,APTV,,1521332,2017.0,FY,,2017-12-31,2019-02-04 16:12:42+00:00,2227000000.0,2440000000.0,1296000000.0,-471000000.0,,1596000000.0,0.0,1652000000.0,1944000000.0,1219000000.0,4132000000.0,91000000.0,1083000000.0,2804000000.0,218000000.0,454000000.0,521000000.0,,,470000000.0,526000000.0,,,1000000.0,2118000000.0,17000000.0,12169000000.0,3299000000.0,5641000000.0,3540000000.0,3299000000.0,3517000000.0,8652000000.0,12169000000.0,3724000000.0,5112000000.0,0.0
Aptiv PLC,APTV,,1521332,2017.0,Q3,,2017-09-30,2017-11-02 16:07:05+00:00,2745000000.0,3225000000.0,1383000000.0,-913000000.0,,557000000.0,0.0,1631000000.0,1670000000.0,1213000000.0,4884000000.0,130000000.0,1642000000.0,3819000000.0,411000000.0,1004000000.0,1285000000.0,,,624000000.0,521000000.0,,,1000000.0,2485000000.0,15000000.0,14166000000.0,3203000000.0,6710000000.0,4143000000.0,3203000000.0,3614000000.0,10552000000.0,14166000000.0,3637000000.0,6409000000.0,0.0
Aptiv PLC,APTV,,1521332,2017.0,Q2,,2017-06-30,2017-08-02 16:20:01+00:00,2603000000.0,3127000000.0,1554000000.0,-982000000.0,,792000000.0,0.0,1620000000.0,1628000000.0,1232000000.0,4059000000.0,127000000.0,1485000000.0,3671000000.0,390000000.0,986000000.0,444000000.0,,,549000000.0,556000000.0,,,1000000.0,2257000000.0,13000000.0,13056000000.0,2895000000.0,5849000000.0,4170000000.0,2895000000.0,3285000000.0,9771000000.0,13056000000.0,3536000000.0,5601000000.0,0.0
Aptiv PLC,APTV,,1521332,2017.0,Q1,,2017-03-31,2017-05-03 16:03:10+00:00,2549000000.0,3132000000.0,1535000000.0,-1087000000.0,,547000000.0,0.0,1609000000.0,1557000000.0,1244000000.0,3991000000.0,118000000.0,1375000000.0,3569000000.0,370000000.0,962000000.0,432000000.0,,,522000000.0,503000000.0,,,1000000.0,2057000000.0,8000000.0,12497000000.0,2579000000.0,5487000000.0,4092000000.0,2579000000.0,2949000000.0,9548000000.0,12497000000.0,3441000000.0,5456000000.0,0.0
Aptiv PLC,APTV,,1521332,2018.0,FY,,2018-12-31,2020-02-03 16:12:39+00:00,2334000000.0,2487000000.0,1054000000.0,-694000000.0,0.0,567000000.0,0.0,1642000000.0,2524000000.0,1380000000.0,4038000000.0,99000000.0,1277000000.0,3179000000.0,211000000.0,445000000.0,445000000.0,0.0,0.0,521000000.0,633000000.0,,,1000000.0,2511000000.0,306000000.0,12480000000.0,3459000000.0,4777000000.0,3694000000.0,3459000000.0,3670000000.0,8810000000.0,12480000000.0,4524000000.0,5116000000.0,0.0
Aptiv PLC,APTV,,1521332,2018.0,Q3,,2018-09-30,2018-10-31 16:07:38+00:00,2254000000.0,2635000000.0,1109000000.0,-638000000.0,,771000000.0,0.0,1636000000.0,2162000000.0,1216000000.0,4084000000.0,101000000.0,1358000000.0,3056000000.0,201000000.0,439000000.0,439000000.0,,,588000000.0,608000000.0,,,1000000.0,2610000000.0,24000000.0,12327000000.0,3608000000.0,5204000000.0,3387000000.0,3608000000.0,3809000000.0,8518000000.0,12327000000.0,4067000000.0,5131000000.0,0.0
Aptiv PLC,APTV,,1521332,2018.0,Q2,,2018-06-30,2018-07-31 16:11:12+00:00,2307000000.0,2598000000.0,1109000000.0,-622000000.0,,970000000.0,0.0,1635000000.0,2157000000.0,1245000000.0,4067000000.0,99000000.0,1265000000.0,2972000000.0,235000000.0,432000000.0,506000000.0,,,503000000.0,621000000.0,,,1000000.0,2510000000.0,22000000.0,12316000000.0,3523000000.0,5340000000.0,3438000000.0,3523000000.0,3758000000.0,8558000000.0,12316000000.0,4004000000.0,5120000000.0,0.0
Aptiv PLC,APTV,,1521332,2018.0,Q1,,2018-03-31,2018-05-02 16:21:00+00:00,2282000000.0,2646000000.0,1366000000.0,-436000000.0,,1345000000.0,0.0,1625000000.0,1980000000.0,1204000000.0,4163000000.0,101000000.0,1202000000.0,2890000000.0,231000000.0,460000000.0,732000000.0,,,459000000.0,531000000.0,,,1000000.0,2278000000.0,60000000.0,12560000000.0,3467000000.0,5926000000.0,3708000000.0,3467000000.0,3698000000.0,8862000000.0,12560000000.0,3744000000.0,5154000000.0,0.0
Aptiv PLC,APTV,,1521332,2019.0,FY,,2019-12-31,2020-05-05 16:06:19+00:00,2463000000.0,2569000000.0,1155000000.0,-719000000.0,329000000.0,412000000.0,0.0,1648000000.0,2407000000.0,1186000000.0,3971000000.0,106000000.0,1286000000.0,3309000000.0,192000000.0,483000000.0,504000000.0,532000000.0,43000000.0,1132000000.0,611000000.0,,,16000000.0,2890000000.0,393000000.0,13459000000.0,3819000000.0,5319000000.0,4054000000.0,3819000000.0,4011000000.0,9448000000.0,13459000000.0,4831000000.0,5394000000.0,0.0
Aptiv PLC,APTV,,1521332,2019.0,Q3,,2019-09-30,2019-10-30 16:13:49+00:00,2232000000.0,2661000000.0,1167000000.0,-806000000.0,329000000.0,341000000.0,0.0,1626000000.0,2136000000.0,1128000000.0,3939000000.0,105000000.0,1345000000.0,3145000000.0,216000000.0,422000000.0,497000000.0,525000000.0,32000000.0,1040000000.0,593000000.0,,,16000000.0,2745000000.0,444000000.0,12939000000.0,3565000000.0,5385000000.0,3875000000.0,3565000000.0,3781000000.0,9158000000.0,12939000000.0,4409000000.0,5283000000.0,0.0
Aptiv PLC,APTV,,1521332,2019.0,Q2,,2019-06-30,2019-07-31 16:06:47+00:00,2284000000.0,2679000000.0,1190000000.0,-699000000.0,350000000.0,365000000.0,0.0,1621000000.0,2517000000.0,1305000000.0,3997000000.0,103000000.0,1304000000.0,3248000000.0,213000000.0,439000000.0,490000000.0,,,1081000000.0,599000000.0,,,16000000.0,2597000000.0,517000000.0,13108000000.0,3519000000.0,4854000000.0,3991000000.0,3519000000.0,3732000000.0,9376000000.0,13108000000.0,5006000000.0,5385000000.0,0.0
Aptiv PLC,APTV,,1521332,2019.0,Q1,,2019-03-31,2019-05-02 16:05:23+00:00,2340000000.0,2736000000.0,1132000000.0,-682000000.0,350000000.0,321000000.0,0.0,1609000000.0,2503000000.0,1334000000.0,3995000000.0,102000000.0,1326000000.0,3218000000.0,217000000.0,440000000.0,435000000.0,,,1043000000.0,585000000.0,,,1000000.0,2491000000.0,542000000.0,13019000000.0,3418000000.0,4819000000.0,4014000000.0,3418000000.0,3635000000.0,9384000000.0,13019000000.0,4982000000.0,5370000000.0,0.0
Aptiv PLC,APTV,,1521332,2020.0,Q1,,2020-03-31,2020-05-05 16:06:19+00:00,2243000000.0,2308000000.0,1152000000.0,-991000000.0,308000000.0,2055000000.0,0.0,1609000000.0,2389000000.0,1132000000.0,5964000000.0,2090000000.0,1363000000.0,3249000000.0,182000000.0,466000000.0,432000000.0,0.0,0.0,1117000000.0,621000000.0,,,32000000.0,4353000000.0,260000000.0,16167000000.0,4971000000.0,6190000000.0,3655000000.0,4971000000.0,5153000000.0,11014000000.0,16167000000.0,6728000000.0,7359000000.0,0.0
