company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Aptiv PLC,APTV,,1521332,2010.0,FY,2010-01-01,2010-12-31,2013-02-11 07:23:10+00:00,70000000.0,0.92,0.92,,0.92,258000000.0,703000000.0,703000000.0,,631000000.0,72000000.0,11768000000.0,13817000000.0,17000000.0,34000000.0,,224000000.0,815000000.0,11768000000.0,2049000000.0,30000000.0,,1109000000.0,940000000.0,4000000.0,944000000.0,13817000000.0,685900000.0,686020000.0,686020000.0
Aptiv PLC,APTV,,1521332,2011.0,Q4,2011-10-01,2011-12-31,,23000000.0,0.63,0.63,,0.63,29000000.0,312000000.0,312000000.0,,290000000.0,22000000.0,3221000000.0,3900000000.0,-3000000.0,-28000000.0,,11000000.0,234000000.0,3221000000.0,679000000.0,39000000.0,,268000000.0,411000000.0,-67000000.0,344000000.0,3900000000.0,421000000.0,421260000.0,421260000.0
Aptiv PLC,APTV,,1521332,2011.0,FY,2011-01-01,2011-12-31,2014-02-10 08:23:55+00:00,79000000.0,2.72,2.72,0.0,2.72,305000000.0,1223000000.0,1223000000.0,,1145000000.0,78000000.0,13386000000.0,16041000000.0,22000000.0,-15000000.0,,31000000.0,901000000.0,13386000000.0,2655000000.0,123000000.0,,1011000000.0,1644000000.0,-138000000.0,1506000000.0,16041000000.0,421000000.0,421260000.0,421260000.0
Aptiv PLC,APTV,,1521332,2011.0,Q3YTD,2011-01-01,2011-09-30,,56000000.0,2.09,2.09,,2.09,276000000.0,911000000.0,911000000.0,,855000000.0,56000000.0,10165000000.0,12141000000.0,25000000.0,13000000.0,,20000000.0,667000000.0,10165000000.0,1976000000.0,84000000.0,,743000000.0,1233000000.0,-71000000.0,1162000000.0,12141000000.0,336700000.0,336830000.0,336830000.0
Aptiv PLC,APTV,,1521332,2011.0,Q3,2011-07-01,2011-09-30,2012-11-01 12:34:58+00:00,19000000.0,0.79,0.79,,0.79,87000000.0,285000000.0,285000000.0,,266000000.0,19000000.0,3294000000.0,3931000000.0,2000000.0,14000000.0,,3000000.0,222000000.0,3294000000.0,637000000.0,37000000.0,,244000000.0,393000000.0,-23000000.0,370000000.0,3931000000.0,336700000.0,336830000.0,336830000.0
Aptiv PLC,APTV,,1521332,2011.0,Q2YTD,2011-01-01,2011-06-30,,37000000.0,1.3,1.3,,1.3,189000000.0,626000000.0,626000000.0,,589000000.0,37000000.0,6871000000.0,8210000000.0,23000000.0,-1000000.0,,17000000.0,445000000.0,6871000000.0,1339000000.0,47000000.0,,499000000.0,840000000.0,-48000000.0,792000000.0,8210000000.0,338600000.0,337780000.0,337780000.0
Aptiv PLC,APTV,,1521332,2011.0,Q2,2011-04-01,2011-06-30,2012-07-31 16:29:20+00:00,19000000.0,0.88,0.88,,0.88,73000000.0,316000000.0,316000000.0,,298000000.0,18000000.0,3518000000.0,4213000000.0,6000000.0,-4000000.0,,8000000.0,240000000.0,3518000000.0,695000000.0,41000000.0,,267000000.0,428000000.0,-45000000.0,383000000.0,4213000000.0,338600000.0,337780000.0,337780000.0
Aptiv PLC,APTV,,1521332,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 16:46:48+00:00,18000000.0,0.42,0.42,,0.42,116000000.0,310000000.0,310000000.0,,291000000.0,19000000.0,3353000000.0,3997000000.0,17000000.0,3000000.0,,9000000.0,205000000.0,3353000000.0,644000000.0,6000000.0,,232000000.0,412000000.0,-3000000.0,409000000.0,3997000000.0,692900000.0,686990000.0,686990000.0
Aptiv PLC,APTV,,1521332,2012.0,Q4,2012-10-01,2012-12-31,,24000000.0,0.45,0.45,,0.44,-15000000.0,155000000.0,155000000.0,,136000000.0,19000000.0,3158000000.0,3767000000.0,9000000.0,-10000000.0,,154000000.0,254000000.0,3158000000.0,609000000.0,36000000.0,,432000000.0,177000000.0,-46000000.0,131000000.0,3767000000.0,322500000.0,322940000.0,323290000.0
Aptiv PLC,APTV,,1521332,2012.0,FY,2012-01-01,2012-12-31,2015-02-09 08:42:23+00:00,84000000.0,3.34,3.34,0.0,3.33,212000000.0,1160000000.0,1160000000.0,,1077000000.0,83000000.0,12861000000.0,15519000000.0,27000000.0,5000000.0,,171000000.0,927000000.0,12861000000.0,2658000000.0,136000000.0,,1182000000.0,1476000000.0,-131000000.0,1345000000.0,15519000000.0,322500000.0,322940000.0,323290000.0
Aptiv PLC,APTV,,1521332,2012.0,Q3YTD,2012-01-01,2012-09-30,,60000000.0,2.89,2.89,,2.89,227000000.0,1005000000.0,1005000000.0,,941000000.0,64000000.0,9703000000.0,11752000000.0,18000000.0,15000000.0,,17000000.0,673000000.0,9703000000.0,2049000000.0,100000000.0,,750000000.0,1299000000.0,-85000000.0,1214000000.0,11752000000.0,320200000.0,320930000.0,321280000.0
Aptiv PLC,APTV,,1521332,2012.0,Q3TTM,2011-10-01,2012-09-30,,83000000.0,3.52,3.52,,3.52,256000000.0,1317000000.0,1317000000.0,,1231000000.0,86000000.0,12924000000.0,15652000000.0,15000000.0,-13000000.0,,28000000.0,907000000.0,12924000000.0,2728000000.0,139000000.0,,1018000000.0,1710000000.0,-152000000.0,1558000000.0,15652000000.0,320200000.0,320930000.0,321280000.0
Aptiv PLC,APTV,,1521332,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 16:09:17+00:00,20000000.0,0.84,0.84,0.0,0.84,52000000.0,292000000.0,292000000.0,,269000000.0,23000000.0,3058000000.0,3663000000.0,6000000.0,3000000.0,,3000000.0,215000000.0,3058000000.0,605000000.0,32000000.0,,238000000.0,367000000.0,-29000000.0,338000000.0,3663000000.0,320200000.0,320930000.0,321280000.0
Aptiv PLC,APTV,,1521332,2012.0,Q2YTD,2012-01-01,2012-06-30,,40000000.0,2.05,2.05,,2.05,175000000.0,713000000.0,713000000.0,,672000000.0,41000000.0,6645000000.0,8089000000.0,12000000.0,12000000.0,,14000000.0,458000000.0,6645000000.0,1444000000.0,68000000.0,,512000000.0,932000000.0,-56000000.0,876000000.0,8089000000.0,326700000.0,325870000.0,326140000.0
Aptiv PLC,APTV,,1521332,2012.0,Q2TTM,2011-07-01,2012-06-30,,82000000.0,3.47,3.47,,3.47,291000000.0,1310000000.0,1310000000.0,,1228000000.0,82000000.0,13160000000.0,15920000000.0,11000000.0,-2000000.0,,28000000.0,914000000.0,13160000000.0,2760000000.0,144000000.0,,1024000000.0,1736000000.0,-146000000.0,1590000000.0,15920000000.0,326700000.0,325870000.0,326140000.0
Aptiv PLC,APTV,,1521332,2012.0,Q2,2012-04-01,2012-06-30,2013-07-31 16:11:11+00:00,19000000.0,1.01,1.01,0.0,1.01,98000000.0,350000000.0,350000000.0,,330000000.0,20000000.0,3272000000.0,3997000000.0,8000000.0,5000000.0,,8000000.0,230000000.0,3272000000.0,725000000.0,33000000.0,,257000000.0,468000000.0,-28000000.0,440000000.0,3997000000.0,326700000.0,325870000.0,326140000.0
Aptiv PLC,APTV,,1521332,2012.0,Q1TTM,2011-04-01,2012-03-31,,82000000.0,3.34,3.34,,3.34,266000000.0,1276000000.0,1276000000.0,,1196000000.0,80000000.0,13406000000.0,16136000000.0,9000000.0,-11000000.0,,28000000.0,924000000.0,13406000000.0,2730000000.0,152000000.0,,1034000000.0,1696000000.0,-163000000.0,1533000000.0,16136000000.0,328800000.0,328240000.0,328470000.0
Aptiv PLC,APTV,,1521332,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 16:22:57+00:00,21000000.0,1.04,1.04,0.0,1.04,77000000.0,363000000.0,363000000.0,,342000000.0,21000000.0,3373000000.0,4092000000.0,4000000.0,7000000.0,,6000000.0,228000000.0,3373000000.0,719000000.0,35000000.0,,255000000.0,464000000.0,-28000000.0,436000000.0,4092000000.0,328800000.0,328240000.0,328470000.0
Aptiv PLC,APTV,,1521332,2013.0,FY,2013-01-01,2013-12-31,2016-02-08 08:38:48+00:00,97000000.0,3.9,3.9,0.68,3.89,240000000.0,1301000000.0,1241000000.0,60000000.0,1212000000.0,89000000.0,12274000000.0,15051000000.0,15000000.0,-18000000.0,,137000000.0,916000000.0,12274000000.0,2777000000.0,143000000.0,,1150000000.0,1627000000.0,-161000000.0,1466000000.0,15051000000.0,310800000.0,310820000.0,311800000.0
Aptiv PLC,APTV,,1521332,2013.0,Q4,2013-10-01,2013-12-31,,18000000.0,0.96,0.96,0.17,0.97,58000000.0,321000000.0,261000000.0,60000000.0,298000000.0,23000000.0,2133000000.0,2770000000.0,-11000000.0,7000000.0,,42000000.0,217000000.0,2133000000.0,637000000.0,37000000.0,,277000000.0,360000000.0,-30000000.0,330000000.0,2770000000.0,310800000.0,310820000.0,311800000.0
Aptiv PLC,APTV,,1521332,2013.0,Q3YTD,2013-01-01,2013-09-30,,79000000.0,2.94,2.94,0.51,2.92,182000000.0,980000000.0,980000000.0,,914000000.0,66000000.0,10141000000.0,12281000000.0,26000000.0,-25000000.0,,95000000.0,699000000.0,10141000000.0,2140000000.0,106000000.0,,873000000.0,1267000000.0,-131000000.0,1136000000.0,12281000000.0,308000000.0,309680000.0,310620000.0
Aptiv PLC,APTV,,1521332,2013.0,Q3TTM,2012-10-01,2013-09-30,,103000000.0,3.39,3.39,0.51,3.36,167000000.0,1135000000.0,1135000000.0,,1050000000.0,85000000.0,13299000000.0,16048000000.0,35000000.0,-35000000.0,,249000000.0,953000000.0,13299000000.0,2749000000.0,142000000.0,,1305000000.0,1444000000.0,-177000000.0,1267000000.0,16048000000.0,308000000.0,309680000.0,310620000.0
Aptiv PLC,APTV,,1521332,2013.0,Q3,2013-07-01,2013-09-30,2014-10-24 16:09:36+00:00,27000000.0,0.88,0.88,0.17,0.87,72000000.0,293000000.0,293000000.0,,271000000.0,22000000.0,3338000000.0,4017000000.0,8000000.0,4000000.0,,37000000.0,228000000.0,3338000000.0,679000000.0,34000000.0,,292000000.0,387000000.0,-30000000.0,357000000.0,4017000000.0,308000000.0,309680000.0,310620000.0
Aptiv PLC,APTV,,1521332,2013.0,Q2YTD,2013-01-01,2013-06-30,,52000000.0,2.06,2.06,0.34,2.05,110000000.0,687000000.0,687000000.0,,643000000.0,44000000.0,6803000000.0,8264000000.0,18000000.0,-29000000.0,,58000000.0,471000000.0,6803000000.0,1461000000.0,72000000.0,,581000000.0,880000000.0,-101000000.0,779000000.0,8264000000.0,311000000.0,311930000.0,312690000.0
Aptiv PLC,APTV,,1521332,2013.0,Q2TTM,2012-07-01,2013-06-30,,96000000.0,3.35,3.35,0.34,3.33,147000000.0,1134000000.0,1134000000.0,,1048000000.0,86000000.0,13019000000.0,15694000000.0,33000000.0,-36000000.0,,215000000.0,940000000.0,13019000000.0,2675000000.0,140000000.0,,1251000000.0,1424000000.0,-176000000.0,1248000000.0,15694000000.0,311000000.0,311930000.0,312690000.0
Aptiv PLC,APTV,,1521332,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 16:09:00+00:00,26000000.0,1.18,1.18,0.17,1.17,73000000.0,389000000.0,389000000.0,,367000000.0,22000000.0,3464000000.0,4240000000.0,10000000.0,5000000.0,,26000000.0,241000000.0,3464000000.0,776000000.0,36000000.0,,293000000.0,483000000.0,-31000000.0,452000000.0,4240000000.0,311000000.0,311930000.0,312690000.0
Aptiv PLC,APTV,,1521332,2013.0,Q1TTM,2012-04-01,2013-03-31,,89000000.0,3.18,3.18,0.17,3.17,172000000.0,1095000000.0,1095000000.0,,1011000000.0,84000000.0,12827000000.0,15451000000.0,31000000.0,-36000000.0,,197000000.0,929000000.0,12827000000.0,2624000000.0,137000000.0,,1215000000.0,1409000000.0,-173000000.0,1236000000.0,15451000000.0,313600000.0,314680000.0,315360000.0
Aptiv PLC,APTV,,1521332,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 16:10:21+00:00,26000000.0,0.88,0.88,0.17,0.88,37000000.0,298000000.0,298000000.0,,276000000.0,22000000.0,3339000000.0,4024000000.0,8000000.0,-34000000.0,,32000000.0,230000000.0,3339000000.0,685000000.0,36000000.0,,288000000.0,397000000.0,-70000000.0,327000000.0,4024000000.0,313600000.0,314680000.0,315360000.0
Aptiv PLC,APTV,,1521332,2014.0,FY,2014-01-01,2014-12-31,2017-02-06 08:49:19+00:00,94000000.0,4.5,4.5,1.0,4.48,255000000.0,1440000000.0,1380000000.0,60000000.0,1351000000.0,89000000.0,12471000000.0,15499000000.0,20000000.0,-8000000.0,,140000000.0,1036000000.0,12471000000.0,3028000000.0,135000000.0,,1270000000.0,1758000000.0,-143000000.0,1615000000.0,15499000000.0,300200000.0,300270000.0,301890000.0
Aptiv PLC,APTV,,1521332,2014.0,Q4,2014-10-01,2014-12-31,,23000000.0,1.17,1.17,0.25,1.16,74000000.0,368000000.0,362000000.0,6000000.0,344000000.0,24000000.0,3004000000.0,3778000000.0,5000000.0,1000000.0,,19000000.0,268000000.0,3004000000.0,774000000.0,34000000.0,,310000000.0,464000000.0,-33000000.0,431000000.0,3778000000.0,300200000.0,300270000.0,301890000.0
Aptiv PLC,APTV,,1521332,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 16:17:00+00:00,24000000.0,1.02,1.02,0.25,1.02,56000000.0,325000000.0,313000000.0,12000000.0,305000000.0,20000000.0,3041000000.0,3762000000.0,5000000.0,5000000.0,,46000000.0,259000000.0,3041000000.0,721000000.0,33000000.0,,329000000.0,392000000.0,-28000000.0,364000000.0,3762000000.0,299000000.0,298590000.0,300140000.0
Aptiv PLC,APTV,,1521332,2014.0,Q3YTD,2014-01-01,2014-09-30,,71000000.0,3.33,3.33,0.75,3.32,181000000.0,1072000000.0,1018000000.0,54000000.0,1007000000.0,65000000.0,9467000000.0,11721000000.0,15000000.0,-9000000.0,,121000000.0,768000000.0,9467000000.0,2254000000.0,101000000.0,,960000000.0,1294000000.0,-110000000.0,1184000000.0,11721000000.0,299000000.0,298590000.0,300140000.0
Aptiv PLC,APTV,,1521332,2014.0,Q3TTM,2013-10-01,2014-09-30,,89000000.0,4.29,4.29,0.92,4.29,239000000.0,1393000000.0,1279000000.0,114000000.0,1305000000.0,88000000.0,11600000000.0,14491000000.0,4000000.0,-2000000.0,,163000000.0,985000000.0,11600000000.0,2891000000.0,138000000.0,,1237000000.0,1654000000.0,-140000000.0,1514000000.0,14491000000.0,299000000.0,298590000.0,300140000.0
Aptiv PLC,APTV,,1521332,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 16:14:43+00:00,23000000.0,1.26,1.26,0.25,1.26,56000000.0,406000000.0,379000000.0,27000000.0,382000000.0,24000000.0,3262000000.0,4062000000.0,3000000.0,3000000.0,,54000000.0,261000000.0,3262000000.0,800000000.0,33000000.0,,338000000.0,462000000.0,-30000000.0,432000000.0,4062000000.0,303200000.0,302680000.0,303740000.0
