company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commonequity,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q2,,2011-06-30,2011-08-05 12:40:16+00:00,3761000000.0,4453000000.0,2151000000.0,15850000000.0,-662000000.0,1218000000.0,2194000000.0,3713000000.0,849000000.0,2388000000.0,38378000000.0,,5506000000.0,417000000.0,1432000000.0,22528000000.0,128000000.0,2285000000.0,3369000000.0,,807000000.0,,,,487000000.0,1198000000.0,15725000000.0,35000000.0,36991000000.0,18776000000.0,8886000000.0,6796000000.0,18776000000.0,18904000000.0,18087000000.0,36991000000.0,5577000000.0,11291000000.0,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q1,,2011-03-31,2011-05-06 12:31:06+00:00,4304000000.0,4917000000.0,2099000000.0,15273000000.0,-873000000.0,1228000000.0,1968000000.0,3671000000.0,913000000.0,2394000000.0,37032000000.0,,5517000000.0,446000000.0,1552000000.0,21759000000.0,168000000.0,2123000000.0,3210000000.0,,999000000.0,,,,479000000.0,1214000000.0,15151000000.0,35000000.0,36637000000.0,17949000000.0,9436000000.0,7351000000.0,17949000000.0,18117000000.0,18520000000.0,36637000000.0,5442000000.0,11169000000.0,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,FY,,2012-12-31,2014-02-28 16:45:49+00:00,2809000000.0,4338000000.0,3287000000.0,16746000000.0,-493000000.0,2212000000.0,642000000.0,3866000000.0,960000000.0,2208000000.0,45553000000.0,,7324000000.0,443000000.0,1259000000.0,28807000000.0,113000000.0,3126000000.0,2662000000.0,,1056000000.0,,1092000000.0,539000000.0,470000000.0,1658000000.0,17717000000.0,787000000.0,43441000000.0,21090000000.0,8387000000.0,8382000000.0,21090000000.0,21203000000.0,22238000000.0,43441000000.0,6247000000.0,13856000000.0,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q3,,2012-09-30,2012-11-08 14:27:48+00:00,2543000000.0,4244000000.0,3905000000.0,16122000000.0,-675000000.0,2295000000.0,528000000.0,3840000000.0,779000000.0,2208000000.0,44266000000.0,,7220000000.0,401000000.0,1218000000.0,28144000000.0,110000000.0,2872000000.0,2696000000.0,,2167000000.0,,,,430000000.0,1501000000.0,17377000000.0,621000000.0,42212000000.0,20542000000.0,8157000000.0,7848000000.0,20542000000.0,20652000000.0,21560000000.0,42212000000.0,5911000000.0,13712000000.0,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q2,,2012-06-30,2012-08-03 11:58:40+00:00,2707000000.0,4508000000.0,3378000000.0,15574000000.0,-779000000.0,1781000000.0,409000000.0,3812000000.0,700000000.0,2266000000.0,42130000000.0,,7546000000.0,450000000.0,1309000000.0,26556000000.0,72000000.0,2973000000.0,2654000000.0,,1699000000.0,,,,444000000.0,1590000000.0,16854000000.0,299000000.0,40614000000.0,19887000000.0,7925000000.0,7084000000.0,19887000000.0,19959000000.0,20655000000.0,40614000000.0,6133000000.0,13571000000.0,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q1,,2012-03-31,2012-05-04 14:36:38+00:00,3891000000.0,4984000000.0,3084000000.0,15542000000.0,-1057000000.0,1823000000.0,396000000.0,3783000000.0,1178000000.0,2293000000.0,41594000000.0,,6940000000.0,415000000.0,1411000000.0,26052000000.0,94000000.0,3231000000.0,2908000000.0,,1421000000.0,,,,444000000.0,1628000000.0,16337000000.0,38000000.0,40647000000.0,19063000000.0,8212000000.0,8191000000.0,19063000000.0,19157000000.0,21490000000.0,40647000000.0,6383000000.0,13299000000.0,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,FY,,2013-12-31,2015-02-26 17:38:30+00:00,2109000000.0,3525000000.0,3551000000.0,17179000000.0,-338000000.0,2249000000.0,1814000000.0,3823000000.0,520000000.0,1869000000.0,45950000000.0,,5420000000.0,,954000000.0,28771000000.0,64000000.0,2319000000.0,2292000000.0,,2306000000.0,,,,1196000000.0,1451000000.0,21235000000.0,378000000.0,42754000000.0,24720000000.0,8599000000.0,6558000000.0,24720000000.0,24784000000.0,17970000000.0,42754000000.0,5384000000.0,11412000000.0,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q3,,2013-09-30,2013-11-07 17:06:37+00:00,453000000.0,1777000000.0,2783000000.0,15707000000.0,-447000000.0,2277000000.0,321000000.0,3937000000.0,385000000.0,1869000000.0,43121000000.0,,5418000000.0,441000000.0,695000000.0,27414000000.0,73000000.0,2617000000.0,2257000000.0,,822000000.0,,5642000000.0,2511000000.0,298000000.0,1179000000.0,20279000000.0,791000000.0,41896000000.0,23769000000.0,9257000000.0,6923000000.0,23769000000.0,23842000000.0,18054000000.0,41896000000.0,5225000000.0,11131000000.0,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q2,,2013-06-30,2013-08-08 16:15:54+00:00,565000000.0,1954000000.0,2792000000.0,15025000000.0,-419000000.0,1971000000.0,725000000.0,3947000000.0,358000000.0,1869000000.0,41195000000.0,,5446000000.0,380000000.0,683000000.0,26170000000.0,76000000.0,2753000000.0,2106000000.0,,750000000.0,,5880000000.0,2664000000.0,264000000.0,1199000000.0,20369000000.0,354000000.0,41428000000.0,23897000000.0,9992000000.0,6733000000.0,23897000000.0,23973000000.0,17455000000.0,41428000000.0,5266000000.0,10722000000.0,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q1,,2013-03-31,2013-05-09 16:05:17+00:00,571000000.0,1840000000.0,2616000000.0,14604000000.0,-452000000.0,1994000000.0,444000000.0,3912000000.0,751000000.0,1869000000.0,40255000000.0,,5472000000.0,337000000.0,686000000.0,25651000000.0,107000000.0,2742000000.0,2210000000.0,,903000000.0,,7545000000.0,3064000000.0,362000000.0,1272000000.0,18958000000.0,1904000000.0,42379000000.0,22418000000.0,11418000000.0,8906000000.0,22418000000.0,22525000000.0,19854000000.0,42379000000.0,5310000000.0,10948000000.0,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2014.0,FY,,2014-12-31,2016-02-25 19:12:15+00:00,708000000.0,2073000000.0,3781000000.0,19005000000.0,-1410000000.0,2281000000.0,2444000000.0,3563000000.0,294000000.0,1858000000.0,46522000000.0,,5919000000.0,,527000000.0,27517000000.0,115000000.0,2371000000.0,1838000000.0,,1269000000.0,,,,348000000.0,1198000000.0,20052000000.0,68000000.0,38407000000.0,22205000000.0,6313000000.0,4851000000.0,22205000000.0,22320000000.0,16087000000.0,38407000000.0,4577000000.0,11236000000.0,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2014.0,Q3,,2014-09-30,2014-11-10 14:01:51+00:00,1712000000.0,3059000000.0,2954000000.0,18475000000.0,-487000000.0,2313000000.0,4120000000.0,3716000000.0,282000000.0,1858000000.0,46142000000.0,,5929000000.0,145000000.0,817000000.0,27667000000.0,116000000.0,1940000000.0,2316000000.0,,869000000.0,,,,500000000.0,1037000000.0,21020000000.0,67000000.0,40975000000.0,24249000000.0,8865000000.0,5015000000.0,24249000000.0,24365000000.0,16610000000.0,40975000000.0,4443000000.0,11595000000.0,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2014.0,Q2,,2014-06-30,2014-08-07 17:01:41+00:00,1529000000.0,2698000000.0,3063000000.0,17921000000.0,-384000000.0,2117000000.0,2205000000.0,3762000000.0,278000000.0,1858000000.0,45157000000.0,,5953000000.0,213000000.0,842000000.0,27236000000.0,97000000.0,2499000000.0,2416000000.0,,871000000.0,,2151000000.0,263000000.0,498000000.0,974000000.0,20879000000.0,124000000.0,41071000000.0,24257000000.0,8767000000.0,5257000000.0,24257000000.0,24354000000.0,16717000000.0,41071000000.0,5068000000.0,11460000000.0,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2014.0,Q1,,2014-03-31,2014-05-08 17:14:35+00:00,2067000000.0,3225000000.0,3001000000.0,17891000000.0,-276000000.0,2198000000.0,1288000000.0,3727000000.0,578000000.0,1984000000.0,47057000000.0,,5434000000.0,485000000.0,1055000000.0,29166000000.0,98000000.0,2207000000.0,2469000000.0,,1114000000.0,,366000000.0,193000000.0,534000000.0,1100000000.0,20693000000.0,142000000.0,41424000000.0,24144000000.0,7048000000.0,5981000000.0,24144000000.0,24242000000.0,17182000000.0,41424000000.0,5210000000.0,11201000000.0,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2015.0,FY,,2015-12-31,2017-02-23 16:21:56+00:00,457000000.0,1159000000.0,1997000000.0,20474000000.0,-1664000000.0,2158000000.0,2716000000.0,4413000000.0,88000000.0,375000000.0,46826000000.0,,6506000000.0,,399000000.0,26352000000.0,1015000000.0,2653000000.0,1334000000.0,,130000000.0,,,,373000000.0,1130000000.0,16637000000.0,86000000.0,34157000000.0,19386000000.0,4404000000.0,2628000000.0,19386000000.0,20401000000.0,13756000000.0,34157000000.0,3401000000.0,11128000000.0,0.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2015.0,Q3,,2015-09-30,2015-11-05 16:16:55+00:00,537000000.0,1522000000.0,1930000000.0,21255000000.0,-1582000000.0,2161000000.0,3013000000.0,4383000000.0,79000000.0,1473000000.0,48138000000.0,,6474000000.0,,535000000.0,26883000000.0,1032000000.0,2109000000.0,1618000000.0,,527000000.0,,,,394000000.0,1216000000.0,18530000000.0,78000000.0,36456000000.0,21331000000.0,5597000000.0,2624000000.0,21331000000.0,22363000000.0,14093000000.0,36456000000.0,3976000000.0,11469000000.0,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2015.0,Q2,,2015-06-30,2015-08-07 16:33:03+00:00,616000000.0,1794000000.0,2495000000.0,20580000000.0,-1436000000.0,2011000000.0,931000000.0,3616000000.0,313000000.0,1473000000.0,47878000000.0,,5888000000.0,,569000000.0,27298000000.0,0.0,2504000000.0,1825000000.0,,632000000.0,,,,357000000.0,1238000000.0,18923000000.0,69000000.0,35558000000.0,21103000000.0,3926000000.0,3493000000.0,21103000000.0,21103000000.0,14455000000.0,35558000000.0,4334000000.0,10962000000.0,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2015.0,Q1,,2015-03-31,2015-05-07 16:48:34+00:00,681000000.0,1711000000.0,2427000000.0,19750000000.0,-1504000000.0,2086000000.0,1506000000.0,3593000000.0,290000000.0,1858000000.0,46958000000.0,,5911000000.0,,546000000.0,27208000000.0,,2356000000.0,1794000000.0,,560000000.0,,,,356000000.0,1176000000.0,19578000000.0,69000000.0,36101000000.0,21667000000.0,4323000000.0,3467000000.0,21667000000.0,21667000000.0,14434000000.0,36101000000.0,4570000000.0,10967000000.0,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2016.0,FY,,2016-12-31,2018-02-21 16:51:04+00:00,433000000.0,1026000000.0,1609000000.0,23312000000.0,-1704000000.0,1912000000.0,2732000000.0,6090000000.0,97000000.0,375000000.0,46907000000.0,,6694000000.0,,323000000.0,23595000000.0,1057000000.0,59000000.0,1144000000.0,,195000000.0,,,,316000000.0,1029000000.0,10147000000.0,112000000.0,28621000000.0,14533000000.0,4276000000.0,2251000000.0,14534000000.0,15591000000.0,13030000000.0,28621000000.0,750000000.0,10779000000.0,1000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2016.0,Q3,,2016-09-30,2016-11-02 16:43:23+00:00,458000000.0,853000000.0,1433000000.0,22879000000.0,-1372000000.0,2098000000.0,3529000000.0,6080000000.0,60000000.0,375000000.0,48416000000.0,,6671000000.0,,403000000.0,25537000000.0,1077000000.0,3257000000.0,1214000000.0,,108000000.0,,,,397000000.0,944000000.0,15129000000.0,666000000.0,34459000000.0,19837000000.0,4893000000.0,2617000000.0,19838000000.0,20915000000.0,13544000000.0,34459000000.0,4029000000.0,10927000000.0,1000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2016.0,Q2,,2016-06-30,2016-08-05 16:31:17+00:00,525000000.0,1048000000.0,1421000000.0,22139000000.0,-1499000000.0,2238000000.0,3095000000.0,6058000000.0,91000000.0,375000000.0,47908000000.0,,6450000000.0,,377000000.0,25769000000.0,1055000000.0,3043000000.0,1227000000.0,,111000000.0,,,,416000000.0,1006000000.0,15559000000.0,102000000.0,34234000000.0,20118000000.0,4631000000.0,2139000000.0,20119000000.0,21174000000.0,13060000000.0,34234000000.0,3834000000.0,10921000000.0,1000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2016.0,Q1,,2016-03-31,2016-05-05 17:04:06+00:00,346000000.0,852000000.0,1660000000.0,21452000000.0,-1484000000.0,2175000000.0,3557000000.0,6039000000.0,93000000.0,375000000.0,47693000000.0,,6498000000.0,,416000000.0,26241000000.0,1036000000.0,2832000000.0,1320000000.0,,120000000.0,,,,415000000.0,988000000.0,16042000000.0,94000000.0,34808000000.0,20597000000.0,4945000000.0,2193000000.0,20598000000.0,21634000000.0,13174000000.0,34808000000.0,3622000000.0,10981000000.0,1000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2017.0,FY,,2017-12-31,2019-02-21 16:08:05+00:00,435000000.0,347000000.0,1337000000.0,16312000000.0,-686000000.0,753000000.0,4847000000.0,6139000000.0,83000000.0,360000000.0,32504000000.0,,6397000000.0,,232000000.0,16192000000.0,1303000000.0,21000000.0,429000000.0,,731000000.0,,,,382000000.0,744000000.0,5597000000.0,580000000.0,23112000000.0,11050000000.0,6157000000.0,2435000000.0,11051000000.0,12354000000.0,10758000000.0,23112000000.0,763000000.0,8323000000.0,1000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2017.0,Q3,,2017-09-30,2017-11-06 19:12:41+00:00,421000000.0,1043000000.0,1570000000.0,27576000000.0,-1472000000.0,1846000000.0,2526000000.0,6165000000.0,101000000.0,360000000.0,47855000000.0,,6592000000.0,,372000000.0,20279000000.0,1296000000.0,1480000000.0,584000000.0,,142000000.0,,,,398000000.0,936000000.0,8438000000.0,122000000.0,26600000000.0,13131000000.0,4083000000.0,2214000000.0,13132000000.0,14428000000.0,12172000000.0,26600000000.0,2238000000.0,9958000000.0,1000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2017.0,Q2,,2017-06-30,2017-08-03 16:13:34+00:00,504000000.0,938000000.0,1430000000.0,24265000000.0,-1518000000.0,1919000000.0,2492000000.0,6144000000.0,63000000.0,350000000.0,47058000000.0,,6612000000.0,,376000000.0,22793000000.0,1298000000.0,25000000.0,1115000000.0,,124000000.0,,340000000.0,,360000000.0,956000000.0,9153000000.0,121000000.0,27798000000.0,13779000000.0,4270000000.0,2118000000.0,13780000000.0,15078000000.0,12720000000.0,27798000000.0,735000000.0,10602000000.0,1000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2017.0,Q1,,2017-03-31,2017-05-04 16:02:34+00:00,565000000.0,912000000.0,1343000000.0,24049000000.0,-1667000000.0,1943000000.0,2686000000.0,6122000000.0,102000000.0,375000000.0,47250000000.0,,6669000000.0,,377000000.0,23201000000.0,1085000000.0,23000000.0,1125000000.0,,196000000.0,,,,330000000.0,1004000000.0,9692000000.0,116000000.0,28100000000.0,14147000000.0,4171000000.0,2126000000.0,14148000000.0,15233000000.0,12867000000.0,28100000000.0,728000000.0,10741000000.0,1000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2018.0,FY,,2018-12-31,2020-02-20 16:03:16+00:00,495000000.0,230000000.0,1560000000.0,17139000000.0,-306000000.0,741000000.0,2694000000.0,5677000000.0,81000000.0,360000000.0,33222000000.0,0.0,6605000000.0,,245000000.0,16083000000.0,1259000000.0,21000000.0,421000000.0,0.0,1290000000.0,0.0,,,510000000.0,575000000.0,4257000000.0,67000000.0,21433000000.0,9628000000.0,4459000000.0,2203000000.0,9629000000.0,10888000000.0,10545000000.0,21433000000.0,891000000.0,8342000000.0,1000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2018.0,Q3,,2018-09-30,2018-11-09 14:01:39+00:00,383000000.0,291000000.0,1394000000.0,16606000000.0,-502000000.0,772000000.0,3004000000.0,5741000000.0,96000000.0,360000000.0,32619000000.0,,6609000000.0,,263000000.0,16013000000.0,1396000000.0,10000000.0,425000000.0,,943000000.0,,,,583000000.0,657000000.0,4410000000.0,85000000.0,21467000000.0,9649000000.0,4501000000.0,1958000000.0,9650000000.0,11046000000.0,10421000000.0,21467000000.0,953000000.0,8463000000.0,1000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2018.0,Q2,,2018-06-30,2018-08-01 16:29:57+00:00,363000000.0,1075000000.0,1446000000.0,16171000000.0,-522000000.0,773000000.0,2908000000.0,5801000000.0,49000000.0,360000000.0,32040000000.0,,6352000000.0,,231000000.0,15869000000.0,1364000000.0,18000000.0,424000000.0,,59000000.0,,421000000.0,,523000000.0,634000000.0,4692000000.0,87000000.0,21464000000.0,9971000000.0,4694000000.0,1945000000.0,9972000000.0,11336000000.0,10128000000.0,21464000000.0,901000000.0,8183000000.0,1000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2018.0,Q1,,2018-03-31,2018-05-01 16:16:14+00:00,375000000.0,997000000.0,1251000000.0,16725000000.0,-571000000.0,774000000.0,3726000000.0,6009000000.0,82000000.0,360000000.0,32906000000.0,,6372000000.0,,239000000.0,16181000000.0,1332000000.0,22000000.0,425000000.0,,52000000.0,,,,495000000.0,660000000.0,5166000000.0,196000000.0,22072000000.0,10604000000.0,5014000000.0,1904000000.0,10605000000.0,11937000000.0,10135000000.0,22072000000.0,877000000.0,8231000000.0,1000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2019.0,FY,,2019-12-31,2020-05-07 16:32:31+00:00,411000000.0,230000000.0,1803000000.0,19006000000.0,-699000000.0,897000000.0,1545000000.0,5896000000.0,97000000.0,360000000.0,35820000000.0,447000000.0,7142000000.0,,261000000.0,16814000000.0,974000000.0,80000000.0,415000000.0,299000000.0,1120000000.0,199000000.0,,,626000000.0,1112000000.0,3535000000.0,0.0,21782000000.0,8732000000.0,3156000000.0,2510000000.0,8732000000.0,9706000000.0,12076000000.0,21782000000.0,1812000000.0,9566000000.0,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2019.0,Q3,,2019-09-30,2019-11-07 16:07:14+00:00,396000000.0,233000000.0,1570000000.0,18506000000.0,-776000000.0,850000000.0,1863000000.0,5848000000.0,104000000.0,360000000.0,34955000000.0,,6526000000.0,,289000000.0,16449000000.0,1269000000.0,18000000.0,411000000.0,308000000.0,1013000000.0,,,,1098000000.0,1323000000.0,3836000000.0,274000000.0,21631000000.0,8908000000.0,3398000000.0,2344000000.0,8908000000.0,10177000000.0,11454000000.0,21631000000.0,1784000000.0,9110000000.0,0.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2019.0,Q2,,2019-06-30,2019-08-06 16:17:13+00:00,353000000.0,192000000.0,1541000000.0,17991000000.0,-648000000.0,738000000.0,2208000000.0,5817000000.0,95000000.0,360000000.0,34098000000.0,,6511000000.0,,278000000.0,16107000000.0,1237000000.0,21000000.0,418000000.0,322000000.0,1006000000.0,,,,1201000000.0,1165000000.0,4125000000.0,343000000.0,21695000000.0,9294000000.0,3684000000.0,2332000000.0,9294000000.0,10531000000.0,11164000000.0,21695000000.0,1904000000.0,8832000000.0,0.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2019.0,Q1,,2019-03-31,2019-05-01 16:06:55+00:00,399000000.0,248000000.0,1369000000.0,17548000000.0,-650000000.0,745000000.0,2300000000.0,5785000000.0,89000000.0,360000000.0,33446000000.0,,6550000000.0,,274000000.0,15898000000.0,1211000000.0,22000000.0,420000000.0,332000000.0,1012000000.0,,,,1270000000.0,1177000000.0,4207000000.0,414000000.0,21716000000.0,9342000000.0,3834000000.0,2271000000.0,9342000000.0,10553000000.0,11163000000.0,21716000000.0,1984000000.0,8892000000.0,0.0
