company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 16:12:07+00:00,-0.18,-0.18,0.1,486000000.0,-0.18,602000000.0,,77000000.0,257000000.0,-17000000.0,-17000000.0,,-59000000.0,42000000.0,5230000000.0,6915000000.0,-2000000.0,,,,160000000.0,5230000000.0,1685000000.0,77000000.0,-41000000.0,1505000000.0,180000000.0,-120000000.0,60000000.0,6915000000.0,327800000.0,327800000.0,323400000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2010.0,Q4,2010-10-01,2010-12-31,,0.17,0.17,0.1,633000000.0,0.15,849000000.0,,274000000.0,291000000.0,83000000.0,83000000.0,,58000000.0,25000000.0,6263000000.0,9007000000.0,-1177000000.0,,-1208000000.0,,197000000.0,6263000000.0,2744000000.0,100000000.0,-348000000.0,762000000.0,1982000000.0,-1625000000.0,357000000.0,9007000000.0,326000000.0,326000000.0,328300000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 17:12:31+00:00,6.52,6.52,0.4,2317000000.0,6.47,2789000000.0,532000000.0,1173000000.0,1021000000.0,2138000000.0,2138000000.0,,2125000000.0,13000000.0,23620000000.0,33862000000.0,65000000.0,,-1208000000.0,,662000000.0,23620000000.0,10242000000.0,361000000.0,-522000000.0,6113000000.0,4129000000.0,-818000000.0,3311000000.0,33862000000.0,326000000.0,326000000.0,328300000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2010.0,Q3YTD,2010-01-01,2010-09-30,,6.35,6.35,0.3,1684000000.0,6.32,1940000000.0,532000000.0,899000000.0,730000000.0,2055000000.0,2055000000.0,,2067000000.0,-12000000.0,17357000000.0,24855000000.0,1242000000.0,,,,465000000.0,17357000000.0,7498000000.0,261000000.0,-174000000.0,5351000000.0,2147000000.0,807000000.0,2954000000.0,24855000000.0,325452000.0,325452000.0,327634000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2010.0,Q3TTM,2009-10-01,2010-09-30,,7.45,7.45,0.4,2214000000.0,7.41,2589000000.0,586000000.0,1240000000.0,996000000.0,2425000000.0,2425000000.0,,2425000000.0,,23411000000.0,33533000000.0,1186000000.0,,,,668000000.0,23411000000.0,10122000000.0,352000000.0,-238000000.0,7053000000.0,3069000000.0,596000000.0,3665000000.0,33533000000.0,325452000.0,325452000.0,327634000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2010.0,Q3,2010-07-01,2010-09-30,2011-11-04 12:48:23+00:00,3.54,3.54,0.1,584000000.0,3.52,700000000.0,532000000.0,200000000.0,232000000.0,1091000000.0,1091000000.0,,1154000000.0,-63000000.0,5369000000.0,7864000000.0,1172000000.0,,,,151000000.0,5369000000.0,2495000000.0,94000000.0,-83000000.0,2199000000.0,296000000.0,995000000.0,1291000000.0,7864000000.0,325452000.0,325452000.0,327634000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2010.0,Q2YTD,2010-01-01,2010-06-30,,2.81,2.81,0.2,1100000000.0,2.8,1240000000.0,,699000000.0,498000000.0,964000000.0,964000000.0,,913000000.0,51000000.0,11988000000.0,16991000000.0,70000000.0,,,,314000000.0,11988000000.0,5003000000.0,167000000.0,-91000000.0,3152000000.0,1851000000.0,-188000000.0,1663000000.0,16991000000.0,325383000.0,325383000.0,327482000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2010.0,Q2TTM,2009-07-01,2010-06-30,,4.96,4.96,0.4,2256000000.0,4.94,2516000000.0,54000000.0,1222000000.0,1004000000.0,1686000000.0,1686000000.0,,1612000000.0,74000000.0,23154000000.0,32939000000.0,177000000.0,,,,665000000.0,23154000000.0,9785000000.0,355000000.0,-204000000.0,6495000000.0,3290000000.0,-382000000.0,2908000000.0,32939000000.0,325383000.0,325383000.0,327482000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 12:40:16+00:00,1.15,1.15,0.1,558000000.0,1.15,612000000.0,,301000000.0,245000000.0,396000000.0,396000000.0,,375000000.0,21000000.0,5396000000.0,7732000000.0,24000000.0,,,,159000000.0,5396000000.0,2336000000.0,83000000.0,-6000000.0,1574000000.0,762000000.0,-65000000.0,697000000.0,7732000000.0,325383000.0,325383000.0,327482000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2010.0,Q1TTM,2009-04-01,2010-03-31,,4.12,4.12,0.4,2256000000.0,4.1,2660000000.0,54000000.0,1036000000.0,1004000000.0,1392000000.0,1392000000.0,,1337000000.0,55000000.0,22506000000.0,31958000000.0,232000000.0,,,,642000000.0,22506000000.0,9452000000.0,367000000.0,-273000000.0,6616000000.0,2836000000.0,-408000000.0,2428000000.0,31958000000.0,324768000.0,324768000.0,326956000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 12:31:06+00:00,1.66,1.66,0.1,542000000.0,1.65,628000000.0,,398000000.0,253000000.0,568000000.0,568000000.0,,538000000.0,30000000.0,6592000000.0,9259000000.0,46000000.0,,,,155000000.0,6592000000.0,2667000000.0,84000000.0,-85000000.0,1578000000.0,1089000000.0,-123000000.0,966000000.0,9259000000.0,324768000.0,324768000.0,326956000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q4,2011-10-01,2011-12-31,,-0.41,-0.41,0.1,641000000.0,-0.39,-1313000000.0,,-140000000.0,18000000.0,-134000000.0,-279000000.0,145000000.0,-131000000.0,-3000000.0,-9661000000.0,-7282000000.0,31000000.0,476000000.0,,,1974000000.0,-9661000000.0,2379000000.0,93000000.0,-940000000.0,1796000000.0,583000000.0,-1002000000.0,-419000000.0,-7282000000.0,336900000.0,336900000.0,339900000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:45:49+00:00,5.05,5.05,0.4,2373000000.0,5.01,1195000000.0,358000000.0,709000000.0,814000000.0,1676000000.0,1531000000.0,145000000.0,1703000000.0,-27000000.0,10528000000.0,21451000000.0,32000000.0,476000000.0,-446000000.0,,2489000000.0,10528000000.0,10923000000.0,383000000.0,-1073000000.0,7259000000.0,3664000000.0,-1424000000.0,2240000000.0,21451000000.0,336900000.0,336900000.0,339900000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q3YTD,2011-01-01,2011-09-30,,5.46,5.46,0.3,1732000000.0,5.4,2508000000.0,358000000.0,849000000.0,796000000.0,1810000000.0,1810000000.0,,1834000000.0,-24000000.0,20189000000.0,28733000000.0,1000000.0,,-446000000.0,,515000000.0,20189000000.0,8544000000.0,290000000.0,-133000000.0,5463000000.0,3081000000.0,-422000000.0,2659000000.0,28733000000.0,337380000.0,337380000.0,340222000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q3TTM,2010-10-01,2011-09-30,,5.63,5.63,0.4,2365000000.0,5.55,3357000000.0,358000000.0,1123000000.0,1087000000.0,1893000000.0,1893000000.0,,1892000000.0,1000000.0,26452000000.0,37740000000.0,-1176000000.0,,-1654000000.0,,712000000.0,26452000000.0,11288000000.0,390000000.0,-481000000.0,6225000000.0,5063000000.0,-2047000000.0,3016000000.0,37740000000.0,337380000.0,337380000.0,340222000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 14:27:48+00:00,0.89,0.89,0.1,586000000.0,0.88,808000000.0,358000000.0,-54000000.0,266000000.0,267000000.0,267000000.0,,298000000.0,-31000000.0,6224000000.0,8665000000.0,-6000000.0,,-103000000.0,,177000000.0,6224000000.0,2441000000.0,94000000.0,-36000000.0,2092000000.0,349000000.0,-136000000.0,213000000.0,8665000000.0,337380000.0,337380000.0,340222000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q2YTD,2011-01-01,2011-06-30,,4.57,4.57,0.2,1146000000.0,4.52,1700000000.0,,903000000.0,530000000.0,1543000000.0,1543000000.0,,1536000000.0,7000000.0,13965000000.0,20068000000.0,7000000.0,,-343000000.0,,338000000.0,13965000000.0,6103000000.0,196000000.0,-97000000.0,3371000000.0,2732000000.0,-286000000.0,2446000000.0,20068000000.0,337235000.0,337235000.0,340423000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q2TTM,2010-07-01,2011-06-30,,8.28,8.28,0.4,2363000000.0,8.19,3249000000.0,532000000.0,1377000000.0,1053000000.0,2717000000.0,2717000000.0,,2748000000.0,-31000000.0,25597000000.0,36939000000.0,2000000.0,,-1551000000.0,,686000000.0,25597000000.0,11342000000.0,390000000.0,-528000000.0,6332000000.0,5010000000.0,-916000000.0,4094000000.0,36939000000.0,337235000.0,337235000.0,340423000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 11:58:40+00:00,1.8,1.8,0.1,588000000.0,1.78,856000000.0,,392000000.0,247000000.0,569000000.0,569000000.0,,607000000.0,-38000000.0,6883000000.0,9853000000.0,2000000.0,,,,174000000.0,6883000000.0,2970000000.0,97000000.0,-49000000.0,1865000000.0,1105000000.0,-144000000.0,961000000.0,9853000000.0,337235000.0,337235000.0,340423000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q1TTM,2010-04-01,2011-03-31,,7.63,7.63,0.4,2333000000.0,7.56,3005000000.0,532000000.0,1286000000.0,1051000000.0,2544000000.0,2544000000.0,,2516000000.0,28000000.0,24110000000.0,34818000000.0,24000000.0,,-1551000000.0,,671000000.0,24110000000.0,10708000000.0,376000000.0,-485000000.0,6041000000.0,4667000000.0,-837000000.0,3830000000.0,34818000000.0,335818000.0,335818000.0,339159000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 14:36:38+00:00,2.77,2.77,0.1,558000000.0,2.74,844000000.0,,511000000.0,283000000.0,974000000.0,974000000.0,,929000000.0,45000000.0,7082000000.0,10215000000.0,5000000.0,,-343000000.0,,164000000.0,7082000000.0,3133000000.0,99000000.0,-48000000.0,1506000000.0,1627000000.0,-142000000.0,1485000000.0,10215000000.0,335818000.0,335818000.0,339159000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q4,2012-10-01,2012-12-31,,1.1,1.1,0.1,730000000.0,1.1,362000000.0,315000000.0,199000000.0,,376000000.0,219000000.0,157000000.0,374000000.0,2000000.0,372000000.0,3643000000.0,-72000000.0,141000000.0,412000000.0,,715000000.0,372000000.0,3271000000.0,-313000000.0,-419000000.0,2675000000.0,596000000.0,-178000000.0,418000000.0,3643000000.0,338400000.0,338400000.0,340300000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 17:38:30+00:00,5.98,5.98,0.4,2866000000.0,5.95,1070000000.0,582000000.0,1529000000.0,,2063000000.0,1808000000.0,255000000.0,2025000000.0,38000000.0,1333000000.0,12935000000.0,,550000000.0,,,2778000000.0,1333000000.0,11602000000.0,,-419000000.0,7846000000.0,3756000000.0,-419000000.0,3337000000.0,12935000000.0,338400000.0,338400000.0,340300000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q3YTD,2012-01-01,2012-09-30,,4.88,4.88,0.3,2136000000.0,4.85,708000000.0,267000000.0,1330000000.0,,1687000000.0,1589000000.0,98000000.0,1651000000.0,36000000.0,961000000.0,9292000000.0,72000000.0,409000000.0,-412000000.0,,2063000000.0,961000000.0,8331000000.0,313000000.0,,5171000000.0,3160000000.0,-241000000.0,2919000000.0,9292000000.0,338600000.0,338600000.0,340000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q3TTM,2011-10-01,2012-09-30,,4.47,4.47,0.4,2777000000.0,4.46,-605000000.0,267000000.0,1190000000.0,18000000.0,1553000000.0,1310000000.0,243000000.0,1520000000.0,33000000.0,-8700000000.0,2010000000.0,103000000.0,885000000.0,-412000000.0,,4037000000.0,-8700000000.0,10710000000.0,406000000.0,-940000000.0,6967000000.0,3743000000.0,-1243000000.0,2500000000.0,2010000000.0,338600000.0,338600000.0,340000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 17:06:37+00:00,1.65,1.65,0.1,728000000.0,1.64,259000000.0,208000000.0,480000000.0,,592000000.0,510000000.0,82000000.0,557000000.0,35000000.0,359000000.0,3072000000.0,46000000.0,144000000.0,-376000000.0,,702000000.0,359000000.0,2713000000.0,104000000.0,,1665000000.0,1048000000.0,-58000000.0,990000000.0,3072000000.0,338600000.0,338600000.0,340000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q2YTD,2012-01-01,2012-06-30,,3.23,3.23,0.2,1408000000.0,3.21,449000000.0,59000000.0,850000000.0,,1095000000.0,1079000000.0,16000000.0,1094000000.0,1000000.0,602000000.0,6220000000.0,26000000.0,265000000.0,-36000000.0,,1361000000.0,602000000.0,5618000000.0,209000000.0,,3506000000.0,2112000000.0,-183000000.0,1929000000.0,6220000000.0,338500000.0,338500000.0,340400000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q2TTM,2011-07-01,2012-06-30,,3.71,3.71,0.4,2635000000.0,3.7,-56000000.0,417000000.0,656000000.0,284000000.0,1228000000.0,1067000000.0,161000000.0,1261000000.0,-33000000.0,-2835000000.0,7603000000.0,51000000.0,741000000.0,-139000000.0,,3512000000.0,-2835000000.0,10438000000.0,396000000.0,-976000000.0,7394000000.0,3044000000.0,-1321000000.0,1723000000.0,7603000000.0,338500000.0,338500000.0,340400000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 16:15:54+00:00,1.62,1.62,0.1,746000000.0,1.61,196000000.0,59000000.0,522000000.0,,535000000.0,540000000.0,-5000000.0,549000000.0,-14000000.0,332000000.0,3324000000.0,-3000000.0,127000000.0,,,694000000.0,332000000.0,2992000000.0,105000000.0,,1822000000.0,1170000000.0,-108000000.0,1062000000.0,3324000000.0,338500000.0,338500000.0,340400000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q1TTM,2011-04-01,2012-03-31,,3.89,3.89,0.4,2477000000.0,3.87,604000000.0,358000000.0,526000000.0,531000000.0,1262000000.0,1096000000.0,166000000.0,1319000000.0,-57000000.0,3716000000.0,14132000000.0,56000000.0,614000000.0,-139000000.0,,2992000000.0,3716000000.0,10416000000.0,388000000.0,-1025000000.0,7437000000.0,2979000000.0,-1357000000.0,1622000000.0,14132000000.0,338000000.0,338000000.0,340300000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 16:05:17+00:00,1.61,1.61,0.1,662000000.0,1.6,253000000.0,,328000000.0,,560000000.0,539000000.0,21000000.0,545000000.0,15000000.0,270000000.0,2896000000.0,29000000.0,138000000.0,-36000000.0,,667000000.0,270000000.0,2626000000.0,104000000.0,,1684000000.0,942000000.0,-75000000.0,867000000.0,2896000000.0,338000000.0,338000000.0,340300000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 19:12:15+00:00,15.01,15.01,0.7,2687000000.0,14.82,1031000000.0,289000000.0,565000000.0,372000000.0,5222000000.0,4036000000.0,1186000000.0,5052000000.0,170000000.0,1725000000.0,14028000000.0,,406000000.0,,,2917000000.0,1725000000.0,12303000000.0,,,7702000000.0,4601000000.0,,4601000000.0,14028000000.0,336600000.0,336600000.0,340900000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q4,2013-10-01,2013-12-31,,5.8,5.8,0.25,703000000.0,5.71,458000000.0,289000000.0,-617000000.0,92000000.0,1915000000.0,937000000.0,978000000.0,1925000000.0,-10000000.0,-2125000000.0,2133000000.0,53000000.0,95000000.0,1794000000.0,,869000000.0,-2125000000.0,4258000000.0,,309000000.0,4300000000.0,-42000000.0,362000000.0,320000000.0,2133000000.0,336600000.0,336600000.0,340900000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q3YTD,2013-01-01,2013-09-30,,9.21,9.21,0.45,1984000000.0,9.11,573000000.0,,1182000000.0,280000000.0,3307000000.0,3099000000.0,208000000.0,3127000000.0,180000000.0,3850000000.0,11895000000.0,-53000000.0,311000000.0,-1794000000.0,,2048000000.0,3850000000.0,8045000000.0,,-309000000.0,3402000000.0,4643000000.0,-362000000.0,4281000000.0,11895000000.0,339000000.0,339000000.0,343300000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q3TTM,2012-10-01,2013-09-30,,10.31,10.31,0.55,2714000000.0,10.21,935000000.0,315000000.0,1381000000.0,280000000.0,3683000000.0,3318000000.0,365000000.0,3501000000.0,182000000.0,4222000000.0,15538000000.0,-125000000.0,452000000.0,-1382000000.0,,2763000000.0,4222000000.0,11316000000.0,-313000000.0,-728000000.0,6077000000.0,5239000000.0,-540000000.0,4699000000.0,15538000000.0,339000000.0,339000000.0,343300000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q3,2013-07-01,2013-09-30,2014-11-10 14:01:51+00:00,1.24,1.24,0.25,681000000.0,1.23,154000000.0,,324000000.0,27000000.0,418000000.0,356000000.0,62000000.0,420000000.0,-2000000.0,375000000.0,2720000000.0,-1000000.0,84000000.0,5000000.0,,627000000.0,375000000.0,2345000000.0,,-86000000.0,1578000000.0,767000000.0,-87000000.0,680000000.0,2720000000.0,339000000.0,339000000.0,343300000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q2YTD,2013-01-01,2013-06-30,,7.97,7.97,0.2,1303000000.0,7.88,419000000.0,,858000000.0,253000000.0,2889000000.0,2743000000.0,146000000.0,2707000000.0,182000000.0,3475000000.0,9175000000.0,-52000000.0,227000000.0,-1799000000.0,,1421000000.0,3475000000.0,5700000000.0,,-223000000.0,1824000000.0,3876000000.0,-275000000.0,3601000000.0,9175000000.0,340100000.0,340100000.0,344000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q2TTM,2012-07-01,2013-06-30,,10.72,10.72,0.4,2761000000.0,10.62,1040000000.0,523000000.0,1537000000.0,253000000.0,3857000000.0,3472000000.0,385000000.0,3638000000.0,219000000.0,4206000000.0,15890000000.0,-78000000.0,512000000.0,-1763000000.0,,2838000000.0,4206000000.0,11684000000.0,-209000000.0,-642000000.0,6164000000.0,5520000000.0,-511000000.0,5009000000.0,15890000000.0,340100000.0,340100000.0,344000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 17:01:41+00:00,4.21,4.21,0.1,614000000.0,4.16,200000000.0,,407000000.0,28000000.0,1616000000.0,1600000000.0,16000000.0,1431000000.0,185000000.0,421000000.0,3069000000.0,-18000000.0,97000000.0,-1111000000.0,,678000000.0,421000000.0,2648000000.0,,-117000000.0,506000000.0,2142000000.0,-135000000.0,2007000000.0,3069000000.0,340100000.0,340100000.0,344000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q1TTM,2012-04-01,2013-03-31,,8.13,8.13,0.4,2893000000.0,8.07,1036000000.0,582000000.0,1652000000.0,225000000.0,2776000000.0,2412000000.0,364000000.0,2756000000.0,20000000.0,4117000000.0,16145000000.0,-63000000.0,542000000.0,-652000000.0,,2854000000.0,4117000000.0,12028000000.0,-104000000.0,-525000000.0,7480000000.0,4548000000.0,-484000000.0,4064000000.0,16145000000.0,339200000.0,339200000.0,342600000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 17:14:35+00:00,3.76,3.76,0.1,689000000.0,3.72,219000000.0,,451000000.0,225000000.0,1273000000.0,1143000000.0,130000000.0,1276000000.0,-3000000.0,3054000000.0,6106000000.0,-34000000.0,130000000.0,-688000000.0,,743000000.0,3054000000.0,3052000000.0,,-106000000.0,1318000000.0,1734000000.0,-140000000.0,1594000000.0,6106000000.0,339200000.0,339200000.0,342600000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:21:56+00:00,7.63,7.63,1.0,3224000000.0,7.53,840000000.0,0.0,744000000.0,275000000.0,2374000000.0,1692000000.0,682000000.0,2317000000.0,57000000.0,1719000000.0,11439000000.0,,323000000.0,0.0,0.0,2622000000.0,1719000000.0,9720000000.0,,,7284000000.0,2436000000.0,,2436000000.0,11439000000.0,303700000.0,303700000.0,307700000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2014.0,Q4,2014-10-01,2014-12-31,,0.06,0.06,0.25,875000000.0,0.06,171000000.0,,181000000.0,275000000.0,-7000000.0,-5000000.0,-2000000.0,-8000000.0,1000000.0,482000000.0,2528000000.0,,39000000.0,,,676000000.0,482000000.0,2046000000.0,,166000000.0,2036000000.0,10000000.0,166000000.0,176000000.0,2528000000.0,303700000.0,303700000.0,307700000.0
