company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2010.0,Q1TTM,2008-09-28,2009-09-26,,-212875000.0,,1028180000.0,123671000.0,381894000.0,,6474000.0,42367000.0,60152000.0,507875000.0,,-324511000.0,-737123000.0,1562155000.0,,,,-324511000.0,-737123000.0,1554983000.0,499823000.0,1105339000.0,1105339000.0,,32555000.0,386000.0,-28678000.0,,-557592000.0,-27217000.0,-493920000.0,-14878000.0,-320454000.0,,,25567000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2011.0,Q4,2011-04-03,2011-07-02,,-65662000.0,,249759000.0,7126000.0,104281000.0,,1185000.0,-132641000.0,229360000.0,-4455000.0,,71168000.0,-244015000.0,425759000.0,,,,71168000.0,-244015000.0,425759000.0,254097000.0,336310000.0,336310000.0,,117809000.0,144000.0,-28000.0,,-151665000.0,,-182388000.0,-2216000.0,,,280000.0,3783000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2011.0,FY,2010-07-04,2011-07-02,2013-08-26 17:57:33+00:00,-101148000.0,,907720000.0,119050000.0,402588000.0,,20267000.0,-555075000.0,332688000.0,186386000.0,,-377907000.0,-679556000.0,1091518000.0,,,,-377907000.0,-679556000.0,1091518000.0,54322000.0,1152030000.0,1152030000.0,,91975000.0,429000.0,13972000.0,,-597071000.0,,-636442000.0,-8739000.0,-291600000.0,,24993000.0,19069000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2011.0,Q3TTM,2010-03-28,2011-04-02,,-43899000.0,,826570000.0,119615000.0,404070000.0,,14525000.0,-480092000.0,144010000.0,192513000.0,,-694971000.0,-595398000.0,1074658000.0,,,,-694971000.0,-595398000.0,1074658000.0,-201186000.0,1153501000.0,1153501000.0,,-2821000.0,535000.0,25102000.0,,-593253000.0,-24195000.0,-610587000.0,-9022000.0,-429754000.0,,25291000.0,32890000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2011.0,Q3,2011-01-02,2011-04-02,,-8940000.0,,190173000.0,52784000.0,100077000.0,,8078000.0,6900000.0,37773000.0,15201000.0,,-106495000.0,-108782000.0,383112000.0,,,,-106495000.0,-108782000.0,383112000.0,175913000.0,258478000.0,258478000.0,,17657000.0,8000.0,24091000.0,,-151317000.0,,-136633000.0,-2002000.0,-6158000.0,,330000.0,12370000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2011.0,Q2TTM,2009-12-27,2011-01-01,,-55839000.0,,1609751000.0,186551000.0,588206000.0,,15718000.0,-945244000.0,160305000.0,182731000.0,,-1009610000.0,-983079000.0,1168075000.0,,,,-1009610000.0,-983079000.0,1168075000.0,-808896000.0,1737225000.0,1737225000.0,,-212112000.0,1045000.0,-40721000.0,,-873852000.0,-85071000.0,-912025000.0,-15223000.0,-464616000.0,,85951000.0,24626000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2011.0,Q2,2010-10-03,2011-01-01,,-2655000.0,,432608000.0,4838000.0,96516000.0,,3322000.0,-389685000.0,24721000.0,175014000.0,,-118477000.0,-179329000.0,55865000.0,,,,-118477000.0,-179329000.0,55865000.0,-238619000.0,258173000.0,258173000.0,,90861000.0,,-5047000.0,,-147221000.0,,-174497000.0,-2248000.0,-168743000.0,,308000.0,2562000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2011.0,Q1TTM,2009-09-27,2010-10-02,,,,1177143000.0,181713000.0,,,12396000.0,,,,,-667030000.0,-656320000.0,885428000.0,,,,-891133000.0,-803750000.0,1112210000.0,-570277000.0,0.0,,,226782000.0,-224103000.0,-147430000.0,,,,,,,,,
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2012.0,Q4,2012-04-01,2012-06-30,,-27247000.0,,154853000.0,4449000.0,111977000.0,,729000.0,125923000.0,16894000.0,530240000.0,,4943000.0,-163160000.0,495891000.0,,,,4943000.0,-163160000.0,495891000.0,338403000.0,309269000.0,309269000.0,,-51278000.0,722000.0,13059000.0,,-158060000.0,,-151305000.0,-384853000.0,,,,2333000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2012.0,FY,2011-07-03,2012-06-30,2014-08-25 17:58:41+00:00,-110601000.0,,772493000.0,114067000.0,416943000.0,,-8800000.0,-237053000.0,99439000.0,744597000.0,,-442649000.0,-903629000.0,1404180000.0,,,,-442649000.0,-903629000.0,1404180000.0,49102000.0,1121585000.0,1121585000.0,,102705000.0,737000.0,-16712000.0,,-622869000.0,,-784501000.0,-392254000.0,-272299000.0,,,8185000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2012.0,Q3YTD,2011-07-03,2012-03-31,2013-05-06 20:10:39+00:00,-83354000.0,,617640000.0,109618000.0,304966000.0,,-9529000.0,-362976000.0,82545000.0,214357000.0,,-447592000.0,-740469000.0,908289000.0,,,,-447592000.0,-740469000.0,908289000.0,-289301000.0,812316000.0,812316000.0,,153983000.0,15000.0,-29771000.0,,-464809000.0,,-633196000.0,-7401000.0,-272299000.0,,,5852000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2012.0,Q3TTM,2011-04-03,2012-03-31,,-149016000.0,,867399000.0,116744000.0,409247000.0,,-8344000.0,-495617000.0,311905000.0,209902000.0,,-376424000.0,-984484000.0,1334048000.0,,,,-376424000.0,-984484000.0,1334048000.0,-35204000.0,1148626000.0,1148626000.0,,271792000.0,159000.0,-29799000.0,,-616474000.0,,-815584000.0,-9617000.0,-272299000.0,,280000.0,9635000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2012.0,Q3,2012-01-01,2012-03-31,,-46589000.0,,174596000.0,51618000.0,104242000.0,,3043000.0,-46650000.0,37128000.0,16656000.0,,-106238000.0,-252646000.0,369774000.0,,,,-106238000.0,-252646000.0,369774000.0,13933000.0,259550000.0,259550000.0,,52632000.0,5000.0,-8256000.0,,-157668000.0,,-199338000.0,-2359000.0,,,,1537000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2012.0,Q2YTD,2011-07-03,2011-12-31,2013-02-04 17:41:17+00:00,-36765000.0,,443044000.0,58000000.0,200724000.0,,-12572000.0,-316326000.0,45417000.0,197701000.0,,-341354000.0,-487823000.0,538515000.0,,,,-341354000.0,-487823000.0,538515000.0,-303234000.0,552766000.0,552766000.0,,101351000.0,10000.0,-21515000.0,,-307141000.0,,-433858000.0,-5042000.0,-272299000.0,,,4315000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2012.0,Q2TTM,2011-01-02,2011-12-31,,-111367000.0,,882976000.0,117910000.0,405082000.0,,-3309000.0,-442067000.0,312550000.0,208447000.0,,-376681000.0,-840620000.0,1347386000.0,,,,-376681000.0,-840620000.0,1347386000.0,126776000.0,1147554000.0,1147554000.0,,236817000.0,162000.0,2548000.0,,-610123000.0,,-752879000.0,-9260000.0,-278457000.0,,610000.0,20468000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2012.0,Q2,2011-10-02,2011-12-31,,-647000.0,,421131000.0,5235000.0,101083000.0,,-1141000.0,-141341000.0,14201000.0,196717000.0,,-15608000.0,-213993000.0,283172000.0,,,,-15608000.0,-213993000.0,283172000.0,52430000.0,250113000.0,250113000.0,,73317000.0,6000.0,-8258000.0,,-153351000.0,,-207311000.0,65748000.0,-138929000.0,,,2223000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2012.0,Q1,2011-07-03,2011-10-01,2012-11-05 18:20:28+00:00,-36118000.0,,21913000.0,52765000.0,99641000.0,,-11431000.0,-174985000.0,31216000.0,984000.0,,-325746000.0,-273830000.0,255343000.0,,,,-325746000.0,-273830000.0,255343000.0,-355664000.0,302653000.0,302653000.0,,28034000.0,4000.0,-13257000.0,,-153790000.0,,-226547000.0,-70790000.0,-133370000.0,,,2092000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2012.0,Q1TTM,2010-10-03,2011-10-01,,-113375000.0,,894453000.0,117513000.0,400515000.0,,1154000.0,-690411000.0,323070000.0,186744000.0,,-479550000.0,-805956000.0,1120079000.0,,,,-479550000.0,-805956000.0,1120079000.0,-164273000.0,1155614000.0,1155614000.0,,254361000.0,156000.0,5759000.0,,-603993000.0,,-720065000.0,-77256000.0,-308271000.0,,918000.0,20807000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2013.0,Q4,2013-03-31,2013-06-29,,-187411000.0,2487000.0,118633000.0,9925000.0,130063000.0,,-4602000.0,388839000.0,130964000.0,106338000.0,,-343948000.0,-322871000.0,752186000.0,,,,-343948000.0,-322871000.0,752186000.0,80765000.0,283043000.0,283043000.0,,-52246000.0,2722000.0,-58000.0,,-166223000.0,,-138814000.0,-17175000.0,-400574000.0,,,3412000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2013.0,FY,2012-07-01,2013-06-29,2015-08-24 18:06:29+00:00,-397447000.0,2487000.0,620132000.0,131665000.0,510061000.0,,-2086000.0,-96700000.0,628652000.0,156967000.0,,-874208000.0,-911882000.0,1511594000.0,,,,-874208000.0,-911882000.0,1511594000.0,-276582000.0,992427000.0,992427000.0,,103319000.0,4556000.0,-18100000.0,,-648253000.0,,-511862000.0,-294514000.0,-721616000.0,,,15527000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2013.0,Q3YTD,2012-07-01,2013-03-30,2014-05-05 17:57:05+00:00,-210036000.0,,501499000.0,121740000.0,379998000.0,,2516000.0,-485539000.0,497688000.0,50629000.0,,-530260000.0,-589011000.0,759408000.0,,,,-530260000.0,-589011000.0,759408000.0,-357347000.0,709384000.0,709384000.0,,155565000.0,1834000.0,-18042000.0,,-482030000.0,,-373048000.0,-277339000.0,-321042000.0,,,12115000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2013.0,Q3TTM,2012-04-01,2013-03-30,,-237283000.0,,656352000.0,126189000.0,491975000.0,,3245000.0,-359616000.0,514582000.0,580869000.0,,-525317000.0,-752171000.0,1255299000.0,,,,-525317000.0,-752171000.0,1255299000.0,-18944000.0,1018653000.0,1018653000.0,,104287000.0,2556000.0,-4983000.0,,-640090000.0,,-524353000.0,-662192000.0,-321042000.0,,,14448000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2013.0,Q3,2012-12-30,2013-03-30,,-15799000.0,,96708000.0,58142000.0,130405000.0,,-668000.0,-6157000.0,406835000.0,-40953000.0,,-242832000.0,-118408000.0,372623000.0,,,,-242832000.0,-118408000.0,372623000.0,10715000.0,201417000.0,201417000.0,,46958000.0,1478000.0,-23000.0,,-166126000.0,,-111472000.0,-266550000.0,-177516000.0,,,8886000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2013.0,Q2YTD,2012-07-01,2012-12-29,2014-02-03 18:01:10+00:00,-194237000.0,,404791000.0,63598000.0,249593000.0,,3184000.0,-479382000.0,90853000.0,91582000.0,,-287428000.0,-470603000.0,386785000.0,,,,-287428000.0,-470603000.0,386785000.0,-368062000.0,507967000.0,507967000.0,,108607000.0,356000.0,-18019000.0,,-315904000.0,,-261576000.0,-10789000.0,-143526000.0,,,3229000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2013.0,Q2TTM,2012-01-01,2012-12-29,,-268073000.0,,734240000.0,119665000.0,465812000.0,,6956000.0,-400109000.0,144875000.0,638478000.0,,-388723000.0,-886409000.0,1252450000.0,,,,-388723000.0,-886409000.0,1252450000.0,-15726000.0,1076786000.0,1076786000.0,,109961000.0,1083000.0,-13216000.0,,-631632000.0,,-612219000.0,-398001000.0,-143526000.0,,,7099000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2013.0,Q2,2012-09-30,2012-12-29,,-134076000.0,,348852000.0,9491000.0,128929000.0,,-78000.0,-250393000.0,54632000.0,90476000.0,,-162959000.0,-238157000.0,173584000.0,,,,-162959000.0,-238157000.0,173584000.0,-227610000.0,221369000.0,221369000.0,,73679000.0,348000.0,-14000.0,,-157662000.0,,-105903000.0,-9366000.0,-141387000.0,,,1836000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2013.0,Q1,2012-07-01,2012-09-29,2013-11-04 20:40:29+00:00,-60161000.0,,55939000.0,54107000.0,120664000.0,,3262000.0,-228989000.0,36221000.0,1106000.0,,-124469000.0,-232446000.0,213201000.0,,,,-124469000.0,-232446000.0,213201000.0,-140452000.0,286598000.0,286598000.0,,34928000.0,8000.0,-18005000.0,,-158242000.0,,-155673000.0,-1423000.0,-2139000.0,,,1393000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2013.0,Q1TTM,2011-10-02,2012-09-29,,-134644000.0,,806519000.0,115409000.0,437966000.0,,5893000.0,-291057000.0,104444000.0,744719000.0,,-241372000.0,-862245000.0,1362038000.0,,,,-241372000.0,-862245000.0,1362038000.0,264314000.0,1105530000.0,1105530000.0,,109599000.0,741000.0,-21460000.0,,-627321000.0,,-713627000.0,-322887000.0,-141068000.0,,,7486000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2014.0,FY,2013-06-30,2014-06-28,2016-08-29 19:02:33+00:00,-79338000.0,8286000.0,591334000.0,128861000.0,547776000.0,,642000.0,-97932000.0,255613000.0,71329000.0,,-915858000.0,-576838000.0,1492815000.0,,,,-915858000.0,-576838000.0,1492815000.0,761000.0,931533000.0,931533000.0,,103152000.0,8480000.0,-84000.0,,-667217000.0,0.0,-523206000.0,-251682000.0,-332381000.0,,0.0,25790000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2014.0,Q4,2014-03-30,2014-06-28,,-38876000.0,8286000.0,110605000.0,12682000.0,138704000.0,,1011000.0,220813000.0,61621000.0,-304554000.0,,-413728000.0,-160078000.0,644751000.0,,,,-413728000.0,-160078000.0,644751000.0,71956000.0,254171000.0,254171000.0,,22777000.0,2289000.0,12458000.0,,-169445000.0,,-135755000.0,-3639000.0,,,,2095000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2014.0,Q3TTM,2013-03-31,2014-03-29,,-227873000.0,2487000.0,599362000.0,126104000.0,539135000.0,,-4971000.0,70094000.0,324956000.0,482221000.0,,-846078000.0,-739631000.0,1600250000.0,,,,-846078000.0,-739631000.0,1600250000.0,9570000.0,960405000.0,960405000.0,,28129000.0,8913000.0,-12600000.0,,-663995000.0,,-526265000.0,-265218000.0,-732955000.0,,,27107000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2014.0,Q3,2013-12-29,2014-03-29,,-18001000.0,,112133000.0,52994000.0,137925000.0,,-1100000.0,44782000.0,33570000.0,56681000.0,,-362739000.0,-134834000.0,389900000.0,,,,-362739000.0,-134834000.0,389900000.0,-108773000.0,180937000.0,180937000.0,,26256000.0,1971000.0,-29000.0,,-169493000.0,,-117019000.0,-219725000.0,-65743000.0,,,215000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2014.0,Q3YTD,2013-06-30,2014-03-29,2015-05-04 17:59:55+00:00,-40462000.0,,480729000.0,116179000.0,409072000.0,,-369000.0,-318745000.0,193992000.0,375883000.0,,-502130000.0,-416760000.0,848064000.0,,,,-502130000.0,-416760000.0,848064000.0,-71195000.0,677362000.0,677362000.0,,80375000.0,6191000.0,-12542000.0,,-497772000.0,,-387451000.0,-248043000.0,-332381000.0,,,23695000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2014.0,Q2TTM,2012-12-30,2013-12-28,,-225671000.0,2487000.0,583937000.0,131252000.0,531615000.0,,-4539000.0,19155000.0,698221000.0,384587000.0,,-726171000.0,-723205000.0,1582973000.0,,,,-726171000.0,-723205000.0,1582973000.0,129058000.0,980885000.0,980885000.0,,48831000.0,8420000.0,-12594000.0,,-660628000.0,,-520718000.0,-312043000.0,-844728000.0,,,35778000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2014.0,Q2,2013-09-29,2013-12-28,,-21120000.0,,346377000.0,11050000.0,137403000.0,,-1796000.0,-90361000.0,63831000.0,81615000.0,,-53908000.0,-142900000.0,288935000.0,,,,-53908000.0,-142900000.0,288935000.0,90331000.0,210835000.0,210835000.0,,31058000.0,3733000.0,-4000.0,,-164141000.0,,-134683000.0,-22909000.0,-16037000.0,,,12907000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2014.0,Q2YTD,2013-06-30,2013-12-28,2015-02-02 19:58:44+00:00,-22461000.0,,368596000.0,63185000.0,271147000.0,,731000.0,-363527000.0,160422000.0,319202000.0,,-139391000.0,-281926000.0,458164000.0,,,,-139391000.0,-281926000.0,458164000.0,37578000.0,496425000.0,496425000.0,,54119000.0,4220000.0,-12513000.0,,-328279000.0,,-270432000.0,-28318000.0,-266638000.0,,,23480000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2014.0,Q1TTM,2012-09-30,2013-09-28,,-338627000.0,2487000.0,586412000.0,129693000.0,523141000.0,,-2821000.0,-140877000.0,689022000.0,393448000.0,,-835222000.0,-818462000.0,1467622000.0,,,,-835222000.0,-818462000.0,1467622000.0,-188883000.0,991419000.0,991419000.0,,91452000.0,5035000.0,-12604000.0,,-654149000.0,,-491938000.0,-298500000.0,-970078000.0,,,24707000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2014.0,Q1,2013-06-30,2013-09-28,2014-11-03 17:56:25+00:00,-1341000.0,,22219000.0,52135000.0,133744000.0,,2527000.0,-273166000.0,96591000.0,237587000.0,,-85483000.0,-139026000.0,169229000.0,,,,-85483000.0,-139026000.0,169229000.0,-52753000.0,285590000.0,285590000.0,,23061000.0,487000.0,-12509000.0,,-164138000.0,,-135749000.0,-5409000.0,-250601000.0,,,10573000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2015.0,FY,2014-06-29,2015-06-27,2017-08-29 20:45:41+00:00,-115862000.0,27943000.0,376508000.0,192939000.0,553021000.0,,-81702000.0,235644000.0,240176000.0,5041032000.0,,3897562000.0,-654346000.0,1555518000.0,,,,3897562000.0,-654346000.0,1555484000.0,4716998000.0,686773000.0,686773000.0,,52137000.0,-173386000.0,-20126000.0,,-695274000.0,0.0,-542830000.0,-514986000.0,0.0,,0.0,24472000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2015.0,Q4,2015-03-29,2015-06-27,,-86685000.0,3886000.0,30884000.0,76970000.0,141179000.0,,-4253000.0,479671000.0,38412000.0,-4313000.0,,-462901000.0,-182491000.0,695019000.0,,,,-462901000.0,-182491000.0,694985000.0,45340000.0,73026000.0,73026000.0,,-2743000.0,1557000.0,670000.0,,-178734000.0,,-105544000.0,-319823000.0,,,,9068000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2015.0,Q3YTD,2014-06-29,2015-03-28,2016-05-02 18:10:53+00:00,-29177000.0,24057000.0,345624000.0,115969000.0,411842000.0,,-77449000.0,-244027000.0,201764000.0,5045345000.0,,4360463000.0,-471855000.0,860499000.0,,,,4360463000.0,-471855000.0,860499000.0,4671658000.0,613747000.0,613747000.0,,54880000.0,-174943000.0,-20796000.0,,-516540000.0,0.0,-437286000.0,-195163000.0,0.0,,,15404000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2015.0,Q3TTM,2014-03-30,2015-03-28,,-68053000.0,32343000.0,456229000.0,128651000.0,550546000.0,,-76438000.0,-23214000.0,263385000.0,4740791000.0,,3946735000.0,-631933000.0,1505250000.0,,,,3946735000.0,-631933000.0,1505250000.0,4743614000.0,867918000.0,867918000.0,,77657000.0,-172654000.0,-8338000.0,,-685985000.0,,-573041000.0,-198802000.0,,,,17499000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2015.0,Q3,2014-12-28,2015-03-28,,,3913000.0,156086000.0,42213000.0,137187000.0,,-38044000.0,78778000.0,79272000.0,36843000.0,,-66303000.0,-126687000.0,408061000.0,,,,-66303000.0,-126687000.0,408061000.0,177027000.0,176955000.0,176955000.0,,11228000.0,6034000.0,-743000.0,,-175886000.0,,-139218000.0,-12566000.0,,,,13274000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2015.0,Q2YTD,2014-06-29,2014-12-27,2016-02-01 18:15:46+00:00,-29177000.0,20144000.0,189538000.0,73756000.0,274655000.0,,-39405000.0,-322805000.0,122492000.0,5008502000.0,,4426766000.0,-345168000.0,452438000.0,,,,4426766000.0,-345168000.0,452438000.0,4494631000.0,436792000.0,436792000.0,,43652000.0,-180977000.0,-20053000.0,,-340654000.0,,-298068000.0,-182597000.0,0.0,,,2130000.0
